# _root_ Proto chystáme pro vojáky v záloze na říjen výběrové řízení , které proběhne ve spolupráci s okresními vojenskými správami v Českém Krumlově , " říká plukovník Kubeš .
#goldHeads=25,1,2,3,4,5,2,7,10,2,13,13,10,13,14,15,19,19,16,13,22,20,1,1,0,27,25,0,
#predictedHeads=2,25,2,3,4,5,6,7,10,8,13,13,10,13,14,13,19,19,16,19,22,20,2,2,0,27,25,0,
(22,17),(17,18),-2.27676 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.91848 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),-0.677125 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-2.0945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,17),-2.08349 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.677125 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.598072 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.7445 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-2.36646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.860625 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-2.17847 # DEPENDENCYPART_GRANDPAR
(22,24),(24,2),-1.95321 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.146934 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.955778 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-1.1523 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-1.18924 # DEPENDENCYPART_GRANDPAR
(22,25),(25,1),-0.522565 # DEPENDENCYPART_GRANDPAR
(22,25),(25,2),-1.96341 # DEPENDENCYPART_GRANDPAR
(22,25),(25,3),-1.24006 # DEPENDENCYPART_GRANDPAR
(22,25),(25,4),-1.99661 # DEPENDENCYPART_GRANDPAR
(22,25),(25,5),-1.62903 # DEPENDENCYPART_GRANDPAR
(22,25),(25,6),-2.58956 # DEPENDENCYPART_GRANDPAR
(22,25),(25,7),-1.60521 # DEPENDENCYPART_GRANDPAR
(22,25),(25,8),-1.6738 # DEPENDENCYPART_GRANDPAR
(22,25),(25,10),-2.34789 # DEPENDENCYPART_GRANDPAR
(22,25),(25,11),-1.85757 # DEPENDENCYPART_GRANDPAR
(22,25),(25,12),-1.90553 # DEPENDENCYPART_GRANDPAR
(22,25),(25,13),-2.0765 # DEPENDENCYPART_GRANDPAR
(22,25),(25,14),-1.46484 # DEPENDENCYPART_GRANDPAR
(22,25),(25,15),-2.32519 # DEPENDENCYPART_GRANDPAR
(22,25),(25,16),-1.26885 # DEPENDENCYPART_GRANDPAR
(22,25),(25,17),-2.81906 # DEPENDENCYPART_GRANDPAR
(22,25),(25,18),-3.15056 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-2.00997 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-1.50899 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-1.2192 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-0.991936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),0.531235 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.00511018 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.519561 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),-0.552538 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.375788 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-1.28249 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),0.373372 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-1.10459 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.343093 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.656134 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,24),0.373236 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.472086 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.349692 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),-0.0793056 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),-0.105553 # DEPENDENCYPART_GRANDPAR
(23,1),(1,4),-0.337577 # DEPENDENCYPART_GRANDPAR
(23,1),(1,5),-0.500044 # DEPENDENCYPART_GRANDPAR
(23,1),(1,7),-0.564794 # DEPENDENCYPART_GRANDPAR
(23,1),(1,11),-0.0911634 # DEPENDENCYPART_GRANDPAR
(23,1),(1,13),-0.0678827 # DEPENDENCYPART_GRANDPAR
(23,1),(1,23),-1.91647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,1),(1,24),-0.112521 # DEPENDENCYPART_GRANDPAR
(23,1),(1,25),-0.702159 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.449963 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),0.120685 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.186522 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.271742 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.192753 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),-0.420857 # DEPENDENCYPART_GRANDPAR
(23,2),(2,8),-0.266209 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),-0.475841 # DEPENDENCYPART_GRANDPAR
(23,2),(2,10),-0.282728 # DEPENDENCYPART_GRANDPAR
(23,2),(2,11),-0.320372 # DEPENDENCYPART_GRANDPAR
(23,2),(2,13),-0.104326 # DEPENDENCYPART_GRANDPAR
(23,2),(2,14),-0.0462904 # DEPENDENCYPART_GRANDPAR
(23,2),(2,15),-0.104622 # DEPENDENCYPART_GRANDPAR
(23,2),(2,16),-0.207847 # DEPENDENCYPART_GRANDPAR
(23,2),(2,19),0.00353651 # DEPENDENCYPART_GRANDPAR
(23,2),(2,20),-0.0242771 # DEPENDENCYPART_GRANDPAR
(23,2),(2,22),-0.0404029 # DEPENDENCYPART_GRANDPAR
(23,2),(2,23),-1.97202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,2),(2,24),-0.169659 # DEPENDENCYPART_GRANDPAR
(23,2),(2,26),-1.03553 # DEPENDENCYPART_GRANDPAR
(23,2),(2,27),-1.1014 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),-0.630149 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.139433 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),-0.162081 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.598444 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),-0.00528794 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.248432 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.150142 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),-0.336404 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.219558 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),-0.392842 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),-0.246006 # DEPENDENCYPART_GRANDPAR
(23,4),(4,13),-0.107786 # DEPENDENCYPART_GRANDPAR
(23,4),(4,16),-0.240138 # DEPENDENCYPART_GRANDPAR
(23,7),(7,4),-0.277297 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.458786 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.278985 # DEPENDENCYPART_GRANDPAR
(23,7),(7,8),-0.224351 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.608828 # DEPENDENCYPART_GRANDPAR
(23,7),(7,10),-0.248004 # DEPENDENCYPART_GRANDPAR
(23,7),(7,11),-0.346707 # DEPENDENCYPART_GRANDPAR
(23,13),(13,1),-0.448704 # DEPENDENCYPART_GRANDPAR
(23,13),(13,2),-0.214786 # DEPENDENCYPART_GRANDPAR
(23,13),(13,3),0.023906 # DEPENDENCYPART_GRANDPAR
(23,13),(13,4),-0.110138 # DEPENDENCYPART_GRANDPAR
(23,13),(13,5),-0.295844 # DEPENDENCYPART_GRANDPAR
(23,13),(13,6),-0.119443 # DEPENDENCYPART_GRANDPAR
(23,13),(13,7),-0.419633 # DEPENDENCYPART_GRANDPAR
(23,13),(13,8),-0.199675 # DEPENDENCYPART_GRANDPAR
(23,13),(13,9),-0.362473 # DEPENDENCYPART_GRANDPAR
(23,13),(13,10),-0.197976 # DEPENDENCYPART_GRANDPAR
(23,13),(13,11),-0.428052 # DEPENDENCYPART_GRANDPAR
(23,13),(13,12),-0.34371 # DEPENDENCYPART_GRANDPAR
(23,13),(13,14),-0.0320379 # DEPENDENCYPART_GRANDPAR
(23,13),(13,15),-0.101985 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.197081 # DEPENDENCYPART_GRANDPAR
(23,13),(13,17),-0.15724 # DEPENDENCYPART_GRANDPAR
(23,13),(13,18),-0.235255 # DEPENDENCYPART_GRANDPAR
(23,13),(13,19),0.00617307 # DEPENDENCYPART_GRANDPAR
(23,13),(13,20),-0.0131513 # DEPENDENCYPART_GRANDPAR
(23,13),(13,21),-0.224746 # DEPENDENCYPART_GRANDPAR
(23,13),(13,22),-0.0377663 # DEPENDENCYPART_GRANDPAR
(23,13),(13,23),-1.97293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,13),(13,24),-0.170114 # DEPENDENCYPART_GRANDPAR
(23,13),(13,25),-0.77521 # DEPENDENCYPART_GRANDPAR
(23,13),(13,26),-1.03556 # DEPENDENCYPART_GRANDPAR
(23,13),(13,27),-1.10143 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.125485 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),-0.258625 # DEPENDENCYPART_GRANDPAR
(23,14),(14,19),-0.0317171 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.365105 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.204062 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.159214 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.0788491 # DEPENDENCYPART_GRANDPAR
(23,15),(15,18),-0.156914 # DEPENDENCYPART_GRANDPAR
(23,15),(15,19),0.0580869 # DEPENDENCYPART_GRANDPAR
(23,15),(15,20),0.0469832 # DEPENDENCYPART_GRANDPAR
(23,15),(15,22),0.0141433 # DEPENDENCYPART_GRANDPAR
(23,15),(15,25),-0.769478 # DEPENDENCYPART_GRANDPAR
(23,15),(15,27),-1.15151 # DEPENDENCYPART_GRANDPAR
(23,16),(16,10),-0.428107 # DEPENDENCYPART_GRANDPAR
(23,16),(16,11),-0.578074 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.179809 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.280567 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.263805 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.34182 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.00259736 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),-0.33131 # DEPENDENCYPART_GRANDPAR
(23,16),(16,22),-0.0495177 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-1.89541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,26),-0.917542 # DEPENDENCYPART_GRANDPAR
(23,16),(16,27),-0.983412 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.361736 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.129187 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.00374546 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.0702175 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),-0.0476876 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.359437 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.0702176 # DEPENDENCYPART_GRANDPAR
(23,19),(19,9),-0.42197 # DEPENDENCYPART_GRANDPAR
(23,19),(19,12),-0.360305 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.196329 # DEPENDENCYPART_GRANDPAR
(23,19),(19,15),-0.103805 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.102491 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.18042 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.000958795 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.152189 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),0.00136387 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-2.10217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,24),-0.405939 # DEPENDENCYPART_GRANDPAR
(23,19),(19,25),-0.769478 # DEPENDENCYPART_GRANDPAR
(23,19),(19,26),-1.08532 # DEPENDENCYPART_GRANDPAR
(23,19),(19,27),-1.1512 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.0128395 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.314276 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),0.048185 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.9005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,26),-0.930876 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.101192 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.179121 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.123591 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.16324 # DEPENDENCYPART_GRANDPAR
(23,22),(22,24),-0.405939 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.769478 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-1.08532 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-1.1512 # DEPENDENCYPART_GRANDPAR
(23,24),(24,2),-0.86119 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-1.41699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-0.12384 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.235228 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.327964 # DEPENDENCYPART_GRANDPAR
(23,25),(25,1),-1.40204 # DEPENDENCYPART_GRANDPAR
(23,25),(25,2),-0.972574 # DEPENDENCYPART_GRANDPAR
(23,25),(25,3),-0.863959 # DEPENDENCYPART_GRANDPAR
(23,25),(25,4),-1.14858 # DEPENDENCYPART_GRANDPAR
(23,25),(25,5),-1.33923 # DEPENDENCYPART_GRANDPAR
(23,25),(25,6),-1.15449 # DEPENDENCYPART_GRANDPAR
(23,25),(25,7),-1.3374 # DEPENDENCYPART_GRANDPAR
(23,25),(25,8),-1.233 # DEPENDENCYPART_GRANDPAR
(23,25),(25,10),-1.24275 # DEPENDENCYPART_GRANDPAR
(23,25),(25,11),-0.965621 # DEPENDENCYPART_GRANDPAR
(23,25),(25,12),-0.854684 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-0.959844 # DEPENDENCYPART_GRANDPAR
(23,25),(25,14),-1.07069 # DEPENDENCYPART_GRANDPAR
(23,25),(25,15),-1.07768 # DEPENDENCYPART_GRANDPAR
(23,25),(25,16),-1.07935 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-0.940181 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-1.01819 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.961092 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-1.09177 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-1.00392 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-1.00502 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-1.32324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.111617 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),-0.0863356 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.17536 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.314835 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-1.13631 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),0.426933 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.126711 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.270173 # DEPENDENCYPART_GRANDPAR
(23,27),(27,22),-1.05431 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),0.427033 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.0345535 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.303175 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.805467 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.162162 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.747933 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.901431 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.724928 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),-0.801454 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),-0.723768 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-1.09394 # DEPENDENCYPART_GRANDPAR
(24,2),(2,10),-0.741494 # DEPENDENCYPART_GRANDPAR
(24,2),(2,11),-0.479881 # DEPENDENCYPART_GRANDPAR
(24,2),(2,13),-0.43441 # DEPENDENCYPART_GRANDPAR
(24,2),(2,14),-0.437064 # DEPENDENCYPART_GRANDPAR
(24,2),(2,15),-0.650496 # DEPENDENCYPART_GRANDPAR
(24,2),(2,16),-0.658737 # DEPENDENCYPART_GRANDPAR
(24,2),(2,19),-0.542942 # DEPENDENCYPART_GRANDPAR
(24,2),(2,20),-0.545178 # DEPENDENCYPART_GRANDPAR
(24,2),(2,22),-0.61046 # DEPENDENCYPART_GRANDPAR
(24,2),(2,23),-0.201054 # DEPENDENCYPART_GRANDPAR
(24,2),(2,24),-2.07709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,2),(2,26),-1.16793 # DEPENDENCYPART_GRANDPAR
(24,2),(2,27),-1.28229 # DEPENDENCYPART_GRANDPAR
(24,23),(23,1),-0.893517 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-0.488089 # DEPENDENCYPART_GRANDPAR
(24,23),(23,3),-0.220812 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),-0.797674 # DEPENDENCYPART_GRANDPAR
(24,23),(23,7),-0.805796 # DEPENDENCYPART_GRANDPAR
(24,23),(23,13),-0.514077 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),-0.391643 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),-0.715132 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),-0.717882 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),-0.55434 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),-0.560706 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.594884 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.54331 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.384449 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.662944 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-2.11335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.644434 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-1.33558 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-1.44994 # DEPENDENCYPART_GRANDPAR
(24,25),(25,1),-1.55055 # DEPENDENCYPART_GRANDPAR
(24,25),(25,2),-1.13462 # DEPENDENCYPART_GRANDPAR
(24,25),(25,3),-0.908758 # DEPENDENCYPART_GRANDPAR
(24,25),(25,4),-1.46632 # DEPENDENCYPART_GRANDPAR
(24,25),(25,5),-1.70202 # DEPENDENCYPART_GRANDPAR
(24,25),(25,6),-1.44438 # DEPENDENCYPART_GRANDPAR
(24,25),(25,7),-1.51184 # DEPENDENCYPART_GRANDPAR
(24,25),(25,8),-1.44691 # DEPENDENCYPART_GRANDPAR
(24,25),(25,10),-1.45959 # DEPENDENCYPART_GRANDPAR
(24,25),(25,11),-1.17321 # DEPENDENCYPART_GRANDPAR
(24,25),(25,12),-1.14375 # DEPENDENCYPART_GRANDPAR
(24,25),(25,13),-1.16085 # DEPENDENCYPART_GRANDPAR
(24,25),(25,14),-1.20809 # DEPENDENCYPART_GRANDPAR
(24,25),(25,15),-1.38133 # DEPENDENCYPART_GRANDPAR
(24,25),(25,16),-1.29216 # DEPENDENCYPART_GRANDPAR
(24,25),(25,17),-1.25049 # DEPENDENCYPART_GRANDPAR
(24,25),(25,18),-1.25685 # DEPENDENCYPART_GRANDPAR
(24,25),(25,19),-1.2639 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-1.34577 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-1.08082 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-1.33141 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.894383 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.61712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.427817 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.55842 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.476738 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-1.19486 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-1.47894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,27),-0.719849 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.528207 # DEPENDENCYPART_GRANDPAR
(24,27),(27,22),-1.37423 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-1.47885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,26),-0.363235 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.548002 # DEPENDENCYPART_GRANDPAR
(25,1),(1,2),1.13922 # DEPENDENCYPART_GRANDPAR
(25,1),(1,3),-0.195296 # DEPENDENCYPART_GRANDPAR
(25,1),(1,4),-0.315968 # DEPENDENCYPART_GRANDPAR
(25,1),(1,5),-0.28336 # DEPENDENCYPART_GRANDPAR
(25,1),(1,7),-0.361697 # DEPENDENCYPART_GRANDPAR
(25,1),(1,11),0.177548 # DEPENDENCYPART_GRANDPAR
(25,1),(1,13),0.91759 # DEPENDENCYPART_GRANDPAR
(25,1),(1,23),1.04861 # DEPENDENCYPART_GRANDPAR
(25,1),(1,24),0.792034 # DEPENDENCYPART_GRANDPAR
(25,1),(1,25),-2.64138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,2),(2,1),0.979005 # DEPENDENCYPART_GRANDPAR
(25,2),(2,3),-0.0289804 # DEPENDENCYPART_GRANDPAR
(25,2),(2,4),-0.032154 # DEPENDENCYPART_GRANDPAR
(25,2),(2,5),-0.202684 # DEPENDENCYPART_GRANDPAR
(25,2),(2,6),-0.121201 # DEPENDENCYPART_GRANDPAR
(25,2),(2,7),-0.192589 # DEPENDENCYPART_GRANDPAR
(25,2),(2,8),0.132669 # DEPENDENCYPART_GRANDPAR
(25,2),(2,9),-0.174863 # DEPENDENCYPART_GRANDPAR
(25,2),(2,10),-0.021261 # DEPENDENCYPART_GRANDPAR
(25,2),(2,11),0.57563 # DEPENDENCYPART_GRANDPAR
(25,2),(2,13),1.03783 # DEPENDENCYPART_GRANDPAR
(25,2),(2,14),0.0349661 # DEPENDENCYPART_GRANDPAR
(25,2),(2,15),-0.06348 # DEPENDENCYPART_GRANDPAR
(25,2),(2,16),0.0481792 # DEPENDENCYPART_GRANDPAR
(25,2),(2,19),-0.0895443 # DEPENDENCYPART_GRANDPAR
(25,2),(2,20),0.0895913 # DEPENDENCYPART_GRANDPAR
(25,2),(2,22),-0.318035 # DEPENDENCYPART_GRANDPAR
(25,2),(2,23),1.44669 # DEPENDENCYPART_GRANDPAR
(25,2),(2,24),1.57516 # DEPENDENCYPART_GRANDPAR
(25,2),(2,26),0.163048 # DEPENDENCYPART_GRANDPAR
(25,2),(2,27),0.155872 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),0.793332 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),0.286902 # DEPENDENCYPART_GRANDPAR
(25,3),(3,6),0.182323 # DEPENDENCYPART_GRANDPAR
(25,4),(4,1),0.810931 # DEPENDENCYPART_GRANDPAR
(25,4),(4,3),0.0633923 # DEPENDENCYPART_GRANDPAR
(25,4),(4,5),0.0141756 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),0.171833 # DEPENDENCYPART_GRANDPAR
(25,4),(4,7),-0.0904389 # DEPENDENCYPART_GRANDPAR
(25,4),(4,8),0.429705 # DEPENDENCYPART_GRANDPAR
(25,4),(4,9),0.1625 # DEPENDENCYPART_GRANDPAR
(25,4),(4,10),0.264837 # DEPENDENCYPART_GRANDPAR
(25,4),(4,13),1.42631 # DEPENDENCYPART_GRANDPAR
(25,4),(4,16),0.105587 # DEPENDENCYPART_GRANDPAR
(25,5),(5,1),0.868971 # DEPENDENCYPART_GRANDPAR
(25,5),(5,3),0.244406 # DEPENDENCYPART_GRANDPAR
(25,5),(5,4),0.337463 # DEPENDENCYPART_GRANDPAR
(25,5),(5,6),0.272358 # DEPENDENCYPART_GRANDPAR
(25,5),(5,8),0.5496 # DEPENDENCYPART_GRANDPAR
(25,6),(6,1),0.814785 # DEPENDENCYPART_GRANDPAR
(25,6),(6,3),0.0699002 # DEPENDENCYPART_GRANDPAR
(25,6),(6,4),0.0881653 # DEPENDENCYPART_GRANDPAR
(25,6),(6,5),-0.127089 # DEPENDENCYPART_GRANDPAR
(25,6),(6,7),-0.0918938 # DEPENDENCYPART_GRANDPAR
(25,6),(6,8),0.426715 # DEPENDENCYPART_GRANDPAR
(25,6),(6,9),0.161957 # DEPENDENCYPART_GRANDPAR
(25,6),(6,10),0.261847 # DEPENDENCYPART_GRANDPAR
(25,6),(6,13),1.42521 # DEPENDENCYPART_GRANDPAR
(25,6),(6,16),0.104129 # DEPENDENCYPART_GRANDPAR
(25,7),(7,4),0.145311 # DEPENDENCYPART_GRANDPAR
(25,7),(7,5),-0.0217508 # DEPENDENCYPART_GRANDPAR
(25,7),(7,6),0.0355837 # DEPENDENCYPART_GRANDPAR
(25,7),(7,8),0.375989 # DEPENDENCYPART_GRANDPAR
(25,7),(7,9),0.0587389 # DEPENDENCYPART_GRANDPAR
(25,7),(7,10),0.209645 # DEPENDENCYPART_GRANDPAR
(25,7),(7,11),-0.0103894 # DEPENDENCYPART_GRANDPAR
(25,8),(8,3),0.0701458 # DEPENDENCYPART_GRANDPAR
(25,8),(8,5),-0.126764 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.013423 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),-0.177597 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),0.159535 # DEPENDENCYPART_GRANDPAR
(25,8),(8,10),0.259517 # DEPENDENCYPART_GRANDPAR
(25,8),(8,11),0.0161696 # DEPENDENCYPART_GRANDPAR
(25,8),(8,13),1.42281 # DEPENDENCYPART_GRANDPAR
(25,8),(8,14),0.227514 # DEPENDENCYPART_GRANDPAR
(25,8),(8,15),0.22351 # DEPENDENCYPART_GRANDPAR
(25,8),(8,16),0.102093 # DEPENDENCYPART_GRANDPAR
(25,8),(8,19),0.198233 # DEPENDENCYPART_GRANDPAR
