# _root_ Poválečný vývoj navíc v Německu ovlivnily značné migrační abnormality , které vyplývaly z odsunu Němců z východní Evropy , z exodu východních Němců na západ a nově nyní z přílivu etnických Němců z Východu a uprchlíků .
#goldHeads=2,6,6,6,4,0,9,9,6,26,12,26,19,13,14,14,18,16,12,19,20,23,21,21,24,9,26,26,26,29,32,35,32,33,30,35,0,
#predictedHeads=2,6,6,6,4,0,9,9,6,12,12,9,12,13,14,14,18,16,12,26,20,23,21,21,24,12,26,26,26,29,32,30,32,35,33,35,0,
(24,30),(30,35),0.0789361 # DEPENDENCYPART_GRANDPAR
(24,30),(30,36),-1.09294 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.140892 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),0.0976201 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.484883 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.257313 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-2.65105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,23),-0.106416 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-2.90501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.581074 # DEPENDENCYPART_GRANDPAR
(25,24),(24,30),-1.64997 # DEPENDENCYPART_GRANDPAR
(26,2),(2,1),-0.19917 # DEPENDENCYPART_GRANDPAR
(26,2),(2,3),0.0556864 # DEPENDENCYPART_GRANDPAR
(26,2),(2,4),0.0334734 # DEPENDENCYPART_GRANDPAR
(26,2),(2,5),-0.635087 # DEPENDENCYPART_GRANDPAR
(26,2),(2,6),-0.112695 # DEPENDENCYPART_GRANDPAR
(26,2),(2,7),0.094669 # DEPENDENCYPART_GRANDPAR
(26,2),(2,8),0.0693572 # DEPENDENCYPART_GRANDPAR
(26,2),(2,9),-0.122087 # DEPENDENCYPART_GRANDPAR
(26,2),(2,12),-0.0941814 # DEPENDENCYPART_GRANDPAR
(26,3),(3,1),-0.42173 # DEPENDENCYPART_GRANDPAR
(26,3),(3,2),-0.777954 # DEPENDENCYPART_GRANDPAR
(26,3),(3,4),-0.152282 # DEPENDENCYPART_GRANDPAR
(26,3),(3,5),-0.923189 # DEPENDENCYPART_GRANDPAR
(26,3),(3,6),-0.168938 # DEPENDENCYPART_GRANDPAR
(26,3),(3,7),-0.252239 # DEPENDENCYPART_GRANDPAR
(26,3),(3,12),-0.150424 # DEPENDENCYPART_GRANDPAR
(26,4),(4,2),-0.543288 # DEPENDENCYPART_GRANDPAR
(26,4),(4,3),0.164753 # DEPENDENCYPART_GRANDPAR
(26,4),(4,5),-0.630924 # DEPENDENCYPART_GRANDPAR
(26,4),(4,7),-0.0937683 # DEPENDENCYPART_GRANDPAR
(26,4),(4,9),-0.115009 # DEPENDENCYPART_GRANDPAR
(26,5),(5,1),-0.163403 # DEPENDENCYPART_GRANDPAR
(26,5),(5,2),-0.616683 # DEPENDENCYPART_GRANDPAR
(26,5),(5,3),0.0965338 # DEPENDENCYPART_GRANDPAR
(26,5),(5,6),-0.0822184 # DEPENDENCYPART_GRANDPAR
(26,5),(5,7),0.128843 # DEPENDENCYPART_GRANDPAR
(26,5),(5,9),-0.0675776 # DEPENDENCYPART_GRANDPAR
(26,6),(6,1),-0.225114 # DEPENDENCYPART_GRANDPAR
(26,6),(6,2),-0.606677 # DEPENDENCYPART_GRANDPAR
(26,6),(6,3),0.32289 # DEPENDENCYPART_GRANDPAR
(26,6),(6,4),0.0957626 # DEPENDENCYPART_GRANDPAR
(26,6),(6,5),-0.734364 # DEPENDENCYPART_GRANDPAR
(26,6),(6,7),0.0533631 # DEPENDENCYPART_GRANDPAR
(26,6),(6,8),0.0366363 # DEPENDENCYPART_GRANDPAR
(26,6),(6,9),-0.154234 # DEPENDENCYPART_GRANDPAR
(26,6),(6,10),-0.612111 # DEPENDENCYPART_GRANDPAR
(26,6),(6,12),-0.0450691 # DEPENDENCYPART_GRANDPAR
(26,6),(6,13),0.134965 # DEPENDENCYPART_GRANDPAR
(26,6),(6,14),-0.0864165 # DEPENDENCYPART_GRANDPAR
(26,6),(6,15),0.0157718 # DEPENDENCYPART_GRANDPAR
(26,6),(6,16),0.20894 # DEPENDENCYPART_GRANDPAR
(26,6),(6,18),0.120553 # DEPENDENCYPART_GRANDPAR
(26,6),(6,19),-0.251899 # DEPENDENCYPART_GRANDPAR
(26,6),(6,20),0.0448567 # DEPENDENCYPART_GRANDPAR
(26,6),(6,21),0.0194735 # DEPENDENCYPART_GRANDPAR
(26,6),(6,23),0.324716 # DEPENDENCYPART_GRANDPAR
(26,6),(6,24),0.476529 # DEPENDENCYPART_GRANDPAR
(26,6),(6,26),-1.53101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,6),(6,27),-0.530625 # DEPENDENCYPART_GRANDPAR
(26,6),(6,28),-0.592669 # DEPENDENCYPART_GRANDPAR
(26,6),(6,30),-0.839399 # DEPENDENCYPART_GRANDPAR
(26,6),(6,35),-0.758004 # DEPENDENCYPART_GRANDPAR
(26,9),(9,1),-0.162247 # DEPENDENCYPART_GRANDPAR
(26,9),(9,3),0.0976041 # DEPENDENCYPART_GRANDPAR
(26,9),(9,4),-0.128857 # DEPENDENCYPART_GRANDPAR
(26,9),(9,5),-0.752186 # DEPENDENCYPART_GRANDPAR
(26,9),(9,7),0.0179698 # DEPENDENCYPART_GRANDPAR
(26,9),(9,8),0.0115088 # DEPENDENCYPART_GRANDPAR
(26,9),(9,10),-0.426823 # DEPENDENCYPART_GRANDPAR
(26,9),(9,11),0.326894 # DEPENDENCYPART_GRANDPAR
(26,9),(9,12),-0.0633333 # DEPENDENCYPART_GRANDPAR
(26,9),(9,13),0.30225 # DEPENDENCYPART_GRANDPAR
(26,9),(9,14),0.000745833 # DEPENDENCYPART_GRANDPAR
(26,9),(9,16),0.376225 # DEPENDENCYPART_GRANDPAR
(26,9),(9,17),0.142706 # DEPENDENCYPART_GRANDPAR
(26,9),(9,26),-1.48955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,10),(10,2),-0.726387 # DEPENDENCYPART_GRANDPAR
(26,10),(10,6),-0.260775 # DEPENDENCYPART_GRANDPAR
(26,10),(10,7),-0.245184 # DEPENDENCYPART_GRANDPAR
(26,10),(10,9),-0.382808 # DEPENDENCYPART_GRANDPAR
(26,10),(10,12),-0.261617 # DEPENDENCYPART_GRANDPAR
(26,10),(10,13),-0.175766 # DEPENDENCYPART_GRANDPAR
(26,10),(10,19),-0.118416 # DEPENDENCYPART_GRANDPAR
(26,11),(11,10),-0.580331 # DEPENDENCYPART_GRANDPAR
(26,11),(11,15),-0.177047 # DEPENDENCYPART_GRANDPAR
(26,12),(12,1),-0.225114 # DEPENDENCYPART_GRANDPAR
(26,12),(12,2),-0.606677 # DEPENDENCYPART_GRANDPAR
(26,12),(12,3),0.32289 # DEPENDENCYPART_GRANDPAR
(26,12),(12,4),0.0957626 # DEPENDENCYPART_GRANDPAR
(26,12),(12,5),-0.734364 # DEPENDENCYPART_GRANDPAR
(26,12),(12,6),-0.133414 # DEPENDENCYPART_GRANDPAR
(26,12),(12,7),-0.0373906 # DEPENDENCYPART_GRANDPAR
(26,12),(12,8),-0.0513572 # DEPENDENCYPART_GRANDPAR
(26,12),(12,9),-0.267295 # DEPENDENCYPART_GRANDPAR
(26,12),(12,10),-0.67852 # DEPENDENCYPART_GRANDPAR
(26,12),(12,11),0.305845 # DEPENDENCYPART_GRANDPAR
(26,12),(12,13),0.134965 # DEPENDENCYPART_GRANDPAR
(26,12),(12,14),-0.0864165 # DEPENDENCYPART_GRANDPAR
(26,12),(12,15),0.0157718 # DEPENDENCYPART_GRANDPAR
(26,12),(12,16),0.20894 # DEPENDENCYPART_GRANDPAR
(26,12),(12,17),0.07605 # DEPENDENCYPART_GRANDPAR
(26,12),(12,18),0.120553 # DEPENDENCYPART_GRANDPAR
(26,12),(12,19),-0.251899 # DEPENDENCYPART_GRANDPAR
(26,12),(12,20),0.0448567 # DEPENDENCYPART_GRANDPAR
(26,12),(12,21),0.0194735 # DEPENDENCYPART_GRANDPAR
(26,12),(12,22),-0.0815709 # DEPENDENCYPART_GRANDPAR
(26,12),(12,23),0.324716 # DEPENDENCYPART_GRANDPAR
(26,12),(12,24),0.476529 # DEPENDENCYPART_GRANDPAR
(26,12),(12,25),0.218655 # DEPENDENCYPART_GRANDPAR
(26,12),(12,26),-1.53101 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,12),(12,27),-0.530625 # DEPENDENCYPART_GRANDPAR
(26,12),(12,28),-0.592669 # DEPENDENCYPART_GRANDPAR
(26,12),(12,29),-0.625579 # DEPENDENCYPART_GRANDPAR
(26,12),(12,30),-0.839399 # DEPENDENCYPART_GRANDPAR
(26,12),(12,32),-0.983226 # DEPENDENCYPART_GRANDPAR
(26,12),(12,33),-0.939163 # DEPENDENCYPART_GRANDPAR
(26,12),(12,34),-1.20393 # DEPENDENCYPART_GRANDPAR
(26,12),(12,35),-0.758004 # DEPENDENCYPART_GRANDPAR
(26,12),(12,36),-0.969612 # DEPENDENCYPART_GRANDPAR
(26,13),(13,10),-0.665937 # DEPENDENCYPART_GRANDPAR
(26,13),(13,14),-0.248414 # DEPENDENCYPART_GRANDPAR
(26,13),(13,15),-0.146739 # DEPENDENCYPART_GRANDPAR
(26,14),(14,11),0.220813 # DEPENDENCYPART_GRANDPAR
(26,14),(14,13),0.0643339 # DEPENDENCYPART_GRANDPAR
(26,14),(14,15),0.117782 # DEPENDENCYPART_GRANDPAR
(26,14),(14,16),0.376219 # DEPENDENCYPART_GRANDPAR
(26,14),(14,17),0.142702 # DEPENDENCYPART_GRANDPAR
(26,14),(14,18),0.220927 # DEPENDENCYPART_GRANDPAR
(26,14),(14,20),0.212136 # DEPENDENCYPART_GRANDPAR
(26,14),(14,22),-0.0109264 # DEPENDENCYPART_GRANDPAR
(26,14),(14,24),0.453688 # DEPENDENCYPART_GRANDPAR
(26,14),(14,26),-1.48955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,14),(14,33),-0.669446 # DEPENDENCYPART_GRANDPAR
(26,15),(15,11),0.220814 # DEPENDENCYPART_GRANDPAR
(26,15),(15,13),0.0643064 # DEPENDENCYPART_GRANDPAR
(26,15),(15,14),-0.214298 # DEPENDENCYPART_GRANDPAR
(26,15),(15,16),0.386413 # DEPENDENCYPART_GRANDPAR
(26,15),(15,17),0.154744 # DEPENDENCYPART_GRANDPAR
(26,15),(15,18),0.227079 # DEPENDENCYPART_GRANDPAR
(26,15),(15,19),-0.0670137 # DEPENDENCYPART_GRANDPAR
(26,15),(15,20),0.22233 # DEPENDENCYPART_GRANDPAR
(26,15),(15,22),0.001115 # DEPENDENCYPART_GRANDPAR
(26,15),(15,24),0.463883 # DEPENDENCYPART_GRANDPAR
(26,15),(15,31),-0.935395 # DEPENDENCYPART_GRANDPAR
(26,16),(16,14),-0.201694 # DEPENDENCYPART_GRANDPAR
(26,16),(16,15),-0.0981835 # DEPENDENCYPART_GRANDPAR
(26,16),(16,17),-0.161141 # DEPENDENCYPART_GRANDPAR
(26,16),(16,18),-0.00502661 # DEPENDENCYPART_GRANDPAR
(26,16),(16,19),0.0447265 # DEPENDENCYPART_GRANDPAR
(26,16),(16,21),-0.142533 # DEPENDENCYPART_GRANDPAR
(26,18),(18,11),0.216112 # DEPENDENCYPART_GRANDPAR
(26,18),(18,13),0.0542314 # DEPENDENCYPART_GRANDPAR
(26,18),(18,14),-0.224308 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.11803 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),0.128206 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),0.0301026 # DEPENDENCYPART_GRANDPAR
(26,18),(18,19),-0.0632836 # DEPENDENCYPART_GRANDPAR
(26,18),(18,20),0.209849 # DEPENDENCYPART_GRANDPAR
(26,18),(18,21),0.117746 # DEPENDENCYPART_GRANDPAR
(26,18),(18,22),-0.0188395 # DEPENDENCYPART_GRANDPAR
(26,18),(18,23),0.437863 # DEPENDENCYPART_GRANDPAR
(26,18),(18,26),-1.49154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,19),(19,1),-0.434804 # DEPENDENCYPART_GRANDPAR
(26,19),(19,2),-0.726387 # DEPENDENCYPART_GRANDPAR
(26,19),(19,3),0.0921516 # DEPENDENCYPART_GRANDPAR
(26,19),(19,4),-0.0643848 # DEPENDENCYPART_GRANDPAR
(26,19),(19,6),-0.260775 # DEPENDENCYPART_GRANDPAR
(26,19),(19,7),-0.245184 # DEPENDENCYPART_GRANDPAR
(26,19),(19,9),-0.382808 # DEPENDENCYPART_GRANDPAR
(26,19),(19,10),-0.760043 # DEPENDENCYPART_GRANDPAR
(26,19),(19,11),0.20898 # DEPENDENCYPART_GRANDPAR
(26,19),(19,12),-0.242261 # DEPENDENCYPART_GRANDPAR
(26,19),(19,13),-0.0591667 # DEPENDENCYPART_GRANDPAR
(26,19),(19,14),-0.314967 # DEPENDENCYPART_GRANDPAR
(26,19),(19,15),-0.223857 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),0.0148079 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.225134 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),-0.153081 # DEPENDENCYPART_GRANDPAR
(26,19),(19,20),-0.265875 # DEPENDENCYPART_GRANDPAR
(26,19),(19,21),-0.312398 # DEPENDENCYPART_GRANDPAR
(26,19),(19,22),-0.555789 # DEPENDENCYPART_GRANDPAR
(26,19),(19,23),-0.00325212 # DEPENDENCYPART_GRANDPAR
(26,19),(19,24),0.138719 # DEPENDENCYPART_GRANDPAR
(26,19),(19,25),-0.10831 # DEPENDENCYPART_GRANDPAR
(26,19),(19,26),-1.48295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,19),(19,27),-0.271059 # DEPENDENCYPART_GRANDPAR
(26,19),(19,28),-0.327599 # DEPENDENCYPART_GRANDPAR
(26,19),(19,29),-0.430227 # DEPENDENCYPART_GRANDPAR
(26,19),(19,35),-0.709938 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.0659892 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.305725 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.142533 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),-0.318383 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),0.162206 # DEPENDENCYPART_GRANDPAR
(26,20),(20,25),0.060483 # DEPENDENCYPART_GRANDPAR
(26,21),(21,16),0.138315 # DEPENDENCYPART_GRANDPAR
(26,21),(21,17),0.0454776 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.0257684 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.0109228 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),0.42674 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),0.453693 # DEPENDENCYPART_GRANDPAR
(26,21),(21,25),0.315378 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.48955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,21),(21,27),-0.188992 # DEPENDENCYPART_GRANDPAR
(26,21),(21,29),-0.355861 # DEPENDENCYPART_GRANDPAR
(26,21),(21,31),-0.935395 # DEPENDENCYPART_GRANDPAR
(26,21),(21,32),-0.922053 # DEPENDENCYPART_GRANDPAR
(26,21),(21,33),-0.669446 # DEPENDENCYPART_GRANDPAR
(26,21),(21,35),-0.716544 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.0497418 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.106838 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),0.222526 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),0.41564 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),0.122774 # DEPENDENCYPART_GRANDPAR
(26,23),(23,17),0.0445337 # DEPENDENCYPART_GRANDPAR
(26,23),(23,18),-0.067192 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.108431 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.11142 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),0.463883 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),0.321521 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.48955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,29),-0.355861 # DEPENDENCYPART_GRANDPAR
(26,23),(23,31),-0.935395 # DEPENDENCYPART_GRANDPAR
(26,23),(23,33),-0.669446 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),0.260773 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.163838 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.43125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,30),-0.764837 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.111477 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.318274 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.163149 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.201736 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),0.00842953 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),-0.143922 # DEPENDENCYPART_GRANDPAR
(26,27),(27,36),-0.1267 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.623357 # DEPENDENCYPART_GRANDPAR
(26,28),(28,27),0.225743 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.209065 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),0.00974918 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.261708 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.142603 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),0.125718 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),0.178202 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.122127 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),0.0321973 # DEPENDENCYPART_GRANDPAR
(26,29),(29,34),-0.184416 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),-0.158418 # DEPENDENCYPART_GRANDPAR
(26,30),(30,27),0.233709 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),0.213203 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),0.605634 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),-0.0226011 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),0.0283858 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),0.0567004 # DEPENDENCYPART_GRANDPAR
(26,30),(30,34),-0.195713 # DEPENDENCYPART_GRANDPAR
(26,30),(30,35),-0.100548 # DEPENDENCYPART_GRANDPAR
(26,30),(30,36),0.0429038 # DEPENDENCYPART_GRANDPAR
(26,31),(31,27),0.483844 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),0.464135 # DEPENDENCYPART_GRANDPAR
(26,31),(31,29),0.574313 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),0.184399 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),0.01959 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),0.0297532 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.199247 # DEPENDENCYPART_GRANDPAR
(26,31),(31,36),0.0294385 # DEPENDENCYPART_GRANDPAR
(26,32),(32,27),0.259716 # DEPENDENCYPART_GRANDPAR
(26,32),(32,28),0.23921 # DEPENDENCYPART_GRANDPAR
(26,32),(32,30),0.379535 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),0.100157 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),0.0541097 # DEPENDENCYPART_GRANDPAR
(26,32),(32,34),-0.201737 # DEPENDENCYPART_GRANDPAR
(26,32),(32,35),-0.100244 # DEPENDENCYPART_GRANDPAR
(26,32),(32,36),0.0348443 # DEPENDENCYPART_GRANDPAR
(26,33),(33,32),-0.016358 # DEPENDENCYPART_GRANDPAR
(26,33),(33,34),-0.184416 # DEPENDENCYPART_GRANDPAR
(26,33),(33,35),-0.158418 # DEPENDENCYPART_GRANDPAR
(26,33),(33,36),0.0430706 # DEPENDENCYPART_GRANDPAR
(26,34),(34,31),0.0881257 # DEPENDENCYPART_GRANDPAR
(26,34),(34,33),0.291978 # DEPENDENCYPART_GRANDPAR
(26,34),(34,36),0.0348486 # DEPENDENCYPART_GRANDPAR
(26,35),(35,2),-1.33898 # DEPENDENCYPART_GRANDPAR
(26,35),(35,5),-1.49541 # DEPENDENCYPART_GRANDPAR
(26,35),(35,6),-0.868085 # DEPENDENCYPART_GRANDPAR
(26,35),(35,9),-1.01 # DEPENDENCYPART_GRANDPAR
(26,35),(35,10),-0.877045 # DEPENDENCYPART_GRANDPAR
(26,35),(35,12),-0.849571 # DEPENDENCYPART_GRANDPAR
(26,35),(35,14),-0.942159 # DEPENDENCYPART_GRANDPAR
(26,35),(35,15),-0.838411 # DEPENDENCYPART_GRANDPAR
(26,35),(35,16),-0.503372 # DEPENDENCYPART_GRANDPAR
(26,35),(35,18),-0.756302 # DEPENDENCYPART_GRANDPAR
(26,35),(35,19),-0.516833 # DEPENDENCYPART_GRANDPAR
(26,35),(35,20),-0.667455 # DEPENDENCYPART_GRANDPAR
(26,35),(35,21),-0.836292 # DEPENDENCYPART_GRANDPAR
(26,35),(35,23),-0.529466 # DEPENDENCYPART_GRANDPAR
(26,35),(35,25),-0.614302 # DEPENDENCYPART_GRANDPAR
(26,35),(35,27),0.248057 # DEPENDENCYPART_GRANDPAR
(26,35),(35,28),0.226822 # DEPENDENCYPART_GRANDPAR
(26,35),(35,29),0.324483 # DEPENDENCYPART_GRANDPAR
(26,35),(35,30),0.145159 # DEPENDENCYPART_GRANDPAR
(26,35),(35,31),-0.159401 # DEPENDENCYPART_GRANDPAR
(26,35),(35,32),-0.00193298 # DEPENDENCYPART_GRANDPAR
(26,35),(35,33),0.0108979 # DEPENDENCYPART_GRANDPAR
(26,35),(35,34),-0.218134 # DEPENDENCYPART_GRANDPAR
(26,35),(35,36),0.0521624 # DEPENDENCYPART_GRANDPAR
(26,35),(35,37),-0.44347 # DEPENDENCYPART_GRANDPAR
(26,36),(36,34),0.013675 # DEPENDENCYPART_GRANDPAR
(26,36),(36,37),-0.376566 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-1.5649 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-1.38518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),-0.142227 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),-0.179029 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.536085 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.442967 # DEPENDENCYPART_GRANDPAR
(27,29),(29,28),-0.00789309 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),-0.103507 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.43538 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.361098 # DEPENDENCYPART_GRANDPAR
(27,29),(29,34),-0.276339 # DEPENDENCYPART_GRANDPAR
(27,29),(29,35),-0.437246 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-1.60662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),-0.0913489 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),-0.025061 # DEPENDENCYPART_GRANDPAR
(27,30),(30,31),-0.408829 # DEPENDENCYPART_GRANDPAR
(27,30),(30,32),-0.478327 # DEPENDENCYPART_GRANDPAR
(27,30),(30,33),-0.17632 # DEPENDENCYPART_GRANDPAR
(27,30),(30,34),-0.4012 # DEPENDENCYPART_GRANDPAR
(27,30),(30,35),-0.410631 # DEPENDENCYPART_GRANDPAR
(27,30),(30,36),-0.676213 # DEPENDENCYPART_GRANDPAR
(27,32),(32,27),-1.59506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,32),(32,28),-0.0797858 # DEPENDENCYPART_GRANDPAR
(27,32),(32,30),-0.116626 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),-0.385602 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.184934 # DEPENDENCYPART_GRANDPAR
(27,32),(32,34),-0.413247 # DEPENDENCYPART_GRANDPAR
(27,32),(32,35),-0.416351 # DEPENDENCYPART_GRANDPAR
(27,32),(32,36),-0.690296 # DEPENDENCYPART_GRANDPAR
(27,36),(36,34),-0.286351 # DEPENDENCYPART_GRANDPAR
(27,36),(36,37),-0.240941 # DEPENDENCYPART_GRANDPAR
(28,25),(25,22),-0.338974 # DEPENDENCYPART_GRANDPAR
(28,25),(25,24),-0.10258 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.74722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,29),-0.346793 # DEPENDENCYPART_GRANDPAR
(28,27),(27,30),-0.617664 # DEPENDENCYPART_GRANDPAR
(28,27),(27,32),-0.701301 # DEPENDENCYPART_GRANDPAR
(28,27),(27,36),-0.855677 # DEPENDENCYPART_GRANDPAR
(28,29),(29,28),-1.37206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,30),-0.0771261 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),-0.18591 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.160212 # DEPENDENCYPART_GRANDPAR
(28,29),(29,34),-0.291054 # DEPENDENCYPART_GRANDPAR
(28,29),(29,35),-0.369106 # DEPENDENCYPART_GRANDPAR
(28,30),(30,27),-0.369448 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-1.45007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,29),0.130167 # DEPENDENCYPART_GRANDPAR
(28,30),(30,31),-0.161889 # DEPENDENCYPART_GRANDPAR
(28,30),(30,32),-0.284062 # DEPENDENCYPART_GRANDPAR
(28,30),(30,33),-0.230709 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),-0.422536 # DEPENDENCYPART_GRANDPAR
(28,30),(30,35),-0.344733 # DEPENDENCYPART_GRANDPAR
(28,30),(30,36),-0.434576 # DEPENDENCYPART_GRANDPAR
(28,31),(31,27),-0.43801 # DEPENDENCYPART_GRANDPAR
(28,31),(31,28),-1.25234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,31),(31,29),0.203541 # DEPENDENCYPART_GRANDPAR
(28,31),(31,30),-0.16343 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),-0.241722 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.313113 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.374787 # DEPENDENCYPART_GRANDPAR
(28,31),(31,36),-0.397674 # DEPENDENCYPART_GRANDPAR
(28,32),(32,27),-0.370482 # DEPENDENCYPART_GRANDPAR
(28,32),(32,28),-1.43851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,32),(32,30),-0.0980328 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),-0.131657 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.239323 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.434584 # DEPENDENCYPART_GRANDPAR
(28,32),(32,35),-0.350453 # DEPENDENCYPART_GRANDPAR
(28,32),(32,36),-0.448659 # DEPENDENCYPART_GRANDPAR
