# _root_ Ale taky čarodějem - uvážíme - li , že za pouhých 20 let dokázal vybudovat čtvrté největší hospodářské impérium v Itálii , že dokázal za kratičké tři měsíce " vydupat ze země " vlastní stranu Forza Italia .
#goldHeads=0,3,1,7,7,7,1,22,22,15,12,10,12,9,14,19,19,19,15,15,20,5,22,23,30,28,28,25,30,24,30,31,30,35,30,35,36,0,
#predictedHeads=0,3,1,7,7,7,3,9,5,14,12,10,12,9,14,19,19,19,15,19,20,23,15,23,24,28,28,25,30,24,30,31,30,35,30,37,35,0,
(23,30),(30,24),0.947668 # DEPENDENCYPART_GRANDPAR
(23,30),(30,25),0.153625 # DEPENDENCYPART_GRANDPAR
(23,30),(30,26),-0.198006 # DEPENDENCYPART_GRANDPAR
(23,30),(30,27),-0.0968052 # DEPENDENCYPART_GRANDPAR
(23,30),(30,28),0.142216 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),0.142303 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),-0.156386 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),0.0547544 # DEPENDENCYPART_GRANDPAR
(23,30),(30,33),0.0678464 # DEPENDENCYPART_GRANDPAR
(23,30),(30,34),-0.108776 # DEPENDENCYPART_GRANDPAR
(23,30),(30,35),0.141487 # DEPENDENCYPART_GRANDPAR
(23,30),(30,36),-0.132537 # DEPENDENCYPART_GRANDPAR
(23,30),(30,37),0.206394 # DEPENDENCYPART_GRANDPAR
(23,30),(30,38),-0.266426 # DEPENDENCYPART_GRANDPAR
(24,1),(1,2),-0.561831 # DEPENDENCYPART_GRANDPAR
(24,1),(1,3),-1.01901 # DEPENDENCYPART_GRANDPAR
(24,1),(1,4),-0.418777 # DEPENDENCYPART_GRANDPAR
(24,1),(1,5),-0.185443 # DEPENDENCYPART_GRANDPAR
(24,1),(1,6),-0.339083 # DEPENDENCYPART_GRANDPAR
(24,1),(1,7),-0.179644 # DEPENDENCYPART_GRANDPAR
(24,1),(1,8),-0.623778 # DEPENDENCYPART_GRANDPAR
(24,1),(1,9),-0.424667 # DEPENDENCYPART_GRANDPAR
(24,1),(1,11),-1.31135 # DEPENDENCYPART_GRANDPAR
(24,1),(1,12),-0.553948 # DEPENDENCYPART_GRANDPAR
(24,1),(1,14),-0.605782 # DEPENDENCYPART_GRANDPAR
(24,1),(1,15),-0.787879 # DEPENDENCYPART_GRANDPAR
(24,1),(1,17),-0.696405 # DEPENDENCYPART_GRANDPAR
(24,1),(1,22),-0.164354 # DEPENDENCYPART_GRANDPAR
(24,1),(1,29),-1.03894 # DEPENDENCYPART_GRANDPAR
(24,1),(1,33),-1.02402 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.17723 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.932548 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.310133 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),0.0080404 # DEPENDENCYPART_GRANDPAR
(24,7),(7,3),-1.06953 # DEPENDENCYPART_GRANDPAR
(24,7),(7,4),-0.192549 # DEPENDENCYPART_GRANDPAR
(24,7),(7,5),0.043446 # DEPENDENCYPART_GRANDPAR
(24,7),(7,6),-0.112855 # DEPENDENCYPART_GRANDPAR
(24,7),(7,8),-0.185965 # DEPENDENCYPART_GRANDPAR
(24,7),(7,9),-0.456681 # DEPENDENCYPART_GRANDPAR
(24,7),(7,22),0.273458 # DEPENDENCYPART_GRANDPAR
(24,7),(7,29),-0.852423 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.919899 # DEPENDENCYPART_GRANDPAR
(24,10),(10,11),-0.850532 # DEPENDENCYPART_GRANDPAR
(24,10),(10,12),-0.251931 # DEPENDENCYPART_GRANDPAR
(24,10),(10,13),-0.926204 # DEPENDENCYPART_GRANDPAR
(24,10),(10,19),-0.149462 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.382666 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.962187 # DEPENDENCYPART_GRANDPAR
(24,12),(12,13),-0.928776 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),-0.413988 # DEPENDENCYPART_GRANDPAR
(24,16),(16,13),-0.86903 # DEPENDENCYPART_GRANDPAR
(24,16),(16,20),-0.127999 # DEPENDENCYPART_GRANDPAR
(24,17),(17,10),-0.577439 # DEPENDENCYPART_GRANDPAR
(24,17),(17,13),-1.15488 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),-0.766461 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),-0.604822 # DEPENDENCYPART_GRANDPAR
(24,17),(17,19),-0.508813 # DEPENDENCYPART_GRANDPAR
(24,17),(17,20),-0.418745 # DEPENDENCYPART_GRANDPAR
(24,17),(17,21),-1.58868 # DEPENDENCYPART_GRANDPAR
(24,17),(17,23),-0.416061 # DEPENDENCYPART_GRANDPAR
(24,19),(19,11),-0.977623 # DEPENDENCYPART_GRANDPAR
(24,19),(19,16),-0.663754 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),-0.375188 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.459534 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.155958 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),-1.23175 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),-0.348923 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),-0.345678 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-1.90514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,19),-0.0363307 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),-1.03293 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),-0.252267 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),-0.290415 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.670363 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.377069 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.461414 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.310706 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.311985 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.345562 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.90514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,28),0.119335 # DEPENDENCYPART_GRANDPAR
(24,22),(22,15),-1.45726 # DEPENDENCYPART_GRANDPAR
(24,22),(22,17),-0.616507 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.488309 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-1.56781 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-2.26186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,30),-0.541125 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),-0.424157 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.614717 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.415133 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-1.69282 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.270908 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-2.38097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.0607105 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-1.11217 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.454762 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-1.05887 # DEPENDENCYPART_GRANDPAR
(24,23),(23,30),-0.660228 # DEPENDENCYPART_GRANDPAR
(24,25),(25,26),0.0520395 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),0.196194 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),0.5444 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.251074 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.565723 # DEPENDENCYPART_GRANDPAR
(24,25),(25,35),0.0403805 # DEPENDENCYPART_GRANDPAR
(24,26),(26,25),0.502454 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),0.29786 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),0.371135 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),-0.167584 # DEPENDENCYPART_GRANDPAR
(24,27),(27,25),0.738863 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.217422 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),0.567342 # DEPENDENCYPART_GRANDPAR
(24,28),(28,16),-1.02768 # DEPENDENCYPART_GRANDPAR
(24,28),(28,17),-0.958933 # DEPENDENCYPART_GRANDPAR
(24,28),(28,25),0.654687 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),-0.0940325 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.190074 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.246334 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),0.518798 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.0675801 # DEPENDENCYPART_GRANDPAR
(24,28),(28,32),-0.62985 # DEPENDENCYPART_GRANDPAR
(24,28),(28,34),-0.550282 # DEPENDENCYPART_GRANDPAR
(24,28),(28,36),0.290861 # DEPENDENCYPART_GRANDPAR
(24,28),(28,37),-0.721631 # DEPENDENCYPART_GRANDPAR
(24,29),(29,15),-1.58616 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),-1.07111 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-1.48585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,25),0.377302 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),-0.619248 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),-0.0167129 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),0.109133 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.0616192 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),-0.171922 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),-0.993362 # DEPENDENCYPART_GRANDPAR
(24,29),(29,34),-0.940631 # DEPENDENCYPART_GRANDPAR
(24,29),(29,35),-0.409761 # DEPENDENCYPART_GRANDPAR
(24,29),(29,37),-1.05901 # DEPENDENCYPART_GRANDPAR
(24,30),(30,3),-1.44819 # DEPENDENCYPART_GRANDPAR
(24,30),(30,10),-0.865833 # DEPENDENCYPART_GRANDPAR
(24,30),(30,13),-1.60783 # DEPENDENCYPART_GRANDPAR
(24,30),(30,19),-0.86268 # DEPENDENCYPART_GRANDPAR
(24,30),(30,20),-0.885377 # DEPENDENCYPART_GRANDPAR
(24,30),(30,21),-1.9385 # DEPENDENCYPART_GRANDPAR
(24,30),(30,23),-0.982912 # DEPENDENCYPART_GRANDPAR
(24,30),(30,24),-1.37664 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,30),(30,25),0.334671 # DEPENDENCYPART_GRANDPAR
(24,30),(30,26),-0.607949 # DEPENDENCYPART_GRANDPAR
(24,30),(30,27),-0.0161405 # DEPENDENCYPART_GRANDPAR
(24,30),(30,28),0.195185 # DEPENDENCYPART_GRANDPAR
(24,30),(30,29),0.186923 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.163482 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),-0.874742 # DEPENDENCYPART_GRANDPAR
(24,30),(30,33),-0.14622 # DEPENDENCYPART_GRANDPAR
(24,30),(30,34),-0.764071 # DEPENDENCYPART_GRANDPAR
(24,30),(30,35),-0.281891 # DEPENDENCYPART_GRANDPAR
(24,30),(30,36),0.10874 # DEPENDENCYPART_GRANDPAR
(24,30),(30,37),-0.915653 # DEPENDENCYPART_GRANDPAR
(24,30),(30,38),-0.422836 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.475749 # DEPENDENCYPART_GRANDPAR
(24,31),(31,33),-0.174903 # DEPENDENCYPART_GRANDPAR
(24,31),(31,34),-0.397017 # DEPENDENCYPART_GRANDPAR
(24,31),(31,35),0.127739 # DEPENDENCYPART_GRANDPAR
(24,31),(31,37),-0.531749 # DEPENDENCYPART_GRANDPAR
(24,32),(32,26),-0.110077 # DEPENDENCYPART_GRANDPAR
(24,32),(32,27),0.17635 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),0.600087 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),0.139074 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.223992 # DEPENDENCYPART_GRANDPAR
(24,32),(32,34),-0.528117 # DEPENDENCYPART_GRANDPAR
(24,32),(32,35),-0.0475187 # DEPENDENCYPART_GRANDPAR
(24,32),(32,36),0.313026 # DEPENDENCYPART_GRANDPAR
(24,32),(32,37),-0.698727 # DEPENDENCYPART_GRANDPAR
(24,33),(33,24),-1.48585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,33),(33,25),0.377302 # DEPENDENCYPART_GRANDPAR
(24,33),(33,26),-0.619248 # DEPENDENCYPART_GRANDPAR
(24,33),(33,27),-0.0167129 # DEPENDENCYPART_GRANDPAR
(24,33),(33,28),0.109133 # DEPENDENCYPART_GRANDPAR
(24,33),(33,30),0.235242 # DEPENDENCYPART_GRANDPAR
(24,33),(33,31),-0.14314 # DEPENDENCYPART_GRANDPAR
(24,33),(33,32),-0.968972 # DEPENDENCYPART_GRANDPAR
(24,33),(33,34),-0.940631 # DEPENDENCYPART_GRANDPAR
(24,33),(33,35),-0.409761 # DEPENDENCYPART_GRANDPAR
(24,33),(33,36),-0.064719 # DEPENDENCYPART_GRANDPAR
(24,33),(33,37),-1.05901 # DEPENDENCYPART_GRANDPAR
(24,34),(34,31),-0.00141556 # DEPENDENCYPART_GRANDPAR
(24,34),(34,32),-0.879018 # DEPENDENCYPART_GRANDPAR
(24,34),(34,33),-0.306353 # DEPENDENCYPART_GRANDPAR
(24,34),(34,35),-0.229764 # DEPENDENCYPART_GRANDPAR
(24,34),(34,36),0.125507 # DEPENDENCYPART_GRANDPAR
(24,34),(34,37),-0.876881 # DEPENDENCYPART_GRANDPAR
(24,34),(34,38),-0.58747 # DEPENDENCYPART_GRANDPAR
(24,35),(35,26),-0.111447 # DEPENDENCYPART_GRANDPAR
(24,35),(35,27),0.169603 # DEPENDENCYPART_GRANDPAR
(24,35),(35,31),0.136871 # DEPENDENCYPART_GRANDPAR
(24,35),(35,32),-0.538431 # DEPENDENCYPART_GRANDPAR
(24,35),(35,33),-0.0923729 # DEPENDENCYPART_GRANDPAR
(24,35),(35,34),-0.468172 # DEPENDENCYPART_GRANDPAR
(24,35),(35,36),0.295959 # DEPENDENCYPART_GRANDPAR
(24,35),(35,37),-0.712449 # DEPENDENCYPART_GRANDPAR
(24,35),(35,38),-0.428505 # DEPENDENCYPART_GRANDPAR
(24,36),(36,31),0.00535996 # DEPENDENCYPART_GRANDPAR
(24,36),(36,34),-0.746608 # DEPENDENCYPART_GRANDPAR
(24,36),(36,35),-0.277154 # DEPENDENCYPART_GRANDPAR
(24,36),(36,37),-0.844926 # DEPENDENCYPART_GRANDPAR
(24,36),(36,38),-0.586696 # DEPENDENCYPART_GRANDPAR
(24,37),(37,27),0.193629 # DEPENDENCYPART_GRANDPAR
(24,37),(37,32),-0.514153 # DEPENDENCYPART_GRANDPAR
(24,37),(37,33),-0.0746031 # DEPENDENCYPART_GRANDPAR
(24,37),(37,34),-0.449485 # DEPENDENCYPART_GRANDPAR
(24,37),(37,35),0.0769062 # DEPENDENCYPART_GRANDPAR
(24,37),(37,36),0.437227 # DEPENDENCYPART_GRANDPAR
(24,37),(37,38),-0.428242 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-1.42826 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,28),1.06634 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),-0.360595 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.476795 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-1.3602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),0.979728 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),1.28247 # DEPENDENCYPART_GRANDPAR
(25,28),(28,16),-1.3876 # DEPENDENCYPART_GRANDPAR
(25,28),(28,17),-1.17403 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-1.40497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,26),1.04097 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),0.430473 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.0517208 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.151306 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.204692 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.964886 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.19392 # DEPENDENCYPART_GRANDPAR
(25,28),(28,36),-0.705989 # DEPENDENCYPART_GRANDPAR
(25,28),(28,37),-0.946428 # DEPENDENCYPART_GRANDPAR
(25,29),(29,15),-1.11237 # DEPENDENCYPART_GRANDPAR
(25,29),(29,23),-0.850068 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.851282 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-1.60419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,26),0.673709 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),0.287251 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),0.880769 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.428571 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.420096 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.928899 # DEPENDENCYPART_GRANDPAR
(25,29),(29,34),-0.59661 # DEPENDENCYPART_GRANDPAR
(25,29),(29,35),0.0902007 # DEPENDENCYPART_GRANDPAR
(25,29),(29,37),-0.870979 # DEPENDENCYPART_GRANDPAR
(25,32),(32,26),1.01 # DEPENDENCYPART_GRANDPAR
(25,32),(32,27),0.378597 # DEPENDENCYPART_GRANDPAR
(25,32),(32,28),1.47002 # DEPENDENCYPART_GRANDPAR
(25,32),(32,31),-0.430801 # DEPENDENCYPART_GRANDPAR
(25,32),(32,33),-0.175338 # DEPENDENCYPART_GRANDPAR
(25,32),(32,34),-0.178569 # DEPENDENCYPART_GRANDPAR
(25,32),(32,35),0.0223452 # DEPENDENCYPART_GRANDPAR
(25,32),(32,36),-0.690639 # DEPENDENCYPART_GRANDPAR
(25,32),(32,37),-0.936987 # DEPENDENCYPART_GRANDPAR
(25,35),(35,26),1.0296 # DEPENDENCYPART_GRANDPAR
(25,35),(35,27),0.384508 # DEPENDENCYPART_GRANDPAR
(25,35),(35,31),-0.421637 # DEPENDENCYPART_GRANDPAR
(25,35),(35,32),-0.519411 # DEPENDENCYPART_GRANDPAR
(25,35),(35,33),-0.026024 # DEPENDENCYPART_GRANDPAR
(25,35),(35,34),-0.502567 # DEPENDENCYPART_GRANDPAR
(25,35),(35,36),-0.72962 # DEPENDENCYPART_GRANDPAR
(25,35),(35,37),-0.980754 # DEPENDENCYPART_GRANDPAR
(25,35),(35,38),-0.607546 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-2.05726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.585303 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-1.28972 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.676304 # DEPENDENCYPART_GRANDPAR
(26,25),(25,32),-1.48787 # DEPENDENCYPART_GRANDPAR
(26,25),(25,35),-1.94363 # DEPENDENCYPART_GRANDPAR
(26,28),(28,16),-1.34123 # DEPENDENCYPART_GRANDPAR
(26,28),(28,17),-2.30106 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.590211 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-1.30674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),0.0613703 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),-0.0920734 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.123533 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.164552 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.636978 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),-0.974337 # DEPENDENCYPART_GRANDPAR
(26,28),(28,36),-1.61807 # DEPENDENCYPART_GRANDPAR
(26,28),(28,37),-1.16023 # DEPENDENCYPART_GRANDPAR
(26,30),(30,3),-1.82948 # DEPENDENCYPART_GRANDPAR
(26,30),(30,10),-0.879165 # DEPENDENCYPART_GRANDPAR
(26,30),(30,13),-1.52683 # DEPENDENCYPART_GRANDPAR
(26,30),(30,19),-1.19292 # DEPENDENCYPART_GRANDPAR
(26,30),(30,20),-1.03552 # DEPENDENCYPART_GRANDPAR
(26,30),(30,21),-1.61183 # DEPENDENCYPART_GRANDPAR
(26,30),(30,23),-0.582079 # DEPENDENCYPART_GRANDPAR
(26,30),(30,24),-1.14195 # DEPENDENCYPART_GRANDPAR
(26,30),(30,25),-0.490106 # DEPENDENCYPART_GRANDPAR
(26,30),(30,26),-1.53645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,30),(30,27),-0.0358989 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),-0.435423 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),0.0581933 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),-0.219158 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.58696 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),-0.0854055 # DEPENDENCYPART_GRANDPAR
(26,30),(30,34),-1.07018 # DEPENDENCYPART_GRANDPAR
(26,30),(30,35),-1.05069 # DEPENDENCYPART_GRANDPAR
(26,30),(30,36),-1.69723 # DEPENDENCYPART_GRANDPAR
(26,30),(30,37),-1.08374 # DEPENDENCYPART_GRANDPAR
(26,30),(30,38),-0.395027 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.456885 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),-0.143561 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.942312 # DEPENDENCYPART_GRANDPAR
(26,31),(31,35),-0.913007 # DEPENDENCYPART_GRANDPAR
(26,31),(31,37),-0.956535 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.210237 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-2.07047 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,28),-1.14368 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-0.677216 # DEPENDENCYPART_GRANDPAR
(27,25),(25,32),-1.15282 # DEPENDENCYPART_GRANDPAR
(27,25),(25,35),-1.58447 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.159388 # DEPENDENCYPART_GRANDPAR
(27,26),(26,28),-1.01218 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-0.585429 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.410401 # DEPENDENCYPART_GRANDPAR
(27,28),(28,16),-1.04496 # DEPENDENCYPART_GRANDPAR
(27,28),(28,17),-1.53279 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-0.457385 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.24575 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-1.56761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),-0.113415 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),-0.0617744 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),0.0304869 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.471302 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),-0.660692 # DEPENDENCYPART_GRANDPAR
(27,28),(28,36),-0.849074 # DEPENDENCYPART_GRANDPAR
(27,28),(28,37),-0.743308 # DEPENDENCYPART_GRANDPAR
(28,16),(16,13),-0.981814 # DEPENDENCYPART_GRANDPAR
(28,16),(16,20),-0.723591 # DEPENDENCYPART_GRANDPAR
(28,17),(17,10),-0.638314 # DEPENDENCYPART_GRANDPAR
(28,17),(17,13),-0.450862 # DEPENDENCYPART_GRANDPAR
(28,17),(17,16),-0.488325 # DEPENDENCYPART_GRANDPAR
(28,17),(17,18),-2.08659 # DEPENDENCYPART_GRANDPAR
(28,17),(17,19),-0.544423 # DEPENDENCYPART_GRANDPAR
(28,17),(17,20),-0.657452 # DEPENDENCYPART_GRANDPAR
(28,17),(17,21),-1.62038 # DEPENDENCYPART_GRANDPAR
(28,17),(17,23),0.0415021 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),-0.216167 # DEPENDENCYPART_GRANDPAR
(28,25),(25,27),0.123654 # DEPENDENCYPART_GRANDPAR
(28,25),(25,28),-2.71165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,25),(25,29),-0.367013 # DEPENDENCYPART_GRANDPAR
(28,25),(25,32),-1.4993 # DEPENDENCYPART_GRANDPAR
(28,25),(25,35),-2.13011 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),-0.28084 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-2.48545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,30),-0.852499 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.57313 # DEPENDENCYPART_GRANDPAR
(28,27),(27,25),-0.705197 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.227147 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-2.30676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,15),-1.90682 # DEPENDENCYPART_GRANDPAR
(28,29),(29,23),-0.806791 # DEPENDENCYPART_GRANDPAR
(28,29),(29,24),-2.74295 # DEPENDENCYPART_GRANDPAR
(28,29),(29,25),-1.11136 # DEPENDENCYPART_GRANDPAR
(28,29),(29,26),-0.773056 # DEPENDENCYPART_GRANDPAR
(28,29),(29,27),-0.293397 # DEPENDENCYPART_GRANDPAR
(28,29),(29,28),-1.63484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,30),-0.488066 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),-0.246433 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.513069 # DEPENDENCYPART_GRANDPAR
(28,29),(29,34),-0.96112 # DEPENDENCYPART_GRANDPAR
(28,29),(29,35),-1.1723 # DEPENDENCYPART_GRANDPAR
(28,29),(29,37),-0.628448 # DEPENDENCYPART_GRANDPAR
(28,30),(30,3),-2.70781 # DEPENDENCYPART_GRANDPAR
(28,30),(30,10),-1.47864 # DEPENDENCYPART_GRANDPAR
(28,30),(30,13),-1.83921 # DEPENDENCYPART_GRANDPAR
(28,30),(30,19),-1.63539 # DEPENDENCYPART_GRANDPAR
(28,30),(30,20),-1.48379 # DEPENDENCYPART_GRANDPAR
(28,30),(30,21),-2.71099 # DEPENDENCYPART_GRANDPAR
(28,30),(30,23),-0.818823 # DEPENDENCYPART_GRANDPAR
(28,30),(30,24),-2.75078 # DEPENDENCYPART_GRANDPAR
(28,30),(30,25),-1.14894 # DEPENDENCYPART_GRANDPAR
(28,30),(30,26),-0.738827 # DEPENDENCYPART_GRANDPAR
(28,30),(30,27),-0.332395 # DEPENDENCYPART_GRANDPAR
