# _root_ Za prvé bych chtěl připomenout to , že má být prodloužení věkové hranice postupné , že je rozloženo v čase a že k němu má dojít úplně až v roce 2007 .
#goldHeads=4,1,4,0,4,5,21,15,8,9,15,13,11,10,21,15,16,17,18,19,6,21,26,23,22,25,26,30,25,29,30,0,
#predictedHeads=4,1,4,0,4,5,21,21,8,9,9,13,11,10,16,21,16,17,18,19,6,21,26,23,22,25,26,30,26,29,30,0,
(19,21),(21,17),-0.617967 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.719888 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.33221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),1.44052 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.11023 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.17307 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.494336 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.730775 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.511354 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.374862 # DEPENDENCYPART_GRANDPAR
(19,21),(21,31),-0.596117 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-1.38581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,23),-0.229816 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.284003 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.570709 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.523706 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-0.451836 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-2.97192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.546353 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.637326 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-1.15418 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.247418 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.412169 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.439048 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.593712 # DEPENDENCYPART_GRANDPAR
(20,22),(22,29),-0.756526 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.311523 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.45127 # DEPENDENCYPART_GRANDPAR
(21,1),(1,7),-0.129177 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.290756 # DEPENDENCYPART_GRANDPAR
(21,2),(2,1),-0.493397 # DEPENDENCYPART_GRANDPAR
(21,2),(2,4),-0.292891 # DEPENDENCYPART_GRANDPAR
(21,2),(2,5),0.00329835 # DEPENDENCYPART_GRANDPAR
(21,2),(2,6),-0.344188 # DEPENDENCYPART_GRANDPAR
(21,2),(2,8),-0.0276674 # DEPENDENCYPART_GRANDPAR
(21,4),(4,1),-0.374044 # DEPENDENCYPART_GRANDPAR
(21,4),(4,2),-0.291643 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),0.156049 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.0597743 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),-0.199056 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-0.44129 # DEPENDENCYPART_GRANDPAR
(21,4),(4,8),-0.112697 # DEPENDENCYPART_GRANDPAR
(21,4),(4,9),-0.211755 # DEPENDENCYPART_GRANDPAR
(21,4),(4,10),-0.11759 # DEPENDENCYPART_GRANDPAR
(21,4),(4,15),-0.458903 # DEPENDENCYPART_GRANDPAR
(21,4),(4,31),-1.25702 # DEPENDENCYPART_GRANDPAR
(21,5),(5,1),-0.338696 # DEPENDENCYPART_GRANDPAR
(21,5),(5,2),-0.27054 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),0.173131 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.414855 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.126156 # DEPENDENCYPART_GRANDPAR
(21,5),(5,7),-0.40268 # DEPENDENCYPART_GRANDPAR
(21,5),(5,8),-0.0575462 # DEPENDENCYPART_GRANDPAR
(21,5),(5,9),-0.173643 # DEPENDENCYPART_GRANDPAR
(21,5),(5,10),-0.0794806 # DEPENDENCYPART_GRANDPAR
(21,5),(5,15),-0.420293 # DEPENDENCYPART_GRANDPAR
(21,6),(6,2),-0.327209 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),-0.416612 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-0.129623 # DEPENDENCYPART_GRANDPAR
(21,6),(6,7),-0.272307 # DEPENDENCYPART_GRANDPAR
(21,6),(6,8),-0.200199 # DEPENDENCYPART_GRANDPAR
(21,6),(6,9),-0.0490228 # DEPENDENCYPART_GRANDPAR
(21,6),(6,10),-0.0981306 # DEPENDENCYPART_GRANDPAR
(21,6),(6,11),-0.44021 # DEPENDENCYPART_GRANDPAR
(21,6),(6,16),-0.351396 # DEPENDENCYPART_GRANDPAR
(21,6),(6,21),-1.69117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,2),-0.484001 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.512982 # DEPENDENCYPART_GRANDPAR
(21,7),(7,5),-0.233868 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),-0.434499 # DEPENDENCYPART_GRANDPAR
(21,7),(7,9),-0.271216 # DEPENDENCYPART_GRANDPAR
(21,8),(8,4),-0.266444 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.564205 # DEPENDENCYPART_GRANDPAR
(21,8),(8,9),-0.103714 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.201747 # DEPENDENCYPART_GRANDPAR
(21,8),(8,12),-0.794355 # DEPENDENCYPART_GRANDPAR
(21,8),(8,15),-0.370229 # DEPENDENCYPART_GRANDPAR
(21,8),(8,16),-0.441132 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),0.299888 # DEPENDENCYPART_GRANDPAR
(21,8),(8,18),0.252068 # DEPENDENCYPART_GRANDPAR
(21,8),(8,21),-1.70255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,8),(8,25),-0.875295 # DEPENDENCYPART_GRANDPAR
(21,8),(8,26),-0.968409 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.390882 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.338471 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.18592 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.285558 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.496647 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.153867 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.216484 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.335585 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.425574 # DEPENDENCYPART_GRANDPAR
(21,9),(9,13),-0.245416 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.390776 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),-0.393631 # DEPENDENCYPART_GRANDPAR
(21,9),(9,16),-0.226249 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),0.134823 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-1.79766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,26),-1.13252 # DEPENDENCYPART_GRANDPAR
(21,9),(9,27),-1.3201 # DEPENDENCYPART_GRANDPAR
(21,9),(9,28),-0.856861 # DEPENDENCYPART_GRANDPAR
(21,9),(9,31),-1.24675 # DEPENDENCYPART_GRANDPAR
(21,10),(10,1),-0.390222 # DEPENDENCYPART_GRANDPAR
(21,10),(10,2),-0.139533 # DEPENDENCYPART_GRANDPAR
(21,10),(10,5),-0.0904105 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-0.220928 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),-0.488362 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.137823 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.15372 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.355765 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.491346 # DEPENDENCYPART_GRANDPAR
(21,10),(10,13),-0.26704 # DEPENDENCYPART_GRANDPAR
(21,10),(10,14),-0.456548 # DEPENDENCYPART_GRANDPAR
(21,10),(10,15),-0.471795 # DEPENDENCYPART_GRANDPAR
(21,10),(10,16),-0.233639 # DEPENDENCYPART_GRANDPAR
(21,10),(10,21),-1.86847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,1),-0.574887 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.418693 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.362107 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.121224 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.329316 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.235254 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.383469 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),0.191561 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),0.236012 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),0.0841072 # DEPENDENCYPART_GRANDPAR
(21,11),(11,20),0.12087 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-1.82634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,6),-0.352792 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.424554 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.31287 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.412488 # DEPENDENCYPART_GRANDPAR
(21,12),(12,16),-0.178861 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.425466 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.454439 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.339772 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.383288 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),0.188661 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),0.233112 # DEPENDENCYPART_GRANDPAR
(21,13),(13,20),0.118058 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-1.81892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.674452 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.424376 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.593141 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.346773 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.173406 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.178861 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),0.229798 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),0.293248 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),0.186664 # DEPENDENCYPART_GRANDPAR
(21,14),(14,22),-0.525277 # DEPENDENCYPART_GRANDPAR
(21,14),(14,25),-0.768907 # DEPENDENCYPART_GRANDPAR
(21,14),(14,26),-0.843811 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.512982 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.233868 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.545786 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.283325 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.319814 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.304577 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.725399 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.689483 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.020147 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),0.0426079 # DEPENDENCYPART_GRANDPAR
(21,16),(16,9),-0.0190108 # DEPENDENCYPART_GRANDPAR
(21,16),(16,11),-0.605209 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-0.530482 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.646968 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.581818 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),0.299888 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),0.252068 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.195928 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.70255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,22),-0.56709 # DEPENDENCYPART_GRANDPAR
(21,16),(16,25),-0.875295 # DEPENDENCYPART_GRANDPAR
(21,16),(16,26),-0.968409 # DEPENDENCYPART_GRANDPAR
(21,17),(17,2),-0.15485 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.310172 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.214187 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),0.121201 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.0155869 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.81439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.696352 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.865317 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-1.03418 # DEPENDENCYPART_GRANDPAR
(21,17),(17,26),-1.10209 # DEPENDENCYPART_GRANDPAR
(21,17),(17,27),-1.25177 # DEPENDENCYPART_GRANDPAR
(21,17),(17,28),-0.812303 # DEPENDENCYPART_GRANDPAR
(21,17),(17,29),-1.65342 # DEPENDENCYPART_GRANDPAR
(21,17),(17,31),-1.19727 # DEPENDENCYPART_GRANDPAR
(21,18),(18,1),-0.329431 # DEPENDENCYPART_GRANDPAR
(21,18),(18,4),-0.406175 # DEPENDENCYPART_GRANDPAR
(21,18),(18,5),-0.100348 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.163594 # DEPENDENCYPART_GRANDPAR
(21,18),(18,10),-0.184287 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.419445 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),-0.519105 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.335636 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.483189 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.485274 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.219109 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.153744 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.195424 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.0335795 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.86712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.792206 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.919109 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-1.07461 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-1.14295 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-1.32564 # DEPENDENCYPART_GRANDPAR
(21,18),(18,29),-1.70239 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.0724778 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.7599 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.618668 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.0902183 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.688598 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.770206 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),-0.0919802 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),0.0335101 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.0347937 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-0.447964 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.809417 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.55427 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.253924 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.509551 # DEPENDENCYPART_GRANDPAR
(21,23),(23,30),-0.493244 # DEPENDENCYPART_GRANDPAR
(21,25),(25,1),-1.55296 # DEPENDENCYPART_GRANDPAR
(21,25),(25,10),-1.14499 # DEPENDENCYPART_GRANDPAR
(21,25),(25,11),-1.40072 # DEPENDENCYPART_GRANDPAR
(21,25),(25,12),-1.37176 # DEPENDENCYPART_GRANDPAR
(21,25),(25,13),-1.31792 # DEPENDENCYPART_GRANDPAR
(21,25),(25,14),-1.33696 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-0.765635 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.783734 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-1.10063 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-1.06018 # DEPENDENCYPART_GRANDPAR
(21,25),(25,22),0.0300165 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),0.0625943 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.261107 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.456097 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.249459 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.525061 # DEPENDENCYPART_GRANDPAR
(21,25),(25,30),-0.43923 # DEPENDENCYPART_GRANDPAR
(21,25),(25,31),-0.51346 # DEPENDENCYPART_GRANDPAR
(21,26),(26,6),-0.983692 # DEPENDENCYPART_GRANDPAR
(21,26),(26,17),-0.776007 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-1.13329 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-1.08866 # DEPENDENCYPART_GRANDPAR
(21,26),(26,22),0.0488548 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),0.143982 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.128672 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.409202 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.22881 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.437609 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.533245 # DEPENDENCYPART_GRANDPAR
(21,26),(26,31),-0.469851 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),-0.0197649 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.203239 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.697111 # DEPENDENCYPART_GRANDPAR
(21,27),(27,30),-0.68932 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.145351 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.488953 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),-0.386704 # DEPENDENCYPART_GRANDPAR
(21,31),(31,23),0.0577239 # DEPENDENCYPART_GRANDPAR
(21,31),(31,29),-0.544402 # DEPENDENCYPART_GRANDPAR
(21,31),(31,30),-0.366626 # DEPENDENCYPART_GRANDPAR
(21,31),(31,32),-0.503063 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.778874 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.545314 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.58019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.0774346 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.204588 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.0708901 # DEPENDENCYPART_GRANDPAR
(22,23),(23,30),-0.493997 # DEPENDENCYPART_GRANDPAR
(22,25),(25,1),-1.77585 # DEPENDENCYPART_GRANDPAR
(22,25),(25,10),-1.85845 # DEPENDENCYPART_GRANDPAR
(22,25),(25,11),-1.48131 # DEPENDENCYPART_GRANDPAR
(22,25),(25,12),-1.65027 # DEPENDENCYPART_GRANDPAR
(22,25),(25,13),-1.40356 # DEPENDENCYPART_GRANDPAR
(22,25),(25,14),-1.62021 # DEPENDENCYPART_GRANDPAR
(22,25),(25,17),-1.50711 # DEPENDENCYPART_GRANDPAR
(22,25),(25,18),-1.47299 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-1.3321 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-1.25625 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-0.908531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),0.528219 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),0.348593 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),0.14781 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),0.112079 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),0.203499 # DEPENDENCYPART_GRANDPAR
(22,25),(25,30),0.0537294 # DEPENDENCYPART_GRANDPAR
(22,25),(25,31),-0.0329614 # DEPENDENCYPART_GRANDPAR
(22,26),(26,6),-1.17957 # DEPENDENCYPART_GRANDPAR
(22,26),(26,17),-1.52164 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-1.36951 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-1.29112 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.904781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),0.595368 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.364579 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),0.182573 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),0.109425 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),0.267598 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.0660574 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),-0.0125731 # DEPENDENCYPART_GRANDPAR
(22,27),(27,23),0.591099 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),0.409894 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.0680336 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-0.540534 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),0.0593706 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.505333 # DEPENDENCYPART_GRANDPAR
(22,29),(29,31),-0.227552 # DEPENDENCYPART_GRANDPAR
(23,25),(25,1),-0.930319 # DEPENDENCYPART_GRANDPAR
(23,25),(25,10),-1.0018 # DEPENDENCYPART_GRANDPAR
(23,25),(25,11),-1.60813 # DEPENDENCYPART_GRANDPAR
(23,25),(25,12),-1.60525 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-1.78408 # DEPENDENCYPART_GRANDPAR
(23,25),(25,14),-1.34862 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-0.940934 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-1.15158 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.865428 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-1.59195 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),0.00766095 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-1.34081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,26),-0.253656 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.72308 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.542862 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.425551 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.755952 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),-0.720175 # DEPENDENCYPART_GRANDPAR
(23,27),(27,23),-1.19905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,27),(27,26),-0.15416 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.375764 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.782167 # DEPENDENCYPART_GRANDPAR
(23,30),(30,23),-1.23954 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,30),(30,27),-0.730705 # DEPENDENCYPART_GRANDPAR
(23,30),(30,28),-0.306058 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.468779 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),-0.417944 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),-0.488978 # DEPENDENCYPART_GRANDPAR
(25,1),(1,2),-0.0235374 # DEPENDENCYPART_GRANDPAR
(25,1),(1,4),-0.885437 # DEPENDENCYPART_GRANDPAR
(25,1),(1,7),-0.84459 # DEPENDENCYPART_GRANDPAR
(25,1),(1,8),-0.103854 # DEPENDENCYPART_GRANDPAR
(25,10),(10,1),-0.625864 # DEPENDENCYPART_GRANDPAR
(25,10),(10,2),0.0597921 # DEPENDENCYPART_GRANDPAR
(25,10),(10,5),-0.875226 # DEPENDENCYPART_GRANDPAR
(25,10),(10,6),-0.108105 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),-0.82564 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),-0.307628 # DEPENDENCYPART_GRANDPAR
(25,10),(10,9),-0.868453 # DEPENDENCYPART_GRANDPAR
(25,10),(10,11),-0.817719 # DEPENDENCYPART_GRANDPAR
(25,10),(10,12),-1.28626 # DEPENDENCYPART_GRANDPAR
(25,10),(10,13),-0.866115 # DEPENDENCYPART_GRANDPAR
(25,10),(10,14),-0.877054 # DEPENDENCYPART_GRANDPAR
(25,10),(10,15),-0.516793 # DEPENDENCYPART_GRANDPAR
(25,10),(10,16),-0.354567 # DEPENDENCYPART_GRANDPAR
(25,10),(10,21),-0.282807 # DEPENDENCYPART_GRANDPAR
(25,11),(11,1),-0.545282 # DEPENDENCYPART_GRANDPAR
(25,11),(11,10),-0.20696 # DEPENDENCYPART_GRANDPAR
(25,11),(11,12),-0.639646 # DEPENDENCYPART_GRANDPAR
(25,11),(11,13),-0.290343 # DEPENDENCYPART_GRANDPAR
(25,11),(11,14),-0.231695 # DEPENDENCYPART_GRANDPAR
(25,11),(11,15),-0.646842 # DEPENDENCYPART_GRANDPAR
(25,11),(11,16),-0.229501 # DEPENDENCYPART_GRANDPAR
(25,11),(11,17),0.0138426 # DEPENDENCYPART_GRANDPAR
(25,11),(11,18),0.242988 # DEPENDENCYPART_GRANDPAR
(25,11),(11,19),-0.0816106 # DEPENDENCYPART_GRANDPAR
(25,11),(11,20),-0.225771 # DEPENDENCYPART_GRANDPAR
(25,11),(11,21),0.0587558 # DEPENDENCYPART_GRANDPAR
(25,12),(12,6),-0.174429 # DEPENDENCYPART_GRANDPAR
(25,12),(12,11),-0.612888 # DEPENDENCYPART_GRANDPAR
(25,12),(12,13),-0.707284 # DEPENDENCYPART_GRANDPAR
(25,12),(12,14),-0.580581 # DEPENDENCYPART_GRANDPAR
(25,12),(12,16),-0.345132 # DEPENDENCYPART_GRANDPAR
(25,13),(13,11),-0.409058 # DEPENDENCYPART_GRANDPAR
(25,13),(13,12),-0.745876 # DEPENDENCYPART_GRANDPAR
(25,13),(13,14),-0.23486 # DEPENDENCYPART_GRANDPAR
