# _root_ Významnou funkcionalistickou stavbu , která vyhořela v roce 1974 , rekonstruovala Národní galerie v letech 1987 až 1993 .
#goldHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,11,14,17,15,17,0,
#predictedHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,13,14,17,15,17,0,
(17,8),(8,14),-0.289224 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),-0.173092 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),0.0529924 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.87554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.594675 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.48518 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-1.01506 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.913923 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.643938 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.827385 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.956093 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.396503 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.201567 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.209292 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.439312 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.927278 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.938927 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.579711 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.545179 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.621117 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.85617 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.176665 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.492514 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.680562 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.675258 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.539923 # DEPENDENCYPART_GRANDPAR
(17,10),(10,15),-0.610183 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.123563 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.99946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.513254 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.279758 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.273818 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.672889 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.792617 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.464105 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.436495 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.496566 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.610344 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),0.0144745 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.418989 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.270548 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.268645 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.229655 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.192141 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),0.199827 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.86645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),-0.410452 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-0.744193 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.0251049 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.356703 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.196736 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.275612 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.158 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.85967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,1),-0.195221 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.512727 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.601561 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.650791 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.00149247 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.383249 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.325508 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.173409 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.233362 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.149232 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.0756917 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.87083 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.594619 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.907129 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.366061 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.105857 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.253742 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.95006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,12),-0.214883 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.381802 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.343181 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.0494449 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.87272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.594619 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.907207 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.477155 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.662248 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.514881 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.568031 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.8661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.481298 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.778785 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.857397 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.835455 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.720286 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.331161 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.34912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.41873 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),-0.160386 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.490856 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.268448 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.163949 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.291115 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.189095 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),0.0371733 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0130492 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.107274 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.135735 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.0888863 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.431107 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.18682 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.222382 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.2446 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.0371828 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-2.03892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.803673 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.626265 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.32353 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.359765 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.353263 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.0244529 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-2.06188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.817639 # DEPENDENCYPART_GRANDPAR
(18,17),(17,1),-0.642675 # DEPENDENCYPART_GRANDPAR
(18,17),(17,3),-0.0139528 # DEPENDENCYPART_GRANDPAR
(18,17),(17,4),-0.590883 # DEPENDENCYPART_GRANDPAR
(18,17),(17,5),-0.226436 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.410926 # DEPENDENCYPART_GRANDPAR
(18,17),(17,7),-0.234447 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.218354 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.374898 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.495295 # DEPENDENCYPART_GRANDPAR
(18,17),(17,11),-0.330726 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.489875 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.16503 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.261446 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.195922 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.168348 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-2.05919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.856268 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.4194 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,12),-0.623901 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.682152 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.571834 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.33228 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.412707 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.96576 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
