# _root_ Tím , že Schumpeter opouští abstraktní schéma tržní ekonomiky a zkoumá kapitalistický systém , je blíž klasické škole a Marxovi než Marshallovi a Walrasovi .
#goldHeads=15,3,1,10,10,7,5,9,7,3,10,13,11,3,0,15,18,19,16,19,16,23,21,23,0,
#predictedHeads=15,3,1,5,10,7,5,9,7,3,10,13,11,3,0,15,18,19,15,19,16,23,21,23,0,
(17,14),(14,13),-0.81111 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.57068 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.191383 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.99782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,19),-0.54593 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.818186 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-1.37842 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.701771 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-2.12621 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.808278 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-1.01794 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.938724 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.393924 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.78124 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.438304 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.645907 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.846327 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.506179 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.367684 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.335749 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.74913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.829653 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.39083 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.846866 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.462762 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.969419 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.663086 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-1.46846 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.812376 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.639814 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.87708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.878603 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.366179 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.895817 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.331807 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-1.01837 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-1.51741 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.58408 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.111137 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.1932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,20),-0.247016 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.369568 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.224953 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.368234 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.347004 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.867271 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-1.1633 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),-0.420557 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.439838 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.0724719 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.158503 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.426565 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.233746 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.521704 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.53151 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.41096 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-2.86624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.565973 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-1.68533 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.638704 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-1.9424 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-2.32041 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.442389 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.781795 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.308533 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-2.93115 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,20),-1.75023 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.521704 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.468689 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-1.17494 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.361516 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-1.55296 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.312458 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0252359 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-1.55296 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.375421 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),-0.386491 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.218443 # DEPENDENCYPART_GRANDPAR
(19,1),(1,5),-0.256616 # DEPENDENCYPART_GRANDPAR
(19,1),(1,10),-0.123485 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.353663 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.407538 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.559171 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.398414 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-0.19497 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.761689 # DEPENDENCYPART_GRANDPAR
(19,3),(3,10),-0.111065 # DEPENDENCYPART_GRANDPAR
(19,3),(3,11),-0.168798 # DEPENDENCYPART_GRANDPAR
(19,3),(3,14),-0.224756 # DEPENDENCYPART_GRANDPAR
(19,3),(3,15),0.159662 # DEPENDENCYPART_GRANDPAR
(19,3),(3,19),-1.36097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,23),-0.366262 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.355814 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.408943 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.399155 # DEPENDENCYPART_GRANDPAR
(19,4),(4,5),-0.198919 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),-0.314562 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.0674714 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),-0.152099 # DEPENDENCYPART_GRANDPAR
(19,4),(4,9),0.00389866 # DEPENDENCYPART_GRANDPAR
(19,5),(5,1),-0.195344 # DEPENDENCYPART_GRANDPAR
(19,5),(5,2),-0.448409 # DEPENDENCYPART_GRANDPAR
(19,5),(5,3),-0.210123 # DEPENDENCYPART_GRANDPAR
(19,5),(5,4),-0.1046 # DEPENDENCYPART_GRANDPAR
(19,5),(5,6),-0.391747 # DEPENDENCYPART_GRANDPAR
(19,5),(5,7),-0.163534 # DEPENDENCYPART_GRANDPAR
(19,5),(5,8),-0.229312 # DEPENDENCYPART_GRANDPAR
(19,5),(5,9),-0.130944 # DEPENDENCYPART_GRANDPAR
(19,5),(5,10),-0.00423385 # DEPENDENCYPART_GRANDPAR
(19,5),(5,11),-0.160384 # DEPENDENCYPART_GRANDPAR
(19,5),(5,12),-0.311694 # DEPENDENCYPART_GRANDPAR
(19,5),(5,13),-0.0847363 # DEPENDENCYPART_GRANDPAR
(19,5),(5,14),-0.273422 # DEPENDENCYPART_GRANDPAR
(19,5),(5,16),0.0872806 # DEPENDENCYPART_GRANDPAR
(19,5),(5,18),0.151346 # DEPENDENCYPART_GRANDPAR
(19,5),(5,19),-1.52554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,5),(5,23),-0.530832 # DEPENDENCYPART_GRANDPAR
(19,7),(7,1),-0.356266 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-0.423036 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.399607 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.139989 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.426446 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.16178 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.0138963 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),0.0836672 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.183897 # DEPENDENCYPART_GRANDPAR
(19,7),(7,12),-0.245827 # DEPENDENCYPART_GRANDPAR
(19,7),(7,13),-0.0219855 # DEPENDENCYPART_GRANDPAR
(19,7),(7,17),-0.26317 # DEPENDENCYPART_GRANDPAR
(19,7),(7,19),-1.48408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,6),-0.562926 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.294436 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.245269 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),0.104647 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.212365 # DEPENDENCYPART_GRANDPAR
(19,8),(8,21),-0.298666 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-0.137565 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.444655 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.293975 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.259877 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.203064 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-0.464425 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.470298 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.116533 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.249104 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.534345 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.271773 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.358428 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.269665 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.215203 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.491728 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.248098 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.173176 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.0512269 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.0724473 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),-0.504335 # DEPENDENCYPART_GRANDPAR
(19,10),(10,18),0.00140223 # DEPENDENCYPART_GRANDPAR
(19,10),(10,20),-0.265725 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.811623 # DEPENDENCYPART_GRANDPAR
(19,10),(10,23),-0.29376 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.208289 # DEPENDENCYPART_GRANDPAR
(19,11),(11,4),-0.115594 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.275395 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.313073 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.288475 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.0323781 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.314079 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.0952061 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.263119 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),0.094686 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),0.0889225 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.322473 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),0.140877 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.52554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.54092 # DEPENDENCYPART_GRANDPAR
(19,11),(11,21),-0.664871 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-1.08682 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.530832 # DEPENDENCYPART_GRANDPAR
(19,11),(11,24),-0.89176 # DEPENDENCYPART_GRANDPAR
(19,12),(12,21),-0.298666 # DEPENDENCYPART_GRANDPAR
(19,13),(13,6),-0.377095 # DEPENDENCYPART_GRANDPAR
(19,13),(13,8),-0.188206 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.439912 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.288969 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.0667369 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),0.0742974 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.0696517 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.190645 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),0.272969 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-1.48483 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,2),-0.540753 # DEPENDENCYPART_GRANDPAR
(19,14),(14,3),-0.440243 # DEPENDENCYPART_GRANDPAR
(19,14),(14,5),-0.388182 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),-0.396335 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.52636 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.401722 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.235295 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.359013 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.611771 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.348251 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.160373 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.278885 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.795511 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.47748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,23),-0.482767 # DEPENDENCYPART_GRANDPAR
(19,15),(15,1),-0.291342 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),-0.219474 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),-0.0964528 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.30449 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.377247 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.256254 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.204895 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.269336 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),0.0106439 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.27532 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.293857 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.189265 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.389663 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.0240166 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.265357 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.122046 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.47281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.532372 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.60409 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-1.07827 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-0.478102 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.883212 # DEPENDENCYPART_GRANDPAR
(19,15),(15,25),-0.910331 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.405409 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.618559 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.102455 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.30189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.274376 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.307725 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.820273 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.625216 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.269502 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.0122004 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.0507969 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0441172 # DEPENDENCYPART_GRANDPAR
(19,17),(17,20),-0.302162 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.298666 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.357423 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.131251 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.374804 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.479876 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-1.02577 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.0697075 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.0837578 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.128396 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),0.1113 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.718653 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.733519 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.219423 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0119962 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.129239 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.207054 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.39604 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.67719 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.0569175 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.1113 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-0.721328 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-0.657756 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-0.760346 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-0.872547 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-0.995488 # DEPENDENCYPART_GRANDPAR
(19,23),(23,7),-1.02722 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-1.02244 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-0.966332 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-1.06427 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),-0.966423 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-0.53493 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.690136 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.392537 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-1.07239 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.695154 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.894065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.444871 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.0210699 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.101027 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.135188 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.449993 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.131292 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.383022 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-2.58633 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-2.51782 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-3.14078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-1.6179 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.231408 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-2.03795 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.787171 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-2.31116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.423051 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-2.24376 # DEPENDENCYPART_GRANDPAR
(20,23),(23,1),-2.73516 # DEPENDENCYPART_GRANDPAR
(20,23),(23,2),-2.92315 # DEPENDENCYPART_GRANDPAR
(20,23),(23,3),-2.02611 # DEPENDENCYPART_GRANDPAR
(20,23),(23,4),-3.83323 # DEPENDENCYPART_GRANDPAR
(20,23),(23,5),-2.98329 # DEPENDENCYPART_GRANDPAR
(20,23),(23,7),-3.28943 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-2.77636 # DEPENDENCYPART_GRANDPAR
(20,23),(23,11),-2.80613 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-2.63595 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-3.11188 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-2.35813 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-2.69613 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-1.71463 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-2.46278 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-2.6297 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-1.54682 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-2.83199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.133806 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-1.73841 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-1.86994 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.764464 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),-1.21758 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.581968 # DEPENDENCYPART_GRANDPAR
(21,15),(15,1),-0.84704 # DEPENDENCYPART_GRANDPAR
(21,15),(15,3),-1.05296 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.745718 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-1.07333 # DEPENDENCYPART_GRANDPAR
(21,15),(15,6),-1.07728 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.817752 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.987358 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.877794 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.820687 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.967462 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.979651 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.722703 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-1.03553 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.73159 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.989778 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.872471 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.62315 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),-0.666508 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.27453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),0.20532 # DEPENDENCYPART_GRANDPAR
(21,15),(15,23),0.07396 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-0.00967874 # DEPENDENCYPART_GRANDPAR
(21,15),(15,25),-0.742961 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),-1.036 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.668151 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-1.05576 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.372691 # DEPENDENCYPART_GRANDPAR
(21,18),(18,22),-0.109182 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.48175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.109054 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.238202 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.324053 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-1.31265 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.871039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,24),0.40722 # DEPENDENCYPART_GRANDPAR
(21,23),(23,1),-1.20783 # DEPENDENCYPART_GRANDPAR
(21,23),(23,2),-1.43826 # DEPENDENCYPART_GRANDPAR
(21,23),(23,3),-1.49485 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-1.41336 # DEPENDENCYPART_GRANDPAR
(21,23),(23,5),-1.59346 # DEPENDENCYPART_GRANDPAR
(21,23),(23,7),-1.48212 # DEPENDENCYPART_GRANDPAR
(21,23),(23,9),-1.53036 # DEPENDENCYPART_GRANDPAR
(21,23),(23,11),-1.4876 # DEPENDENCYPART_GRANDPAR
(21,23),(23,12),-1.59274 # DEPENDENCYPART_GRANDPAR
(21,23),(23,13),-1.40012 # DEPENDENCYPART_GRANDPAR
(21,23),(23,14),-1.25154 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-1.20483 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.874801 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-1.60542 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.30712 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-1.00997 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.1119 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-1.10979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.470005 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.505211 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.575046 # DEPENDENCYPART_GRANDPAR
(21,24),(24,22),0.833493 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.488161 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.028891 # DEPENDENCYPART_GRANDPAR
