# _root_ Federální ministerstvo kontroly však svůj postoj nemění - ani v naléhavé otázce , kdo nahradí škody , pokud se stavba pankráckého hotelu neuskuteční .
#goldHeads=2,7,2,0,6,7,4,10,12,6,12,10,15,15,12,15,18,15,23,23,22,20,18,0,
#predictedHeads=2,7,2,0,6,7,4,9,12,7,12,10,15,15,12,15,18,15,23,23,22,20,18,0,
(15,13),(13,12),-0.638267 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.52593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.299617 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.790888 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.715504 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.871666 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-1.24645 # DEPENDENCYPART_GRANDPAR
(15,14),(14,16),0.436716 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.135333 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.94297 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-1.36766 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.0257994 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.149934 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.195592 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-1.04774 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.624805 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.153673 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.865176 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.719733 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.73077 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.570059 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.280163 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.00607465 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-1.33379 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.81735 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.952734 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-1.32335 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-1.35691 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.820583 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.17111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.535728 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.729243 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.124998 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-1.08037 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.693687 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.290765 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.321929 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.92544 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.0823703 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.396011 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-1.04524 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.635721 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.14993 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.411158 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.375188 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.0316971 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.780156 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.390898 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.339251 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.955337 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.406731 # DEPENDENCYPART_GRANDPAR
(15,23),(23,2),-1.03569 # DEPENDENCYPART_GRANDPAR
(15,23),(23,3),-1.32874 # DEPENDENCYPART_GRANDPAR
(15,23),(23,4),-0.8498 # DEPENDENCYPART_GRANDPAR
(15,23),(23,6),-0.807155 # DEPENDENCYPART_GRANDPAR
(15,23),(23,9),-0.590094 # DEPENDENCYPART_GRANDPAR
(15,23),(23,10),-0.53869 # DEPENDENCYPART_GRANDPAR
(15,23),(23,12),-1.04759 # DEPENDENCYPART_GRANDPAR
(15,23),(23,13),-0.487506 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-1.64637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,16),0.478294 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),0.264462 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),0.170177 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.528864 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),-0.0986268 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-1.48051 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.897731 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.421378 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-1.03024 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-1.26692 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-1.16557 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.3151 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.0466524 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.146912 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.290212 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.0353331 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.155968 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-1.51823 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.37465 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.25312 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-1.22767 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.70844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.912773 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.127527 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.202297 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.0516274 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.0717814 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.630237 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.981192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),0.465563 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.318182 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.360795 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.166326 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),0.0339082 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-0.526817 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.156164 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.0485108 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.382305 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.316594 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),0.265367 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.283977 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.519428 # DEPENDENCYPART_GRANDPAR
(16,23),(23,2),-2.05701 # DEPENDENCYPART_GRANDPAR
(16,23),(23,3),-2.02626 # DEPENDENCYPART_GRANDPAR
(16,23),(23,4),-0.616326 # DEPENDENCYPART_GRANDPAR
(16,23),(23,6),-1.20453 # DEPENDENCYPART_GRANDPAR
(16,23),(23,9),-0.303993 # DEPENDENCYPART_GRANDPAR
(16,23),(23,10),-0.845468 # DEPENDENCYPART_GRANDPAR
(16,23),(23,12),-1.23959 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-1.15929 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-1.09226 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-1.33661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,17),0.956008 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),0.187758 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.361882 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.0796113 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.674828 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),0.105787 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.555584 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.551515 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.195974 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.347498 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),-0.100203 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.131522 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.0257888 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.18201 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.219229 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.449371 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.258615 # DEPENDENCYPART_GRANDPAR
(17,8),(8,18),-0.228879 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.464329 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.16521 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.396119 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.0189763 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.256452 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.241759 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.138107 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.290218 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.402367 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.0158213 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.250549 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.9592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.233669 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.911989 # DEPENDENCYPART_GRANDPAR
(17,13),(13,23),-0.642307 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.341051 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.163402 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.329136 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),0.130793 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.148987 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),0.049474 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.123538 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.00181803 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),0.0703621 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.103274 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.121979 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.124481 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.00653958 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.103137 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.86802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.357464 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.786233 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.78039 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.893655 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.686185 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.156303 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.99819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.296739 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.841075 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.913065 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.94346 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.685903 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.630584 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.00016 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.594221 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.650857 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.712862 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.859367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,20),0.0574594 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.0287572 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.0412936 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.0488635 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.100363 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.898784 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.582041 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.0228403 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.0608082 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.0635286 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),0.048086 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.10949 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.219546 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.164251 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.161137 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.0226394 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.211168 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.0782888 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.109682 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-1.1819 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-1.3453 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-0.826999 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-1.11662 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-0.901616 # DEPENDENCYPART_GRANDPAR
(17,23),(23,10),-0.965184 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-1.13399 # DEPENDENCYPART_GRANDPAR
(17,23),(23,13),-0.65774 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.723757 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.847507 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-1.23675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.630359 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.0194632 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.153468 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.0123658 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.0545623 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.0822627 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.626991 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.831486 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.511906 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.685104 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.745632 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.802014 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.349314 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.575458 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.549349 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.445256 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),-0.848797 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),-0.205729 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.230607 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),-0.747648 # DEPENDENCYPART_GRANDPAR
(18,7),(7,18),-1.19582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,8),-0.960751 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.60163 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.82078 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.561901 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.825463 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.290124 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.248911 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.724314 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.35441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,20),-0.268953 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.889657 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.673675 # DEPENDENCYPART_GRANDPAR
(18,12),(12,23),-0.261214 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-1.22626 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-1.00119 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-1.06963 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.962529 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-1.02049 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.673646 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.824758 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.759128 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.96194 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.645406 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.78165 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.690974 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.38411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,20),-0.419216 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.308035 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.619073 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.81112 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.49154 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.671398 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.722473 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.751791 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.78342 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.419629 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.55001 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.481569 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.55547 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.854661 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.313597 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.213464 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.73889 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.19885 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,20),0.0354467 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.596216 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.379189 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.165429 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.54839 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.691314 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.34945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.268942 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.889559 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.673664 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.261214 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-1.02049 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-1.0906 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.541641 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.714322 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.38411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,20),-0.419216 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.81068 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.824111 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.308035 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-1.16474 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.684636 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.0725359 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.119475 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0910027 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),0.183223 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.446602 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),0.18102 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.485959 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.00122589 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.0677304 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.630761 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.099779 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.448371 # DEPENDENCYPART_GRANDPAR
(18,23),(23,2),-1.3463 # DEPENDENCYPART_GRANDPAR
(18,23),(23,3),-1.04911 # DEPENDENCYPART_GRANDPAR
(18,23),(23,4),-1.28218 # DEPENDENCYPART_GRANDPAR
(18,23),(23,6),-1.14678 # DEPENDENCYPART_GRANDPAR
(18,23),(23,9),-0.95577 # DEPENDENCYPART_GRANDPAR
(18,23),(23,10),-1.32928 # DEPENDENCYPART_GRANDPAR
(18,23),(23,12),-1.11177 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-1.04464 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.889092 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-0.86243 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.943492 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.407075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),0.287621 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),0.698132 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.0921484 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.297253 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.393799 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.948744 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.378665 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.258535 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-2.06071 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.219269 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),-0.355546 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-1.25637 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-1.27051 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.942322 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.792399 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.91086 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-1.02011 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.573697 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-2.12592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.247697 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.420924 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-1.41094 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-1.22734 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.415204 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.899044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),1.04391 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.490318 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.581722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.814952 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.181781 # DEPENDENCYPART_GRANDPAR
(20,23),(23,2),-2.57237 # DEPENDENCYPART_GRANDPAR
(20,23),(23,3),-2.70205 # DEPENDENCYPART_GRANDPAR
(20,23),(23,4),-1.07917 # DEPENDENCYPART_GRANDPAR
(20,23),(23,6),-2.35932 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-0.844673 # DEPENDENCYPART_GRANDPAR
(20,23),(23,10),-1.02777 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-1.95566 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-1.71929 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-1.54308 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-2.0428 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-1.50059 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.712732 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.366863 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.91583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.431431 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.790477 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.225323 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.871641 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.0294017 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.160729 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-2.13221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.679928 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.695907 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.847314 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.666999 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-1.62587 # DEPENDENCYPART_GRANDPAR
