# _root_ Hlavním bodem je turnaj ve streetballu , což je jakási uliční varianta basketbalu na jeden koš pro zpravidla tříčlenná družstva , která si našla do Evropy cestu z USA .
#goldHeads=2,3,7,3,4,5,0,9,7,12,12,9,12,13,16,14,13,19,20,17,24,24,24,12,24,25,24,24,28,0,
#predictedHeads=2,3,7,3,4,5,0,9,7,12,12,9,12,13,16,14,16,19,20,17,24,24,24,20,24,25,24,27,28,0,
(18,3),(3,1),-0.596208 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.438339 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.485746 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.3135 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.438829 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.388166 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.220132 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),-0.373178 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),-0.341311 # DEPENDENCYPART_GRANDPAR
(18,3),(3,13),-0.267812 # DEPENDENCYPART_GRANDPAR
(18,3),(3,14),-0.141405 # DEPENDENCYPART_GRANDPAR
(18,3),(3,16),-0.243551 # DEPENDENCYPART_GRANDPAR
(18,3),(3,17),-0.00398073 # DEPENDENCYPART_GRANDPAR
(18,3),(3,18),-1.77306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,3),(3,19),-0.351445 # DEPENDENCYPART_GRANDPAR
(18,3),(3,20),-0.581895 # DEPENDENCYPART_GRANDPAR
(18,3),(3,21),-0.52864 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-1.0129 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.661329 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.794901 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.51116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.124426 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.227694 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.195603 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.297297 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.528061 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.490651 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),-0.500644 # DEPENDENCYPART_GRANDPAR
(18,20),(20,28),-0.451712 # DEPENDENCYPART_GRANDPAR
(18,21),(21,2),-1.30373 # DEPENDENCYPART_GRANDPAR
(18,21),(21,3),-0.810086 # DEPENDENCYPART_GRANDPAR
(18,21),(21,7),-1.09101 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-0.812498 # DEPENDENCYPART_GRANDPAR
(18,21),(21,10),-0.941737 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.663468 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.54953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.13522 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.29781 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.626515 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.73118 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.694951 # DEPENDENCYPART_GRANDPAR
(18,21),(21,28),-0.734768 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.0242114 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.112137 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.96656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.973072 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.50763 # DEPENDENCYPART_GRANDPAR
(19,17),(17,26),-1.67505 # DEPENDENCYPART_GRANDPAR
(19,17),(17,27),-1.76027 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.545034 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.791431 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.469044 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-2.10425 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-1.24546 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.936185 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.275935 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.21301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.0145052 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.476569 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.258375 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.248054 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.833331 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),-0.927618 # DEPENDENCYPART_GRANDPAR
(19,20),(20,28),-0.178818 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.674887 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.753014 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.8606 # DEPENDENCYPART_GRANDPAR
(20,11),(11,2),-0.146298 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.758801 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.174274 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.706104 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.72996 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.985412 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.555155 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.837844 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.154031 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.225533 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-1.07828 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.950099 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-2.11144 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-1.24919 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.818934 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.514883 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),0.0745699 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),0.0678438 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.169695 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),1.00757 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-2.14736 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),0.113061 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),0.128181 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.372971 # DEPENDENCYPART_GRANDPAR
(20,16),(16,28),-0.615924 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.961427 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-2.0464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.19191 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.0840518 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.319049 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-2.1107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,25),-0.400419 # DEPENDENCYPART_GRANDPAR
(20,21),(21,2),-1.80373 # DEPENDENCYPART_GRANDPAR
(20,21),(21,3),-1.69142 # DEPENDENCYPART_GRANDPAR
(20,21),(21,7),-1.75638 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-1.63873 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-1.51367 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.484365 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.232023 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.0636044 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.992871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,24),0.659259 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),0.188208 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.460997 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.0762786 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),0.890373 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.206337 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.542624 # DEPENDENCYPART_GRANDPAR
(20,22),(22,29),-0.920169 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-1.48122 # DEPENDENCYPART_GRANDPAR
(20,24),(24,3),-1.58414 # DEPENDENCYPART_GRANDPAR
(20,24),(24,4),-2.28952 # DEPENDENCYPART_GRANDPAR
(20,24),(24,5),-1.07834 # DEPENDENCYPART_GRANDPAR
(20,24),(24,6),-1.90432 # DEPENDENCYPART_GRANDPAR
(20,24),(24,7),-1.64875 # DEPENDENCYPART_GRANDPAR
(20,24),(24,9),-1.53145 # DEPENDENCYPART_GRANDPAR
(20,24),(24,12),-2.07523 # DEPENDENCYPART_GRANDPAR
(20,24),(24,13),-1.64497 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-0.979278 # DEPENDENCYPART_GRANDPAR
(20,24),(24,15),-0.511759 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-1.1637 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.915812 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-0.238741 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),0.0284325 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-1.00025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),1.34877 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.0268242 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.166932 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),0.415009 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),0.257839 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),-0.0638026 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),0.1421 # DEPENDENCYPART_GRANDPAR
(20,24),(24,29),-0.458507 # DEPENDENCYPART_GRANDPAR
(20,24),(24,30),-0.21731 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),0.0274181 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.291366 # DEPENDENCYPART_GRANDPAR
(20,25),(25,29),-0.681931 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),-0.17173 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),0.205383 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),0.500257 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.663991 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),0.00786763 # DEPENDENCYPART_GRANDPAR
(20,26),(26,29),-1.01575 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),-0.19048 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),0.186632 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),0.488987 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),0.270708 # DEPENDENCYPART_GRANDPAR
(20,27),(27,28),0.025558 # DEPENDENCYPART_GRANDPAR
(20,27),(27,29),-0.995933 # DEPENDENCYPART_GRANDPAR
(20,27),(27,30),-0.186303 # DEPENDENCYPART_GRANDPAR
(20,28),(28,26),-0.0333002 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),-0.372584 # DEPENDENCYPART_GRANDPAR
(20,28),(28,29),-0.565799 # DEPENDENCYPART_GRANDPAR
(20,28),(28,30),-0.398596 # DEPENDENCYPART_GRANDPAR
(21,2),(2,1),-0.788741 # DEPENDENCYPART_GRANDPAR
(21,2),(2,3),-0.30139 # DEPENDENCYPART_GRANDPAR
(21,2),(2,4),-0.309915 # DEPENDENCYPART_GRANDPAR
(21,2),(2,5),-0.42598 # DEPENDENCYPART_GRANDPAR
(21,2),(2,6),-0.605948 # DEPENDENCYPART_GRANDPAR
(21,2),(2,9),-0.360453 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.629333 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.324425 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-0.275881 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.400195 # DEPENDENCYPART_GRANDPAR
(21,3),(3,6),-0.587959 # DEPENDENCYPART_GRANDPAR
(21,3),(3,7),-0.483153 # DEPENDENCYPART_GRANDPAR
(21,3),(3,9),-0.301486 # DEPENDENCYPART_GRANDPAR
(21,3),(3,11),-0.294155 # DEPENDENCYPART_GRANDPAR
(21,3),(3,12),-0.111364 # DEPENDENCYPART_GRANDPAR
(21,3),(3,13),-0.112984 # DEPENDENCYPART_GRANDPAR
(21,3),(3,14),-0.445947 # DEPENDENCYPART_GRANDPAR
(21,3),(3,16),-0.00434484 # DEPENDENCYPART_GRANDPAR
(21,3),(3,17),-0.204954 # DEPENDENCYPART_GRANDPAR
(21,3),(3,18),-0.319659 # DEPENDENCYPART_GRANDPAR
(21,3),(3,19),-0.332566 # DEPENDENCYPART_GRANDPAR
(21,3),(3,20),-0.141615 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-2.39707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,1),-0.920957 # DEPENDENCYPART_GRANDPAR
(21,7),(7,2),-0.615259 # DEPENDENCYPART_GRANDPAR
(21,7),(7,3),-0.50061 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.558931 # DEPENDENCYPART_GRANDPAR
(21,7),(7,5),-0.554842 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),-0.875878 # DEPENDENCYPART_GRANDPAR
(21,7),(7,9),-0.497142 # DEPENDENCYPART_GRANDPAR
(21,7),(7,10),-0.646244 # DEPENDENCYPART_GRANDPAR
(21,7),(7,11),-0.722214 # DEPENDENCYPART_GRANDPAR
(21,7),(7,12),-0.529189 # DEPENDENCYPART_GRANDPAR
(21,7),(7,13),-0.53404 # DEPENDENCYPART_GRANDPAR
(21,7),(7,14),-0.697624 # DEPENDENCYPART_GRANDPAR
(21,7),(7,16),-0.43803 # DEPENDENCYPART_GRANDPAR
(21,7),(7,17),-0.531287 # DEPENDENCYPART_GRANDPAR
(21,7),(7,18),-0.557912 # DEPENDENCYPART_GRANDPAR
(21,7),(7,21),-2.46547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,24),-0.77473 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.629333 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.324425 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.442247 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.254415 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.432886 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.576853 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.615179 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.589742 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.401218 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.294155 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.111364 # DEPENDENCYPART_GRANDPAR
(21,9),(9,13),-0.112984 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.445947 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),-0.0835575 # DEPENDENCYPART_GRANDPAR
(21,9),(9,16),-0.00434484 # DEPENDENCYPART_GRANDPAR
(21,9),(9,17),-0.204954 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),-0.319659 # DEPENDENCYPART_GRANDPAR
(21,9),(9,19),-0.332566 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),-0.141615 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-2.39707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,24),-0.850345 # DEPENDENCYPART_GRANDPAR
(21,9),(9,25),-1.27936 # DEPENDENCYPART_GRANDPAR
(21,9),(9,27),-1.47108 # DEPENDENCYPART_GRANDPAR
(21,9),(9,28),-1.42779 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.450877 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.276299 # DEPENDENCYPART_GRANDPAR
(21,10),(10,14),-0.541981 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.128176 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.0242521 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.211616 # DEPENDENCYPART_GRANDPAR
(21,18),(18,3),-0.571603 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.475721 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-2.31632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,17),-0.476946 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.527029 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.210538 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-1.02924 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.344261 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.383371 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.0864595 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.405907 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.382673 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-2.50445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.664799 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.81832 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-1.1507 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-1.44132 # DEPENDENCYPART_GRANDPAR
(21,20),(20,27),-1.45963 # DEPENDENCYPART_GRANDPAR
(21,20),(20,28),-1.29438 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-1.35267 # DEPENDENCYPART_GRANDPAR
(21,24),(24,3),-1.11737 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-1.29704 # DEPENDENCYPART_GRANDPAR
(21,24),(24,5),-1.40882 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-1.61329 # DEPENDENCYPART_GRANDPAR
(21,24),(24,7),-1.15707 # DEPENDENCYPART_GRANDPAR
(21,24),(24,9),-1.17644 # DEPENDENCYPART_GRANDPAR
(21,24),(24,12),-1.13347 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-1.13832 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-1.2977 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-1.10133 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-1.05081 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-1.18349 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.947892 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-1.22094 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-1.16743 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-1.73121 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.106804 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.342943 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.311257 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.362729 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.367093 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.468575 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.369645 # DEPENDENCYPART_GRANDPAR
(21,24),(24,30),-0.693059 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.494248 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.498339 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.500418 # DEPENDENCYPART_GRANDPAR
(21,27),(27,22),-0.0142388 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),-0.376739 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.286319 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.390587 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.492627 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.392298 # DEPENDENCYPART_GRANDPAR
(21,27),(27,30),-0.729277 # DEPENDENCYPART_GRANDPAR
(21,28),(28,26),-0.497386 # DEPENDENCYPART_GRANDPAR
(21,28),(28,27),-0.524815 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),-0.582344 # DEPENDENCYPART_GRANDPAR
(21,28),(28,30),-0.72883 # DEPENDENCYPART_GRANDPAR
(22,21),(21,2),-0.579706 # DEPENDENCYPART_GRANDPAR
(22,21),(21,3),-0.604802 # DEPENDENCYPART_GRANDPAR
(22,21),(21,7),-0.502968 # DEPENDENCYPART_GRANDPAR
(22,21),(21,9),-0.659964 # DEPENDENCYPART_GRANDPAR
(22,21),(21,10),-0.321433 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.265265 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.156784 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-1.25028 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.637928 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-1.45058 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.565849 # DEPENDENCYPART_GRANDPAR
(22,21),(21,27),-0.89314 # DEPENDENCYPART_GRANDPAR
(22,21),(21,28),-0.771893 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.865951 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),0.134166 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.0845136 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.127406 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.232087 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.293274 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.865048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,23),0.135067 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.0928876 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.0369092 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.227038 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.28807 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-0.349288 # DEPENDENCYPART_GRANDPAR
(22,29),(29,22),-0.865934 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,29),(29,23),0.134181 # DEPENDENCYPART_GRANDPAR
(22,29),(29,25),0.0795523 # DEPENDENCYPART_GRANDPAR
(22,29),(29,26),-0.0535733 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),0.138257 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),-0.105105 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.358913 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),0.761 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.015263 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.146365 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.125748 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.402614 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),0.124862 # DEPENDENCYPART_GRANDPAR
(24,3),(3,1),0.547234 # DEPENDENCYPART_GRANDPAR
(24,3),(3,2),-0.607962 # DEPENDENCYPART_GRANDPAR
(24,3),(3,4),-0.576161 # DEPENDENCYPART_GRANDPAR
(24,3),(3,5),-0.502091 # DEPENDENCYPART_GRANDPAR
(24,3),(3,6),-0.844835 # DEPENDENCYPART_GRANDPAR
(24,3),(3,7),-0.00604461 # DEPENDENCYPART_GRANDPAR
(24,3),(3,9),-0.395993 # DEPENDENCYPART_GRANDPAR
(24,3),(3,11),-0.166666 # DEPENDENCYPART_GRANDPAR
(24,3),(3,12),-0.477398 # DEPENDENCYPART_GRANDPAR
(24,3),(3,13),-0.415776 # DEPENDENCYPART_GRANDPAR
(24,3),(3,14),-0.367514 # DEPENDENCYPART_GRANDPAR
(24,3),(3,16),-0.420048 # DEPENDENCYPART_GRANDPAR
(24,3),(3,17),-0.415324 # DEPENDENCYPART_GRANDPAR
(24,3),(3,18),-0.384192 # DEPENDENCYPART_GRANDPAR
(24,3),(3,19),-0.556876 # DEPENDENCYPART_GRANDPAR
(24,3),(3,20),-0.747652 # DEPENDENCYPART_GRANDPAR
(24,3),(3,21),0.387994 # DEPENDENCYPART_GRANDPAR
(24,4),(4,1),0.766403 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.306771 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),-0.283652 # DEPENDENCYPART_GRANDPAR
(24,4),(4,5),-0.132474 # DEPENDENCYPART_GRANDPAR
(24,4),(4,6),-0.408383 # DEPENDENCYPART_GRANDPAR
(24,4),(4,7),-0.457642 # DEPENDENCYPART_GRANDPAR
(24,4),(4,9),0.116578 # DEPENDENCYPART_GRANDPAR
(24,4),(4,11),0.20061 # DEPENDENCYPART_GRANDPAR
(24,4),(4,12),-0.0377144 # DEPENDENCYPART_GRANDPAR
(24,4),(4,14),-0.0668675 # DEPENDENCYPART_GRANDPAR
(24,4),(4,17),-0.086302 # DEPENDENCYPART_GRANDPAR
(24,4),(4,24),-2.06021 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,5),(5,4),-0.0974368 # DEPENDENCYPART_GRANDPAR
(24,5),(5,6),-0.365912 # DEPENDENCYPART_GRANDPAR
(24,5),(5,7),-0.459487 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.324908 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.278986 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.376145 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.454819 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),0.119179 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),0.199772 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),-0.0403877 # DEPENDENCYPART_GRANDPAR
(24,6),(6,13),0.0180025 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.0682663 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),0.157004 # DEPENDENCYPART_GRANDPAR
(24,6),(6,24),-2.06006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,7),(7,1),0.426639 # DEPENDENCYPART_GRANDPAR
(24,7),(7,2),-0.539461 # DEPENDENCYPART_GRANDPAR
(24,7),(7,3),-1.15645 # DEPENDENCYPART_GRANDPAR
(24,7),(7,4),-0.493754 # DEPENDENCYPART_GRANDPAR
(24,7),(7,5),-0.34305 # DEPENDENCYPART_GRANDPAR
