# _root_ 2 . etapu ( 201 km , cíl v Galway ) vyhrál Vanderaerden za 5 : 18 : 37 , 2 .
#goldHeads=3,1,12,7,7,5,3,7,8,9,7,0,12,12,18,18,18,14,18,21,19,0,
#predictedHeads=3,1,7,3,3,5,12,7,8,9,7,0,12,12,16,14,16,20,18,12,20,0,
(14,17),(17,22),-0.0601209 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-1.61625 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.51426 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-1.49497 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-2.38694 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-2.43662 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-1.08949 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-2.31882 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-1.13646 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-2.04065 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-1.57494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.935246 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.126689 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.00227858 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),0.236861 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),0.195336 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),0.166772 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.122107 # DEPENDENCYPART_GRANDPAR
(14,20),(20,1),-1.66333 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-1.54395 # DEPENDENCYPART_GRANDPAR
(14,20),(20,3),-2.66109 # DEPENDENCYPART_GRANDPAR
(14,20),(20,4),-1.52237 # DEPENDENCYPART_GRANDPAR
(14,20),(20,5),-1.61656 # DEPENDENCYPART_GRANDPAR
(14,20),(20,6),-2.59297 # DEPENDENCYPART_GRANDPAR
(14,20),(20,7),-1.46648 # DEPENDENCYPART_GRANDPAR
(14,20),(20,8),-2.64263 # DEPENDENCYPART_GRANDPAR
(14,20),(20,9),-1.1785 # DEPENDENCYPART_GRANDPAR
(14,20),(20,10),-2.52485 # DEPENDENCYPART_GRANDPAR
(14,20),(20,12),-1.23023 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-2.24668 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-1.5653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,15),0.733441 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.241416 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),-0.179736 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),0.132146 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.206314 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),0.0238127 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.166276 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.188935 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.182144 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.148943 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.81163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.368778 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.558906 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.660212 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.632641 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.666382 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.582735 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.0690342 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.8311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.423485 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.573415 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.714919 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.721784 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.927263 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.04287 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-0.934402 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-0.866408 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-0.69085 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-0.912128 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.86648 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.03881 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.831886 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.674922 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.83576 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.91405 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.814913 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.906558 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.58938 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.08691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.299542 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.463372 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.366286 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.45546 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.328516 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.714275 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.664365 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.580168 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.22777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.18737 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.373979 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.196558 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.368737 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.158404 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.5578 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.04287 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.934402 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.69085 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.86648 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.831886 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.674922 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.83576 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.814913 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.906558 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.58938 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.08691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.0786927 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.115655 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.366286 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.45546 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.328516 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.714275 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.181885 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.0379205 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.10955 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.376556 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.186866 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.57316 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),0.00503876 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.622213 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.343059 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.475015 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.386096 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.454854 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.33879 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.838436 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.360056 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.344325 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.082608 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.392661 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),-0.115125 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.185296 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.412493 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),0.156439 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.524169 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-1.00101 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.517253 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.527285 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.490823 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.40281 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.518068 # DEPENDENCYPART_GRANDPAR
(16,4),(4,11),-0.448472 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),-0.104112 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.902812 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.577019 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.674449 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.206736 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.519819 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.241388 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.258382 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.333966 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.416018 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.499077 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.405139 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.395391 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.118148 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.190945 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.415208 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),0.155062 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.317919 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.839084 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.367281 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.431363 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.356731 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.259186 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.345048 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.375392 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.373001 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.394946 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),0.218041 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.172523 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),-0.0111658 # DEPENDENCYPART_GRANDPAR
(16,7),(7,15),0.236184 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-2.165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.474734 # DEPENDENCYPART_GRANDPAR
(16,7),(7,20),-0.895585 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),-0.397606 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.361989 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.285944 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.491189 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.191726 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.13295 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.41572 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),0.152622 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),0.0675276 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),0.11347 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.1666 # DEPENDENCYPART_GRANDPAR
(16,8),(8,19),-0.803076 # DEPENDENCYPART_GRANDPAR
(16,8),(8,21),-0.807144 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.617268 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.141959 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.601687 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),0.058519 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.562935 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.411008 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),0.15769 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.417957 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.31174 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.774363 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.1809 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.402877 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.331427 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.0765546 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.505393 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.108064 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.423282 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.106267 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.353191 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0881297 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.0672343 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.0719245 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-2.17712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.576481 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-1.05459 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.802899 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.854413 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.806748 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.914784 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.350223 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.118002 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.171294 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-2.13948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.577213 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-1.01695 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.803076 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.853199 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.807144 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.0858488 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.0957051 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-2.03565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.41265 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.913124 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.745067 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.769328 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.279295 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.325476 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.85387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.283194 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.731345 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.509546 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.596525 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.162495 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.5929 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.324043 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.57775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.628471 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.264431 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.494011 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.30797 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.421774 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-0.956029 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.36726 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-0.997287 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-0.966768 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.996223 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-1.12812 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-1.02013 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.768879 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.819651 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.83026 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.501717 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.43431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.14158 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.00997328 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.303743 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0349843 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.411416 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.58164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.080816 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.459114 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.498845 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.314876 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.43795 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-0.96619 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-1.36136 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-1.23627 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-0.989054 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-1.00212 # DEPENDENCYPART_GRANDPAR
(16,20),(20,6),-1.10325 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-1.12521 # DEPENDENCYPART_GRANDPAR
(16,20),(20,8),-1.13269 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-1.18385 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.15661 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.829444 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.956136 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.876829 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.511837 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.20831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.157457 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.0857812 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0209281 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.0565634 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.378072 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.400801 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.093115 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.231281 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.366168 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.157609 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.319166 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.313709 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.303509 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.0305814 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.56592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.336688 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.385285 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.623329 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.484112 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.153849 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.181147 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.126549 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.5791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.390071 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.677407 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-1.0183 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.478033 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.419094 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.134042 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.58823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.355191 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.408086 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.989901 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.958415 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.790411 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.542522 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.545028 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.78131 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.548187 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.728222 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.557741 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.475142 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.565159 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.529905 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.655009 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.580253 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.48628 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.56031 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.55329 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.423899 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.373259 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.726367 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.471572 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-1.05674 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.20012 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.03266 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-0.70595 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.934637 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.94317 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.733414 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.962042 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.906976 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.977136 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.748932 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.77909 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.626606 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.903056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.120922 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.412202 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.229868 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.814497 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.557879 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.95289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.307871 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.327893 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.0830758 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.667624 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-1.21226 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-1.03289 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-1.07378 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),-0.703883 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-1.04192 # DEPENDENCYPART_GRANDPAR
(17,20),(20,6),-1.07062 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-1.03304 # DEPENDENCYPART_GRANDPAR
(17,20),(20,8),-1.07913 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.789772 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-1.09802 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.968417 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-1.11311 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.796135 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.79119 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.628501 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.795475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.40383 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.407249 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.166629 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.747666 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.328324 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.266074 # DEPENDENCYPART_GRANDPAR
