# _root_ Celý film připomíná spíš několik samostatných , volně řazených epizod , v nichž se vždycky jedna z hrdinek octne v nesnázích a zbývající tři ji společně zachraňují .
#goldHeads=2,3,0,3,3,7,10,9,7,5,22,22,12,19,19,19,16,17,22,19,20,10,27,27,27,27,22,0,
#predictedHeads=2,3,0,5,3,7,10,9,7,3,22,19,12,19,16,19,16,17,22,19,20,10,27,27,27,27,22,0,
(19,27),(27,23),-0.40642 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.135958 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.365456 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.374692 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.623643 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.37032 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.518384 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.10423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,23),-0.933481 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-1.05114 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.82592 # DEPENDENCYPART_GRANDPAR
(20,22),(22,2),-2.3034 # DEPENDENCYPART_GRANDPAR
(20,22),(22,3),-0.842379 # DEPENDENCYPART_GRANDPAR
(20,22),(22,4),-1.43524 # DEPENDENCYPART_GRANDPAR
(20,22),(22,5),-1.34068 # DEPENDENCYPART_GRANDPAR
(20,22),(22,6),-2.27959 # DEPENDENCYPART_GRANDPAR
(20,22),(22,7),-1.20568 # DEPENDENCYPART_GRANDPAR
(20,22),(22,8),-1.19038 # DEPENDENCYPART_GRANDPAR
(20,22),(22,9),-2.30644 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-2.3288 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-1.27054 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-0.878913 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-1.25338 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.776082 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-1.3675 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.706364 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-2.10933 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.514825 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.45185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),1.53573 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-1.01347 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-1.05533 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.404074 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.245742 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.424688 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-1.30066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),1.63018 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.486663 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.190568 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),-0.490327 # DEPENDENCYPART_GRANDPAR
(20,24),(24,21),1.73213 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.460895 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),-0.361571 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.936639 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.497296 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.403068 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.62551 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),-0.384584 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.73314 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.414188 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.539641 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.648598 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-3.13208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.545403 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-3.15675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.56051 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-1.18408 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-1.14404 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.01072 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-1.76425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,26),-0.394166 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.248887 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.903489 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-1.85102 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.210958 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.975201 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-1.89023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,26),-0.541467 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),0.0847912 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.0391727 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.0274244 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),0.0812162 # DEPENDENCYPART_GRANDPAR
(22,2),(2,19),0.215154 # DEPENDENCYPART_GRANDPAR
(22,2),(2,23),-0.12172 # DEPENDENCYPART_GRANDPAR
(22,2),(2,27),-0.423079 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),-0.0188479 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),0.120717 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),-0.244361 # DEPENDENCYPART_GRANDPAR
(22,3),(3,5),-0.0270256 # DEPENDENCYPART_GRANDPAR
(22,3),(3,6),-0.104145 # DEPENDENCYPART_GRANDPAR
(22,3),(3,7),-0.317684 # DEPENDENCYPART_GRANDPAR
(22,3),(3,8),-0.175742 # DEPENDENCYPART_GRANDPAR
(22,3),(3,9),0.0045527 # DEPENDENCYPART_GRANDPAR
(22,3),(3,10),-0.0209186 # DEPENDENCYPART_GRANDPAR
(22,3),(3,11),-0.300073 # DEPENDENCYPART_GRANDPAR
(22,3),(3,12),0.160231 # DEPENDENCYPART_GRANDPAR
(22,3),(3,15),-0.0772924 # DEPENDENCYPART_GRANDPAR
(22,3),(3,17),0.00572307 # DEPENDENCYPART_GRANDPAR
(22,3),(3,18),0.0470954 # DEPENDENCYPART_GRANDPAR
(22,3),(3,19),0.222555 # DEPENDENCYPART_GRANDPAR
(22,3),(3,20),0.412718 # DEPENDENCYPART_GRANDPAR
(22,3),(3,21),0.256189 # DEPENDENCYPART_GRANDPAR
(22,3),(3,22),-1.59577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,3),(3,27),-0.648534 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.00291673 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.17706 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.377286 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),-0.237812 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),0.249574 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.284197 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.176374 # DEPENDENCYPART_GRANDPAR
(22,6),(6,1),-0.065709 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),0.157242 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-0.0855022 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.372474 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),-0.013715 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),-0.0402621 # DEPENDENCYPART_GRANDPAR
(22,6),(6,8),-0.0781096 # DEPENDENCYPART_GRANDPAR
(22,6),(6,9),0.0137178 # DEPENDENCYPART_GRANDPAR
(22,6),(6,10),-0.0887349 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),-0.1908 # DEPENDENCYPART_GRANDPAR
(22,7),(7,2),0.0605673 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),-0.196178 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.44503 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.194525 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.372111 # DEPENDENCYPART_GRANDPAR
(22,7),(7,8),-0.516746 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),-0.438494 # DEPENDENCYPART_GRANDPAR
(22,7),(7,10),-0.314643 # DEPENDENCYPART_GRANDPAR
(22,7),(7,11),-0.13123 # DEPENDENCYPART_GRANDPAR
(22,7),(7,12),-0.211284 # DEPENDENCYPART_GRANDPAR
(22,7),(7,19),0.031306 # DEPENDENCYPART_GRANDPAR
(22,7),(7,22),-1.54767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,7),(7,27),-0.469743 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),0.000324753 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.176712 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.353457 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.383905 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.267839 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.23531 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.15197 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),-0.132998 # DEPENDENCYPART_GRANDPAR
(22,8),(8,15),-0.267 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.372474 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),-0.239852 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.281476 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.285686 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.0887348 # DEPENDENCYPART_GRANDPAR
(22,10),(10,1),0.0970176 # DEPENDENCYPART_GRANDPAR
(22,10),(10,4),-0.440035 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),-0.0999674 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.312086 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.360978 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),0.00928215 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.0794252 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),0.0747063 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.261029 # DEPENDENCYPART_GRANDPAR
(22,10),(10,16),-0.0854751 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),0.203079 # DEPENDENCYPART_GRANDPAR
(22,10),(10,19),0.22959 # DEPENDENCYPART_GRANDPAR
(22,10),(10,22),-1.55428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,10),(10,23),-0.121709 # DEPENDENCYPART_GRANDPAR
(22,10),(10,27),-0.423024 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.1908 # DEPENDENCYPART_GRANDPAR
(22,11),(11,3),-0.196178 # DEPENDENCYPART_GRANDPAR
(22,11),(11,4),-0.44503 # DEPENDENCYPART_GRANDPAR
(22,11),(11,6),-0.372111 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),-0.430255 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.361054 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),-0.263275 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.211345 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),-0.211284 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),-0.450808 # DEPENDENCYPART_GRANDPAR
(22,11),(11,17),-0.274938 # DEPENDENCYPART_GRANDPAR
(22,11),(11,19),0.031306 # DEPENDENCYPART_GRANDPAR
(22,11),(11,20),0.0412027 # DEPENDENCYPART_GRANDPAR
(22,11),(11,22),-1.54767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,11),(11,26),-0.470778 # DEPENDENCYPART_GRANDPAR
(22,11),(11,27),-0.469743 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.238294 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),0.245119 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),-0.0478389 # DEPENDENCYPART_GRANDPAR
(22,12),(12,18),0.124468 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.145531 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.202894 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.168031 # DEPENDENCYPART_GRANDPAR
(22,15),(15,23),0.0944214 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.156001 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.180357 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),0.0215457 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),0.125295 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),0.279433 # DEPENDENCYPART_GRANDPAR
(22,17),(17,11),-0.318539 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.241146 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.0767642 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),0.0897702 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.132329 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.48275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,14),-0.00140703 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.302143 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.0548154 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.0348316 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),0.22959 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),0.327193 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.381486 # DEPENDENCYPART_GRANDPAR
(22,18),(18,23),-0.121709 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.573727 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-0.423024 # DEPENDENCYPART_GRANDPAR
(22,19),(19,2),0.164055 # DEPENDENCYPART_GRANDPAR
(22,19),(19,3),-0.0730687 # DEPENDENCYPART_GRANDPAR
(22,19),(19,4),-0.23962 # DEPENDENCYPART_GRANDPAR
(22,19),(19,7),-0.348733 # DEPENDENCYPART_GRANDPAR
(22,19),(19,8),-0.151965 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.0535838 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-0.0958326 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.331122 # DEPENDENCYPART_GRANDPAR
(22,19),(19,12),0.110517 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),0.135175 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.0849823 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.011625 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.129376 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.0278185 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),0.437677 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.294336 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.59574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.110941 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.643447 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.64055 # DEPENDENCYPART_GRANDPAR
(22,19),(19,26),-0.7249 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.648492 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.333561 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.48851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),0.0458485 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-0.450997 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.0548154 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.0348316 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.138385 # DEPENDENCYPART_GRANDPAR
(22,21),(21,23),-0.121709 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.573727 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.555508 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.477382 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.597876 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),0.0722364 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),0.314173 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.149412 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.444013 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.830585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,28),-0.0502575 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.51124 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.144406 # DEPENDENCYPART_GRANDPAR
(22,27),(27,2),-0.844967 # DEPENDENCYPART_GRANDPAR
(22,27),(27,3),-1.05058 # DEPENDENCYPART_GRANDPAR
(22,27),(27,7),-0.717812 # DEPENDENCYPART_GRANDPAR
(22,27),(27,8),-1.09394 # DEPENDENCYPART_GRANDPAR
(22,27),(27,10),-1.11373 # DEPENDENCYPART_GRANDPAR
(22,27),(27,11),-0.700201 # DEPENDENCYPART_GRANDPAR
(22,27),(27,12),-1.15078 # DEPENDENCYPART_GRANDPAR
(22,27),(27,14),-0.734097 # DEPENDENCYPART_GRANDPAR
(22,27),(27,15),-1.03458 # DEPENDENCYPART_GRANDPAR
(22,27),(27,16),-0.791728 # DEPENDENCYPART_GRANDPAR
(22,27),(27,17),-1.02814 # DEPENDENCYPART_GRANDPAR
(22,27),(27,18),-1.04572 # DEPENDENCYPART_GRANDPAR
(22,27),(27,19),-0.80083 # DEPENDENCYPART_GRANDPAR
(22,27),(27,20),-0.898296 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-0.836624 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.796217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,23),0.823228 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),0.227196 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.141386 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),0.216613 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.192037 # DEPENDENCYPART_GRANDPAR
(22,28),(28,23),0.493365 # DEPENDENCYPART_GRANDPAR
(22,28),(28,24),-0.053724 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.571009 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.284751 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-2.00248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),-0.206135 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-1.23949 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.575817 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.750733 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-2.09553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.297249 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.425572 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-1.17643 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.0860892 # DEPENDENCYPART_GRANDPAR
(23,27),(27,2),-2.1011 # DEPENDENCYPART_GRANDPAR
(23,27),(27,3),-1.66695 # DEPENDENCYPART_GRANDPAR
(23,27),(27,7),-1.54089 # DEPENDENCYPART_GRANDPAR
(23,27),(27,8),-0.786843 # DEPENDENCYPART_GRANDPAR
(23,27),(27,10),-1.91239 # DEPENDENCYPART_GRANDPAR
(23,27),(27,11),-1.55942 # DEPENDENCYPART_GRANDPAR
(23,27),(27,12),-1.28328 # DEPENDENCYPART_GRANDPAR
(23,27),(27,14),-1.28439 # DEPENDENCYPART_GRANDPAR
(23,27),(27,15),-1.32571 # DEPENDENCYPART_GRANDPAR
(23,27),(27,16),-1.62594 # DEPENDENCYPART_GRANDPAR
(23,27),(27,17),-0.964296 # DEPENDENCYPART_GRANDPAR
(23,27),(27,18),-1.63442 # DEPENDENCYPART_GRANDPAR
(23,27),(27,19),-1.45765 # DEPENDENCYPART_GRANDPAR
(23,27),(27,20),-1.14816 # DEPENDENCYPART_GRANDPAR
(23,27),(27,21),-1.36259 # DEPENDENCYPART_GRANDPAR
(23,27),(27,22),-0.708973 # DEPENDENCYPART_GRANDPAR
(23,27),(27,23),-1.48105 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,27),(27,24),0.347835 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),0.260542 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.264279 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.285664 # DEPENDENCYPART_GRANDPAR
(23,28),(28,23),-1.57496 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,28),(28,24),0.251254 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.248349 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.102417 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.236752 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.321387 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.78992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),0.235132 # DEPENDENCYPART_GRANDPAR
(24,22),(22,2),-0.0609944 # DEPENDENCYPART_GRANDPAR
(24,22),(22,3),-0.751961 # DEPENDENCYPART_GRANDPAR
(24,22),(22,4),-0.389641 # DEPENDENCYPART_GRANDPAR
(24,22),(22,5),-0.670827 # DEPENDENCYPART_GRANDPAR
(24,22),(22,6),-0.225141 # DEPENDENCYPART_GRANDPAR
(24,22),(22,7),-0.545105 # DEPENDENCYPART_GRANDPAR
(24,22),(22,8),-0.274791 # DEPENDENCYPART_GRANDPAR
(24,22),(22,9),-0.244097 # DEPENDENCYPART_GRANDPAR
(24,22),(22,10),0.260072 # DEPENDENCYPART_GRANDPAR
(24,22),(22,11),-0.562908 # DEPENDENCYPART_GRANDPAR
(24,22),(22,12),-0.185582 # DEPENDENCYPART_GRANDPAR
(24,22),(22,14),-0.391633 # DEPENDENCYPART_GRANDPAR
(24,22),(22,15),-0.486994 # DEPENDENCYPART_GRANDPAR
(24,22),(22,16),-0.256435 # DEPENDENCYPART_GRANDPAR
(24,22),(22,17),-0.158082 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),0.143251 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.551035 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.260592 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),0.00312075 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.137409 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.81728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,26),-0.220392 # DEPENDENCYPART_GRANDPAR
(24,22),(22,27),-1.22916 # DEPENDENCYPART_GRANDPAR
(24,22),(22,28),-0.927196 # DEPENDENCYPART_GRANDPAR
(24,28),(28,23),-0.276337 # DEPENDENCYPART_GRANDPAR
(24,28),(28,24),-1.15702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,16),-0.581701 # DEPENDENCYPART_GRANDPAR
(25,21),(21,17),-0.144594 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.213551 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.441814 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),-0.113815 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.65107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,20),-0.697524 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-1.17028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,20),(20,21),-0.0672479 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),0.179084 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),0.272782 # DEPENDENCYPART_GRANDPAR
(26,20),(20,24),-0.0116709 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.294864 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-2.08833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,2),(2,1),0.0809253 # DEPENDENCYPART_GRANDPAR
(27,2),(2,3),-0.00754415 # DEPENDENCYPART_GRANDPAR
(27,2),(2,6),-0.714637 # DEPENDENCYPART_GRANDPAR
(27,2),(2,9),-0.391496 # DEPENDENCYPART_GRANDPAR
(27,2),(2,19),0.179992 # DEPENDENCYPART_GRANDPAR
(27,2),(2,23),0.650931 # DEPENDENCYPART_GRANDPAR
(27,2),(2,27),-2.0072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,3),(3,1),-0.167853 # DEPENDENCYPART_GRANDPAR
(27,3),(3,2),-0.253741 # DEPENDENCYPART_GRANDPAR
(27,3),(3,4),-0.796835 # DEPENDENCYPART_GRANDPAR
(27,3),(3,5),-0.240918 # DEPENDENCYPART_GRANDPAR
(27,3),(3,6),-1.22577 # DEPENDENCYPART_GRANDPAR
(27,3),(3,7),-0.125982 # DEPENDENCYPART_GRANDPAR
(27,3),(3,8),-0.430343 # DEPENDENCYPART_GRANDPAR
(27,3),(3,9),-0.90257 # DEPENDENCYPART_GRANDPAR
(27,3),(3,10),-0.882101 # DEPENDENCYPART_GRANDPAR
(27,3),(3,11),-0.138015 # DEPENDENCYPART_GRANDPAR
(27,3),(3,12),-0.391336 # DEPENDENCYPART_GRANDPAR
(27,3),(3,15),-0.297013 # DEPENDENCYPART_GRANDPAR
(27,3),(3,17),-0.0681768 # DEPENDENCYPART_GRANDPAR
(27,3),(3,18),-0.664261 # DEPENDENCYPART_GRANDPAR
(27,3),(3,19),-0.367901 # DEPENDENCYPART_GRANDPAR
(27,3),(3,20),-0.52191 # DEPENDENCYPART_GRANDPAR
(27,3),(3,21),-0.629856 # DEPENDENCYPART_GRANDPAR
(27,3),(3,22),-0.227879 # DEPENDENCYPART_GRANDPAR
(27,3),(3,27),-2.09905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,7),(7,1),-0.219017 # DEPENDENCYPART_GRANDPAR
(27,7),(7,2),-0.205546 # DEPENDENCYPART_GRANDPAR
(27,7),(7,3),-1.13943 # DEPENDENCYPART_GRANDPAR
(27,7),(7,4),-0.849977 # DEPENDENCYPART_GRANDPAR
