# _root_ Do oblasti Plitvických jezer , kde působí náš prapor jako součást ochranných sil OSN , se začnou přesunovat autobusy 10 . října .
#goldHeads=17,1,4,2,7,7,2,9,7,11,9,13,11,13,7,18,0,17,17,22,20,17,0,
#predictedHeads=0,1,4,2,7,7,4,9,7,11,9,13,11,13,17,18,0,17,18,22,20,19,0,
(13,17),(17,22),-0.0515926 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.734919 # DEPENDENCYPART_GRANDPAR
(13,18),(18,1),-1.36767 # DEPENDENCYPART_GRANDPAR
(13,18),(18,2),-1.83491 # DEPENDENCYPART_GRANDPAR
(13,18),(18,4),-2.16004 # DEPENDENCYPART_GRANDPAR
(13,18),(18,5),-1.86812 # DEPENDENCYPART_GRANDPAR
(13,18),(18,7),-1.41892 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-2.17076 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-1.6513 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-1.03197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.538747 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.5278 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.0400547 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),0.176975 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.410377 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.33854 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.606161 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.0505541 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.737175 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),0.00600891 # DEPENDENCYPART_GRANDPAR
(13,19),(19,20),-0.476077 # DEPENDENCYPART_GRANDPAR
(13,19),(19,21),-0.579703 # DEPENDENCYPART_GRANDPAR
(13,19),(19,22),-0.659989 # DEPENDENCYPART_GRANDPAR
(13,19),(19,23),-0.710717 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),0.305889 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.737121 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),-0.81439 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.662679 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.945404 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.808195 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.538036 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.628998 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.951971 # DEPENDENCYPART_GRANDPAR
(13,22),(22,14),0.871923 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),-0.0157323 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.379259 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.394968 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.408553 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.720333 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-2.66557 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-1.99901 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.684159 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-1.1708 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.843085 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.222177 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.977074 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.359205 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-3.10606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,18),-0.999261 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.674813 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-1.16142 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-1.23953 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.324964 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.953651 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.343056 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-3.10635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.333614 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-1.53694 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.99936 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-1.02572 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.338111 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.294329 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.672132 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-3.06943 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,8),-1.17234 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.353085 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-1.04901 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-3.10617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.333623 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.53695 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.999368 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-2.00087 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-1.02573 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-1.59641 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-2.34339 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-2.25303 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.80966 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.67961 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.95036 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-2.02218 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-2.08196 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.97583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,17),-1.00917 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.465481 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.931438 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.482444 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.802244 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-1.28272 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.749386 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-1.29856 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-1.93577 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-1.7027 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-1.0098 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-1.60681 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-2.05729 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-1.63098 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-1.93071 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-1.76197 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-1.97643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.894768 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.608172 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.285198 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.561585 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.289893 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.637856 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.895374 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.584998 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-1.29709 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.93347 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-2.78885 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-1.70206 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-1.60627 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-2.05499 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-1.62868 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-1.75967 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-1.98166 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.891639 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.59946 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.68106 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.560546 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.288958 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.640112 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.894335 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.587254 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.558019 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.434342 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.62513 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-1.5087 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.572272 # DEPENDENCYPART_GRANDPAR
(14,20),(20,15),0.670741 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.895588 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.848831 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-1.50693 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.795973 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.958473 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.480408 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-1.46836 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.798353 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-1.65779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,16),-0.57976 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.547329 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.346048 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.441392 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.581888 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.380244 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.410735 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.355786 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.346295 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.261339 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.238228 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.21679 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),0.141225 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.0316688 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.00971323 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.51459 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.689868 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.560673 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.620435 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.460199 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.379703 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.610464 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.383294 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.456142 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-2.24745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,17),-0.629795 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.30391 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.358473 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.377228 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.32189 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.472975 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.150131 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.254806 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.246504 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.187988 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.0646164 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),-0.141586 # DEPENDENCYPART_GRANDPAR
(15,7),(7,13),-0.0421545 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),-0.134025 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-2.15675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,17),-0.673763 # DEPENDENCYPART_GRANDPAR
(15,7),(7,18),-0.703082 # DEPENDENCYPART_GRANDPAR
(15,7),(7,19),-1.16486 # DEPENDENCYPART_GRANDPAR
(15,7),(7,20),-1.04809 # DEPENDENCYPART_GRANDPAR
(15,7),(7,21),-0.700619 # DEPENDENCYPART_GRANDPAR
(15,7),(7,22),-1.16522 # DEPENDENCYPART_GRANDPAR
(15,7),(7,23),-0.826619 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.259728 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.319323 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.246947 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.198147 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.0605828 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.0107897 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.0853755 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-2.28642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,17),-0.673369 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.702682 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-1.11471 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.469674 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.301334 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0497891 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.140202 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.314787 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.198899 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.0569149 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.0485732 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.28642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.673368 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.702681 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.21039 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-1.11471 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.798682 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-1.21284 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.317538 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.260322 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0677924 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.0636849 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.0678755 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-2.28642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,17),-0.673372 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.702685 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.21097 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-1.11471 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.798682 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-1.21342 # DEPENDENCYPART_GRANDPAR
(15,17),(17,1),-1.21577 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-1.42431 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.995479 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.780599 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-1.09121 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-1.21635 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-1.02998 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.91635 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-1.00623 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-1.10452 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.51295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.197478 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.0457693 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.155212 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.254065 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.179064 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.140867 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.305064 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.21483 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.42255 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-1.35772 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.995376 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-1.09121 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-1.21458 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.02822 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-1.00447 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-1.10276 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.51182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.211984 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.178488 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.135682 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.241373 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.17001 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.121336 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.296009 # DEPENDENCYPART_GRANDPAR
(15,19),(19,16),0.154497 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.358494 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.19761 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.215315 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.32361 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-1.59396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,19),-0.123676 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.149378 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.264622 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.275378 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.394743 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.433451 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.323743 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.37026 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-1.15295 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),0.158333 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.152557 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.299166 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.0686058 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.332487 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.179866 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.546726 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-0.305278 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-0.189614 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),0.18978 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),0.0535596 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.433661 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.303342 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.180497 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.133246 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),0.343196 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),0.458843 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),0.405161 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),0.850675 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),0.252374 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),0.0160316 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.525651 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.841585 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.681891 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.196153 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.320282 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),0.0951211 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),0.136146 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.669053 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),0.448238 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-2.23822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,1),-0.0488164 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.48844 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.824688 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.648014 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.451002 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),0.0167424 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),0.181227 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),0.323933 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),0.574126 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),0.0358905 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.514077 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.778436 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.712469 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.211675 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.185544 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.647569 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),0.00427946 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),0.197552 # DEPENDENCYPART_GRANDPAR
(17,7),(7,11),0.394218 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),-0.688913 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),-0.207045 # DEPENDENCYPART_GRANDPAR
(17,7),(7,14),-0.447985 # DEPENDENCYPART_GRANDPAR
(17,7),(7,15),0.473325 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-1.96104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,18),0.0759578 # DEPENDENCYPART_GRANDPAR
(17,7),(7,19),-0.407382 # DEPENDENCYPART_GRANDPAR
(17,7),(7,20),-0.262787 # DEPENDENCYPART_GRANDPAR
(17,7),(7,21),-0.770038 # DEPENDENCYPART_GRANDPAR
(17,7),(7,22),-0.604477 # DEPENDENCYPART_GRANDPAR
(17,7),(7,23),-0.810835 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.551447 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.471064 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.221184 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.501803 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),0.370665 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),0.835474 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.14934 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),0.237172 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),0.0107329 # DEPENDENCYPART_GRANDPAR
(17,9),(9,18),0.157985 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.216705 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.497285 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),0.320157 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),0.131818 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.139875 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),0.229348 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),0.00290854 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.231126 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.88036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),0.156634 # DEPENDENCYPART_GRANDPAR
(17,11),(11,20),-0.258878 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.0170642 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),0.522906 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.135705 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.376384 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.507087 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),0.121803 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.255256 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.0244061 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.229735 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.87902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),0.157981 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.162715 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.257532 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.760333 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),-0.360482 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.507848 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),0.281887 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),0.691414 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.250463 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),0.0724265 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),0.225541 # DEPENDENCYPART_GRANDPAR
