# _root_ Stát má v podnicích obvykle 30 procentní majetkovou účast , která by mohla být převedena českým věřitelům , uvedl E . Obminskij .
#goldHeads=2,19,2,3,2,7,9,9,2,13,13,13,9,15,13,17,15,2,0,22,20,19,0,
#predictedHeads=2,0,2,3,6,7,9,9,2,13,13,13,9,15,13,17,15,13,0,22,20,19,0,
(15,4),(4,2),-0.397967 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.689593 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.814526 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.345163 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.115649 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.159231 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.712257 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.196288 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-1.14399 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.673759 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.735118 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.59042 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.443325 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.487138 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.930859 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.585448 # DEPENDENCYPART_GRANDPAR
(15,5),(5,21),-0.523432 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.869382 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.682262 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.321195 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.627954 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.255085 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.297042 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.759759 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.477667 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.871751 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.866358 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.550979 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.446909 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-1.08134 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),-1.27499 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.863637 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.579698 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.420973 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.656905 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.472638 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.850353 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.475234 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.228715 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.276987 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.746101 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.552744 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.328284 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-0.187825 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.89885 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.91984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.0688931 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-1.18193 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-1.2398 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.624151 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.494819 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.542032 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-1.07126 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.831048 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-1.52748 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-2.27476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,18),-0.902503 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.770944 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.736517 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.89606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,17),0.376904 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-0.752679 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.577326 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-1.24289 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.808106 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.883611 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.687161 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.844587 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.654231 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.456546 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.503886 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-1.11176 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.781221 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.847037 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.941845 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-1.13395 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-2.02396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.0417406 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),0.0840551 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.674467 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-1.0233 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-1.04588 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.577561 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.870175 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.672778 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-1.16025 # DEPENDENCYPART_GRANDPAR
(15,14),(14,2),-0.656877 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.603315 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.65126 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.754645 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.79034 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.745952 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.92128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),0.106816 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),0.22702 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.608617 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.920617 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.902913 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.72721 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.546332 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.363768 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.589509 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.703706 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-2.06685 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.837075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.647214 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.131632 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.188762 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.415612 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.116362 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.238064 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.55987 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-1.54313 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.970105 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-1.62734 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-2.42988 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.47383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.133011 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.500394 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-1.01373 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.634523 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.246456 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.446858 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-1.61389 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-1.29512 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-1.28192 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),-1.06848 # DEPENDENCYPART_GRANDPAR
(15,19),(19,5),-1.13549 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-0.833309 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.81004 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-1.47649 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-1.31223 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.650389 # DEPENDENCYPART_GRANDPAR
(15,19),(19,12),-1.31312 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-1.36245 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-2.11249 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-1.36216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),0.158722 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.445901 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.250774 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.632082 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.0879741 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.443169 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.183191 # DEPENDENCYPART_GRANDPAR
(15,20),(20,16),0.635066 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),0.159464 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.122694 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.248573 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.217911 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),0.478217 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.0693171 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.453305 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.645677 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.527628 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),0.647714 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.84917 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),-0.113481 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),0.165232 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.253521 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.0449053 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.21102 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-1.10102 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.72284 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.95087 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.1377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.149643 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.229413 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.0712637 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.251012 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.602282 # DEPENDENCYPART_GRANDPAR
(16,19),(19,1),-1.59275 # DEPENDENCYPART_GRANDPAR
(16,19),(19,2),-0.876587 # DEPENDENCYPART_GRANDPAR
(16,19),(19,3),-0.839746 # DEPENDENCYPART_GRANDPAR
(16,19),(19,4),-1.23662 # DEPENDENCYPART_GRANDPAR
(16,19),(19,5),-0.838518 # DEPENDENCYPART_GRANDPAR
(16,19),(19,6),-0.732733 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-1.06438 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.965582 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.8445 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.839383 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.620478 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-1.12379 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.570712 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.817861 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-1.36671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.127275 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.320762 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.0267376 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.25941 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.54437 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.268149 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-1.14337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,19),-0.0207227 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.253144 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.60779 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.261883 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.992733 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.965582 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-2.8768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,20),-1.09289 # DEPENDENCYPART_GRANDPAR
(17,11),(11,22),-1.45681 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-1.16532 # DEPENDENCYPART_GRANDPAR
(17,14),(14,2),-0.910966 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-0.932528 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.766046 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.688359 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.534028 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-1.28606 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-1.07701 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.668242 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-3.00488 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.339526 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-1.45803 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-1.22132 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-1.58489 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-1.12988 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.91301 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.758527 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.897932 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.697215 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.690511 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-1.92004 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-2.11364 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.986174 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.744352 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.670495 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.53345 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-1.28796 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.666235 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.595298 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-3.03529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.337155 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-1.46909 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-1.25173 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-1.27096 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-1.6153 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-3.06653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-1.43804 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-1.28317 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.72609 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-2.01729 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-1.43195 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-2.10032 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.46403 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-1.96677 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-1.27331 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-1.94989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.940271 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.251465 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.471495 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.614381 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-2.52478 # DEPENDENCYPART_GRANDPAR
(17,19),(19,2),-1.65201 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-1.54173 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-2.28331 # DEPENDENCYPART_GRANDPAR
(17,19),(19,5),-1.18568 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-1.43092 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-2.86876 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-2.37083 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-1.90992 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-1.34322 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-1.21347 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-2.02661 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-1.36872 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-1.89379 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-1.18121 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-2.00006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.846748 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0896191 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.337031 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.273963 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.279906 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-1.24484 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.338718 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.26859 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.811194 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.211465 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-2.06115 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.800842 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.626194 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.277766 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.800423 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-1.24484 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-1.62728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.774693 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.346149 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.169457 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.0888559 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.221285 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.192611 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.159205 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.481945 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.425542 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.237322 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.563013 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.558734 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),-0.587483 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.42731 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),0.00418105 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.120782 # DEPENDENCYPART_GRANDPAR
(18,2),(2,15),-0.143681 # DEPENDENCYPART_GRANDPAR
(18,2),(2,17),-0.089061 # DEPENDENCYPART_GRANDPAR
(18,2),(2,18),-2.07325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,2),(2,22),-0.997641 # DEPENDENCYPART_GRANDPAR
(18,10),(10,1),-0.619569 # DEPENDENCYPART_GRANDPAR
(18,10),(10,2),-0.542162 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.475858 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.635363 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.62977 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.853783 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.0352733 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),-0.301852 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),-0.198485 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-2.15632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,21),-0.700025 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.623785 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.0422039 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.201261 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.690088 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.705059 # DEPENDENCYPART_GRANDPAR
(18,13),(13,1),-0.316197 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.460029 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.116084 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.410861 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.325146 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.170312 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.454184 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.448717 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.560968 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.642758 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.481928 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.0637823 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.00506367 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.0465362 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.27546 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.118094 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-2.06553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.700872 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.990619 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.663392 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-1.00524 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.85086 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.384216 # DEPENDENCYPART_GRANDPAR
(18,14),(14,2),-0.476141 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.478096 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.667002 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.519735 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.0785756 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0402212 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.113267 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.320699 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.149172 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-2.06765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.679388 # DEPENDENCYPART_GRANDPAR
(18,14),(14,20),-0.952832 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.967449 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.301338 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.439022 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.0938014 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.396063 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.320718 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.153145 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.430743 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.425277 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.546169 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.620388 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.467122 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.0379975 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.00292653 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.267203 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.24591 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0862231 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-2.06514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.690402 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.983267 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.663058 # DEPENDENCYPART_GRANDPAR
