# _root_ Stačí jen , aby se jedné z nich pokusil násilím zmocnit oplzlý klient , a autoritativní šéfka kurtizán jej bez mrknutí oka odstřelí .
#goldHeads=15,1,4,1,9,11,6,7,4,11,9,13,9,15,0,17,23,17,23,23,20,21,15,0,
#predictedHeads=0,1,4,1,9,9,6,7,4,9,9,13,15,15,11,17,23,17,23,23,20,21,15,0,
(14,23),(23,9),-0.769632 # DEPENDENCYPART_GRANDPAR
(14,23),(23,10),-1.09186 # DEPENDENCYPART_GRANDPAR
(14,23),(23,11),-0.790532 # DEPENDENCYPART_GRANDPAR
(14,23),(23,12),-1.02691 # DEPENDENCYPART_GRANDPAR
(14,23),(23,13),-0.966696 # DEPENDENCYPART_GRANDPAR
(14,23),(23,14),-1.72123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,23),(23,15),0.0955567 # DEPENDENCYPART_GRANDPAR
(14,23),(23,16),-0.44875 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),-0.279957 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),-0.469401 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.155888 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.455685 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.548381 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.611889 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.737741 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.311128 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.317192 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),0.148669 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),0.0730166 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.114456 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),0.184176 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),0.0714153 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),0.149008 # DEPENDENCYPART_GRANDPAR
(15,1),(1,14),0.117975 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.54338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,1),-0.193507 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.0617851 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.0282051 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.171866 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.437492 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.146327 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.346419 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.0293169 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.0816353 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.0454053 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.392183 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.420672 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.242041 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.380692 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),0.0819645 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),0.0467406 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),0.330467 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.35725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,23),-0.596578 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.382013 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.392903 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),0.0120984 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.119951 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),-0.0497783 # DEPENDENCYPART_GRANDPAR
(15,7),(7,13),0.141152 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.0793039 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.272423 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.397003 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),0.0646691 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.000519343 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.0433831 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.0569252 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),0.0431734 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),0.130587 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),0.183054 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),0.277141 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),0.103105 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.54596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.558606 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.506338 # DEPENDENCYPART_GRANDPAR
(15,9),(9,18),-0.932792 # DEPENDENCYPART_GRANDPAR
(15,9),(9,20),-1.16947 # DEPENDENCYPART_GRANDPAR
(15,9),(9,21),-1.12745 # DEPENDENCYPART_GRANDPAR
(15,9),(9,22),-1.24961 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.819272 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.141737 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.14111 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.214353 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),0.11646 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),0.254097 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),0.386732 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.50449 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.569399 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.445163 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-0.593805 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.0821729 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.270075 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.394597 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),0.0682381 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.00512053 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.0410357 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.0465103 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),0.0996718 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.0808426 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),0.187034 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),0.280881 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.106974 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.54695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.558606 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.506337 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.932791 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-1.16947 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-1.12745 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-1.2496 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.819272 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.234682 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.0868141 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.200697 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.405825 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.136932 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.141084 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.208371 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.0898015 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.172621 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.161879 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.290814 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.50449 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.5694 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.445162 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.871615 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.593812 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.171866 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.15207 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.257225 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.0276728 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.189107 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0622812 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.110672 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.0885112 # DEPENDENCYPART_GRANDPAR
(15,14),(14,16),-0.47783 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.437743 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.640523 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.498348 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.0718939 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.219415 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.755194 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.766327 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.755623 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.328551 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.655408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.451115 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),0.0702748 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.155788 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.293765 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.124384 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.246022 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.0767137 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.766327 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.755623 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.655408 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.451115 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.711779 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.155788 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.293765 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.124384 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.246022 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.0767137 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.24039 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.0937159 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.131482 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.249448 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),0.1835 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.0999686 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.246022 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.187441 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),0.711779 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.285325 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),0.1835 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.0999686 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),0.0906658 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.187441 # DEPENDENCYPART_GRANDPAR
(15,23),(23,1),-1.07152 # DEPENDENCYPART_GRANDPAR
(15,23),(23,2),-0.962069 # DEPENDENCYPART_GRANDPAR
(15,23),(23,3),-0.763675 # DEPENDENCYPART_GRANDPAR
(15,23),(23,4),-0.765213 # DEPENDENCYPART_GRANDPAR
(15,23),(23,5),-0.874392 # DEPENDENCYPART_GRANDPAR
(15,23),(23,6),-0.841779 # DEPENDENCYPART_GRANDPAR
(15,23),(23,7),-1.20402 # DEPENDENCYPART_GRANDPAR
(15,23),(23,9),-0.882869 # DEPENDENCYPART_GRANDPAR
(15,23),(23,10),-1.08857 # DEPENDENCYPART_GRANDPAR
(15,23),(23,11),-0.913771 # DEPENDENCYPART_GRANDPAR
(15,23),(23,12),-0.755534 # DEPENDENCYPART_GRANDPAR
(15,23),(23,13),-0.815501 # DEPENDENCYPART_GRANDPAR
(15,23),(23,14),-0.328508 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-0.746433 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,16),0.383963 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),0.624629 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),0.198175 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.293754 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),-0.14399 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.00351586 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.11864 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.225789 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-2.11047 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-2.02331 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-2.53472 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-1.5649 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.891517 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-1.49107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.113048 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.950132 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.15072 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.348145 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.462984 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.651787 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-2.02331 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-2.53472 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.891517 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-1.49107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.278382 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.950132 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.15072 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.348145 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.462984 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.651787 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-1.49685 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.0778527 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.280727 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.391894 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.59699 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.854798 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.35645 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.158557 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-1.61457 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.0105845 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.490543 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.62644 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.540689 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.68383 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.0810259 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.158681 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-1.02692 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.457371 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.581361 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.335857 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.456345 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.769995 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-2.4638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.555074 # DEPENDENCYPART_GRANDPAR
(17,13),(13,23),-1.29628 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-1.21577 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-0.258334 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.109812 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-1.89943 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.826088 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.640574 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.504566 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.711308 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.751419 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-1.23005 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-1.38873 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-1.07508 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.345728 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.7354 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.241285 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.566916 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.134802 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-1.72889 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.651299 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.469468 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.223649 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.54069 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.533897 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.564653 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-2.65024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.741512 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.744312 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-1.32191 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-1.25151 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-1.57131 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-1.92141 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-2.42707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.518343 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.579845 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.53941 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.78252 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.642158 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.257602 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.988652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.675192 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.10664 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.266457 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.195808 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.577475 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.42996 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.478766 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0848045 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.145728 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.0755967 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-1.52222 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.62725 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.147551 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.221871 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.390298 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.302545 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.195808 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.781068 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.988652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.920078 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.390298 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.302545 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.339678 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.782025 # DEPENDENCYPART_GRANDPAR
(17,23),(23,1),-1.80934 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-0.8933 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-1.64495 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-0.71114 # DEPENDENCYPART_GRANDPAR
(17,23),(23,5),-1.17028 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-0.637749 # DEPENDENCYPART_GRANDPAR
(17,23),(23,7),-0.872041 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-2.45297 # DEPENDENCYPART_GRANDPAR
(17,23),(23,10),-1.82691 # DEPENDENCYPART_GRANDPAR
(17,23),(23,11),-1.19342 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-1.47571 # DEPENDENCYPART_GRANDPAR
(17,23),(23,13),-1.71489 # DEPENDENCYPART_GRANDPAR
(17,23),(23,14),-1.44344 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.618287 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.193906 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-1.32521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.583523 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),-0.407058 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.010497 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.00312269 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.0735303 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.811939 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.339337 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.542629 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-1.0812 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.597881 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.597878 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.495958 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.487434 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-1.07901 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.524571 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-1.8886 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.149233 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.343077 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.77605 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.0160677 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-2.40729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,23),-1.2239 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.906882 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.402919 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.806403 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.337885 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.480963 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.463554 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-1.51271 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.703385 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.536668 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-1.53089 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.995446 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.347272 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.981392 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.536241 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-2.59373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,20),-0.787443 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-1.3936 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-1.40356 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-1.49893 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-1.86548 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.332523 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-2.37056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.622976 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.495514 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-1.88816 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-1.37015 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.500581 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.103368 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.84516 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-2.40729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-1.2215 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.61864 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-1.20716 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-1.21711 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-1.22389 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-1.25535 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.37345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.127935 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.217416 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.227648 # DEPENDENCYPART_GRANDPAR
