# _root_ Havel se vyslovil pro to , co si myslí většina na obou stranách : Měli bychom hledět do budoucnosti , aniž by se zapomnělo poučení minulosti .
#goldHeads=3,3,0,3,14,9,9,9,5,9,10,13,11,4,14,15,15,17,18,21,17,24,24,21,24,25,0,
#predictedHeads=3,3,0,3,4,9,9,9,5,9,10,13,11,0,14,15,15,17,18,21,17,24,24,21,24,25,0,
(17,14),(14,10),-0.5304 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.514236 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.629292 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.670675 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.886298 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.89299 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),0.161 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.529055 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.415003 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.389632 # DEPENDENCYPART_GRANDPAR
(17,14),(14,24),-0.847908 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.480658 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.27173 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.655209 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.3711 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.694061 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.756466 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.315137 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.331805 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.27915 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.452587 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.527731 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.821253 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.609198 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.321838 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.385487 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.81957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.15889 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.389092 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.264293 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.330771 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.774496 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-1.43177 # DEPENDENCYPART_GRANDPAR
(17,15),(15,26),-1.29053 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.497889 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.276275 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.0621227 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.0101001 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.772574 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0623987 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.0921675 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.0672565 # DEPENDENCYPART_GRANDPAR
(17,19),(19,26),-0.663935 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-1.36645 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.994222 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-1.18043 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-1.09606 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-1.28488 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.546052 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.0356424 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0634268 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.736718 # DEPENDENCYPART_GRANDPAR
(17,20),(20,25),-0.995515 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.868725 # DEPENDENCYPART_GRANDPAR
(17,21),(21,9),-1.06825 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-1.71993 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.653122 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.000954718 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.725744 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.249731 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),0.0133863 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.857236 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),-0.726936 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),-0.149879 # DEPENDENCYPART_GRANDPAR
(17,24),(24,1),-0.834936 # DEPENDENCYPART_GRANDPAR
(17,24),(24,2),0.0611849 # DEPENDENCYPART_GRANDPAR
(17,24),(24,3),-1.10149 # DEPENDENCYPART_GRANDPAR
(17,24),(24,4),-0.545328 # DEPENDENCYPART_GRANDPAR
(17,24),(24,6),-1.27772 # DEPENDENCYPART_GRANDPAR
(17,24),(24,8),0.173002 # DEPENDENCYPART_GRANDPAR
(17,24),(24,10),-0.7958 # DEPENDENCYPART_GRANDPAR
(17,24),(24,12),-1.00152 # DEPENDENCYPART_GRANDPAR
(17,24),(24,13),-0.932749 # DEPENDENCYPART_GRANDPAR
(17,24),(24,16),-1.11462 # DEPENDENCYPART_GRANDPAR
(17,24),(24,17),-1.20203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,24),(24,18),0.446345 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),-0.0568 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),0.565566 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.224405 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.174054 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.390375 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-1.03259 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),-0.914131 # DEPENDENCYPART_GRANDPAR
(17,24),(24,27),-0.224565 # DEPENDENCYPART_GRANDPAR
(17,25),(25,23),-0.255167 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.664009 # DEPENDENCYPART_GRANDPAR
(17,25),(25,27),-0.206775 # DEPENDENCYPART_GRANDPAR
(17,26),(26,23),-0.254146 # DEPENDENCYPART_GRANDPAR
(17,26),(26,25),-0.66034 # DEPENDENCYPART_GRANDPAR
(17,26),(26,27),-0.206493 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.18185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,21),0.0691001 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.241087 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.071424 # DEPENDENCYPART_GRANDPAR
(18,19),(19,26),-0.991167 # DEPENDENCYPART_GRANDPAR
(18,20),(20,3),-1.11656 # DEPENDENCYPART_GRANDPAR
(18,20),(20,9),-0.932637 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-1.215 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-1.00746 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.534609 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.39387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),1.23651 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.111729 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.276361 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-1.43603 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.73917 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-0.862724 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.938709 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.46391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.979311 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.510235 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.5379 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.164064 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-1.27893 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.574353 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.222964 # DEPENDENCYPART_GRANDPAR
(18,24),(24,1),-1.89624 # DEPENDENCYPART_GRANDPAR
(18,24),(24,2),-0.637323 # DEPENDENCYPART_GRANDPAR
(18,24),(24,3),-0.928901 # DEPENDENCYPART_GRANDPAR
(18,24),(24,4),-0.40189 # DEPENDENCYPART_GRANDPAR
(18,24),(24,6),-0.754853 # DEPENDENCYPART_GRANDPAR
(18,24),(24,8),-0.565466 # DEPENDENCYPART_GRANDPAR
(18,24),(24,10),-1.86622 # DEPENDENCYPART_GRANDPAR
(18,24),(24,12),-1.06672 # DEPENDENCYPART_GRANDPAR
(18,24),(24,13),-1.75845 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.581436 # DEPENDENCYPART_GRANDPAR
(18,24),(24,17),-0.347304 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),-1.27073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),1.22141 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),0.60006 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.32658 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.27211 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.428729 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-1.54434 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.849291 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.215238 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-2.47954 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.447277 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.47072 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-1.14723 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-1.85692 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-2.5226 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.92694 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.48407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.678463 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.0957898 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.43761 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.644485 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.559882 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.756271 # DEPENDENCYPART_GRANDPAR
(19,24),(24,1),-3.60263 # DEPENDENCYPART_GRANDPAR
(19,24),(24,2),-0.894709 # DEPENDENCYPART_GRANDPAR
(19,24),(24,3),-2.61302 # DEPENDENCYPART_GRANDPAR
(19,24),(24,4),-1.07334 # DEPENDENCYPART_GRANDPAR
(19,24),(24,6),-1.67148 # DEPENDENCYPART_GRANDPAR
(19,24),(24,8),-1.62522 # DEPENDENCYPART_GRANDPAR
(19,24),(24,10),-2.47166 # DEPENDENCYPART_GRANDPAR
(19,24),(24,12),-0.946167 # DEPENDENCYPART_GRANDPAR
(19,24),(24,13),-2.09025 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.896184 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-1.10456 # DEPENDENCYPART_GRANDPAR
(19,24),(24,18),-0.913362 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-1.14197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.848301 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.175139 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.454161 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.697342 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.310258 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.227837 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.68609 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.676413 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.268949 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.65726 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.777294 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.661587 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-0.298743 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.165916 # DEPENDENCYPART_GRANDPAR
(20,3),(3,6),-0.490115 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),-0.423422 # DEPENDENCYPART_GRANDPAR
(20,3),(3,9),-0.0800736 # DEPENDENCYPART_GRANDPAR
(20,3),(3,10),-0.340722 # DEPENDENCYPART_GRANDPAR
(20,3),(3,11),-0.325488 # DEPENDENCYPART_GRANDPAR
(20,3),(3,12),-0.344011 # DEPENDENCYPART_GRANDPAR
(20,3),(3,13),-0.427119 # DEPENDENCYPART_GRANDPAR
(20,3),(3,14),-0.191836 # DEPENDENCYPART_GRANDPAR
(20,3),(3,17),0.018142 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),-0.127401 # DEPENDENCYPART_GRANDPAR
(20,3),(3,20),-1.89615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,3),(3,21),-0.416769 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.817766 # DEPENDENCYPART_GRANDPAR
(20,9),(9,2),-0.700591 # DEPENDENCYPART_GRANDPAR
(20,9),(9,3),-0.193788 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.428034 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.221485 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),-0.651291 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.417278 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.334942 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.345479 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.331488 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),-0.352753 # DEPENDENCYPART_GRANDPAR
(20,9),(9,13),-0.434769 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.216484 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),-0.0192008 # DEPENDENCYPART_GRANDPAR
(20,9),(9,17),0.00554721 # DEPENDENCYPART_GRANDPAR
(20,9),(9,18),-0.133664 # DEPENDENCYPART_GRANDPAR
(20,9),(9,20),-1.89605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,9),(9,21),-0.416811 # DEPENDENCYPART_GRANDPAR
(20,9),(9,24),-0.71591 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.366783 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.00876966 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),-0.166303 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-0.957118 # DEPENDENCYPART_GRANDPAR
(20,14),(14,3),-0.104957 # DEPENDENCYPART_GRANDPAR
(20,14),(14,4),-0.477139 # DEPENDENCYPART_GRANDPAR
(20,14),(14,5),-0.384417 # DEPENDENCYPART_GRANDPAR
(20,14),(14,6),-0.587439 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.152493 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.463511 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.384384 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.29334 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.543643 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.209456 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.18989 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.389974 # DEPENDENCYPART_GRANDPAR
(20,14),(14,19),-0.537182 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-2.0129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,14),(14,21),-0.281448 # DEPENDENCYPART_GRANDPAR
(20,14),(14,24),-0.612319 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.769223 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.654822 # DEPENDENCYPART_GRANDPAR
(20,17),(17,3),-0.148931 # DEPENDENCYPART_GRANDPAR
(20,17),(17,4),-0.386005 # DEPENDENCYPART_GRANDPAR
(20,17),(17,5),-0.173888 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-0.586299 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.371508 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.29026 # DEPENDENCYPART_GRANDPAR
(20,17),(17,9),-0.193402 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.267422 # DEPENDENCYPART_GRANDPAR
(20,17),(17,11),-0.31344 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.367425 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.356542 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.327499 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.106856 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.242381 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.11457 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.222388 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.89601 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.416769 # DEPENDENCYPART_GRANDPAR
(20,17),(17,24),-0.715023 # DEPENDENCYPART_GRANDPAR
(20,17),(17,25),-1.1555 # DEPENDENCYPART_GRANDPAR
(20,17),(17,26),-1.23977 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.202461 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.81556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.183514 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.492102 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.313686 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.353384 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.791198 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.714734 # DEPENDENCYPART_GRANDPAR
(20,19),(19,26),-1.28956 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-0.857517 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.767087 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.932459 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.04449 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.983366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.143489 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.0342609 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.271305 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.354024 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.0946148 # DEPENDENCYPART_GRANDPAR
(20,24),(24,1),-1.78616 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-1.36872 # DEPENDENCYPART_GRANDPAR
(20,24),(24,3),-0.901527 # DEPENDENCYPART_GRANDPAR
(20,24),(24,4),-1.27107 # DEPENDENCYPART_GRANDPAR
(20,24),(24,6),-1.12123 # DEPENDENCYPART_GRANDPAR
(20,24),(24,8),-0.884277 # DEPENDENCYPART_GRANDPAR
(20,24),(24,10),-1.28417 # DEPENDENCYPART_GRANDPAR
(20,24),(24,12),-1.17296 # DEPENDENCYPART_GRANDPAR
(20,24),(24,13),-1.3816 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.955676 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.830035 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-1.12896 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-1.18122 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-1.25256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.500805 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.176819 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.102788 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.128169 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.216656 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),-0.099866 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),0.0357368 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.280158 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.128402 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),0.0356613 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.152106 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.128429 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.164402 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.51336 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.591495 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.574533 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.501038 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.93041 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.838586 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.567576 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.164106 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.343603 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.602427 # DEPENDENCYPART_GRANDPAR
(21,9),(9,13),-0.46677 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.664002 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),-0.297245 # DEPENDENCYPART_GRANDPAR
(21,9),(9,17),-0.259494 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),0.0458927 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),-0.580012 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-0.976958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,24),-0.176051 # DEPENDENCYPART_GRANDPAR
(21,15),(15,1),-0.213334 # DEPENDENCYPART_GRANDPAR
(21,15),(15,2),-0.550427 # DEPENDENCYPART_GRANDPAR
(21,15),(15,3),-0.565605 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.597213 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.523227 # DEPENDENCYPART_GRANDPAR
(21,15),(15,6),-0.935154 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.858641 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.598156 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.487122 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.213803 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.344761 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.606751 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.517509 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.6113 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.222095 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.222532 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),0.0193358 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.318777 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),-0.56718 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-0.968009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,24),-0.158814 # DEPENDENCYPART_GRANDPAR
(21,15),(15,25),-0.371167 # DEPENDENCYPART_GRANDPAR
(21,15),(15,26),-0.216984 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.298636 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.440447 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.07327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,24),-0.185657 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.190185 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.1059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),0.456628 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.262969 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-0.510625 # DEPENDENCYPART_GRANDPAR
(21,20),(20,3),-0.705318 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.632708 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.808609 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.728045 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.516238 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.197738 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.620513 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.13746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,24),-0.302675 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.810935 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.657831 # DEPENDENCYPART_GRANDPAR
(21,24),(24,1),-0.76328 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-0.998178 # DEPENDENCYPART_GRANDPAR
(21,24),(24,3),-1.10033 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-1.16159 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-1.12422 # DEPENDENCYPART_GRANDPAR
(21,24),(24,8),-1.05833 # DEPENDENCYPART_GRANDPAR
(21,24),(24,10),-0.732013 # DEPENDENCYPART_GRANDPAR
(21,24),(24,12),-1.08572 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-1.02982 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-1.0248 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.919366 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.668357 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.875879 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.770894 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.400404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),1.56853 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.358357 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),0.15578 # DEPENDENCYPART_GRANDPAR
