# _root_ Záplava objevů v infračerveném světle je prostě neuvěřitelná : poznali jsme , jak velká složka hmoty ve vesmíru je chladná , vlastně přímo mrazivá .
#goldHeads=6,1,2,5,3,9,6,6,0,9,10,21,14,15,19,15,16,17,21,19,10,21,24,21,0,
#predictedHeads=6,1,2,5,3,9,8,6,0,9,10,21,14,15,19,15,15,17,21,19,9,24,24,21,0,
(19,6),(6,7),-0.476713 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.453829 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.214132 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.324692 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.0625606 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),0.223717 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),0.527503 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-0.0686977 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.0656584 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),-0.223995 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.0385175 # DEPENDENCYPART_GRANDPAR
(19,6),(6,20),-0.0715206 # DEPENDENCYPART_GRANDPAR
(19,6),(6,21),-0.67793 # DEPENDENCYPART_GRANDPAR
(19,6),(6,22),-0.724819 # DEPENDENCYPART_GRANDPAR
(19,6),(6,23),-0.686316 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-0.276628 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.317875 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.542168 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.0109099 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),0.153792 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),0.36482 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-0.0288029 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.600767 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.885126 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-0.120419 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.385626 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.807444 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.102989 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),0.0502246 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),0.194415 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-0.199208 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),-0.555634 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-1.01132 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.290825 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.776958 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.354593 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.426067 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.445055 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.302471 # DEPENDENCYPART_GRANDPAR
(19,9),(9,12),-0.257681 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),0.032489 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-2.18888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,21),-0.633646 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),0.128729 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-0.264894 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.601459 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.356784 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.535844 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.310239 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.384545 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.744284 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.0773526 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),0.0854123 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),0.587651 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.192842 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.0261754 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.184505 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),0.00797669 # DEPENDENCYPART_GRANDPAR
(19,10),(10,18),-0.156573 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-2.09099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,20),0.0276742 # DEPENDENCYPART_GRANDPAR
(19,10),(10,21),-0.503344 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.5802 # DEPENDENCYPART_GRANDPAR
(19,10),(10,23),-0.538729 # DEPENDENCYPART_GRANDPAR
(19,10),(10,24),-0.177433 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.102443 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.496065 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.849458 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.587955 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.746992 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.511324 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.552397 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.929334 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.707712 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),0.121607 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),0.562971 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.200916 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.0697113 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.228041 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.0507557 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-2.12266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,24),-0.194866 # DEPENDENCYPART_GRANDPAR
(19,12),(12,1),0.372488 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),-0.529981 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.983964 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.401745 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.363449 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.76657 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.875608 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.707191 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),0.416734 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.0727442 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),0.180906 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-2.41482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,21),-0.723688 # DEPENDENCYPART_GRANDPAR
(19,12),(12,22),-0.718729 # DEPENDENCYPART_GRANDPAR
(19,12),(12,23),-0.67393 # DEPENDENCYPART_GRANDPAR
(19,13),(13,7),-0.371835 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.365641 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.198735 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.323415 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.0299208 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),0.0653738 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.0896667 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-1.98388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,7),-0.387313 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.276067 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),0.451014 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),0.0478178 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.106806 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.231299 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),-0.636893 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.336617 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.063399 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.389743 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.368548 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.28541 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.480049 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.325185 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-2.1478 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.106218 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.5316 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-0.413703 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.311325 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),0.355312 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),0.38071 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.471815 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),0.313981 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-2.14777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.10621 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.531592 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.413695 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.311318 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.245382 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.267618 # DEPENDENCYPART_GRANDPAR
(19,17),(17,20),-0.0385858 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.386153 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.26298 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-2.14779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.106229 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.311337 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.0792652 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.279927 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.00195505 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.247462 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.20362 # DEPENDENCYPART_GRANDPAR
(19,21),(21,6),-1.31997 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-1.51606 # DEPENDENCYPART_GRANDPAR
(19,21),(21,10),-1.29282 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-1.10827 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.981674 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-0.059384 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.738933 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.828507 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.980769 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.46564 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.951067 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.49555 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.393638 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.265064 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.211941 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.290385 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.712979 # DEPENDENCYPART_GRANDPAR
(19,22),(22,13),0.230886 # DEPENDENCYPART_GRANDPAR
(19,22),(22,20),0.565377 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.354056 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.134728 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.339372 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.540058 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),0.231951 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.362682 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.0496862 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.321497 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.541773 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-0.0792652 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),0.598648 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.0366203 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.127164 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.0298727 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.793748 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.436193 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.131951 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-2.01676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,15),-1.05051 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.565979 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.411646 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-2.11312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,24),-1.09129 # DEPENDENCYPART_GRANDPAR
(20,21),(21,6),-1.58129 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-1.01844 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-2.00393 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-1.37664 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.17943 # DEPENDENCYPART_GRANDPAR
(20,21),(21,13),-0.923683 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-1.32667 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-2.04833 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.57278 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.940966 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.02019 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.2177 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.60398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.0812435 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0269486 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.610006 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.382708 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.941493 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.54155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.478609 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.0373348 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.533681 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.109673 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.941506 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),0.497333 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.0850427 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.545138 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.113928 # DEPENDENCYPART_GRANDPAR
(21,6),(6,1),-0.275952 # DEPENDENCYPART_GRANDPAR
(21,6),(6,2),-0.268043 # DEPENDENCYPART_GRANDPAR
(21,6),(6,3),-0.180379 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),-0.2953 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-0.325985 # DEPENDENCYPART_GRANDPAR
(21,6),(6,7),-0.334918 # DEPENDENCYPART_GRANDPAR
(21,6),(6,8),-0.197271 # DEPENDENCYPART_GRANDPAR
(21,6),(6,9),-0.206565 # DEPENDENCYPART_GRANDPAR
(21,6),(6,10),-0.100825 # DEPENDENCYPART_GRANDPAR
(21,6),(6,11),-0.217242 # DEPENDENCYPART_GRANDPAR
(21,6),(6,12),-0.246826 # DEPENDENCYPART_GRANDPAR
(21,6),(6,13),-0.334169 # DEPENDENCYPART_GRANDPAR
(21,6),(6,14),-0.301546 # DEPENDENCYPART_GRANDPAR
(21,6),(6,15),-0.0493576 # DEPENDENCYPART_GRANDPAR
(21,6),(6,16),0.0192639 # DEPENDENCYPART_GRANDPAR
(21,6),(6,17),-0.110209 # DEPENDENCYPART_GRANDPAR
(21,6),(6,20),0.221792 # DEPENDENCYPART_GRANDPAR
(21,6),(6,21),-2.02356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,6),(6,22),-0.336832 # DEPENDENCYPART_GRANDPAR
(21,6),(6,23),-0.567795 # DEPENDENCYPART_GRANDPAR
(21,6),(6,24),-0.723002 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.474265 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.466356 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.372137 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.57919 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.523913 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.46002 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.40143 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.373128 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),-0.354227 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.550964 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.329653 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.562344 # DEPENDENCYPART_GRANDPAR
(21,9),(9,19),-0.344101 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-2.11768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,10),(10,1),-0.294655 # DEPENDENCYPART_GRANDPAR
(21,10),(10,2),-0.286746 # DEPENDENCYPART_GRANDPAR
(21,10),(10,3),-0.235078 # DEPENDENCYPART_GRANDPAR
(21,10),(10,5),-0.344688 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-0.429996 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),-0.284692 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.194906 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.374295 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.251796 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.276476 # DEPENDENCYPART_GRANDPAR
(21,10),(10,13),-0.295622 # DEPENDENCYPART_GRANDPAR
(21,10),(10,14),-0.404176 # DEPENDENCYPART_GRANDPAR
(21,10),(10,15),-0.109704 # DEPENDENCYPART_GRANDPAR
(21,10),(10,16),-0.0410686 # DEPENDENCYPART_GRANDPAR
(21,10),(10,17),-0.0951025 # DEPENDENCYPART_GRANDPAR
(21,10),(10,18),-0.114815 # DEPENDENCYPART_GRANDPAR
(21,10),(10,19),-0.130167 # DEPENDENCYPART_GRANDPAR
(21,10),(10,20),0.112706 # DEPENDENCYPART_GRANDPAR
(21,10),(10,21),-2.00079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,10),(10,22),-0.322195 # DEPENDENCYPART_GRANDPAR
(21,10),(10,23),-0.55019 # DEPENDENCYPART_GRANDPAR
(21,10),(10,24),-0.751727 # DEPENDENCYPART_GRANDPAR
(21,11),(11,1),-0.254924 # DEPENDENCYPART_GRANDPAR
(21,11),(11,2),-0.247015 # DEPENDENCYPART_GRANDPAR
(21,11),(11,3),-0.219712 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.304958 # DEPENDENCYPART_GRANDPAR
(21,11),(11,6),-0.385899 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.219582 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.133407 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.335806 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.196273 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.192667 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.255743 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.329959 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.0728851 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.00425015 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),-0.0598102 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),-0.109514 # DEPENDENCYPART_GRANDPAR
(21,11),(11,24),-0.751978 # DEPENDENCYPART_GRANDPAR
(21,12),(12,1),-0.574977 # DEPENDENCYPART_GRANDPAR
(21,12),(12,3),-0.445429 # DEPENDENCYPART_GRANDPAR
(21,12),(12,6),-0.54321 # DEPENDENCYPART_GRANDPAR
(21,12),(12,7),-0.488731 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.383424 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.438955 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.309099 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.465652 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.518469 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.716961 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),-0.473343 # DEPENDENCYPART_GRANDPAR
(21,12),(12,19),-0.305862 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-2.09196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,22),-0.246485 # DEPENDENCYPART_GRANDPAR
(21,12),(12,23),-0.472202 # DEPENDENCYPART_GRANDPAR
(21,13),(13,7),-0.594484 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-0.420776 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.588773 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.499109 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.636716 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.456712 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.385267 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),-0.316787 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.573747 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.551322 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.358353 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.12149 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.0495944 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.10557 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.475094 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.451269 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.377875 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.29095 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.342502 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.00826375 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.143171 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.0730096 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.1763 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),0.179908 # DEPENDENCYPART_GRANDPAR
(21,15),(15,22),-0.2866 # DEPENDENCYPART_GRANDPAR
(21,15),(15,23),-0.439602 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-0.884394 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.341464 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.131995 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.136117 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.0647476 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.169277 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),0.204231 # DEPENDENCYPART_GRANDPAR
(21,16),(16,22),-0.2866 # DEPENDENCYPART_GRANDPAR
(21,16),(16,23),-0.439602 # DEPENDENCYPART_GRANDPAR
(21,16),(16,24),-0.884394 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.0309812 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.167454 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.0146863 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.112121 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.00439831 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.169167 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.193659 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.884402 # DEPENDENCYPART_GRANDPAR
(21,19),(19,1),-0.275952 # DEPENDENCYPART_GRANDPAR
(21,19),(19,2),-0.268043 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),-0.180379 # DEPENDENCYPART_GRANDPAR
(21,19),(19,5),-0.325985 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),-0.484848 # DEPENDENCYPART_GRANDPAR
(21,19),(19,7),-0.203655 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.0892375 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.381045 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.286821 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.414033 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.378852 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),0.0123221 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.186482 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.0412924 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),0.0442474 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.1429 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.0412782 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.221792 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-2.02356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.336832 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.567795 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.723002 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.718732 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.349122 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.351328 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.93422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.203575 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.43057 # DEPENDENCYPART_GRANDPAR
