# _root_ Τα νέα στοιχεία υποδεικνύουν μάλιστα ότι οι ιζηματογενείς αποθέσεις των ωκεανών , οι οποίες καλύπτουν το 70% της επιφάνειας της Γης , περιέχουν περίπου τους μισούς μικροοργανισμούς του πλανήτη .
#goldHeads=3,3,4,0,4,4,9,9,23,11,9,15,14,15,9,17,15,19,17,21,19,15,6,26,27,27,23,29,27,0,
#predictedHeads=3,3,4,0,4,4,9,9,4,11,9,15,14,15,9,17,15,19,17,21,19,23,6,23,27,27,23,29,27,0,
(17,15),(15,22),-0.420266 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.343687 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.584908 # DEPENDENCYPART_GRANDPAR
(17,15),(15,27),-0.813466 # DEPENDENCYPART_GRANDPAR
(17,15),(15,29),-0.869678 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-1.08219 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-1.00538 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.952314 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.857562 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.464856 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.726406 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0048078 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.291579 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.101278 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),0.0815635 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.180868 # DEPENDENCYPART_GRANDPAR
(17,19),(19,27),-0.470684 # DEPENDENCYPART_GRANDPAR
(17,19),(19,29),-0.521652 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-1.00538 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.952314 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.857562 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.726406 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.0639135 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.178141 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.101278 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),0.0815637 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.180868 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),-0.132563 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),-0.470684 # DEPENDENCYPART_GRANDPAR
(17,21),(21,29),-0.521652 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.460331 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.804002 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-1.32653 # DEPENDENCYPART_GRANDPAR
(19,14),(14,23),-0.877389 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-1.47504 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.518766 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.00296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.305897 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-1.27033 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-1.32781 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-1.02727 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.472327 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.465261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.604374 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.174103 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.473204 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.278789 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.799684 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.230805 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.193215 # DEPENDENCYPART_GRANDPAR
(19,22),(22,3),-1.52396 # DEPENDENCYPART_GRANDPAR
(19,22),(22,4),-2.02016 # DEPENDENCYPART_GRANDPAR
(19,22),(22,9),-1.5289 # DEPENDENCYPART_GRANDPAR
(19,22),(22,11),-1.07483 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.502048 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.490165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,21),0.207508 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.626287 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.276953 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.719048 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.194898 # DEPENDENCYPART_GRANDPAR
(19,22),(22,29),-0.16255 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-1.48891 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-2.01026 # DEPENDENCYPART_GRANDPAR
(19,23),(23,5),-1.0918 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-0.938045 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-1.73066 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-1.49385 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-1.03978 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-0.79093 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-1.21306 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-1.84617 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.570403 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.39679 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.531075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.533713 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.166775 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.0298222 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.114079 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.765351 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.614952 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),0.0545538 # DEPENDENCYPART_GRANDPAR
(19,23),(23,29),0.0869021 # DEPENDENCYPART_GRANDPAR
(19,23),(23,30),-0.37659 # DEPENDENCYPART_GRANDPAR
(19,24),(24,4),-2.02398 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-1.25499 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.574957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,21),0.122717 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.159485 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.811898 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.762954 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.137289 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-0.10494 # DEPENDENCYPART_GRANDPAR
(19,27),(27,18),-0.472327 # DEPENDENCYPART_GRANDPAR
(19,27),(27,20),0.604374 # DEPENDENCYPART_GRANDPAR
(19,27),(27,21),0.232747 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),-0.128669 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.221925 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.777008 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.720074 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.539154 # DEPENDENCYPART_GRANDPAR
(19,27),(27,29),-0.193215 # DEPENDENCYPART_GRANDPAR
(19,29),(29,20),0.619601 # DEPENDENCYPART_GRANDPAR
(19,29),(29,24),-0.216849 # DEPENDENCYPART_GRANDPAR
(19,29),(29,25),-0.761782 # DEPENDENCYPART_GRANDPAR
(19,29),(29,26),-0.714998 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.149744 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),-0.298003 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.512383 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.746717 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-1.40865 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-0.795586 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.651652 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.72012 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.980016 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.53152 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.115967 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.172863 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.173307 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.38798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.516921 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.890051 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.67271 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-0.925387 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-1.05316 # DEPENDENCYPART_GRANDPAR
(21,22),(22,3),-1.51407 # DEPENDENCYPART_GRANDPAR
(21,22),(22,4),-1.93368 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-1.53784 # DEPENDENCYPART_GRANDPAR
(21,22),(22,11),-1.14625 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.502721 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.77629 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.75617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.544484 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.238374 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.756575 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-0.308478 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.436253 # DEPENDENCYPART_GRANDPAR
(21,23),(23,3),-1.47902 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-1.92378 # DEPENDENCYPART_GRANDPAR
(21,23),(23,5),-1.08964 # DEPENDENCYPART_GRANDPAR
(21,23),(23,6),-0.972243 # DEPENDENCYPART_GRANDPAR
(21,23),(23,8),-1.75352 # DEPENDENCYPART_GRANDPAR
(21,23),(23,9),-1.50279 # DEPENDENCYPART_GRANDPAR
(21,23),(23,11),-1.11119 # DEPENDENCYPART_GRANDPAR
(21,23),(23,12),-0.842981 # DEPENDENCYPART_GRANDPAR
(21,23),(23,14),-1.2613 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-1.92829 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.571076 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-0.569689 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.741237 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.37922 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.796904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.0872123 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.0755011 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.847774 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),-0.652479 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.0590264 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.186801 # DEPENDENCYPART_GRANDPAR
(21,23),(23,30),-0.298256 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-1.9375 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-1.30324 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.761568 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.840962 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.0424503 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.894321 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.800481 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.250869 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.378643 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.795912 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.762686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,24),-0.0997086 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.805034 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.247047 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.374822 # DEPENDENCYPART_GRANDPAR
(21,27),(27,18),-0.645226 # DEPENDENCYPART_GRANDPAR
(21,27),(27,20),-0.454757 # DEPENDENCYPART_GRANDPAR
(21,27),(27,21),-0.730932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,27),(27,22),-0.0116342 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),-0.183347 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.859431 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.757605 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.61955 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.466918 # DEPENDENCYPART_GRANDPAR
(21,29),(29,20),-0.454902 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),-0.178271 # DEPENDENCYPART_GRANDPAR
(21,29),(29,25),-0.844205 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.752529 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.263263 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.378399 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),-0.731543 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-0.385275 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),-0.0312424 # DEPENDENCYPART_GRANDPAR
(22,3),(3,5),-0.0763198 # DEPENDENCYPART_GRANDPAR
(22,3),(3,6),-0.113872 # DEPENDENCYPART_GRANDPAR
(22,3),(3,8),-0.39762 # DEPENDENCYPART_GRANDPAR
(22,3),(3,9),-0.177795 # DEPENDENCYPART_GRANDPAR
(22,3),(3,11),-0.240161 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.818709 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.386896 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.220175 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.087408 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.213804 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.51139 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.264093 # DEPENDENCYPART_GRANDPAR
(22,4),(4,11),-0.32451 # DEPENDENCYPART_GRANDPAR
(22,4),(4,12),-0.218861 # DEPENDENCYPART_GRANDPAR
(22,4),(4,15),-0.0285125 # DEPENDENCYPART_GRANDPAR
(22,4),(4,17),-0.120257 # DEPENDENCYPART_GRANDPAR
(22,4),(4,19),-0.0979701 # DEPENDENCYPART_GRANDPAR
(22,4),(4,21),-0.0526223 # DEPENDENCYPART_GRANDPAR
(22,4),(4,22),-0.964546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,23),-0.222048 # DEPENDENCYPART_GRANDPAR
(22,4),(4,24),-0.56541 # DEPENDENCYPART_GRANDPAR
(22,4),(4,27),-0.710472 # DEPENDENCYPART_GRANDPAR
(22,4),(4,29),-0.726129 # DEPENDENCYPART_GRANDPAR
(22,9),(9,1),-0.731432 # DEPENDENCYPART_GRANDPAR
(22,9),(9,3),-0.199374 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.217884 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),-0.0849211 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.0324196 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.462302 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.347401 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.24229 # DEPENDENCYPART_GRANDPAR
(22,9),(9,12),-0.269276 # DEPENDENCYPART_GRANDPAR
(22,9),(9,15),0.0615177 # DEPENDENCYPART_GRANDPAR
(22,9),(9,17),0.00241209 # DEPENDENCYPART_GRANDPAR
(22,9),(9,19),-0.0139586 # DEPENDENCYPART_GRANDPAR
(22,9),(9,21),0.0315474 # DEPENDENCYPART_GRANDPAR
(22,9),(9,23),-0.235994 # DEPENDENCYPART_GRANDPAR
(22,9),(9,24),-0.518799 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.735862 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),-0.0368502 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.464092 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),-0.14522 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.437644 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),-0.269285 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),-0.0840792 # DEPENDENCYPART_GRANDPAR
(22,11),(11,14),-0.341466 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),0.0615095 # DEPENDENCYPART_GRANDPAR
(22,11),(11,17),0.0024046 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.188388 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.0964721 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.0896516 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),-0.0444806 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-0.431452 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),0.014217 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.412646 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.00486391 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.108274 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.0991596 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.0713142 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.0315472 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.00937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.235994 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.518799 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.748221 # DEPENDENCYPART_GRANDPAR
(22,19),(19,29),-0.763878 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),0.014217 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.412646 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.00486391 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.0991596 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.0246435 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.112634 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.00937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.235994 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.518799 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.630971 # DEPENDENCYPART_GRANDPAR
(22,21),(21,27),-0.748221 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-0.763878 # DEPENDENCYPART_GRANDPAR
(22,23),(23,3),-0.745861 # DEPENDENCYPART_GRANDPAR
(22,23),(23,4),-0.632041 # DEPENDENCYPART_GRANDPAR
(22,23),(23,5),-0.563163 # DEPENDENCYPART_GRANDPAR
(22,23),(23,6),-0.6105 # DEPENDENCYPART_GRANDPAR
(22,23),(23,8),-0.934131 # DEPENDENCYPART_GRANDPAR
(22,23),(23,9),-0.69212 # DEPENDENCYPART_GRANDPAR
(22,23),(23,11),-0.751317 # DEPENDENCYPART_GRANDPAR
(22,23),(23,12),-0.641646 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.782046 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.53935 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.532479 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.62284 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.525821 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.636314 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.480649 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.542163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.10432 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.272682 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.12047 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.191077 # DEPENDENCYPART_GRANDPAR
(22,23),(23,29),-0.210121 # DEPENDENCYPART_GRANDPAR
(22,23),(23,30),-0.0737544 # DEPENDENCYPART_GRANDPAR
(22,24),(24,4),-0.63266 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-0.811178 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.524452 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.479281 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.485975 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,25),-0.255873 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.221994 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.259545 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.278589 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-0.543788 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.498617 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.0125423 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.257417 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.227289 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.246333 # DEPENDENCYPART_GRANDPAR
(22,27),(27,18),-0.640243 # DEPENDENCYPART_GRANDPAR
(22,27),(27,20),-0.653717 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-0.518395 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.592176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,24),-0.0781745 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),-0.18209 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.082383 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.27824 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.177197 # DEPENDENCYPART_GRANDPAR
(22,29),(29,20),-0.653717 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),-0.0781751 # DEPENDENCYPART_GRANDPAR
(22,29),(29,25),-0.177016 # DEPENDENCYPART_GRANDPAR
(22,29),(29,26),-0.0823839 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),-0.198279 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),-0.256827 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),0.0445619 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),0.132482 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.276613 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),0.123957 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),0.153056 # DEPENDENCYPART_GRANDPAR
(23,3),(3,8),-0.167311 # DEPENDENCYPART_GRANDPAR
(23,3),(3,9),0.527928 # DEPENDENCYPART_GRANDPAR
(23,3),(3,11),-0.252325 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.0809508 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),0.0870061 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),0.181275 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),0.0165362 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.0800031 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.436415 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),0.209826 # DEPENDENCYPART_GRANDPAR
(23,4),(4,11),-0.569569 # DEPENDENCYPART_GRANDPAR
(23,4),(4,12),0.0734754 # DEPENDENCYPART_GRANDPAR
(23,4),(4,15),0.0214311 # DEPENDENCYPART_GRANDPAR
(23,4),(4,17),-0.0634654 # DEPENDENCYPART_GRANDPAR
(23,4),(4,19),-0.283353 # DEPENDENCYPART_GRANDPAR
(23,4),(4,21),-0.291419 # DEPENDENCYPART_GRANDPAR
(23,4),(4,22),0.315178 # DEPENDENCYPART_GRANDPAR
(23,4),(4,23),-1.54883 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,4),(4,24),-0.0398744 # DEPENDENCYPART_GRANDPAR
(23,4),(4,27),0.186599 # DEPENDENCYPART_GRANDPAR
(23,4),(4,29),-0.495288 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),-0.0650872 # DEPENDENCYPART_GRANDPAR
(23,5),(5,3),0.0662694 # DEPENDENCYPART_GRANDPAR
(23,5),(5,4),-0.384085 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),0.0333652 # DEPENDENCYPART_GRANDPAR
(23,5),(5,8),-0.299767 # DEPENDENCYPART_GRANDPAR
(23,5),(5,9),0.300993 # DEPENDENCYPART_GRANDPAR
(23,5),(5,11),-0.478396 # DEPENDENCYPART_GRANDPAR
(23,5),(5,12),0.142298 # DEPENDENCYPART_GRANDPAR
(23,5),(5,15),0.0764367 # DEPENDENCYPART_GRANDPAR
(23,6),(6,5),0.124033 # DEPENDENCYPART_GRANDPAR
(23,6),(6,7),-0.192354 # DEPENDENCYPART_GRANDPAR
(23,6),(6,12),0.0111162 # DEPENDENCYPART_GRANDPAR
(23,6),(6,15),0.0830601 # DEPENDENCYPART_GRANDPAR
(23,6),(6,22),0.252819 # DEPENDENCYPART_GRANDPAR
(23,6),(6,23),-1.87787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,8),(8,3),0.0962788 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),0.00510893 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),0.0565122 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),0.0932433 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),0.443275 # DEPENDENCYPART_GRANDPAR
(23,8),(8,11),-0.33612 # DEPENDENCYPART_GRANDPAR
(23,8),(8,12),0.115263 # DEPENDENCYPART_GRANDPAR
(23,9),(9,1),0.0481724 # DEPENDENCYPART_GRANDPAR
(23,9),(9,3),0.219954 # DEPENDENCYPART_GRANDPAR
(23,9),(9,4),-0.177323 # DEPENDENCYPART_GRANDPAR
(23,9),(9,5),0.0645525 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),0.21562 # DEPENDENCYPART_GRANDPAR
