# _root_ Ωστόσο , έχουμε παράλληλα επίγνωση του γεγονότος ότι η παρούσα οδηγία είναι μεν σημαντική και ενδιαφέρουσα , αλλά δεν λύνει δυστυχώς ακόμα όλα τα προβλήματα .
#goldHeads=0,3,1,3,3,7,5,7,11,11,12,18,12,15,12,15,18,8,20,18,20,20,25,25,20,0,
#predictedHeads=0,1,1,3,3,7,5,3,11,11,12,8,14,12,12,15,18,0,20,18,20,23,25,25,20,0,
(17,20),(20,17),-0.603657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.188587 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.100803 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.201718 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.208135 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.200695 # DEPENDENCYPART_GRANDPAR
(17,20),(20,25),-0.285722 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.0319251 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.135786 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.129185 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.307085 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.328693 # DEPENDENCYPART_GRANDPAR
(17,23),(23,26),-0.0273475 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.000578272 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),0.256885 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.175391 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.224744 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.196454 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),0.227416 # DEPENDENCYPART_GRANDPAR
(18,1),(1,12),0.326124 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),0.100905 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-0.971616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,20),-0.234986 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),0.0253935 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),0.000378588 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.230787 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.135704 # DEPENDENCYPART_GRANDPAR
(18,2),(2,16),-0.0664016 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),0.216967 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),0.00612888 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.0409054 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.0164688 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),0.0118212 # DEPENDENCYPART_GRANDPAR
(18,3),(3,8),0.29981 # DEPENDENCYPART_GRANDPAR
(18,3),(3,10),-0.0432492 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),0.0869068 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),0.295975 # DEPENDENCYPART_GRANDPAR
(18,3),(3,13),0.111885 # DEPENDENCYPART_GRANDPAR
(18,3),(3,15),0.183471 # DEPENDENCYPART_GRANDPAR
(18,3),(3,17),0.100734 # DEPENDENCYPART_GRANDPAR
(18,3),(3,18),-0.913471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,3),(3,21),-0.570664 # DEPENDENCYPART_GRANDPAR
(18,3),(3,22),-0.550515 # DEPENDENCYPART_GRANDPAR
(18,3),(3,25),-0.460107 # DEPENDENCYPART_GRANDPAR
(18,3),(3,26),-0.50016 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),0.0764032 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.137115 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.0398159 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.144114 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.115824 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),0.0876682 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.0478536 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.00788418 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.142014 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.375333 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),0.00946228 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),0.267654 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.0534681 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),0.0710241 # DEPENDENCYPART_GRANDPAR
(18,5),(5,12),0.239029 # DEPENDENCYPART_GRANDPAR
(18,5),(5,15),0.129375 # DEPENDENCYPART_GRANDPAR
(18,5),(5,21),-0.599425 # DEPENDENCYPART_GRANDPAR
(18,5),(5,22),-0.579579 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.142014 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.192856 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.471749 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),0.267654 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),0.054118 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.0534681 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),0.0710241 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.112285 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.33219 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.0283347 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.0709014 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),0.06942 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-0.971155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,20),-0.247005 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.139868 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),0.259802 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.071981 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.0051634 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),0.107325 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),0.0210265 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.123988 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.436503 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.137543 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),0.142651 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.1097 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),0.251269 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),0.0728927 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),0.0352305 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.112907 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),0.213654 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),0.0622343 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),0.0676109 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),0.0472815 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),0.0135389 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),0.0418289 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),0.392258 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),0.10525 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),0.0776129 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),0.0750819 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.0985207 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),0.0958525 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.175019 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.159336 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),0.194746 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.904792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,20),-0.0911404 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.560955 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.540806 # DEPENDENCYPART_GRANDPAR
(18,12),(12,25),-0.433142 # DEPENDENCYPART_GRANDPAR
(18,12),(12,26),-0.492332 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.186797 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.163184 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),0.0274321 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),0.0252389 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.0832098 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.0943639 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.138638 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-0.964505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,20),-0.170917 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.576338 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.556492 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.0915343 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),0.0341452 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.110083 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.0834771 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),0.0540316 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.0956213 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),0.0237713 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.131641 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.223492 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.195202 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),0.192858 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.0268258 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.110919 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.148096 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),0.104798 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),0.0161755 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.0196932 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.0833775 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.0519299 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.965527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,20),-0.262186 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.597958 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.578112 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.630436 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.583784 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),0.0334358 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.00804291 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.116907 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.0967313 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.967163 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,20),-0.159872 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.556078 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),-0.0887828 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.195998 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.10797 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.0215637 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.0429513 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.982656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,20),-0.197721 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.595977 # DEPENDENCYPART_GRANDPAR
(18,20),(20,1),-0.252368 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-0.250138 # DEPENDENCYPART_GRANDPAR
(18,20),(20,3),-0.306356 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-0.524805 # DEPENDENCYPART_GRANDPAR
(18,20),(20,5),-0.459369 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-0.431079 # DEPENDENCYPART_GRANDPAR
(18,20),(20,8),-0.0949786 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.482207 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-0.372831 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.24448 # DEPENDENCYPART_GRANDPAR
(18,20),(20,13),-0.372804 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.391425 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.271488 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.326676 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.148655 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.464148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.684338 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.00907618 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0191186 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.0163513 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.00396701 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.174102 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.360673 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.196136 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.238198 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.240224 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-0.532938 # DEPENDENCYPART_GRANDPAR
(18,22),(22,13),-0.381088 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.137077 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.238192 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.240205 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.302287 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.0966074 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.066602 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.540956 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.170054 # DEPENDENCYPART_GRANDPAR
(18,23),(23,26),-0.2099 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),-0.125589 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),-0.0849193 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.100977 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.546688 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.230496 # DEPENDENCYPART_GRANDPAR
(18,26),(26,23),-0.225836 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.21388 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.244322 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.850246 # DEPENDENCYPART_GRANDPAR
(20,1),(1,4),-0.271408 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),-0.675422 # DEPENDENCYPART_GRANDPAR
(20,1),(1,7),-0.904393 # DEPENDENCYPART_GRANDPAR
(20,1),(1,8),-0.233537 # DEPENDENCYPART_GRANDPAR
(20,1),(1,12),-0.38909 # DEPENDENCYPART_GRANDPAR
(20,1),(1,17),-0.0918995 # DEPENDENCYPART_GRANDPAR
(20,1),(1,18),-0.134717 # DEPENDENCYPART_GRANDPAR
(20,1),(1,20),-2.08693 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,2),(2,1),-0.403359 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-1.10149 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.65784 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.602467 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),-0.477967 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.290339 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.316032 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-0.292684 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.735078 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),-0.964049 # DEPENDENCYPART_GRANDPAR
(20,3),(3,8),-0.349994 # DEPENDENCYPART_GRANDPAR
(20,3),(3,10),-0.407119 # DEPENDENCYPART_GRANDPAR
(20,3),(3,11),-0.316524 # DEPENDENCYPART_GRANDPAR
(20,3),(3,12),-0.535844 # DEPENDENCYPART_GRANDPAR
(20,3),(3,13),-0.317518 # DEPENDENCYPART_GRANDPAR
(20,3),(3,15),-0.191509 # DEPENDENCYPART_GRANDPAR
(20,3),(3,17),-0.105778 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),-0.217639 # DEPENDENCYPART_GRANDPAR
(20,3),(3,21),-0.25572 # DEPENDENCYPART_GRANDPAR
(20,3),(3,22),-0.297902 # DEPENDENCYPART_GRANDPAR
(20,3),(3,25),-0.340579 # DEPENDENCYPART_GRANDPAR
(20,3),(3,26),-0.567842 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.349667 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.406783 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.837736 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.67672 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.905691 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.28736 # DEPENDENCYPART_GRANDPAR
(20,5),(5,2),-0.340167 # DEPENDENCYPART_GRANDPAR
(20,5),(5,3),-0.634756 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.243232 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-1.418 # DEPENDENCYPART_GRANDPAR
(20,5),(5,7),-0.678727 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),-0.148531 # DEPENDENCYPART_GRANDPAR
(20,5),(5,10),-0.168624 # DEPENDENCYPART_GRANDPAR
(20,5),(5,11),-0.0388542 # DEPENDENCYPART_GRANDPAR
(20,5),(5,12),-0.314562 # DEPENDENCYPART_GRANDPAR
(20,5),(5,15),0.00673785 # DEPENDENCYPART_GRANDPAR
(20,5),(5,21),-0.40285 # DEPENDENCYPART_GRANDPAR
(20,5),(5,22),-0.44526 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),-0.243232 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.538036 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-1.40766 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.148531 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.0655262 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),-0.168624 # DEPENDENCYPART_GRANDPAR
(20,7),(7,11),-0.0388542 # DEPENDENCYPART_GRANDPAR
(20,8),(8,9),-0.366912 # DEPENDENCYPART_GRANDPAR
(20,8),(8,12),-0.467537 # DEPENDENCYPART_GRANDPAR
(20,8),(8,13),-0.353285 # DEPENDENCYPART_GRANDPAR
(20,8),(8,15),-0.232876 # DEPENDENCYPART_GRANDPAR
(20,8),(8,17),-0.199286 # DEPENDENCYPART_GRANDPAR
(20,8),(8,18),-0.192655 # DEPENDENCYPART_GRANDPAR
(20,8),(8,20),-2.12969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,7),-0.902329 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.253938 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.0767755 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.12476 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),-0.292941 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.635482 # DEPENDENCYPART_GRANDPAR
(20,11),(11,4),-0.250136 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-1.41329 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.768408 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),0.0799314 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.167969 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.327472 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.254862 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.297005 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),-0.170863 # DEPENDENCYPART_GRANDPAR
(20,12),(12,1),-0.305225 # DEPENDENCYPART_GRANDPAR
(20,12),(12,2),-0.335287 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.859144 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.183356 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.559829 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.788801 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.219524 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.0928212 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.158805 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.158771 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.368535 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.511575 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.237068 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.393265 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.0687903 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),-0.260989 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-1.79333 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,21),-0.245938 # DEPENDENCYPART_GRANDPAR
(20,12),(12,22),-0.288119 # DEPENDENCYPART_GRANDPAR
(20,12),(12,25),-0.30139 # DEPENDENCYPART_GRANDPAR
(20,12),(12,26),-0.557318 # DEPENDENCYPART_GRANDPAR
(20,13),(13,10),-0.357042 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),-0.288136 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),-0.41377 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),-0.403236 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),-0.129705 # DEPENDENCYPART_GRANDPAR
(20,13),(13,16),-0.278924 # DEPENDENCYPART_GRANDPAR
(20,13),(13,17),-0.0639948 # DEPENDENCYPART_GRANDPAR
(20,13),(13,18),-0.173695 # DEPENDENCYPART_GRANDPAR
(20,13),(13,20),-1.92754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,13),(13,21),-0.344144 # DEPENDENCYPART_GRANDPAR
(20,13),(13,22),-0.386554 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.262562 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.351855 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.123975 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.264237 # DEPENDENCYPART_GRANDPAR
(20,15),(15,1),-0.406441 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.414124 # DEPENDENCYPART_GRANDPAR
(20,15),(15,3),-1.00356 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.248041 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.540575 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.769546 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.331503 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.148015 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.27901 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.129376 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.545848 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.290633 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.379886 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.452557 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.0751725 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.113925 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-2.17439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.483817 # DEPENDENCYPART_GRANDPAR
(20,15),(15,22),-0.526227 # DEPENDENCYPART_GRANDPAR
(20,15),(15,23),-0.970922 # DEPENDENCYPART_GRANDPAR
(20,15),(15,25),-0.67014 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.354421 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.408266 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.196103 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.0988057 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.13191 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.89206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,25),-0.498901 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.391995 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.357862 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.465106 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.243437 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.342584 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.172817 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.96195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,23),-0.812582 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.307333 # DEPENDENCYPART_GRANDPAR
(20,18),(18,2),-0.324028 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.774852 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-0.237637 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.569732 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-0.798704 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-0.256191 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.252761 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.157049 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.298955 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.279389 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.356802 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.166557 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.237498 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.171606 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.20313 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-2.09695 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
