# _root_ Ακόμη και σε μια μικρή κοινότητα όπως η δική μου , που βρίσκεται σε μια χώρα όπου η οικοδόμηση έχει υψηλό κόστος για κλιματικούς λόγους , σήμερα η απλή κατασκευή ενός σχολικού κτιρίου βρίσκεται ήδη πάνω από την τιμή κατωφλίου .
#goldHeads=6,6,34,6,6,3,6,9,6,9,13,13,6,13,16,14,20,19,20,16,22,20,20,25,23,34,34,30,30,34,33,33,30,0,34,34,36,39,37,39,0,
#predictedHeads=2,0,2,6,6,3,6,9,7,9,13,13,6,13,16,14,20,19,20,16,22,20,22,25,23,27,20,30,30,34,33,33,30,27,36,34,36,39,37,39,0,
(26,19),(19,15),-0.248363 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),0.000472598 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.0672293 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),0.0481471 # DEPENDENCYPART_GRANDPAR
(26,19),(19,20),0.0592089 # DEPENDENCYPART_GRANDPAR
(26,19),(19,21),0.199636 # DEPENDENCYPART_GRANDPAR
(26,19),(19,22),0.00808133 # DEPENDENCYPART_GRANDPAR
(26,19),(19,23),0.18628 # DEPENDENCYPART_GRANDPAR
(26,19),(19,24),0.0996329 # DEPENDENCYPART_GRANDPAR
(26,21),(21,16),-0.0722755 # DEPENDENCYPART_GRANDPAR
(26,21),(21,17),-0.128107 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),-0.0257133 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.104434 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.0560683 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),0.152709 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),0.0193212 # DEPENDENCYPART_GRANDPAR
(26,21),(21,25),0.0130064 # DEPENDENCYPART_GRANDPAR
(26,22),(22,2),-0.124841 # DEPENDENCYPART_GRANDPAR
(26,22),(22,15),-0.249631 # DEPENDENCYPART_GRANDPAR
(26,22),(22,17),-0.0685033 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),0.0468791 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),-0.0401557 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.117535 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),0.13574 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),0.184774 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),0.0971152 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),0.0756023 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.12623 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,27),-0.305769 # DEPENDENCYPART_GRANDPAR
(26,22),(22,30),-0.660895 # DEPENDENCYPART_GRANDPAR
(26,22),(22,34),-0.54832 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),0.013053 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),0.0230267 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),0.0602235 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.10821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,27),-0.305866 # DEPENDENCYPART_GRANDPAR
(26,23),(23,30),-0.628212 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.0130065 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.12366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.315971 # DEPENDENCYPART_GRANDPAR
(26,24),(24,30),-0.641117 # DEPENDENCYPART_GRANDPAR
(26,24),(24,33),-0.69937 # DEPENDENCYPART_GRANDPAR
(26,25),(25,2),-0.123581 # DEPENDENCYPART_GRANDPAR
(26,25),(25,18),0.0480937 # DEPENDENCYPART_GRANDPAR
(26,25),(25,19),-0.0385606 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),0.134336 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),0.0449376 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),0.0840342 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.0358363 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.12651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.305769 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.552825 # DEPENDENCYPART_GRANDPAR
(26,25),(25,30),-0.660895 # DEPENDENCYPART_GRANDPAR
(26,25),(25,34),-0.548324 # DEPENDENCYPART_GRANDPAR
(26,27),(27,17),-0.500547 # DEPENDENCYPART_GRANDPAR
(26,27),(27,23),-0.392685 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.418692 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.433433 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.593527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.128281 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),-0.139238 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.161124 # DEPENDENCYPART_GRANDPAR
(26,27),(27,33),-0.219377 # DEPENDENCYPART_GRANDPAR
(26,27),(27,34),-0.200921 # DEPENDENCYPART_GRANDPAR
(26,27),(27,35),-0.261365 # DEPENDENCYPART_GRANDPAR
(26,27),(27,36),-0.274085 # DEPENDENCYPART_GRANDPAR
(26,27),(27,37),-0.491352 # DEPENDENCYPART_GRANDPAR
(26,29),(29,25),-0.453002 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.666133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,27),0.178265 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),-0.21415 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.139979 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.144587 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),-0.198232 # DEPENDENCYPART_GRANDPAR
(26,29),(29,37),-0.483691 # DEPENDENCYPART_GRANDPAR
(26,30),(30,24),-0.448955 # DEPENDENCYPART_GRANDPAR
(26,30),(30,25),-0.472817 # DEPENDENCYPART_GRANDPAR
(26,30),(30,26),-0.709039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,30),(30,27),0.125156 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),-0.18172 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),-0.00424461 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.126432 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),-0.131518 # DEPENDENCYPART_GRANDPAR
(26,30),(30,34),-0.117493 # DEPENDENCYPART_GRANDPAR
(26,30),(30,35),-0.216672 # DEPENDENCYPART_GRANDPAR
(26,30),(30,36),-0.206664 # DEPENDENCYPART_GRANDPAR
(26,30),(30,37),-0.468434 # DEPENDENCYPART_GRANDPAR
(26,30),(30,39),-0.43488 # DEPENDENCYPART_GRANDPAR
(26,30),(30,40),-0.379033 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),-0.217701 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),-0.198216 # DEPENDENCYPART_GRANDPAR
(26,32),(32,34),-0.151268 # DEPENDENCYPART_GRANDPAR
(26,32),(32,35),-0.28532 # DEPENDENCYPART_GRANDPAR
(26,32),(32,36),-0.295506 # DEPENDENCYPART_GRANDPAR
(26,32),(32,37),-0.483691 # DEPENDENCYPART_GRANDPAR
(26,32),(32,39),-0.501576 # DEPENDENCYPART_GRANDPAR
(26,32),(32,40),-0.444506 # DEPENDENCYPART_GRANDPAR
(26,33),(33,28),-0.175791 # DEPENDENCYPART_GRANDPAR
(26,33),(33,29),-0.00424091 # DEPENDENCYPART_GRANDPAR
(26,33),(33,30),-0.110977 # DEPENDENCYPART_GRANDPAR
(26,33),(33,31),-0.128739 # DEPENDENCYPART_GRANDPAR
(26,33),(33,32),-0.0647468 # DEPENDENCYPART_GRANDPAR
(26,33),(33,34),-0.1155 # DEPENDENCYPART_GRANDPAR
(26,33),(33,35),-0.216668 # DEPENDENCYPART_GRANDPAR
(26,33),(33,36),-0.206659 # DEPENDENCYPART_GRANDPAR
(26,33),(33,37),-0.46843 # DEPENDENCYPART_GRANDPAR
(26,34),(34,3),-0.639152 # DEPENDENCYPART_GRANDPAR
(26,34),(34,6),-0.598648 # DEPENDENCYPART_GRANDPAR
(26,34),(34,7),-0.223289 # DEPENDENCYPART_GRANDPAR
(26,34),(34,11),-0.591098 # DEPENDENCYPART_GRANDPAR
(26,34),(34,13),-0.396744 # DEPENDENCYPART_GRANDPAR
(26,34),(34,14),-0.619522 # DEPENDENCYPART_GRANDPAR
(26,34),(34,16),-0.559523 # DEPENDENCYPART_GRANDPAR
(26,34),(34,17),-0.542819 # DEPENDENCYPART_GRANDPAR
(26,34),(34,19),-0.591562 # DEPENDENCYPART_GRANDPAR
(26,34),(34,20),-0.529191 # DEPENDENCYPART_GRANDPAR
(26,34),(34,21),-0.334988 # DEPENDENCYPART_GRANDPAR
(26,34),(34,22),-0.508056 # DEPENDENCYPART_GRANDPAR
(26,34),(34,23),-0.403442 # DEPENDENCYPART_GRANDPAR
(26,34),(34,24),-0.43425 # DEPENDENCYPART_GRANDPAR
(26,34),(34,25),-0.439042 # DEPENDENCYPART_GRANDPAR
(26,34),(34,26),-0.63236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,34),(34,27),0.110685 # DEPENDENCYPART_GRANDPAR
(26,34),(34,29),-0.112517 # DEPENDENCYPART_GRANDPAR
(26,34),(34,30),-0.218647 # DEPENDENCYPART_GRANDPAR
(26,34),(34,31),-0.253234 # DEPENDENCYPART_GRANDPAR
(26,34),(34,32),-0.173027 # DEPENDENCYPART_GRANDPAR
(26,34),(34,33),-0.276877 # DEPENDENCYPART_GRANDPAR
(26,34),(34,35),-0.229772 # DEPENDENCYPART_GRANDPAR
(26,34),(34,36),-0.245185 # DEPENDENCYPART_GRANDPAR
(26,34),(34,37),-0.440115 # DEPENDENCYPART_GRANDPAR
(26,34),(34,39),-0.490296 # DEPENDENCYPART_GRANDPAR
(26,34),(34,40),-0.432992 # DEPENDENCYPART_GRANDPAR
(27,17),(17,12),-0.232715 # DEPENDENCYPART_GRANDPAR
(27,17),(17,14),-0.139357 # DEPENDENCYPART_GRANDPAR
(27,17),(17,16),-0.185821 # DEPENDENCYPART_GRANDPAR
(27,17),(17,18),-0.229275 # DEPENDENCYPART_GRANDPAR
(27,17),(17,19),-0.0373445 # DEPENDENCYPART_GRANDPAR
(27,17),(17,20),0.120728 # DEPENDENCYPART_GRANDPAR
(27,17),(17,22),0.0528547 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),-0.0432345 # DEPENDENCYPART_GRANDPAR
(27,23),(23,24),0.151273 # DEPENDENCYPART_GRANDPAR
(27,23),(23,25),-0.0142033 # DEPENDENCYPART_GRANDPAR
(27,23),(23,26),0.0158527 # DEPENDENCYPART_GRANDPAR
(27,23),(23,27),-1.13453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,23),(23,30),-0.549402 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),-0.014473 # DEPENDENCYPART_GRANDPAR
(27,24),(24,26),0.0519567 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-1.14851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,24),(24,30),-0.565248 # DEPENDENCYPART_GRANDPAR
(27,24),(24,33),-0.766154 # DEPENDENCYPART_GRANDPAR
(27,25),(25,2),-0.019863 # DEPENDENCYPART_GRANDPAR
(27,25),(25,18),-0.191602 # DEPENDENCYPART_GRANDPAR
(27,25),(25,19),-0.0743967 # DEPENDENCYPART_GRANDPAR
(27,25),(25,21),0.0919907 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),0.0157959 # DEPENDENCYPART_GRANDPAR
(27,25),(25,23),-0.00424139 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),0.16737 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),-0.0121664 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-1.15025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,29),-0.466565 # DEPENDENCYPART_GRANDPAR
(27,25),(25,30),-0.597154 # DEPENDENCYPART_GRANDPAR
(27,25),(25,34),-0.627257 # DEPENDENCYPART_GRANDPAR
(27,26),(26,16),-0.248323 # DEPENDENCYPART_GRANDPAR
(27,26),(26,19),-0.165637 # DEPENDENCYPART_GRANDPAR
(27,26),(26,21),0.00747363 # DEPENDENCYPART_GRANDPAR
(27,26),(26,22),-0.0764062 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),-0.142402 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),0.0820895 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.193503 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.15031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,29),-0.428383 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-0.582171 # DEPENDENCYPART_GRANDPAR
(27,26),(26,32),-0.662852 # DEPENDENCYPART_GRANDPAR
(27,26),(26,33),-0.783077 # DEPENDENCYPART_GRANDPAR
(27,26),(26,34),-0.617327 # DEPENDENCYPART_GRANDPAR
(27,29),(29,25),-0.520188 # DEPENDENCYPART_GRANDPAR
(27,29),(29,26),-0.342907 # DEPENDENCYPART_GRANDPAR
(27,29),(29,27),-0.680328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,29),(29,28),0.104444 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),-0.0936506 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.228315 # DEPENDENCYPART_GRANDPAR
(27,29),(29,33),-0.294557 # DEPENDENCYPART_GRANDPAR
(27,29),(29,37),-0.411136 # DEPENDENCYPART_GRANDPAR
(27,30),(30,24),-0.3022 # DEPENDENCYPART_GRANDPAR
(27,30),(30,25),-0.55213 # DEPENDENCYPART_GRANDPAR
(27,30),(30,26),-0.357139 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-0.765765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),0.058593 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),-0.00239496 # DEPENDENCYPART_GRANDPAR
(27,30),(30,32),-0.229353 # DEPENDENCYPART_GRANDPAR
(27,30),(30,33),-0.350184 # DEPENDENCYPART_GRANDPAR
(27,30),(30,34),-0.161688 # DEPENDENCYPART_GRANDPAR
(27,30),(30,35),-0.340526 # DEPENDENCYPART_GRANDPAR
(27,30),(30,36),-0.316719 # DEPENDENCYPART_GRANDPAR
(27,30),(30,37),-0.484846 # DEPENDENCYPART_GRANDPAR
(27,30),(30,39),-0.65826 # DEPENDENCYPART_GRANDPAR
(27,30),(30,40),-0.676145 # DEPENDENCYPART_GRANDPAR
(27,33),(33,28),0.0645184 # DEPENDENCYPART_GRANDPAR
(27,33),(33,29),-0.00239496 # DEPENDENCYPART_GRANDPAR
(27,33),(33,30),-0.0629282 # DEPENDENCYPART_GRANDPAR
(27,33),(33,31),-0.293957 # DEPENDENCYPART_GRANDPAR
(27,33),(33,32),-0.22938 # DEPENDENCYPART_GRANDPAR
(27,33),(33,34),-0.159699 # DEPENDENCYPART_GRANDPAR
(27,33),(33,35),-0.340525 # DEPENDENCYPART_GRANDPAR
(27,33),(33,36),-0.316718 # DEPENDENCYPART_GRANDPAR
(27,33),(33,37),-0.484846 # DEPENDENCYPART_GRANDPAR
(27,34),(34,3),-0.602704 # DEPENDENCYPART_GRANDPAR
(27,34),(34,6),-0.556377 # DEPENDENCYPART_GRANDPAR
(27,34),(34,7),-0.494155 # DEPENDENCYPART_GRANDPAR
(27,34),(34,11),-0.489959 # DEPENDENCYPART_GRANDPAR
(27,34),(34,13),-0.381884 # DEPENDENCYPART_GRANDPAR
(27,34),(34,14),-0.497355 # DEPENDENCYPART_GRANDPAR
(27,34),(34,16),-0.520097 # DEPENDENCYPART_GRANDPAR
(27,34),(34,17),-0.479249 # DEPENDENCYPART_GRANDPAR
(27,34),(34,19),-0.440407 # DEPENDENCYPART_GRANDPAR
(27,34),(34,20),-0.344387 # DEPENDENCYPART_GRANDPAR
(27,34),(34,21),-0.325436 # DEPENDENCYPART_GRANDPAR
(27,34),(34,22),-0.350209 # DEPENDENCYPART_GRANDPAR
(27,34),(34,23),-0.448329 # DEPENDENCYPART_GRANDPAR
(27,34),(34,24),-0.250821 # DEPENDENCYPART_GRANDPAR
(27,34),(34,25),-0.471119 # DEPENDENCYPART_GRANDPAR
(27,34),(34,26),-0.254496 # DEPENDENCYPART_GRANDPAR
(27,34),(34,27),-0.721857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,34),(34,29),0.00725485 # DEPENDENCYPART_GRANDPAR
(27,34),(34,30),-0.0850234 # DEPENDENCYPART_GRANDPAR
(27,34),(34,31),-0.305144 # DEPENDENCYPART_GRANDPAR
(27,34),(34,32),-0.223474 # DEPENDENCYPART_GRANDPAR
(27,34),(34,33),-0.285909 # DEPENDENCYPART_GRANDPAR
(27,34),(34,35),-0.235043 # DEPENDENCYPART_GRANDPAR
(27,34),(34,36),-0.240416 # DEPENDENCYPART_GRANDPAR
(27,34),(34,37),-0.369595 # DEPENDENCYPART_GRANDPAR
(27,34),(34,39),-0.540712 # DEPENDENCYPART_GRANDPAR
(27,34),(34,40),-0.557073 # DEPENDENCYPART_GRANDPAR
(27,35),(35,32),-0.200716 # DEPENDENCYPART_GRANDPAR
(27,35),(35,33),-0.313761 # DEPENDENCYPART_GRANDPAR
(27,35),(35,34),-0.0999059 # DEPENDENCYPART_GRANDPAR
(27,35),(35,36),-0.369758 # DEPENDENCYPART_GRANDPAR
(27,35),(35,37),-0.501861 # DEPENDENCYPART_GRANDPAR
(27,35),(35,39),-0.691546 # DEPENDENCYPART_GRANDPAR
(27,35),(35,40),-0.706969 # DEPENDENCYPART_GRANDPAR
(27,36),(36,1),-0.5731 # DEPENDENCYPART_GRANDPAR
(27,36),(36,3),-0.620176 # DEPENDENCYPART_GRANDPAR
(27,36),(36,17),-0.470215 # DEPENDENCYPART_GRANDPAR
(27,36),(36,33),-0.313939 # DEPENDENCYPART_GRANDPAR
(27,36),(36,35),-0.333174 # DEPENDENCYPART_GRANDPAR
(27,36),(36,37),-0.462863 # DEPENDENCYPART_GRANDPAR
(27,36),(36,39),-0.693836 # DEPENDENCYPART_GRANDPAR
(27,36),(36,40),-0.709259 # DEPENDENCYPART_GRANDPAR
(27,37),(37,35),-0.394765 # DEPENDENCYPART_GRANDPAR
(27,37),(37,36),-0.403289 # DEPENDENCYPART_GRANDPAR
(27,37),(37,38),-0.620095 # DEPENDENCYPART_GRANDPAR
(27,37),(37,39),-0.519923 # DEPENDENCYPART_GRANDPAR
(27,37),(37,40),-0.538097 # DEPENDENCYPART_GRANDPAR
(29,25),(25,2),-0.404346 # DEPENDENCYPART_GRANDPAR
(29,25),(25,18),-0.600141 # DEPENDENCYPART_GRANDPAR
(29,25),(25,19),-0.326648 # DEPENDENCYPART_GRANDPAR
(29,25),(25,21),-0.852672 # DEPENDENCYPART_GRANDPAR
(29,25),(25,22),-0.33626 # DEPENDENCYPART_GRANDPAR
(29,25),(25,23),-0.460303 # DEPENDENCYPART_GRANDPAR
(29,25),(25,24),-0.799837 # DEPENDENCYPART_GRANDPAR
(29,25),(25,26),-0.291718 # DEPENDENCYPART_GRANDPAR
(29,25),(25,27),-0.0562496 # DEPENDENCYPART_GRANDPAR
(29,25),(25,29),-1.34944 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,25),(25,30),-0.594815 # DEPENDENCYPART_GRANDPAR
(29,25),(25,34),-0.944465 # DEPENDENCYPART_GRANDPAR
(29,26),(26,16),-0.296713 # DEPENDENCYPART_GRANDPAR
(29,26),(26,19),-0.315424 # DEPENDENCYPART_GRANDPAR
(29,26),(26,21),-0.834689 # DEPENDENCYPART_GRANDPAR
(29,26),(26,22),-0.325998 # DEPENDENCYPART_GRANDPAR
(29,26),(26,23),-0.461311 # DEPENDENCYPART_GRANDPAR
(29,26),(26,24),-0.782617 # DEPENDENCYPART_GRANDPAR
(29,26),(26,25),-0.495717 # DEPENDENCYPART_GRANDPAR
(29,26),(26,27),-0.0766192 # DEPENDENCYPART_GRANDPAR
(29,26),(26,29),-1.31653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,26),(26,30),-0.587543 # DEPENDENCYPART_GRANDPAR
(29,26),(26,32),-0.586341 # DEPENDENCYPART_GRANDPAR
(29,26),(26,33),-0.640765 # DEPENDENCYPART_GRANDPAR
(29,26),(26,34),-0.938421 # DEPENDENCYPART_GRANDPAR
(29,27),(27,17),-0.113186 # DEPENDENCYPART_GRANDPAR
(29,27),(27,23),-0.497931 # DEPENDENCYPART_GRANDPAR
(29,27),(27,24),-0.763079 # DEPENDENCYPART_GRANDPAR
(29,27),(27,25),-0.449462 # DEPENDENCYPART_GRANDPAR
(29,27),(27,26),-0.322026 # DEPENDENCYPART_GRANDPAR
(29,27),(27,28),-0.224386 # DEPENDENCYPART_GRANDPAR
(29,27),(27,29),-1.30252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,27),(27,30),-0.53703 # DEPENDENCYPART_GRANDPAR
(29,27),(27,33),-0.590252 # DEPENDENCYPART_GRANDPAR
(29,27),(27,34),-0.901859 # DEPENDENCYPART_GRANDPAR
(29,27),(27,35),-0.43572 # DEPENDENCYPART_GRANDPAR
(29,27),(27,36),-0.449687 # DEPENDENCYPART_GRANDPAR
(29,27),(27,37),-0.717523 # DEPENDENCYPART_GRANDPAR
(29,30),(30,24),-1.21876 # DEPENDENCYPART_GRANDPAR
(29,30),(30,25),-0.94508 # DEPENDENCYPART_GRANDPAR
(29,30),(30,26),-0.707719 # DEPENDENCYPART_GRANDPAR
(29,30),(30,27),-0.48805 # DEPENDENCYPART_GRANDPAR
(29,30),(30,28),-0.681021 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-0.792276 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,32),-0.198217 # DEPENDENCYPART_GRANDPAR
(29,30),(30,33),-0.209063 # DEPENDENCYPART_GRANDPAR
(29,30),(30,34),-0.510794 # DEPENDENCYPART_GRANDPAR
(29,30),(30,35),-0.0777275 # DEPENDENCYPART_GRANDPAR
(29,30),(30,36),-0.0709021 # DEPENDENCYPART_GRANDPAR
(29,30),(30,37),-0.442562 # DEPENDENCYPART_GRANDPAR
(29,30),(30,39),-0.723457 # DEPENDENCYPART_GRANDPAR
(29,30),(30,40),-0.508467 # DEPENDENCYPART_GRANDPAR
(29,32),(32,31),-0.330753 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.161549 # DEPENDENCYPART_GRANDPAR
(29,32),(32,34),-0.484307 # DEPENDENCYPART_GRANDPAR
(29,32),(32,35),-0.0622705 # DEPENDENCYPART_GRANDPAR
(29,32),(32,36),-0.0759064 # DEPENDENCYPART_GRANDPAR
(29,32),(32,37),-0.327295 # DEPENDENCYPART_GRANDPAR
(29,32),(32,39),-0.675942 # DEPENDENCYPART_GRANDPAR
(29,32),(32,40),-0.459728 # DEPENDENCYPART_GRANDPAR
(29,33),(33,28),-0.681021 # DEPENDENCYPART_GRANDPAR
(29,33),(33,29),-0.792276 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,33),(33,30),-0.0271515 # DEPENDENCYPART_GRANDPAR
(29,33),(33,31),-0.289959 # DEPENDENCYPART_GRANDPAR
(29,33),(33,32),-0.0620828 # DEPENDENCYPART_GRANDPAR
(29,33),(33,34),-0.508805 # DEPENDENCYPART_GRANDPAR
(29,33),(33,35),-0.0777265 # DEPENDENCYPART_GRANDPAR
(29,33),(33,36),-0.0709011 # DEPENDENCYPART_GRANDPAR
(29,33),(33,37),-0.442562 # DEPENDENCYPART_GRANDPAR
(29,37),(37,35),-0.0680255 # DEPENDENCYPART_GRANDPAR
(29,37),(37,36),-0.0982302 # DEPENDENCYPART_GRANDPAR
(29,37),(37,38),-1.13128 # DEPENDENCYPART_GRANDPAR
(29,37),(37,39),-0.512146 # DEPENDENCYPART_GRANDPAR
(29,37),(37,40),-0.297445 # DEPENDENCYPART_GRANDPAR
(30,24),(24,25),-0.367603 # DEPENDENCYPART_GRANDPAR
(30,24),(24,26),-0.141549 # DEPENDENCYPART_GRANDPAR
(30,24),(24,27),-0.12951 # DEPENDENCYPART_GRANDPAR
(30,24),(24,30),-1.18236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,24),(24,33),-0.0721051 # DEPENDENCYPART_GRANDPAR
(30,25),(25,2),-0.49965 # DEPENDENCYPART_GRANDPAR
(30,25),(25,18),-0.619526 # DEPENDENCYPART_GRANDPAR
(30,25),(25,19),-0.675075 # DEPENDENCYPART_GRANDPAR
(30,25),(25,21),-0.40988 # DEPENDENCYPART_GRANDPAR
(30,25),(25,22),-0.444137 # DEPENDENCYPART_GRANDPAR
(30,25),(25,23),-0.424089 # DEPENDENCYPART_GRANDPAR
(30,25),(25,24),-0.782986 # DEPENDENCYPART_GRANDPAR
(30,25),(25,26),-0.156044 # DEPENDENCYPART_GRANDPAR
(30,25),(25,27),-0.194044 # DEPENDENCYPART_GRANDPAR
(30,25),(25,29),0.345351 # DEPENDENCYPART_GRANDPAR
(30,25),(25,30),-1.24754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,25),(25,34),-0.819884 # DEPENDENCYPART_GRANDPAR
(30,26),(26,16),-0.465513 # DEPENDENCYPART_GRANDPAR
(30,26),(26,19),-0.639511 # DEPENDENCYPART_GRANDPAR
(30,26),(26,21),-0.325827 # DEPENDENCYPART_GRANDPAR
(30,26),(26,22),-0.409739 # DEPENDENCYPART_GRANDPAR
(30,26),(26,23),-0.41132 # DEPENDENCYPART_GRANDPAR
(30,26),(26,24),-0.699695 # DEPENDENCYPART_GRANDPAR
(30,26),(26,25),-0.379292 # DEPENDENCYPART_GRANDPAR
(30,26),(26,27),-0.20127 # DEPENDENCYPART_GRANDPAR
(30,26),(26,29),0.325303 # DEPENDENCYPART_GRANDPAR
(30,26),(26,30),-1.16273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,26),(26,32),-0.140338 # DEPENDENCYPART_GRANDPAR
(30,26),(26,33),-0.0524834 # DEPENDENCYPART_GRANDPAR
(30,26),(26,34),-0.73816 # DEPENDENCYPART_GRANDPAR
(30,27),(27,17),-0.474556 # DEPENDENCYPART_GRANDPAR
(30,27),(27,23),-0.4486 # DEPENDENCYPART_GRANDPAR
(30,27),(27,24),-0.743264 # DEPENDENCYPART_GRANDPAR
(30,27),(27,25),-0.318553 # DEPENDENCYPART_GRANDPAR
(30,27),(27,26),-0.237429 # DEPENDENCYPART_GRANDPAR
(30,27),(27,28),-0.247554 # DEPENDENCYPART_GRANDPAR
(30,27),(27,29),0.278081 # DEPENDENCYPART_GRANDPAR
(30,27),(27,30),-1.14778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,27),(27,33),-0.0375282 # DEPENDENCYPART_GRANDPAR
(30,27),(27,34),-0.741694 # DEPENDENCYPART_GRANDPAR
(30,27),(27,35),-0.501423 # DEPENDENCYPART_GRANDPAR
(30,27),(27,36),-0.547956 # DEPENDENCYPART_GRANDPAR
(30,27),(27,37),-0.561907 # DEPENDENCYPART_GRANDPAR
