# _root_ Στο ένα κράτος μπορεί κανείς να οδηγεί με 90 χιλιόμετρα την ώρα , στο άλλο με 100 χιλιόμετρα την ώρα , ενώ στο επόμενο κράτος μέλος μόλις με 80 χιλιόμετρα την ώρα .
#goldHeads=4,3,1,22,4,7,4,7,10,8,12,10,22,22,14,22,18,16,20,18,22,0,22,25,23,25,28,22,30,28,32,30,0,
#predictedHeads=4,3,1,22,4,7,22,7,10,8,12,7,22,7,14,15,18,16,20,18,22,0,22,26,26,23,26,27,30,28,32,30,0,
(21,23),(23,26),-0.0463786 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.0522648 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.0201745 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.0311976 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.183436 # DEPENDENCYPART_GRANDPAR
(21,24),(24,30),-0.0372988 # DEPENDENCYPART_GRANDPAR
(21,24),(24,32),-0.0763559 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.490339 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.0388251 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.00754854 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.0312025 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.183747 # DEPENDENCYPART_GRANDPAR
(21,25),(25,30),-0.0309893 # DEPENDENCYPART_GRANDPAR
(21,25),(25,32),-0.0700464 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.624805 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.510237 # DEPENDENCYPART_GRANDPAR
(21,26),(26,22),0.295412 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),0.0362229 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),0.0118232 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),0.0374198 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.106557 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),0.0670993 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),0.0377945 # DEPENDENCYPART_GRANDPAR
(21,26),(26,32),-0.0123505 # DEPENDENCYPART_GRANDPAR
(21,30),(30,24),0.0427566 # DEPENDENCYPART_GRANDPAR
(21,30),(30,25),0.023635 # DEPENDENCYPART_GRANDPAR
(21,30),(30,26),0.00841526 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),0.189336 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),-0.0850848 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),-0.0218209 # DEPENDENCYPART_GRANDPAR
(21,30),(30,33),-0.0318007 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.446601 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),0.234327 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.00132684 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),0.229779 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-0.427261 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),0.0502422 # DEPENDENCYPART_GRANDPAR
(22,3),(3,5),-0.181025 # DEPENDENCYPART_GRANDPAR
(22,3),(3,6),-0.729813 # DEPENDENCYPART_GRANDPAR
(22,3),(3,7),0.157565 # DEPENDENCYPART_GRANDPAR
(22,3),(3,8),0.485812 # DEPENDENCYPART_GRANDPAR
(22,3),(3,9),0.048927 # DEPENDENCYPART_GRANDPAR
(22,3),(3,10),0.294399 # DEPENDENCYPART_GRANDPAR
(22,3),(3,14),0.226724 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),0.523833 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.259123 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),0.432386 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.116438 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.539606 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),0.249197 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),0.498588 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),0.0687913 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),0.37255 # DEPENDENCYPART_GRANDPAR
(22,4),(4,12),0.235983 # DEPENDENCYPART_GRANDPAR
(22,4),(4,13),0.099232 # DEPENDENCYPART_GRANDPAR
(22,4),(4,14),0.334552 # DEPENDENCYPART_GRANDPAR
(22,4),(4,16),0.348719 # DEPENDENCYPART_GRANDPAR
(22,4),(4,17),0.0347035 # DEPENDENCYPART_GRANDPAR
(22,4),(4,21),0.0529262 # DEPENDENCYPART_GRANDPAR
(22,4),(4,22),-0.755167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,23),0.0330063 # DEPENDENCYPART_GRANDPAR
(22,4),(4,27),-0.355949 # DEPENDENCYPART_GRANDPAR
(22,4),(4,28),-0.548544 # DEPENDENCYPART_GRANDPAR
(22,4),(4,33),-0.419654 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),0.533443 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),0.420238 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),0.0660992 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.0568675 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.504264 # DEPENDENCYPART_GRANDPAR
(22,7),(7,8),0.51339 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),0.0913655 # DEPENDENCYPART_GRANDPAR
(22,7),(7,10),0.398436 # DEPENDENCYPART_GRANDPAR
(22,7),(7,12),0.26184 # DEPENDENCYPART_GRANDPAR
(22,7),(7,13),0.123997 # DEPENDENCYPART_GRANDPAR
(22,7),(7,14),0.350964 # DEPENDENCYPART_GRANDPAR
(22,7),(7,16),0.363521 # DEPENDENCYPART_GRANDPAR
(22,7),(7,17),0.0572777 # DEPENDENCYPART_GRANDPAR
(22,7),(7,18),0.336118 # DEPENDENCYPART_GRANDPAR
(22,7),(7,20),0.290926 # DEPENDENCYPART_GRANDPAR
(22,7),(7,21),0.0776911 # DEPENDENCYPART_GRANDPAR
(22,7),(7,22),-0.756499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,7),(7,23),0.0308994 # DEPENDENCYPART_GRANDPAR
(22,7),(7,26),-0.052242 # DEPENDENCYPART_GRANDPAR
(22,7),(7,27),-0.355721 # DEPENDENCYPART_GRANDPAR
(22,7),(7,28),-0.550785 # DEPENDENCYPART_GRANDPAR
(22,7),(7,30),-0.260769 # DEPENDENCYPART_GRANDPAR
(22,7),(7,32),-0.193639 # DEPENDENCYPART_GRANDPAR
(22,7),(7,33),-0.422048 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.131284 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.0262304 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),0.0300141 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),0.250095 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),0.109401 # DEPENDENCYPART_GRANDPAR
(22,8),(8,13),0.0886166 # DEPENDENCYPART_GRANDPAR
(22,8),(8,21),0.0423107 # DEPENDENCYPART_GRANDPAR
(22,8),(8,22),-0.733931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,10),(10,3),0.123779 # DEPENDENCYPART_GRANDPAR
(22,10),(10,4),-0.122817 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.0193808 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),0.353355 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.0364442 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.55429 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),0.147845 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),0.0103956 # DEPENDENCYPART_GRANDPAR
(22,10),(10,14),0.226729 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.310844 # DEPENDENCYPART_GRANDPAR
(22,10),(10,16),0.335948 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),0.0194212 # DEPENDENCYPART_GRANDPAR
(22,10),(10,18),0.227342 # DEPENDENCYPART_GRANDPAR
(22,10),(10,20),0.176931 # DEPENDENCYPART_GRANDPAR
(22,10),(10,23),-0.054455 # DEPENDENCYPART_GRANDPAR
(22,10),(10,27),-0.394742 # DEPENDENCYPART_GRANDPAR
(22,10),(10,28),-0.622002 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),0.370233 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),0.179294 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.65356 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),0.00371871 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),0.225257 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),-0.31406 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),0.334476 # DEPENDENCYPART_GRANDPAR
(22,12),(12,17),0.0163219 # DEPENDENCYPART_GRANDPAR
(22,12),(12,23),-0.0544858 # DEPENDENCYPART_GRANDPAR
(22,13),(13,3),0.0705388 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),-0.237366 # DEPENDENCYPART_GRANDPAR
(22,13),(13,5),-0.318677 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.135496 # DEPENDENCYPART_GRANDPAR
(22,13),(13,8),0.273579 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.0926891 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),0.0990989 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.0278585 # DEPENDENCYPART_GRANDPAR
(22,13),(13,14),0.0950407 # DEPENDENCYPART_GRANDPAR
(22,13),(13,16),0.175126 # DEPENDENCYPART_GRANDPAR
(22,13),(13,18),0.0665454 # DEPENDENCYPART_GRANDPAR
(22,13),(13,21),0.00302962 # DEPENDENCYPART_GRANDPAR
(22,13),(13,24),-0.210617 # DEPENDENCYPART_GRANDPAR
(22,13),(13,25),-0.430905 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),0.0352676 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.258834 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),0.284774 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),0.188971 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),0.310083 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),0.179407 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-0.816709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,13),0.0461376 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.00462615 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),0.187777 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),0.138487 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),0.0423107 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-0.733931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,18),0.153917 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),0.104999 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.673534 # DEPENDENCYPART_GRANDPAR
(22,18),(18,12),0.0116944 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.426916 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),0.203486 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.0761997 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.362118 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),0.176931 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.0359103 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-0.844119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.054455 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.271927 # DEPENDENCYPART_GRANDPAR
(22,18),(18,26),-0.217628 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-0.394742 # DEPENDENCYPART_GRANDPAR
(22,18),(18,28),-0.622002 # DEPENDENCYPART_GRANDPAR
(22,20),(20,11),-0.65356 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.116976 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.461388 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.0425872 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-0.84415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.0544858 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-0.271958 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.492246 # DEPENDENCYPART_GRANDPAR
(22,20),(20,28),-0.622033 # DEPENDENCYPART_GRANDPAR
(22,21),(21,3),0.0705388 # DEPENDENCYPART_GRANDPAR
(22,21),(21,4),-0.237366 # DEPENDENCYPART_GRANDPAR
(22,21),(21,10),0.0990989 # DEPENDENCYPART_GRANDPAR
(22,21),(21,12),-0.0278585 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),0.010523 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),0.0222223 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.447622 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),0.12371 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.130363 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.036781 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.00122768 # DEPENDENCYPART_GRANDPAR
(22,21),(21,23),-0.022745 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.210617 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.430905 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.182772 # DEPENDENCYPART_GRANDPAR
(22,21),(21,30),-0.387276 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.273476 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.414362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),0.240018 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.0301066 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),0.249807 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.0257312 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),0.249454 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),0.0333759 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.118258 # DEPENDENCYPART_GRANDPAR
(22,24),(24,30),0.0411429 # DEPENDENCYPART_GRANDPAR
(22,24),(24,32),0.113057 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-0.314375 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.252694 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),0.262084 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),0.0333745 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.118566 # DEPENDENCYPART_GRANDPAR
(22,25),(25,30),0.0474559 # DEPENDENCYPART_GRANDPAR
(22,25),(25,32),0.11937 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-0.884564 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.373191 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.380481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,24),0.248836 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.0171554 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.0133438 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.155737 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.132032 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.000804064 # DEPENDENCYPART_GRANDPAR
(22,26),(26,32),0.0596359 # DEPENDENCYPART_GRANDPAR
(22,27),(27,4),-0.480424 # DEPENDENCYPART_GRANDPAR
(22,27),(27,8),-0.0728773 # DEPENDENCYPART_GRANDPAR
(22,27),(27,20),-0.285808 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-0.352689 # DEPENDENCYPART_GRANDPAR
(22,27),(27,23),0.556813 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),0.292916 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.0725098 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),0.267736 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.187645 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.157142 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-0.0235038 # DEPENDENCYPART_GRANDPAR
(22,27),(27,32),0.0448622 # DEPENDENCYPART_GRANDPAR
(22,27),(27,33),-0.220773 # DEPENDENCYPART_GRANDPAR
(22,28),(28,26),0.291277 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),0.0322488 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.111457 # DEPENDENCYPART_GRANDPAR
(22,28),(28,30),0.0495338 # DEPENDENCYPART_GRANDPAR
(22,28),(28,32),0.115567 # DEPENDENCYPART_GRANDPAR
(22,28),(28,33),-0.167049 # DEPENDENCYPART_GRANDPAR
(22,30),(30,24),0.253051 # DEPENDENCYPART_GRANDPAR
(22,30),(30,25),0.0267191 # DEPENDENCYPART_GRANDPAR
(22,30),(30,26),0.335506 # DEPENDENCYPART_GRANDPAR
(22,30),(30,29),-0.0427236 # DEPENDENCYPART_GRANDPAR
(22,30),(30,31),-0.570209 # DEPENDENCYPART_GRANDPAR
(22,30),(30,32),0.0588619 # DEPENDENCYPART_GRANDPAR
(22,30),(30,33),-0.179539 # DEPENDENCYPART_GRANDPAR
(22,32),(32,30),0.129192 # DEPENDENCYPART_GRANDPAR
(22,32),(32,31),-0.457796 # DEPENDENCYPART_GRANDPAR
(22,32),(32,33),-0.164035 # DEPENDENCYPART_GRANDPAR
(22,33),(33,29),-0.13516 # DEPENDENCYPART_GRANDPAR
(22,33),(33,32),0.0451708 # DEPENDENCYPART_GRANDPAR
(23,21),(21,3),-0.554585 # DEPENDENCYPART_GRANDPAR
(23,21),(21,4),-0.687674 # DEPENDENCYPART_GRANDPAR
(23,21),(21,10),-0.575267 # DEPENDENCYPART_GRANDPAR
(23,21),(21,12),-0.56172 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),-0.360858 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.535567 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.867255 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.417271 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.357194 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.510065 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.445468 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-0.579013 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),0.163458 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.121195 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),0.00900966 # DEPENDENCYPART_GRANDPAR
(23,21),(21,30),-0.370467 # DEPENDENCYPART_GRANDPAR
(23,22),(22,1),-0.596553 # DEPENDENCYPART_GRANDPAR
(23,22),(22,3),-0.464722 # DEPENDENCYPART_GRANDPAR
(23,22),(22,4),-0.538351 # DEPENDENCYPART_GRANDPAR
(23,22),(22,7),-0.560624 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.457161 # DEPENDENCYPART_GRANDPAR
(23,22),(22,10),-0.485398 # DEPENDENCYPART_GRANDPAR
(23,22),(22,12),-0.479711 # DEPENDENCYPART_GRANDPAR
(23,22),(22,13),-0.427116 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.495902 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.862116 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.40084 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.356945 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.420196 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.730876 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.36346 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.349447 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-0.587939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),0.143392 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.141261 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),0.0151231 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.458188 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-0.5505 # DEPENDENCYPART_GRANDPAR
(23,22),(22,30),-0.364358 # DEPENDENCYPART_GRANDPAR
(23,22),(22,32),-0.602577 # DEPENDENCYPART_GRANDPAR
(23,22),(22,33),-0.511046 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),0.349019 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),0.626477 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),0.0021403 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.0853528 # DEPENDENCYPART_GRANDPAR
(23,24),(24,30),0.232295 # DEPENDENCYPART_GRANDPAR
(23,24),(24,32),-0.00930167 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.971006 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),0.668221 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.656018 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.00622327 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.0815761 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),0.249107 # DEPENDENCYPART_GRANDPAR
(23,25),(25,32),0.0075108 # DEPENDENCYPART_GRANDPAR
(23,26),(26,19),-1.22713 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-1.04167 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.46308 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),0.658769 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.345741 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.0548517 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.0622863 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.0952958 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),0.178253 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),-0.0809795 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-0.545077 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.723228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.0321809 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.109343 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.205473 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),-0.257858 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.489013 # DEPENDENCYPART_GRANDPAR
(24,26),(26,19),-1.04735 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-0.570997 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.616503 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.666304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.0898958 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.131647 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.280948 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.23187 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),-0.318457 # DEPENDENCYPART_GRANDPAR
(24,26),(26,32),-0.56063 # DEPENDENCYPART_GRANDPAR
(24,27),(27,4),-1.52829 # DEPENDENCYPART_GRANDPAR
(24,27),(27,8),-0.848378 # DEPENDENCYPART_GRANDPAR
(24,27),(27,20),-0.512979 # DEPENDENCYPART_GRANDPAR
(24,27),(27,21),-0.622725 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),-0.038962 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.717798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),0.0495344 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.0968332 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.182995 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.183289 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.257027 # DEPENDENCYPART_GRANDPAR
(24,27),(27,32),-0.491731 # DEPENDENCYPART_GRANDPAR
(24,27),(27,33),-0.170668 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),-0.0431238 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),-0.107528 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.177194 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.165174 # DEPENDENCYPART_GRANDPAR
(24,28),(28,32),-0.40221 # DEPENDENCYPART_GRANDPAR
(24,28),(28,33),-0.171201 # DEPENDENCYPART_GRANDPAR
(24,30),(30,24),-0.662252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,30),(30,25),0.0992254 # DEPENDENCYPART_GRANDPAR
(24,30),(30,26),0.0363088 # DEPENDENCYPART_GRANDPAR
(24,30),(30,29),-0.0476138 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.985612 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),-0.554925 # DEPENDENCYPART_GRANDPAR
(24,30),(30,33),-0.199975 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),-0.177379 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),-0.801874 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.197877 # DEPENDENCYPART_GRANDPAR
(25,20),(20,11),-0.682774 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.104699 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-0.592785 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.103449 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),0.00048114 # DEPENDENCYPART_GRANDPAR
(25,20),(20,23),0.470687 # DEPENDENCYPART_GRANDPAR
(25,20),(20,24),-0.192067 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-1.22704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,28),-0.53901 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.1937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.370298 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.472192 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.518104 # DEPENDENCYPART_GRANDPAR
(25,24),(24,30),-0.679472 # DEPENDENCYPART_GRANDPAR
(25,24),(24,32),-1.00057 # DEPENDENCYPART_GRANDPAR
(25,26),(26,19),-0.968259 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-0.458892 # DEPENDENCYPART_GRANDPAR
