# _root_ Εκτός από την σωρεία καταχρήσεων μεγάλης κλίμακας , διαπράττονται και πολλές καταχρήσεις σε μικρή κλίμακα , διότι ο τομέας των μεταφορών χαρακτηρίζεται σε μεγάλο βαθμό από καταχρήσεις .
#goldHeads=9,1,5,5,2,7,5,9,0,12,12,9,9,15,13,17,9,19,22,21,19,17,22,25,23,22,26,0,
#predictedHeads=9,1,4,2,4,7,5,9,0,12,12,9,12,15,13,17,9,19,22,21,19,17,22,25,23,25,26,0,
(16,22),(22,14),-0.512834 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.502112 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.583947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,17),0.176552 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.00772418 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.114132 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.191505 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.260962 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.0781205 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.212934 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.37638 # DEPENDENCYPART_GRANDPAR
(16,22),(22,26),-0.236095 # DEPENDENCYPART_GRANDPAR
(16,22),(22,27),-0.394172 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),-0.257744 # DEPENDENCYPART_GRANDPAR
(16,25),(25,18),0.0850988 # DEPENDENCYPART_GRANDPAR
(16,25),(25,19),-0.0269226 # DEPENDENCYPART_GRANDPAR
(16,25),(25,20),-0.0242311 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),-0.170523 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.0400664 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.152052 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),-0.275376 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),-0.369609 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.038557 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.0675607 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),0.00688324 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.0531392 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.00318695 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.766293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),0.129751 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.189551 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.184458 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.366957 # DEPENDENCYPART_GRANDPAR
(17,22),(22,1),-0.439815 # DEPENDENCYPART_GRANDPAR
(17,22),(22,2),-0.58352 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-0.253107 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-0.260395 # DEPENDENCYPART_GRANDPAR
(17,22),(22,6),-0.338338 # DEPENDENCYPART_GRANDPAR
(17,22),(22,7),-0.243885 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-0.324467 # DEPENDENCYPART_GRANDPAR
(17,22),(22,9),-0.282346 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-0.308031 # DEPENDENCYPART_GRANDPAR
(17,22),(22,11),-0.273468 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-0.263787 # DEPENDENCYPART_GRANDPAR
(17,22),(22,13),-0.298856 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.257558 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.198948 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.235083 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.256686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.455457 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.72125 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.0326593 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.400077 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),0.119552 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),0.0416382 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),0.202849 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),0.106088 # DEPENDENCYPART_GRANDPAR
(17,22),(22,27),0.0477181 # DEPENDENCYPART_GRANDPAR
(17,22),(22,28),-0.0358665 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.566795 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.568409 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.344223 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.232974 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-0.817443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,21),0.0815565 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.465788 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.890041 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.664108 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.694577 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.495659 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.358194 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.21174 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.88249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),0.0165098 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.793129 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.79853 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.234527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.943985 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.313947 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.182451 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.356031 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.216101 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.107114 # DEPENDENCYPART_GRANDPAR
(19,22),(22,1),-1.05888 # DEPENDENCYPART_GRANDPAR
(19,22),(22,2),-0.825787 # DEPENDENCYPART_GRANDPAR
(19,22),(22,4),-1.24628 # DEPENDENCYPART_GRANDPAR
(19,22),(22,5),-1.12125 # DEPENDENCYPART_GRANDPAR
(19,22),(22,6),-1.21493 # DEPENDENCYPART_GRANDPAR
(19,22),(22,7),-1.15128 # DEPENDENCYPART_GRANDPAR
(19,22),(22,8),-0.882838 # DEPENDENCYPART_GRANDPAR
(19,22),(22,9),-1.5351 # DEPENDENCYPART_GRANDPAR
(19,22),(22,10),-0.92836 # DEPENDENCYPART_GRANDPAR
(19,22),(22,11),-1.35167 # DEPENDENCYPART_GRANDPAR
(19,22),(22,12),-1.12807 # DEPENDENCYPART_GRANDPAR
(19,22),(22,13),-0.96375 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-0.955458 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-1.07618 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.751458 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.726434 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.722117 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.279259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.919146 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.618491 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.164288 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.16211 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),0.0926291 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),0.188991 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),0.0863536 # DEPENDENCYPART_GRANDPAR
(19,22),(22,28),-0.0597593 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.625881 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.276844 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0457056 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.053593 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.0586516 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.643793 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.117634 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.109048 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),0.0358409 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.120241 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),-0.799323 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.223309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,20),0.967875 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),0.677822 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),0.11633 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.261157 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.104246 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.224205 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.0136547 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.231876 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.0709838 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.197758 # DEPENDENCYPART_GRANDPAR
(19,27),(27,20),0.967868 # DEPENDENCYPART_GRANDPAR
(19,27),(27,23),0.117007 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.264734 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.135367 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),0.0755435 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.9143 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.688441 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.805037 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.122822 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.23264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.691025 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.820492 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-1.2858 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.946125 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-0.9255 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-1.2519 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-1.19723 # DEPENDENCYPART_GRANDPAR
(21,22),(22,2),-0.782733 # DEPENDENCYPART_GRANDPAR
(21,22),(22,4),-1.19776 # DEPENDENCYPART_GRANDPAR
(21,22),(22,5),-1.28939 # DEPENDENCYPART_GRANDPAR
(21,22),(22,6),-1.29399 # DEPENDENCYPART_GRANDPAR
(21,22),(22,7),-1.20531 # DEPENDENCYPART_GRANDPAR
(21,22),(22,8),-0.85026 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-1.80131 # DEPENDENCYPART_GRANDPAR
(21,22),(22,10),-0.953231 # DEPENDENCYPART_GRANDPAR
(21,22),(22,11),-1.40723 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-1.22337 # DEPENDENCYPART_GRANDPAR
(21,22),(22,13),-0.856947 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-1.3741 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-1.14228 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.770094 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.807388 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.22522 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.12996 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.647889 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.644865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.165283 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.568858 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.0792817 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.249333 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-0.379698 # DEPENDENCYPART_GRANDPAR
(21,22),(22,28),-0.366729 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.625589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,24),-0.673829 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.208104 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),-0.482064 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.515192 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.60758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),-0.207285 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.269233 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.393602 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.574567 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-1.30242 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-1.24977 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.724567 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.575148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,23),-0.210185 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.662509 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.53342 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.678262 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.33867 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.387975 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.527524 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.492778 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),0.306165 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.346179 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.13791 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.366272 # DEPENDENCYPART_GRANDPAR
(22,1),(1,8),-0.12634 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.243976 # DEPENDENCYPART_GRANDPAR
(22,1),(1,16),-0.0563842 # DEPENDENCYPART_GRANDPAR
(22,1),(1,22),-1.98027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,2),(2,1),-0.105426 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-1.57771 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.277327 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.0690579 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.856891 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),-0.29742 # DEPENDENCYPART_GRANDPAR
(22,2),(2,8),-0.231263 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),-0.286748 # DEPENDENCYPART_GRANDPAR
(22,2),(2,10),0.0778461 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),0.0578662 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-1.45034 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),0.0688735 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.603897 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),-0.159489 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.215559 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.0465286 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),0.23904 # DEPENDENCYPART_GRANDPAR
(22,4),(4,13),0.137728 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.0920364 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),0.0614659 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-1.45034 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.232392 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.603897 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),-0.159489 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),-0.215559 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),-0.0465286 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),0.23904 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-0.681124 # DEPENDENCYPART_GRANDPAR
(22,5),(5,13),0.137728 # DEPENDENCYPART_GRANDPAR
(22,6),(6,1),-0.156738 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),0.113852 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-1.47821 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.359343 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),-0.151074 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),-0.244633 # DEPENDENCYPART_GRANDPAR
(22,6),(6,8),-0.1678 # DEPENDENCYPART_GRANDPAR
(22,6),(6,9),-0.204654 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),-0.0880054 # DEPENDENCYPART_GRANDPAR
(22,7),(7,2),0.0618971 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),-1.44631 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.228361 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.0200921 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.602523 # DEPENDENCYPART_GRANDPAR
(22,7),(7,8),-0.215559 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),-0.0465299 # DEPENDENCYPART_GRANDPAR
(22,7),(7,11),-0.68327 # DEPENDENCYPART_GRANDPAR
(22,8),(8,1),-0.216244 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),0.00595759 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.425744 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.217475 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.795415 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.447081 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.394272 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.966647 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),0.00756503 # DEPENDENCYPART_GRANDPAR
(22,8),(8,17),0.0299543 # DEPENDENCYPART_GRANDPAR
(22,9),(9,1),-0.0346117 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),0.155412 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.269741 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),-0.0614717 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),-0.642527 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),-0.291066 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.250726 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),0.0126732 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.914728 # DEPENDENCYPART_GRANDPAR
(22,9),(9,12),-0.130862 # DEPENDENCYPART_GRANDPAR
(22,9),(9,13),-0.0363222 # DEPENDENCYPART_GRANDPAR
(22,9),(9,14),-0.794348 # DEPENDENCYPART_GRANDPAR
(22,9),(9,15),-0.32308 # DEPENDENCYPART_GRANDPAR
(22,9),(9,16),-0.129097 # DEPENDENCYPART_GRANDPAR
(22,9),(9,17),-0.0673983 # DEPENDENCYPART_GRANDPAR
(22,9),(9,19),-0.00302855 # DEPENDENCYPART_GRANDPAR
(22,9),(9,21),-0.150332 # DEPENDENCYPART_GRANDPAR
(22,9),(9,22),-1.85405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,9),(9,23),0.0667727 # DEPENDENCYPART_GRANDPAR
(22,9),(9,25),-0.171093 # DEPENDENCYPART_GRANDPAR
(22,9),(9,26),-0.346639 # DEPENDENCYPART_GRANDPAR
(22,10),(10,1),-0.0995015 # DEPENDENCYPART_GRANDPAR
(22,10),(10,2),0.199808 # DEPENDENCYPART_GRANDPAR
(22,10),(10,4),-0.227513 # DEPENDENCYPART_GRANDPAR
(22,10),(10,5),-0.0192439 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),-0.720672 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.249801 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.32604 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.294256 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.959007 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.0191065 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),0.0610183 # DEPENDENCYPART_GRANDPAR
(22,10),(10,14),-0.832793 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.211322 # DEPENDENCYPART_GRANDPAR
(22,10),(10,16),-0.0726075 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.0023946 # DEPENDENCYPART_GRANDPAR
(22,10),(10,19),0.10764 # DEPENDENCYPART_GRANDPAR
(22,10),(10,22),-2.22887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,10),(10,23),-0.229569 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),0.0449103 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),0.0961621 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),0.136453 # DEPENDENCYPART_GRANDPAR
(22,11),(11,14),-0.643032 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),-0.0960524 # DEPENDENCYPART_GRANDPAR
(22,12),(12,1),-0.0917791 # DEPENDENCYPART_GRANDPAR
(22,12),(12,3),-1.45008 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.616961 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.251741 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),0.018075 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.653777 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),0.135859 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),-0.546987 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),-0.0185486 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),-0.147472 # DEPENDENCYPART_GRANDPAR
(22,12),(12,17),0.130146 # DEPENDENCYPART_GRANDPAR
(22,12),(12,19),0.300414 # DEPENDENCYPART_GRANDPAR
(22,12),(12,22),-2.07751 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,12),(12,23),-0.131555 # DEPENDENCYPART_GRANDPAR
(22,12),(12,26),-0.545814 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),0.00836087 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),0.151547 # DEPENDENCYPART_GRANDPAR
(22,13),(13,14),-0.776364 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),-0.126789 # DEPENDENCYPART_GRANDPAR
(22,13),(13,16),-0.222145 # DEPENDENCYPART_GRANDPAR
(22,13),(13,17),-0.0132127 # DEPENDENCYPART_GRANDPAR
(22,13),(13,19),0.192531 # DEPENDENCYPART_GRANDPAR
(22,13),(13,21),0.0463144 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-0.043554 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.100938 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.0978722 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),0.0445248 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),0.218024 # DEPENDENCYPART_GRANDPAR
(22,14),(14,21),0.0717967 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),0.0178133 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.654044 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),0.0834218 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.0558653 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.539565 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.145625 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),0.132004 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),0.302257 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),0.161294 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-2.07658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,11),-0.843006 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.109919 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.0938541 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.723158 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.295795 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),0.0299543 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),0.134311 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.011925 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-2.01539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,25),-0.369708 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.15982 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.185225 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-2.1387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,14),-0.537551 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.0997461 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.522818 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-1.40089 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.161412 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-2.07658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.130625 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.97175 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.429112 # DEPENDENCYPART_GRANDPAR
(22,19),(19,26),-0.544885 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.7749 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.519979 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.205108 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-1.42263 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-2.07658 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.130625 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.971749 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.429112 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.544885 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.515249 # DEPENDENCYPART_GRANDPAR
