# _root_ Μιλώντας στην 46η επέτειο από την εξέγερση των κατοίκων του Θιβέτ , ο Δαλάι Λάμα είπε ότι η εικόνα της Κίνας δέχεται πλήγματα από αντιδημοκρατικές συμπεριφορές , καταπάτηση των ανθρωπίνων δικαιωμάτων και ανισότητες στον τρόπο μεταχείρισης των μειονοτήτων .
#goldHeads=16,1,4,2,4,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,32,32,32,31,31,28,24,32,33,34,35,38,36,0,
#predictedHeads=16,1,4,2,1,7,5,9,7,11,9,16,15,15,16,0,16,19,22,21,19,17,22,23,26,24,32,32,31,31,28,24,32,33,34,35,38,36,0,
(27,23),(23,19),0.084108 # DEPENDENCYPART_GRANDPAR
(27,23),(23,20),0.0331577 # DEPENDENCYPART_GRANDPAR
(27,23),(23,21),0.0451692 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),0.0292938 # DEPENDENCYPART_GRANDPAR
(27,23),(23,24),0.214357 # DEPENDENCYPART_GRANDPAR
(27,23),(23,25),0.156783 # DEPENDENCYPART_GRANDPAR
(27,23),(23,26),0.129932 # DEPENDENCYPART_GRANDPAR
(27,23),(23,27),-0.973515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,23),(23,28),-0.18262 # DEPENDENCYPART_GRANDPAR
(27,23),(23,32),-0.293352 # DEPENDENCYPART_GRANDPAR
(27,23),(23,34),-0.342578 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),0.104604 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),0.0458803 # DEPENDENCYPART_GRANDPAR
(27,24),(24,26),0.0882804 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-0.955187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,24),(24,28),-0.142895 # DEPENDENCYPART_GRANDPAR
(27,24),(24,31),-0.47636 # DEPENDENCYPART_GRANDPAR
(27,24),(24,32),-0.307377 # DEPENDENCYPART_GRANDPAR
(27,25),(25,23),0.067609 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.0657806 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-0.970948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,28),-0.162841 # DEPENDENCYPART_GRANDPAR
(27,25),(25,31),-0.496307 # DEPENDENCYPART_GRANDPAR
(27,25),(25,33),-0.503168 # DEPENDENCYPART_GRANDPAR
(27,26),(26,18),0.0768981 # DEPENDENCYPART_GRANDPAR
(27,26),(26,19),0.084108 # DEPENDENCYPART_GRANDPAR
(27,26),(26,20),0.0331577 # DEPENDENCYPART_GRANDPAR
(27,26),(26,21),0.0451692 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),0.133157 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),0.0851074 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),0.0956585 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-0.973515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.18262 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-0.47688 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.516085 # DEPENDENCYPART_GRANDPAR
(27,28),(28,20),-0.507925 # DEPENDENCYPART_GRANDPAR
(27,28),(28,23),-0.453323 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-0.391805 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.42001 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-0.556318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),0.199393 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),0.013596 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),0.0631168 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),0.110102 # DEPENDENCYPART_GRANDPAR
(27,28),(28,33),0.0635328 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),0.0957346 # DEPENDENCYPART_GRANDPAR
(27,28),(28,35),0.00053796 # DEPENDENCYPART_GRANDPAR
(27,28),(28,36),0.010316 # DEPENDENCYPART_GRANDPAR
(27,28),(28,38),-0.0799274 # DEPENDENCYPART_GRANDPAR
(27,30),(30,26),-0.400254 # DEPENDENCYPART_GRANDPAR
(27,30),(30,28),0.30298 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),0.153591 # DEPENDENCYPART_GRANDPAR
(27,30),(30,31),0.0145411 # DEPENDENCYPART_GRANDPAR
(27,30),(30,33),0.00119678 # DEPENDENCYPART_GRANDPAR
(27,30),(30,34),0.0679802 # DEPENDENCYPART_GRANDPAR
(27,30),(30,35),-0.0614103 # DEPENDENCYPART_GRANDPAR
(27,30),(30,36),-0.0527001 # DEPENDENCYPART_GRANDPAR
(27,30),(30,38),-0.142263 # DEPENDENCYPART_GRANDPAR
(27,31),(31,25),-0.391809 # DEPENDENCYPART_GRANDPAR
(27,31),(31,26),-0.420029 # DEPENDENCYPART_GRANDPAR
(27,31),(31,28),0.369638 # DEPENDENCYPART_GRANDPAR
(27,31),(31,29),0.285476 # DEPENDENCYPART_GRANDPAR
(27,31),(31,30),0.057157 # DEPENDENCYPART_GRANDPAR
(27,31),(31,32),0.10938 # DEPENDENCYPART_GRANDPAR
(27,31),(31,33),0.0677789 # DEPENDENCYPART_GRANDPAR
(27,31),(31,34),0.0948662 # DEPENDENCYPART_GRANDPAR
(27,31),(31,35),0.00478403 # DEPENDENCYPART_GRANDPAR
(27,31),(31,36),0.0145621 # DEPENDENCYPART_GRANDPAR
(27,31),(31,38),-0.0756813 # DEPENDENCYPART_GRANDPAR
(27,33),(33,28),0.367323 # DEPENDENCYPART_GRANDPAR
(27,33),(33,29),0.283444 # DEPENDENCYPART_GRANDPAR
(27,33),(33,30),0.0677099 # DEPENDENCYPART_GRANDPAR
(27,33),(33,31),0.0386903 # DEPENDENCYPART_GRANDPAR
(27,33),(33,32),0.244587 # DEPENDENCYPART_GRANDPAR
(27,33),(33,34),0.0957346 # DEPENDENCYPART_GRANDPAR
(27,33),(33,35),0.00053796 # DEPENDENCYPART_GRANDPAR
(27,33),(33,36),0.010316 # DEPENDENCYPART_GRANDPAR
(27,33),(33,38),-0.0799274 # DEPENDENCYPART_GRANDPAR
(27,35),(35,29),0.289895 # DEPENDENCYPART_GRANDPAR
(27,35),(35,30),0.0686599 # DEPENDENCYPART_GRANDPAR
(27,35),(35,33),0.0263658 # DEPENDENCYPART_GRANDPAR
(27,35),(35,36),0.00964553 # DEPENDENCYPART_GRANDPAR
(27,35),(35,37),0.0021265 # DEPENDENCYPART_GRANDPAR
(27,35),(35,38),-0.0805979 # DEPENDENCYPART_GRANDPAR
(27,36),(36,29),0.283885 # DEPENDENCYPART_GRANDPAR
(27,36),(36,30),0.0668586 # DEPENDENCYPART_GRANDPAR
(27,36),(36,31),0.0386378 # DEPENDENCYPART_GRANDPAR
(27,36),(36,33),0.0269435 # DEPENDENCYPART_GRANDPAR
(27,36),(36,34),0.199979 # DEPENDENCYPART_GRANDPAR
(27,36),(36,35),-0.0430997 # DEPENDENCYPART_GRANDPAR
(27,36),(36,37),0.00569629 # DEPENDENCYPART_GRANDPAR
(27,36),(36,38),-0.0798974 # DEPENDENCYPART_GRANDPAR
(28,23),(23,13),-0.836174 # DEPENDENCYPART_GRANDPAR
(28,23),(23,18),-0.682521 # DEPENDENCYPART_GRANDPAR
(28,23),(23,19),-0.673227 # DEPENDENCYPART_GRANDPAR
(28,23),(23,20),-0.379571 # DEPENDENCYPART_GRANDPAR
(28,23),(23,21),-0.334174 # DEPENDENCYPART_GRANDPAR
(28,23),(23,22),-0.862156 # DEPENDENCYPART_GRANDPAR
(28,23),(23,24),-0.0373585 # DEPENDENCYPART_GRANDPAR
(28,23),(23,25),-0.167962 # DEPENDENCYPART_GRANDPAR
(28,23),(23,26),-0.241178 # DEPENDENCYPART_GRANDPAR
(28,23),(23,27),0.0526789 # DEPENDENCYPART_GRANDPAR
(28,23),(23,28),-1.1696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,23),(23,32),-0.425975 # DEPENDENCYPART_GRANDPAR
(28,23),(23,34),-0.275344 # DEPENDENCYPART_GRANDPAR
(28,25),(25,23),-0.368299 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),-0.272933 # DEPENDENCYPART_GRANDPAR
(28,25),(25,27),0.0666516 # DEPENDENCYPART_GRANDPAR
(28,25),(25,28),-1.10442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,25),(25,31),-0.149455 # DEPENDENCYPART_GRANDPAR
(28,25),(25,33),-0.734433 # DEPENDENCYPART_GRANDPAR
(28,26),(26,18),-0.682521 # DEPENDENCYPART_GRANDPAR
(28,26),(26,19),-0.673227 # DEPENDENCYPART_GRANDPAR
(28,26),(26,20),-0.379571 # DEPENDENCYPART_GRANDPAR
(28,26),(26,21),-0.334174 # DEPENDENCYPART_GRANDPAR
(28,26),(26,23),-0.465637 # DEPENDENCYPART_GRANDPAR
(28,26),(26,24),-0.204815 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),-0.247568 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),0.0526789 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.1696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,30),-0.237657 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.214642 # DEPENDENCYPART_GRANDPAR
(28,27),(27,1),-0.732828 # DEPENDENCYPART_GRANDPAR
(28,27),(27,7),-0.43578 # DEPENDENCYPART_GRANDPAR
(28,27),(27,15),-0.374079 # DEPENDENCYPART_GRANDPAR
(28,27),(27,19),-0.635668 # DEPENDENCYPART_GRANDPAR
(28,27),(27,21),-0.297218 # DEPENDENCYPART_GRANDPAR
(28,27),(27,23),-0.42973 # DEPENDENCYPART_GRANDPAR
(28,27),(27,24),-0.117904 # DEPENDENCYPART_GRANDPAR
(28,27),(27,25),-0.166932 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.281318 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.0848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,30),-0.121394 # DEPENDENCYPART_GRANDPAR
(28,27),(27,31),-0.129834 # DEPENDENCYPART_GRANDPAR
(28,27),(27,33),-0.714812 # DEPENDENCYPART_GRANDPAR
(28,27),(27,35),-0.781694 # DEPENDENCYPART_GRANDPAR
(28,27),(27,36),-0.697302 # DEPENDENCYPART_GRANDPAR
(28,30),(30,26),-0.83317 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-0.543153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,29),0.856568 # DEPENDENCYPART_GRANDPAR
(28,30),(30,31),0.49063 # DEPENDENCYPART_GRANDPAR
(28,30),(30,33),-0.11204 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),0.229212 # DEPENDENCYPART_GRANDPAR
(28,30),(30,35),-0.180773 # DEPENDENCYPART_GRANDPAR
(28,30),(30,36),-0.0956158 # DEPENDENCYPART_GRANDPAR
(28,30),(30,38),-0.0476451 # DEPENDENCYPART_GRANDPAR
(28,31),(31,25),-0.787331 # DEPENDENCYPART_GRANDPAR
(28,31),(31,26),-0.89825 # DEPENDENCYPART_GRANDPAR
(28,31),(31,28),-0.49569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,31),(31,29),0.872406 # DEPENDENCYPART_GRANDPAR
(28,31),(31,30),0.367844 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),0.073221 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.213732 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),0.114063 # DEPENDENCYPART_GRANDPAR
(28,31),(31,35),-0.28262 # DEPENDENCYPART_GRANDPAR
(28,31),(31,36),-0.196537 # DEPENDENCYPART_GRANDPAR
(28,31),(31,38),-0.149337 # DEPENDENCYPART_GRANDPAR
(28,32),(32,1),-1.08979 # DEPENDENCYPART_GRANDPAR
(28,32),(32,4),-1.04104 # DEPENDENCYPART_GRANDPAR
(28,32),(32,7),-1.03005 # DEPENDENCYPART_GRANDPAR
(28,32),(32,9),-1.15989 # DEPENDENCYPART_GRANDPAR
(28,32),(32,12),-0.799764 # DEPENDENCYPART_GRANDPAR
(28,32),(32,14),-0.689727 # DEPENDENCYPART_GRANDPAR
(28,32),(32,15),-0.968345 # DEPENDENCYPART_GRANDPAR
(28,32),(32,16),-1.06502 # DEPENDENCYPART_GRANDPAR
(28,32),(32,17),-0.792527 # DEPENDENCYPART_GRANDPAR
(28,32),(32,19),-1.22993 # DEPENDENCYPART_GRANDPAR
(28,32),(32,21),-0.889061 # DEPENDENCYPART_GRANDPAR
(28,32),(32,22),-1.36438 # DEPENDENCYPART_GRANDPAR
(28,32),(32,23),-1.024 # DEPENDENCYPART_GRANDPAR
(28,32),(32,24),-0.599526 # DEPENDENCYPART_GRANDPAR
(28,32),(32,25),-0.772055 # DEPENDENCYPART_GRANDPAR
(28,32),(32,26),-0.875586 # DEPENDENCYPART_GRANDPAR
(28,32),(32,27),-0.439992 # DEPENDENCYPART_GRANDPAR
(28,32),(32,28),-0.502132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,32),(32,29),0.634319 # DEPENDENCYPART_GRANDPAR
(28,32),(32,30),0.328825 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),0.470004 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),0.0138846 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),0.298042 # DEPENDENCYPART_GRANDPAR
(28,32),(32,35),-0.0603419 # DEPENDENCYPART_GRANDPAR
(28,32),(32,36),0.0274345 # DEPENDENCYPART_GRANDPAR
(28,32),(32,38),0.0782792 # DEPENDENCYPART_GRANDPAR
(28,33),(33,28),-0.512556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,33),(33,29),0.851617 # DEPENDENCYPART_GRANDPAR
(28,33),(33,30),0.372677 # DEPENDENCYPART_GRANDPAR
(28,33),(33,31),0.452498 # DEPENDENCYPART_GRANDPAR
(28,33),(33,32),0.157875 # DEPENDENCYPART_GRANDPAR
(28,33),(33,34),0.11618 # DEPENDENCYPART_GRANDPAR
(28,33),(33,35),-0.287507 # DEPENDENCYPART_GRANDPAR
(28,33),(33,36),-0.201424 # DEPENDENCYPART_GRANDPAR
(28,33),(33,38),-0.154224 # DEPENDENCYPART_GRANDPAR
(28,34),(34,35),-0.0812688 # DEPENDENCYPART_GRANDPAR
(28,34),(34,36),-0.00807548 # DEPENDENCYPART_GRANDPAR
(28,34),(34,38),0.0401148 # DEPENDENCYPART_GRANDPAR
(28,35),(35,29),0.858392 # DEPENDENCYPART_GRANDPAR
(28,35),(35,30),0.374044 # DEPENDENCYPART_GRANDPAR
(28,35),(35,33),-0.142868 # DEPENDENCYPART_GRANDPAR
(28,35),(35,36),-0.202204 # DEPENDENCYPART_GRANDPAR
(28,35),(35,37),-0.253994 # DEPENDENCYPART_GRANDPAR
(28,35),(35,38),-0.155003 # DEPENDENCYPART_GRANDPAR
(28,36),(36,29),0.852913 # DEPENDENCYPART_GRANDPAR
(28,36),(36,30),0.372689 # DEPENDENCYPART_GRANDPAR
(28,36),(36,31),0.45285 # DEPENDENCYPART_GRANDPAR
(28,36),(36,33),-0.142219 # DEPENDENCYPART_GRANDPAR
(28,36),(36,34),0.337922 # DEPENDENCYPART_GRANDPAR
(28,36),(36,35),-0.217018 # DEPENDENCYPART_GRANDPAR
(28,36),(36,37),-0.243569 # DEPENDENCYPART_GRANDPAR
(28,36),(36,38),-0.146817 # DEPENDENCYPART_GRANDPAR
(28,38),(38,29),0.851617 # DEPENDENCYPART_GRANDPAR
(28,38),(38,33),-0.142571 # DEPENDENCYPART_GRANDPAR
(28,38),(38,35),-0.21737 # DEPENDENCYPART_GRANDPAR
(28,38),(38,36),-0.125372 # DEPENDENCYPART_GRANDPAR
(28,38),(38,37),-0.0958805 # DEPENDENCYPART_GRANDPAR
(30,26),(26,18),-0.864862 # DEPENDENCYPART_GRANDPAR
(30,26),(26,19),-0.486008 # DEPENDENCYPART_GRANDPAR
(30,26),(26,20),-0.775936 # DEPENDENCYPART_GRANDPAR
(30,26),(26,21),-0.467753 # DEPENDENCYPART_GRANDPAR
(30,26),(26,23),-0.488083 # DEPENDENCYPART_GRANDPAR
(30,26),(26,24),-0.5268 # DEPENDENCYPART_GRANDPAR
(30,26),(26,25),-0.552505 # DEPENDENCYPART_GRANDPAR
(30,26),(26,27),-0.252435 # DEPENDENCYPART_GRANDPAR
(30,26),(26,28),-0.120452 # DEPENDENCYPART_GRANDPAR
(30,26),(26,30),-1.48059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,26),(26,31),-0.649603 # DEPENDENCYPART_GRANDPAR
(30,28),(28,20),-0.775936 # DEPENDENCYPART_GRANDPAR
(30,28),(28,23),-0.488083 # DEPENDENCYPART_GRANDPAR
(30,28),(28,25),-0.552505 # DEPENDENCYPART_GRANDPAR
(30,28),(28,26),-0.367192 # DEPENDENCYPART_GRANDPAR
(30,28),(28,27),-0.311136 # DEPENDENCYPART_GRANDPAR
(30,28),(28,29),-0.280918 # DEPENDENCYPART_GRANDPAR
(30,28),(28,30),-1.48059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,28),(28,31),-0.649603 # DEPENDENCYPART_GRANDPAR
(30,28),(28,32),-0.486564 # DEPENDENCYPART_GRANDPAR
(30,28),(28,33),-1.15664 # DEPENDENCYPART_GRANDPAR
(30,28),(28,34),-0.489659 # DEPENDENCYPART_GRANDPAR
(30,28),(28,35),-0.89809 # DEPENDENCYPART_GRANDPAR
(30,28),(28,36),-1.27458 # DEPENDENCYPART_GRANDPAR
(30,28),(28,38),-1.45519 # DEPENDENCYPART_GRANDPAR
(30,31),(31,25),-0.974107 # DEPENDENCYPART_GRANDPAR
(30,31),(31,26),-0.804924 # DEPENDENCYPART_GRANDPAR
(30,31),(31,28),-0.688132 # DEPENDENCYPART_GRANDPAR
(30,31),(31,29),-0.881846 # DEPENDENCYPART_GRANDPAR
(30,31),(31,30),-0.933592 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,31),(31,32),-0.0906794 # DEPENDENCYPART_GRANDPAR
(30,31),(31,33),-0.714647 # DEPENDENCYPART_GRANDPAR
(30,31),(31,34),-0.164086 # DEPENDENCYPART_GRANDPAR
(30,31),(31,35),-0.45695 # DEPENDENCYPART_GRANDPAR
(30,31),(31,36),-0.832338 # DEPENDENCYPART_GRANDPAR
(30,31),(31,38),-1.0132 # DEPENDENCYPART_GRANDPAR
(30,33),(33,28),-0.688114 # DEPENDENCYPART_GRANDPAR
(30,33),(33,29),-0.881846 # DEPENDENCYPART_GRANDPAR
(30,33),(33,30),-0.927253 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,33),(33,31),-0.0768869 # DEPENDENCYPART_GRANDPAR
(30,33),(33,32),0.0497372 # DEPENDENCYPART_GRANDPAR
(30,33),(33,34),-0.16324 # DEPENDENCYPART_GRANDPAR
(30,33),(33,35),-0.461227 # DEPENDENCYPART_GRANDPAR
(30,33),(33,36),-0.836615 # DEPENDENCYPART_GRANDPAR
(30,33),(33,38),-1.01748 # DEPENDENCYPART_GRANDPAR
(30,34),(34,35),-0.286016 # DEPENDENCYPART_GRANDPAR
(30,34),(34,36),-0.675352 # DEPENDENCYPART_GRANDPAR
(30,34),(34,38),-0.855227 # DEPENDENCYPART_GRANDPAR
(30,35),(35,29),-0.881846 # DEPENDENCYPART_GRANDPAR
(30,35),(35,30),-0.925799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,35),(35,33),-0.589179 # DEPENDENCYPART_GRANDPAR
(30,35),(35,36),-0.836595 # DEPENDENCYPART_GRANDPAR
(30,35),(35,37),-1.06593 # DEPENDENCYPART_GRANDPAR
(30,35),(35,38),-1.01746 # DEPENDENCYPART_GRANDPAR
(30,36),(36,29),-0.881847 # DEPENDENCYPART_GRANDPAR
(30,36),(36,30),-0.928199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,36),(36,31),-0.0770099 # DEPENDENCYPART_GRANDPAR
(30,36),(36,33),-0.589098 # DEPENDENCYPART_GRANDPAR
(30,36),(36,34),0.033684 # DEPENDENCYPART_GRANDPAR
(30,36),(36,35),-0.338245 # DEPENDENCYPART_GRANDPAR
(30,36),(36,37),-1.06371 # DEPENDENCYPART_GRANDPAR
(30,36),(36,38),-1.01753 # DEPENDENCYPART_GRANDPAR
(30,38),(38,29),-0.881846 # DEPENDENCYPART_GRANDPAR
(30,38),(38,33),-0.588975 # DEPENDENCYPART_GRANDPAR
(30,38),(38,35),-0.338122 # DEPENDENCYPART_GRANDPAR
(30,38),(38,36),-0.707216 # DEPENDENCYPART_GRANDPAR
(30,38),(38,37),-0.849118 # DEPENDENCYPART_GRANDPAR
(31,25),(25,23),-0.293708 # DEPENDENCYPART_GRANDPAR
(31,25),(25,26),-0.553656 # DEPENDENCYPART_GRANDPAR
(31,25),(25,27),-0.213721 # DEPENDENCYPART_GRANDPAR
(31,25),(25,28),-0.356752 # DEPENDENCYPART_GRANDPAR
(31,25),(25,31),-1.1023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,25),(25,33),-0.485703 # DEPENDENCYPART_GRANDPAR
(31,26),(26,18),-0.927523 # DEPENDENCYPART_GRANDPAR
(31,26),(26,19),-0.761125 # DEPENDENCYPART_GRANDPAR
(31,26),(26,20),-0.640293 # DEPENDENCYPART_GRANDPAR
(31,26),(26,21),-0.455668 # DEPENDENCYPART_GRANDPAR
(31,26),(26,23),-0.390892 # DEPENDENCYPART_GRANDPAR
(31,26),(26,24),-0.38603 # DEPENDENCYPART_GRANDPAR
(31,26),(26,25),-0.935437 # DEPENDENCYPART_GRANDPAR
(31,26),(26,27),-0.224405 # DEPENDENCYPART_GRANDPAR
(31,26),(26,28),-0.321711 # DEPENDENCYPART_GRANDPAR
(31,26),(26,30),0.284929 # DEPENDENCYPART_GRANDPAR
(31,26),(26,31),-1.16738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,28),(28,20),-0.640293 # DEPENDENCYPART_GRANDPAR
(31,28),(28,23),-0.390892 # DEPENDENCYPART_GRANDPAR
(31,28),(28,25),-0.935437 # DEPENDENCYPART_GRANDPAR
(31,28),(28,26),-0.59915 # DEPENDENCYPART_GRANDPAR
(31,28),(28,27),-0.273694 # DEPENDENCYPART_GRANDPAR
(31,28),(28,29),-0.103254 # DEPENDENCYPART_GRANDPAR
(31,28),(28,30),0.284929 # DEPENDENCYPART_GRANDPAR
(31,28),(28,31),-1.16738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,28),(28,32),-0.440092 # DEPENDENCYPART_GRANDPAR
(31,28),(28,33),-0.550783 # DEPENDENCYPART_GRANDPAR
(31,28),(28,34),-0.752849 # DEPENDENCYPART_GRANDPAR
(31,28),(28,35),-1.14961 # DEPENDENCYPART_GRANDPAR
(31,28),(28,36),-0.954664 # DEPENDENCYPART_GRANDPAR
(31,28),(28,38),-1.01534 # DEPENDENCYPART_GRANDPAR
(31,30),(30,26),-0.493126 # DEPENDENCYPART_GRANDPAR
(31,30),(30,28),-0.296222 # DEPENDENCYPART_GRANDPAR
(31,30),(30,29),-0.238306 # DEPENDENCYPART_GRANDPAR
(31,30),(30,31),-1.10254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,30),(30,33),-0.485941 # DEPENDENCYPART_GRANDPAR
(31,30),(30,34),-0.673377 # DEPENDENCYPART_GRANDPAR
(31,30),(30,35),-1.08477 # DEPENDENCYPART_GRANDPAR
(31,30),(30,36),-0.889822 # DEPENDENCYPART_GRANDPAR
(31,30),(30,38),-0.9505 # DEPENDENCYPART_GRANDPAR
(31,32),(32,1),-1.5957 # DEPENDENCYPART_GRANDPAR
(31,32),(32,4),-1.19411 # DEPENDENCYPART_GRANDPAR
(31,32),(32,7),-1.14544 # DEPENDENCYPART_GRANDPAR
(31,32),(32,9),-1.10775 # DEPENDENCYPART_GRANDPAR
(31,32),(32,12),-0.862293 # DEPENDENCYPART_GRANDPAR
(31,32),(32,14),-0.906828 # DEPENDENCYPART_GRANDPAR
(31,32),(32,15),-1.17948 # DEPENDENCYPART_GRANDPAR
(31,32),(32,16),-1.38789 # DEPENDENCYPART_GRANDPAR
(31,32),(32,17),-0.941677 # DEPENDENCYPART_GRANDPAR
(31,32),(32,19),-1.31641 # DEPENDENCYPART_GRANDPAR
(31,32),(32,21),-1.00913 # DEPENDENCYPART_GRANDPAR
(31,32),(32,22),-1.7329 # DEPENDENCYPART_GRANDPAR
(31,32),(32,23),-0.947829 # DEPENDENCYPART_GRANDPAR
(31,32),(32,24),-0.780097 # DEPENDENCYPART_GRANDPAR
(31,32),(32,25),-1.45956 # DEPENDENCYPART_GRANDPAR
(31,32),(32,26),-1.15609 # DEPENDENCYPART_GRANDPAR
(31,32),(32,27),-0.720317 # DEPENDENCYPART_GRANDPAR
(31,32),(32,28),-0.959183 # DEPENDENCYPART_GRANDPAR
(31,32),(32,29),-0.678862 # DEPENDENCYPART_GRANDPAR
(31,32),(32,30),-0.313397 # DEPENDENCYPART_GRANDPAR
(31,32),(32,31),-0.484221 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,32),(32,33),0.259355 # DEPENDENCYPART_GRANDPAR
(31,32),(32,34),-0.181253 # DEPENDENCYPART_GRANDPAR
(31,32),(32,35),-0.346814 # DEPENDENCYPART_GRANDPAR
(31,32),(32,36),-0.148486 # DEPENDENCYPART_GRANDPAR
(31,32),(32,38),-0.205204 # DEPENDENCYPART_GRANDPAR
(31,33),(33,28),-0.981824 # DEPENDENCYPART_GRANDPAR
(31,33),(33,29),-0.727324 # DEPENDENCYPART_GRANDPAR
(31,33),(33,30),-0.328662 # DEPENDENCYPART_GRANDPAR
(31,33),(33,31),-0.49718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,33),(33,32),0.147037 # DEPENDENCYPART_GRANDPAR
(31,33),(33,34),-0.361969 # DEPENDENCYPART_GRANDPAR
(31,33),(33,35),-0.572036 # DEPENDENCYPART_GRANDPAR
(31,33),(33,36),-0.375401 # DEPENDENCYPART_GRANDPAR
(31,33),(33,38),-0.435764 # DEPENDENCYPART_GRANDPAR
(31,34),(34,35),-0.367232 # DEPENDENCYPART_GRANDPAR
(31,34),(34,36),-0.183488 # DEPENDENCYPART_GRANDPAR
(31,34),(34,38),-0.24286 # DEPENDENCYPART_GRANDPAR
(31,35),(35,29),-0.73017 # DEPENDENCYPART_GRANDPAR
(31,35),(35,30),-0.331509 # DEPENDENCYPART_GRANDPAR
(31,35),(35,33),0.109034 # DEPENDENCYPART_GRANDPAR
(31,35),(35,36),-0.376181 # DEPENDENCYPART_GRANDPAR
(31,35),(35,37),-0.431063 # DEPENDENCYPART_GRANDPAR
(31,35),(35,38),-0.436544 # DEPENDENCYPART_GRANDPAR
(31,36),(36,29),-0.727325 # DEPENDENCYPART_GRANDPAR
(31,36),(36,30),-0.328662 # DEPENDENCYPART_GRANDPAR
(31,36),(36,31),-0.496827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,36),(36,33),0.109683 # DEPENDENCYPART_GRANDPAR
(31,36),(36,34),-0.136194 # DEPENDENCYPART_GRANDPAR
(31,36),(36,35),-0.497058 # DEPENDENCYPART_GRANDPAR
