# _root_ Η εταιρεία αυτή στη Black Country στο Ηνωμένο Βασίλειο απασχολεί 80 άτομα , δηλαδή 80 θέσεις εργασίες για τις οποίες υπάρχει μεγάλη ανάγκη , και συμμορφώνεται με όλες τις κοινωνικές προδιαγραφές της νομοθεσίας του Ηνωμένου Βασιλείου .
#goldHeads=2,10,2,2,6,4,6,9,7,25,12,14,14,10,16,14,16,21,20,18,16,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
#predictedHeads=2,10,2,2,6,4,2,9,7,0,12,10,14,10,16,17,10,21,20,18,25,23,21,25,0,25,26,31,31,31,27,33,31,36,36,33,0,
(22,26),(26,2),-0.598862 # DEPENDENCYPART_GRANDPAR
(22,26),(26,3),-0.947766 # DEPENDENCYPART_GRANDPAR
(22,26),(26,4),-0.711357 # DEPENDENCYPART_GRANDPAR
(22,26),(26,7),-0.56454 # DEPENDENCYPART_GRANDPAR
(22,26),(26,8),-1.22183 # DEPENDENCYPART_GRANDPAR
(22,26),(26,10),-1.89839 # DEPENDENCYPART_GRANDPAR
(22,26),(26,11),-0.724439 # DEPENDENCYPART_GRANDPAR
(22,26),(26,12),-0.650753 # DEPENDENCYPART_GRANDPAR
(22,26),(26,13),-0.599488 # DEPENDENCYPART_GRANDPAR
(22,26),(26,14),-0.466936 # DEPENDENCYPART_GRANDPAR
(22,26),(26,15),-0.685274 # DEPENDENCYPART_GRANDPAR
(22,26),(26,16),-0.543064 # DEPENDENCYPART_GRANDPAR
(22,26),(26,17),-0.508973 # DEPENDENCYPART_GRANDPAR
(22,26),(26,18),-0.65442 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.639153 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.836011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),-0.0191032 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.0991059 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.14614 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.173491 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.433477 # DEPENDENCYPART_GRANDPAR
(22,26),(26,30),-0.364871 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),-0.328137 # DEPENDENCYPART_GRANDPAR
(22,26),(26,33),-0.564021 # DEPENDENCYPART_GRANDPAR
(22,26),(26,36),-0.327041 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),-0.13841 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.472622 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-0.407944 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),-0.31416 # DEPENDENCYPART_GRANDPAR
(22,27),(27,33),-0.55593 # DEPENDENCYPART_GRANDPAR
(22,27),(27,36),-0.318706 # DEPENDENCYPART_GRANDPAR
(22,31),(31,27),-0.164472 # DEPENDENCYPART_GRANDPAR
(22,31),(31,28),-0.384379 # DEPENDENCYPART_GRANDPAR
(22,31),(31,29),-0.874134 # DEPENDENCYPART_GRANDPAR
(22,31),(31,30),-0.3363 # DEPENDENCYPART_GRANDPAR
(22,31),(31,32),-0.754641 # DEPENDENCYPART_GRANDPAR
(22,31),(31,33),-0.699823 # DEPENDENCYPART_GRANDPAR
(22,31),(31,35),-0.413454 # DEPENDENCYPART_GRANDPAR
(22,31),(31,36),-0.462013 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.525437 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.420482 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.296937 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.0684105 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.428153 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.130417 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),-0.465382 # DEPENDENCYPART_GRANDPAR
(23,16),(16,22),0.442188 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-1.44905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,25),-0.591704 # DEPENDENCYPART_GRANDPAR
(23,16),(16,26),-0.787598 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.202066 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.305658 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.723833 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.609572 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),0.295739 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-1.37245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,24),-0.432925 # DEPENDENCYPART_GRANDPAR
(23,18),(18,25),-0.56334 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.30265 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.595546 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),0.34357 # DEPENDENCYPART_GRANDPAR
(23,21),(21,2),-0.461354 # DEPENDENCYPART_GRANDPAR
(23,21),(21,3),-0.682144 # DEPENDENCYPART_GRANDPAR
(23,21),(21,4),-0.210281 # DEPENDENCYPART_GRANDPAR
(23,21),(21,7),-0.350329 # DEPENDENCYPART_GRANDPAR
(23,21),(21,8),-0.486904 # DEPENDENCYPART_GRANDPAR
(23,21),(21,9),-0.207636 # DEPENDENCYPART_GRANDPAR
(23,21),(21,10),-0.822732 # DEPENDENCYPART_GRANDPAR
(23,21),(21,11),0.0343802 # DEPENDENCYPART_GRANDPAR
(23,21),(21,12),-0.224968 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),-0.282127 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.140875 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),0.0195815 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.189356 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.204803 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.131663 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.201146 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.869829 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.405883 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.32955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.378096 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.554981 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.697501 # DEPENDENCYPART_GRANDPAR
(23,21),(21,27),-0.658949 # DEPENDENCYPART_GRANDPAR
(23,21),(21,28),-0.9543 # DEPENDENCYPART_GRANDPAR
(23,21),(21,31),-1.05823 # DEPENDENCYPART_GRANDPAR
(23,21),(21,33),-1.0781 # DEPENDENCYPART_GRANDPAR
(23,21),(21,36),-0.988615 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.255082 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.958631 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.726135 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.38336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.439752 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.563025 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-0.701507 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.636154 # DEPENDENCYPART_GRANDPAR
(23,22),(22,31),-1.11209 # DEPENDENCYPART_GRANDPAR
(23,24),(24,2),-1.25596 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.068918 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.817782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,26),-0.449514 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.415347 # DEPENDENCYPART_GRANDPAR
(23,24),(24,31),-0.560729 # DEPENDENCYPART_GRANDPAR
(23,24),(24,36),-0.477518 # DEPENDENCYPART_GRANDPAR
(23,25),(25,2),-1.31799 # DEPENDENCYPART_GRANDPAR
(23,25),(25,4),-0.870183 # DEPENDENCYPART_GRANDPAR
(23,25),(25,7),-0.977128 # DEPENDENCYPART_GRANDPAR
(23,25),(25,8),-1.18722 # DEPENDENCYPART_GRANDPAR
(23,25),(25,9),-1.05889 # DEPENDENCYPART_GRANDPAR
(23,25),(25,10),-1.39999 # DEPENDENCYPART_GRANDPAR
(23,25),(25,12),-1.08651 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-0.866281 # DEPENDENCYPART_GRANDPAR
(23,25),(25,14),-0.736536 # DEPENDENCYPART_GRANDPAR
(23,25),(25,16),-1.03991 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-1.05716 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-0.705963 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.715088 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-1.37302 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-1.22557 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.170162 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.785348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.0661098 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),-0.225234 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.178812 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.176176 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.324514 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),-0.363956 # DEPENDENCYPART_GRANDPAR
(23,25),(25,33),-0.385475 # DEPENDENCYPART_GRANDPAR
(23,26),(26,2),-1.22071 # DEPENDENCYPART_GRANDPAR
(23,26),(26,3),-1.07088 # DEPENDENCYPART_GRANDPAR
(23,26),(26,4),-0.816165 # DEPENDENCYPART_GRANDPAR
(23,26),(26,7),-0.919618 # DEPENDENCYPART_GRANDPAR
(23,26),(26,8),-1.11779 # DEPENDENCYPART_GRANDPAR
(23,26),(26,10),-1.2892 # DEPENDENCYPART_GRANDPAR
(23,26),(26,11),-0.505825 # DEPENDENCYPART_GRANDPAR
(23,26),(26,12),-0.989658 # DEPENDENCYPART_GRANDPAR
(23,26),(26,13),-0.765534 # DEPENDENCYPART_GRANDPAR
(23,26),(26,14),-0.725257 # DEPENDENCYPART_GRANDPAR
(23,26),(26,15),-0.520623 # DEPENDENCYPART_GRANDPAR
(23,26),(26,16),-0.942667 # DEPENDENCYPART_GRANDPAR
(23,26),(26,17),-0.960042 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-0.656287 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-1.25833 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.100498 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.855824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.113627 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),-0.034553 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.0680961 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.313473 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.463145 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.300742 # DEPENDENCYPART_GRANDPAR
(23,26),(26,33),-0.318491 # DEPENDENCYPART_GRANDPAR
(23,26),(26,36),-0.229513 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),-0.0521927 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.364075 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.517497 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.389139 # DEPENDENCYPART_GRANDPAR
(23,27),(27,33),-0.412689 # DEPENDENCYPART_GRANDPAR
(23,27),(27,36),-0.323468 # DEPENDENCYPART_GRANDPAR
(23,28),(28,23),-0.818683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,28),(28,27),-0.0798046 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.897547 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.667247 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),-0.49542 # DEPENDENCYPART_GRANDPAR
(23,28),(28,33),-0.514518 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.49317 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.469395 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.422027 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.221852 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.27335 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),-0.273946 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),-0.0732527 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-0.242582 # DEPENDENCYPART_GRANDPAR
(24,2),(2,10),-0.0491744 # DEPENDENCYPART_GRANDPAR
(24,2),(2,14),-0.137945 # DEPENDENCYPART_GRANDPAR
(24,2),(2,18),-0.0192672 # DEPENDENCYPART_GRANDPAR
(24,2),(2,25),-0.172311 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.257133 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.327712 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.0798815 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.0657518 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.04674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.188099 # DEPENDENCYPART_GRANDPAR
(24,22),(22,26),-0.431185 # DEPENDENCYPART_GRANDPAR
(24,22),(22,27),-0.549517 # DEPENDENCYPART_GRANDPAR
(24,22),(22,31),-0.82334 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),0.0149969 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),-0.116767 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.263793 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.313431 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0565515 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.0779703 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.0493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.172311 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.455948 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.563233 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.696255 # DEPENDENCYPART_GRANDPAR
(24,26),(26,2),-0.779908 # DEPENDENCYPART_GRANDPAR
(24,26),(26,3),-0.952098 # DEPENDENCYPART_GRANDPAR
(24,26),(26,4),-0.969567 # DEPENDENCYPART_GRANDPAR
(24,26),(26,7),-0.811232 # DEPENDENCYPART_GRANDPAR
(24,26),(26,8),-0.604917 # DEPENDENCYPART_GRANDPAR
(24,26),(26,10),-0.648781 # DEPENDENCYPART_GRANDPAR
(24,26),(26,11),-0.735791 # DEPENDENCYPART_GRANDPAR
(24,26),(26,12),-0.6883 # DEPENDENCYPART_GRANDPAR
(24,26),(26,13),-0.658451 # DEPENDENCYPART_GRANDPAR
(24,26),(26,14),-0.613353 # DEPENDENCYPART_GRANDPAR
(24,26),(26,15),-0.6977 # DEPENDENCYPART_GRANDPAR
(24,26),(26,16),-0.533054 # DEPENDENCYPART_GRANDPAR
(24,26),(26,17),-0.618896 # DEPENDENCYPART_GRANDPAR
(24,26),(26,18),-0.607819 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-0.684559 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.545024 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-0.513662 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.58169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.290854 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.0881879 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.199139 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),-0.163736 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),-0.284451 # DEPENDENCYPART_GRANDPAR
(24,26),(26,33),-0.309503 # DEPENDENCYPART_GRANDPAR
(24,26),(26,36),-0.374496 # DEPENDENCYPART_GRANDPAR
(24,28),(28,23),-0.531668 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),-0.0521739 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.238408 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.206231 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.327578 # DEPENDENCYPART_GRANDPAR
(24,28),(28,33),-0.353872 # DEPENDENCYPART_GRANDPAR
(24,31),(31,27),-0.0170775 # DEPENDENCYPART_GRANDPAR
(24,31),(31,28),-0.139727 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),-0.176134 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),-0.127175 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.140502 # DEPENDENCYPART_GRANDPAR
(24,31),(31,33),-0.286154 # DEPENDENCYPART_GRANDPAR
(24,31),(31,35),-0.17088 # DEPENDENCYPART_GRANDPAR
(24,31),(31,36),-0.350144 # DEPENDENCYPART_GRANDPAR
(24,36),(36,32),-0.100629 # DEPENDENCYPART_GRANDPAR
(24,36),(36,34),-0.169482 # DEPENDENCYPART_GRANDPAR
(24,36),(36,35),-0.113231 # DEPENDENCYPART_GRANDPAR
(25,2),(2,1),0.243208 # DEPENDENCYPART_GRANDPAR
(25,2),(2,3),-0.0558597 # DEPENDENCYPART_GRANDPAR
(25,2),(2,4),-0.0876971 # DEPENDENCYPART_GRANDPAR
(25,2),(2,5),0.0869091 # DEPENDENCYPART_GRANDPAR
(25,2),(2,6),0.0815477 # DEPENDENCYPART_GRANDPAR
(25,2),(2,7),0.000586592 # DEPENDENCYPART_GRANDPAR
(25,2),(2,8),0.0828577 # DEPENDENCYPART_GRANDPAR
(25,2),(2,9),0.184798 # DEPENDENCYPART_GRANDPAR
(25,2),(2,10),0.216169 # DEPENDENCYPART_GRANDPAR
(25,2),(2,14),-0.0896525 # DEPENDENCYPART_GRANDPAR
(25,2),(2,18),0.246993 # DEPENDENCYPART_GRANDPAR
(25,2),(2,25),-0.937697 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,4),(4,5),0.00785123 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),0.0024898 # DEPENDENCYPART_GRANDPAR
(25,7),(7,8),0.0255668 # DEPENDENCYPART_GRANDPAR
(25,7),(7,9),0.133074 # DEPENDENCYPART_GRANDPAR
(25,7),(7,10),0.114633 # DEPENDENCYPART_GRANDPAR
(25,8),(8,2),0.0927417 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),0.127479 # DEPENDENCYPART_GRANDPAR
(25,8),(8,11),-0.0165658 # DEPENDENCYPART_GRANDPAR
(25,9),(9,1),0.244666 # DEPENDENCYPART_GRANDPAR
(25,9),(9,2),0.092399 # DEPENDENCYPART_GRANDPAR
(25,9),(9,3),-0.230523 # DEPENDENCYPART_GRANDPAR
(25,9),(9,7),-0.0809371 # DEPENDENCYPART_GRANDPAR
(25,9),(9,8),0.0849987 # DEPENDENCYPART_GRANDPAR
(25,9),(9,10),0.218225 # DEPENDENCYPART_GRANDPAR
(25,9),(9,11),0.0508749 # DEPENDENCYPART_GRANDPAR
(25,9),(9,12),0.117134 # DEPENDENCYPART_GRANDPAR
(25,9),(9,15),0.0664075 # DEPENDENCYPART_GRANDPAR
(25,10),(10,2),0.0913293 # DEPENDENCYPART_GRANDPAR
(25,10),(10,3),-0.162463 # DEPENDENCYPART_GRANDPAR
(25,10),(10,4),-0.134463 # DEPENDENCYPART_GRANDPAR
(25,10),(10,5),-0.0659021 # DEPENDENCYPART_GRANDPAR
(25,10),(10,6),-0.0712636 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),-0.0585404 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),0.130591 # DEPENDENCYPART_GRANDPAR
(25,10),(10,9),0.0553574 # DEPENDENCYPART_GRANDPAR
(25,10),(10,11),-0.016947 # DEPENDENCYPART_GRANDPAR
(25,10),(10,12),0.107012 # DEPENDENCYPART_GRANDPAR
(25,10),(10,13),0.00737056 # DEPENDENCYPART_GRANDPAR
(25,10),(10,14),-0.0180834 # DEPENDENCYPART_GRANDPAR
(25,10),(10,15),-0.00141437 # DEPENDENCYPART_GRANDPAR
(25,10),(10,16),0.169295 # DEPENDENCYPART_GRANDPAR
(25,10),(10,17),0.139967 # DEPENDENCYPART_GRANDPAR
(25,10),(10,18),0.288841 # DEPENDENCYPART_GRANDPAR
(25,10),(10,23),0.243475 # DEPENDENCYPART_GRANDPAR
(25,10),(10,24),0.0541186 # DEPENDENCYPART_GRANDPAR
(25,10),(10,25),-0.883296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,10),(10,26),-0.0450641 # DEPENDENCYPART_GRANDPAR
(25,10),(10,27),-0.40498 # DEPENDENCYPART_GRANDPAR
(25,10),(10,31),-0.430632 # DEPENDENCYPART_GRANDPAR
(25,10),(10,33),-0.524799 # DEPENDENCYPART_GRANDPAR
(25,10),(10,36),-0.490019 # DEPENDENCYPART_GRANDPAR
(25,12),(12,8),0.0813743 # DEPENDENCYPART_GRANDPAR
(25,12),(12,9),0.0605385 # DEPENDENCYPART_GRANDPAR
(25,12),(12,10),0.0113091 # DEPENDENCYPART_GRANDPAR
(25,12),(12,11),-0.0179294 # DEPENDENCYPART_GRANDPAR
(25,12),(12,13),0.0288503 # DEPENDENCYPART_GRANDPAR
(25,12),(12,14),-0.0896844 # DEPENDENCYPART_GRANDPAR
(25,12),(12,15),0.0744237 # DEPENDENCYPART_GRANDPAR
(25,12),(12,16),0.169194 # DEPENDENCYPART_GRANDPAR
(25,12),(12,17),0.149942 # DEPENDENCYPART_GRANDPAR
(25,12),(12,18),0.247077 # DEPENDENCYPART_GRANDPAR
(25,12),(12,21),0.296988 # DEPENDENCYPART_GRANDPAR
(25,13),(13,2),-0.0358318 # DEPENDENCYPART_GRANDPAR
(25,13),(13,4),-0.363242 # DEPENDENCYPART_GRANDPAR
(25,13),(13,7),-0.281523 # DEPENDENCYPART_GRANDPAR
(25,13),(13,8),-0.0418916 # DEPENDENCYPART_GRANDPAR
(25,13),(13,9),-0.0651891 # DEPENDENCYPART_GRANDPAR
(25,13),(13,11),-0.144631 # DEPENDENCYPART_GRANDPAR
(25,13),(13,12),-0.146226 # DEPENDENCYPART_GRANDPAR
(25,13),(13,14),-0.246919 # DEPENDENCYPART_GRANDPAR
(25,13),(13,15),-0.117291 # DEPENDENCYPART_GRANDPAR
(25,13),(13,16),-0.0595129 # DEPENDENCYPART_GRANDPAR
(25,13),(13,17),-0.0787099 # DEPENDENCYPART_GRANDPAR
(25,13),(13,22),-0.0186627 # DEPENDENCYPART_GRANDPAR
(25,13),(13,23),0.0139909 # DEPENDENCYPART_GRANDPAR
(25,13),(13,28),-0.574099 # DEPENDENCYPART_GRANDPAR
(25,13),(13,36),-0.56867 # DEPENDENCYPART_GRANDPAR
(25,14),(14,3),-0.23773 # DEPENDENCYPART_GRANDPAR
(25,14),(14,7),-0.236768 # DEPENDENCYPART_GRANDPAR
(25,14),(14,11),-0.107817 # DEPENDENCYPART_GRANDPAR
(25,14),(14,12),-0.119423 # DEPENDENCYPART_GRANDPAR
(25,14),(14,13),-0.0887184 # DEPENDENCYPART_GRANDPAR
(25,14),(14,15),-0.0281296 # DEPENDENCYPART_GRANDPAR
(25,14),(14,16),0.0484424 # DEPENDENCYPART_GRANDPAR
(25,14),(14,17),0.0307598 # DEPENDENCYPART_GRANDPAR
(25,14),(14,18),0.201342 # DEPENDENCYPART_GRANDPAR
(25,14),(14,21),0.234955 # DEPENDENCYPART_GRANDPAR
(25,14),(14,24),0.164224 # DEPENDENCYPART_GRANDPAR
(25,14),(14,25),-0.889239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,14),(14,26),-0.0763021 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-0.0217456 # DEPENDENCYPART_GRANDPAR
(25,16),(16,13),0.0134216 # DEPENDENCYPART_GRANDPAR
(25,16),(16,14),-0.130864 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.00835097 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),0.129847 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),0.237958 # DEPENDENCYPART_GRANDPAR
(25,16),(16,21),0.284958 # DEPENDENCYPART_GRANDPAR
(25,16),(16,22),0.175138 # DEPENDENCYPART_GRANDPAR
(25,16),(16,23),0.22286 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-0.938057 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,26),-0.157309 # DEPENDENCYPART_GRANDPAR
(25,17),(17,12),-0.000876293 # DEPENDENCYPART_GRANDPAR
(25,17),(17,13),0.0314785 # DEPENDENCYPART_GRANDPAR
(25,17),(17,14),-0.116761 # DEPENDENCYPART_GRANDPAR
(25,17),(17,15),0.00846723 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),0.0683775 # DEPENDENCYPART_GRANDPAR
(25,17),(17,18),0.247585 # DEPENDENCYPART_GRANDPAR
(25,17),(17,19),0.163256 # DEPENDENCYPART_GRANDPAR
(25,17),(17,20),-0.106187 # DEPENDENCYPART_GRANDPAR
(25,17),(17,21),0.292752 # DEPENDENCYPART_GRANDPAR
(25,17),(17,22),0.182129 # DEPENDENCYPART_GRANDPAR
(25,17),(17,26),-0.156949 # DEPENDENCYPART_GRANDPAR
(25,17),(17,27),-0.447891 # DEPENDENCYPART_GRANDPAR
(25,18),(18,17),0.0763164 # DEPENDENCYPART_GRANDPAR
(25,18),(18,19),0.071599 # DEPENDENCYPART_GRANDPAR
(25,18),(18,20),-0.000126415 # DEPENDENCYPART_GRANDPAR
(25,18),(18,21),0.246159 # DEPENDENCYPART_GRANDPAR
(25,18),(18,22),0.194779 # DEPENDENCYPART_GRANDPAR
(25,18),(18,23),0.236454 # DEPENDENCYPART_GRANDPAR
(25,18),(18,24),0.165556 # DEPENDENCYPART_GRANDPAR
(25,18),(18,25),-0.82552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,19),0.147195 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),0.215677 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),0.138892 # DEPENDENCYPART_GRANDPAR
(25,21),(21,2),0.0789793 # DEPENDENCYPART_GRANDPAR
(25,21),(21,3),-0.183156 # DEPENDENCYPART_GRANDPAR
(25,21),(21,4),-0.177534 # DEPENDENCYPART_GRANDPAR
(25,21),(21,7),-0.101613 # DEPENDENCYPART_GRANDPAR
(25,21),(21,8),0.107716 # DEPENDENCYPART_GRANDPAR
(25,21),(21,9),0.0430075 # DEPENDENCYPART_GRANDPAR
(25,21),(21,10),0.0557213 # DEPENDENCYPART_GRANDPAR
(25,21),(21,11),-0.028055 # DEPENDENCYPART_GRANDPAR
(25,21),(21,12),-0.0243591 # DEPENDENCYPART_GRANDPAR
