# _root_ Επισκεφθείτε επίσης το Απολιθωμένο Δάσος , το μεγαλύτερο στην Ευρώπη , που δημιουργήθηκε από μια ηφαιστιακή έκρηξη πριν από περίπου 15 με 20 εκατομμύρια χρόνια .
#goldHeads=0,1,5,5,1,1,8,5,8,9,13,13,5,13,17,17,14,13,18,22,22,25,22,25,19,0,
#predictedHeads=0,1,5,5,1,5,8,6,8,9,13,13,10,13,17,17,14,13,18,21,19,18,25,25,22,0,
(17,1),(1,17),-1.20217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,1),(1,18),-0.128124 # DEPENDENCYPART_GRANDPAR
(17,1),(1,19),-0.354427 # DEPENDENCYPART_GRANDPAR
(17,1),(1,20),-0.38751 # DEPENDENCYPART_GRANDPAR
(17,1),(1,22),-0.483333 # DEPENDENCYPART_GRANDPAR
(17,1),(1,26),-0.556006 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.225919 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.265634 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.679781 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.427114 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.137834 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),-0.145766 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.171646 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),-0.376482 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.144545 # DEPENDENCYPART_GRANDPAR
(17,4),(4,13),0.0335443 # DEPENDENCYPART_GRANDPAR
(17,4),(4,14),0.00363559 # DEPENDENCYPART_GRANDPAR
(17,4),(4,18),-0.12901 # DEPENDENCYPART_GRANDPAR
(17,4),(4,21),-0.534885 # DEPENDENCYPART_GRANDPAR
(17,4),(4,23),-0.554509 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.287937 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.0875078 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.325123 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.252592 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.259634 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.23694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.105496 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.363795 # DEPENDENCYPART_GRANDPAR
(17,14),(14,26),-0.586872 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.0280195 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.180115 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.25683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.111822 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.321917 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.461172 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.744748 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.719178 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.851596 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),0.0385208 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.694332 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.989262 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.492238 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.0829369 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.781012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.143874 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.0614756 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.00274717 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.112797 # DEPENDENCYPART_GRANDPAR
(17,18),(18,26),-0.192727 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.770464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.230697 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0493077 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.0830456 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.128181 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),-0.0634435 # DEPENDENCYPART_GRANDPAR
(17,19),(19,26),-0.20472 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-0.718586 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-0.851597 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),0.0391127 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.989232 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.492178 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.777898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.335992 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.151168 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0885246 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.00888944 # DEPENDENCYPART_GRANDPAR
(17,20),(20,25),-0.132717 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.206252 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.0959425 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.0944741 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.235247 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.0723521 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.016999 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.0896683 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.0285752 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.292001 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.0209158 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),-0.17119 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.231151 # DEPENDENCYPART_GRANDPAR
(17,25),(25,18),0.352434 # DEPENDENCYPART_GRANDPAR
(17,25),(25,19),0.143286 # DEPENDENCYPART_GRANDPAR
(17,25),(25,20),0.0872334 # DEPENDENCYPART_GRANDPAR
(17,25),(25,22),0.0681516 # DEPENDENCYPART_GRANDPAR
(17,25),(25,23),-0.0422389 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.315613 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.180254 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.289461 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.328686 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.0753757 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.111313 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.301093 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.170268 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.355267 # DEPENDENCYPART_GRANDPAR
(18,1),(1,10),-0.187682 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.300864 # DEPENDENCYPART_GRANDPAR
(18,1),(1,13),-0.0242472 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.250831 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),-0.0973289 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-0.998238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,19),-0.158739 # DEPENDENCYPART_GRANDPAR
(18,1),(1,20),-0.411932 # DEPENDENCYPART_GRANDPAR
(18,1),(1,22),-0.482171 # DEPENDENCYPART_GRANDPAR
(18,1),(1,26),-0.428737 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.125542 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.355134 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.101587 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.162092 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.268826 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),-0.0504589 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.0308141 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.145495 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.294859 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.110917 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.300217 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.170268 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.355267 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.187286 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),-0.299988 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),-0.0242472 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),-0.250831 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-0.998238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,21),-0.347381 # DEPENDENCYPART_GRANDPAR
(18,4),(4,23),-0.392898 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.280889 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.384661 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.38664 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.26298 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.22356 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.373022 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.233763 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.233403 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.111344 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.238624 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),-0.150806 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.325981 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.0471307 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.249831 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.429904 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.13728 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.118369 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-0.979755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,20),-0.392362 # DEPENDENCYPART_GRANDPAR
(18,14),(14,26),-0.46727 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.171468 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.34595 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.0967399 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.993524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.158602 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.487358 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.51229 # DEPENDENCYPART_GRANDPAR
(18,17),(17,1),-0.0512482 # DEPENDENCYPART_GRANDPAR
(18,17),(17,4),-0.153897 # DEPENDENCYPART_GRANDPAR
(18,17),(17,7),-0.311752 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.46424 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.240212 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.385947 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.0998398 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.995263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.194382 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.40792 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.361331 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.514911 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.40685 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-0.544198 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.578833 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.622743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.112085 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.181671 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.034162 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),0.138151 # DEPENDENCYPART_GRANDPAR
(18,19),(19,26),-0.0309086 # DEPENDENCYPART_GRANDPAR
(18,20),(20,1),-0.493975 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-0.716214 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-0.599894 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.842344 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.638712 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.58324 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.546382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.288438 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0298142 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.120149 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.105745 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.169057 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.248331 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.0125679 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.117761 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.123671 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.196716 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),0.0975126 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.0536551 # DEPENDENCYPART_GRANDPAR
(18,25),(25,18),-0.611608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,25),(25,19),0.221182 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),-0.0246645 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),-0.0592975 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),0.0637234 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.259688 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.072661 # DEPENDENCYPART_GRANDPAR
(18,26),(26,5),-0.613762 # DEPENDENCYPART_GRANDPAR
(18,26),(26,21),0.0784848 # DEPENDENCYPART_GRANDPAR
(18,26),(26,23),0.0234431 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-0.313242 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.328321 # DEPENDENCYPART_GRANDPAR
(19,17),(17,4),-0.314234 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.383108 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.557826 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.186166 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.359571 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.33847 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.0199392 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.880799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.147642 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.235694 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.460792 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.584063 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.684093 # DEPENDENCYPART_GRANDPAR
(19,18),(18,1),-0.450334 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.294328 # DEPENDENCYPART_GRANDPAR
(19,18),(18,4),-0.439516 # DEPENDENCYPART_GRANDPAR
(19,18),(18,6),-0.370838 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.516878 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.239258 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.451799 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.25247 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.828987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.108747 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.414152 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.598832 # DEPENDENCYPART_GRANDPAR
(19,18),(18,26),-0.368657 # DEPENDENCYPART_GRANDPAR
(19,20),(20,1),-0.86553 # DEPENDENCYPART_GRANDPAR
(19,20),(20,2),-0.713155 # DEPENDENCYPART_GRANDPAR
(19,20),(20,4),-0.854712 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-0.920991 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.730662 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.692723 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.483037 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.428249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.190123 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.0418062 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.172267 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.0324452 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.319373 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0815232 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.106567 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.447099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.277215 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.238901 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.164812 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.0283741 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.141138 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.0440943 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),-0.5223 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.347116 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,20),0.392867 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),0.122129 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),0.044144 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.262072 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),0.0500761 # DEPENDENCYPART_GRANDPAR
(19,26),(26,5),-0.915049 # DEPENDENCYPART_GRANDPAR
(19,26),(26,21),0.227942 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.109888 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),0.0363829 # DEPENDENCYPART_GRANDPAR
(20,1),(1,2),-0.362941 # DEPENDENCYPART_GRANDPAR
(20,1),(1,3),-0.390086 # DEPENDENCYPART_GRANDPAR
(20,1),(1,4),-0.20643 # DEPENDENCYPART_GRANDPAR
(20,1),(1,5),-0.248743 # DEPENDENCYPART_GRANDPAR
(20,1),(1,6),-0.429192 # DEPENDENCYPART_GRANDPAR
(20,1),(1,8),-0.249356 # DEPENDENCYPART_GRANDPAR
(20,1),(1,9),-0.468254 # DEPENDENCYPART_GRANDPAR
(20,1),(1,10),-0.32021 # DEPENDENCYPART_GRANDPAR
(20,1),(1,11),-0.423434 # DEPENDENCYPART_GRANDPAR
(20,1),(1,13),-0.170797 # DEPENDENCYPART_GRANDPAR
(20,1),(1,14),-0.389114 # DEPENDENCYPART_GRANDPAR
(20,1),(1,17),-0.313383 # DEPENDENCYPART_GRANDPAR
(20,1),(1,18),-0.301655 # DEPENDENCYPART_GRANDPAR
(20,1),(1,19),-0.211835 # DEPENDENCYPART_GRANDPAR
(20,1),(1,20),-1.17887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,1),(1,22),-0.517652 # DEPENDENCYPART_GRANDPAR
(20,1),(1,26),-0.582688 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.260239 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.415757 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-0.231943 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.299519 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),-0.396537 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),-0.196309 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.179317 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.232082 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.357996 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.248348 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.428316 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.249356 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.468254 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),-0.319813 # DEPENDENCYPART_GRANDPAR
(20,4),(4,11),-0.422558 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.170797 # DEPENDENCYPART_GRANDPAR
(20,4),(4,14),-0.389114 # DEPENDENCYPART_GRANDPAR
(20,4),(4,18),-0.301655 # DEPENDENCYPART_GRANDPAR
(20,4),(4,21),-0.271254 # DEPENDENCYPART_GRANDPAR
(20,4),(4,23),-0.557245 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.446995 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.192988 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.395598 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.542471 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.218981 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.335214 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.341094 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-1.15932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,14),(14,26),-0.621233 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.186762 # DEPENDENCYPART_GRANDPAR
(20,17),(17,4),-0.286278 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.369265 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.542393 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.382381 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.491608 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.180891 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.338158 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.205866 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.17487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.285216 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-0.550405 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.571209 # DEPENDENCYPART_GRANDPAR
(20,17),(17,25),-0.589447 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.247856 # DEPENDENCYPART_GRANDPAR
(20,18),(18,2),-0.384352 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-0.350642 # DEPENDENCYPART_GRANDPAR
(20,18),(18,6),-0.517224 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.503841 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.373215 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.24687 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.41502 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.131236 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.16956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,22),-0.537384 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.53975 # DEPENDENCYPART_GRANDPAR
(20,18),(18,26),-0.635549 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.243127 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.239431 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.15932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.275813 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.529743 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.53531 # DEPENDENCYPART_GRANDPAR
(20,19),(19,26),-0.621233 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.719173 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.13859 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.186491 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.594037 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.779857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.191937 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0545576 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.319882 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),0.0148804 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.218984 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.712683 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.618945 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.803355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,22),-0.10571 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.113986 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.383266 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.227285 # DEPENDENCYPART_GRANDPAR
(20,26),(26,5),-0.752374 # DEPENDENCYPART_GRANDPAR
(20,26),(26,21),0.14897 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),-0.146546 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),-0.427369 # DEPENDENCYPART_GRANDPAR
(21,20),(20,1),-0.405531 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.38059 # DEPENDENCYPART_GRANDPAR
(21,20),(20,4),-0.374327 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.483917 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.373446 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.364061 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.296966 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.283249 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.07534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.302799 # DEPENDENCYPART_GRANDPAR
