# _root_ Σημειώνεται πάντως ότι το " νέο , ευέλικτο Σύμφωνο Σταθερότητας " δίνει μεγαλύτερη έμφαση στο δημόσιο χρέος , κάτι το οποίο δεν ευνοεί χώρες όπως η Ελλάδα .
#goldHeads=0,1,1,9,9,7,9,7,12,9,9,3,14,12,12,17,15,12,3,21,23,23,19,23,24,27,24,0,
#predictedHeads=0,1,1,9,9,9,9,9,12,9,9,3,14,12,12,17,15,23,17,21,23,23,19,23,24,27,23,0,
(16,18),(18,25),-0.213601 # DEPENDENCYPART_GRANDPAR
(16,18),(18,27),-0.682324 # DEPENDENCYPART_GRANDPAR
(16,23),(23,1),-1.27243 # DEPENDENCYPART_GRANDPAR
(16,23),(23,2),-0.595328 # DEPENDENCYPART_GRANDPAR
(16,23),(23,3),-0.719186 # DEPENDENCYPART_GRANDPAR
(16,23),(23,6),-1.33916 # DEPENDENCYPART_GRANDPAR
(16,23),(23,8),-1.15107 # DEPENDENCYPART_GRANDPAR
(16,23),(23,9),-0.56886 # DEPENDENCYPART_GRANDPAR
(16,23),(23,10),-0.66415 # DEPENDENCYPART_GRANDPAR
(16,23),(23,12),-1.39623 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-0.857348 # DEPENDENCYPART_GRANDPAR
(16,23),(23,14),-0.403965 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.0492829 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-0.784843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,17),0.0812158 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),-0.117156 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),0.0884271 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.937198 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),0.0760216 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.244812 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.499827 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.0935808 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),-0.561427 # DEPENDENCYPART_GRANDPAR
(16,23),(23,28),-0.316361 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),-0.902357 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),0.0668585 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),-0.265021 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.209432 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.191607 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),-0.987667 # DEPENDENCYPART_GRANDPAR
(16,24),(24,27),-0.700539 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.411541 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.493734 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.413474 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.0796756 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.28759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,4),-1.01209 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.73716 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.554461 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.662043 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.378191 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.301118 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.432013 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.0601237 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.35278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.295036 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.204462 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.572551 # DEPENDENCYPART_GRANDPAR
(17,14),(14,25),-0.784565 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.224139 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.214575 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.26914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.235232 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.441049 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.28758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.244746 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.486452 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.762065 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.44377 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.772359 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.729349 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.03297 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.950127 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.565322 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.720958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,23),-0.234458 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.21128 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.367426 # DEPENDENCYPART_GRANDPAR
(17,18),(18,27),-0.474081 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.109321 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.0840304 # DEPENDENCYPART_GRANDPAR
(17,23),(23,1),-1.43387 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-0.783611 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-0.924719 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-0.978737 # DEPENDENCYPART_GRANDPAR
(17,23),(23,8),-1.18979 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-1.01778 # DEPENDENCYPART_GRANDPAR
(17,23),(23,10),-1.10271 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-1.36215 # DEPENDENCYPART_GRANDPAR
(17,23),(23,13),-0.760932 # DEPENDENCYPART_GRANDPAR
(17,23),(23,14),-0.997914 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.962863 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.596889 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.761886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,18),0.30852 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.514875 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),-0.614258 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.402734 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.00632121 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),0.0371324 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.186441 # DEPENDENCYPART_GRANDPAR
(17,23),(23,27),-0.215214 # DEPENDENCYPART_GRANDPAR
(17,23),(23,28),-0.230277 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.639499 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.306551 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.0431255 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),0.172214 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.347881 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),-1.05018 # DEPENDENCYPART_GRANDPAR
(17,24),(24,27),-0.518243 # DEPENDENCYPART_GRANDPAR
(17,25),(25,21),0.186935 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.285139 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-1.06448 # DEPENDENCYPART_GRANDPAR
(17,25),(25,27),-0.457405 # DEPENDENCYPART_GRANDPAR
(17,25),(25,28),-0.36889 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.125354 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.171535 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.356541 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),0.140229 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.168212 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),0.112823 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.103095 # DEPENDENCYPART_GRANDPAR
(18,1),(1,10),-0.106375 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.244078 # DEPENDENCYPART_GRANDPAR
(18,1),(1,12),0.0662225 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.0423519 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),0.0609379 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),0.0723335 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-1.10635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,24),-1.03879 # DEPENDENCYPART_GRANDPAR
(18,1),(1,25),-0.854011 # DEPENDENCYPART_GRANDPAR
(18,1),(1,27),-1.01598 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.27899 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.229261 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.264164 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.450326 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),0.0994994 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),0.0101695 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.250004 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.253314 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.327032 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.0886674 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),0.0183764 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.0716135 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),-0.0745775 # DEPENDENCYPART_GRANDPAR
(18,7),(7,27),-1.047 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.258176 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.0226166 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.137192 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.0636687 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.092061 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.355841 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),0.164416 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),0.0169944 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),0.00699085 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.253758 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),0.167999 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.163535 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.145869 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.15587 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.15117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.50401 # DEPENDENCYPART_GRANDPAR
(18,14),(14,23),-0.546152 # DEPENDENCYPART_GRANDPAR
(18,14),(14,25),-0.81333 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),0.129791 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.0479917 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.154684 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.13234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,14),0.0122562 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.0923501 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.14861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,23),-0.521417 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-1.05665 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),0.168663 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),0.0777546 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.0983388 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.0823365 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.15117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.50401 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.546152 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-1.07643 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-0.81333 # DEPENDENCYPART_GRANDPAR
(18,23),(23,1),-0.457885 # DEPENDENCYPART_GRANDPAR
(18,23),(23,2),-0.604355 # DEPENDENCYPART_GRANDPAR
(18,23),(23,3),-0.568232 # DEPENDENCYPART_GRANDPAR
(18,23),(23,6),-0.283543 # DEPENDENCYPART_GRANDPAR
(18,23),(23,8),-0.306748 # DEPENDENCYPART_GRANDPAR
(18,23),(23,9),-0.53112 # DEPENDENCYPART_GRANDPAR
(18,23),(23,10),-0.534373 # DEPENDENCYPART_GRANDPAR
(18,23),(23,12),-0.444457 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-0.30199 # DEPENDENCYPART_GRANDPAR
(18,23),(23,14),-0.470302 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.373492 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-0.388531 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.355691 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.683561 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),-0.0490259 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.187717 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.2737 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.313762 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.529517 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.374754 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),-0.49565 # DEPENDENCYPART_GRANDPAR
(18,23),(23,28),-0.359712 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.115205 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),-0.243327 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.293544 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),0.0684268 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.370621 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.413498 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.47354 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),-0.262332 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.590226 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.547524 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.58856 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.419309 # DEPENDENCYPART_GRANDPAR
(18,27),(27,25),-0.422004 # DEPENDENCYPART_GRANDPAR
(18,27),(27,26),-0.578094 # DEPENDENCYPART_GRANDPAR
(18,27),(27,28),-0.363154 # DEPENDENCYPART_GRANDPAR
(19,18),(18,1),-0.564219 # DEPENDENCYPART_GRANDPAR
(19,18),(18,7),-0.134942 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.571865 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.225956 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.200198 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.510208 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.170397 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.859535 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.0931314 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.559212 # DEPENDENCYPART_GRANDPAR
(19,18),(18,27),-0.609173 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-0.839724 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-0.526287 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-0.545386 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-1.05151 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-1.05971 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-0.658879 # DEPENDENCYPART_GRANDPAR
(19,23),(23,10),-0.704824 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-0.804274 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),-0.966211 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-0.590219 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.534596 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.905316 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.534784 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.265406 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.329582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.154176 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.310123 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.160092 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.466723 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0617202 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),-0.0380526 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.147135 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.91766 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.71504 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.555872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.295553 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.0860793 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.289981 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.163583 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),-0.481644 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),-0.322704 # DEPENDENCYPART_GRANDPAR
(23,1),(1,5),0.265756 # DEPENDENCYPART_GRANDPAR
(23,1),(1,6),-0.125138 # DEPENDENCYPART_GRANDPAR
(23,1),(1,7),-0.115035 # DEPENDENCYPART_GRANDPAR
(23,1),(1,8),-0.406287 # DEPENDENCYPART_GRANDPAR
(23,1),(1,9),-0.594629 # DEPENDENCYPART_GRANDPAR
(23,1),(1,10),-0.693829 # DEPENDENCYPART_GRANDPAR
(23,1),(1,11),0.110321 # DEPENDENCYPART_GRANDPAR
(23,1),(1,12),-0.507216 # DEPENDENCYPART_GRANDPAR
(23,1),(1,14),-0.434739 # DEPENDENCYPART_GRANDPAR
(23,1),(1,15),-0.291077 # DEPENDENCYPART_GRANDPAR
(23,1),(1,17),-0.509416 # DEPENDENCYPART_GRANDPAR
(23,1),(1,18),-0.118553 # DEPENDENCYPART_GRANDPAR
(23,1),(1,24),-0.0574909 # DEPENDENCYPART_GRANDPAR
(23,1),(1,25),-0.350471 # DEPENDENCYPART_GRANDPAR
(23,1),(1,27),-0.413756 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.406779 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),-0.206881 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),0.271586 # DEPENDENCYPART_GRANDPAR
(23,2),(2,12),-0.450784 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),-0.36393 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.701118 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),0.0974319 # DEPENDENCYPART_GRANDPAR
(23,3),(3,7),-0.181333 # DEPENDENCYPART_GRANDPAR
(23,3),(3,11),-0.0580024 # DEPENDENCYPART_GRANDPAR
(23,3),(3,12),-0.446181 # DEPENDENCYPART_GRANDPAR
(23,3),(3,18),-0.184852 # DEPENDENCYPART_GRANDPAR
(23,3),(3,19),-0.0605553 # DEPENDENCYPART_GRANDPAR
(23,3),(3,23),-2.1148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,6),(6,2),-0.497474 # DEPENDENCYPART_GRANDPAR
(23,6),(6,3),-0.199442 # DEPENDENCYPART_GRANDPAR
(23,6),(6,4),-0.464272 # DEPENDENCYPART_GRANDPAR
(23,6),(6,5),0.175725 # DEPENDENCYPART_GRANDPAR
(23,6),(6,7),-0.0837219 # DEPENDENCYPART_GRANDPAR
(23,6),(6,8),-0.255701 # DEPENDENCYPART_GRANDPAR
(23,6),(6,9),-0.37081 # DEPENDENCYPART_GRANDPAR
(23,6),(6,10),-0.469997 # DEPENDENCYPART_GRANDPAR
(23,6),(6,15),-0.118191 # DEPENDENCYPART_GRANDPAR
(23,8),(8,3),-0.195345 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),0.180159 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),0.00305545 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),-0.188296 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),-0.369175 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),-0.468362 # DEPENDENCYPART_GRANDPAR
(23,8),(8,11),0.147772 # DEPENDENCYPART_GRANDPAR
(23,8),(8,17),-0.283965 # DEPENDENCYPART_GRANDPAR
(23,9),(9,1),-0.198342 # DEPENDENCYPART_GRANDPAR
(23,9),(9,2),-0.416894 # DEPENDENCYPART_GRANDPAR
(23,9),(9,4),-0.315538 # DEPENDENCYPART_GRANDPAR
(23,9),(9,5),0.220719 # DEPENDENCYPART_GRANDPAR
(23,9),(9,6),0.143913 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),-0.170021 # DEPENDENCYPART_GRANDPAR
(23,9),(9,8),-0.135034 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.3871 # DEPENDENCYPART_GRANDPAR
(23,9),(9,11),0.17286 # DEPENDENCYPART_GRANDPAR
(23,9),(9,12),-0.239591 # DEPENDENCYPART_GRANDPAR
(23,9),(9,13),-0.376125 # DEPENDENCYPART_GRANDPAR
(23,9),(9,14),-0.122532 # DEPENDENCYPART_GRANDPAR
(23,9),(9,15),-0.113934 # DEPENDENCYPART_GRANDPAR
(23,9),(9,23),-2.00772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,9),(9,25),-0.507462 # DEPENDENCYPART_GRANDPAR
(23,10),(10,1),-0.198181 # DEPENDENCYPART_GRANDPAR
(23,10),(10,2),-0.42033 # DEPENDENCYPART_GRANDPAR
(23,10),(10,4),-0.31529 # DEPENDENCYPART_GRANDPAR
(23,10),(10,5),0.220936 # DEPENDENCYPART_GRANDPAR
(23,10),(10,6),0.14413 # DEPENDENCYPART_GRANDPAR
(23,10),(10,7),-0.169804 # DEPENDENCYPART_GRANDPAR
(23,10),(10,8),-0.134817 # DEPENDENCYPART_GRANDPAR
(23,10),(10,9),-0.383013 # DEPENDENCYPART_GRANDPAR
(23,10),(10,11),0.173084 # DEPENDENCYPART_GRANDPAR
(23,10),(10,12),-0.239393 # DEPENDENCYPART_GRANDPAR
(23,10),(10,13),-0.375901 # DEPENDENCYPART_GRANDPAR
(23,10),(10,14),-0.125977 # DEPENDENCYPART_GRANDPAR
(23,10),(10,15),-0.114304 # DEPENDENCYPART_GRANDPAR
(23,10),(10,16),-0.202862 # DEPENDENCYPART_GRANDPAR
(23,12),(12,1),-0.424427 # DEPENDENCYPART_GRANDPAR
(23,12),(12,2),-0.375562 # DEPENDENCYPART_GRANDPAR
(23,12),(12,3),-0.169362 # DEPENDENCYPART_GRANDPAR
(23,12),(12,5),0.242131 # DEPENDENCYPART_GRANDPAR
(23,12),(12,6),0.100241 # DEPENDENCYPART_GRANDPAR
(23,12),(12,7),-0.16966 # DEPENDENCYPART_GRANDPAR
(23,12),(12,8),-0.176925 # DEPENDENCYPART_GRANDPAR
(23,12),(12,9),-0.421341 # DEPENDENCYPART_GRANDPAR
(23,12),(12,10),-0.512076 # DEPENDENCYPART_GRANDPAR
(23,12),(12,11),0.0866972 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),-0.632975 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),-0.432737 # DEPENDENCYPART_GRANDPAR
(23,12),(12,15),-0.291626 # DEPENDENCYPART_GRANDPAR
(23,12),(12,16),-0.465263 # DEPENDENCYPART_GRANDPAR
(23,12),(12,17),-0.507414 # DEPENDENCYPART_GRANDPAR
(23,12),(12,18),-0.118466 # DEPENDENCYPART_GRANDPAR
(23,12),(12,23),-1.78582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,12),(12,24),-0.0576621 # DEPENDENCYPART_GRANDPAR
(23,12),(12,25),-0.350543 # DEPENDENCYPART_GRANDPAR
(23,12),(12,27),-0.413927 # DEPENDENCYPART_GRANDPAR
(23,12),(12,28),-0.571164 # DEPENDENCYPART_GRANDPAR
(23,13),(13,11),0.0227366 # DEPENDENCYPART_GRANDPAR
(23,13),(13,14),-0.206396 # DEPENDENCYPART_GRANDPAR
(23,13),(13,15),-0.112418 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.311052 # DEPENDENCYPART_GRANDPAR
(23,13),(13,17),-0.281083 # DEPENDENCYPART_GRANDPAR
(23,14),(14,4),-0.315286 # DEPENDENCYPART_GRANDPAR
(23,14),(14,8),-0.134856 # DEPENDENCYPART_GRANDPAR
(23,14),(14,9),-0.375244 # DEPENDENCYPART_GRANDPAR
(23,14),(14,10),-0.470287 # DEPENDENCYPART_GRANDPAR
(23,14),(14,11),0.0654292 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.358789 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.113072 # DEPENDENCYPART_GRANDPAR
(23,14),(14,16),-0.202078 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),-0.196668 # DEPENDENCYPART_GRANDPAR
(23,14),(14,18),-0.130083 # DEPENDENCYPART_GRANDPAR
(23,14),(14,19),0.148824 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-2.00772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,25),-0.507462 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.428613 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.426953 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.291126 # DEPENDENCYPART_GRANDPAR
(23,15),(15,18),-0.157687 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.343582 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.283926 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.0843725 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-1.87716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,24),-0.218474 # DEPENDENCYPART_GRANDPAR
(23,17),(17,13),-0.358738 # DEPENDENCYPART_GRANDPAR
(23,17),(17,14),-0.208618 # DEPENDENCYPART_GRANDPAR
