# _root_ Αποτελεί πρόκληση για όλους εμάς - το Κοινοβούλιο , την Επιτροπή και το Συμβούλιο - να θεσπίσουμε αυτά τα εχέγγυα , διότι είναι δύσκολο να εξακολουθήσουμε να συμφωνούμε ώσπου να τα αποκτήσουμε .
#goldHeads=0,1,1,5,6,3,8,12,12,11,12,6,14,12,6,17,1,20,20,17,17,1,22,23,26,23,28,26,28,32,32,29,0,
#predictedHeads=0,1,2,5,3,4,8,12,12,11,12,3,14,12,6,17,15,19,20,17,22,17,22,23,26,23,28,26,28,32,32,29,0,
(23,17),(17,22),-0.0351778 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.79259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,24),0.10459 # DEPENDENCYPART_GRANDPAR
(23,17),(17,26),-0.402532 # DEPENDENCYPART_GRANDPAR
(23,17),(17,28),-1.11865 # DEPENDENCYPART_GRANDPAR
(23,17),(17,29),-0.378836 # DEPENDENCYPART_GRANDPAR
(23,17),(17,32),-1.07818 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.19582 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-1.88359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,18),0.0486829 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),0.0619279 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.494914 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.154334 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),0.126479 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.87886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,2),-0.847586 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.427976 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.0976595 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.95822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.0157526 # DEPENDENCYPART_GRANDPAR
(23,21),(21,29),-0.50095 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.319064 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-2.10246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,26),-0.701433 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-1.41756 # DEPENDENCYPART_GRANDPAR
(23,22),(22,32),-1.37708 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.666235 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-1.18823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,26),0.32614 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.389484 # DEPENDENCYPART_GRANDPAR
(23,24),(24,29),0.01686 # DEPENDENCYPART_GRANDPAR
(23,24),(24,32),-0.349882 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.274599 # DEPENDENCYPART_GRANDPAR
(23,26),(26,1),-1.41309 # DEPENDENCYPART_GRANDPAR
(23,26),(26,14),-0.872115 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-0.190396 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.795757 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-0.508421 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.274655 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-1.33529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.288802 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),1.05174 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.083714 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.46593 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.023383 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.519322 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.369193 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),-0.426383 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.441025 # DEPENDENCYPART_GRANDPAR
(23,28),(28,1),-1.41311 # DEPENDENCYPART_GRANDPAR
(23,28),(28,14),-0.872168 # DEPENDENCYPART_GRANDPAR
(23,28),(28,18),-0.190452 # DEPENDENCYPART_GRANDPAR
(23,28),(28,20),-0.795784 # DEPENDENCYPART_GRANDPAR
(23,28),(28,24),0.288565 # DEPENDENCYPART_GRANDPAR
(23,28),(28,25),1.05147 # DEPENDENCYPART_GRANDPAR
(23,28),(28,26),0.0509709 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),0.397027 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.0246761 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.519397 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),-0.371622 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),-0.426458 # DEPENDENCYPART_GRANDPAR
(23,29),(29,32),-0.303995 # DEPENDENCYPART_GRANDPAR
(23,32),(32,1),-1.41109 # DEPENDENCYPART_GRANDPAR
(23,32),(32,3),-1.01695 # DEPENDENCYPART_GRANDPAR
(23,32),(32,14),-0.870117 # DEPENDENCYPART_GRANDPAR
(23,32),(32,15),-0.397837 # DEPENDENCYPART_GRANDPAR
(23,32),(32,18),-0.184401 # DEPENDENCYPART_GRANDPAR
(23,32),(32,20),-0.793758 # DEPENDENCYPART_GRANDPAR
(23,32),(32,21),-0.506422 # DEPENDENCYPART_GRANDPAR
(23,32),(32,22),-0.272656 # DEPENDENCYPART_GRANDPAR
(23,32),(32,24),0.288696 # DEPENDENCYPART_GRANDPAR
(23,32),(32,26),0.0511295 # DEPENDENCYPART_GRANDPAR
(23,32),(32,28),-0.664993 # DEPENDENCYPART_GRANDPAR
(23,32),(32,29),-0.137347 # DEPENDENCYPART_GRANDPAR
(23,32),(32,30),-0.0385253 # DEPENDENCYPART_GRANDPAR
(23,32),(32,31),-0.490455 # DEPENDENCYPART_GRANDPAR
(23,32),(32,33),-0.510567 # DEPENDENCYPART_GRANDPAR
(24,21),(21,2),-0.0838129 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.646288 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.0433986 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),-0.739405 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-0.895553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,29),-0.296265 # DEPENDENCYPART_GRANDPAR
(24,23),(23,3),-0.29937 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),-0.584485 # DEPENDENCYPART_GRANDPAR
(24,23),(23,6),-0.125703 # DEPENDENCYPART_GRANDPAR
(24,23),(23,8),0.0329732 # DEPENDENCYPART_GRANDPAR
(24,23),(23,9),-0.138586 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),0.150438 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),0.0945548 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),-0.140589 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),-0.306598 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),-0.169088 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.564823 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.539005 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0622952 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.00496415 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-0.877778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),0.124936 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.405367 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.346621 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.714964 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-0.278327 # DEPENDENCYPART_GRANDPAR
(24,23),(23,32),-0.636246 # DEPENDENCYPART_GRANDPAR
(24,26),(26,1),-1.7057 # DEPENDENCYPART_GRANDPAR
(24,26),(26,14),-0.39721 # DEPENDENCYPART_GRANDPAR
(24,26),(26,18),-0.556005 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-1.03811 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-0.402404 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.447907 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-1.19462 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.438269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.724601 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),0.108005 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.309499 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),0.170321 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),-0.0514281 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),-0.102552 # DEPENDENCYPART_GRANDPAR
(24,26),(26,32),-0.230739 # DEPENDENCYPART_GRANDPAR
(24,28),(28,1),-1.7057 # DEPENDENCYPART_GRANDPAR
(24,28),(28,14),-0.397223 # DEPENDENCYPART_GRANDPAR
(24,28),(28,18),-0.556019 # DEPENDENCYPART_GRANDPAR
(24,28),(28,20),-1.03811 # DEPENDENCYPART_GRANDPAR
(24,28),(28,24),-0.438269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,28),(28,25),0.724645 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),0.0866258 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.253088 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),0.169103 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.0514281 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.104906 # DEPENDENCYPART_GRANDPAR
(24,28),(28,32),-0.230739 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),-0.187312 # DEPENDENCYPART_GRANDPAR
(24,32),(32,1),-1.7057 # DEPENDENCYPART_GRANDPAR
(24,32),(32,3),-0.724847 # DEPENDENCYPART_GRANDPAR
(24,32),(32,14),-0.39721 # DEPENDENCYPART_GRANDPAR
(24,32),(32,15),-0.536936 # DEPENDENCYPART_GRANDPAR
(24,32),(32,18),-0.554006 # DEPENDENCYPART_GRANDPAR
(24,32),(32,20),-1.03811 # DEPENDENCYPART_GRANDPAR
(24,32),(32,21),-0.402404 # DEPENDENCYPART_GRANDPAR
(24,32),(32,22),-0.447907 # DEPENDENCYPART_GRANDPAR
(24,32),(32,24),-0.438269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,32),(32,26),0.0866441 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),-0.222953 # DEPENDENCYPART_GRANDPAR
(24,32),(32,29),0.177036 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),0.0935516 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),-0.0388399 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.104077 # DEPENDENCYPART_GRANDPAR
(25,26),(26,1),-0.654923 # DEPENDENCYPART_GRANDPAR
(25,26),(26,14),-0.496078 # DEPENDENCYPART_GRANDPAR
(25,26),(26,18),-0.566204 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-0.543536 # DEPENDENCYPART_GRANDPAR
(25,26),(26,21),-0.463699 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-0.48954 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.490236 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.371261 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.368225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.0215897 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.0190518 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.123245 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),-0.323069 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.353895 # DEPENDENCYPART_GRANDPAR
(25,26),(26,32),-0.162676 # DEPENDENCYPART_GRANDPAR
(26,1),(1,2),-0.89084 # DEPENDENCYPART_GRANDPAR
(26,1),(1,3),-0.761746 # DEPENDENCYPART_GRANDPAR
(26,1),(1,4),-0.887033 # DEPENDENCYPART_GRANDPAR
(26,1),(1,5),-1.20571 # DEPENDENCYPART_GRANDPAR
(26,1),(1,6),-0.0816452 # DEPENDENCYPART_GRANDPAR
(26,1),(1,8),-0.758849 # DEPENDENCYPART_GRANDPAR
(26,1),(1,9),-0.268422 # DEPENDENCYPART_GRANDPAR
(26,1),(1,11),-0.823966 # DEPENDENCYPART_GRANDPAR
(26,1),(1,12),-0.238644 # DEPENDENCYPART_GRANDPAR
(26,1),(1,14),-0.748947 # DEPENDENCYPART_GRANDPAR
(26,1),(1,15),-0.131793 # DEPENDENCYPART_GRANDPAR
(26,1),(1,17),-0.683704 # DEPENDENCYPART_GRANDPAR
(26,1),(1,22),-0.215789 # DEPENDENCYPART_GRANDPAR
(26,14),(14,7),-1.22398 # DEPENDENCYPART_GRANDPAR
(26,14),(14,10),-1.36871 # DEPENDENCYPART_GRANDPAR
(26,14),(14,11),-0.618301 # DEPENDENCYPART_GRANDPAR
(26,14),(14,12),-0.241826 # DEPENDENCYPART_GRANDPAR
(26,14),(14,13),-0.820266 # DEPENDENCYPART_GRANDPAR
(26,14),(14,15),-0.127464 # DEPENDENCYPART_GRANDPAR
(26,14),(14,16),-0.304065 # DEPENDENCYPART_GRANDPAR
(26,14),(14,17),-0.437214 # DEPENDENCYPART_GRANDPAR
(26,14),(14,20),-0.465167 # DEPENDENCYPART_GRANDPAR
(26,14),(14,32),-1.31972 # DEPENDENCYPART_GRANDPAR
(26,18),(18,21),-0.118099 # DEPENDENCYPART_GRANDPAR
(26,18),(18,23),-1.20132 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.374375 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.440143 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.100767 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),-0.0990629 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),-1.20612 # DEPENDENCYPART_GRANDPAR
(26,21),(21,2),-0.880198 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.631678 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.138529 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),-1.40924 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),-0.367249 # DEPENDENCYPART_GRANDPAR
(26,21),(21,29),-0.340405 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.170144 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-1.11563 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.6514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,28),-0.964617 # DEPENDENCYPART_GRANDPAR
(26,22),(22,32),-1.38145 # DEPENDENCYPART_GRANDPAR
(26,23),(23,3),-0.736817 # DEPENDENCYPART_GRANDPAR
(26,23),(23,4),-0.632727 # DEPENDENCYPART_GRANDPAR
(26,23),(23,6),-0.0462329 # DEPENDENCYPART_GRANDPAR
(26,23),(23,8),-0.540389 # DEPENDENCYPART_GRANDPAR
(26,23),(23,9),-0.3183 # DEPENDENCYPART_GRANDPAR
(26,23),(23,11),-0.625527 # DEPENDENCYPART_GRANDPAR
(26,23),(23,14),-0.546182 # DEPENDENCYPART_GRANDPAR
(26,23),(23,15),-0.096381 # DEPENDENCYPART_GRANDPAR
(26,23),(23,17),-0.547415 # DEPENDENCYPART_GRANDPAR
(26,23),(23,18),-0.365167 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),-0.450942 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.426017 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.186673 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.145949 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),-0.284454 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),0.237053 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.35998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,27),0.980711 # DEPENDENCYPART_GRANDPAR
(26,23),(23,28),-0.673197 # DEPENDENCYPART_GRANDPAR
(26,23),(23,29),-0.211827 # DEPENDENCYPART_GRANDPAR
(26,23),(23,32),-1.09003 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),-0.207871 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-1.11153 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.45874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,28),-0.771948 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-0.315884 # DEPENDENCYPART_GRANDPAR
(26,24),(24,32),-1.18878 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.48558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.0360039 # DEPENDENCYPART_GRANDPAR
(26,28),(28,1),-2.73635 # DEPENDENCYPART_GRANDPAR
(26,28),(28,14),-0.941375 # DEPENDENCYPART_GRANDPAR
(26,28),(28,18),-0.598944 # DEPENDENCYPART_GRANDPAR
(26,28),(28,20),-0.932029 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-0.524727 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.485732 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.906628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),1.65721 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.118634 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.166208 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),0.162163 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.494494 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.331958 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.453711 # DEPENDENCYPART_GRANDPAR
(26,32),(32,1),-2.73433 # DEPENDENCYPART_GRANDPAR
(26,32),(32,3),-1.00153 # DEPENDENCYPART_GRANDPAR
(26,32),(32,14),-0.939325 # DEPENDENCYPART_GRANDPAR
(26,32),(32,15),-0.472047 # DEPENDENCYPART_GRANDPAR
(26,32),(32,18),-0.592893 # DEPENDENCYPART_GRANDPAR
(26,32),(32,20),-0.930004 # DEPENDENCYPART_GRANDPAR
(26,32),(32,21),-0.428975 # DEPENDENCYPART_GRANDPAR
(26,32),(32,22),-0.496039 # DEPENDENCYPART_GRANDPAR
(26,32),(32,24),-0.522701 # DEPENDENCYPART_GRANDPAR
(26,32),(32,26),-0.906469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,32),(32,28),-0.219682 # DEPENDENCYPART_GRANDPAR
(26,32),(32,29),0.0657158 # DEPENDENCYPART_GRANDPAR
(26,32),(32,30),0.312534 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),0.086947 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),-0.300624 # DEPENDENCYPART_GRANDPAR
(27,28),(28,1),-0.654485 # DEPENDENCYPART_GRANDPAR
(27,28),(28,14),-0.465904 # DEPENDENCYPART_GRANDPAR
(27,28),(28,18),-0.593229 # DEPENDENCYPART_GRANDPAR
(27,28),(28,20),-0.62859 # DEPENDENCYPART_GRANDPAR
(27,28),(28,24),-0.514614 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-0.510102 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.374311 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-0.395038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),-0.00748605 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),-0.226735 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.248322 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.105001 # DEPENDENCYPART_GRANDPAR
(28,1),(1,2),-0.960581 # DEPENDENCYPART_GRANDPAR
(28,1),(1,3),-0.747182 # DEPENDENCYPART_GRANDPAR
(28,1),(1,4),-0.829853 # DEPENDENCYPART_GRANDPAR
(28,1),(1,5),-1.50006 # DEPENDENCYPART_GRANDPAR
(28,1),(1,6),-0.123419 # DEPENDENCYPART_GRANDPAR
(28,1),(1,8),-0.905027 # DEPENDENCYPART_GRANDPAR
(28,1),(1,9),-0.274889 # DEPENDENCYPART_GRANDPAR
(28,1),(1,11),-0.853571 # DEPENDENCYPART_GRANDPAR
(28,1),(1,12),-0.213498 # DEPENDENCYPART_GRANDPAR
(28,1),(1,14),-0.948384 # DEPENDENCYPART_GRANDPAR
(28,1),(1,15),-0.0667385 # DEPENDENCYPART_GRANDPAR
(28,1),(1,17),-0.905125 # DEPENDENCYPART_GRANDPAR
(28,1),(1,22),-0.238791 # DEPENDENCYPART_GRANDPAR
(28,14),(14,7),-1.58424 # DEPENDENCYPART_GRANDPAR
(28,14),(14,10),-1.56215 # DEPENDENCYPART_GRANDPAR
(28,14),(14,11),-0.648235 # DEPENDENCYPART_GRANDPAR
(28,14),(14,12),-0.217935 # DEPENDENCYPART_GRANDPAR
(28,14),(14,13),-1.11842 # DEPENDENCYPART_GRANDPAR
(28,14),(14,15),-0.062786 # DEPENDENCYPART_GRANDPAR
(28,14),(14,16),-0.368414 # DEPENDENCYPART_GRANDPAR
(28,14),(14,17),-0.659023 # DEPENDENCYPART_GRANDPAR
(28,14),(14,20),-0.094998 # DEPENDENCYPART_GRANDPAR
(28,14),(14,32),-0.959921 # DEPENDENCYPART_GRANDPAR
(28,18),(18,21),-0.250019 # DEPENDENCYPART_GRANDPAR
(28,18),(18,23),-0.724144 # DEPENDENCYPART_GRANDPAR
(28,20),(20,18),-0.508711 # DEPENDENCYPART_GRANDPAR
(28,20),(20,19),-0.888419 # DEPENDENCYPART_GRANDPAR
(28,20),(20,21),-0.232686 # DEPENDENCYPART_GRANDPAR
(28,20),(20,22),-0.122065 # DEPENDENCYPART_GRANDPAR
(28,20),(20,23),-0.728949 # DEPENDENCYPART_GRANDPAR
(28,24),(24,21),-0.337353 # DEPENDENCYPART_GRANDPAR
(28,24),(24,23),-0.635948 # DEPENDENCYPART_GRANDPAR
(28,24),(24,26),-0.222922 # DEPENDENCYPART_GRANDPAR
(28,24),(24,28),-1.73839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,24),(24,29),0.0473357 # DEPENDENCYPART_GRANDPAR
(28,24),(24,32),-0.828982 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),-0.25288 # DEPENDENCYPART_GRANDPAR
(28,26),(26,1),-1.54412 # DEPENDENCYPART_GRANDPAR
(28,26),(26,14),-0.769277 # DEPENDENCYPART_GRANDPAR
(28,26),(26,18),-0.528293 # DEPENDENCYPART_GRANDPAR
(28,26),(26,20),-0.0981382 # DEPENDENCYPART_GRANDPAR
(28,26),(26,21),-0.320337 # DEPENDENCYPART_GRANDPAR
(28,26),(26,22),-0.170777 # DEPENDENCYPART_GRANDPAR
(28,26),(26,23),-0.686597 # DEPENDENCYPART_GRANDPAR
(28,26),(26,24),0.173272 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),-0.552195 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),0.0867367 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.64697 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,29),0.143884 # DEPENDENCYPART_GRANDPAR
(28,26),(26,30),0.132978 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.174052 # DEPENDENCYPART_GRANDPAR
(28,26),(26,32),-0.737561 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.76523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,32),0.0227418 # DEPENDENCYPART_GRANDPAR
(28,30),(30,32),-0.0957008 # DEPENDENCYPART_GRANDPAR
(28,32),(32,1),-2.14365 # DEPENDENCYPART_GRANDPAR
(28,32),(32,3),-0.987003 # DEPENDENCYPART_GRANDPAR
(28,32),(32,14),-1.13878 # DEPENDENCYPART_GRANDPAR
(28,32),(32,15),-0.405786 # DEPENDENCYPART_GRANDPAR
(28,32),(32,18),-0.726533 # DEPENDENCYPART_GRANDPAR
(28,32),(32,20),-0.559464 # DEPENDENCYPART_GRANDPAR
(28,32),(32,21),-0.558465 # DEPENDENCYPART_GRANDPAR
(28,32),(32,22),-0.519044 # DEPENDENCYPART_GRANDPAR
(28,32),(32,24),-0.271058 # DEPENDENCYPART_GRANDPAR
(28,32),(32,26),-0.787933 # DEPENDENCYPART_GRANDPAR
(28,32),(32,28),-1.18632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,32),(32,29),0.42892 # DEPENDENCYPART_GRANDPAR
(28,32),(32,30),0.818503 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),-0.0339915 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.325769 # DEPENDENCYPART_GRANDPAR
(29,32),(32,1),-0.64 # DEPENDENCYPART_GRANDPAR
(29,32),(32,3),-0.761552 # DEPENDENCYPART_GRANDPAR
(29,32),(32,14),-0.518386 # DEPENDENCYPART_GRANDPAR
(29,32),(32,15),-0.526587 # DEPENDENCYPART_GRANDPAR
(29,32),(32,18),-0.527096 # DEPENDENCYPART_GRANDPAR
(29,32),(32,20),-0.592586 # DEPENDENCYPART_GRANDPAR
(29,32),(32,21),-0.365837 # DEPENDENCYPART_GRANDPAR
(29,32),(32,22),-0.482109 # DEPENDENCYPART_GRANDPAR
(29,32),(32,24),-0.487101 # DEPENDENCYPART_GRANDPAR
(29,32),(32,26),-0.51098 # DEPENDENCYPART_GRANDPAR
(29,32),(32,28),-0.437189 # DEPENDENCYPART_GRANDPAR
(29,32),(32,29),-0.156724 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,32),(32,30),0.765279 # DEPENDENCYPART_GRANDPAR
(29,32),(32,31),0.305398 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),0.102616 # DEPENDENCYPART_GRANDPAR
(30,32),(32,1),-0.696817 # DEPENDENCYPART_GRANDPAR
(30,32),(32,3),-0.708156 # DEPENDENCYPART_GRANDPAR
(30,32),(32,14),-0.567652 # DEPENDENCYPART_GRANDPAR
(30,32),(32,15),-0.585069 # DEPENDENCYPART_GRANDPAR
(30,32),(32,18),-0.591611 # DEPENDENCYPART_GRANDPAR
(30,32),(32,20),-0.676516 # DEPENDENCYPART_GRANDPAR
(30,32),(32,21),-0.55741 # DEPENDENCYPART_GRANDPAR
(30,32),(32,22),-0.562669 # DEPENDENCYPART_GRANDPAR
(30,32),(32,24),-0.672902 # DEPENDENCYPART_GRANDPAR
(30,32),(32,26),-0.544395 # DEPENDENCYPART_GRANDPAR
(30,32),(32,28),-0.539706 # DEPENDENCYPART_GRANDPAR
(30,32),(32,29),-0.390897 # DEPENDENCYPART_GRANDPAR
(30,32),(32,30),-0.405864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,32),(32,31),0.257451 # DEPENDENCYPART_GRANDPAR
