# _root_ Πιστεύω ότι αξίζει στ' αλήθεια τον κόπο να συνεχίσουμε το πρόγραμμα αυτό και , αν είναι δυνατόν , να αυξήσουμε τους σχετικούς πόρους .
#goldHeads=0,1,13,3,4,7,3,9,3,11,9,11,2,15,13,15,16,13,20,13,23,23,20,0,
#predictedHeads=0,1,2,5,3,7,3,9,7,11,9,11,15,15,9,15,16,15,20,16,23,23,20,0,
(20,1),(1,14),-0.168681 # DEPENDENCYPART_GRANDPAR
(20,1),(1,15),-0.167614 # DEPENDENCYPART_GRANDPAR
(20,1),(1,18),0.0187491 # DEPENDENCYPART_GRANDPAR
(20,1),(1,24),-0.387348 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-2.03545 # DEPENDENCYPART_GRANDPAR
(20,2),(2,9),-0.827538 # DEPENDENCYPART_GRANDPAR
(20,2),(2,13),-0.248359 # DEPENDENCYPART_GRANDPAR
(20,2),(2,14),-0.231337 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),-1.2075 # DEPENDENCYPART_GRANDPAR
(20,2),(2,18),-0.043907 # DEPENDENCYPART_GRANDPAR
(20,2),(2,20),-1.75699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,3),(3,1),-2.22675 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.158176 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.784495 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),-0.861812 # DEPENDENCYPART_GRANDPAR
(20,3),(3,9),-0.886953 # DEPENDENCYPART_GRANDPAR
(20,3),(3,11),-0.666874 # DEPENDENCYPART_GRANDPAR
(20,3),(3,13),-0.23801 # DEPENDENCYPART_GRANDPAR
(20,3),(3,14),-0.156866 # DEPENDENCYPART_GRANDPAR
(20,3),(3,15),-0.165965 # DEPENDENCYPART_GRANDPAR
(20,3),(3,17),-0.240935 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),0.0305642 # DEPENDENCYPART_GRANDPAR
(20,3),(3,20),-1.42793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,3),(3,22),-0.078365 # DEPENDENCYPART_GRANDPAR
(20,3),(3,23),0.153331 # DEPENDENCYPART_GRANDPAR
(20,3),(3,24),-0.386702 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.588161 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.666316 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-2.00795 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.278755 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-0.994687 # DEPENDENCYPART_GRANDPAR
(20,5),(5,7),-0.553247 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),-0.296212 # DEPENDENCYPART_GRANDPAR
(20,5),(5,9),-0.623445 # DEPENDENCYPART_GRANDPAR
(20,5),(5,11),-0.361936 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),-0.277587 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.562477 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-0.946904 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.295458 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.622635 # DEPENDENCYPART_GRANDPAR
(20,7),(7,11),-0.361407 # DEPENDENCYPART_GRANDPAR
(20,7),(7,13),-0.00874487 # DEPENDENCYPART_GRANDPAR
(20,7),(7,15),0.00292529 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-0.93231 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.64778 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.527308 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.758947 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.253944 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),0.00489556 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.165635 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),0.0176827 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),-1.0404 # DEPENDENCYPART_GRANDPAR
(20,11),(11,17),0.0396366 # DEPENDENCYPART_GRANDPAR
(20,11),(11,20),-1.65175 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,11),(11,23),-0.107145 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.0741706 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.150866 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-1.17763 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.116239 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.137468 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-1.00494 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),0.193886 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.71986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,24),-0.613302 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-2.22877 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.151161 # DEPENDENCYPART_GRANDPAR
(20,16),(16,3),-1.94238 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.343077 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.583091 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.662792 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.743909 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.452794 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.362964 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.265171 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.214916 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.142507 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.22145 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.0865884 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.21686 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.42062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,22),-0.0643648 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),0.190775 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.378601 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-1.11703 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.0537649 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.51937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,23),-0.00779413 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-2.49305 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.774433 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-0.852955 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.655692 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-1.44669 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.176807 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.58925 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,22),-0.195845 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.0458831 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),1.12146 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.434518 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.673234 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),1.13225 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.405737 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.110835 # DEPENDENCYPART_GRANDPAR
(20,24),(24,1),-2.95306 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.381989 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-1.23442 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.859614 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.762332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.29552 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.981454 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.0853065 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.213549 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.28755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,21),-0.18013 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.28754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,1),-1.113 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.782981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,1),(1,2),-0.276548 # DEPENDENCYPART_GRANDPAR
(24,1),(1,3),-0.450622 # DEPENDENCYPART_GRANDPAR
(24,1),(1,4),-0.239436 # DEPENDENCYPART_GRANDPAR
(24,1),(1,5),-0.659351 # DEPENDENCYPART_GRANDPAR
(24,1),(1,7),-0.588346 # DEPENDENCYPART_GRANDPAR
(24,1),(1,9),-0.418128 # DEPENDENCYPART_GRANDPAR
(24,1),(1,14),-0.387941 # DEPENDENCYPART_GRANDPAR
(24,1),(1,15),-0.257136 # DEPENDENCYPART_GRANDPAR
(24,1),(1,18),-0.396456 # DEPENDENCYPART_GRANDPAR
(24,1),(1,24),-1.08463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,17),-0.439796 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.301725 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.332237 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.1104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
