# _root_ Ιδιαίτερα , όσον αφορά μια μελλοντική συνεργασία βασισμένη στις δημοκρατικές αρχές των ανθρωπίνων δικαιωμάτων , των θεμελιωδών ελευθεριών και του κράτους δικαίου .
#goldHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,19,19,18,18,19,11,21,19,21,0,
#predictedHeads=4,4,4,0,7,7,4,7,8,11,9,14,14,11,19,18,18,19,11,22,22,19,0,
(19,17),(17,19),-0.956701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.158443 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.373004 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.175603 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),0.154139 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.0345885 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.034091 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.231486 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.155627 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.956701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),0.198067 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.158443 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.373004 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.376993 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.158924 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.782686 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.136676 # DEPENDENCYPART_GRANDPAR
(19,22),(22,12),-0.696066 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.288976 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.347837 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.247543 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.400058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.795679 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.429067 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.134002 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-0.239329 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.301158 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.0554928 # DEPENDENCYPART_GRANDPAR
(21,14),(14,1),-0.253845 # DEPENDENCYPART_GRANDPAR
(21,14),(14,3),-0.265926 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.196581 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.724909 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.208874 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.653117 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.501933 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.272998 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.23721 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.0639816 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.0667884 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.0747754 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),-0.659399 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.506093 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.357915 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.332814 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.460086 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.219315 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.074732 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.287358 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.41238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.496424 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-1.04436 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.845043 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.652217 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.638778 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.610957 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.865136 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.865979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.368972 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.542056 # DEPENDENCYPART_GRANDPAR
(22,16),(16,18),-0.551575 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),-0.539014 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.770963 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.523905 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.346511 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.475311 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.483056 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.0589711 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.293319 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.11275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,12),-0.535316 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.766281 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.494242 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.345386 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.471612 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.568674 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.055488 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),0.0972326 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.296784 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.11275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,1),-0.485652 # DEPENDENCYPART_GRANDPAR
(22,19),(19,2),-0.296104 # DEPENDENCYPART_GRANDPAR
(22,19),(19,3),-0.450431 # DEPENDENCYPART_GRANDPAR
(22,19),(19,4),-1.28092 # DEPENDENCYPART_GRANDPAR
(22,19),(19,6),-0.855705 # DEPENDENCYPART_GRANDPAR
(22,19),(19,7),-0.567649 # DEPENDENCYPART_GRANDPAR
(22,19),(19,8),-0.199423 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.541629 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-1.07944 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.702501 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.442682 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.248079 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.313735 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.306913 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.342085 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.291572 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.149258 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.260047 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.09011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.375641 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.355358 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.426839 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.0590984 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.04763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,2),-0.728153 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.183407 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.543046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,2),(2,1),-0.72038 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),-0.623228 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.534061 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.433636 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),-0.893147 # DEPENDENCYPART_GRANDPAR
(23,2),(2,8),-0.483532 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),-0.603126 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.645273 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.472616 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.382437 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.378357 # DEPENDENCYPART_GRANDPAR
(23,22),(22,12),-0.671127 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.572224 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.481983 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.490639 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.31958 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.416489 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.325735 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.11234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
