# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(24,6),(6,16),0.225397 # DEPENDENCYPART_GRANDPAR
(24,6),(6,17),0.254766 # DEPENDENCYPART_GRANDPAR
(24,6),(6,18),0.16835 # DEPENDENCYPART_GRANDPAR
(24,6),(6,19),0.27808 # DEPENDENCYPART_GRANDPAR
(24,6),(6,20),0.0169742 # DEPENDENCYPART_GRANDPAR
(24,6),(6,23),0.211574 # DEPENDENCYPART_GRANDPAR
(24,6),(6,24),-0.885162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,6),(6,30),-0.478902 # DEPENDENCYPART_GRANDPAR
(24,6),(6,33),-0.387485 # DEPENDENCYPART_GRANDPAR
(24,8),(8,2),-0.0621625 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),0.217679 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),0.0642082 # DEPENDENCYPART_GRANDPAR
(24,8),(8,10),0.117521 # DEPENDENCYPART_GRANDPAR
(24,8),(8,14),0.201384 # DEPENDENCYPART_GRANDPAR
(24,9),(9,1),0.133053 # DEPENDENCYPART_GRANDPAR
(24,9),(9,2),-0.0631425 # DEPENDENCYPART_GRANDPAR
(24,9),(9,4),-0.167819 # DEPENDENCYPART_GRANDPAR
(24,9),(9,6),-0.0158881 # DEPENDENCYPART_GRANDPAR
(24,9),(9,7),0.199681 # DEPENDENCYPART_GRANDPAR
(24,9),(9,8),0.00783711 # DEPENDENCYPART_GRANDPAR
(24,9),(9,10),0.108461 # DEPENDENCYPART_GRANDPAR
(24,9),(9,12),-0.157095 # DEPENDENCYPART_GRANDPAR
(24,9),(9,14),0.268662 # DEPENDENCYPART_GRANDPAR
(24,10),(10,2),-0.181596 # DEPENDENCYPART_GRANDPAR
(24,10),(10,4),-0.302211 # DEPENDENCYPART_GRANDPAR
(24,10),(10,6),-0.142937 # DEPENDENCYPART_GRANDPAR
(24,10),(10,7),0.133102 # DEPENDENCYPART_GRANDPAR
(24,10),(10,8),-0.117239 # DEPENDENCYPART_GRANDPAR
(24,10),(10,9),-0.1281 # DEPENDENCYPART_GRANDPAR
(24,10),(10,11),-0.0699319 # DEPENDENCYPART_GRANDPAR
(24,10),(10,14),0.0405128 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),0.137431 # DEPENDENCYPART_GRANDPAR
(24,14),(14,2),-0.0656662 # DEPENDENCYPART_GRANDPAR
(24,14),(14,4),-0.10693 # DEPENDENCYPART_GRANDPAR
(24,14),(14,6),0.048101 # DEPENDENCYPART_GRANDPAR
(24,14),(14,7),0.203769 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),0.0552108 # DEPENDENCYPART_GRANDPAR
(24,14),(14,9),-0.00699752 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),0.0397795 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),0.0474961 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.221958 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.121623 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),0.169441 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),0.237171 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),0.26654 # DEPENDENCYPART_GRANDPAR
(24,14),(14,18),0.17291 # DEPENDENCYPART_GRANDPAR
(24,14),(14,19),0.28264 # DEPENDENCYPART_GRANDPAR
(24,14),(14,20),0.02384 # DEPENDENCYPART_GRANDPAR
(24,14),(14,21),0.234674 # DEPENDENCYPART_GRANDPAR
(24,14),(14,23),0.20963 # DEPENDENCYPART_GRANDPAR
(24,14),(14,24),-0.885146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,14),(14,29),-0.339033 # DEPENDENCYPART_GRANDPAR
(24,14),(14,30),-0.478862 # DEPENDENCYPART_GRANDPAR
(24,14),(14,32),-0.380912 # DEPENDENCYPART_GRANDPAR
(24,14),(14,33),-0.387469 # DEPENDENCYPART_GRANDPAR
(24,14),(14,37),-0.270361 # DEPENDENCYPART_GRANDPAR
(24,15),(15,16),0.203674 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),0.231014 # DEPENDENCYPART_GRANDPAR
(24,16),(16,11),0.0853406 # DEPENDENCYPART_GRANDPAR
(24,16),(16,12),-0.358094 # DEPENDENCYPART_GRANDPAR
(24,16),(16,17),0.278379 # DEPENDENCYPART_GRANDPAR
(24,16),(16,18),0.104732 # DEPENDENCYPART_GRANDPAR
(24,16),(16,19),0.202584 # DEPENDENCYPART_GRANDPAR
(24,16),(16,20),0.0371503 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),0.242593 # DEPENDENCYPART_GRANDPAR
(24,16),(16,24),-0.939548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,16),(16,29),-0.450918 # DEPENDENCYPART_GRANDPAR
(24,16),(16,30),-0.527336 # DEPENDENCYPART_GRANDPAR
(24,16),(16,35),-0.554977 # DEPENDENCYPART_GRANDPAR
(24,17),(17,11),0.0686732 # DEPENDENCYPART_GRANDPAR
(24,17),(17,12),-0.364536 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),0.0601503 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),0.121321 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),0.105141 # DEPENDENCYPART_GRANDPAR
(24,17),(17,19),0.202993 # DEPENDENCYPART_GRANDPAR
(24,17),(17,20),0.0369664 # DEPENDENCYPART_GRANDPAR
(24,17),(17,21),0.237361 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-0.939549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,17),(17,29),-0.45092 # DEPENDENCYPART_GRANDPAR
(24,17),(17,35),-0.554979 # DEPENDENCYPART_GRANDPAR
(24,18),(18,12),-0.263879 # DEPENDENCYPART_GRANDPAR
(24,18),(18,15),-0.0908153 # DEPENDENCYPART_GRANDPAR
(24,18),(18,16),0.0145199 # DEPENDENCYPART_GRANDPAR
(24,18),(18,17),0.0356868 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),0.184166 # DEPENDENCYPART_GRANDPAR
(24,18),(18,20),0.00509665 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),0.128533 # DEPENDENCYPART_GRANDPAR
(24,18),(18,23),0.29904 # DEPENDENCYPART_GRANDPAR
(24,18),(18,24),-0.890987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,18),(18,29),-0.370076 # DEPENDENCYPART_GRANDPAR
(24,19),(19,4),-0.217489 # DEPENDENCYPART_GRANDPAR
(24,19),(19,6),-0.0553243 # DEPENDENCYPART_GRANDPAR
(24,19),(19,12),-0.271649 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),-0.0991995 # DEPENDENCYPART_GRANDPAR
(24,19),(19,16),0.0107318 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),0.0318987 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),-0.0216997 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),0.0373081 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),0.140282 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),0.304322 # DEPENDENCYPART_GRANDPAR
(24,19),(19,29),-0.370219 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),0.0287792 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),0.136615 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),0.217767 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),0.263768 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-0.822255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,19),0.147065 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.0318059 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.231166 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-0.939547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,26),-0.31531 # DEPENDENCYPART_GRANDPAR
(24,21),(21,29),-0.450918 # DEPENDENCYPART_GRANDPAR
(24,21),(21,30),-0.527336 # DEPENDENCYPART_GRANDPAR
(24,21),(21,32),-0.521682 # DEPENDENCYPART_GRANDPAR
(24,21),(21,35),-0.554977 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-0.181596 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),-0.302211 # DEPENDENCYPART_GRANDPAR
(24,23),(23,9),-0.1281 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),-0.10651 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),0.000345352 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),0.0215123 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.189152 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0075841 # DEPENDENCYPART_GRANDPAR
(24,26),(26,25),0.499496 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),0.0811048 # DEPENDENCYPART_GRANDPAR
(24,29),(29,2),-0.435238 # DEPENDENCYPART_GRANDPAR
(24,29),(29,4),-0.516876 # DEPENDENCYPART_GRANDPAR
(24,29),(29,6),-0.351267 # DEPENDENCYPART_GRANDPAR
(24,29),(29,9),-0.367692 # DEPENDENCYPART_GRANDPAR
(24,29),(29,10),-0.118066 # DEPENDENCYPART_GRANDPAR
(24,29),(29,14),-0.269368 # DEPENDENCYPART_GRANDPAR
(24,29),(29,15),-0.448585 # DEPENDENCYPART_GRANDPAR
(24,29),(29,16),-0.242589 # DEPENDENCYPART_GRANDPAR
(24,29),(29,17),-0.217639 # DEPENDENCYPART_GRANDPAR
(24,29),(29,18),-0.396859 # DEPENDENCYPART_GRANDPAR
(24,29),(29,19),-0.30572 # DEPENDENCYPART_GRANDPAR
(24,29),(29,20),-0.524229 # DEPENDENCYPART_GRANDPAR
(24,29),(29,21),-0.247176 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),0.00463902 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-0.384696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,26),0.318622 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),0.140984 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),0.510554 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),0.0919627 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),0.0244272 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),-0.0207327 # DEPENDENCYPART_GRANDPAR
(24,29),(29,33),0.106597 # DEPENDENCYPART_GRANDPAR
(24,29),(29,35),-0.0481281 # DEPENDENCYPART_GRANDPAR
(24,29),(29,36),-0.260176 # DEPENDENCYPART_GRANDPAR
(24,29),(29,37),0.0968918 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),0.00372832 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),-0.0477104 # DEPENDENCYPART_GRANDPAR
(24,31),(31,25),0.537273 # DEPENDENCYPART_GRANDPAR
(24,31),(31,27),-0.0776872 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),0.138974 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.00559763 # DEPENDENCYPART_GRANDPAR
(24,31),(31,33),0.0498097 # DEPENDENCYPART_GRANDPAR
(24,31),(31,34),-0.379481 # DEPENDENCYPART_GRANDPAR
(24,31),(31,35),-0.105228 # DEPENDENCYPART_GRANDPAR
(24,31),(31,36),-0.302423 # DEPENDENCYPART_GRANDPAR
(24,31),(31,37),0.103647 # DEPENDENCYPART_GRANDPAR
(24,32),(32,25),0.532779 # DEPENDENCYPART_GRANDPAR
(24,32),(32,27),-0.0778824 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),0.138942 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),0.145485 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),0.0425033 # DEPENDENCYPART_GRANDPAR
(24,32),(32,34),-0.38617 # DEPENDENCYPART_GRANDPAR
(24,32),(32,35),-0.114726 # DEPENDENCYPART_GRANDPAR
(24,32),(32,36),-0.309556 # DEPENDENCYPART_GRANDPAR
(24,32),(32,37),0.0940414 # DEPENDENCYPART_GRANDPAR
(24,33),(33,34),-0.442598 # DEPENDENCYPART_GRANDPAR
(24,33),(33,35),-0.102002 # DEPENDENCYPART_GRANDPAR
(24,35),(35,10),-0.119642 # DEPENDENCYPART_GRANDPAR
(24,35),(35,15),-0.449029 # DEPENDENCYPART_GRANDPAR
(24,35),(35,18),-0.396122 # DEPENDENCYPART_GRANDPAR
(24,35),(35,21),-0.234323 # DEPENDENCYPART_GRANDPAR
(24,35),(35,26),0.296214 # DEPENDENCYPART_GRANDPAR
(24,35),(35,27),0.119294 # DEPENDENCYPART_GRANDPAR
(24,35),(35,30),0.113197 # DEPENDENCYPART_GRANDPAR
(24,35),(35,31),0.122127 # DEPENDENCYPART_GRANDPAR
(24,35),(35,32),0.0849359 # DEPENDENCYPART_GRANDPAR
(24,35),(35,33),0.0933484 # DEPENDENCYPART_GRANDPAR
(24,35),(35,34),-0.262395 # DEPENDENCYPART_GRANDPAR
(24,35),(35,36),-0.268909 # DEPENDENCYPART_GRANDPAR
(24,35),(35,37),0.120459 # DEPENDENCYPART_GRANDPAR
(26,29),(29,2),-1.02906 # DEPENDENCYPART_GRANDPAR
(26,29),(29,4),-1.00516 # DEPENDENCYPART_GRANDPAR
(26,29),(29,6),-0.965714 # DEPENDENCYPART_GRANDPAR
(26,29),(29,9),-0.950291 # DEPENDENCYPART_GRANDPAR
(26,29),(29,10),-0.774031 # DEPENDENCYPART_GRANDPAR
(26,29),(29,14),-0.886208 # DEPENDENCYPART_GRANDPAR
(26,29),(29,15),-0.915985 # DEPENDENCYPART_GRANDPAR
(26,29),(29,16),-0.955205 # DEPENDENCYPART_GRANDPAR
(26,29),(29,17),-0.981672 # DEPENDENCYPART_GRANDPAR
(26,29),(29,18),-0.799019 # DEPENDENCYPART_GRANDPAR
(26,29),(29,19),-0.813271 # DEPENDENCYPART_GRANDPAR
(26,29),(29,20),-0.817448 # DEPENDENCYPART_GRANDPAR
(26,29),(29,21),-0.911828 # DEPENDENCYPART_GRANDPAR
(26,29),(29,23),-0.694185 # DEPENDENCYPART_GRANDPAR
(26,29),(29,24),-0.741653 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.548417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,27),1.07333 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),0.453371 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.0734776 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.091411 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),0.456539 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),-0.0210105 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),0.207007 # DEPENDENCYPART_GRANDPAR
(26,29),(29,36),-0.811803 # DEPENDENCYPART_GRANDPAR
(26,29),(29,37),-0.230393 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.426234 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.732743 # DEPENDENCYPART_GRANDPAR
(27,35),(35,10),-0.568785 # DEPENDENCYPART_GRANDPAR
(27,35),(35,15),-0.759084 # DEPENDENCYPART_GRANDPAR
(27,35),(35,18),-0.670644 # DEPENDENCYPART_GRANDPAR
(27,35),(35,21),-0.754859 # DEPENDENCYPART_GRANDPAR
(27,35),(35,26),-0.512154 # DEPENDENCYPART_GRANDPAR
(27,35),(35,27),-0.334902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,35),(35,30),-0.281206 # DEPENDENCYPART_GRANDPAR
(27,35),(35,31),-0.323828 # DEPENDENCYPART_GRANDPAR
(27,35),(35,32),0.191954 # DEPENDENCYPART_GRANDPAR
(27,35),(35,33),-0.245704 # DEPENDENCYPART_GRANDPAR
(27,35),(35,34),-1.08236 # DEPENDENCYPART_GRANDPAR
(27,35),(35,36),-1.10498 # DEPENDENCYPART_GRANDPAR
(27,35),(35,37),-0.38143 # DEPENDENCYPART_GRANDPAR
(29,2),(2,1),-0.234588 # DEPENDENCYPART_GRANDPAR
(29,2),(2,4),-0.715065 # DEPENDENCYPART_GRANDPAR
(29,2),(2,5),-0.247155 # DEPENDENCYPART_GRANDPAR
(29,2),(2,6),-0.608765 # DEPENDENCYPART_GRANDPAR
(29,2),(2,7),-0.038605 # DEPENDENCYPART_GRANDPAR
(29,2),(2,8),-0.484542 # DEPENDENCYPART_GRANDPAR
(29,2),(2,9),-0.360517 # DEPENDENCYPART_GRANDPAR
(29,2),(2,14),-0.309774 # DEPENDENCYPART_GRANDPAR
(29,4),(4,1),-0.367266 # DEPENDENCYPART_GRANDPAR
(29,4),(4,2),0.104664 # DEPENDENCYPART_GRANDPAR
(29,4),(4,3),-0.37764 # DEPENDENCYPART_GRANDPAR
(29,4),(4,5),-0.0602602 # DEPENDENCYPART_GRANDPAR
(29,4),(4,6),-0.871492 # DEPENDENCYPART_GRANDPAR
(29,4),(4,7),-0.229371 # DEPENDENCYPART_GRANDPAR
(29,4),(4,8),-0.755878 # DEPENDENCYPART_GRANDPAR
(29,4),(4,9),-0.673888 # DEPENDENCYPART_GRANDPAR
(29,4),(4,10),-0.21972 # DEPENDENCYPART_GRANDPAR
(29,4),(4,14),-0.572794 # DEPENDENCYPART_GRANDPAR
(29,4),(4,15),-0.229187 # DEPENDENCYPART_GRANDPAR
(29,4),(4,16),-0.651511 # DEPENDENCYPART_GRANDPAR
(29,4),(4,17),-0.416781 # DEPENDENCYPART_GRANDPAR
(29,4),(4,18),-0.26893 # DEPENDENCYPART_GRANDPAR
(29,4),(4,19),-0.161498 # DEPENDENCYPART_GRANDPAR
(29,4),(4,20),-0.0108686 # DEPENDENCYPART_GRANDPAR
(29,4),(4,23),-0.121485 # DEPENDENCYPART_GRANDPAR
(29,4),(4,24),-0.0208618 # DEPENDENCYPART_GRANDPAR
(29,4),(4,29),-1.76976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,4),(4,30),0.456414 # DEPENDENCYPART_GRANDPAR
(29,4),(4,37),-0.562762 # DEPENDENCYPART_GRANDPAR
(29,6),(6,1),-0.366362 # DEPENDENCYPART_GRANDPAR
(29,6),(6,2),0.106162 # DEPENDENCYPART_GRANDPAR
(29,6),(6,3),-0.373432 # DEPENDENCYPART_GRANDPAR
(29,6),(6,4),-0.823382 # DEPENDENCYPART_GRANDPAR
(29,6),(6,5),-0.542185 # DEPENDENCYPART_GRANDPAR
(29,6),(6,7),-0.229266 # DEPENDENCYPART_GRANDPAR
(29,6),(6,8),-0.752338 # DEPENDENCYPART_GRANDPAR
(29,6),(6,9),-0.673289 # DEPENDENCYPART_GRANDPAR
(29,6),(6,10),-0.208035 # DEPENDENCYPART_GRANDPAR
(29,6),(6,14),-0.571897 # DEPENDENCYPART_GRANDPAR
(29,6),(6,15),-0.240318 # DEPENDENCYPART_GRANDPAR
(29,6),(6,16),-0.650912 # DEPENDENCYPART_GRANDPAR
(29,6),(6,17),-0.416183 # DEPENDENCYPART_GRANDPAR
(29,6),(6,18),-0.264715 # DEPENDENCYPART_GRANDPAR
(29,6),(6,19),-0.157279 # DEPENDENCYPART_GRANDPAR
(29,6),(6,20),-0.023432 # DEPENDENCYPART_GRANDPAR
(29,6),(6,23),-0.1098 # DEPENDENCYPART_GRANDPAR
(29,6),(6,24),-0.0208575 # DEPENDENCYPART_GRANDPAR
(29,6),(6,30),0.457863 # DEPENDENCYPART_GRANDPAR
(29,6),(6,33),-0.31629 # DEPENDENCYPART_GRANDPAR
(29,9),(9,1),-0.233218 # DEPENDENCYPART_GRANDPAR
(29,9),(9,2),0.148538 # DEPENDENCYPART_GRANDPAR
(29,9),(9,4),-0.593963 # DEPENDENCYPART_GRANDPAR
(29,9),(9,6),-0.503777 # DEPENDENCYPART_GRANDPAR
(29,9),(9,7),-0.126802 # DEPENDENCYPART_GRANDPAR
(29,9),(9,8),-0.486985 # DEPENDENCYPART_GRANDPAR
(29,9),(9,10),-0.225583 # DEPENDENCYPART_GRANDPAR
(29,9),(9,12),-0.500257 # DEPENDENCYPART_GRANDPAR
(29,9),(9,14),-0.307936 # DEPENDENCYPART_GRANDPAR
(29,10),(10,2),-0.0569932 # DEPENDENCYPART_GRANDPAR
(29,10),(10,4),-1.09223 # DEPENDENCYPART_GRANDPAR
(29,10),(10,6),-0.996202 # DEPENDENCYPART_GRANDPAR
(29,10),(10,7),-0.249768 # DEPENDENCYPART_GRANDPAR
(29,10),(10,8),-0.683816 # DEPENDENCYPART_GRANDPAR
(29,10),(10,9),-0.65697 # DEPENDENCYPART_GRANDPAR
(29,10),(10,11),-0.382867 # DEPENDENCYPART_GRANDPAR
(29,10),(10,14),-0.678671 # DEPENDENCYPART_GRANDPAR
(29,14),(14,2),0.102478 # DEPENDENCYPART_GRANDPAR
(29,14),(14,4),-0.82238 # DEPENDENCYPART_GRANDPAR
(29,14),(14,6),-0.730986 # DEPENDENCYPART_GRANDPAR
(29,14),(14,7),-0.199125 # DEPENDENCYPART_GRANDPAR
(29,14),(14,8),-0.527429 # DEPENDENCYPART_GRANDPAR
(29,14),(14,9),-0.491618 # DEPENDENCYPART_GRANDPAR
(29,14),(14,10),-0.267913 # DEPENDENCYPART_GRANDPAR
(29,14),(14,11),-0.295735 # DEPENDENCYPART_GRANDPAR
(29,14),(14,12),-0.538201 # DEPENDENCYPART_GRANDPAR
(29,14),(14,13),-0.372268 # DEPENDENCYPART_GRANDPAR
(29,14),(14,15),-0.236972 # DEPENDENCYPART_GRANDPAR
(29,14),(14,16),-0.646915 # DEPENDENCYPART_GRANDPAR
(29,14),(14,17),-0.412185 # DEPENDENCYPART_GRANDPAR
(29,14),(14,18),-0.264104 # DEPENDENCYPART_GRANDPAR
(29,14),(14,19),-0.156668 # DEPENDENCYPART_GRANDPAR
(29,14),(14,20),-0.0200828 # DEPENDENCYPART_GRANDPAR
(29,14),(14,21),-0.395421 # DEPENDENCYPART_GRANDPAR
(29,14),(14,23),-0.115693 # DEPENDENCYPART_GRANDPAR
(29,14),(14,24),-0.0224149 # DEPENDENCYPART_GRANDPAR
(29,14),(14,29),-1.76793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,14),(14,30),0.457891 # DEPENDENCYPART_GRANDPAR
(29,14),(14,32),-0.800229 # DEPENDENCYPART_GRANDPAR
(29,14),(14,33),-0.316286 # DEPENDENCYPART_GRANDPAR
(29,14),(14,37),-0.560782 # DEPENDENCYPART_GRANDPAR
(29,15),(15,16),-0.42156 # DEPENDENCYPART_GRANDPAR
(29,15),(15,17),-0.188675 # DEPENDENCYPART_GRANDPAR
(29,16),(16,11),-0.182949 # DEPENDENCYPART_GRANDPAR
(29,16),(16,12),-0.490962 # DEPENDENCYPART_GRANDPAR
(29,16),(16,17),-0.101319 # DEPENDENCYPART_GRANDPAR
(29,16),(16,18),-0.158453 # DEPENDENCYPART_GRANDPAR
(29,16),(16,19),-0.0561407 # DEPENDENCYPART_GRANDPAR
(29,16),(16,20),0.148512 # DEPENDENCYPART_GRANDPAR
(29,16),(16,21),-0.0848085 # DEPENDENCYPART_GRANDPAR
(29,16),(16,24),0.204955 # DEPENDENCYPART_GRANDPAR
(29,16),(16,29),-1.98991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,16),(16,30),0.260028 # DEPENDENCYPART_GRANDPAR
(29,16),(16,35),-1.53906 # DEPENDENCYPART_GRANDPAR
(29,17),(17,11),-0.178989 # DEPENDENCYPART_GRANDPAR
(29,17),(17,12),-0.484158 # DEPENDENCYPART_GRANDPAR
(29,17),(17,15),-0.269743 # DEPENDENCYPART_GRANDPAR
(29,17),(17,16),-0.427137 # DEPENDENCYPART_GRANDPAR
(29,17),(17,18),-0.155135 # DEPENDENCYPART_GRANDPAR
(29,17),(17,19),-0.0528218 # DEPENDENCYPART_GRANDPAR
(29,17),(17,20),0.150415 # DEPENDENCYPART_GRANDPAR
(29,17),(17,21),-0.0878603 # DEPENDENCYPART_GRANDPAR
(29,17),(17,24),0.206782 # DEPENDENCYPART_GRANDPAR
(29,17),(17,29),-1.98991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,17),(17,35),-1.53906 # DEPENDENCYPART_GRANDPAR
(29,18),(18,12),-0.50156 # DEPENDENCYPART_GRANDPAR
(29,18),(18,15),-0.349235 # DEPENDENCYPART_GRANDPAR
(29,18),(18,16),-0.584624 # DEPENDENCYPART_GRANDPAR
(29,18),(18,17),-0.352917 # DEPENDENCYPART_GRANDPAR
(29,18),(18,19),-0.0575415 # DEPENDENCYPART_GRANDPAR
(29,18),(18,20),0.117388 # DEPENDENCYPART_GRANDPAR
(29,18),(18,21),-0.306413 # DEPENDENCYPART_GRANDPAR
(29,18),(18,23),-0.0484473 # DEPENDENCYPART_GRANDPAR
(29,18),(18,24),0.0687078 # DEPENDENCYPART_GRANDPAR
(29,18),(18,29),-1.8942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,19),(19,4),-0.79949 # DEPENDENCYPART_GRANDPAR
(29,19),(19,6),-0.697558 # DEPENDENCYPART_GRANDPAR
(29,19),(19,12),-0.490962 # DEPENDENCYPART_GRANDPAR
(29,19),(19,15),-0.322176 # DEPENDENCYPART_GRANDPAR
(29,19),(19,16),-0.56756 # DEPENDENCYPART_GRANDPAR
(29,19),(19,17),-0.335853 # DEPENDENCYPART_GRANDPAR
(29,19),(19,18),-0.266118 # DEPENDENCYPART_GRANDPAR
(29,19),(19,20),0.137978 # DEPENDENCYPART_GRANDPAR
(29,19),(19,21),-0.299576 # DEPENDENCYPART_GRANDPAR
(29,19),(19,23),-0.0540801 # DEPENDENCYPART_GRANDPAR
(29,19),(19,29),-1.8946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,20),(20,18),-0.18964 # DEPENDENCYPART_GRANDPAR
(29,20),(20,19),-0.0767153 # DEPENDENCYPART_GRANDPAR
(29,20),(20,21),-0.142719 # DEPENDENCYPART_GRANDPAR
(29,20),(20,23),-0.107191 # DEPENDENCYPART_GRANDPAR
(29,20),(20,24),0.1078 # DEPENDENCYPART_GRANDPAR
(29,21),(21,19),-0.0978079 # DEPENDENCYPART_GRANDPAR
(29,21),(21,22),0.391444 # DEPENDENCYPART_GRANDPAR
(29,21),(21,23),-0.127348 # DEPENDENCYPART_GRANDPAR
(29,21),(21,24),0.206831 # DEPENDENCYPART_GRANDPAR
(29,21),(21,26),0.492637 # DEPENDENCYPART_GRANDPAR
(29,21),(21,29),-1.98991 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,21),(21,30),0.260028 # DEPENDENCYPART_GRANDPAR
(29,21),(21,32),-1.05858 # DEPENDENCYPART_GRANDPAR
(29,21),(21,35),-1.53906 # DEPENDENCYPART_GRANDPAR
(29,23),(23,2),-0.0569932 # DEPENDENCYPART_GRANDPAR
