# _root_ Asked what stocks the computer bought , the money manager says , `` I do n't know . ''
#goldHeads=11,3,6,5,6,1,11,10,10,11,0,11,15,15,11,15,15,11,11,
#predictedHeads=11,3,1,5,6,3,11,10,10,11,0,11,11,15,11,15,15,15,15,
(10,12),(5,11),-0.06139 # DEPENDENCYPART_HEADBIGRAM
(10,12),(6,11),-0.0628988 # DEPENDENCYPART_HEADBIGRAM
(10,12),(8,11),-0.0553432 # DEPENDENCYPART_HEADBIGRAM
(10,12),(9,11),-0.0599177 # DEPENDENCYPART_HEADBIGRAM
(10,12),(10,11),0.102243 # DEPENDENCYPART_HEADBIGRAM
(10,12),(15,11),0.173247 # DEPENDENCYPART_HEADBIGRAM
(10,12),(17,11),0.173071 # DEPENDENCYPART_HEADBIGRAM
(10,13),(1,12),-0.0709289 # DEPENDENCYPART_HEADBIGRAM
(10,13),(3,12),-0.0690355 # DEPENDENCYPART_HEADBIGRAM
(10,13),(5,12),-0.0594384 # DEPENDENCYPART_HEADBIGRAM
(10,13),(6,12),-0.0736561 # DEPENDENCYPART_HEADBIGRAM
(10,13),(9,12),-0.0570516 # DEPENDENCYPART_HEADBIGRAM
(10,13),(10,12),0.046179 # DEPENDENCYPART_HEADBIGRAM
(10,13),(11,12),0.0920427 # DEPENDENCYPART_HEADBIGRAM
(10,13),(13,12),0.174041 # DEPENDENCYPART_HEADBIGRAM
(10,13),(15,12),0.168417 # DEPENDENCYPART_HEADBIGRAM
(10,13),(17,12),0.172032 # DEPENDENCYPART_HEADBIGRAM
(10,15),(6,14),-0.0617337 # DEPENDENCYPART_HEADBIGRAM
(10,15),(11,14),0.0702363 # DEPENDENCYPART_HEADBIGRAM
(10,15),(13,14),0.0661205 # DEPENDENCYPART_HEADBIGRAM
(10,15),(15,14),0.189198 # DEPENDENCYPART_HEADBIGRAM
(10,15),(16,14),0.168614 # DEPENDENCYPART_HEADBIGRAM
(10,15),(17,14),0.165709 # DEPENDENCYPART_HEADBIGRAM
(10,18),(1,17),-0.0610817 # DEPENDENCYPART_HEADBIGRAM
(10,18),(3,17),-0.0610827 # DEPENDENCYPART_HEADBIGRAM
(10,18),(6,17),-0.0578653 # DEPENDENCYPART_HEADBIGRAM
(10,18),(11,17),0.0724187 # DEPENDENCYPART_HEADBIGRAM
(10,18),(14,17),0.0730066 # DEPENDENCYPART_HEADBIGRAM
(10,18),(15,17),0.111469 # DEPENDENCYPART_HEADBIGRAM
(10,18),(16,17),0.0919737 # DEPENDENCYPART_HEADBIGRAM
(10,18),(18,17),0.174258 # DEPENDENCYPART_HEADBIGRAM
(10,18),(19,17),0.174199 # DEPENDENCYPART_HEADBIGRAM
(10,19),(1,18),-0.0712997 # DEPENDENCYPART_HEADBIGRAM
(10,19),(3,18),-0.0873304 # DEPENDENCYPART_HEADBIGRAM
(10,19),(5,18),-0.0713244 # DEPENDENCYPART_HEADBIGRAM
(10,19),(6,18),-0.0902215 # DEPENDENCYPART_HEADBIGRAM
(10,19),(9,18),-0.0643352 # DEPENDENCYPART_HEADBIGRAM
(10,19),(10,18),0.08555 # DEPENDENCYPART_HEADBIGRAM
(10,19),(11,18),0.0612684 # DEPENDENCYPART_HEADBIGRAM
(10,19),(15,18),0.0889848 # DEPENDENCYPART_HEADBIGRAM
(10,19),(17,18),0.0765598 # DEPENDENCYPART_HEADBIGRAM
(10,19),(19,18),0.17418 # DEPENDENCYPART_HEADBIGRAM
(11,2),(0,1),-0.196608 # DEPENDENCYPART_HEADBIGRAM
(11,2),(2,1),-0.0860782 # DEPENDENCYPART_HEADBIGRAM
(11,2),(3,1),-0.0833795 # DEPENDENCYPART_HEADBIGRAM
(11,2),(4,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,2),(5,1),-0.0833455 # DEPENDENCYPART_HEADBIGRAM
(11,2),(6,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,2),(10,1),-0.0833455 # DEPENDENCYPART_HEADBIGRAM
(11,2),(11,1),0.097894 # DEPENDENCYPART_HEADBIGRAM
(11,2),(15,1),0.104971 # DEPENDENCYPART_HEADBIGRAM
(11,2),(17,1),0.0990076 # DEPENDENCYPART_HEADBIGRAM
(11,3),(1,2),-0.199576 # DEPENDENCYPART_HEADBIGRAM
(11,3),(3,2),-0.00480334 # DEPENDENCYPART_HEADBIGRAM
(11,3),(4,2),-0.0868413 # DEPENDENCYPART_HEADBIGRAM
(11,3),(5,2),-0.0673465 # DEPENDENCYPART_HEADBIGRAM
(11,3),(6,2),-0.0866433 # DEPENDENCYPART_HEADBIGRAM
(11,3),(10,2),-0.0673427 # DEPENDENCYPART_HEADBIGRAM
(11,3),(11,2),0.0889138 # DEPENDENCYPART_HEADBIGRAM
(11,3),(15,2),0.0988253 # DEPENDENCYPART_HEADBIGRAM
(11,3),(17,2),0.0982413 # DEPENDENCYPART_HEADBIGRAM
(11,5),(1,4),-0.167811 # DEPENDENCYPART_HEADBIGRAM
(11,5),(3,4),-0.179777 # DEPENDENCYPART_HEADBIGRAM
(11,5),(5,4),0.0628185 # DEPENDENCYPART_HEADBIGRAM
(11,5),(6,4),-0.0945966 # DEPENDENCYPART_HEADBIGRAM
(11,5),(10,4),-0.109948 # DEPENDENCYPART_HEADBIGRAM
(11,6),(1,5),-0.196096 # DEPENDENCYPART_HEADBIGRAM
(11,6),(2,5),-0.196036 # DEPENDENCYPART_HEADBIGRAM
(11,6),(3,5),-0.196641 # DEPENDENCYPART_HEADBIGRAM
(11,6),(6,5),-0.0819694 # DEPENDENCYPART_HEADBIGRAM
(11,6),(10,5),-0.0892575 # DEPENDENCYPART_HEADBIGRAM
(11,6),(11,5),0.0798479 # DEPENDENCYPART_HEADBIGRAM
(11,6),(15,5),0.0975089 # DEPENDENCYPART_HEADBIGRAM
(11,6),(17,5),0.0984003 # DEPENDENCYPART_HEADBIGRAM
(11,7),(0,6),-0.288208 # DEPENDENCYPART_HEADBIGRAM
(11,7),(1,6),-0.181524 # DEPENDENCYPART_HEADBIGRAM
(11,7),(2,6),-0.177499 # DEPENDENCYPART_HEADBIGRAM
(11,7),(3,6),-0.175271 # DEPENDENCYPART_HEADBIGRAM
(11,7),(4,6),-0.203109 # DEPENDENCYPART_HEADBIGRAM
(11,7),(5,6),-0.192277 # DEPENDENCYPART_HEADBIGRAM
(11,7),(10,6),-0.0827398 # DEPENDENCYPART_HEADBIGRAM
(11,7),(11,6),0.0720655 # DEPENDENCYPART_HEADBIGRAM
(11,7),(15,6),0.0959548 # DEPENDENCYPART_HEADBIGRAM
(11,7),(17,6),0.109906 # DEPENDENCYPART_HEADBIGRAM
(11,8),(1,7),-0.248069 # DEPENDENCYPART_HEADBIGRAM
(11,8),(2,7),-0.20023 # DEPENDENCYPART_HEADBIGRAM
(11,8),(3,7),-0.199138 # DEPENDENCYPART_HEADBIGRAM
(11,8),(5,7),-0.211542 # DEPENDENCYPART_HEADBIGRAM
(11,8),(6,7),-0.166186 # DEPENDENCYPART_HEADBIGRAM
(11,8),(8,7),-0.0866197 # DEPENDENCYPART_HEADBIGRAM
(11,8),(10,7),-0.116703 # DEPENDENCYPART_HEADBIGRAM
(11,8),(11,7),0.153026 # DEPENDENCYPART_HEADBIGRAM
(11,8),(15,7),0.104972 # DEPENDENCYPART_HEADBIGRAM
(11,8),(17,7),0.101967 # DEPENDENCYPART_HEADBIGRAM
(11,9),(6,8),-0.195122 # DEPENDENCYPART_HEADBIGRAM
(11,9),(9,8),0.052479 # DEPENDENCYPART_HEADBIGRAM
(11,9),(10,8),-0.110579 # DEPENDENCYPART_HEADBIGRAM
(11,9),(11,8),0.106426 # DEPENDENCYPART_HEADBIGRAM
(11,9),(15,8),0.105148 # DEPENDENCYPART_HEADBIGRAM
(11,10),(1,9),-0.183826 # DEPENDENCYPART_HEADBIGRAM
(11,10),(3,9),-0.177885 # DEPENDENCYPART_HEADBIGRAM
(11,10),(6,9),-0.278009 # DEPENDENCYPART_HEADBIGRAM
(11,10),(8,9),-0.270929 # DEPENDENCYPART_HEADBIGRAM
(11,10),(10,9),-0.0378586 # DEPENDENCYPART_HEADBIGRAM
(11,10),(11,9),0.0999254 # DEPENDENCYPART_HEADBIGRAM
(11,10),(15,9),0.0943391 # DEPENDENCYPART_HEADBIGRAM
(11,12),(0,11),0.106253 # DEPENDENCYPART_HEADBIGRAM
(11,12),(1,11),-0.0614688 # DEPENDENCYPART_HEADBIGRAM
(11,12),(3,11),-0.0623511 # DEPENDENCYPART_HEADBIGRAM
(11,12),(5,11),-0.0190852 # DEPENDENCYPART_HEADBIGRAM
(11,12),(6,11),-0.0583565 # DEPENDENCYPART_HEADBIGRAM
(11,12),(8,11),-0.0489632 # DEPENDENCYPART_HEADBIGRAM
(11,12),(9,11),-0.0385463 # DEPENDENCYPART_HEADBIGRAM
(11,12),(10,11),-0.0233611 # DEPENDENCYPART_HEADBIGRAM
(11,12),(15,11),0.214183 # DEPENDENCYPART_HEADBIGRAM
(11,12),(17,11),0.189845 # DEPENDENCYPART_HEADBIGRAM
(11,13),(1,12),-0.0439962 # DEPENDENCYPART_HEADBIGRAM
(11,13),(3,12),-0.0450188 # DEPENDENCYPART_HEADBIGRAM
(11,13),(5,12),-0.0647069 # DEPENDENCYPART_HEADBIGRAM
(11,13),(6,12),-0.0386073 # DEPENDENCYPART_HEADBIGRAM
(11,13),(9,12),-0.0656747 # DEPENDENCYPART_HEADBIGRAM
(11,13),(10,12),-0.0645654 # DEPENDENCYPART_HEADBIGRAM
(11,13),(11,12),0.216862 # DEPENDENCYPART_HEADBIGRAM
(11,13),(13,12),0.173667 # DEPENDENCYPART_HEADBIGRAM
(11,13),(15,12),0.167696 # DEPENDENCYPART_HEADBIGRAM
(11,13),(17,12),0.179154 # DEPENDENCYPART_HEADBIGRAM
(11,14),(1,13),-0.0600268 # DEPENDENCYPART_HEADBIGRAM
(11,14),(3,13),-0.0804581 # DEPENDENCYPART_HEADBIGRAM
(11,14),(5,13),-0.0558522 # DEPENDENCYPART_HEADBIGRAM
(11,14),(6,13),-0.0321506 # DEPENDENCYPART_HEADBIGRAM
(11,14),(9,13),-0.0557831 # DEPENDENCYPART_HEADBIGRAM
(11,14),(10,13),-0.0557837 # DEPENDENCYPART_HEADBIGRAM
(11,14),(11,13),0.0720689 # DEPENDENCYPART_HEADBIGRAM
(11,14),(14,13),0.171925 # DEPENDENCYPART_HEADBIGRAM
(11,14),(15,13),0.165727 # DEPENDENCYPART_HEADBIGRAM
(11,14),(17,13),0.169233 # DEPENDENCYPART_HEADBIGRAM
(11,15),(6,14),-0.0640363 # DEPENDENCYPART_HEADBIGRAM
(11,15),(11,14),0.137947 # DEPENDENCYPART_HEADBIGRAM
(11,15),(13,14),0.0660385 # DEPENDENCYPART_HEADBIGRAM
(11,15),(15,14),0.148547 # DEPENDENCYPART_HEADBIGRAM
(11,15),(16,14),0.167809 # DEPENDENCYPART_HEADBIGRAM
(11,15),(17,14),0.165593 # DEPENDENCYPART_HEADBIGRAM
(11,16),(0,15),-0.0627198 # DEPENDENCYPART_HEADBIGRAM
(11,16),(1,15),-0.061796 # DEPENDENCYPART_HEADBIGRAM
(11,16),(3,15),-0.0611723 # DEPENDENCYPART_HEADBIGRAM
(11,16),(5,15),-0.0617616 # DEPENDENCYPART_HEADBIGRAM
(11,16),(6,15),-0.0657847 # DEPENDENCYPART_HEADBIGRAM
(11,16),(8,15),-0.0617461 # DEPENDENCYPART_HEADBIGRAM
(11,16),(9,15),-0.0617616 # DEPENDENCYPART_HEADBIGRAM
(11,16),(10,15),-0.0614372 # DEPENDENCYPART_HEADBIGRAM
(11,16),(11,15),0.0657843 # DEPENDENCYPART_HEADBIGRAM
(11,16),(13,15),0.0750772 # DEPENDENCYPART_HEADBIGRAM
(11,17),(1,16),-0.0641034 # DEPENDENCYPART_HEADBIGRAM
(11,17),(3,16),-0.0635954 # DEPENDENCYPART_HEADBIGRAM
(11,17),(6,16),-0.0632889 # DEPENDENCYPART_HEADBIGRAM
(11,17),(11,16),0.0861017 # DEPENDENCYPART_HEADBIGRAM
(11,17),(14,16),0.0578705 # DEPENDENCYPART_HEADBIGRAM
(11,17),(15,16),0.0567945 # DEPENDENCYPART_HEADBIGRAM
(11,17),(17,16),0.130537 # DEPENDENCYPART_HEADBIGRAM
(11,18),(1,17),-0.0602911 # DEPENDENCYPART_HEADBIGRAM
(11,18),(3,17),-0.0622022 # DEPENDENCYPART_HEADBIGRAM
(11,18),(6,17),-0.0688746 # DEPENDENCYPART_HEADBIGRAM
(11,18),(11,17),0.0582796 # DEPENDENCYPART_HEADBIGRAM
(11,18),(14,17),0.0730064 # DEPENDENCYPART_HEADBIGRAM
(11,18),(15,17),0.088007 # DEPENDENCYPART_HEADBIGRAM
(11,18),(16,17),0.0990858 # DEPENDENCYPART_HEADBIGRAM
(11,18),(18,17),0.174252 # DEPENDENCYPART_HEADBIGRAM
(11,18),(19,17),0.173622 # DEPENDENCYPART_HEADBIGRAM
(11,19),(1,18),-0.0715166 # DEPENDENCYPART_HEADBIGRAM
(11,19),(3,18),-0.0817385 # DEPENDENCYPART_HEADBIGRAM
(11,19),(5,18),-0.0716197 # DEPENDENCYPART_HEADBIGRAM
(11,19),(6,18),-0.0772284 # DEPENDENCYPART_HEADBIGRAM
(11,19),(9,18),-0.0646298 # DEPENDENCYPART_HEADBIGRAM
(11,19),(10,18),-0.0646468 # DEPENDENCYPART_HEADBIGRAM
(11,19),(11,18),0.123437 # DEPENDENCYPART_HEADBIGRAM
(11,19),(15,18),0.0855703 # DEPENDENCYPART_HEADBIGRAM
(11,19),(17,18),0.0766294 # DEPENDENCYPART_HEADBIGRAM
(11,19),(19,18),0.174254 # DEPENDENCYPART_HEADBIGRAM
(13,10),(1,9),-0.19392 # DEPENDENCYPART_HEADBIGRAM
(13,10),(3,9),-0.194418 # DEPENDENCYPART_HEADBIGRAM
(13,10),(6,9),-0.210095 # DEPENDENCYPART_HEADBIGRAM
(13,10),(8,9),-0.226716 # DEPENDENCYPART_HEADBIGRAM
(13,10),(10,9),-0.0640266 # DEPENDENCYPART_HEADBIGRAM
(13,10),(11,9),-0.0867563 # DEPENDENCYPART_HEADBIGRAM
(13,10),(15,9),0.0958318 # DEPENDENCYPART_HEADBIGRAM
(13,12),(0,11),-0.217306 # DEPENDENCYPART_HEADBIGRAM
(13,12),(1,11),-0.21429 # DEPENDENCYPART_HEADBIGRAM
(13,12),(3,11),-0.214323 # DEPENDENCYPART_HEADBIGRAM
(13,12),(5,11),-0.214294 # DEPENDENCYPART_HEADBIGRAM
(13,12),(6,11),-0.204273 # DEPENDENCYPART_HEADBIGRAM
(13,12),(8,11),-0.204239 # DEPENDENCYPART_HEADBIGRAM
(13,12),(9,11),-0.167895 # DEPENDENCYPART_HEADBIGRAM
(13,12),(10,11),-0.167895 # DEPENDENCYPART_HEADBIGRAM
(13,12),(15,11),0.0977047 # DEPENDENCYPART_HEADBIGRAM
(13,12),(17,11),0.098642 # DEPENDENCYPART_HEADBIGRAM
(13,14),(1,13),-0.0611123 # DEPENDENCYPART_HEADBIGRAM
(13,14),(3,13),-0.0675931 # DEPENDENCYPART_HEADBIGRAM
(13,14),(5,13),-0.0616627 # DEPENDENCYPART_HEADBIGRAM
(13,14),(6,13),-0.0663174 # DEPENDENCYPART_HEADBIGRAM
(13,14),(9,13),-0.0623847 # DEPENDENCYPART_HEADBIGRAM
(13,14),(10,13),-0.0623836 # DEPENDENCYPART_HEADBIGRAM
(13,14),(11,13),-0.0698837 # DEPENDENCYPART_HEADBIGRAM
(13,14),(14,13),0.172012 # DEPENDENCYPART_HEADBIGRAM
(13,14),(15,13),0.169287 # DEPENDENCYPART_HEADBIGRAM
(13,14),(17,13),0.17346 # DEPENDENCYPART_HEADBIGRAM
(13,15),(6,14),-0.061081 # DEPENDENCYPART_HEADBIGRAM
(13,15),(11,14),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(13,15),(13,14),0.100061 # DEPENDENCYPART_HEADBIGRAM
(13,15),(15,14),0.291339 # DEPENDENCYPART_HEADBIGRAM
(13,15),(16,14),0.174264 # DEPENDENCYPART_HEADBIGRAM
(13,15),(17,14),0.174289 # DEPENDENCYPART_HEADBIGRAM
(14,10),(1,9),-0.193921 # DEPENDENCYPART_HEADBIGRAM
(14,10),(3,9),-0.193931 # DEPENDENCYPART_HEADBIGRAM
(14,10),(6,9),-0.209946 # DEPENDENCYPART_HEADBIGRAM
(14,10),(8,9),-0.226716 # DEPENDENCYPART_HEADBIGRAM
(14,10),(10,9),-0.0730583 # DEPENDENCYPART_HEADBIGRAM
(14,10),(11,9),-0.0862689 # DEPENDENCYPART_HEADBIGRAM
(14,10),(15,9),0.0958302 # DEPENDENCYPART_HEADBIGRAM
(14,13),(1,12),-0.194643 # DEPENDENCYPART_HEADBIGRAM
(14,13),(3,12),-0.190283 # DEPENDENCYPART_HEADBIGRAM
(14,13),(5,12),-0.189962 # DEPENDENCYPART_HEADBIGRAM
(14,13),(6,12),-0.190313 # DEPENDENCYPART_HEADBIGRAM
(14,13),(9,12),-0.199106 # DEPENDENCYPART_HEADBIGRAM
(14,13),(10,12),-0.20207 # DEPENDENCYPART_HEADBIGRAM
(14,13),(11,12),-0.202459 # DEPENDENCYPART_HEADBIGRAM
(14,13),(13,12),-0.086083 # DEPENDENCYPART_HEADBIGRAM
(14,13),(15,12),0.0825498 # DEPENDENCYPART_HEADBIGRAM
(14,13),(17,12),0.0834265 # DEPENDENCYPART_HEADBIGRAM
(14,16),(0,15),-0.0612035 # DEPENDENCYPART_HEADBIGRAM
(14,16),(1,15),-0.0611898 # DEPENDENCYPART_HEADBIGRAM
(14,16),(3,15),-0.0611898 # DEPENDENCYPART_HEADBIGRAM
(14,16),(5,15),-0.06111 # DEPENDENCYPART_HEADBIGRAM
(14,16),(6,15),-0.0611142 # DEPENDENCYPART_HEADBIGRAM
(14,16),(8,15),-0.06111 # DEPENDENCYPART_HEADBIGRAM
(14,16),(9,15),-0.06111 # DEPENDENCYPART_HEADBIGRAM
(14,16),(10,15),-0.0610832 # DEPENDENCYPART_HEADBIGRAM
(14,16),(11,15),-0.0610832 # DEPENDENCYPART_HEADBIGRAM
(14,16),(13,15),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(14,17),(1,16),-0.0612371 # DEPENDENCYPART_HEADBIGRAM
(14,17),(3,16),-0.0612401 # DEPENDENCYPART_HEADBIGRAM
(14,17),(6,16),-0.061943 # DEPENDENCYPART_HEADBIGRAM
(14,17),(11,16),-0.0613216 # DEPENDENCYPART_HEADBIGRAM
(14,17),(14,16),0.0604858 # DEPENDENCYPART_HEADBIGRAM
(14,17),(15,16),0.0756304 # DEPENDENCYPART_HEADBIGRAM
(14,17),(17,16),0.205172 # DEPENDENCYPART_HEADBIGRAM
(15,2),(0,1),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(15,2),(2,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(15,2),(3,1),-0.0846097 # DEPENDENCYPART_HEADBIGRAM
(15,2),(4,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(15,2),(5,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(15,2),(6,1),-0.0851969 # DEPENDENCYPART_HEADBIGRAM
(15,2),(10,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(15,2),(11,1),-0.0846097 # DEPENDENCYPART_HEADBIGRAM
(15,2),(15,1),0.0990163 # DEPENDENCYPART_HEADBIGRAM
(15,2),(17,1),0.0990168 # DEPENDENCYPART_HEADBIGRAM
(15,3),(1,2),-0.199518 # DEPENDENCYPART_HEADBIGRAM
(15,3),(3,2),-0.0673791 # DEPENDENCYPART_HEADBIGRAM
(15,3),(4,2),-0.0864714 # DEPENDENCYPART_HEADBIGRAM
(15,3),(5,2),-0.0873688 # DEPENDENCYPART_HEADBIGRAM
(15,3),(6,2),-0.0874272 # DEPENDENCYPART_HEADBIGRAM
(15,3),(10,2),-0.0863115 # DEPENDENCYPART_HEADBIGRAM
(15,3),(11,2),-0.0860691 # DEPENDENCYPART_HEADBIGRAM
(15,3),(15,2),0.0937591 # DEPENDENCYPART_HEADBIGRAM
(15,3),(17,2),0.0981129 # DEPENDENCYPART_HEADBIGRAM
(15,5),(1,4),-0.199215 # DEPENDENCYPART_HEADBIGRAM
(15,5),(3,4),-0.195652 # DEPENDENCYPART_HEADBIGRAM
(15,5),(5,4),-0.0535541 # DEPENDENCYPART_HEADBIGRAM
(15,5),(6,4),-0.0902112 # DEPENDENCYPART_HEADBIGRAM
(15,5),(10,4),-0.0924716 # DEPENDENCYPART_HEADBIGRAM
(15,6),(1,5),-0.196984 # DEPENDENCYPART_HEADBIGRAM
(15,6),(2,5),-0.196698 # DEPENDENCYPART_HEADBIGRAM
(15,6),(3,5),-0.198559 # DEPENDENCYPART_HEADBIGRAM
(15,6),(6,5),-0.0660897 # DEPENDENCYPART_HEADBIGRAM
(15,6),(10,5),-0.0864205 # DEPENDENCYPART_HEADBIGRAM
(15,6),(11,5),-0.0867765 # DEPENDENCYPART_HEADBIGRAM
(15,6),(15,5),0.090734 # DEPENDENCYPART_HEADBIGRAM
(15,6),(17,5),0.0980998 # DEPENDENCYPART_HEADBIGRAM
(15,7),(0,6),-0.253503 # DEPENDENCYPART_HEADBIGRAM
(15,7),(1,6),-0.201976 # DEPENDENCYPART_HEADBIGRAM
(15,7),(2,6),-0.200375 # DEPENDENCYPART_HEADBIGRAM
(15,7),(3,6),-0.201075 # DEPENDENCYPART_HEADBIGRAM
(15,7),(4,6),-0.198508 # DEPENDENCYPART_HEADBIGRAM
(15,7),(5,6),-0.200186 # DEPENDENCYPART_HEADBIGRAM
(15,7),(10,6),-0.0867409 # DEPENDENCYPART_HEADBIGRAM
(15,7),(11,6),-0.0867027 # DEPENDENCYPART_HEADBIGRAM
(15,7),(15,6),0.084234 # DEPENDENCYPART_HEADBIGRAM
(15,7),(17,6),0.098391 # DEPENDENCYPART_HEADBIGRAM
(15,8),(1,7),-0.222403 # DEPENDENCYPART_HEADBIGRAM
(15,8),(2,7),-0.211466 # DEPENDENCYPART_HEADBIGRAM
(15,8),(3,7),-0.219502 # DEPENDENCYPART_HEADBIGRAM
(15,8),(5,7),-0.168552 # DEPENDENCYPART_HEADBIGRAM
(15,8),(6,7),-0.15614 # DEPENDENCYPART_HEADBIGRAM
(15,8),(8,7),-0.0871156 # DEPENDENCYPART_HEADBIGRAM
(15,8),(10,7),-0.0954898 # DEPENDENCYPART_HEADBIGRAM
(15,8),(11,7),-0.0931319 # DEPENDENCYPART_HEADBIGRAM
(15,8),(15,7),0.161139 # DEPENDENCYPART_HEADBIGRAM
(15,8),(17,7),0.105121 # DEPENDENCYPART_HEADBIGRAM
(15,9),(6,8),-0.202193 # DEPENDENCYPART_HEADBIGRAM
(15,9),(9,8),-0.0561218 # DEPENDENCYPART_HEADBIGRAM
(15,9),(10,8),-0.091909 # DEPENDENCYPART_HEADBIGRAM
(15,9),(11,8),-0.0912939 # DEPENDENCYPART_HEADBIGRAM
(15,9),(15,8),0.086045 # DEPENDENCYPART_HEADBIGRAM
(15,10),(1,9),-0.195928 # DEPENDENCYPART_HEADBIGRAM
(15,10),(3,9),-0.198427 # DEPENDENCYPART_HEADBIGRAM
(15,10),(6,9),-0.210785 # DEPENDENCYPART_HEADBIGRAM
(15,10),(8,9),-0.226728 # DEPENDENCYPART_HEADBIGRAM
(15,10),(10,9),-0.0919946 # DEPENDENCYPART_HEADBIGRAM
(15,10),(11,9),-0.0885919 # DEPENDENCYPART_HEADBIGRAM
(15,10),(15,9),0.103512 # DEPENDENCYPART_HEADBIGRAM
(15,11),(1,10),-0.202815 # DEPENDENCYPART_HEADBIGRAM
(15,11),(3,10),-0.195212 # DEPENDENCYPART_HEADBIGRAM
(15,11),(5,10),-0.207194 # DEPENDENCYPART_HEADBIGRAM
(15,11),(6,10),-0.205727 # DEPENDENCYPART_HEADBIGRAM
(15,11),(9,10),-0.196781 # DEPENDENCYPART_HEADBIGRAM
(15,11),(11,10),-0.0776637 # DEPENDENCYPART_HEADBIGRAM
(15,11),(13,10),-0.0860207 # DEPENDENCYPART_HEADBIGRAM
(15,11),(14,10),-0.0860207 # DEPENDENCYPART_HEADBIGRAM
(15,11),(15,10),0.0866855 # DEPENDENCYPART_HEADBIGRAM
(15,11),(17,10),0.0970754 # DEPENDENCYPART_HEADBIGRAM
(15,12),(0,11),-0.332309 # DEPENDENCYPART_HEADBIGRAM
(15,12),(1,11),-0.20606 # DEPENDENCYPART_HEADBIGRAM
(15,12),(3,11),-0.213655 # DEPENDENCYPART_HEADBIGRAM
(15,12),(5,11),-0.212946 # DEPENDENCYPART_HEADBIGRAM
(15,12),(6,11),-0.218525 # DEPENDENCYPART_HEADBIGRAM
(15,12),(8,11),-0.217742 # DEPENDENCYPART_HEADBIGRAM
(15,12),(9,11),-0.201362 # DEPENDENCYPART_HEADBIGRAM
(15,12),(10,11),-0.201664 # DEPENDENCYPART_HEADBIGRAM
(15,12),(15,11),0.00953224 # DEPENDENCYPART_HEADBIGRAM
(15,12),(17,11),0.0990947 # DEPENDENCYPART_HEADBIGRAM
(15,13),(1,12),-0.197972 # DEPENDENCYPART_HEADBIGRAM
(15,13),(3,12),-0.179402 # DEPENDENCYPART_HEADBIGRAM
(15,13),(5,12),-0.207245 # DEPENDENCYPART_HEADBIGRAM
(15,13),(6,12),-0.0894301 # DEPENDENCYPART_HEADBIGRAM
(15,13),(9,12),-0.217672 # DEPENDENCYPART_HEADBIGRAM
(15,13),(10,12),-0.219354 # DEPENDENCYPART_HEADBIGRAM
(15,13),(11,12),-0.227672 # DEPENDENCYPART_HEADBIGRAM
(15,13),(13,12),-0.0862786 # DEPENDENCYPART_HEADBIGRAM
(15,13),(15,12),0.0435665 # DEPENDENCYPART_HEADBIGRAM
(15,13),(17,12),0.0881814 # DEPENDENCYPART_HEADBIGRAM
(15,14),(1,13),-0.179683 # DEPENDENCYPART_HEADBIGRAM
(15,14),(3,13),-0.16166 # DEPENDENCYPART_HEADBIGRAM
(15,14),(5,13),-0.211356 # DEPENDENCYPART_HEADBIGRAM
(15,14),(6,13),-0.237949 # DEPENDENCYPART_HEADBIGRAM
(15,14),(9,13),-0.202762 # DEPENDENCYPART_HEADBIGRAM
(15,14),(10,13),-0.202763 # DEPENDENCYPART_HEADBIGRAM
(15,14),(11,13),-0.025891 # DEPENDENCYPART_HEADBIGRAM
(15,14),(14,13),-0.100485 # DEPENDENCYPART_HEADBIGRAM
(15,14),(15,13),0.270827 # DEPENDENCYPART_HEADBIGRAM
(15,14),(17,13),0.0495368 # DEPENDENCYPART_HEADBIGRAM
(15,16),(0,15),-0.0879672 # DEPENDENCYPART_HEADBIGRAM
(15,16),(1,15),-0.0913043 # DEPENDENCYPART_HEADBIGRAM
(15,16),(3,15),-0.0392358 # DEPENDENCYPART_HEADBIGRAM
(15,16),(5,15),-0.0244048 # DEPENDENCYPART_HEADBIGRAM
(15,16),(6,15),-0.0877723 # DEPENDENCYPART_HEADBIGRAM
(15,16),(8,15),-0.118915 # DEPENDENCYPART_HEADBIGRAM
(15,16),(9,15),-0.0247651 # DEPENDENCYPART_HEADBIGRAM
(15,16),(10,15),0.00182057 # DEPENDENCYPART_HEADBIGRAM
(15,16),(11,15),0.00489547 # DEPENDENCYPART_HEADBIGRAM
(15,16),(13,15),-0.050527 # DEPENDENCYPART_HEADBIGRAM
(15,17),(1,16),-0.0518469 # DEPENDENCYPART_HEADBIGRAM
(15,17),(3,16),-0.0526728 # DEPENDENCYPART_HEADBIGRAM
(15,17),(6,16),-0.0478604 # DEPENDENCYPART_HEADBIGRAM
(15,17),(11,16),-0.0568995 # DEPENDENCYPART_HEADBIGRAM
