# _root_ And Fairfax County , Va. , Water Authority 's 7 1\/4 % issue of 2027 was down 3\/4 at 99 7\/8 bid .
#goldHeads=16,5,5,5,8,5,8,13,8,11,13,11,16,13,14,0,16,17,16,21,22,19,16,
#predictedHeads=16,3,16,3,3,16,8,13,8,11,12,13,16,13,14,0,16,17,16,21,19,21,16,
(17,18),(17,20),(17,22),-0.101263 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,23),-0.103648 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,24),-0.119593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,21),(17,22),-0.101267 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,23),-0.102931 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,24),-0.122034 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,22),(17,23),-0.10831 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,24),-0.113542 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,23),(17,24),-0.172506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,20),(17,21),-0.019622 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,22),-0.0748762 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,23),-0.0998808 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,24),-0.127185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,21),(17,22),-0.0748759 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,23),-0.0998808 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,24),-0.129067 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,22),(17,23),-0.101199 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,24),-0.0628626 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,23),(17,24),-0.256373 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,21),(17,22),-0.101265 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,23),-0.104985 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,24),-0.112835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,22),(17,23),-0.110314 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,24),-0.103889 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,23),(17,24),-0.16122 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,22),(17,23),-0.110489 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,24),-0.104564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,23),(17,24),-0.161658 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,23),(17,24),-0.209085 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,-1),-0.361019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,20),-0.162217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,21),-0.164752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,22),-0.120595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,24),-0.246329 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,21),-0.123628 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,22),-0.141443 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,24),-0.238475 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,21),(18,22),-0.141942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,24),-0.233116 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,22),(18,24),-0.163017 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,21),-0.0420351 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,22),-0.0618179 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,24),-0.181408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,21),(18,22),-0.0618177 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,24),-0.183814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,22),(18,24),-0.167682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,21),(18,22),-0.0980841 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,24),-0.205614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,22),(18,24),-0.194968 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,21),(18,22),(18,24),-0.199605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,17),(18,15),-0.124068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,14),-0.131989 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,13),-0.0507211 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,11),-0.124213 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,10),-0.138214 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,1),-0.240773 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,-1),-0.245189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,15),(18,14),-0.140467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,15),(18,13),-0.102807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,15),(18,11),-0.179174 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,15),(18,10),-0.192914 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,15),(18,1),-0.211889 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,15),(18,-1),-0.0686391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,14),(18,13),-0.0163645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,14),(18,11),-0.00756162 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,14),(18,10),-0.0214172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,14),(18,1),-0.284755 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,14),(18,-1),-0.232161 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,13),(18,11),-0.116605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,13),(18,10),-0.136041 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,13),(18,1),-0.118175 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,13),(18,-1),-0.260063 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,11),(18,10),-0.17927 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,11),(18,1),-0.211889 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,11),(18,-1),-0.083192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,10),(18,1),-0.211993 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,10),(18,-1),-0.0398734 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,1),(18,-1),-0.304182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,15),(18,14),-0.104826 # DEPENDENCYPART_TRISIBL
(18,17),(18,15),(18,13),-0.0545969 # DEPENDENCYPART_TRISIBL
(18,17),(18,15),(18,11),-0.0896181 # DEPENDENCYPART_TRISIBL
(18,17),(18,15),(18,10),-0.0896181 # DEPENDENCYPART_TRISIBL
(18,17),(18,15),(18,1),-0.0631941 # DEPENDENCYPART_TRISIBL
(18,17),(18,15),(18,-1),-0.129408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,14),(18,13),-0.0460267 # DEPENDENCYPART_TRISIBL
(18,17),(18,14),(18,11),-0.0812849 # DEPENDENCYPART_TRISIBL
(18,17),(18,14),(18,10),-0.0812849 # DEPENDENCYPART_TRISIBL
(18,17),(18,14),(18,1),-0.0634196 # DEPENDENCYPART_TRISIBL
(18,17),(18,14),(18,-1),-0.0927557 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,13),(18,11),-0.0910771 # DEPENDENCYPART_TRISIBL
(18,17),(18,13),(18,10),-0.0910771 # DEPENDENCYPART_TRISIBL
(18,17),(18,13),(18,1),-0.0501367 # DEPENDENCYPART_TRISIBL
(18,17),(18,13),(18,-1),-0.112274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,11),(18,10),-0.0896181 # DEPENDENCYPART_TRISIBL
(18,17),(18,11),(18,1),-0.0631941 # DEPENDENCYPART_TRISIBL
(18,17),(18,11),(18,-1),-0.129408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,10),(18,1),-0.0631941 # DEPENDENCYPART_TRISIBL
(18,17),(18,10),(18,-1),-0.129408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,1),(18,-1),-0.110735 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,15),(18,14),(18,13),-0.101268 # DEPENDENCYPART_TRISIBL
(18,15),(18,14),(18,11),-0.115991 # DEPENDENCYPART_TRISIBL
(18,15),(18,14),(18,10),-0.110568 # DEPENDENCYPART_TRISIBL
(18,15),(18,14),(18,1),-0.0744216 # DEPENDENCYPART_TRISIBL
(18,15),(18,14),(18,-1),-0.149561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,15),(18,13),(18,11),-0.073045 # DEPENDENCYPART_TRISIBL
(18,15),(18,13),(18,10),-0.0666827 # DEPENDENCYPART_TRISIBL
(18,15),(18,13),(18,1),-0.0741276 # DEPENDENCYPART_TRISIBL
(18,15),(18,13),(18,-1),-0.160879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,15),(18,11),(18,10),-0.0783623 # DEPENDENCYPART_TRISIBL
(18,15),(18,11),(18,1),-0.0739612 # DEPENDENCYPART_TRISIBL
(18,15),(18,11),(18,-1),-0.183406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,15),(18,10),(18,1),-0.0739612 # DEPENDENCYPART_TRISIBL
(18,15),(18,10),(18,-1),-0.187175 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,15),(18,1),(18,-1),-0.140926 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,14),(18,13),(18,11),-0.0478204 # DEPENDENCYPART_TRISIBL
(18,14),(18,13),(18,10),-0.0478218 # DEPENDENCYPART_TRISIBL
(18,14),(18,13),(18,1),-0.0497259 # DEPENDENCYPART_TRISIBL
(18,14),(18,13),(18,-1),-0.0292981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,14),(18,11),(18,10),-0.0470697 # DEPENDENCYPART_TRISIBL
(18,14),(18,11),(18,1),-0.0432783 # DEPENDENCYPART_TRISIBL
(18,14),(18,11),(18,-1),0.0210672 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,14),(18,10),(18,1),-0.0432783 # DEPENDENCYPART_TRISIBL
(18,14),(18,10),(18,-1),0.0216425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,14),(18,1),(18,-1),-0.0413353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,13),(18,11),(18,10),-0.0433708 # DEPENDENCYPART_TRISIBL
(18,13),(18,11),(18,1),-0.0748909 # DEPENDENCYPART_TRISIBL
(18,13),(18,11),(18,-1),-0.142364 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,13),(18,10),(18,1),-0.0748909 # DEPENDENCYPART_TRISIBL
(18,13),(18,10),(18,-1),-0.141582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,13),(18,1),(18,-1),-0.115964 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,11),(18,10),(18,1),-0.0739612 # DEPENDENCYPART_TRISIBL
(18,11),(18,10),(18,-1),-0.176551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,11),(18,1),(18,-1),-0.13512 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,10),(18,1),(18,-1),-0.158817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,21),-0.219157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,22),-0.16465 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,23),-0.135659 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,24),0.0901756 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,21),(19,22),-0.164881 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,23),-0.136369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,24),0.107346 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,22),(19,23),-0.0187467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,24),0.196663 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,23),(19,24),-0.286895 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,20),(19,21),(19,22),-0.103327 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,23),-0.103983 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,24),-0.127503 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,22),(19,23),-0.109338 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,24),-0.0968639 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,23),(19,24),-0.106372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,22),(19,23),-0.109513 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,24),-0.0974945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,23),(19,24),-0.106765 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,23),(19,24),-0.0872875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,18),(19,17),-0.176067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.312092 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,17),(19,-1),-0.215711 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,17),(19,-1),-0.0856424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.141441 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),-0.257196 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,24),-0.208369 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,24),-0.199607 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,19),(20,18),-0.0599121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,-1),-0.220091 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,18),(20,-1),-0.166592 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,18),(20,-1),-0.0849057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,22),(21,24),-0.165133 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,20),(21,19),-0.139254 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,18),-0.182945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,17),-0.274968 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,15),-0.176993 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,14),-0.140905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,20),(21,-1),-0.103274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,19),(21,18),-0.0624487 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,17),-0.223957 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,15),-0.056548 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,14),-0.142508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,19),(21,-1),-0.207758 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,18),(21,17),-0.274973 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,15),-0.170592 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,14),-0.142263 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,18),(21,-1),-0.140656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,17),(21,15),-0.124762 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,14),-0.132137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,17),(21,-1),-0.268869 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,15),(21,14),-0.140831 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,15),(21,-1),-0.115726 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,14),(21,-1),-0.255183 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,19),(21,18),-0.113819 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,17),-0.0886855 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,15),-0.108278 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,14),-0.0674557 # DEPENDENCYPART_TRISIBL
(21,20),(21,19),(21,-1),-0.188455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,18),(21,17),-0.0934545 # DEPENDENCYPART_TRISIBL
(21,20),(21,18),(21,15),-0.07295 # DEPENDENCYPART_TRISIBL
(21,20),(21,18),(21,14),-0.0724995 # DEPENDENCYPART_TRISIBL
(21,20),(21,18),(21,-1),-0.178081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,17),(21,15),-0.0610639 # DEPENDENCYPART_TRISIBL
(21,20),(21,17),(21,14),-0.0603698 # DEPENDENCYPART_TRISIBL
(21,20),(21,17),(21,-1),-0.11437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,15),(21,14),-0.0719177 # DEPENDENCYPART_TRISIBL
(21,20),(21,15),(21,-1),-0.177867 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,20),(21,14),(21,-1),-0.147341 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,18),(21,17),-0.0268182 # DEPENDENCYPART_TRISIBL
(21,19),(21,18),(21,15),-0.0680044 # DEPENDENCYPART_TRISIBL
(21,19),(21,18),(21,14),-0.0817007 # DEPENDENCYPART_TRISIBL
(21,19),(21,18),(21,-1),-0.0855072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,17),(21,15),-0.0654841 # DEPENDENCYPART_TRISIBL
(21,19),(21,17),(21,14),-0.0966086 # DEPENDENCYPART_TRISIBL
(21,19),(21,17),(21,-1),-0.0974045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,15),(21,14),-0.0817007 # DEPENDENCYPART_TRISIBL
(21,19),(21,15),(21,-1),-0.083981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,14),(21,-1),-0.186519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,17),(21,15),-0.0610645 # DEPENDENCYPART_TRISIBL
(21,18),(21,17),(21,14),-0.0596684 # DEPENDENCYPART_TRISIBL
(21,18),(21,17),(21,-1),-0.0901395 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,15),(21,14),-0.0702044 # DEPENDENCYPART_TRISIBL
(21,18),(21,15),(21,-1),-0.142994 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,14),(21,-1),-0.125564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,15),(21,14),-0.104826 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,-1),-0.129405 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,14),(21,-1),-0.0927537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,14),(21,-1),-0.147184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,23),(22,24),-0.296733 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,21),(22,20),-0.165034 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,19),-0.175251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,18),-0.162305 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,17),-0.157505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,15),-0.156355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,14),-0.170841 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,8),-0.178856 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,5),-0.188987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,3),-0.184976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,2),-0.187581 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,-1),-0.209725 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,20),(22,19),-0.175288 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,18),-0.158902 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,17),-0.157505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,15),-0.152952 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,14),-0.170878 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,8),-0.178856 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,5),-0.188987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,3),-0.184976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,2),-0.187581 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,-1),-0.180381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,19),(22,18),-0.120058 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,17),-0.17274 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,15),-0.11416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,14),-0.187428 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,8),-0.0839763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,5),-0.0941083 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,3),-0.0843067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,2),-0.0927014 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,-1),-0.094823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,18),(22,17),-0.15751 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,15),-0.141657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,14),-0.173441 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,8),-0.153447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,5),-0.163579 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,3),-0.159567 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,2),-0.162173 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,-1),-0.225381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,17),(22,15),-0.126292 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,14),-0.179508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,8),-0.0983695 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,5),-0.10865 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,3),-0.104402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,2),-0.107095 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,-1),-0.200909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,15),(22,14),-0.17084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,8),-0.178856 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,5),-0.188987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,3),-0.184976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,2),-0.187581 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,-1),-0.193893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,14),(22,8),-0.0842923 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,5),-0.0944243 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,3),-0.0846227 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,2),-0.0930174 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,-1),-0.141225 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,8),(22,5),-0.184391 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,8),(22,3),-0.184725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,8),(22,2),-0.182988 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,8),(22,-1),-0.149921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,5),(22,3),-0.184167 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,5),(22,2),-0.18243 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,5),(22,-1),-0.151934 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,3),(22,2),-0.182529 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,3),(22,-1),-0.156284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,2),(22,-1),-0.149011 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,20),(22,19),0.0172525 # DEPENDENCYPART_TRISIBL
