# _root_ It also recommends better retirement and day-care benefits , and basing pay on education , experience and nurses ' demanding work schedules .
#goldHeads=3,3,0,5,3,5,8,6,8,8,10,11,11,13,14,14,16,22,18,22,22,17,3,
#predictedHeads=3,3,0,5,3,5,8,6,3,3,10,11,11,13,14,14,16,22,18,22,22,17,3,
(3,4),(3,7),(3,15),-0.0696803 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,17),-0.0992613 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,22),-0.10843 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,23),-0.0928246 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,24),-0.086233 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,8),(3,9),-0.0745337 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,10),-0.094491 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,11),-0.0887011 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,12),-0.0842052 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,13),-0.0774283 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,15),-0.0745337 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,17),-0.094491 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,22),-0.108206 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,23),-0.0906487 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,24),-0.0921584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,9),(3,10),-0.0875475 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,11),-0.0687607 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,12),-0.0645303 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,13),-0.0014768 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,15),-0.0734016 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,17),-0.0875475 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,22),-0.133338 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,23),-0.0976724 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,24),-0.105269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,10),(3,11),-0.0887011 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,12),-0.085476 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,13),-0.0764115 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,15),-0.0669453 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,17),-0.0937064 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,22),-0.109654 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,23),-0.0910286 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,24),-0.0199104 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,11),(3,12),-0.080085 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,13),-0.073296 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,15),-0.0746039 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,17),-0.0937055 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,22),-0.107978 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,23),-0.0971274 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,24),-0.0574472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,12),(3,13),-0.0753644 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,15),-0.0696803 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,17),-0.0992613 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,22),-0.10843 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,23),-0.0928246 # DEPENDENCYPART_TRISIBL
(3,4),(3,12),(3,24),-0.0865722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,13),(3,15),-0.0623922 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,17),-0.104854 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,22),-0.117206 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,23),-0.0766385 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,24),-0.052999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,15),(3,17),-0.0875475 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,22),-0.133338 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,23),-0.0976724 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,24),-0.105269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,17),(3,22),-0.109654 # DEPENDENCYPART_TRISIBL
(3,4),(3,17),(3,23),-0.0910286 # DEPENDENCYPART_TRISIBL
(3,4),(3,17),(3,24),-0.0199104 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,22),(3,23),-0.0906487 # DEPENDENCYPART_TRISIBL
(3,4),(3,22),(3,24),-0.0919705 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,23),(3,24),-0.0728769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,7),-0.215 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,8),-0.180591 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,9),-0.00114821 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,10),-0.0363734 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,11),-0.0451808 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,12),-0.214324 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,13),-0.064206 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,15),-0.00114821 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,17),-0.0363734 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,22),-0.180589 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,23),-0.0272402 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,24),-0.0606884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,7),(3,8),-0.163486 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,9),-0.0356882 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,10),-0.0478023 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,11),-0.0599121 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,12),-0.1965 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,13),0.00341368 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,15),-0.0356882 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,17),-0.0478023 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,22),-0.163484 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,23),-0.0734107 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,24),-0.0862286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,8),(3,9),-0.0212451 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,10),-0.0200606 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,11),-0.0553054 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,12),-0.19166 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,13),-0.0611325 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,15),-0.0212451 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,17),-0.0200606 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,22),-0.155297 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,23),0.000228302 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,24),-0.0520196 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,9),(3,10),-0.0268034 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,11),0.0510576 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,12),-0.320086 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,13),0.0888144 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,15),-0.0333244 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,17),-0.0268034 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,22),-0.178171 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,23),-0.0817816 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,24),-0.118499 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,10),(3,11),-0.0451808 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,12),-0.214324 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,13),-0.064206 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,15),-0.00114821 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,17),-0.0363734 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,22),-0.180589 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,23),-0.0272402 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,24),-0.0606884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,11),(3,12),-0.189702 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,13),-0.037667 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,15),3.95292e-05 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,17),-0.023331 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,22),-0.156339 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,23),-0.0919564 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,24),-0.0697605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,12),(3,13),0.0033931 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,15),-0.035877 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,17),-0.0478073 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,22),-0.163484 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,23),-0.0740476 # DEPENDENCYPART_TRISIBL
(3,5),(3,12),(3,24),-0.0875188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,13),(3,15),0.0337873 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,17),0.0324799 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,22),-0.170913 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,23),-0.0395156 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,24),-0.0301277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,15),(3,17),-0.0268034 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,22),-0.178171 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,23),-0.0817816 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,24),-0.118499 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,17),(3,22),-0.180589 # DEPENDENCYPART_TRISIBL
(3,5),(3,17),(3,23),-0.0272402 # DEPENDENCYPART_TRISIBL
(3,5),(3,17),(3,24),-0.0606884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,22),(3,23),0.000228303 # DEPENDENCYPART_TRISIBL
(3,5),(3,22),(3,24),-0.0531831 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,23),(3,24),-0.0816577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,8),-0.0507553 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,9),-0.213556 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,10),-0.300182 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,11),-0.0559484 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,12),-0.106839 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,13),-0.0861119 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,15),-0.213556 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,17),-0.300182 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,22),-0.0502413 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,23),-0.060457 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,24),-0.117637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,9),-0.145815 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,10),-0.309355 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,11),-0.0599929 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,12),-0.106371 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,13),-0.0684025 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,15),-0.145815 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,17),-0.309355 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,22),-0.0594235 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,23),-0.028454 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,24),-0.0993588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,10),-0.483544 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,11),0.0370889 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,12),-0.122731 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,13),-0.157763 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,15),-0.179151 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,17),-0.483544 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,22),0.00448183 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,23),0.0444919 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,24),-0.180304 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,10),(3,11),-0.0601143 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,12),-0.103777 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,13),-0.126686 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,15),-0.172088 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,17),-0.298752 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,22),-0.0515282 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,23),-0.140934 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,24),-0.232077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,11),(3,12),-0.102948 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,13),-0.113693 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,15),-0.148627 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,17),-0.298316 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,22),-0.0489893 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,23),-0.0397953 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,24),-0.12514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,12),(3,13),-0.0861172 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,15),-0.213556 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,17),-0.300182 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,22),-0.0502413 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,23),-0.060457 # DEPENDENCYPART_TRISIBL
(3,6),(3,12),(3,24),-0.117948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,13),(3,15),-0.113678 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,17),-0.32992 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,22),-0.035956 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,23),-0.0114137 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,24),-0.0944763 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,15),(3,17),-0.483544 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,22),0.00448183 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,23),0.0444919 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,24),-0.180304 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,17),(3,22),-0.0515282 # DEPENDENCYPART_TRISIBL
(3,6),(3,17),(3,23),-0.140934 # DEPENDENCYPART_TRISIBL
(3,6),(3,17),(3,24),-0.232077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,22),(3,23),-0.028454 # DEPENDENCYPART_TRISIBL
(3,6),(3,22),(3,24),-0.101472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,23),(3,24),-0.00933865 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,8),(3,9),-0.0212169 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,10),-0.0257743 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,11),-0.0553054 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,12),-0.19166 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,13),-0.0610372 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,15),-0.0212169 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,17),-0.0257743 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,22),-0.155297 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,23),0.000507752 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,24),-0.0504782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,9),(3,10),-0.038231 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,11),0.0510576 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,12),-0.320086 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,13),0.0889097 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,15),-0.0332961 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,17),-0.038231 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,22),-0.17817 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,23),-0.0814944 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,24),-0.116939 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,10),(3,11),-0.0451808 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,12),-0.214324 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,13),-0.0641107 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,15),-0.00111994 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,17),-0.0420872 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,22),-0.180589 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,23),-0.0269607 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,24),-0.0587488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,11),(3,12),-0.189702 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,13),-0.0375717 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,15),6.77991e-05 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,17),-0.0290448 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,22),-0.156339 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,23),-0.091677 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,24),-0.0682307 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,12),(3,13),0.00350295 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,15),-0.0358487 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,17),-0.0535211 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,22),-0.163483 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,23),-0.073736 # DEPENDENCYPART_TRISIBL
(3,7),(3,12),(3,24),-0.0859888 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,13),(3,15),0.0338218 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,17),0.0267662 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,22),-0.170913 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,23),-0.0390037 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,24),-0.0246883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,15),(3,17),-0.038231 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,22),-0.17817 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,23),-0.0814944 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,24),-0.116939 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,17),(3,22),-0.180589 # DEPENDENCYPART_TRISIBL
(3,7),(3,17),(3,23),-0.0269607 # DEPENDENCYPART_TRISIBL
(3,7),(3,17),(3,24),-0.0587488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,22),(3,23),0.000507753 # DEPENDENCYPART_TRISIBL
(3,7),(3,22),(3,24),-0.0516418 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,23),(3,24),-0.0787557 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,10),-0.0368803 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,11),-0.000880335 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,12),-0.18577 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,13),0.0480792 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,15),-0.0242362 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,17),-0.0368803 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,22),-0.198792 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,23),-0.123361 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,24),-0.0963578 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,10),(3,11),-0.0570998 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,12),-0.157137 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,13),-0.0335703 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,15),0.0278746 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,17),-0.0375972 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,22),-0.204672 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,23),0.012923 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,24),-0.130019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,11),(3,12),-0.134461 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,13),-0.0214117 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,15),0.0218032 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,17),-0.0143744 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,22),-0.170165 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,23),-0.0307164 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,24),-0.119012 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,12),(3,13),-0.0478091 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,15),0.050435 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,17),-0.00847501 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,22),-0.172085 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,23),-0.106643 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,24),-0.0537098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,13),(3,15),0.0823214 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,17),0.0265252 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,22),-0.18924 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,23),-0.0886992 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,24),-0.0530766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,15),(3,17),-0.0368803 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,22),-0.198792 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,23),-0.123361 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,24),-0.0963578 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,17),(3,22),-0.204672 # DEPENDENCYPART_TRISIBL
(3,8),(3,17),(3,23),0.012923 # DEPENDENCYPART_TRISIBL
(3,8),(3,17),(3,24),-0.130019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,22),(3,23),-0.0746082 # DEPENDENCYPART_TRISIBL
(3,8),(3,22),(3,24),-0.0951671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,23),(3,24),-0.0556175 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,10),(3,11),-0.0358261 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,12),-0.0452643 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,13),0.0172035 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,15),0.193051 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,17),-0.0781406 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,22),-0.067324 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,23),0.0169091 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,24),0.0232513 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,11),(3,12),-0.044558 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,13),-0.0529548 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,15),0.119197 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,17),-0.057476 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,22),-0.0390116 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,23),0.122892 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,24),-0.041526 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,12),(3,13),-0.00813769 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,15),-0.0427581 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,17),-0.103714 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,22),-0.0579389 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,23),-0.140902 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,24),-0.0174971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,13),(3,15),0.117908 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,17),-0.0912633 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,22),-0.0664227 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,23),-0.0190988 # DEPENDENCYPART_TRISIBL
