# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(4,4),(4,13),(4,17),-0.0799682 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,18),-0.00289623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,19),0.026116 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,14),(4,16),-0.111934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,17),-0.177356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,18),-0.152691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,19),-0.142276 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,16),(4,17),-0.0800236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,16),(4,18),0.00411402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,16),(4,19),0.00809422 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,17),(4,18),-0.0544082 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,19),-0.0554362 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,18),(4,19),-0.197792 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,5),(4,6),(4,7),-0.0897832 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,8),-0.109252 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,9),-0.103195 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,10),-0.0870835 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,11),-0.0908692 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,12),-0.0927595 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,13),-0.097398 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,14),-0.0908692 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,16),-0.103559 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,17),-0.0988193 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,18),-0.0868263 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,19),-0.138376 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,7),(4,8),-0.10714 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,9),-0.102574 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,10),-0.0869394 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,11),-0.0760417 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,12),-0.0919329 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,13),-0.0950416 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,14),-0.0760417 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,16),-0.101241 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,17),-0.0988721 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,18),-0.0743618 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,19),-0.12753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,8),(4,9),-0.103194 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,10),-0.0870835 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,11),-0.0908576 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,12),-0.0927594 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,13),-0.0974019 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,14),-0.0908576 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,16),-0.103562 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,17),-0.0988193 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,18),-0.0868216 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,19),-0.138372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,9),(4,10),-0.0867986 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,11),-0.0791642 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,12),-0.091933 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,13),-0.0953053 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,14),-0.0791642 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,16),-0.101514 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,17),-0.098755 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,18),-0.0750317 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,19),-0.154111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,10),(4,11),-0.0822941 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,12),-0.0919346 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,13),-0.0950348 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,14),-0.0822941 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,16),-0.101234 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,17),-0.0987503 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,18),-0.0631729 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,19),-0.110261 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,11),(4,12),-0.092665 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,13),-0.103383 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,14),-0.0774965 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,16),-0.109308 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,17),-0.100636 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,18),-0.0870049 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,19),-0.111911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,12),(4,13),-0.0954518 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,14),-0.07602 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,16),-0.101651 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,17),-0.0987501 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,18),-0.071533 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,19),-0.121909 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,13),(4,14),-0.0765211 # DEPENDENCYPART_TRISIBL
(4,5),(4,13),(4,16),-0.101502 # DEPENDENCYPART_TRISIBL
(4,5),(4,13),(4,17),-0.0989152 # DEPENDENCYPART_TRISIBL
(4,5),(4,13),(4,18),-0.0654824 # DEPENDENCYPART_TRISIBL
(4,5),(4,13),(4,19),-0.140931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,14),(4,16),-0.109308 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,17),-0.100636 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,18),-0.0870049 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,19),-0.111911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,16),(4,17),-0.0989139 # DEPENDENCYPART_TRISIBL
(4,5),(4,16),(4,18),-0.0646394 # DEPENDENCYPART_TRISIBL
(4,5),(4,16),(4,19),-0.14072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,17),(4,18),-0.0706017 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,19),-0.11773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,18),(4,19),-0.1322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,7),(4,8),-0.172225 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,9),-0.118223 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,10),-0.0372054 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,11),-0.0189919 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,12),-0.100833 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,13),-0.0919203 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,14),-0.0189919 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,16),-0.0874657 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,17),-0.114985 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,18),-0.0553465 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,19),-0.0883433 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,8),(4,9),-0.131654 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,10),-0.0420116 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,11),0.0129431 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,12),-0.10105 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,13),-0.101223 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,14),0.0129431 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,16),-0.0966807 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,17),-0.120321 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,18),-0.0708068 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,19),-0.109496 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,9),(4,10),-0.0314473 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,11),0.0443097 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,12),-0.101167 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,13),-0.0711411 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,14),0.0443097 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,16),-0.0667026 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,17),-0.114964 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,18),-0.0225908 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,19),-0.149518 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,10),(4,11),-0.0485266 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,12),-0.10089 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,13),-0.0968744 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,14),-0.0485266 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,16),-0.0924199 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,17),-0.115032 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,18),-0.031092 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,19),-0.0766525 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,11),(4,12),-0.109185 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,13),-0.0164401 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,14),-0.0407258 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,16),-0.00656909 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,17),-0.157048 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,18),-0.0303876 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,19),-0.133313 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,12),(4,13),-0.0932029 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,14),-0.0208392 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,16),-0.0886574 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,17),-0.114941 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,18),-0.0585569 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,19),-0.073448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,13),(4,14),-0.0181059 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,16),-0.0905308 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,17),-0.115076 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,18),-0.050358 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,19),-0.063854 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,14),(4,16),-0.00656909 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,17),-0.157048 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,18),-0.0303876 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,19),-0.133313 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,16),(4,17),-0.115075 # DEPENDENCYPART_TRISIBL
(4,6),(4,16),(4,18),-0.0498399 # DEPENDENCYPART_TRISIBL
(4,6),(4,16),(4,19),-0.0675718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,17),(4,18),-0.0382253 # DEPENDENCYPART_TRISIBL
(4,6),(4,17),(4,19),-0.0585349 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,18),(4,19),-0.0737506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,8),(4,9),-0.0799739 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,10),-0.0778537 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,11),-0.135168 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,12),-0.0899058 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,13),-0.103118 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,14),-0.135168 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,16),-0.103653 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,17),-0.0669927 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,18),-0.123416 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,19),-0.21555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,9),(4,10),-0.0774306 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,11),-0.0904744 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,12),-0.0899051 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,13),-0.102628 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,14),-0.0904744 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,16),-0.103163 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,17),-0.0671884 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,18),-0.11842 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,19),-0.198505 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,10),(4,11),-0.110892 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,12),-0.0898936 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,13),-0.102637 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,14),-0.110892 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,16),-0.103172 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,17),-0.0676423 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,18),-0.119971 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,19),-0.203261 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,11),(4,12),-0.0899281 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,13),-0.108296 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,14),-0.111142 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,16),-0.108831 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,17),-0.0683798 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,18),-0.118438 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,19),-0.260675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,12),(4,13),-0.1026 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,14),-0.11085 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,16),-0.103135 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,17),-0.0669933 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,18),-0.118413 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,19),-0.195019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,13),(4,14),-0.111534 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,16),-0.103161 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,17),-0.0669931 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,18),-0.121656 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,19),-0.199934 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,14),(4,16),-0.108831 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,17),-0.0683798 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,18),-0.118438 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,19),-0.260675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,16),(4,17),-0.0669931 # DEPENDENCYPART_TRISIBL
(4,7),(4,16),(4,18),-0.121656 # DEPENDENCYPART_TRISIBL
(4,7),(4,16),(4,19),-0.199934 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,17),(4,18),-0.122655 # DEPENDENCYPART_TRISIBL
(4,7),(4,17),(4,19),-0.18553 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,18),(4,19),-0.187477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,9),(4,10),-0.0407464 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,11),0.0439838 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,12),-0.101167 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,13),-0.0713772 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,14),0.0439838 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,16),-0.0669387 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,17),-0.117207 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,18),-0.0260837 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,19),-0.139206 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,10),(4,11),-0.0488675 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,12),-0.100889 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,13),-0.0971106 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,14),-0.0488675 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,16),-0.092656 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,17),-0.117272 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,18),-0.0337979 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,19),-0.0653076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,11),(4,12),-0.109184 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,13),-0.0172025 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,14),-0.0410983 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,16),-0.00733148 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,17),-0.159283 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,18),-0.038677 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,19),-0.125042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,12),(4,13),-0.093439 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,14),-0.0211801 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,16),-0.0888936 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,17),-0.117185 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,18),-0.0620621 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,19),-0.0643404 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,13),(4,14),-0.0185216 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,16),-0.0909971 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,17),-0.117319 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,18),-0.0540429 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,19),-0.0543936 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,14),(4,16),-0.00733148 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,17),-0.159283 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,18),-0.038677 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,19),-0.125042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,16),(4,17),-0.117318 # DEPENDENCYPART_TRISIBL
(4,8),(4,16),(4,18),-0.0535248 # DEPENDENCYPART_TRISIBL
(4,8),(4,16),(4,19),-0.0581114 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,17),(4,18),-0.0411678 # DEPENDENCYPART_TRISIBL
(4,8),(4,17),(4,19),-0.0517817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,18),(4,19),-0.0326899 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,11),-0.0260309 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,12),-0.092388 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,13),-0.0974496 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,14),-0.0260309 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,16),-0.100393 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,17),-0.101555 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,18),-0.101174 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,19),-0.0855719 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,11),(4,12),-0.0951344 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,13),-0.068907 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,14),-0.0595626 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,16),-0.0712038 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,17),-0.11696 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,18),-0.0920072 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,19),-0.0138357 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,12),(4,13),-0.0972535 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,14),-0.0397288 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,16),-0.100197 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,17),-0.101541 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,18),-0.0736763 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,19),-0.0724883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,13),(4,14),-0.0170096 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,16),-0.101684 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,17),-0.101675 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,18),-0.0435769 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,19),-0.03325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,14),(4,16),-0.0712038 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,17),-0.11696 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,18),-0.0920072 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,19),-0.0138357 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,16),(4,17),-0.101675 # DEPENDENCYPART_TRISIBL
(4,9),(4,16),(4,18),-0.0434616 # DEPENDENCYPART_TRISIBL
(4,9),(4,16),(4,19),-0.0357939 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,17),(4,18),-0.0509016 # DEPENDENCYPART_TRISIBL
(4,9),(4,17),(4,19),-0.0617152 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,18),(4,19),-0.0881189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,11),(4,12),-0.0897296 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,13),-0.0444298 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,14),-0.0668055 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,16),-0.0518054 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,17),-0.100178 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,18),-0.0840608 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,19),-0.144068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,12),(4,13),-0.0608137 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,14),-0.0600348 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,16),-0.0656574 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,17),-0.0925172 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,18),-0.103912 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,19),-0.12099 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,13),(4,14),-0.0623059 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,16),-0.0656916 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,17),-0.0925131 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,18),-0.110723 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,19),-0.132621 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,14),(4,16),-0.0518054 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,17),-0.100178 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,18),-0.0840608 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,19),-0.144068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,16),(4,17),-0.0925131 # DEPENDENCYPART_TRISIBL
(4,10),(4,16),(4,18),-0.110718 # DEPENDENCYPART_TRISIBL
(4,10),(4,16),(4,19),-0.132584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,17),(4,18),-0.113549 # DEPENDENCYPART_TRISIBL
(4,10),(4,17),(4,19),-0.116381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,18),(4,19),-0.0337236 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,12),(4,13),-0.0488632 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,14),0.0497133 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,16),-0.0479 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,17),-0.0688507 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,18),-0.0768904 # DEPENDENCYPART_TRISIBL
