# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,13,20,21,13,21,22,13,
(14,14),(14,17),(14,19),-0.185637 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,20),-0.0378252 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,21),-0.117101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,22),-0.0952098 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,23),-0.179085 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,24),-0.189029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,17),(14,25),-0.293145 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,18),(14,19),-0.270987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,20),-0.0623976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,21),-0.106485 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,22),-0.383793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,23),-0.194263 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,24),-0.245942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,18),(14,25),-0.655723 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,19),(14,20),-0.031495 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,19),(14,21),-0.14211 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,19),(14,22),-0.158399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,19),(14,23),-0.191182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,19),(14,24),-0.226466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,19),(14,25),-0.434102 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,20),(14,21),-0.118563 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,20),(14,22),-0.130361 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,20),(14,23),-0.150115 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,20),(14,24),-0.165717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,20),(14,25),-0.346695 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,21),(14,22),-0.122859 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,21),(14,23),-0.166534 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,21),(14,24),-0.179492 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,21),(14,25),-0.362098 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,22),(14,23),-0.121896 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,22),(14,24),-0.288294 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,22),(14,25),-0.219158 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,23),(14,24),-0.154639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,23),(14,25),-0.398607 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,24),(14,25),-0.472333 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,15),(14,16),(14,17),0.00974757 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,18),-0.0808846 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,19),-0.0894318 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,20),-0.0622054 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,21),-0.0892448 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,22),-0.120211 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,23),-0.0726706 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,24),-0.0914236 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,25),-0.141329 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,17),(14,18),-0.0814567 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,19),-0.0894318 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,20),-0.0622055 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,21),-0.0892448 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,22),-0.120536 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,23),-0.0728332 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,24),-0.091426 # DEPENDENCYPART_TRISIBL
(14,15),(14,17),(14,25),-0.147448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,18),(14,19),-0.0965256 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,20),-0.00745987 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,21),-0.0942566 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,22),-0.150104 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,23),0.0609148 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,24),-0.0890184 # DEPENDENCYPART_TRISIBL
(14,15),(14,18),(14,25),-0.265174 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,19),(14,20),-0.0584801 # DEPENDENCYPART_TRISIBL
(14,15),(14,19),(14,21),-0.0892457 # DEPENDENCYPART_TRISIBL
(14,15),(14,19),(14,22),-0.122707 # DEPENDENCYPART_TRISIBL
(14,15),(14,19),(14,23),-0.0700297 # DEPENDENCYPART_TRISIBL
(14,15),(14,19),(14,24),-0.100433 # DEPENDENCYPART_TRISIBL
(14,15),(14,19),(14,25),-0.181516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,20),(14,21),-0.0892463 # DEPENDENCYPART_TRISIBL
(14,15),(14,20),(14,22),-0.108215 # DEPENDENCYPART_TRISIBL
(14,15),(14,20),(14,23),-0.0758894 # DEPENDENCYPART_TRISIBL
(14,15),(14,20),(14,24),-0.100914 # DEPENDENCYPART_TRISIBL
(14,15),(14,20),(14,25),-0.0491327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,21),(14,22),-0.126308 # DEPENDENCYPART_TRISIBL
(14,15),(14,21),(14,23),-0.0701208 # DEPENDENCYPART_TRISIBL
(14,15),(14,21),(14,24),-0.0846402 # DEPENDENCYPART_TRISIBL
(14,15),(14,21),(14,25),-0.1396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,22),(14,23),-0.0599516 # DEPENDENCYPART_TRISIBL
(14,15),(14,22),(14,24),-0.0716277 # DEPENDENCYPART_TRISIBL
(14,15),(14,22),(14,25),-0.14931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,23),(14,24),-0.0958809 # DEPENDENCYPART_TRISIBL
(14,15),(14,23),(14,25),-0.114684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,24),(14,25),-0.172963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,17),(14,18),-0.108067 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,19),-0.0819387 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,20),-0.0901759 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,21),-0.0837902 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,22),-0.0755134 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,23),-0.0914288 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,24),-0.106981 # DEPENDENCYPART_TRISIBL
(14,16),(14,17),(14,25),-0.0929518 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,18),(14,19),-0.0908751 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,20),-0.0899257 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,21),-0.0831382 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,22),-0.0662546 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,23),-0.0970009 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,24),-0.102065 # DEPENDENCYPART_TRISIBL
(14,16),(14,18),(14,25),-0.249037 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,19),(14,20),-0.091681 # DEPENDENCYPART_TRISIBL
(14,16),(14,19),(14,21),-0.0862793 # DEPENDENCYPART_TRISIBL
(14,16),(14,19),(14,22),-0.0748295 # DEPENDENCYPART_TRISIBL
(14,16),(14,19),(14,23),-0.0946474 # DEPENDENCYPART_TRISIBL
(14,16),(14,19),(14,24),-0.100066 # DEPENDENCYPART_TRISIBL
(14,16),(14,19),(14,25),-0.132462 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,20),(14,21),-0.0862776 # DEPENDENCYPART_TRISIBL
(14,16),(14,20),(14,22),-0.0750031 # DEPENDENCYPART_TRISIBL
(14,16),(14,20),(14,23),-0.0953468 # DEPENDENCYPART_TRISIBL
(14,16),(14,20),(14,24),-0.0890872 # DEPENDENCYPART_TRISIBL
(14,16),(14,20),(14,25),-0.148434 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,21),(14,22),-0.0745879 # DEPENDENCYPART_TRISIBL
(14,16),(14,21),(14,23),-0.0940765 # DEPENDENCYPART_TRISIBL
(14,16),(14,21),(14,24),-0.100033 # DEPENDENCYPART_TRISIBL
(14,16),(14,21),(14,25),-0.133687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,22),(14,23),-0.0940599 # DEPENDENCYPART_TRISIBL
(14,16),(14,22),(14,24),-0.0723716 # DEPENDENCYPART_TRISIBL
(14,16),(14,22),(14,25),-0.153903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,23),(14,24),-0.109132 # DEPENDENCYPART_TRISIBL
(14,16),(14,23),(14,25),-0.118665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,24),(14,25),-0.144238 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,18),(14,19),-0.0926702 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,20),-0.09601 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,21),-0.0836453 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,22),-0.0728823 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,23),-0.0957682 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,24),-0.103465 # DEPENDENCYPART_TRISIBL
(14,17),(14,18),(14,25),-0.25693 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,19),(14,20),-0.0939231 # DEPENDENCYPART_TRISIBL
(14,17),(14,19),(14,21),-0.0867743 # DEPENDENCYPART_TRISIBL
(14,17),(14,19),(14,22),-0.0796632 # DEPENDENCYPART_TRISIBL
(14,17),(14,19),(14,23),-0.093789 # DEPENDENCYPART_TRISIBL
(14,17),(14,19),(14,24),-0.101446 # DEPENDENCYPART_TRISIBL
(14,17),(14,19),(14,25),-0.119995 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,20),(14,21),-0.0867715 # DEPENDENCYPART_TRISIBL
(14,17),(14,20),(14,22),-0.0769092 # DEPENDENCYPART_TRISIBL
(14,17),(14,20),(14,23),-0.0944243 # DEPENDENCYPART_TRISIBL
(14,17),(14,20),(14,24),-0.0904679 # DEPENDENCYPART_TRISIBL
(14,17),(14,20),(14,25),-0.129754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,21),(14,22),-0.0785006 # DEPENDENCYPART_TRISIBL
(14,17),(14,21),(14,23),-0.0928902 # DEPENDENCYPART_TRISIBL
(14,17),(14,21),(14,24),-0.101413 # DEPENDENCYPART_TRISIBL
(14,17),(14,21),(14,25),-0.119455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,22),(14,23),-0.0914132 # DEPENDENCYPART_TRISIBL
(14,17),(14,22),(14,24),-0.0744035 # DEPENDENCYPART_TRISIBL
(14,17),(14,22),(14,25),-0.126687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,23),(14,24),-0.110528 # DEPENDENCYPART_TRISIBL
(14,17),(14,23),(14,25),-0.0998879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,17),(14,24),(14,25),-0.132076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,19),(14,20),-0.071332 # DEPENDENCYPART_TRISIBL
(14,18),(14,19),(14,21),-0.0893955 # DEPENDENCYPART_TRISIBL
(14,18),(14,19),(14,22),-0.0752393 # DEPENDENCYPART_TRISIBL
(14,18),(14,19),(14,23),-0.042601 # DEPENDENCYPART_TRISIBL
(14,18),(14,19),(14,24),-0.0873825 # DEPENDENCYPART_TRISIBL
(14,18),(14,19),(14,25),-0.141547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,20),(14,21),-0.0893806 # DEPENDENCYPART_TRISIBL
(14,18),(14,20),(14,22),-0.0761518 # DEPENDENCYPART_TRISIBL
(14,18),(14,20),(14,23),-0.0390316 # DEPENDENCYPART_TRISIBL
(14,18),(14,20),(14,24),-0.0440947 # DEPENDENCYPART_TRISIBL
(14,18),(14,20),(14,25),-0.063004 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,21),(14,22),-0.0768689 # DEPENDENCYPART_TRISIBL
(14,18),(14,21),(14,23),-0.0436796 # DEPENDENCYPART_TRISIBL
(14,18),(14,21),(14,24),-0.0717987 # DEPENDENCYPART_TRISIBL
(14,18),(14,21),(14,25),-0.146726 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,22),(14,23),-0.0479619 # DEPENDENCYPART_TRISIBL
(14,18),(14,22),(14,24),-0.0176224 # DEPENDENCYPART_TRISIBL
(14,18),(14,22),(14,25),-0.153991 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,23),(14,24),-0.0775834 # DEPENDENCYPART_TRISIBL
(14,18),(14,23),(14,25),-0.0530315 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,18),(14,24),(14,25),-0.287218 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,19),(14,20),(14,21),-0.0900863 # DEPENDENCYPART_TRISIBL
(14,19),(14,20),(14,22),-0.100381 # DEPENDENCYPART_TRISIBL
(14,19),(14,20),(14,23),-0.107476 # DEPENDENCYPART_TRISIBL
(14,19),(14,20),(14,24),-0.0804991 # DEPENDENCYPART_TRISIBL
(14,19),(14,20),(14,25),-0.123461 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,19),(14,21),(14,22),-0.100292 # DEPENDENCYPART_TRISIBL
(14,19),(14,21),(14,23),-0.101992 # DEPENDENCYPART_TRISIBL
(14,19),(14,21),(14,24),-0.0817507 # DEPENDENCYPART_TRISIBL
(14,19),(14,21),(14,25),-0.159569 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,19),(14,22),(14,23),-0.106602 # DEPENDENCYPART_TRISIBL
(14,19),(14,22),(14,24),-0.0681853 # DEPENDENCYPART_TRISIBL
(14,19),(14,22),(14,25),-0.159088 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,19),(14,23),(14,24),-0.0855304 # DEPENDENCYPART_TRISIBL
(14,19),(14,23),(14,25),-0.1517 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,19),(14,24),(14,25),-0.15848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,20),(14,21),(14,22),-0.0515538 # DEPENDENCYPART_TRISIBL
(14,20),(14,21),(14,23),-0.107188 # DEPENDENCYPART_TRISIBL
(14,20),(14,21),(14,24),-0.0756471 # DEPENDENCYPART_TRISIBL
(14,20),(14,21),(14,25),-0.114231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,20),(14,22),(14,23),-0.115538 # DEPENDENCYPART_TRISIBL
(14,20),(14,22),(14,24),-0.0541697 # DEPENDENCYPART_TRISIBL
(14,20),(14,22),(14,25),-0.0481652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,20),(14,23),(14,24),-0.0666973 # DEPENDENCYPART_TRISIBL
(14,20),(14,23),(14,25),-0.106361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,20),(14,24),(14,25),-0.114567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,22),(14,23),-0.0950023 # DEPENDENCYPART_TRISIBL
(14,21),(14,22),(14,24),-0.0946788 # DEPENDENCYPART_TRISIBL
(14,21),(14,22),(14,25),-0.081999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,23),(14,24),-0.111666 # DEPENDENCYPART_TRISIBL
(14,21),(14,23),(14,25),-0.0965715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,24),(14,25),-0.0762454 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,23),(14,24),-0.0763488 # DEPENDENCYPART_TRISIBL
(14,22),(14,23),(14,25),-0.116023 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,24),(14,25),-0.146632 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,23),(14,24),(14,25),-0.108105 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,13),(14,12),-0.0296284 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,11),-0.139614 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,8),-0.126386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,7),-0.0389004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,6),-0.133903 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,5),-0.010306 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,1),-0.131852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,-1),-0.201297 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,12),(14,11),-0.101403 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,8),-0.0844932 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,7),-0.0739364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,6),0.00949565 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,5),-0.052428 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,1),-0.0860986 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,-1),-0.0483629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,11),(14,8),-0.105202 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,7),-0.091633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,6),-0.0269777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,5),-0.0667958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,1),-0.107841 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,-1),-0.185292 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,8),(14,7),-0.00388446 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,6),-0.211157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,5),0.0253409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,1),-0.138565 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,-1),-0.190613 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,7),(14,6),0.00601778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,7),(14,5),-0.0582997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,7),(14,1),-0.0844939 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,7),(14,-1),-0.0476535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,6),(14,5),-0.123929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,6),(14,1),-0.181584 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,6),(14,-1),-0.256731 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,5),(14,1),-0.0846496 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,5),(14,-1),-0.0651267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,1),(14,-1),-0.198613 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,12),(14,11),-0.0861396 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,8),-0.0774527 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,7),-0.0770962 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,6),-0.0789537 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,5),-0.0770962 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,1),-0.0835833 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,-1),-0.103519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,11),(14,8),-0.0758414 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,7),-0.0806864 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,6),-0.0832635 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,5),-0.0806864 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,1),-0.0820421 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,-1),-0.115894 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,8),(14,7),-0.0797496 # DEPENDENCYPART_TRISIBL
(14,13),(14,8),(14,6),-0.071786 # DEPENDENCYPART_TRISIBL
(14,13),(14,8),(14,5),-0.0797496 # DEPENDENCYPART_TRISIBL
(14,13),(14,8),(14,1),-0.0819264 # DEPENDENCYPART_TRISIBL
(14,13),(14,8),(14,-1),-0.112095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,7),(14,6),-0.0789537 # DEPENDENCYPART_TRISIBL
(14,13),(14,7),(14,5),-0.0770962 # DEPENDENCYPART_TRISIBL
(14,13),(14,7),(14,1),-0.0835833 # DEPENDENCYPART_TRISIBL
(14,13),(14,7),(14,-1),-0.103525 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,6),(14,5),-0.0775833 # DEPENDENCYPART_TRISIBL
(14,13),(14,6),(14,1),-0.0768565 # DEPENDENCYPART_TRISIBL
(14,13),(14,6),(14,-1),-0.121438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,5),(14,1),-0.0835833 # DEPENDENCYPART_TRISIBL
(14,13),(14,5),(14,-1),-0.103516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,1),(14,-1),-0.11218 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,11),(14,8),-0.102786 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,7),-0.1299 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,6),-0.00596178 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,5),-0.127011 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,1),-0.0799317 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,-1),-0.138473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,8),(14,7),-0.139071 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,6),-0.0339541 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,5),-0.136353 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,1),-0.0864631 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,-1),-0.0991754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,7),(14,6),-0.0211628 # DEPENDENCYPART_TRISIBL
(14,12),(14,7),(14,5),-0.116086 # DEPENDENCYPART_TRISIBL
(14,12),(14,7),(14,1),-0.0819609 # DEPENDENCYPART_TRISIBL
(14,12),(14,7),(14,-1),-0.111964 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,6),(14,5),-0.12441 # DEPENDENCYPART_TRISIBL
(14,12),(14,6),(14,1),-0.00969542 # DEPENDENCYPART_TRISIBL
(14,12),(14,6),(14,-1),-0.21757 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,5),(14,1),-0.082138 # DEPENDENCYPART_TRISIBL
(14,12),(14,5),(14,-1),-0.110544 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,1),(14,-1),-0.105264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,8),(14,7),-0.0958167 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,6),-0.0700856 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,5),-0.0998449 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,1),-0.0651484 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,-1),-0.136164 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,7),(14,6),-0.0964888 # DEPENDENCYPART_TRISIBL
(14,11),(14,7),(14,5),-0.0742745 # DEPENDENCYPART_TRISIBL
(14,11),(14,7),(14,1),-0.093137 # DEPENDENCYPART_TRISIBL
(14,11),(14,7),(14,-1),-0.165931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,6),(14,5),-0.11707 # DEPENDENCYPART_TRISIBL
(14,11),(14,6),(14,1),-0.0196614 # DEPENDENCYPART_TRISIBL
(14,11),(14,6),(14,-1),-0.169901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,5),(14,1),-0.092906 # DEPENDENCYPART_TRISIBL
(14,11),(14,5),(14,-1),-0.169343 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,1),(14,-1),-0.133655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,7),(14,6),0.0130783 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,5),-0.0840403 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,1),-0.11618 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,-1),-0.0743868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,6),(14,5),-0.0219807 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,1),-0.168392 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,-1),-0.248732 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,5),(14,1),-0.11618 # DEPENDENCYPART_TRISIBL
(14,8),(14,5),(14,-1),-0.0732885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
