# _root_ New management at Kentucky Fried Chicken , a unit of PepsiCo Inc. , has fought back with new medium and large chicken sandwiches for the lunch crowd .
#goldHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,23,23,19,20,23,17,23,27,27,24,14,
#predictedHeads=2,14,2,6,6,3,6,9,6,9,10,11,6,0,14,15,15,19,17,19,23,23,20,23,27,27,24,14,
(19,18),(19,17),(19,11),-0.0613204 # DEPENDENCYPART_TRISIBL
(19,18),(19,17),(19,-1),-0.0263151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,16),(19,15),-0.073822 # DEPENDENCYPART_TRISIBL
(19,18),(19,16),(19,11),-0.0738751 # DEPENDENCYPART_TRISIBL
(19,18),(19,16),(19,-1),-0.0294842 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,15),(19,11),-0.0570228 # DEPENDENCYPART_TRISIBL
(19,18),(19,15),(19,-1),-0.0552009 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,11),(19,-1),-0.0184903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,16),(19,15),-0.0835993 # DEPENDENCYPART_TRISIBL
(19,17),(19,16),(19,11),-0.0916271 # DEPENDENCYPART_TRISIBL
(19,17),(19,16),(19,-1),-0.0568079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,15),(19,11),-0.0870233 # DEPENDENCYPART_TRISIBL
(19,17),(19,15),(19,-1),-0.166707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,11),(19,-1),-0.161214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,16),(19,15),(19,11),-0.0756703 # DEPENDENCYPART_TRISIBL
(19,16),(19,15),(19,-1),-0.130769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,16),(19,11),(19,-1),-0.17684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,15),(19,11),(19,-1),-0.0314382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.111573 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,23),-0.148837 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),-0.00920623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,27),-0.113093 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,29),0.115669 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,23),-0.114476 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,24),-0.00261652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,27),-0.0861789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,22),(20,29),0.129645 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,23),(20,24),0.0356816 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,23),(20,27),-0.0530112 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,23),(20,29),0.121345 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,24),(20,27),-0.0841453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,24),(20,29),-0.132829 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,27),(20,29),0.129221 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,23),-0.128255 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,24),-0.0696213 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,27),-0.120354 # DEPENDENCYPART_TRISIBL
(20,21),(20,22),(20,29),-0.124614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,23),(20,24),-0.0642935 # DEPENDENCYPART_TRISIBL
(20,21),(20,23),(20,27),-0.11428 # DEPENDENCYPART_TRISIBL
(20,21),(20,23),(20,29),-0.11122 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,24),(20,27),-0.121564 # DEPENDENCYPART_TRISIBL
(20,21),(20,24),(20,29),-3.28583e-05 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,21),(20,27),(20,29),-0.124614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,23),(20,24),-0.0783319 # DEPENDENCYPART_TRISIBL
(20,22),(20,23),(20,27),-0.161699 # DEPENDENCYPART_TRISIBL
(20,22),(20,23),(20,29),-0.0693389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,24),(20,27),-0.143134 # DEPENDENCYPART_TRISIBL
(20,22),(20,24),(20,29),-0.0353646 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,22),(20,27),(20,29),-0.114057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,23),(20,24),(20,27),-0.150073 # DEPENDENCYPART_TRISIBL
(20,23),(20,24),(20,29),-0.0199377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,23),(20,27),(20,29),-0.0730591 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,24),(20,27),(20,29),-0.137596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,22),(21,29),-0.130595 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,24),(22,27),-0.214468 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,29),-0.111494 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,27),(22,29),-0.174141 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,24),(22,27),(22,29),-0.0940041 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,21),(22,18),-0.15625 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,-1),-0.105027 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,18),(22,-1),-0.0800213 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,18),(22,-1),-0.089208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,24),(23,25),-0.264875 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,24),(23,26),-0.200765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,24),(23,27),-0.201488 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,24),(23,28),-0.214698 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,24),(23,29),-0.122156 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,23),(23,25),(23,26),-0.253955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,25),(23,27),-0.254641 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,25),(23,28),-0.210178 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,25),(23,29),-0.267189 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,23),(23,26),(23,27),-0.194832 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,26),(23,28),-0.152564 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,26),(23,29),-0.194776 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,23),(23,27),(23,28),-0.152365 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,27),(23,29),-0.204593 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,23),(23,28),(23,29),-0.316523 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,24),(23,25),(23,26),-0.035039 # DEPENDENCYPART_TRISIBL
(23,24),(23,25),(23,27),-0.0350502 # DEPENDENCYPART_TRISIBL
(23,24),(23,25),(23,28),-0.0790057 # DEPENDENCYPART_TRISIBL
(23,24),(23,25),(23,29),-0.220171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,24),(23,26),(23,27),-0.0556335 # DEPENDENCYPART_TRISIBL
(23,24),(23,26),(23,28),-0.0710776 # DEPENDENCYPART_TRISIBL
(23,24),(23,26),(23,29),-0.124298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,24),(23,27),(23,28),-0.0710789 # DEPENDENCYPART_TRISIBL
(23,24),(23,27),(23,29),-0.124326 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,24),(23,28),(23,29),-0.127811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,25),(23,26),(23,27),-0.101316 # DEPENDENCYPART_TRISIBL
(23,25),(23,26),(23,28),-0.0929208 # DEPENDENCYPART_TRISIBL
(23,25),(23,26),(23,29),-0.216814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,25),(23,27),(23,28),-0.0929208 # DEPENDENCYPART_TRISIBL
(23,25),(23,27),(23,29),-0.216814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,25),(23,28),(23,29),-0.208558 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,26),(23,27),(23,28),-0.0560821 # DEPENDENCYPART_TRISIBL
(23,26),(23,27),(23,29),-0.191685 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,26),(23,28),(23,29),-0.073728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,27),(23,28),(23,29),-0.0702989 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,22),(23,21),0.00170887 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,19),-0.0921275 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,18),0.0436182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,17),-0.137746 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,16),-0.0771267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,15),-0.0187238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,11),-0.0422866 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,3),-0.0972326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,1),0.0436182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,-1),-0.0331378 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,21),(23,19),-0.0804562 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,18),-0.0563952 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,17),-0.196713 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,16),-0.130811 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,15),-0.090644 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,11),-0.0926073 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,3),-0.16405 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,1),-0.0563952 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,-1),-0.00205613 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,19),(23,18),0.0436182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,17),-0.137845 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,16),-0.0771267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,15),-0.0187243 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,11),-0.0261749 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,3),-0.0973315 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,1),0.0436182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,-1),-0.0373145 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,18),(23,17),-0.199348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,16),-0.132674 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,15),-0.0864184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,11),-0.102359 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,3),-0.166685 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,1),-0.0521972 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,-1),0.0194547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,17),(23,16),-0.201183 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,17),(23,15),-0.110062 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,17),(23,11),-0.0962849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,17),(23,3),-0.139023 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,17),(23,1),-0.0119369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,17),(23,-1),-0.305645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,16),(23,15),-0.119208 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,16),(23,11),-0.123118 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,16),(23,3),-0.108709 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,16),(23,1),-0.0479904 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,16),(23,-1),-0.135401 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,15),(23,11),-0.121981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,15),(23,3),-0.11934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,15),(23,1),-0.0148382 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,15),(23,-1),-0.11818 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,11),(23,3),-0.100791 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,11),(23,1),0.01805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,11),(23,-1),-0.0871736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,3),(23,1),-0.0108617 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,3),(23,-1),-0.227838 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,1),(23,-1),0.0194547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,21),(23,19),-0.0796221 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,18),0.0346675 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,17),-0.0577073 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,16),-0.0246091 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,15),-0.0325364 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,11),-0.0434923 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,3),-0.0828269 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,1),0.0346675 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,-1),-0.0401382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,19),(23,18),0.0330278 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,17),-0.0835746 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,16),-0.0466114 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,15),-0.0322402 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,11),-0.0236688 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,3),-0.114703 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,1),0.0330278 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,-1),-0.061514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,18),(23,17),-0.057777 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,16),-0.0246397 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,15),-0.0275564 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,11),-0.0427556 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,3),-0.0828966 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,1),0.0373604 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,-1),-0.0294488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,17),(23,16),-0.032751 # DEPENDENCYPART_TRISIBL
(23,22),(23,17),(23,15),-0.0510552 # DEPENDENCYPART_TRISIBL
(23,22),(23,17),(23,11),-0.058693 # DEPENDENCYPART_TRISIBL
(23,22),(23,17),(23,3),-0.108611 # DEPENDENCYPART_TRISIBL
(23,22),(23,17),(23,1),0.00436091 # DEPENDENCYPART_TRISIBL
(23,22),(23,17),(23,-1),-0.0871642 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,16),(23,15),-0.0472071 # DEPENDENCYPART_TRISIBL
(23,22),(23,16),(23,11),-0.0666576 # DEPENDENCYPART_TRISIBL
(23,22),(23,16),(23,3),-0.0963542 # DEPENDENCYPART_TRISIBL
(23,22),(23,16),(23,1),0.00587431 # DEPENDENCYPART_TRISIBL
(23,22),(23,16),(23,-1),-0.0932355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,15),(23,11),-0.0440086 # DEPENDENCYPART_TRISIBL
(23,22),(23,15),(23,3),-0.0983189 # DEPENDENCYPART_TRISIBL
(23,22),(23,15),(23,1),0.0165789 # DEPENDENCYPART_TRISIBL
(23,22),(23,15),(23,-1),-0.058071 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,11),(23,3),-0.109261 # DEPENDENCYPART_TRISIBL
(23,22),(23,11),(23,1),0.0668333 # DEPENDENCYPART_TRISIBL
(23,22),(23,11),(23,-1),-0.102526 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,3),(23,1),0.00404266 # DEPENDENCYPART_TRISIBL
(23,22),(23,3),(23,-1),-0.0735607 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,1),(23,-1),-0.0294488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,19),(23,18),-0.12739 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,17),-0.083129 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,16),-0.0772245 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,15),-0.0643879 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,11),-0.0250212 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,3),-0.0605427 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,1),-0.12739 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,-1),-0.0390327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,18),(23,17),-0.088062 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,16),-0.0943445 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,15),-0.106341 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,11),-0.0495712 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,3),-0.0656611 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,1),-0.152857 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,-1),-0.0396025 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,17),(23,16),-0.0618506 # DEPENDENCYPART_TRISIBL
(23,21),(23,17),(23,15),-0.0742474 # DEPENDENCYPART_TRISIBL
(23,21),(23,17),(23,11),-0.068319 # DEPENDENCYPART_TRISIBL
(23,21),(23,17),(23,3),-0.0521709 # DEPENDENCYPART_TRISIBL
(23,21),(23,17),(23,1),-0.110722 # DEPENDENCYPART_TRISIBL
(23,21),(23,17),(23,-1),-0.0962042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,16),(23,15),-0.0762883 # DEPENDENCYPART_TRISIBL
(23,21),(23,16),(23,11),-0.0527117 # DEPENDENCYPART_TRISIBL
(23,21),(23,16),(23,3),-0.054551 # DEPENDENCYPART_TRISIBL
(23,21),(23,16),(23,1),-0.122375 # DEPENDENCYPART_TRISIBL
(23,21),(23,16),(23,-1),-0.075272 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,15),(23,11),-0.0600348 # DEPENDENCYPART_TRISIBL
(23,21),(23,15),(23,3),-0.0519188 # DEPENDENCYPART_TRISIBL
(23,21),(23,15),(23,1),-0.0996068 # DEPENDENCYPART_TRISIBL
(23,21),(23,15),(23,-1),-0.0685973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,11),(23,3),-0.0585227 # DEPENDENCYPART_TRISIBL
(23,21),(23,11),(23,1),-0.110332 # DEPENDENCYPART_TRISIBL
(23,21),(23,11),(23,-1),-0.0658783 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,3),(23,1),-0.109902 # DEPENDENCYPART_TRISIBL
(23,21),(23,3),(23,-1),-0.0878691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,1),(23,-1),-0.0396025 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,18),(23,17),-0.0577945 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,16),-0.0246397 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,15),-0.0275564 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,11),-0.0427554 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,3),-0.082914 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,1),0.0373604 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,-1),-0.0218859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,17),(23,16),-0.032751 # DEPENDENCYPART_TRISIBL
(23,19),(23,17),(23,15),-0.0510552 # DEPENDENCYPART_TRISIBL
(23,19),(23,17),(23,11),-0.0586928 # DEPENDENCYPART_TRISIBL
(23,19),(23,17),(23,3),-0.108628 # DEPENDENCYPART_TRISIBL
(23,19),(23,17),(23,1),0.00436091 # DEPENDENCYPART_TRISIBL
(23,19),(23,17),(23,-1),-0.079692 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,16),(23,15),-0.0472071 # DEPENDENCYPART_TRISIBL
(23,19),(23,16),(23,11),-0.0666574 # DEPENDENCYPART_TRISIBL
(23,19),(23,16),(23,3),-0.0963717 # DEPENDENCYPART_TRISIBL
(23,19),(23,16),(23,1),0.00587431 # DEPENDENCYPART_TRISIBL
(23,19),(23,16),(23,-1),-0.085671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,15),(23,11),-0.0440084 # DEPENDENCYPART_TRISIBL
(23,19),(23,15),(23,3),-0.0983364 # DEPENDENCYPART_TRISIBL
(23,19),(23,15),(23,1),0.0165789 # DEPENDENCYPART_TRISIBL
(23,19),(23,15),(23,-1),-0.050507 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,11),(23,3),-0.109278 # DEPENDENCYPART_TRISIBL
(23,19),(23,11),(23,1),0.0668333 # DEPENDENCYPART_TRISIBL
(23,19),(23,11),(23,-1),-0.0792214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,3),(23,1),0.00404266 # DEPENDENCYPART_TRISIBL
(23,19),(23,3),(23,-1),-0.0660885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,1),(23,-1),-0.0218859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,17),(23,16),-0.0668838 # DEPENDENCYPART_TRISIBL
(23,18),(23,17),(23,15),-0.0751499 # DEPENDENCYPART_TRISIBL
(23,18),(23,17),(23,11),-0.0685987 # DEPENDENCYPART_TRISIBL
(23,18),(23,17),(23,3),-0.0559252 # DEPENDENCYPART_TRISIBL
(23,18),(23,17),(23,1),-0.103943 # DEPENDENCYPART_TRISIBL
(23,18),(23,17),(23,-1),-0.0731287 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,16),(23,15),-0.0771908 # DEPENDENCYPART_TRISIBL
(23,18),(23,16),(23,11),-0.0529199 # DEPENDENCYPART_TRISIBL
(23,18),(23,16),(23,3),-0.058301 # DEPENDENCYPART_TRISIBL
(23,18),(23,16),(23,1),-0.115595 # DEPENDENCYPART_TRISIBL
(23,18),(23,16),(23,-1),-0.0479467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,15),(23,11),-0.0602439 # DEPENDENCYPART_TRISIBL
(23,18),(23,15),(23,3),-0.0556687 # DEPENDENCYPART_TRISIBL
(23,18),(23,15),(23,1),-0.0928337 # DEPENDENCYPART_TRISIBL
(23,18),(23,15),(23,-1),-0.0339708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,11),(23,3),-0.0622726 # DEPENDENCYPART_TRISIBL
(23,18),(23,11),(23,1),-0.104716 # DEPENDENCYPART_TRISIBL
(23,18),(23,11),(23,-1),-0.0485329 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,3),(23,1),-0.103122 # DEPENDENCYPART_TRISIBL
(23,18),(23,3),(23,-1),-0.0647937 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,1),(23,-1),0.00443579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,17),(23,16),(23,15),-0.0834947 # DEPENDENCYPART_TRISIBL
(23,17),(23,16),(23,11),-0.0850701 # DEPENDENCYPART_TRISIBL
(23,17),(23,16),(23,3),-0.107787 # DEPENDENCYPART_TRISIBL
(23,17),(23,16),(23,1),-0.0724617 # DEPENDENCYPART_TRISIBL
(23,17),(23,16),(23,-1),-0.0996056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,17),(23,15),(23,11),-0.0831465 # DEPENDENCYPART_TRISIBL
(23,17),(23,15),(23,3),-0.116421 # DEPENDENCYPART_TRISIBL
(23,17),(23,15),(23,1),-0.0720218 # DEPENDENCYPART_TRISIBL
(23,17),(23,15),(23,-1),-0.149221 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,17),(23,11),(23,3),-0.117662 # DEPENDENCYPART_TRISIBL
(23,17),(23,11),(23,1),-0.0774724 # DEPENDENCYPART_TRISIBL
(23,17),(23,11),(23,-1),-0.172902 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,17),(23,3),(23,1),-0.0737985 # DEPENDENCYPART_TRISIBL
(23,17),(23,3),(23,-1),-0.15497 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,17),(23,1),(23,-1),-0.141156 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,16),(23,15),(23,11),-0.0752875 # DEPENDENCYPART_TRISIBL
(23,16),(23,15),(23,3),-0.0946698 # DEPENDENCYPART_TRISIBL
(23,16),(23,15),(23,1),-0.0707196 # DEPENDENCYPART_TRISIBL
(23,16),(23,15),(23,-1),-0.139213 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,16),(23,11),(23,3),-0.099392 # DEPENDENCYPART_TRISIBL
