# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(21,17),(17,20),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,21),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,17),(17,17),(17,16),-0.0420136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,15),-0.0420136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,14),-0.0420121 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,12),-0.0420136 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,10),-0.0420138 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,-1),0.00889014 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,17),(17,16),(17,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,16),(17,-1),-0.0420162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,15),(17,14),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,15),(17,-1),-0.0420162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,14),(17,13),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,14),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,13),(17,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,13),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,12),(17,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,12),(17,-1),-0.0420162 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,11),(17,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,11),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,10),(17,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,10),(17,-1),-0.0420122 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,9),(17,8),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,9),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,8),(17,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,8),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,7),(17,6),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,7),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,6),(17,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,6),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,6),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,6),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,6),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,6),(17,-1),-0.0420171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,5),(17,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,5),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,5),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,5),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,5),(17,-1),-0.0420171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,4),(17,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,4),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,4),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,4),(17,-1),-0.0420171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,3),(17,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,3),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,3),(17,-1),-0.0420171 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,2),(17,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,2),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,1),(17,-1),-0.0420111 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,19),(19,19),(19,20),0.0928413 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,19),(19,19),(19,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,19),(19,19),(19,22),-0.178695 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,19),(19,20),(19,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,19),(19,20),(19,22),-0.0743742 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,19),(19,21),(19,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,19),(19,19),(19,16),-0.0432575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,19),(19,19),(19,-1),-0.152945 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,19),(19,16),(19,-1),-0.0432588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,20),(20,20),(20,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,20),(20,22),-0.178893 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,21),(20,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,20),(20,19),-0.0442238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,16),-0.0432575 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,10),-0.0422936 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,7),-0.0420148 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,20),(20,20),(20,-1),-0.153143 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,20),(20,19),(20,16),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,19),(20,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,19),(20,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,19),(20,-1),-0.0442237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,20),(20,16),(20,10),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,16),(20,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,16),(20,-1),-0.0432588 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,20),(20,10),(20,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(21,20),(20,10),(20,-1),-0.0437181 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,20),(20,7),(20,-1),-0.0420148 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,0),(0,7),(0,17),-0.182208 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,22),1.10525 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,17),(0,22),0.746906 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,7),(0,17),(0,22),-0.190001 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,1),(1,2),(1,3),-0.0958537 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,4),-0.0935775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,8),-0.0839473 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,10),-0.0871922 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,17),-0.098612 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,22),-0.288686 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,3),(1,4),-0.096217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,8),-0.0937947 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,10),-0.151279 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,17),-0.137613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,22),-0.272521 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,4),(1,8),-0.090916 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,10),-0.153463 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,17),-0.137613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,22),-0.266013 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,8),(1,10),-0.359133 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,8),(1,17),-0.129186 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,8),(1,22),-0.575768 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,10),(1,17),-0.151248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,10),(1,22),-0.232978 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,17),(1,22),-0.0436647 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,2),(1,3),(1,4),-0.0931481 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,8),-0.0743728 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,10),-0.0559599 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,17),-0.0931558 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,22),-0.137391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,4),(1,8),-0.0743729 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,10),-0.0559599 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,17),-0.0931558 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,22),-0.137532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,8),(1,10),-0.0170786 # DEPENDENCYPART_TRISIBL
(1,2),(1,8),(1,17),-0.0931424 # DEPENDENCYPART_TRISIBL
(1,2),(1,8),(1,22),-0.16334 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,10),(1,17),-0.0961235 # DEPENDENCYPART_TRISIBL
(1,2),(1,10),(1,22),-0.0486624 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,17),(1,22),-0.120139 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,4),(1,8),-0.0729747 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,10),-0.0862646 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,17),-0.099778 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,22),-0.133993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,8),(1,10),-0.0553642 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,17),-0.0969466 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,22),-0.0882467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,10),(1,17),-0.0985893 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,22),-0.237641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,17),(1,22),-0.123459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,8),(1,10),-0.0557157 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,17),-0.0970138 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,22),-0.0830835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,10),(1,17),-0.0986564 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,22),-0.236606 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,17),(1,22),-0.122651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,10),(1,17),-0.0702119 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,22),-0.178512 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,17),(1,22),-0.0836812 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,17),(1,22),-0.133722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,3),(2,4),-0.0958872 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,5),-0.0977916 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,8),-0.0888636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,9),-0.154542 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,10),-0.150786 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,13),-0.0888636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,17),-0.137613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,22),-0.268334 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,4),(2,5),-0.0980117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,8),-0.0859849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,9),-0.154542 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,10),-0.15297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,13),-0.0859849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,17),-0.137613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,22),-0.261827 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,5),(2,8),-0.0880032 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,9),-0.154542 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,10),-0.152026 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,13),-0.0880032 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,17),-0.137613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,5),(2,22),-0.271308 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,8),(2,9),-0.0634741 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,8),(2,10),-0.358644 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,8),(2,13),-0.114729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,8),(2,17),-0.129186 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,8),(2,22),-0.568796 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,9),(2,10),-0.0891907 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,13),-0.140072 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,17),-0.0752462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,22),-0.431102 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,10),(2,13),-0.0823841 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,17),-0.151248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,22),-0.222211 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,13),(2,17),-0.129186 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,13),(2,22),-0.568796 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,17),(2,22),-0.0366922 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,3),(2,4),(2,5),-0.0845898 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,8),-0.0729746 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,9),-0.0657433 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,10),-0.0862648 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,13),-0.0729746 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,17),-0.099778 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,22),-0.133874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,5),(2,8),-0.0729745 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,9),-0.0657433 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,10),-0.0862648 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,13),-0.0729745 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,17),-0.0997779 # DEPENDENCYPART_TRISIBL
(2,3),(2,5),(2,22),-0.13386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,8),(2,9),-0.0283092 # DEPENDENCYPART_TRISIBL
(2,3),(2,8),(2,10),-0.0553644 # DEPENDENCYPART_TRISIBL
(2,3),(2,8),(2,13),-0.06667 # DEPENDENCYPART_TRISIBL
(2,3),(2,8),(2,17),-0.0969466 # DEPENDENCYPART_TRISIBL
(2,3),(2,8),(2,22),-0.0881204 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,9),(2,10),-0.0752238 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,13),-0.0641224 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,17),-0.0984633 # DEPENDENCYPART_TRISIBL
