# _root_ `` The pendulum is swinging back to black and white , '' says Richard DeMoulin , the general manager of Eastman Kodak Co. 's professional photography division .
#goldHeads=4,3,4,13,4,5,5,7,8,9,4,4,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
#predictedHeads=13,3,4,13,4,5,6,7,8,9,13,13,0,15,13,15,19,19,15,19,23,23,27,23,27,27,20,13,
(9,12),(9,15),(9,27),-0.053138 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,29),-0.0496844 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,16),(9,19),-0.0395646 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,27),-0.0395462 # DEPENDENCYPART_TRISIBL
(9,12),(9,16),(9,29),-0.176368 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,19),(9,27),-0.0482984 # DEPENDENCYPART_TRISIBL
(9,12),(9,19),(9,29),-0.0753961 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,27),(9,29),-0.0753509 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,15),(9,16),-0.0927636 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,19),-0.0795402 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,27),-0.0797382 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,29),-0.086523 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,16),(9,19),-0.0697462 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,27),-0.0701421 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,29),-0.0418919 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,19),(9,27),-0.0800498 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,29),-0.037408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,27),(9,29),-0.0374081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,16),(9,19),-0.171183 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,27),-0.159976 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,29),-0.0685108 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,19),(9,27),-0.153588 # DEPENDENCYPART_TRISIBL
(9,15),(9,19),(9,29),-0.0551893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,27),(9,29),-0.0563967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,19),(9,27),-0.0968591 # DEPENDENCYPART_TRISIBL
(9,16),(9,19),(9,29),0.0932064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,16),(9,27),(9,29),0.0936431 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,19),(9,27),(9,29),-0.111173 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,11),(10,12),-0.0914595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,13),-0.250987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,15),-0.0231917 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,16),-0.159604 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,19),-0.0656101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,20),-0.416997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,27),-0.0752374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,11),(10,29),-0.775967 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,12),(10,13),-0.202322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,15),-0.175139 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,16),-0.0805428 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,19),-0.318524 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,20),-0.052818 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,27),-0.325172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,12),(10,29),-0.284931 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,13),(10,15),-0.142066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,16),-0.0314729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,19),-0.18911 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,20),-0.0197859 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,27),-0.196023 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,29),-0.102496 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,15),(10,16),-0.229187 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,15),(10,19),-0.208109 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,15),(10,20),0.0304964 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,15),(10,27),-0.216503 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,15),(10,29),-0.20895 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,16),(10,19),-0.0656101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,16),(10,20),-0.416997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,16),(10,27),-0.0752374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,16),(10,29),-0.775967 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,19),(10,20),-0.0880922 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,19),(10,27),-0.244446 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,19),(10,29),-0.188028 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,20),(10,27),-0.177829 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,20),(10,29),-0.0725132 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,27),(10,29),-0.182112 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,11),(10,12),(10,13),-0.0259983 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,15),0.0494666 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,16),0.292761 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,19),0.228972 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,20),0.0895076 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,27),0.223645 # DEPENDENCYPART_TRISIBL
(10,11),(10,12),(10,29),-0.205658 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,13),(10,15),-0.00301023 # DEPENDENCYPART_TRISIBL
(10,11),(10,13),(10,16),0.522796 # DEPENDENCYPART_TRISIBL
(10,11),(10,13),(10,19),0.0272168 # DEPENDENCYPART_TRISIBL
(10,11),(10,13),(10,20),-0.0678678 # DEPENDENCYPART_TRISIBL
(10,11),(10,13),(10,27),0.0218799 # DEPENDENCYPART_TRISIBL
(10,11),(10,13),(10,29),-0.143173 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,15),(10,16),0.60696 # DEPENDENCYPART_TRISIBL
(10,11),(10,15),(10,19),0.00501284 # DEPENDENCYPART_TRISIBL
(10,11),(10,15),(10,20),-0.0706577 # DEPENDENCYPART_TRISIBL
(10,11),(10,15),(10,27),-0.000225165 # DEPENDENCYPART_TRISIBL
(10,11),(10,15),(10,29),-0.0864638 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,16),(10,19),-0.0145557 # DEPENDENCYPART_TRISIBL
(10,11),(10,16),(10,20),-0.0598819 # DEPENDENCYPART_TRISIBL
(10,11),(10,16),(10,27),-0.0196915 # DEPENDENCYPART_TRISIBL
(10,11),(10,16),(10,29),-0.392338 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,19),(10,20),0.101168 # DEPENDENCYPART_TRISIBL
(10,11),(10,19),(10,27),-0.0502252 # DEPENDENCYPART_TRISIBL
(10,11),(10,19),(10,29),-0.0309344 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,20),(10,27),0.00487758 # DEPENDENCYPART_TRISIBL
(10,11),(10,20),(10,29),-0.144148 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,11),(10,27),(10,29),-0.0307849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,13),(10,15),-0.0657006 # DEPENDENCYPART_TRISIBL
(10,12),(10,13),(10,16),0.187204 # DEPENDENCYPART_TRISIBL
(10,12),(10,13),(10,19),-0.00932938 # DEPENDENCYPART_TRISIBL
(10,12),(10,13),(10,20),-0.0767849 # DEPENDENCYPART_TRISIBL
(10,12),(10,13),(10,27),-0.00931155 # DEPENDENCYPART_TRISIBL
(10,12),(10,13),(10,29),-0.136585 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,15),(10,16),0.172036 # DEPENDENCYPART_TRISIBL
(10,12),(10,15),(10,19),-0.019549 # DEPENDENCYPART_TRISIBL
(10,12),(10,15),(10,20),-0.0579155 # DEPENDENCYPART_TRISIBL
(10,12),(10,15),(10,27),-0.0195312 # DEPENDENCYPART_TRISIBL
(10,12),(10,15),(10,29),-0.0924475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,16),(10,19),0.0202749 # DEPENDENCYPART_TRISIBL
(10,12),(10,16),(10,20),-0.085086 # DEPENDENCYPART_TRISIBL
(10,12),(10,16),(10,27),0.0203019 # DEPENDENCYPART_TRISIBL
(10,12),(10,16),(10,29),-0.276876 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,19),(10,20),-0.0422886 # DEPENDENCYPART_TRISIBL
(10,12),(10,19),(10,27),-0.0171384 # DEPENDENCYPART_TRISIBL
(10,12),(10,19),(10,29),-0.149325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,20),(10,27),-0.0459056 # DEPENDENCYPART_TRISIBL
(10,12),(10,20),(10,29),-0.126725 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,12),(10,27),(10,29),-0.149282 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,13),(10,15),(10,16),-0.0964893 # DEPENDENCYPART_TRISIBL
(10,13),(10,15),(10,19),-0.0668791 # DEPENDENCYPART_TRISIBL
(10,13),(10,15),(10,20),-0.0417634 # DEPENDENCYPART_TRISIBL
(10,13),(10,15),(10,27),-0.0670771 # DEPENDENCYPART_TRISIBL
(10,13),(10,15),(10,29),-0.116195 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,13),(10,16),(10,19),-0.02899 # DEPENDENCYPART_TRISIBL
(10,13),(10,16),(10,20),0.00317359 # DEPENDENCYPART_TRISIBL
(10,13),(10,16),(10,27),-0.0293859 # DEPENDENCYPART_TRISIBL
(10,13),(10,16),(10,29),-0.068223 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,13),(10,19),(10,20),-0.0370038 # DEPENDENCYPART_TRISIBL
(10,13),(10,19),(10,27),-0.067409 # DEPENDENCYPART_TRISIBL
(10,13),(10,19),(10,29),-0.067682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,13),(10,20),(10,27),-0.0719028 # DEPENDENCYPART_TRISIBL
(10,13),(10,20),(10,29),-0.0736611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,13),(10,27),(10,29),-0.067682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,15),(10,16),(10,19),-0.239906 # DEPENDENCYPART_TRISIBL
(10,15),(10,16),(10,20),-0.104066 # DEPENDENCYPART_TRISIBL
(10,15),(10,16),(10,27),-0.226952 # DEPENDENCYPART_TRISIBL
(10,15),(10,16),(10,29),-0.0596388 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,15),(10,19),(10,20),-0.100385 # DEPENDENCYPART_TRISIBL
(10,15),(10,19),(10,27),-0.164636 # DEPENDENCYPART_TRISIBL
(10,15),(10,19),(10,29),-0.211184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,15),(10,20),(10,27),-0.15841 # DEPENDENCYPART_TRISIBL
(10,15),(10,20),(10,29),-0.175432 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,15),(10,27),(10,29),-0.21232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,16),(10,19),(10,20),0.101168 # DEPENDENCYPART_TRISIBL
(10,16),(10,19),(10,27),-0.0502252 # DEPENDENCYPART_TRISIBL
(10,16),(10,19),(10,29),-0.0309344 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,16),(10,20),(10,27),0.00487758 # DEPENDENCYPART_TRISIBL
(10,16),(10,20),(10,29),-0.144148 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,16),(10,27),(10,29),-0.0307849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,19),(10,20),(10,27),-0.153149 # DEPENDENCYPART_TRISIBL
(10,19),(10,20),(10,29),-0.0846056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,19),(10,27),(10,29),-0.178547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,20),(10,27),(10,29),-0.0613756 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,9),(10,8),-0.18066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,7),-0.198689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,6),-0.177002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,-1),-0.314911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,8),(10,7),-0.282868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,6),-0.0909693 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,8),(10,-1),-0.09641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,7),(10,6),-0.135731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,-1),-0.340129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,6),(10,-1),-0.175604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,8),(10,7),-0.0783941 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,6),-0.0684382 # DEPENDENCYPART_TRISIBL
(10,9),(10,8),(10,-1),-0.150943 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,7),(10,6),-0.0709042 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,-1),-0.0439752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,6),(10,-1),-0.107524 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,7),(10,6),-0.0379612 # DEPENDENCYPART_TRISIBL
(10,8),(10,7),(10,-1),-0.176657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,8),(10,6),(10,-1),-0.129867 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,6),(10,-1),-0.20903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,11),(12,-1),-0.536383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,13),(13,14),(13,15),-0.21649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,16),-0.0318507 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,18),0.0050448 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,19),-0.0967672 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,20),0.00884649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,21),-0.21652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,22),-0.215746 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,23),-0.250147 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,24),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,27),-0.106514 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,28),0.0634447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,29),-0.0804314 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,15),(13,16),-0.0317121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,18),0.00504518 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,19),-0.0950015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,20),0.00885604 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,21),-0.215945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,22),-0.215171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,23),-0.249572 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,24),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,27),-0.104748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,28),0.0637888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,29),-0.0771245 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,16),(13,18),-0.177153 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,19),-0.230333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,20),-0.374995 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,21),-0.175691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,22),-0.173994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,23),-0.219137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,24),-0.111298 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,27),-0.241313 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,28),-0.128923 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,29),-0.10431 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,18),(13,19),-0.145709 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,20),-0.101208 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,21),-0.130876 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,22),-0.130098 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,23),-0.161004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,24),-0.0516908 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,27),-0.153184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,28),0.0033589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,29),-0.0259491 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,19),(13,20),-0.0591824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,21),-0.106073 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,22),-0.105302 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,23),-0.136191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,24),-0.0684313 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,27),-0.0984172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,28),0.0847508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,19),(13,29),-0.0201505 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,20),(13,21),-0.188333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,22),-0.187618 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,23),-0.218559 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,24),-0.048639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,27),-0.0304216 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,28),-0.0609163 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,20),(13,29),-0.0680349 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,21),(13,22),-0.215326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,21),(13,23),-0.249727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,21),(13,24),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,21),(13,27),-0.104748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,21),(13,28),0.0637888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,21),(13,29),-0.0802528 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,22),(13,23),-0.249572 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,22),(13,24),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,22),(13,27),-0.104748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,22),(13,28),0.0637888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,22),(13,29),-0.0799415 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,23),(13,24),-0.0994445 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,23),(13,27),-0.113585 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,23),(13,28),0.0553191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,23),(13,29),-0.0149006 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,24),(13,27),-0.177646 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,24),(13,28),-0.0332051 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,24),(13,29),0.0137052 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,27),(13,28),0.0796717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,27),(13,29),-0.00959564 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,28),(13,29),-0.153022 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,14),(13,15),(13,16),-0.057447 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,18),-0.10218 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,19),-0.166911 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,20),-0.104544 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,21),-0.134626 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,22),-0.134654 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,23),-0.139427 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,24),-0.0758997 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,27),-0.161434 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,28),-0.133015 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,29),-0.091893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,16),(13,18),-0.115272 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,19),-0.236102 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,20),-0.134981 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,21),-0.167278 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,22),-0.167319 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,23),-0.17411 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,24),-0.0736044 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,27),-0.224895 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,28),-0.160167 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,29),0.0184275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,18),(13,19),-0.167228 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,20),-0.0907924 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,21),-0.130228 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,22),-0.130255 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,23),-0.134308 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,24),-0.0757809 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,27),-0.161751 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,28),-0.10586 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,29),-0.0213699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,19),(13,20),-0.110493 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,21),-0.136227 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,22),-0.136254 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,23),-0.140307 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,24),-0.0758505 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,27),-0.165908 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,28),-0.0933479 # DEPENDENCYPART_TRISIBL
(13,14),(13,19),(13,29),-0.0668353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,20),(13,21),-0.146721 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,22),-0.146748 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,23),-0.150805 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,24),-0.0762726 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,27),-0.160376 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,28),-0.0832158 # DEPENDENCYPART_TRISIBL
(13,14),(13,20),(13,29),-0.0685223 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,21),(13,22),-0.134654 # DEPENDENCYPART_TRISIBL
(13,14),(13,21),(13,23),-0.139427 # DEPENDENCYPART_TRISIBL
(13,14),(13,21),(13,24),-0.0758997 # DEPENDENCYPART_TRISIBL
(13,14),(13,21),(13,27),-0.161434 # DEPENDENCYPART_TRISIBL
(13,14),(13,21),(13,28),-0.133015 # DEPENDENCYPART_TRISIBL
(13,14),(13,21),(13,29),-0.091893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,22),(13,23),-0.139668 # DEPENDENCYPART_TRISIBL
