# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(1,14),(1,17),(1,32),-0.174149 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,14),(1,31),(1,32),-0.148262 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,15),(1,17),(1,31),-0.101642 # DEPENDENCYPART_TRISIBL
(1,15),(1,17),(1,32),-0.326144 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,15),(1,31),(1,32),-0.207064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,17),(1,31),(1,32),-0.414096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,4),(2,32),-0.498143 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,4),(3,32),-0.197633 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,2),(3,1),-0.136322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.410406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.315437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.0989391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,6),-0.12928 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,7),-0.0350807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,8),-0.107085 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,9),-0.0476649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,11),-0.140922 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,12),-0.0861124 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,14),-0.122965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,15),-0.0795693 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,17),-0.0235588 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,18),-0.106031 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,22),-0.0698252 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,26),-0.0460348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,28),-0.0595633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,31),-0.111561 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,32),-0.0866269 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,6),(4,7),-0.059715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,8),0.046951 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,9),0.0261245 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,11),-0.0513257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,12),-0.0187038 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,14),-0.0976133 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,15),-0.0504019 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,17),0.00857638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,18),-0.121364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,22),-0.106391 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,26),0.0566031 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,28),0.0484595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,31),-0.0405774 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,32),-0.0171818 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,8),-0.158008 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,9),-0.0971348 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,11),-0.133991 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,12),-0.125194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,14),-0.150314 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,15),0.12049 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,17),0.0297467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,18),-0.159654 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,22),-0.153194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,26),-0.1084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,28),-0.0912542 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,31),0.0069666 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,32),0.0629982 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,8),(4,9),-0.0637075 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,11),-0.0649218 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,12),-0.0979048 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,14),-0.0931561 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,15),-0.197213 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,17),-0.174927 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,18),-0.0450171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,22),-0.116449 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,26),-0.122104 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,28),-0.052355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,31),-0.154256 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,32),-0.156742 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,9),(4,11),-0.132152 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,12),-0.0326517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,14),-0.195203 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,15),-0.182015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,17),-0.101343 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,18),-0.14709 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,22),-0.177639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,26),-0.106645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,28),-0.010829 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,31),-0.165131 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,32),-0.172495 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,11),(4,12),0.00649819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,14),-0.128495 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,15),-0.0209307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,17),0.00262862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,18),-0.137321 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,22),-0.125519 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,26),0.0537898 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,28),0.0775283 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,31),-0.0690198 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,32),-0.0514707 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,12),(4,14),-0.195367 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,15),-0.164868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,17),-0.0650446 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,18),-0.145849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,22),-0.179076 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,26),-0.108414 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,28),-0.0244269 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,31),-0.125176 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,32),-0.175973 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,14),(4,15),-0.0535338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,17),-0.0806681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,18),-0.176447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,22),-0.149995 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,26),-0.098752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,28),0.0325158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,31),-0.0626173 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,14),(4,32),-0.0866396 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,15),(4,17),-0.209746 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,18),-0.143977 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,22),-0.118072 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,26),-0.16814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,28),-0.136062 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,31),-0.640723 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,32),-0.241176 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,17),(4,18),-0.110247 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,22),-0.0275911 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,26),-0.205387 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,28),-0.340238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,31),-0.232631 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,17),(4,32),-0.178141 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,18),(4,22),-0.15541 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,18),(4,26),-0.0654465 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,18),(4,28),-0.0741195 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,18),(4,31),-0.00141178 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,18),(4,32),0.0430798 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,22),(4,26),-0.0962753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,22),(4,28),-0.100924 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,22),(4,31),0.0836087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,22),(4,32),0.019254 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,26),(4,28),-0.00685079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,26),(4,31),-0.0916958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,26),(4,32),-0.132573 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,28),(4,31),-0.135251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,28),(4,32),-0.167924 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,31),(4,32),-0.211083 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,5),(4,6),(4,7),-0.0716901 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,8),-0.081244 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,9),-0.0840475 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,11),-0.121301 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,12),-0.0872011 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,14),-0.0973456 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,15),-0.0181882 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,17),-0.0378717 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,18),-0.121925 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,22),-0.103591 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,26),-0.126181 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,28),-0.0780699 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,31),-0.0780025 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,32),-0.0796576 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,7),(4,8),-0.0803951 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,9),-0.0376871 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,11),-0.117533 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,12),-0.0412587 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,14),-0.0960414 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,15),-0.0520375 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,17),-0.0149591 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,18),-0.11579 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,22),-0.100189 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,26),-0.118212 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,28),-0.0321273 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,31),-0.0256853 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,32),-0.0961564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,8),(4,9),-0.0319611 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,11),-0.119439 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,12),-0.0355657 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,14),-0.0974361 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,15),-0.0483025 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,17),-0.0463434 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,18),-0.117701 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,22),-0.10164 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,26),-0.169025 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,28),-0.0283981 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,31),-0.0862629 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,32),-0.0315282 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,9),(4,11),-0.12115 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,12),-0.0663549 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,14),-0.091748 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,15),-0.0293926 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,17),-0.00245608 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,18),-0.118828 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,22),-0.104464 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,26),-0.141705 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,28),-0.0566979 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,31),0.00116153 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,32),0.00420821 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,11),(4,12),-0.0783933 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,14),-0.0971133 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,15),-0.0474313 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,17),-0.0414828 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,18),-0.117786 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,22),-0.102193 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,26),-0.121536 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,28),-0.0692404 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,31),-0.0788874 # DEPENDENCYPART_TRISIBL
(4,5),(4,11),(4,32),-0.0707549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,12),(4,14),-0.0918914 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,15),-0.0293935 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,17),-0.00221701 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,18),-0.118828 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,22),-0.104464 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,26),-0.141705 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,28),-0.0587831 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,31),-0.0153322 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,32),0.0040677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,14),(4,15),-0.0285921 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,17),-0.0469561 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,18),-0.116658 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,22),-0.100254 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,26),-0.11726 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,28),-0.0443638 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,31),-0.0498368 # DEPENDENCYPART_TRISIBL
(4,5),(4,14),(4,32),-0.105389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,15),(4,17),-0.0221842 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,18),-0.116262 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,22),-0.100117 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,26),-0.117345 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,28),-0.0556218 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,31),0.0129113 # DEPENDENCYPART_TRISIBL
(4,5),(4,15),(4,32),-0.0422657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,17),(4,18),-0.143906 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,22),-0.12554 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,26),-0.121787 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,28),0.0924976 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,31),-0.0802334 # DEPENDENCYPART_TRISIBL
(4,5),(4,17),(4,32),-0.123269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,18),(4,22),-0.100154 # DEPENDENCYPART_TRISIBL
(4,5),(4,18),(4,26),-0.118225 # DEPENDENCYPART_TRISIBL
(4,5),(4,18),(4,28),-0.0491761 # DEPENDENCYPART_TRISIBL
(4,5),(4,18),(4,31),-0.0407025 # DEPENDENCYPART_TRISIBL
(4,5),(4,18),(4,32),-0.0657226 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,22),(4,26),-0.118213 # DEPENDENCYPART_TRISIBL
(4,5),(4,22),(4,28),-0.023011 # DEPENDENCYPART_TRISIBL
(4,5),(4,22),(4,31),-0.000734707 # DEPENDENCYPART_TRISIBL
(4,5),(4,22),(4,32),-0.0930434 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,26),(4,28),-0.066701 # DEPENDENCYPART_TRISIBL
(4,5),(4,26),(4,31),-0.0281744 # DEPENDENCYPART_TRISIBL
(4,5),(4,26),(4,32),-0.111874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,28),(4,31),-0.0168994 # DEPENDENCYPART_TRISIBL
(4,5),(4,28),(4,32),-0.0014976 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,31),(4,32),-0.0597774 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,7),(4,8),-0.0672465 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,9),-0.0326812 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,11),-0.154069 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,12),-0.0586494 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,14),-0.117783 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,15),-0.0597302 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,17),-0.000856906 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,18),-0.0936335 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,22),-0.122447 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,26),-0.0856766 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,28),-0.0316996 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,31),-0.0295861 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,32),-0.0586847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,8),(4,9),0.0041165 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,11),-0.156814 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,12),-0.0334617 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,14),-0.123074 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,15),-0.00780872 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,17),0.100197 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,18),-0.103192 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,22),-0.14165 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,26),-0.0753719 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,28),-0.00636758 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,31),-0.0811851 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,32),-0.0682363 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,9),(4,11),-0.168707 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,12),-0.0493288 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,14),-0.118716 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,15),0.0478475 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,17),0.0150764 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,18),-0.107253 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,22),-0.129533 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,26),-0.0712377 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,28),-0.0216986 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,31),-0.0454289 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,32),-0.00868849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,11),(4,12),-0.0900827 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,14),-0.117632 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,15),-0.0274778 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,17),-0.0216442 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,18),-0.0949264 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,22),-0.123595 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,26),-0.0848342 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,28),-0.0632159 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,31),0.0116382 # DEPENDENCYPART_TRISIBL
(4,6),(4,11),(4,32),-0.0474677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,12),(4,14),-0.11878 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,15),0.0423214 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,17),0.0160909 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,18),-0.106428 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,22),-0.129533 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,26),-0.0760036 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,28),-0.0171845 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,31),-0.045936 # DEPENDENCYPART_TRISIBL
(4,6),(4,12),(4,32),-0.0262797 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,14),(4,15),-0.0284658 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,17),0.0571289 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,18),-0.0914578 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,22),-0.122977 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,26),-0.0846061 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,28),-0.0430867 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,31),-0.0365508 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,32),-0.122774 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,15),(4,17),-0.00154729 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,18),-0.098136 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,22),-0.125113 # DEPENDENCYPART_TRISIBL
(4,6),(4,15),(4,26),-0.0961621 # DEPENDENCYPART_TRISIBL
