# _root_ He was flawless afield ( ditto in game two ) , moved a runner along in the A 's three-run second inning , and homered for his team 's final tally .
#goldHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,12,12,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
#predictedHeads=2,0,2,2,6,2,6,7,8,6,2,2,14,12,14,15,22,22,22,22,22,16,12,12,24,25,28,31,28,31,26,2,
(2,4),(2,7),(2,11),-0.0507636 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,12),-0.124731 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,14),-0.0824963 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,15),-0.0757253 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,16),-0.0591078 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,22),-0.0824963 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,23),-0.0507636 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,24),0.0279243 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,25),-0.126254 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,26),-0.0620047 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,32),-0.0698219 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,33),-0.0353956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,8),(2,9),-0.088639 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,10),-0.0936824 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,11),-0.0662802 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,12),-0.0970222 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,14),-0.126478 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,15),-0.0136125 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,16),-0.0126678 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,22),-0.126478 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,23),-0.0662802 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,24),-0.0396779 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,25),-0.0990983 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,26),-0.00979124 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,32),-0.0372332 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,33),-0.0570178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,9),(2,10),-0.0891398 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,11),-0.0499679 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,12),-0.110323 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,14),-0.0949577 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,15),-0.091201 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,16),-0.0882004 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,22),-0.0949577 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,23),-0.0499679 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,24),-0.04054 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,25),-0.112399 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,26),-0.0839238 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,32),-0.0495309 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,33),-0.0220094 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,10),(2,11),-0.0634181 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,12),-0.110587 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,14),-0.0943603 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,15),-0.0865255 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,16),-0.0872264 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,22),-0.0943603 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,23),-0.0634181 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,24),-0.0341615 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,25),-0.112663 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,26),-0.0799577 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,32),-0.0433179 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,33),-0.104737 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,11),(2,12),-0.153422 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,14),-0.0762249 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,15),-0.0362354 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,16),-0.0482432 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,22),-0.0762249 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,23),-0.0357758 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,24),-0.012534 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,25),-0.155498 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,26),-0.0279532 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,32),0.00976083 # DEPENDENCYPART_TRISIBL
(2,4),(2,11),(2,33),-0.150124 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,12),(2,14),-0.0949695 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,15),-0.0874966 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,16),-0.088841 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,22),-0.0949695 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,23),-0.0469885 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,24),-0.0342012 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,25),-0.112568 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,26),-0.0798973 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,32),-0.0246099 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,33),-0.0340723 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,14),(2,15),-0.0132809 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,16),-0.0123361 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,22),-0.126478 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,23),-0.0662802 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,24),-0.0396649 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,25),-0.0990983 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,26),-0.00945956 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,32),-0.0368832 # DEPENDENCYPART_TRISIBL
(2,4),(2,14),(2,33),-0.0590726 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,15),(2,16),-0.0519963 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,22),-0.0887036 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,23),-0.0626717 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,24),0.0213053 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,25),-0.127167 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,26),-0.0548932 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,32),-0.069506 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,33),-0.0359224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,16),(2,22),-0.0824963 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,23),-0.0507636 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,24),0.0279243 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,25),-0.126254 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,26),-0.0620047 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,32),-0.0698219 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,33),-0.0353956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,22),(2,23),-0.0662802 # DEPENDENCYPART_TRISIBL
(2,4),(2,22),(2,24),-0.0396649 # DEPENDENCYPART_TRISIBL
(2,4),(2,22),(2,25),-0.0990983 # DEPENDENCYPART_TRISIBL
(2,4),(2,22),(2,26),-0.00945956 # DEPENDENCYPART_TRISIBL
(2,4),(2,22),(2,32),-0.0368832 # DEPENDENCYPART_TRISIBL
(2,4),(2,22),(2,33),-0.0590726 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,23),(2,24),-0.012534 # DEPENDENCYPART_TRISIBL
(2,4),(2,23),(2,25),-0.155498 # DEPENDENCYPART_TRISIBL
(2,4),(2,23),(2,26),-0.0279532 # DEPENDENCYPART_TRISIBL
(2,4),(2,23),(2,32),0.00976083 # DEPENDENCYPART_TRISIBL
(2,4),(2,23),(2,33),-0.150124 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,24),(2,25),-0.11255 # DEPENDENCYPART_TRISIBL
(2,4),(2,24),(2,26),-0.0361854 # DEPENDENCYPART_TRISIBL
(2,4),(2,24),(2,32),0.0193292 # DEPENDENCYPART_TRISIBL
(2,4),(2,24),(2,33),-0.0430366 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,25),(2,26),-0.0798973 # DEPENDENCYPART_TRISIBL
(2,4),(2,25),(2,32),-0.0321756 # DEPENDENCYPART_TRISIBL
(2,4),(2,25),(2,33),-0.0338549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,26),(2,32),-0.0985811 # DEPENDENCYPART_TRISIBL
(2,4),(2,26),(2,33),-0.0147111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,32),(2,33),-0.0620751 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,6),(2,7),-0.103248 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,8),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,9),-0.0907048 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,10),0.0267888 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,11),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,12),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,14),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,15),-0.100177 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,16),-0.103248 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,22),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,23),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,24),-0.0768406 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,25),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,26),-0.101317 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,32),-0.0616965 # DEPENDENCYPART_TRISIBL
(2,5),(2,6),(2,33),-0.174707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,7),(2,8),-0.12135 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,9),-0.090701 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,10),0.040669 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,11),-0.106504 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,12),-0.0927235 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,14),-0.12135 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,15),-0.105409 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,16),-0.108478 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,22),-0.12135 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,23),-0.106504 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,24),-0.0756626 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,25),-0.0927235 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,26),-0.106886 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,32),-0.0644514 # DEPENDENCYPART_TRISIBL
(2,5),(2,7),(2,33),-0.174431 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,8),(2,9),-0.0907048 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,10),0.0267888 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,11),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,12),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,14),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,15),-0.100177 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,16),-0.103248 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,22),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,23),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,24),-0.0768406 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,25),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,26),-0.101317 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,32),-0.0616969 # DEPENDENCYPART_TRISIBL
(2,5),(2,8),(2,33),-0.174707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,9),(2,10),0.0287699 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,11),-0.101722 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,12),-0.0922536 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,14),-0.115332 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,15),-0.101922 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,16),-0.104961 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,22),-0.115332 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,23),-0.101722 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,24),-0.0745481 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,25),-0.0922536 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,26),-0.103063 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,32),-0.0859844 # DEPENDENCYPART_TRISIBL
(2,5),(2,9),(2,33),-0.168957 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,10),(2,11),-0.102544 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,12),-0.0923718 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,14),-0.116056 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,15),-0.102685 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,16),-0.106195 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,22),-0.116056 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,23),-0.102544 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,24),-0.0754139 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,25),-0.0923718 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,26),-0.103826 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,32),-0.0878179 # DEPENDENCYPART_TRISIBL
(2,5),(2,10),(2,33),-0.197055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,11),(2,12),-0.0922697 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,14),-0.116923 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,15),-0.102786 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,16),-0.105841 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,22),-0.116923 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,23),-0.102363 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,24),-0.0303198 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,25),-0.0922697 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,26),-0.10393 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,32),-0.0863098 # DEPENDENCYPART_TRISIBL
(2,5),(2,11),(2,33),-0.168506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,12),(2,14),-0.115858 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,15),-0.101938 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,16),-0.104992 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,22),-0.115858 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,23),-0.10176 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,24),-0.0745481 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,25),-0.092641 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,26),-0.103078 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,32),-0.0887714 # DEPENDENCYPART_TRISIBL
(2,5),(2,12),(2,33),-0.167095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,14),(2,15),-0.100177 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,16),-0.103248 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,22),-0.116248 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,23),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,24),-0.0768406 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,25),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,26),-0.101317 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,32),-0.0616965 # DEPENDENCYPART_TRISIBL
(2,5),(2,14),(2,33),-0.174707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,15),(2,16),-0.10798 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,22),-0.120496 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,23),-0.106246 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,24),-0.0756205 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,25),-0.0925938 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,26),-0.106388 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,32),-0.0632032 # DEPENDENCYPART_TRISIBL
(2,5),(2,15),(2,33),-0.172682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,16),(2,22),-0.12135 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,23),-0.106504 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,24),-0.0756626 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,25),-0.0927235 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,26),-0.106886 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,32),-0.0644514 # DEPENDENCYPART_TRISIBL
(2,5),(2,16),(2,33),-0.174431 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,22),(2,23),-0.108742 # DEPENDENCYPART_TRISIBL
(2,5),(2,22),(2,24),-0.0768406 # DEPENDENCYPART_TRISIBL
(2,5),(2,22),(2,25),-0.0927612 # DEPENDENCYPART_TRISIBL
(2,5),(2,22),(2,26),-0.101317 # DEPENDENCYPART_TRISIBL
(2,5),(2,22),(2,32),-0.0616965 # DEPENDENCYPART_TRISIBL
(2,5),(2,22),(2,33),-0.174707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,23),(2,24),-0.0303198 # DEPENDENCYPART_TRISIBL
(2,5),(2,23),(2,25),-0.0922697 # DEPENDENCYPART_TRISIBL
(2,5),(2,23),(2,26),-0.10393 # DEPENDENCYPART_TRISIBL
(2,5),(2,23),(2,32),-0.0863098 # DEPENDENCYPART_TRISIBL
(2,5),(2,23),(2,33),-0.168506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,24),(2,25),-0.0931748 # DEPENDENCYPART_TRISIBL
(2,5),(2,24),(2,26),-0.116465 # DEPENDENCYPART_TRISIBL
(2,5),(2,24),(2,32),-0.0995165 # DEPENDENCYPART_TRISIBL
(2,5),(2,24),(2,33),-0.15402 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,25),(2,26),-0.103078 # DEPENDENCYPART_TRISIBL
(2,5),(2,25),(2,32),-0.0887714 # DEPENDENCYPART_TRISIBL
(2,5),(2,25),(2,33),-0.167095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,26),(2,32),-0.0560348 # DEPENDENCYPART_TRISIBL
(2,5),(2,26),(2,33),-0.169777 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,5),(2,32),(2,33),-0.156324 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,7),(2,8),-0.139789 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,9),-0.107207 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,10),-0.0794089 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,11),-0.000772177 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,12),-0.0427005 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,14),-0.14113 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,15),-0.0297495 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,16),-0.0264298 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,22),-0.141125 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,23),-0.000772177 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,24),-0.0595745 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,25),-0.0466905 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,26),-0.0268061 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,32),-0.0507765 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,33),-0.0356477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,8),(2,9),-0.103416 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,10),-0.0722969 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,11),0.0108445 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,12),-0.0743475 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,14),-0.17146 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,15),-0.102691 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,16),-0.11276 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,22),-0.171458 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,23),0.0108445 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,24),-0.0683577 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,25),-0.0798857 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,26),-0.0951049 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,32),-0.103759 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,33),-0.112421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,9),(2,10),-0.0693834 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,11),-0.0177127 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,12),-0.0621995 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,14),-0.156611 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,15),-0.0707682 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,16),-0.0858827 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,22),-0.156609 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,23),-0.0177127 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,24),-0.0662371 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,25),-0.0677377 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,26),-0.0629298 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,32),-0.062856 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,33),-0.103102 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,10),(2,11),-0.0214189 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,12),-0.0620977 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,14),-0.156638 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,15),-0.0765437 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,16),-0.0918004 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,22),-0.156636 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,23),-0.0214189 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,24),-0.0570087 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,25),-0.067636 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,26),-0.0695534 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,32),-0.0711075 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,33),-0.0652819 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,11),(2,12),-0.0332334 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,14),-0.134535 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,15),-0.0431283 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,16),-0.0466505 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,22),-0.134533 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,23),-0.0440305 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,24),-0.0855257 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,25),-0.038769 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,26),-0.0234754 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,32),-0.0555366 # DEPENDENCYPART_TRISIBL
(2,6),(2,11),(2,33),-0.102298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,12),(2,14),-0.161502 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,15),-0.0697016 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,16),-0.085222 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,22),-0.1615 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,23),-0.027898 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,24),-0.0795882 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,25),-0.0723524 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,26),-0.0622664 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,32),-0.101687 # DEPENDENCYPART_TRISIBL
(2,6),(2,12),(2,33),-0.055826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,14),(2,15),-0.10258 # DEPENDENCYPART_TRISIBL
(2,6),(2,14),(2,16),-0.112649 # DEPENDENCYPART_TRISIBL
(2,6),(2,14),(2,22),-0.171458 # DEPENDENCYPART_TRISIBL
(2,6),(2,14),(2,23),0.00834137 # DEPENDENCYPART_TRISIBL
