# _root_ Concerning your Sept. 19 article `` Wall Street Firms Link Analysts ' Pay to Performance , '' I 'm delighted that Wall Street is finally tuning in to the hard , cold facts of the real working world .
#goldHeads=19,5,5,5,1,5,9,9,10,5,13,11,10,10,14,19,19,19,0,19,20,23,24,21,24,24,26,26,33,33,33,33,28,33,38,38,38,34,19,
#predictedHeads=19,5,5,5,1,5,9,9,5,5,13,11,10,13,14,19,19,19,0,19,20,23,24,21,24,24,26,26,33,33,33,33,28,33,38,38,38,34,19,
(24,17),(15,16),-0.222457 # DEPENDENCYPART_HEADBIGRAM
(24,17),(19,16),-0.0715725 # DEPENDENCYPART_HEADBIGRAM
(24,17),(24,16),0.224608 # DEPENDENCYPART_HEADBIGRAM
(24,18),(1,17),-0.200651 # DEPENDENCYPART_HEADBIGRAM
(24,18),(5,17),-0.230969 # DEPENDENCYPART_HEADBIGRAM
(24,18),(10,17),-0.183865 # DEPENDENCYPART_HEADBIGRAM
(24,18),(11,17),-0.20427 # DEPENDENCYPART_HEADBIGRAM
(24,18),(13,17),-0.230931 # DEPENDENCYPART_HEADBIGRAM
(24,18),(14,17),-0.199258 # DEPENDENCYPART_HEADBIGRAM
(24,18),(15,17),-0.230904 # DEPENDENCYPART_HEADBIGRAM
(24,18),(18,17),-0.0922959 # DEPENDENCYPART_HEADBIGRAM
(24,18),(19,17),-0.0773419 # DEPENDENCYPART_HEADBIGRAM
(24,18),(24,17),0.11547 # DEPENDENCYPART_HEADBIGRAM
(24,19),(10,18),-0.205231 # DEPENDENCYPART_HEADBIGRAM
(24,19),(13,18),-0.199985 # DEPENDENCYPART_HEADBIGRAM
(24,19),(14,18),-0.193934 # DEPENDENCYPART_HEADBIGRAM
(24,19),(15,18),-0.199985 # DEPENDENCYPART_HEADBIGRAM
(24,19),(17,18),-0.199684 # DEPENDENCYPART_HEADBIGRAM
(24,19),(19,18),-0.0310475 # DEPENDENCYPART_HEADBIGRAM
(24,19),(20,18),-0.0862951 # DEPENDENCYPART_HEADBIGRAM
(24,19),(23,18),-0.0860663 # DEPENDENCYPART_HEADBIGRAM
(24,19),(24,18),0.092014 # DEPENDENCYPART_HEADBIGRAM
(24,20),(0,19),-0.212069 # DEPENDENCYPART_HEADBIGRAM
(24,20),(1,19),-0.200098 # DEPENDENCYPART_HEADBIGRAM
(24,20),(5,19),-0.201588 # DEPENDENCYPART_HEADBIGRAM
(24,20),(10,19),-0.201511 # DEPENDENCYPART_HEADBIGRAM
(24,20),(11,19),-0.202197 # DEPENDENCYPART_HEADBIGRAM
(24,20),(13,19),-0.202997 # DEPENDENCYPART_HEADBIGRAM
(24,20),(14,19),-0.199842 # DEPENDENCYPART_HEADBIGRAM
(24,20),(15,19),-0.201336 # DEPENDENCYPART_HEADBIGRAM
(24,20),(17,19),-0.200512 # DEPENDENCYPART_HEADBIGRAM
(24,20),(24,19),0.0889882 # DEPENDENCYPART_HEADBIGRAM
(24,21),(0,20),-0.208984 # DEPENDENCYPART_HEADBIGRAM
(24,21),(1,20),-0.20133 # DEPENDENCYPART_HEADBIGRAM
(24,21),(5,20),-0.206353 # DEPENDENCYPART_HEADBIGRAM
(24,21),(10,20),-0.20853 # DEPENDENCYPART_HEADBIGRAM
(24,21),(13,20),-0.209439 # DEPENDENCYPART_HEADBIGRAM
(24,21),(15,20),-0.209109 # DEPENDENCYPART_HEADBIGRAM
(24,21),(18,20),-0.21959 # DEPENDENCYPART_HEADBIGRAM
(24,21),(19,20),-0.225731 # DEPENDENCYPART_HEADBIGRAM
(24,21),(23,20),-0.0863616 # DEPENDENCYPART_HEADBIGRAM
(24,21),(24,20),0.0364951 # DEPENDENCYPART_HEADBIGRAM
(24,22),(1,21),-0.19681 # DEPENDENCYPART_HEADBIGRAM
(24,22),(5,21),-0.245048 # DEPENDENCYPART_HEADBIGRAM
(24,22),(10,21),-0.232084 # DEPENDENCYPART_HEADBIGRAM
(24,22),(13,21),-0.250403 # DEPENDENCYPART_HEADBIGRAM
(24,22),(15,21),-0.247313 # DEPENDENCYPART_HEADBIGRAM
(24,22),(19,21),-0.135902 # DEPENDENCYPART_HEADBIGRAM
(24,22),(20,21),-0.110745 # DEPENDENCYPART_HEADBIGRAM
(24,22),(23,21),-0.0911555 # DEPENDENCYPART_HEADBIGRAM
(24,22),(24,21),0.0613362 # DEPENDENCYPART_HEADBIGRAM
(24,22),(26,21),0.109336 # DEPENDENCYPART_HEADBIGRAM
(24,23),(19,22),-0.241574 # DEPENDENCYPART_HEADBIGRAM
(24,23),(20,22),-0.340909 # DEPENDENCYPART_HEADBIGRAM
(24,23),(21,22),-0.423349 # DEPENDENCYPART_HEADBIGRAM
(24,23),(23,22),-0.0647425 # DEPENDENCYPART_HEADBIGRAM
(24,23),(24,22),0.0706496 # DEPENDENCYPART_HEADBIGRAM
(24,23),(26,22),0.0946393 # DEPENDENCYPART_HEADBIGRAM
(24,25),(0,24),-0.0633366 # DEPENDENCYPART_HEADBIGRAM
(24,25),(5,24),-0.137849 # DEPENDENCYPART_HEADBIGRAM
(24,25),(10,24),-0.0640696 # DEPENDENCYPART_HEADBIGRAM
(24,25),(13,24),-0.136749 # DEPENDENCYPART_HEADBIGRAM
(24,25),(15,24),-0.0940314 # DEPENDENCYPART_HEADBIGRAM
(24,25),(19,24),-0.058304 # DEPENDENCYPART_HEADBIGRAM
(24,25),(20,24),-0.0553122 # DEPENDENCYPART_HEADBIGRAM
(24,25),(21,24),-0.0190703 # DEPENDENCYPART_HEADBIGRAM
(24,25),(22,24),-0.0265571 # DEPENDENCYPART_HEADBIGRAM
(24,25),(23,24),-0.0344044 # DEPENDENCYPART_HEADBIGRAM
(24,26),(1,25),-0.0622092 # DEPENDENCYPART_HEADBIGRAM
(24,26),(10,25),-0.0602468 # DEPENDENCYPART_HEADBIGRAM
(24,26),(19,25),-0.0534415 # DEPENDENCYPART_HEADBIGRAM
(24,26),(20,25),-0.0615103 # DEPENDENCYPART_HEADBIGRAM
(24,26),(24,25),0.252702 # DEPENDENCYPART_HEADBIGRAM
(24,26),(26,25),0.211511 # DEPENDENCYPART_HEADBIGRAM
(24,26),(27,25),0.174294 # DEPENDENCYPART_HEADBIGRAM
(24,26),(28,25),0.173872 # DEPENDENCYPART_HEADBIGRAM
(24,26),(30,25),0.17258 # DEPENDENCYPART_HEADBIGRAM
(24,26),(33,25),0.173495 # DEPENDENCYPART_HEADBIGRAM
(24,27),(1,26),-0.0610936 # DEPENDENCYPART_HEADBIGRAM
(24,27),(5,26),-0.061081 # DEPENDENCYPART_HEADBIGRAM
(24,27),(10,26),-0.0610811 # DEPENDENCYPART_HEADBIGRAM
(24,27),(13,26),-0.061081 # DEPENDENCYPART_HEADBIGRAM
(24,27),(15,26),-0.061081 # DEPENDENCYPART_HEADBIGRAM
(24,27),(19,26),-0.0610811 # DEPENDENCYPART_HEADBIGRAM
(24,27),(20,26),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(24,27),(21,26),-0.0618812 # DEPENDENCYPART_HEADBIGRAM
(24,27),(24,26),0.0629449 # DEPENDENCYPART_HEADBIGRAM
(24,27),(25,26),0.0668949 # DEPENDENCYPART_HEADBIGRAM
(24,28),(1,27),-0.0621582 # DEPENDENCYPART_HEADBIGRAM
(24,28),(10,27),-0.0616656 # DEPENDENCYPART_HEADBIGRAM
(24,28),(19,27),-0.0616903 # DEPENDENCYPART_HEADBIGRAM
(24,28),(20,27),-0.0620788 # DEPENDENCYPART_HEADBIGRAM
(24,28),(24,27),0.0485242 # DEPENDENCYPART_HEADBIGRAM
(24,28),(25,27),0.0681381 # DEPENDENCYPART_HEADBIGRAM
(24,28),(26,27),0.0660596 # DEPENDENCYPART_HEADBIGRAM
(24,28),(28,27),0.173822 # DEPENDENCYPART_HEADBIGRAM
(24,28),(30,27),0.173391 # DEPENDENCYPART_HEADBIGRAM
(24,28),(33,27),0.174295 # DEPENDENCYPART_HEADBIGRAM
(24,29),(1,28),-0.0637694 # DEPENDENCYPART_HEADBIGRAM
(24,29),(10,28),-0.0610822 # DEPENDENCYPART_HEADBIGRAM
(24,29),(13,28),-0.0617145 # DEPENDENCYPART_HEADBIGRAM
(24,29),(19,28),-0.0615289 # DEPENDENCYPART_HEADBIGRAM
(24,29),(20,28),-0.061529 # DEPENDENCYPART_HEADBIGRAM
(24,29),(24,28),0.0566787 # DEPENDENCYPART_HEADBIGRAM
(24,29),(25,28),0.0709622 # DEPENDENCYPART_HEADBIGRAM
(24,29),(26,28),0.0703266 # DEPENDENCYPART_HEADBIGRAM
(24,29),(27,28),0.0716764 # DEPENDENCYPART_HEADBIGRAM
(24,29),(30,28),0.173489 # DEPENDENCYPART_HEADBIGRAM
(24,30),(24,29),0.0406572 # DEPENDENCYPART_HEADBIGRAM
(24,30),(25,29),0.0692642 # DEPENDENCYPART_HEADBIGRAM
(24,30),(26,29),0.0700434 # DEPENDENCYPART_HEADBIGRAM
(24,30),(27,29),0.0658678 # DEPENDENCYPART_HEADBIGRAM
(24,30),(28,29),0.0619128 # DEPENDENCYPART_HEADBIGRAM
(24,30),(30,29),0.161033 # DEPENDENCYPART_HEADBIGRAM
(24,30),(32,29),0.173877 # DEPENDENCYPART_HEADBIGRAM
(24,30),(33,29),0.173924 # DEPENDENCYPART_HEADBIGRAM
(24,30),(34,29),0.172411 # DEPENDENCYPART_HEADBIGRAM
(24,30),(38,29),0.165915 # DEPENDENCYPART_HEADBIGRAM
(24,31),(20,30),-0.0598938 # DEPENDENCYPART_HEADBIGRAM
(24,31),(24,30),0.0244592 # DEPENDENCYPART_HEADBIGRAM
(24,31),(25,30),0.0617103 # DEPENDENCYPART_HEADBIGRAM
(24,31),(26,30),0.0632431 # DEPENDENCYPART_HEADBIGRAM
(24,31),(27,30),0.118494 # DEPENDENCYPART_HEADBIGRAM
(24,31),(28,30),0.0789499 # DEPENDENCYPART_HEADBIGRAM
(24,31),(29,30),0.0641412 # DEPENDENCYPART_HEADBIGRAM
(24,31),(32,30),0.165422 # DEPENDENCYPART_HEADBIGRAM
(24,31),(33,30),0.149139 # DEPENDENCYPART_HEADBIGRAM
(24,31),(38,30),0.142351 # DEPENDENCYPART_HEADBIGRAM
(24,32),(10,31),-0.0588354 # DEPENDENCYPART_HEADBIGRAM
(24,32),(19,31),-0.0581549 # DEPENDENCYPART_HEADBIGRAM
(24,32),(20,31),-0.0612904 # DEPENDENCYPART_HEADBIGRAM
(24,32),(24,31),0.0272097 # DEPENDENCYPART_HEADBIGRAM
(24,32),(26,31),0.0843749 # DEPENDENCYPART_HEADBIGRAM
(24,32),(28,31),0.0840652 # DEPENDENCYPART_HEADBIGRAM
(24,32),(30,31),0.0724251 # DEPENDENCYPART_HEADBIGRAM
(24,32),(32,31),0.169407 # DEPENDENCYPART_HEADBIGRAM
(24,32),(33,31),0.169151 # DEPENDENCYPART_HEADBIGRAM
(24,32),(38,31),0.163912 # DEPENDENCYPART_HEADBIGRAM
(24,33),(24,32),0.0520694 # DEPENDENCYPART_HEADBIGRAM
(24,33),(26,32),0.0716426 # DEPENDENCYPART_HEADBIGRAM
(24,33),(28,32),0.092613 # DEPENDENCYPART_HEADBIGRAM
(24,33),(30,32),0.0965241 # DEPENDENCYPART_HEADBIGRAM
(24,33),(33,32),0.161004 # DEPENDENCYPART_HEADBIGRAM
(24,33),(34,32),0.169974 # DEPENDENCYPART_HEADBIGRAM
(24,33),(38,32),0.1722 # DEPENDENCYPART_HEADBIGRAM
(24,34),(10,33),-0.0692468 # DEPENDENCYPART_HEADBIGRAM
(24,34),(14,33),-0.0425651 # DEPENDENCYPART_HEADBIGRAM
(24,34),(19,33),-0.0707209 # DEPENDENCYPART_HEADBIGRAM
(24,34),(20,33),-0.0609655 # DEPENDENCYPART_HEADBIGRAM
(24,34),(24,33),0.0767362 # DEPENDENCYPART_HEADBIGRAM
(24,34),(26,33),0.0821434 # DEPENDENCYPART_HEADBIGRAM
(24,34),(27,33),0.0952659 # DEPENDENCYPART_HEADBIGRAM
(24,34),(28,33),0.113578 # DEPENDENCYPART_HEADBIGRAM
(24,34),(30,33),0.0818454 # DEPENDENCYPART_HEADBIGRAM
(24,34),(38,33),0.166628 # DEPENDENCYPART_HEADBIGRAM
(24,38),(28,37),0.0493992 # DEPENDENCYPART_HEADBIGRAM
(24,38),(33,37),0.0590286 # DEPENDENCYPART_HEADBIGRAM
(24,38),(34,37),-0.0174913 # DEPENDENCYPART_HEADBIGRAM
(24,38),(36,37),0.0565391 # DEPENDENCYPART_HEADBIGRAM
(24,38),(38,37),0.192076 # DEPENDENCYPART_HEADBIGRAM
(24,39),(20,38),-0.0622456 # DEPENDENCYPART_HEADBIGRAM
(24,39),(24,38),0.0695543 # DEPENDENCYPART_HEADBIGRAM
(24,39),(26,38),0.140983 # DEPENDENCYPART_HEADBIGRAM
(24,39),(28,38),0.0954515 # DEPENDENCYPART_HEADBIGRAM
(24,39),(30,38),0.153984 # DEPENDENCYPART_HEADBIGRAM
(24,39),(33,38),0.0437189 # DEPENDENCYPART_HEADBIGRAM
(24,39),(34,38),-0.00639575 # DEPENDENCYPART_HEADBIGRAM
(24,39),(37,38),0.0826269 # DEPENDENCYPART_HEADBIGRAM
(25,26),(1,25),-0.055747 # DEPENDENCYPART_HEADBIGRAM
(25,26),(10,25),-0.0575541 # DEPENDENCYPART_HEADBIGRAM
(25,26),(19,25),-0.0580318 # DEPENDENCYPART_HEADBIGRAM
(25,26),(20,25),-0.0750229 # DEPENDENCYPART_HEADBIGRAM
(25,26),(24,25),0.0500202 # DEPENDENCYPART_HEADBIGRAM
(25,26),(26,25),0.0669365 # DEPENDENCYPART_HEADBIGRAM
(25,26),(27,25),0.172468 # DEPENDENCYPART_HEADBIGRAM
(25,26),(28,25),0.167252 # DEPENDENCYPART_HEADBIGRAM
(25,26),(30,25),0.1736 # DEPENDENCYPART_HEADBIGRAM
(25,26),(33,25),0.176998 # DEPENDENCYPART_HEADBIGRAM
(25,27),(1,26),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(25,27),(5,26),-0.0610821 # DEPENDENCYPART_HEADBIGRAM
(25,27),(10,26),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(25,27),(13,26),-0.0610824 # DEPENDENCYPART_HEADBIGRAM
(25,27),(15,26),-0.0610821 # DEPENDENCYPART_HEADBIGRAM
(25,27),(19,26),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(25,27),(20,26),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(25,27),(21,26),-0.0627481 # DEPENDENCYPART_HEADBIGRAM
(25,27),(24,26),-0.0498363 # DEPENDENCYPART_HEADBIGRAM
(25,27),(25,26),0.0636919 # DEPENDENCYPART_HEADBIGRAM
(25,28),(1,27),-0.0614059 # DEPENDENCYPART_HEADBIGRAM
(25,28),(10,27),-0.0611415 # DEPENDENCYPART_HEADBIGRAM
(25,28),(19,27),-0.0611662 # DEPENDENCYPART_HEADBIGRAM
(25,28),(20,27),-0.0611662 # DEPENDENCYPART_HEADBIGRAM
(25,28),(24,27),-0.0619092 # DEPENDENCYPART_HEADBIGRAM
(25,28),(25,27),0.0730056 # DEPENDENCYPART_HEADBIGRAM
(25,28),(26,27),0.0675402 # DEPENDENCYPART_HEADBIGRAM
(25,28),(28,27),0.173841 # DEPENDENCYPART_HEADBIGRAM
(25,28),(30,27),0.174279 # DEPENDENCYPART_HEADBIGRAM
(25,28),(33,27),0.17429 # DEPENDENCYPART_HEADBIGRAM
(25,29),(1,28),-0.0621955 # DEPENDENCYPART_HEADBIGRAM
(25,29),(10,28),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(25,29),(13,28),-0.0623276 # DEPENDENCYPART_HEADBIGRAM
(25,29),(19,28),-0.0615276 # DEPENDENCYPART_HEADBIGRAM
(25,29),(20,28),-0.0627705 # DEPENDENCYPART_HEADBIGRAM
(25,29),(24,28),-0.0614717 # DEPENDENCYPART_HEADBIGRAM
(25,29),(25,28),0.0695953 # DEPENDENCYPART_HEADBIGRAM
(25,29),(26,28),0.0705508 # DEPENDENCYPART_HEADBIGRAM
(25,29),(27,28),0.0716764 # DEPENDENCYPART_HEADBIGRAM
(25,29),(30,28),0.172048 # DEPENDENCYPART_HEADBIGRAM
(25,30),(24,29),-0.0614184 # DEPENDENCYPART_HEADBIGRAM
(25,30),(25,29),0.0574865 # DEPENDENCYPART_HEADBIGRAM
(25,30),(26,29),0.0724234 # DEPENDENCYPART_HEADBIGRAM
(25,30),(27,29),0.0421084 # DEPENDENCYPART_HEADBIGRAM
(25,30),(28,29),0.0419141 # DEPENDENCYPART_HEADBIGRAM
(25,30),(30,29),0.223317 # DEPENDENCYPART_HEADBIGRAM
(25,30),(32,29),0.171953 # DEPENDENCYPART_HEADBIGRAM
(25,30),(33,29),0.171925 # DEPENDENCYPART_HEADBIGRAM
(25,30),(34,29),0.171899 # DEPENDENCYPART_HEADBIGRAM
(25,30),(38,29),0.17123 # DEPENDENCYPART_HEADBIGRAM
(25,34),(10,33),-0.0569728 # DEPENDENCYPART_HEADBIGRAM
(25,34),(14,33),-0.0630522 # DEPENDENCYPART_HEADBIGRAM
(25,34),(19,33),-0.0584417 # DEPENDENCYPART_HEADBIGRAM
(25,34),(20,33),-0.0629615 # DEPENDENCYPART_HEADBIGRAM
(25,34),(24,33),-0.0641633 # DEPENDENCYPART_HEADBIGRAM
(25,34),(26,33),0.0911447 # DEPENDENCYPART_HEADBIGRAM
(25,34),(27,33),0.0871475 # DEPENDENCYPART_HEADBIGRAM
(25,34),(28,33),0.0804308 # DEPENDENCYPART_HEADBIGRAM
(25,34),(30,33),0.0904788 # DEPENDENCYPART_HEADBIGRAM
(25,34),(38,33),0.171504 # DEPENDENCYPART_HEADBIGRAM
(26,21),(0,20),-0.201337 # DEPENDENCYPART_HEADBIGRAM
(26,21),(1,20),-0.201331 # DEPENDENCYPART_HEADBIGRAM
(26,21),(5,20),-0.206618 # DEPENDENCYPART_HEADBIGRAM
(26,21),(10,20),-0.215728 # DEPENDENCYPART_HEADBIGRAM
(26,21),(13,20),-0.206643 # DEPENDENCYPART_HEADBIGRAM
(26,21),(15,20),-0.206313 # DEPENDENCYPART_HEADBIGRAM
(26,21),(18,20),-0.21925 # DEPENDENCYPART_HEADBIGRAM
(26,21),(19,20),-0.23293 # DEPENDENCYPART_HEADBIGRAM
(26,21),(23,20),-0.0862405 # DEPENDENCYPART_HEADBIGRAM
(26,21),(24,20),-0.0908401 # DEPENDENCYPART_HEADBIGRAM
(26,22),(1,21),-0.224484 # DEPENDENCYPART_HEADBIGRAM
(26,22),(5,21),-0.242782 # DEPENDENCYPART_HEADBIGRAM
(26,22),(10,21),-0.221388 # DEPENDENCYPART_HEADBIGRAM
(26,22),(13,21),-0.224701 # DEPENDENCYPART_HEADBIGRAM
(26,22),(15,21),-0.224701 # DEPENDENCYPART_HEADBIGRAM
(26,22),(19,21),-0.143092 # DEPENDENCYPART_HEADBIGRAM
(26,22),(20,21),-0.145323 # DEPENDENCYPART_HEADBIGRAM
(26,22),(23,21),-0.0865882 # DEPENDENCYPART_HEADBIGRAM
(26,22),(24,21),-0.0844604 # DEPENDENCYPART_HEADBIGRAM
(26,22),(26,21),0.0825127 # DEPENDENCYPART_HEADBIGRAM
(26,23),(19,22),-0.212798 # DEPENDENCYPART_HEADBIGRAM
(26,23),(20,22),-0.238224 # DEPENDENCYPART_HEADBIGRAM
(26,23),(21,22),-0.229495 # DEPENDENCYPART_HEADBIGRAM
(26,23),(23,22),-0.063364 # DEPENDENCYPART_HEADBIGRAM
(26,23),(24,22),-0.0874563 # DEPENDENCYPART_HEADBIGRAM
(26,23),(26,22),0.0609659 # DEPENDENCYPART_HEADBIGRAM
(26,25),(0,24),-0.202343 # DEPENDENCYPART_HEADBIGRAM
(26,25),(5,24),-0.234448 # DEPENDENCYPART_HEADBIGRAM
(26,25),(10,24),-0.211969 # DEPENDENCYPART_HEADBIGRAM
(26,25),(13,24),-0.234448 # DEPENDENCYPART_HEADBIGRAM
(26,25),(15,24),-0.207081 # DEPENDENCYPART_HEADBIGRAM
(26,25),(19,24),-0.213104 # DEPENDENCYPART_HEADBIGRAM
(26,25),(20,24),-0.205437 # DEPENDENCYPART_HEADBIGRAM
(26,25),(21,24),-0.220083 # DEPENDENCYPART_HEADBIGRAM
(26,25),(22,24),-0.186876 # DEPENDENCYPART_HEADBIGRAM
(26,25),(23,24),-0.186876 # DEPENDENCYPART_HEADBIGRAM
(26,27),(1,26),-0.0273646 # DEPENDENCYPART_HEADBIGRAM
(26,27),(5,26),-0.0749758 # DEPENDENCYPART_HEADBIGRAM
(26,27),(10,26),-0.0579727 # DEPENDENCYPART_HEADBIGRAM
(26,27),(13,26),-0.082139 # DEPENDENCYPART_HEADBIGRAM
(26,27),(15,26),-0.0815007 # DEPENDENCYPART_HEADBIGRAM
(26,27),(19,26),-0.0659583 # DEPENDENCYPART_HEADBIGRAM
(26,27),(20,26),-0.061684 # DEPENDENCYPART_HEADBIGRAM
(26,27),(21,26),-0.0381626 # DEPENDENCYPART_HEADBIGRAM
(26,27),(24,26),-0.0460065 # DEPENDENCYPART_HEADBIGRAM
(26,27),(25,26),-0.0679345 # DEPENDENCYPART_HEADBIGRAM
(26,28),(1,27),-0.0622637 # DEPENDENCYPART_HEADBIGRAM
(26,28),(10,27),-0.0610814 # DEPENDENCYPART_HEADBIGRAM
(26,28),(19,27),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(26,28),(20,27),-0.0610886 # DEPENDENCYPART_HEADBIGRAM
(26,28),(24,27),-0.0611967 # DEPENDENCYPART_HEADBIGRAM
(26,28),(25,27),-0.0612418 # DEPENDENCYPART_HEADBIGRAM
(26,28),(26,27),0.0947356 # DEPENDENCYPART_HEADBIGRAM
(26,28),(28,27),0.174292 # DEPENDENCYPART_HEADBIGRAM
(26,28),(30,27),0.174295 # DEPENDENCYPART_HEADBIGRAM
(26,28),(33,27),0.174294 # DEPENDENCYPART_HEADBIGRAM
(26,29),(1,28),-0.0612763 # DEPENDENCYPART_HEADBIGRAM
(26,29),(10,28),-0.0642368 # DEPENDENCYPART_HEADBIGRAM
(26,29),(13,28),-0.0658569 # DEPENDENCYPART_HEADBIGRAM
(26,29),(19,28),-0.0646836 # DEPENDENCYPART_HEADBIGRAM
(26,29),(20,28),-0.0622946 # DEPENDENCYPART_HEADBIGRAM
(26,29),(24,28),-0.0610812 # DEPENDENCYPART_HEADBIGRAM
(26,29),(25,28),-0.0610812 # DEPENDENCYPART_HEADBIGRAM
(26,29),(26,28),0.0713011 # DEPENDENCYPART_HEADBIGRAM
(26,29),(27,28),0.0716764 # DEPENDENCYPART_HEADBIGRAM
(26,29),(30,28),0.178318 # DEPENDENCYPART_HEADBIGRAM
(26,30),(24,29),-0.0611644 # DEPENDENCYPART_HEADBIGRAM
(26,30),(25,29),-0.0614939 # DEPENDENCYPART_HEADBIGRAM
(26,30),(26,29),0.0503805 # DEPENDENCYPART_HEADBIGRAM
(26,30),(27,29),0.0421195 # DEPENDENCYPART_HEADBIGRAM
(26,30),(28,29),0.0397053 # DEPENDENCYPART_HEADBIGRAM
(26,30),(30,29),0.168067 # DEPENDENCYPART_HEADBIGRAM
(26,30),(32,29),0.172223 # DEPENDENCYPART_HEADBIGRAM
(26,30),(33,29),0.172208 # DEPENDENCYPART_HEADBIGRAM
(26,30),(34,29),0.16776 # DEPENDENCYPART_HEADBIGRAM
(26,30),(38,29),0.171118 # DEPENDENCYPART_HEADBIGRAM
(26,31),(20,30),-0.0627551 # DEPENDENCYPART_HEADBIGRAM
(26,31),(24,30),-0.0641124 # DEPENDENCYPART_HEADBIGRAM
(26,31),(25,30),-0.0587405 # DEPENDENCYPART_HEADBIGRAM
(26,31),(26,30),0.114217 # DEPENDENCYPART_HEADBIGRAM
(26,31),(27,30),0.0705517 # DEPENDENCYPART_HEADBIGRAM
(26,31),(28,30),0.0985335 # DEPENDENCYPART_HEADBIGRAM
(26,31),(29,30),0.0981281 # DEPENDENCYPART_HEADBIGRAM
(26,31),(32,30),0.165852 # DEPENDENCYPART_HEADBIGRAM
(26,31),(33,30),0.163869 # DEPENDENCYPART_HEADBIGRAM
(26,31),(38,30),0.168401 # DEPENDENCYPART_HEADBIGRAM
(26,32),(10,31),-0.0619176 # DEPENDENCYPART_HEADBIGRAM
(26,32),(19,31),-0.0612371 # DEPENDENCYPART_HEADBIGRAM
(26,32),(20,31),-0.0612296 # DEPENDENCYPART_HEADBIGRAM
(26,32),(24,31),-0.0543776 # DEPENDENCYPART_HEADBIGRAM
(26,32),(26,31),0.0970105 # DEPENDENCYPART_HEADBIGRAM
(26,32),(28,31),0.0845325 # DEPENDENCYPART_HEADBIGRAM
(26,32),(30,31),0.0733556 # DEPENDENCYPART_HEADBIGRAM
(26,32),(32,31),0.172069 # DEPENDENCYPART_HEADBIGRAM
(26,32),(33,31),0.173763 # DEPENDENCYPART_HEADBIGRAM
(26,32),(38,31),0.174061 # DEPENDENCYPART_HEADBIGRAM
(26,33),(24,32),-0.0618901 # DEPENDENCYPART_HEADBIGRAM
(26,33),(26,32),0.0876026 # DEPENDENCYPART_HEADBIGRAM
(26,33),(28,32),0.11443 # DEPENDENCYPART_HEADBIGRAM
(26,33),(30,32),0.100669 # DEPENDENCYPART_HEADBIGRAM
(26,33),(33,32),0.171682 # DEPENDENCYPART_HEADBIGRAM
(26,33),(34,32),0.172668 # DEPENDENCYPART_HEADBIGRAM
(26,33),(38,32),0.170887 # DEPENDENCYPART_HEADBIGRAM
(26,34),(10,33),-0.0666288 # DEPENDENCYPART_HEADBIGRAM
(26,34),(14,33),-0.0566918 # DEPENDENCYPART_HEADBIGRAM
(26,34),(19,33),-0.0680924 # DEPENDENCYPART_HEADBIGRAM
(26,34),(20,33),-0.0652115 # DEPENDENCYPART_HEADBIGRAM
(26,34),(24,33),-0.0640405 # DEPENDENCYPART_HEADBIGRAM
(26,34),(26,33),0.0871348 # DEPENDENCYPART_HEADBIGRAM
(26,34),(27,33),0.0875434 # DEPENDENCYPART_HEADBIGRAM
(26,34),(28,33),0.113753 # DEPENDENCYPART_HEADBIGRAM
(26,34),(30,33),0.0902522 # DEPENDENCYPART_HEADBIGRAM
(26,34),(38,33),0.179918 # DEPENDENCYPART_HEADBIGRAM
(26,36),(33,35),0.0658494 # DEPENDENCYPART_HEADBIGRAM
(26,36),(34,35),0.0569346 # DEPENDENCYPART_HEADBIGRAM
(26,36),(36,35),0.164693 # DEPENDENCYPART_HEADBIGRAM
(26,36),(37,35),0.172258 # DEPENDENCYPART_HEADBIGRAM
(26,36),(38,35),0.172424 # DEPENDENCYPART_HEADBIGRAM
(26,38),(28,37),0.0578619 # DEPENDENCYPART_HEADBIGRAM
(26,38),(33,37),0.0589261 # DEPENDENCYPART_HEADBIGRAM
(26,38),(34,37),0.046345 # DEPENDENCYPART_HEADBIGRAM
(26,38),(36,37),0.0567631 # DEPENDENCYPART_HEADBIGRAM
(26,38),(38,37),0.200775 # DEPENDENCYPART_HEADBIGRAM
(26,39),(20,38),-0.0626142 # DEPENDENCYPART_HEADBIGRAM
(26,39),(24,38),-0.0641759 # DEPENDENCYPART_HEADBIGRAM
(26,39),(26,38),0.0631253 # DEPENDENCYPART_HEADBIGRAM
(26,39),(28,38),0.135745 # DEPENDENCYPART_HEADBIGRAM
(26,39),(30,38),0.141997 # DEPENDENCYPART_HEADBIGRAM
(26,39),(33,38),0.0304366 # DEPENDENCYPART_HEADBIGRAM
(26,39),(34,38),0.0808558 # DEPENDENCYPART_HEADBIGRAM
(26,39),(37,38),0.100413 # DEPENDENCYPART_HEADBIGRAM
(27,25),(0,24),-0.215559 # DEPENDENCYPART_HEADBIGRAM
