# _root_ Similarly , Agfa is sponsoring scores of photography contests at high schools and colleges , offering free black-and-white film and paper as prizes .
#goldHeads=4,4,4,0,4,5,6,9,7,9,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
#predictedHeads=4,4,4,0,4,5,6,9,7,5,12,10,12,13,5,5,19,19,16,19,20,16,22,4,
(23,21),(21,19),(21,17),-0.0482741 # DEPENDENCYPART_GRANDSIBL
(23,21),(21,19),(21,-1),-0.0114119 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,21),(21,18),(21,17),-0.0426806 # DEPENDENCYPART_GRANDSIBL
(23,21),(21,18),(21,-1),-0.049322 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,21),(21,17),(21,-1),-0.049322 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,22),(22,22),(22,23),-0.0823806 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,22),(22,24),-0.0649233 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,22),(22,22),(22,25),-0.0352255 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,23),(22,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,22),(22,23),(22,25),-0.0767421 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,24),(22,25),-0.0649233 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,22),(22,22),(22,21),-0.0107759 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,22),(22,22),(22,-1),-0.255459 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,21),(22,-1),-0.000590146 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,24),(24,24),(24,25),-0.0146728 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,24),(24,24),(24,23),0.102731 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,24),(24,24),(24,-1),-0.027937 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,24),(24,23),(24,-1),-0.0644843 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(24,23),(23,23),(23,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(24,23),(23,23),(23,25),-0.15053 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(24,23),(23,24),(23,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(24,23),(23,23),(23,22),-0.0421984 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(24,23),(23,23),(23,21),-0.0336555 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(24,23),(23,23),(23,19),-0.0336796 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(24,23),(23,23),(23,18),-0.0549604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(24,23),(23,23),(23,17),-0.0549604 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(24,23),(23,23),(23,-1),-0.0598949 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(24,23),(23,22),(23,21),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,22),(23,19),-0.0420241 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,22),(23,18),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,22),(23,17),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,22),(23,-1),-0.0438077 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(24,23),(23,21),(23,19),-0.0430293 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,21),(23,18),-0.0439092 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,21),(23,17),-0.0439092 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,21),(23,-1),-0.0299048 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(24,23),(23,19),(23,18),-0.043913 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,19),(23,17),-0.043913 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,19),(23,-1),-0.0299251 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(24,23),(23,18),(23,17),-0.0427842 # DEPENDENCYPART_GRANDSIBL
(24,23),(23,18),(23,-1),-0.0501644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(24,23),(23,17),(23,-1),-0.0501644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(0,0),(0,1),(0,3),-0.13796 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,4),-0.223548 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,25),0.344743 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,3),(0,4),-0.233327 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,25),0.427953 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,4),(0,25),0.836564 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,1),(0,3),(0,4),-0.13596 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,25),-0.127896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,4),(0,25),-0.135533 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,3),(0,4),(0,25),-0.111303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,1),(1,2),(1,3),-0.123408 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,4),-0.159595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,5),-0.260263 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,6),-0.243819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,7),-0.360649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,10),-0.413735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,24),-0.249399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,25),-0.330211 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,3),(1,4),-0.132326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,5),-0.0921623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,6),-0.152776 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,7),-0.0594869 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,10),-0.114893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,24),-0.16347 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,3),(1,25),-0.194526 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,4),(1,5),-0.0833542 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,6),-0.162994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,7),-0.0771504 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,10),-0.0982112 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,24),-0.105717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,4),(1,25),-0.20352 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,5),(1,6),-0.203985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,7),-0.0341121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,10),-0.0587123 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,24),-0.178719 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,5),(1,25),-0.265544 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,6),(1,7),-0.055117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,10),-0.0581672 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,24),-0.158807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,6),(1,25),-0.192826 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,7),(1,10),-0.226707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,24),-0.295004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,7),(1,25),-0.191024 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,10),(1,24),-0.291635 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,10),(1,25),-0.304993 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,24),(1,25),-0.309062 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,2),(1,3),(1,4),-0.0234932 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,5),-0.0631249 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,6),-0.0549786 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,7),-0.0704363 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,10),-0.0714998 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,24),-0.0921359 # DEPENDENCYPART_TRISIBL
(1,2),(1,3),(1,25),-0.208979 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,4),(1,5),-0.0633027 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,6),-0.0485948 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,7),-0.0725191 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,10),-0.0669475 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,24),0.0153088 # DEPENDENCYPART_TRISIBL
(1,2),(1,4),(1,25),-0.137764 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,5),(1,6),-0.0283535 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,7),-0.0720665 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,10),-0.0668293 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,24),0.0387986 # DEPENDENCYPART_TRISIBL
(1,2),(1,5),(1,25),-0.184628 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,6),(1,7),-0.0632437 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,10),-0.0554015 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,24),-0.0535729 # DEPENDENCYPART_TRISIBL
(1,2),(1,6),(1,25),-0.192908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,7),(1,10),-0.0832404 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,24),-0.0109474 # DEPENDENCYPART_TRISIBL
(1,2),(1,7),(1,25),-0.157103 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,10),(1,24),-0.0428946 # DEPENDENCYPART_TRISIBL
(1,2),(1,10),(1,25),-0.161779 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,2),(1,24),(1,25),-0.373552 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,4),(1,5),-0.101148 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,6),-0.103033 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,7),-0.0858769 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,10),-0.0824148 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,24),-0.0716012 # DEPENDENCYPART_TRISIBL
(1,3),(1,4),(1,25),-0.114868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,5),(1,6),-0.103943 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,7),-0.0858945 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,10),-0.0824422 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,24),-0.0836526 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,25),-0.145467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,6),(1,7),-0.0879165 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,10),-0.0843066 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,24),-0.0786169 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,25),-0.142098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,7),(1,10),-0.0577211 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,24),-0.0697894 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,25),-0.15429 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,10),(1,24),-0.0884074 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,25),-0.167396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,24),(1,25),-0.147935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,5),(1,6),-0.0801038 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,7),-0.035927 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,10),-0.0526955 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,24),-0.0871461 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,25),-0.0921735 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,6),(1,7),-0.0492812 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,10),-0.0615098 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,24),-0.0790333 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,25),-0.081713 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,7),(1,10),-0.0667879 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,24),-0.0783003 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,25),-0.0567338 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,10),(1,24),-0.0781481 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,25),-0.0498987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,24),(1,25),0.0231042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,6),(1,7),-0.089392 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,10),-0.104989 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,24),-0.0874758 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,25),-0.163667 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,7),(1,10),-0.112928 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,24),-0.09477 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,25),-0.0169333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,10),(1,24),-0.0795245 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,25),-0.0366989 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,24),(1,25),-0.13809 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,7),(1,10),-0.0561943 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,24),-0.0740098 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,25),-0.150875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,10),(1,24),-0.0848904 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,25),-0.115284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,24),(1,25),-0.129704 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,10),(1,24),-0.101514 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,25),-0.110236 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,24),(1,25),-0.212959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,24),(1,25),-0.259137 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,3),(2,25),-0.590222 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,1),(2,-1),-0.709925 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,4),(3,5),-0.0911194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,6),-0.167009 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,25),-0.193191 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,5),(3,6),-0.205211 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,25),-0.198509 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,6),(3,25),-0.226072 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,5),(3,6),-0.0820353 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,25),-0.109907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,6),(3,25),-0.100532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,25),-0.157495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.256144 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.291976 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.161262 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.242793 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,6),-0.151476 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,7),-0.177172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,8),-0.084175 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,9),-0.155123 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,10),-0.17859 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,12),-0.153075 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,13),0.0312027 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,15),0.0237794 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,16),-0.125076 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,20),0.0312027 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,24),0.0348605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,25),0.0436391 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,6),(4,7),-0.0352632 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,8),-0.0352727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,9),-0.0816369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,10),-0.0151318 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,12),-0.0796426 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,13),-0.0117938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,15),0.0316137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,16),-0.0475416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,20),-0.0117938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,24),0.0106378 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,25),0.00620898 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,8),-0.0114356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,9),-0.105557 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,10),-0.0811755 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,12),-0.103512 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,13),-0.166296 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,15),-0.0265067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,16),-0.0715116 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,20),-0.166296 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,24),-0.0641907 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,25),-0.0292657 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,8),(4,9),-0.0573925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,10),-0.0314344 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,12),-0.0553471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,13),-0.0340658 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,15),0.0571003 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,16),-0.0564874 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,20),-0.0340658 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,24),0.0653183 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,25),0.0451891 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,9),(4,10),-0.0150031 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,12),-0.0796426 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,13),-0.00998958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,15),0.0362844 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,16),-0.0475416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,20),-0.00998958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,24),0.0106653 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,25),0.00371383 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,10),(4,12),-0.157072 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,13),-0.125809 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,15),-0.00349486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,16),-0.066019 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,20),-0.125809 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,24),-0.0452611 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,25),-0.105789 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,12),(4,13),-0.00987826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,15),0.0400636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,16),-0.0475873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,20),-0.00987826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,24),0.00871132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,25),-0.00160797 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,13),(4,15),-0.180937 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,16),-0.0291413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,20),-0.229886 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,24),-0.565943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,25),-0.195706 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,15),(4,16),-0.237003 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,20),-0.427291 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,24),-0.159657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,15),(4,25),-0.12955 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,16),(4,20),0.0413563 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,16),(4,24),0.0317307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,16),(4,25),0.0603382 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,20),(4,24),-0.565943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,20),(4,25),-0.195706 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,24),(4,25),-0.174566 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,5),(4,6),(4,7),-0.122099 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,8),-0.116999 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,9),-0.0875245 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,10),-0.140522 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,12),-0.0875245 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,13),-0.0650799 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,15),-0.0731129 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,16),-0.108161 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,20),-0.0650799 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,24),-0.0831273 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,25),-0.169888 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,7),(4,8),-0.119322 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,9),-0.0896979 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,10),-0.158009 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,12),-0.0896979 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,13),-0.0847071 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,15),-0.0430563 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,16),-0.109781 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,20),-0.0847071 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,24),-0.0586813 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,25),-0.147689 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,8),(4,9),-0.0867621 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,10),-0.140977 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,12),-0.0867621 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,13),-0.0759993 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,15),-0.0696162 # DEPENDENCYPART_TRISIBL
