# _root_ Texas Air Corp. , which owns Continental , and the Air Transport Association were prominent in the lobbying .
#goldHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
#predictedHeads=2,14,2,2,6,2,6,2,2,13,13,13,9,0,14,15,18,16,14,
(6,6),(6,18),(6,20),-0.0428207 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,19),(6,20),-0.206343 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,9),-0.0003179 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,11),-0.160479 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,12),-0.159843 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,13),-0.159036 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,14),-0.121597 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,15),-0.115017 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,16),-0.11625 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,17),-0.0750713 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,18),-0.0411299 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,19),-0.137967 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,20),-0.0296805 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,9),(6,11),-0.137459 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,12),-0.137156 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,13),-0.136908 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,14),-0.109904 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,15),-0.101915 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,16),-0.0510626 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,17),-0.0869163 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,18),-0.0940545 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,19),-0.127094 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,20),-0.0567436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,11),(6,12),-0.130126 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,13),-0.129913 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,14),-0.111753 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,15),-0.101874 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,16),-0.099848 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,17),-0.086382 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,18),-0.0944757 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,19),-0.112018 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,20),-0.12801 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,12),(6,13),-0.129913 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,14),-0.111753 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,15),-0.101874 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,16),-0.099848 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,17),-0.086382 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,18),-0.0944757 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,19),-0.112018 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,20),-0.127961 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,13),(6,14),-0.111764 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,15),-0.101874 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,16),-0.099848 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,17),-0.086382 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,18),-0.0944757 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,19),-0.112033 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,20),-0.128127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,14),(6,15),-0.101526 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,16),-0.0948382 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,17),-0.0866535 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,18),-0.0929355 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,19),-0.143123 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,20),-0.0869663 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,15),(6,16),-0.0803816 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,17),-0.0862746 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,18),-0.0930564 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,19),-0.0861703 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,20),-0.0576758 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,16),(6,17),-0.0875584 # DEPENDENCYPART_TRISIBL
(6,7),(6,16),(6,18),-0.0944391 # DEPENDENCYPART_TRISIBL
(6,7),(6,16),(6,19),-0.0745173 # DEPENDENCYPART_TRISIBL
(6,7),(6,16),(6,20),-0.126808 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,17),(6,18),-0.0926724 # DEPENDENCYPART_TRISIBL
(6,7),(6,17),(6,19),-0.107898 # DEPENDENCYPART_TRISIBL
(6,7),(6,17),(6,20),-0.0773072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,18),(6,19),-0.0795825 # DEPENDENCYPART_TRISIBL
(6,7),(6,18),(6,20),-0.0844882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,19),(6,20),-0.0791448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,9),(6,11),-0.0552578 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,12),-0.0551513 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,13),-0.0534623 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,14),-0.0428877 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,15),-0.0699362 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,16),-0.0158753 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,17),-0.0894456 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,18),-0.0358261 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,19),0.0189749 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,20),0.0213431 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,11),(6,12),-0.0645025 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,13),-0.0628135 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,14),-0.0539741 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,15),-0.0623307 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,16),-0.0541875 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,17),-0.0813335 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,18),-0.0469005 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,19),-0.214773 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,20),-0.0632629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,12),(6,13),-0.0628135 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,14),-0.0539741 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,15),-0.0623307 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,16),-0.0541873 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,17),-0.0813335 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,18),-0.0469005 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,19),-0.214773 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,20),-0.061116 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,13),(6,14),-0.0539741 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,15),-0.0623307 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,16),-0.0544862 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,17),-0.0813335 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,18),-0.0469005 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,19),-0.215134 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,20),-0.0602682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,14),(6,15),-0.0682927 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,16),-0.0387939 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,17),-0.0864906 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,18),-0.0406998 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,19),-0.196612 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,20),0.044844 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,15),(6,16),-0.0405914 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,17),-0.0864211 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,18),-0.0480237 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,19),-0.0844486 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,20),-0.0773075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,16),(6,17),-0.0878226 # DEPENDENCYPART_TRISIBL
(6,8),(6,16),(6,18),-0.0644382 # DEPENDENCYPART_TRISIBL
(6,8),(6,16),(6,19),-0.0340953 # DEPENDENCYPART_TRISIBL
(6,8),(6,16),(6,20),-0.0692606 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,17),(6,18),-0.046038 # DEPENDENCYPART_TRISIBL
(6,8),(6,17),(6,19),-0.116543 # DEPENDENCYPART_TRISIBL
(6,8),(6,17),(6,20),-0.093601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,18),(6,19),0.124079 # DEPENDENCYPART_TRISIBL
(6,8),(6,18),(6,20),-0.0426324 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,19),(6,20),-0.285267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,11),(6,12),-0.0647918 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,13),-0.0650701 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,14),-0.0629033 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,15),-0.0939741 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,16),-0.0484006 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,17),-0.0798654 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,18),-0.0564373 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,19),-0.0713239 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,20),-0.0636425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,12),(6,13),-0.0650701 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,14),-0.0629033 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,15),-0.0939741 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,16),-0.0484006 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,17),-0.0798654 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,18),-0.0564373 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,19),-0.0713239 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,20),-0.0636436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,13),(6,14),-0.0629742 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,15),-0.0939741 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,16),-0.0484323 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,17),-0.0798654 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,18),-0.0564373 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,19),-0.071326 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,20),-0.0637472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,14),(6,15),-0.0939725 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,16),-0.0585265 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,17),-0.0797219 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,18),-0.0566109 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,19),-0.0697858 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,20),-0.116651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,15),(6,16),-0.0657067 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,17),-0.0797286 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,18),-0.0572101 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,19),-0.0523364 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,20),-0.112579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,16),(6,17),-0.0798537 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,18),-0.0694781 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,19),-0.0100738 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,20),-0.0761817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,17),(6,18),-0.0566797 # DEPENDENCYPART_TRISIBL
(6,9),(6,17),(6,19),-0.0574126 # DEPENDENCYPART_TRISIBL
(6,9),(6,17),(6,20),-0.0988326 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,18),(6,19),-0.0379312 # DEPENDENCYPART_TRISIBL
(6,9),(6,18),(6,20),-0.122666 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,19),(6,20),-0.00630981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,12),(6,13),-0.128841 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,14),-0.11102 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,15),-0.101876 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,16),-0.0998659 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,17),-0.0863934 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,18),-0.0935511 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,19),-0.114082 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,20),-0.120902 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,13),(6,14),-0.111031 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,15),-0.101876 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,16),-0.0998659 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,17),-0.0863934 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,18),-0.0935511 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,19),-0.114096 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,20),-0.121068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,14),(6,15),-0.101528 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,16),-0.0948561 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,17),-0.0866649 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,18),-0.0920109 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,19),-0.145184 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,20),-0.0795848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,15),(6,16),-0.0803995 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,17),-0.086286 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,18),-0.0921318 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,19),-0.0882339 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,20),-0.0502944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,16),(6,17),-0.0875697 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,18),-0.0936739 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,19),-0.0773179 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,20),-0.10787 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,17),(6,18),-0.0917478 # DEPENDENCYPART_TRISIBL
(6,11),(6,17),(6,19),-0.109961 # DEPENDENCYPART_TRISIBL
(6,11),(6,17),(6,20),-0.0699258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,18),(6,19),-0.081646 # DEPENDENCYPART_TRISIBL
(6,11),(6,18),(6,20),-0.0771376 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,19),(6,20),-0.0725468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,13),(6,14),-0.111014 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,15),-0.101874 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,16),-0.0999015 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,17),-0.086382 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,18),-0.0944758 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,19),-0.11203 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,20),-0.133152 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,14),(6,15),-0.101526 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,16),-0.0948918 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,17),-0.0866535 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,18),-0.0929355 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,19),-0.143117 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,20),-0.0919988 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,15),(6,16),-0.0804351 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,17),-0.0862746 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,18),-0.0930565 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,19),-0.0861675 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,20),-0.0627125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,16),(6,17),-0.0875584 # DEPENDENCYPART_TRISIBL
(6,12),(6,16),(6,18),-0.0944391 # DEPENDENCYPART_TRISIBL
(6,12),(6,16),(6,19),-0.0745145 # DEPENDENCYPART_TRISIBL
(6,12),(6,16),(6,20),-0.131682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,17),(6,18),-0.0926724 # DEPENDENCYPART_TRISIBL
(6,12),(6,17),(6,19),-0.107895 # DEPENDENCYPART_TRISIBL
(6,12),(6,17),(6,20),-0.0823398 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,18),(6,19),-0.0795797 # DEPENDENCYPART_TRISIBL
(6,12),(6,18),(6,20),-0.0895208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,19),(6,20),-0.0849114 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,14),(6,15),-0.101526 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,16),-0.0972571 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,17),-0.0866536 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,18),-0.0941447 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,19),-0.144249 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,20),-0.0912964 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,15),(6,16),-0.0828004 # DEPENDENCYPART_TRISIBL
(6,13),(6,15),(6,17),-0.0862747 # DEPENDENCYPART_TRISIBL
(6,13),(6,15),(6,18),-0.0942656 # DEPENDENCYPART_TRISIBL
(6,13),(6,15),(6,19),-0.0872944 # DEPENDENCYPART_TRISIBL
(6,13),(6,15),(6,20),-0.0619379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,16),(6,17),-0.0875584 # DEPENDENCYPART_TRISIBL
(6,13),(6,16),(6,18),-0.0957252 # DEPENDENCYPART_TRISIBL
(6,13),(6,16),(6,19),-0.0785164 # DEPENDENCYPART_TRISIBL
(6,13),(6,16),(6,20),-0.132149 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,17),(6,18),-0.0938815 # DEPENDENCYPART_TRISIBL
(6,13),(6,17),(6,19),-0.109022 # DEPENDENCYPART_TRISIBL
(6,13),(6,17),(6,20),-0.0815626 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,18),(6,19),-0.0807066 # DEPENDENCYPART_TRISIBL
(6,13),(6,18),(6,20),-0.0887437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,19),(6,20),-0.0886881 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,15),(6,16),-0.0668924 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,17),-0.0902073 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,18),-0.0849353 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,19),-0.0723217 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,20),-0.144086 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,16),(6,17),-0.0902078 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,18),-0.0849417 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,19),-0.0648983 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,20),-0.11759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,17),(6,18),-0.0849335 # DEPENDENCYPART_TRISIBL
(6,14),(6,17),(6,19),-0.0717733 # DEPENDENCYPART_TRISIBL
(6,14),(6,17),(6,20),-0.131883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,18),(6,19),-0.0775422 # DEPENDENCYPART_TRISIBL
(6,14),(6,18),(6,20),-0.136012 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,19),(6,20),-0.0355165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,16),(6,17),-0.075026 # DEPENDENCYPART_TRISIBL
(6,15),(6,16),(6,18),-0.101951 # DEPENDENCYPART_TRISIBL
(6,15),(6,16),(6,19),0.00202651 # DEPENDENCYPART_TRISIBL
(6,15),(6,16),(6,20),-0.0241359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,17),(6,18),-0.104639 # DEPENDENCYPART_TRISIBL
(6,15),(6,17),(6,19),-0.045618 # DEPENDENCYPART_TRISIBL
(6,15),(6,17),(6,20),-0.122142 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,18),(6,19),-0.0895421 # DEPENDENCYPART_TRISIBL
(6,15),(6,18),(6,20),-0.0655424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,19),(6,20),-0.0799866 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,17),(6,18),-0.0705302 # DEPENDENCYPART_TRISIBL
(6,16),(6,17),(6,19),-0.0764161 # DEPENDENCYPART_TRISIBL
(6,16),(6,17),(6,20),-0.155919 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,18),(6,19),-0.0717431 # DEPENDENCYPART_TRISIBL
(6,16),(6,18),(6,20),-0.142123 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,19),(6,20),-0.0861189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,17),(6,18),(6,19),-0.109874 # DEPENDENCYPART_TRISIBL
(6,17),(6,18),(6,20),-0.13852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,17),(6,19),(6,20),-0.122583 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,18),(6,19),(6,20),-0.0645488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),0.0283558 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,3),-0.0907727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,2),-0.077244 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,1),-0.0893238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),0.0738465 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,3),-0.156613 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,2),-0.134854 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,1),-0.147775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,-1),-0.141725 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,3),(6,2),-0.12861 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,1),-0.136941 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,-1),0.00283993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,2),(6,1),-0.138117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,2),(6,-1),0.0821694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,1),(6,-1),0.0697504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,3),-0.0809209 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,2),-0.0808707 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,1),-0.0808707 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,-1),-0.0122942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,3),(6,2),-0.091621 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,1),-0.0916211 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,-1),-0.0879455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,2),(6,1),-0.0916211 # DEPENDENCYPART_TRISIBL
(6,5),(6,2),(6,-1),-0.0879455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,1),(6,-1),-0.0879455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,3),(6,2),-0.112603 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,1),-0.112646 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,-1),0.0296603 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,2),(6,1),-0.106044 # DEPENDENCYPART_TRISIBL
(6,4),(6,2),(6,-1),0.0265567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,1),(6,-1),0.0248465 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,3),(6,2),(6,1),-0.150524 # DEPENDENCYPART_TRISIBL
