# _root_ Leery of the costs -- and , critics say , competition -- the airlines have sought to gain leverage over the city of Denver .
#goldHeads=15,1,4,2,9,9,9,9,4,9,9,9,14,15,0,15,16,17,18,19,22,20,22,23,15,
#predictedHeads=9,1,4,2,11,11,9,9,0,9,1,11,14,15,9,15,16,17,18,19,22,20,22,23,9,
(6,15),(16,14),0.171888 # DEPENDENCYPART_HEADBIGRAM
(6,15),(17,14),0.172269 # DEPENDENCYPART_HEADBIGRAM
(6,15),(18,14),0.165454 # DEPENDENCYPART_HEADBIGRAM
(6,15),(19,14),0.165761 # DEPENDENCYPART_HEADBIGRAM
(6,16),(0,15),-0.0621117 # DEPENDENCYPART_HEADBIGRAM
(6,16),(1,15),-0.0611183 # DEPENDENCYPART_HEADBIGRAM
(6,16),(2,15),-0.0611686 # DEPENDENCYPART_HEADBIGRAM
(6,16),(4,15),-0.0613071 # DEPENDENCYPART_HEADBIGRAM
(6,16),(6,15),0.0578161 # DEPENDENCYPART_HEADBIGRAM
(6,16),(8,15),0.0716721 # DEPENDENCYPART_HEADBIGRAM
(6,16),(9,15),0.0719411 # DEPENDENCYPART_HEADBIGRAM
(6,16),(11,15),0.0686645 # DEPENDENCYPART_HEADBIGRAM
(6,16),(12,15),0.0687491 # DEPENDENCYPART_HEADBIGRAM
(6,16),(14,15),0.0703877 # DEPENDENCYPART_HEADBIGRAM
(6,17),(4,16),-0.0611216 # DEPENDENCYPART_HEADBIGRAM
(6,17),(6,16),0.0582154 # DEPENDENCYPART_HEADBIGRAM
(6,17),(8,16),0.0716677 # DEPENDENCYPART_HEADBIGRAM
(6,17),(9,16),0.0711406 # DEPENDENCYPART_HEADBIGRAM
(6,17),(11,16),0.0694407 # DEPENDENCYPART_HEADBIGRAM
(6,17),(14,16),0.0696707 # DEPENDENCYPART_HEADBIGRAM
(6,17),(15,16),0.0691441 # DEPENDENCYPART_HEADBIGRAM
(8,3),(0,2),-0.164882 # DEPENDENCYPART_HEADBIGRAM
(8,3),(1,2),-0.178345 # DEPENDENCYPART_HEADBIGRAM
(8,3),(4,2),-0.0786819 # DEPENDENCYPART_HEADBIGRAM
(8,3),(5,2),-0.0950141 # DEPENDENCYPART_HEADBIGRAM
(8,3),(6,2),-0.101117 # DEPENDENCYPART_HEADBIGRAM
(8,3),(9,2),0.0779508 # DEPENDENCYPART_HEADBIGRAM
(8,3),(11,2),0.0467511 # DEPENDENCYPART_HEADBIGRAM
(8,3),(15,2),0.162735 # DEPENDENCYPART_HEADBIGRAM
(8,3),(16,2),0.116343 # DEPENDENCYPART_HEADBIGRAM
(8,3),(18,2),0.105703 # DEPENDENCYPART_HEADBIGRAM
(8,4),(1,3),-0.186464 # DEPENDENCYPART_HEADBIGRAM
(8,4),(2,3),-0.188582 # DEPENDENCYPART_HEADBIGRAM
(8,4),(4,3),-0.0414935 # DEPENDENCYPART_HEADBIGRAM
(8,4),(8,3),0.0618024 # DEPENDENCYPART_HEADBIGRAM
(8,4),(9,3),0.0971286 # DEPENDENCYPART_HEADBIGRAM
(8,4),(11,3),0.0917775 # DEPENDENCYPART_HEADBIGRAM
(8,5),(0,4),-0.186798 # DEPENDENCYPART_HEADBIGRAM
(8,5),(1,4),-0.18474 # DEPENDENCYPART_HEADBIGRAM
(8,5),(2,4),-0.124959 # DEPENDENCYPART_HEADBIGRAM
(8,5),(5,4),-0.0892862 # DEPENDENCYPART_HEADBIGRAM
(8,5),(6,4),-0.0664708 # DEPENDENCYPART_HEADBIGRAM
(8,5),(8,4),0.0442417 # DEPENDENCYPART_HEADBIGRAM
(8,5),(9,4),0.0929449 # DEPENDENCYPART_HEADBIGRAM
(8,5),(11,4),0.0997718 # DEPENDENCYPART_HEADBIGRAM
(8,5),(15,4),0.0879224 # DEPENDENCYPART_HEADBIGRAM
(8,5),(16,4),0.0998015 # DEPENDENCYPART_HEADBIGRAM
(8,6),(1,5),-0.196478 # DEPENDENCYPART_HEADBIGRAM
(8,6),(2,5),-0.196745 # DEPENDENCYPART_HEADBIGRAM
(8,6),(3,5),-0.199059 # DEPENDENCYPART_HEADBIGRAM
(8,6),(4,5),-0.191532 # DEPENDENCYPART_HEADBIGRAM
(8,6),(6,5),-0.0871996 # DEPENDENCYPART_HEADBIGRAM
(8,6),(8,5),0.109864 # DEPENDENCYPART_HEADBIGRAM
(8,6),(9,5),0.104084 # DEPENDENCYPART_HEADBIGRAM
(8,6),(11,5),0.0973236 # DEPENDENCYPART_HEADBIGRAM
(8,6),(15,5),0.103842 # DEPENDENCYPART_HEADBIGRAM
(8,6),(16,5),0.0988139 # DEPENDENCYPART_HEADBIGRAM
(8,7),(1,6),-0.160384 # DEPENDENCYPART_HEADBIGRAM
(8,7),(2,6),-0.16265 # DEPENDENCYPART_HEADBIGRAM
(8,7),(3,6),-0.160379 # DEPENDENCYPART_HEADBIGRAM
(8,7),(4,6),-0.161277 # DEPENDENCYPART_HEADBIGRAM
(8,7),(5,6),-0.152308 # DEPENDENCYPART_HEADBIGRAM
(8,7),(8,6),0.096737 # DEPENDENCYPART_HEADBIGRAM
(8,7),(9,6),0.0961571 # DEPENDENCYPART_HEADBIGRAM
(8,7),(11,6),0.0928643 # DEPENDENCYPART_HEADBIGRAM
(8,7),(15,6),0.103926 # DEPENDENCYPART_HEADBIGRAM
(8,7),(16,6),0.10364 # DEPENDENCYPART_HEADBIGRAM
(8,9),(1,8),-0.0566413 # DEPENDENCYPART_HEADBIGRAM
(8,9),(2,8),-0.110517 # DEPENDENCYPART_HEADBIGRAM
(8,9),(4,8),-0.0478168 # DEPENDENCYPART_HEADBIGRAM
(8,9),(6,8),-0.0483281 # DEPENDENCYPART_HEADBIGRAM
(8,9),(9,8),0.0578809 # DEPENDENCYPART_HEADBIGRAM
(8,9),(11,8),0.148273 # DEPENDENCYPART_HEADBIGRAM
(8,9),(15,8),0.0705474 # DEPENDENCYPART_HEADBIGRAM
(8,9),(16,8),0.151233 # DEPENDENCYPART_HEADBIGRAM
(8,10),(0,9),-0.0696571 # DEPENDENCYPART_HEADBIGRAM
(8,10),(1,9),-0.0610968 # DEPENDENCYPART_HEADBIGRAM
(8,10),(2,9),-0.0630553 # DEPENDENCYPART_HEADBIGRAM
(8,10),(4,9),-0.0587528 # DEPENDENCYPART_HEADBIGRAM
(8,10),(6,9),-0.0644046 # DEPENDENCYPART_HEADBIGRAM
(8,10),(8,9),0.135773 # DEPENDENCYPART_HEADBIGRAM
(8,10),(11,9),0.17788 # DEPENDENCYPART_HEADBIGRAM
(8,10),(14,9),0.176604 # DEPENDENCYPART_HEADBIGRAM
(8,10),(15,9),0.17413 # DEPENDENCYPART_HEADBIGRAM
(8,10),(16,9),0.174249 # DEPENDENCYPART_HEADBIGRAM
(8,11),(1,10),-0.106581 # DEPENDENCYPART_HEADBIGRAM
(8,11),(2,10),-0.0825085 # DEPENDENCYPART_HEADBIGRAM
(8,11),(4,10),-0.0662564 # DEPENDENCYPART_HEADBIGRAM
(8,11),(6,10),-0.044821 # DEPENDENCYPART_HEADBIGRAM
(8,11),(8,10),0.0844042 # DEPENDENCYPART_HEADBIGRAM
(8,11),(9,10),0.059305 # DEPENDENCYPART_HEADBIGRAM
(8,11),(11,10),0.122226 # DEPENDENCYPART_HEADBIGRAM
(8,11),(14,10),0.191785 # DEPENDENCYPART_HEADBIGRAM
(8,11),(15,10),0.220072 # DEPENDENCYPART_HEADBIGRAM
(8,11),(16,10),0.169584 # DEPENDENCYPART_HEADBIGRAM
(8,12),(1,11),-0.0617582 # DEPENDENCYPART_HEADBIGRAM
(8,12),(4,11),-0.0674167 # DEPENDENCYPART_HEADBIGRAM
(8,12),(6,11),-0.0561957 # DEPENDENCYPART_HEADBIGRAM
(8,12),(8,11),0.0566581 # DEPENDENCYPART_HEADBIGRAM
(8,12),(9,11),0.112494 # DEPENDENCYPART_HEADBIGRAM
(8,12),(12,11),0.165985 # DEPENDENCYPART_HEADBIGRAM
(8,12),(13,11),0.167104 # DEPENDENCYPART_HEADBIGRAM
(8,12),(14,11),0.161159 # DEPENDENCYPART_HEADBIGRAM
(8,12),(15,11),0.171342 # DEPENDENCYPART_HEADBIGRAM
(8,12),(16,11),0.163638 # DEPENDENCYPART_HEADBIGRAM
(8,15),(4,14),-0.0621273 # DEPENDENCYPART_HEADBIGRAM
(8,15),(6,14),-0.0663705 # DEPENDENCYPART_HEADBIGRAM
(8,15),(9,14),0.0323437 # DEPENDENCYPART_HEADBIGRAM
(8,15),(11,14),0.0361602 # DEPENDENCYPART_HEADBIGRAM
(8,15),(12,14),0.139273 # DEPENDENCYPART_HEADBIGRAM
(8,15),(15,14),0.262455 # DEPENDENCYPART_HEADBIGRAM
(8,15),(16,14),0.171932 # DEPENDENCYPART_HEADBIGRAM
(8,15),(17,14),0.167275 # DEPENDENCYPART_HEADBIGRAM
(8,15),(18,14),0.166894 # DEPENDENCYPART_HEADBIGRAM
(8,15),(19,14),0.16709 # DEPENDENCYPART_HEADBIGRAM
(8,16),(0,15),-0.125638 # DEPENDENCYPART_HEADBIGRAM
(8,16),(1,15),-0.0612133 # DEPENDENCYPART_HEADBIGRAM
(8,16),(2,15),-0.0643847 # DEPENDENCYPART_HEADBIGRAM
(8,16),(4,15),-0.0649667 # DEPENDENCYPART_HEADBIGRAM
(8,16),(6,15),-0.0660063 # DEPENDENCYPART_HEADBIGRAM
(8,16),(8,15),0.0587444 # DEPENDENCYPART_HEADBIGRAM
(8,16),(9,15),0.0679075 # DEPENDENCYPART_HEADBIGRAM
(8,16),(11,15),0.0626285 # DEPENDENCYPART_HEADBIGRAM
(8,16),(12,15),0.0687485 # DEPENDENCYPART_HEADBIGRAM
(8,16),(14,15),0.0666871 # DEPENDENCYPART_HEADBIGRAM
(9,2),(0,1),-0.215006 # DEPENDENCYPART_HEADBIGRAM
(9,2),(2,1),-0.10915 # DEPENDENCYPART_HEADBIGRAM
(9,2),(4,1),-0.0940959 # DEPENDENCYPART_HEADBIGRAM
(9,2),(5,1),-0.0879476 # DEPENDENCYPART_HEADBIGRAM
(9,2),(6,1),-0.0909322 # DEPENDENCYPART_HEADBIGRAM
(9,2),(8,1),-0.0891009 # DEPENDENCYPART_HEADBIGRAM
(9,2),(9,1),0.0918076 # DEPENDENCYPART_HEADBIGRAM
(9,2),(11,1),0.102109 # DEPENDENCYPART_HEADBIGRAM
(9,2),(15,1),0.0969546 # DEPENDENCYPART_HEADBIGRAM
(9,2),(16,1),0.102625 # DEPENDENCYPART_HEADBIGRAM
(9,3),(0,2),-0.184793 # DEPENDENCYPART_HEADBIGRAM
(9,3),(1,2),-0.172949 # DEPENDENCYPART_HEADBIGRAM
(9,3),(4,2),-0.0982589 # DEPENDENCYPART_HEADBIGRAM
(9,3),(5,2),-0.0911823 # DEPENDENCYPART_HEADBIGRAM
(9,3),(6,2),-0.0908058 # DEPENDENCYPART_HEADBIGRAM
(9,3),(9,2),0.0811176 # DEPENDENCYPART_HEADBIGRAM
(9,3),(11,2),0.0697949 # DEPENDENCYPART_HEADBIGRAM
(9,3),(15,2),0.109262 # DEPENDENCYPART_HEADBIGRAM
(9,3),(16,2),0.0983586 # DEPENDENCYPART_HEADBIGRAM
(9,3),(18,2),0.0903379 # DEPENDENCYPART_HEADBIGRAM
(9,4),(1,3),-0.186547 # DEPENDENCYPART_HEADBIGRAM
(9,4),(2,3),-0.204256 # DEPENDENCYPART_HEADBIGRAM
(9,4),(4,3),0.0686394 # DEPENDENCYPART_HEADBIGRAM
(9,4),(8,3),-0.0951931 # DEPENDENCYPART_HEADBIGRAM
(9,4),(9,3),0.0862666 # DEPENDENCYPART_HEADBIGRAM
(9,4),(11,3),0.0872533 # DEPENDENCYPART_HEADBIGRAM
(9,5),(0,4),-0.188028 # DEPENDENCYPART_HEADBIGRAM
(9,5),(1,4),-0.188299 # DEPENDENCYPART_HEADBIGRAM
(9,5),(2,4),-0.1667 # DEPENDENCYPART_HEADBIGRAM
(9,5),(5,4),-0.0867222 # DEPENDENCYPART_HEADBIGRAM
(9,5),(6,4),-0.0889198 # DEPENDENCYPART_HEADBIGRAM
(9,5),(8,4),-0.0868005 # DEPENDENCYPART_HEADBIGRAM
(9,5),(9,4),0.0727913 # DEPENDENCYPART_HEADBIGRAM
(9,5),(11,4),0.0969563 # DEPENDENCYPART_HEADBIGRAM
(9,5),(15,4),0.120614 # DEPENDENCYPART_HEADBIGRAM
(9,5),(16,4),0.102103 # DEPENDENCYPART_HEADBIGRAM
(9,6),(1,5),-0.200132 # DEPENDENCYPART_HEADBIGRAM
(9,6),(2,5),-0.206979 # DEPENDENCYPART_HEADBIGRAM
(9,6),(3,5),-0.195982 # DEPENDENCYPART_HEADBIGRAM
(9,6),(4,5),-0.207332 # DEPENDENCYPART_HEADBIGRAM
(9,6),(6,5),-0.0860869 # DEPENDENCYPART_HEADBIGRAM
(9,6),(8,5),-0.0955717 # DEPENDENCYPART_HEADBIGRAM
(9,6),(9,5),0.0776482 # DEPENDENCYPART_HEADBIGRAM
(9,6),(11,5),0.0865092 # DEPENDENCYPART_HEADBIGRAM
(9,6),(15,5),0.0964736 # DEPENDENCYPART_HEADBIGRAM
(9,6),(16,5),0.0960553 # DEPENDENCYPART_HEADBIGRAM
(9,7),(1,6),-0.165203 # DEPENDENCYPART_HEADBIGRAM
(9,7),(2,6),-0.160702 # DEPENDENCYPART_HEADBIGRAM
(9,7),(3,6),-0.160391 # DEPENDENCYPART_HEADBIGRAM
(9,7),(4,6),-0.157048 # DEPENDENCYPART_HEADBIGRAM
(9,7),(5,6),-0.153319 # DEPENDENCYPART_HEADBIGRAM
(9,7),(8,6),-0.0888293 # DEPENDENCYPART_HEADBIGRAM
(9,7),(9,6),0.0525219 # DEPENDENCYPART_HEADBIGRAM
(9,7),(11,6),0.12016 # DEPENDENCYPART_HEADBIGRAM
(9,7),(15,6),0.0962412 # DEPENDENCYPART_HEADBIGRAM
(9,7),(16,6),0.102574 # DEPENDENCYPART_HEADBIGRAM
(9,8),(1,7),-0.173777 # DEPENDENCYPART_HEADBIGRAM
(9,8),(2,7),-0.207252 # DEPENDENCYPART_HEADBIGRAM
(9,8),(4,7),-0.233394 # DEPENDENCYPART_HEADBIGRAM
(9,8),(5,7),-0.180758 # DEPENDENCYPART_HEADBIGRAM
(9,8),(6,7),-0.189816 # DEPENDENCYPART_HEADBIGRAM
(9,8),(8,7),-0.0933864 # DEPENDENCYPART_HEADBIGRAM
(9,8),(9,7),0.218067 # DEPENDENCYPART_HEADBIGRAM
(9,8),(11,7),0.0944598 # DEPENDENCYPART_HEADBIGRAM
(9,8),(15,7),0.15446 # DEPENDENCYPART_HEADBIGRAM
(9,8),(16,7),0.122354 # DEPENDENCYPART_HEADBIGRAM
(9,10),(0,9),0.238566 # DEPENDENCYPART_HEADBIGRAM
(9,10),(1,9),-0.0433378 # DEPENDENCYPART_HEADBIGRAM
(9,10),(2,9),-0.0773029 # DEPENDENCYPART_HEADBIGRAM
(9,10),(4,9),-0.0629061 # DEPENDENCYPART_HEADBIGRAM
(9,10),(6,9),-0.0496267 # DEPENDENCYPART_HEADBIGRAM
(9,10),(8,9),-0.0663019 # DEPENDENCYPART_HEADBIGRAM
(9,10),(11,9),0.206572 # DEPENDENCYPART_HEADBIGRAM
(9,10),(14,9),0.17213 # DEPENDENCYPART_HEADBIGRAM
(9,10),(15,9),0.226439 # DEPENDENCYPART_HEADBIGRAM
(9,10),(16,9),0.185928 # DEPENDENCYPART_HEADBIGRAM
(9,11),(1,10),-0.0663878 # DEPENDENCYPART_HEADBIGRAM
(9,11),(2,10),-0.0656482 # DEPENDENCYPART_HEADBIGRAM
(9,11),(4,10),-0.065541 # DEPENDENCYPART_HEADBIGRAM
(9,11),(6,10),-0.0629868 # DEPENDENCYPART_HEADBIGRAM
(9,11),(8,10),-0.0639373 # DEPENDENCYPART_HEADBIGRAM
(9,11),(9,10),0.207932 # DEPENDENCYPART_HEADBIGRAM
(9,11),(11,10),0.154832 # DEPENDENCYPART_HEADBIGRAM
(9,11),(14,10),0.171607 # DEPENDENCYPART_HEADBIGRAM
(9,11),(15,10),0.172846 # DEPENDENCYPART_HEADBIGRAM
(9,11),(16,10),0.171027 # DEPENDENCYPART_HEADBIGRAM
(9,12),(1,11),-0.0681672 # DEPENDENCYPART_HEADBIGRAM
(9,12),(4,11),-0.0650593 # DEPENDENCYPART_HEADBIGRAM
(9,12),(6,11),-0.0380516 # DEPENDENCYPART_HEADBIGRAM
(9,12),(8,11),-0.0649411 # DEPENDENCYPART_HEADBIGRAM
(9,12),(9,11),0.0436056 # DEPENDENCYPART_HEADBIGRAM
(9,12),(12,11),0.168054 # DEPENDENCYPART_HEADBIGRAM
(9,12),(13,11),0.166953 # DEPENDENCYPART_HEADBIGRAM
(9,12),(14,11),0.160593 # DEPENDENCYPART_HEADBIGRAM
(9,12),(15,11),0.163881 # DEPENDENCYPART_HEADBIGRAM
(9,12),(16,11),0.169026 # DEPENDENCYPART_HEADBIGRAM
(9,14),(11,13),0.0544391 # DEPENDENCYPART_HEADBIGRAM
(9,14),(14,13),0.168113 # DEPENDENCYPART_HEADBIGRAM
(9,14),(15,13),0.178516 # DEPENDENCYPART_HEADBIGRAM
(9,14),(16,13),0.1609 # DEPENDENCYPART_HEADBIGRAM
(9,14),(19,13),0.162985 # DEPENDENCYPART_HEADBIGRAM
(9,15),(4,14),-0.0626026 # DEPENDENCYPART_HEADBIGRAM
(9,15),(6,14),-0.0651047 # DEPENDENCYPART_HEADBIGRAM
(9,15),(9,14),0.0855335 # DEPENDENCYPART_HEADBIGRAM
(9,15),(11,14),0.0358343 # DEPENDENCYPART_HEADBIGRAM
(9,15),(12,14),0.140577 # DEPENDENCYPART_HEADBIGRAM
(9,15),(15,14),0.177666 # DEPENDENCYPART_HEADBIGRAM
(9,15),(16,14),0.170622 # DEPENDENCYPART_HEADBIGRAM
(9,15),(17,14),0.166997 # DEPENDENCYPART_HEADBIGRAM
(9,15),(18,14),0.165046 # DEPENDENCYPART_HEADBIGRAM
(9,15),(19,14),0.167205 # DEPENDENCYPART_HEADBIGRAM
(9,16),(0,15),-0.0611371 # DEPENDENCYPART_HEADBIGRAM
(9,16),(1,15),-0.0611087 # DEPENDENCYPART_HEADBIGRAM
(9,16),(2,15),-0.0625437 # DEPENDENCYPART_HEADBIGRAM
(9,16),(4,15),-0.0622607 # DEPENDENCYPART_HEADBIGRAM
(9,16),(6,15),-0.0618418 # DEPENDENCYPART_HEADBIGRAM
(9,16),(8,15),-0.0622333 # DEPENDENCYPART_HEADBIGRAM
(9,16),(9,15),0.0660576 # DEPENDENCYPART_HEADBIGRAM
(9,16),(11,15),0.0680793 # DEPENDENCYPART_HEADBIGRAM
(9,16),(12,15),0.0687306 # DEPENDENCYPART_HEADBIGRAM
(9,16),(14,15),0.0684985 # DEPENDENCYPART_HEADBIGRAM
(9,17),(4,16),-0.0651251 # DEPENDENCYPART_HEADBIGRAM
(9,17),(6,16),-0.0610883 # DEPENDENCYPART_HEADBIGRAM
(9,17),(8,16),-0.064919 # DEPENDENCYPART_HEADBIGRAM
(9,17),(9,16),0.0649959 # DEPENDENCYPART_HEADBIGRAM
(9,17),(11,16),0.0649046 # DEPENDENCYPART_HEADBIGRAM
(9,17),(14,16),0.0640013 # DEPENDENCYPART_HEADBIGRAM
(9,17),(15,16),0.0650193 # DEPENDENCYPART_HEADBIGRAM
(9,18),(6,17),-0.0620039 # DEPENDENCYPART_HEADBIGRAM
(9,18),(9,17),0.0613951 # DEPENDENCYPART_HEADBIGRAM
(9,18),(11,17),0.0704419 # DEPENDENCYPART_HEADBIGRAM
(9,18),(14,17),0.0651168 # DEPENDENCYPART_HEADBIGRAM
(9,18),(15,17),0.0633031 # DEPENDENCYPART_HEADBIGRAM
(9,18),(16,17),0.0630358 # DEPENDENCYPART_HEADBIGRAM
(9,19),(9,18),0.0684226 # DEPENDENCYPART_HEADBIGRAM
(9,19),(15,18),0.0715655 # DEPENDENCYPART_HEADBIGRAM
(9,19),(16,18),0.0741318 # DEPENDENCYPART_HEADBIGRAM
(9,19),(17,18),0.0898377 # DEPENDENCYPART_HEADBIGRAM
(9,19),(19,18),0.185684 # DEPENDENCYPART_HEADBIGRAM
(9,20),(9,19),0.0737596 # DEPENDENCYPART_HEADBIGRAM
(9,20),(11,19),0.035255 # DEPENDENCYPART_HEADBIGRAM
(9,20),(15,19),0.0262781 # DEPENDENCYPART_HEADBIGRAM
(9,20),(16,19),0.0178354 # DEPENDENCYPART_HEADBIGRAM
(9,20),(17,19),0.0261336 # DEPENDENCYPART_HEADBIGRAM
(9,20),(18,19),-0.0151987 # DEPENDENCYPART_HEADBIGRAM
(9,20),(20,19),0.173764 # DEPENDENCYPART_HEADBIGRAM
(9,23),(4,22),-0.0597122 # DEPENDENCYPART_HEADBIGRAM
(9,23),(11,22),0.0486728 # DEPENDENCYPART_HEADBIGRAM
(9,23),(15,22),0.0505129 # DEPENDENCYPART_HEADBIGRAM
(9,23),(16,22),0.0420701 # DEPENDENCYPART_HEADBIGRAM
(9,23),(17,22),0.0433692 # DEPENDENCYPART_HEADBIGRAM
(9,23),(18,22),0.00291403 # DEPENDENCYPART_HEADBIGRAM
(9,23),(19,22),0.0109727 # DEPENDENCYPART_HEADBIGRAM
(9,23),(20,22),0.0247127 # DEPENDENCYPART_HEADBIGRAM
(9,23),(23,22),0.184119 # DEPENDENCYPART_HEADBIGRAM
(9,25),(15,24),0.137726 # DEPENDENCYPART_HEADBIGRAM
(9,25),(16,24),0.1597 # DEPENDENCYPART_HEADBIGRAM
(9,25),(18,24),0.14455 # DEPENDENCYPART_HEADBIGRAM
(9,25),(19,24),0.0489335 # DEPENDENCYPART_HEADBIGRAM
(9,25),(20,24),-0.00704947 # DEPENDENCYPART_HEADBIGRAM
(9,25),(22,24),0.0764056 # DEPENDENCYPART_HEADBIGRAM
(9,25),(23,24),0.00213616 # DEPENDENCYPART_HEADBIGRAM
(9,25),(25,24),0.160636 # DEPENDENCYPART_HEADBIGRAM
(11,2),(0,1),-0.213137 # DEPENDENCYPART_HEADBIGRAM
(11,2),(2,1),-0.0709551 # DEPENDENCYPART_HEADBIGRAM
(11,2),(4,1),-0.0954379 # DEPENDENCYPART_HEADBIGRAM
(11,2),(5,1),-0.0888858 # DEPENDENCYPART_HEADBIGRAM
(11,2),(6,1),-0.114367 # DEPENDENCYPART_HEADBIGRAM
(11,2),(8,1),-0.0904428 # DEPENDENCYPART_HEADBIGRAM
(11,2),(9,1),-0.0846529 # DEPENDENCYPART_HEADBIGRAM
(11,2),(11,1),0.0649838 # DEPENDENCYPART_HEADBIGRAM
(11,2),(15,1),0.0967577 # DEPENDENCYPART_HEADBIGRAM
(11,2),(16,1),0.098021 # DEPENDENCYPART_HEADBIGRAM
(11,3),(0,2),-0.0670632 # DEPENDENCYPART_HEADBIGRAM
(11,3),(1,2),-0.20922 # DEPENDENCYPART_HEADBIGRAM
(11,3),(4,2),-0.0551609 # DEPENDENCYPART_HEADBIGRAM
(11,3),(5,2),-0.0918789 # DEPENDENCYPART_HEADBIGRAM
(11,3),(6,2),-0.0891353 # DEPENDENCYPART_HEADBIGRAM
(11,3),(9,2),-0.0792771 # DEPENDENCYPART_HEADBIGRAM
(11,3),(11,2),0.0471295 # DEPENDENCYPART_HEADBIGRAM
(11,3),(15,2),0.115427 # DEPENDENCYPART_HEADBIGRAM
(11,3),(16,2),0.0530584 # DEPENDENCYPART_HEADBIGRAM
(11,3),(18,2),0.138263 # DEPENDENCYPART_HEADBIGRAM
(11,4),(1,3),-0.201051 # DEPENDENCYPART_HEADBIGRAM
(11,4),(2,3),-0.201919 # DEPENDENCYPART_HEADBIGRAM
(11,4),(4,3),-0.0526972 # DEPENDENCYPART_HEADBIGRAM
(11,4),(8,3),-0.087033 # DEPENDENCYPART_HEADBIGRAM
(11,4),(9,3),-0.0866887 # DEPENDENCYPART_HEADBIGRAM
(11,4),(11,3),0.134447 # DEPENDENCYPART_HEADBIGRAM
(11,5),(0,4),-0.198934 # DEPENDENCYPART_HEADBIGRAM
(11,5),(1,4),-0.199424 # DEPENDENCYPART_HEADBIGRAM
(11,5),(2,4),-0.179474 # DEPENDENCYPART_HEADBIGRAM
(11,5),(5,4),-0.0887965 # DEPENDENCYPART_HEADBIGRAM
(11,5),(6,4),-0.0533176 # DEPENDENCYPART_HEADBIGRAM
(11,5),(8,4),-0.0885826 # DEPENDENCYPART_HEADBIGRAM
(11,5),(9,4),-0.0875906 # DEPENDENCYPART_HEADBIGRAM
(11,5),(11,4),0.0796938 # DEPENDENCYPART_HEADBIGRAM
(11,5),(15,4),0.0978575 # DEPENDENCYPART_HEADBIGRAM
(11,5),(16,4),0.0923029 # DEPENDENCYPART_HEADBIGRAM
(11,6),(1,5),-0.20011 # DEPENDENCYPART_HEADBIGRAM
(11,6),(2,5),-0.204342 # DEPENDENCYPART_HEADBIGRAM
(11,6),(3,5),-0.195792 # DEPENDENCYPART_HEADBIGRAM
(11,6),(4,5),-0.200869 # DEPENDENCYPART_HEADBIGRAM
(11,6),(6,5),-0.0862999 # DEPENDENCYPART_HEADBIGRAM
(11,6),(8,5),-0.0910402 # DEPENDENCYPART_HEADBIGRAM
(11,6),(9,5),-0.087607 # DEPENDENCYPART_HEADBIGRAM
(11,6),(11,5),0.140918 # DEPENDENCYPART_HEADBIGRAM
(11,6),(15,5),0.097406 # DEPENDENCYPART_HEADBIGRAM
(11,6),(16,5),0.0980878 # DEPENDENCYPART_HEADBIGRAM
(11,7),(1,6),-0.202439 # DEPENDENCYPART_HEADBIGRAM
(11,7),(2,6),-0.201873 # DEPENDENCYPART_HEADBIGRAM
(11,7),(3,6),-0.201751 # DEPENDENCYPART_HEADBIGRAM
(11,7),(4,6),-0.211303 # DEPENDENCYPART_HEADBIGRAM
(11,7),(5,6),-0.20835 # DEPENDENCYPART_HEADBIGRAM
(11,7),(8,6),-0.0887994 # DEPENDENCYPART_HEADBIGRAM
(11,7),(9,6),-0.0882011 # DEPENDENCYPART_HEADBIGRAM
(11,7),(11,6),0.102136 # DEPENDENCYPART_HEADBIGRAM
(11,7),(15,6),0.0924584 # DEPENDENCYPART_HEADBIGRAM
(11,7),(16,6),0.0955428 # DEPENDENCYPART_HEADBIGRAM
(11,8),(1,7),-0.202046 # DEPENDENCYPART_HEADBIGRAM
(11,8),(2,7),-0.209246 # DEPENDENCYPART_HEADBIGRAM
(11,8),(4,7),-0.198738 # DEPENDENCYPART_HEADBIGRAM
(11,8),(5,7),-0.187734 # DEPENDENCYPART_HEADBIGRAM
(11,8),(6,7),-0.189218 # DEPENDENCYPART_HEADBIGRAM
(11,8),(8,7),-0.0938656 # DEPENDENCYPART_HEADBIGRAM
(11,8),(9,7),-0.0886733 # DEPENDENCYPART_HEADBIGRAM
(11,8),(11,7),0.123603 # DEPENDENCYPART_HEADBIGRAM
(11,8),(15,7),0.0948828 # DEPENDENCYPART_HEADBIGRAM
(11,8),(16,7),0.113729 # DEPENDENCYPART_HEADBIGRAM
(11,9),(1,8),-0.200232 # DEPENDENCYPART_HEADBIGRAM
(11,9),(2,8),-0.203136 # DEPENDENCYPART_HEADBIGRAM
(11,9),(4,8),-0.193306 # DEPENDENCYPART_HEADBIGRAM
(11,9),(6,8),-0.185126 # DEPENDENCYPART_HEADBIGRAM
(11,9),(9,8),-0.0779056 # DEPENDENCYPART_HEADBIGRAM
(11,9),(11,8),0.0882777 # DEPENDENCYPART_HEADBIGRAM
(11,9),(15,8),0.0930685 # DEPENDENCYPART_HEADBIGRAM
(11,9),(16,8),0.0928752 # DEPENDENCYPART_HEADBIGRAM
(11,10),(0,9),-0.224331 # DEPENDENCYPART_HEADBIGRAM
