# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(15,14),(15,13),(15,10),-0.0750599 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,9),-0.0768288 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,8),-0.0737241 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,7),-0.0748867 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,6),-0.0750599 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,5),-0.0788333 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,3),-0.0760089 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,1),-0.0582969 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,-1),0.0157363 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,12),(15,11),-0.0618215 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,10),-0.0663563 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,9),-0.0768665 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,8),-0.073714 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,7),-0.0745758 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,6),-0.0663563 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,5),-0.0788375 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,3),-0.0759531 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,1),-0.0618215 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,-1),-0.0744759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,11),(15,10),-0.047327 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,9),-0.0779224 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,8),-0.0737113 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,7),-0.0745802 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,6),-0.047327 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,5),-0.0788371 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,3),-0.077224 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,1),-0.0578155 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,-1),-0.0694167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,10),(15,9),-0.0812898 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,8),-0.073712 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,7),-0.0745758 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,6),-0.06526 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,5),-0.0792522 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,3),-0.0771764 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,1),-0.0578279 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,-1),-0.0689641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,9),(15,8),-0.0737113 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,7),-0.0746166 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,6),-0.06526 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,5),-0.0788438 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,3),-0.07627 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,1),-0.0610594 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,-1),-0.0599647 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,8),(15,7),-0.075011 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,6),-0.0750625 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,5),-0.0788333 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,3),-0.0759937 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,1),-0.0582972 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,-1),0.0020477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,7),(15,6),-0.0667181 # DEPENDENCYPART_TRISIBL
(15,14),(15,7),(15,5),-0.0788581 # DEPENDENCYPART_TRISIBL
(15,14),(15,7),(15,3),-0.0759531 # DEPENDENCYPART_TRISIBL
(15,14),(15,7),(15,1),-0.0578351 # DEPENDENCYPART_TRISIBL
(15,14),(15,7),(15,-1),-0.0487128 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,6),(15,5),-0.0792522 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,3),-0.0771764 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,1),-0.0578279 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,-1),-0.0689641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,5),(15,3),-0.0759567 # DEPENDENCYPART_TRISIBL
(15,14),(15,5),(15,1),-0.0578155 # DEPENDENCYPART_TRISIBL
(15,14),(15,5),(15,-1),-0.0612962 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,3),(15,1),-0.0582675 # DEPENDENCYPART_TRISIBL
(15,14),(15,3),(15,-1),-0.0652056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,1),(15,-1),-0.0694167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,12),(15,11),-0.0713209 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,10),-0.00563895 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,9),-0.0617289 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,8),-0.103318 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,7),-0.0852806 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,6),-0.00563895 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,5),-0.0649868 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,3),-0.0362877 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,1),-0.0713209 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,-1),-0.0938628 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,11),(15,10),0.0973647 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,9),-0.0518687 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,8),-0.104521 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,7),-0.0850725 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,6),0.0973647 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,5),-0.0644052 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,3),-0.0362761 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,1),-0.0928627 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,-1),-0.121309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,10),(15,9),-0.0315314 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,8),-0.109701 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,7),-0.0970817 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,6),0.00430585 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,5),-0.0588551 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,3),0.0112829 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,1),-0.0813031 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,-1),-0.0635864 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,9),(15,8),-0.0994462 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,7),-0.0860783 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,6),0.0103781 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,5),-0.0643135 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,3),-0.0320403 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,1),-0.0760939 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,-1),-0.0845421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,8),(15,7),-0.0838917 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,6),0.00950089 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,5),-0.0643135 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,3),-0.0361657 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,1),-0.0880199 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,-1),-0.118775 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,7),(15,6),0.0813798 # DEPENDENCYPART_TRISIBL
(15,13),(15,7),(15,5),-0.0669413 # DEPENDENCYPART_TRISIBL
(15,13),(15,7),(15,3),-0.041584 # DEPENDENCYPART_TRISIBL
(15,13),(15,7),(15,1),-0.0896642 # DEPENDENCYPART_TRISIBL
(15,13),(15,7),(15,-1),-0.114151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,6),(15,5),-0.0588551 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,3),0.0112829 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,1),-0.0813031 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,-1),-0.0635864 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,5),(15,3),-0.0370154 # DEPENDENCYPART_TRISIBL
(15,13),(15,5),(15,1),-0.0880752 # DEPENDENCYPART_TRISIBL
(15,13),(15,5),(15,-1),-0.0578419 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,3),(15,1),-0.0978237 # DEPENDENCYPART_TRISIBL
(15,13),(15,3),(15,-1),-0.0630047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,1),(15,-1),-0.121309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,11),(15,10),-0.0282308 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,9),-0.0815594 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,8),-0.0745006 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,7),-0.0755076 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,6),-0.0282308 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,5),-0.0837223 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,3),-0.0785858 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,1),-0.0877035 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,-1),-0.0821062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,10),(15,9),-0.0920842 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,8),-0.0751239 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,7),-0.0753518 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,6),-0.0284046 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,5),-0.0895443 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,3),-0.0855082 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,1),-0.0821588 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,-1),0.0712072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,9),(15,8),-0.074478 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,7),-0.0753184 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,6),-0.0260282 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,5),-0.0826407 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,3),-0.0786002 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,1),-0.0822388 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,-1),-0.0853974 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,8),(15,7),-0.0753169 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,6),-0.0260583 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,5),-0.0826407 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,3),-0.0786003 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,1),-0.0821778 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,-1),-0.0790952 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,7),(15,6),-0.0352559 # DEPENDENCYPART_TRISIBL
(15,12),(15,7),(15,5),-0.0831988 # DEPENDENCYPART_TRISIBL
(15,12),(15,7),(15,3),-0.0785864 # DEPENDENCYPART_TRISIBL
(15,12),(15,7),(15,1),-0.0819736 # DEPENDENCYPART_TRISIBL
(15,12),(15,7),(15,-1),-0.0724309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,6),(15,5),-0.0895443 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,3),-0.0855082 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,1),-0.0821588 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,-1),0.0712072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,5),(15,3),-0.0786278 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,1),-0.0831382 # DEPENDENCYPART_TRISIBL
(15,12),(15,5),(15,-1),-0.0995147 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,3),(15,1),-0.0819845 # DEPENDENCYPART_TRISIBL
(15,12),(15,3),(15,-1),-0.0822176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,1),(15,-1),-0.0821062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,10),(15,9),-0.0477329 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,8),-0.0836545 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,7),0.0829857 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,6),-0.0139448 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,5),-0.0433652 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,3),-0.0911251 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,1),-0.0497632 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,-1),-0.154194 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,9),(15,8),-0.0774489 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,7),-0.0202124 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,6),-0.0101875 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,5),-0.0536053 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,3),-0.0827496 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,1),-0.0365994 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,-1),-0.143456 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,8),(15,7),-0.0272046 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,6),0.0189136 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,5),-0.0535904 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,3),-0.0827926 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,1),-0.0363454 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,-1),-0.0634197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,7),(15,6),-0.0186901 # DEPENDENCYPART_TRISIBL
(15,11),(15,7),(15,5),-0.0696711 # DEPENDENCYPART_TRISIBL
(15,11),(15,7),(15,3),-0.0827793 # DEPENDENCYPART_TRISIBL
(15,11),(15,7),(15,1),-0.0396724 # DEPENDENCYPART_TRISIBL
(15,11),(15,7),(15,-1),-0.130757 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,6),(15,5),-0.0433652 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,3),-0.0911251 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,1),-0.0497632 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,-1),-0.154194 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,5),(15,3),-0.0827625 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,1),-0.0399502 # DEPENDENCYPART_TRISIBL
(15,11),(15,5),(15,-1),-0.160546 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,3),(15,1),-0.024926 # DEPENDENCYPART_TRISIBL
(15,11),(15,3),(15,-1),-0.13955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,1),(15,-1),-0.159862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,9),(15,8),-0.0947506 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,7),-0.017951 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,6),0.10747 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,5),-0.0752912 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,3),-0.0995996 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,1),0.157634 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,-1),0.0324584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,8),(15,7),-0.0255756 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,6),0.042015 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,5),-0.0862146 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,3),-0.0969982 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,1),0.0675694 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,-1),-0.0245736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,7),(15,6),0.143887 # DEPENDENCYPART_TRISIBL
(15,10),(15,7),(15,5),-0.0863474 # DEPENDENCYPART_TRISIBL
(15,10),(15,7),(15,3),-0.0971041 # DEPENDENCYPART_TRISIBL
(15,10),(15,7),(15,1),0.0622624 # DEPENDENCYPART_TRISIBL
(15,10),(15,7),(15,-1),-0.0391385 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,6),(15,5),-0.0888187 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,3),-0.101084 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,1),0.0717451 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,-1),-0.110568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,5),(15,3),-0.0975324 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,1),0.0584289 # DEPENDENCYPART_TRISIBL
(15,10),(15,5),(15,-1),-0.0136358 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,3),(15,1),0.185502 # DEPENDENCYPART_TRISIBL
(15,10),(15,3),(15,-1),-0.0116612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,1),(15,-1),-0.0667606 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,8),(15,7),-0.0753295 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,6),-0.0605021 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,5),-0.0720426 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,3),-0.0741021 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,1),-0.0703211 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,-1),-0.0288181 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,7),(15,6),-0.0473229 # DEPENDENCYPART_TRISIBL
(15,9),(15,7),(15,5),-0.072808 # DEPENDENCYPART_TRISIBL
(15,9),(15,7),(15,3),-0.0741181 # DEPENDENCYPART_TRISIBL
(15,9),(15,7),(15,1),-0.0697365 # DEPENDENCYPART_TRISIBL
(15,9),(15,7),(15,-1),-0.0458618 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,6),(15,5),-0.0721436 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,3),-0.0703139 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,1),-0.0697364 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,-1),-0.0438552 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,5),(15,3),-0.0741016 # DEPENDENCYPART_TRISIBL
(15,9),(15,5),(15,1),-0.0697428 # DEPENDENCYPART_TRISIBL
(15,9),(15,5),(15,-1),-0.0308813 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,3),(15,1),-0.0721256 # DEPENDENCYPART_TRISIBL
(15,9),(15,3),(15,-1),-0.0460206 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,1),(15,-1),0.00803069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,7),(15,6),0.101943 # DEPENDENCYPART_TRISIBL
(15,8),(15,7),(15,5),-0.0704722 # DEPENDENCYPART_TRISIBL
(15,8),(15,7),(15,3),-0.0554498 # DEPENDENCYPART_TRISIBL
(15,8),(15,7),(15,1),-0.0745596 # DEPENDENCYPART_TRISIBL
(15,8),(15,7),(15,-1),-0.129759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,6),(15,5),-0.0661879 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,3),-0.00585373 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,1),-0.065736 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,-1),-0.0609008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,5),(15,3),-0.048279 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,1),-0.0726965 # DEPENDENCYPART_TRISIBL
(15,8),(15,5),(15,-1),-0.0692981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,3),(15,1),-0.0826801 # DEPENDENCYPART_TRISIBL
(15,8),(15,3),(15,-1),-0.0642561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,1),(15,-1),-0.130733 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,7),(15,6),(15,5),-0.0945196 # DEPENDENCYPART_TRISIBL
(15,7),(15,6),(15,3),0.0844382 # DEPENDENCYPART_TRISIBL
(15,7),(15,6),(15,1),-0.0196768 # DEPENDENCYPART_TRISIBL
(15,7),(15,6),(15,-1),-0.06441 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,7),(15,5),(15,3),-0.014187 # DEPENDENCYPART_TRISIBL
(15,7),(15,5),(15,1),0.0599298 # DEPENDENCYPART_TRISIBL
(15,7),(15,5),(15,-1),-0.266154 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,7),(15,3),(15,1),0.0452735 # DEPENDENCYPART_TRISIBL
(15,7),(15,3),(15,-1),-0.204908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,7),(15,1),(15,-1),-0.177871 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,5),(15,3),-0.0975324 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,1),0.0584289 # DEPENDENCYPART_TRISIBL
(15,6),(15,5),(15,-1),-0.0136358 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,3),(15,1),0.185502 # DEPENDENCYPART_TRISIBL
(15,6),(15,3),(15,-1),-0.0116612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,1),(15,-1),-0.0667606 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,5),(15,3),(15,1),-0.0602256 # DEPENDENCYPART_TRISIBL
(15,5),(15,3),(15,-1),-0.147789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,5),(15,1),(15,-1),-0.138978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,3),(15,1),(15,-1),-0.0854917 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,17),(16,18),-0.117618 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,19),-0.146764 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,20),-0.107288 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,21),-0.162722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,22),0.197267 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,18),(16,19),-0.1591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,20),-0.124092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,21),-0.183513 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,22),-0.0991292 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,19),(16,20),-0.127644 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,21),-0.208517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,22),0.0971495 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,20),(16,21),-0.426997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,20),(16,22),-0.202467 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,21),(16,22),-0.177205 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,17),(16,18),(16,19),-0.0966449 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,20),-0.0764466 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,21),-0.0799709 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,22),-0.140707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,19),(16,20),-0.0773523 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,21),-0.080088 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,22),-0.148901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,20),(16,21),-0.0704379 # DEPENDENCYPART_TRISIBL
(16,17),(16,20),(16,22),-0.0936405 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,21),(16,22),-0.0571035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,19),(16,20),-0.10371 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,21),-0.0656801 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,22),-0.113773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,20),(16,21),-0.0447676 # DEPENDENCYPART_TRISIBL
(16,18),(16,20),(16,22),-0.111096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,21),(16,22),-0.102544 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,20),(16,21),-0.0319357 # DEPENDENCYPART_TRISIBL
(16,19),(16,20),(16,22),-0.147965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,21),(16,22),-0.151028 # DEPENDENCYPART_TRISIBL_LAST_SIBS
