# _root_ Slated for market by the end of the year , the paper `` could have been introduced a long time ago but the market was n't there then , '' says an Agfa spokesman .
#goldHeads=14,1,2,1,6,4,6,9,7,1,12,14,14,31,14,15,16,20,20,21,17,14,24,25,22,25,25,25,14,14,0,34,34,31,31,
#predictedHeads=14,1,2,1,6,4,6,9,7,14,12,14,14,31,14,15,16,20,20,17,17,14,24,25,22,25,25,27,31,31,0,34,34,31,31,
(16,20),(16,26),(16,34),-0.198191 # DEPENDENCYPART_TRISIBL
(16,20),(16,26),(16,35),-0.0750743 # DEPENDENCYPART_TRISIBL
(16,20),(16,26),(16,36),-0.119377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,27),(16,28),-0.0661351 # DEPENDENCYPART_TRISIBL
(16,20),(16,27),(16,29),0.0562085 # DEPENDENCYPART_TRISIBL
(16,20),(16,27),(16,30),-0.0796628 # DEPENDENCYPART_TRISIBL
(16,20),(16,27),(16,34),-0.198191 # DEPENDENCYPART_TRISIBL
(16,20),(16,27),(16,35),-0.0823185 # DEPENDENCYPART_TRISIBL
(16,20),(16,27),(16,36),-0.125506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,28),(16,29),0.0512182 # DEPENDENCYPART_TRISIBL
(16,20),(16,28),(16,30),-0.0796627 # DEPENDENCYPART_TRISIBL
(16,20),(16,28),(16,34),-0.198191 # DEPENDENCYPART_TRISIBL
(16,20),(16,28),(16,35),-0.075716 # DEPENDENCYPART_TRISIBL
(16,20),(16,28),(16,36),-0.122942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,29),(16,30),-0.0161234 # DEPENDENCYPART_TRISIBL
(16,20),(16,29),(16,34),-0.267654 # DEPENDENCYPART_TRISIBL
(16,20),(16,29),(16,35),-0.0782507 # DEPENDENCYPART_TRISIBL
(16,20),(16,29),(16,36),-0.154591 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,30),(16,34),-0.182323 # DEPENDENCYPART_TRISIBL
(16,20),(16,30),(16,35),-0.0645941 # DEPENDENCYPART_TRISIBL
(16,20),(16,30),(16,36),-0.121395 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,34),(16,35),-0.106912 # DEPENDENCYPART_TRISIBL
(16,20),(16,34),(16,36),-0.0963981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,20),(16,35),(16,36),-0.043739 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,22),(16,24),-0.106726 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,25),-0.103448 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,26),-0.121932 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,27),-0.113533 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,28),-0.127334 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,29),0.0188546 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,30),-0.101108 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,34),-0.10494 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,35),-0.114124 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,36),-0.0255562 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,24),(16,25),-0.101951 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,26),-0.103549 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,27),-0.0914653 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,28),-0.108525 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,29),0.0390473 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,30),-0.099662 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,34),-0.120334 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,35),-0.102467 # DEPENDENCYPART_TRISIBL
(16,21),(16,24),(16,36),-0.0329892 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,25),(16,26),-0.106432 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,27),-0.0978834 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,28),-0.111203 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,29),-0.021767 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,30),-0.100688 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,34),-0.10319 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,35),-0.0970669 # DEPENDENCYPART_TRISIBL
(16,21),(16,25),(16,36),-0.0367657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,26),(16,27),-0.102074 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,28),-0.115251 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,29),-0.0500611 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,30),-0.105352 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,34),-0.0980579 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,35),-0.144778 # DEPENDENCYPART_TRISIBL
(16,21),(16,26),(16,36),-0.041907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,27),(16,28),-0.114981 # DEPENDENCYPART_TRISIBL
(16,21),(16,27),(16,29),-0.0506731 # DEPENDENCYPART_TRISIBL
(16,21),(16,27),(16,30),-0.105342 # DEPENDENCYPART_TRISIBL
(16,21),(16,27),(16,34),-0.0978345 # DEPENDENCYPART_TRISIBL
(16,21),(16,27),(16,35),-0.145502 # DEPENDENCYPART_TRISIBL
(16,21),(16,27),(16,36),-0.0375588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,28),(16,29),-0.0500775 # DEPENDENCYPART_TRISIBL
(16,21),(16,28),(16,30),-0.10534 # DEPENDENCYPART_TRISIBL
(16,21),(16,28),(16,34),-0.0980211 # DEPENDENCYPART_TRISIBL
(16,21),(16,28),(16,35),-0.144766 # DEPENDENCYPART_TRISIBL
(16,21),(16,28),(16,36),-0.0448005 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,29),(16,30),-0.130665 # DEPENDENCYPART_TRISIBL
(16,21),(16,29),(16,34),-0.05526 # DEPENDENCYPART_TRISIBL
(16,21),(16,29),(16,35),-0.0907955 # DEPENDENCYPART_TRISIBL
(16,21),(16,29),(16,36),-0.101772 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,30),(16,34),-0.0885045 # DEPENDENCYPART_TRISIBL
(16,21),(16,30),(16,35),-0.106519 # DEPENDENCYPART_TRISIBL
(16,21),(16,30),(16,36),-0.0832109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,34),(16,35),-0.102324 # DEPENDENCYPART_TRISIBL
(16,21),(16,34),(16,36),-0.0310356 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,35),(16,36),-0.0572355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,24),(16,25),-0.0763423 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,26),-0.105576 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,27),-0.10562 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,28),-0.108262 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,29),-0.173378 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,30),-0.0629235 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,34),-0.100421 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,35),-0.0993655 # DEPENDENCYPART_TRISIBL
(16,22),(16,24),(16,36),-0.18591 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,25),(16,26),-0.105441 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,27),-0.105486 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,28),-0.107618 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,29),-0.146054 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,30),-0.0606211 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,34),-0.0977086 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,35),-0.0906721 # DEPENDENCYPART_TRISIBL
(16,22),(16,25),(16,36),-0.153703 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,26),(16,27),-0.108419 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,28),-0.110581 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,29),-0.109455 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,30),-0.0629424 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,34),-0.119407 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,35),-0.0112998 # DEPENDENCYPART_TRISIBL
(16,22),(16,26),(16,36),-0.086567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,27),(16,28),-0.110581 # DEPENDENCYPART_TRISIBL
(16,22),(16,27),(16,29),-0.109455 # DEPENDENCYPART_TRISIBL
(16,22),(16,27),(16,30),-0.0629209 # DEPENDENCYPART_TRISIBL
(16,22),(16,27),(16,34),-0.119408 # DEPENDENCYPART_TRISIBL
(16,22),(16,27),(16,35),-0.0104434 # DEPENDENCYPART_TRISIBL
(16,22),(16,27),(16,36),-0.0834299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,28),(16,29),-0.109747 # DEPENDENCYPART_TRISIBL
(16,22),(16,28),(16,30),-0.0629223 # DEPENDENCYPART_TRISIBL
(16,22),(16,28),(16,34),-0.119407 # DEPENDENCYPART_TRISIBL
(16,22),(16,28),(16,35),-0.00477519 # DEPENDENCYPART_TRISIBL
(16,22),(16,28),(16,36),-0.0638417 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,29),(16,30),-0.0602316 # DEPENDENCYPART_TRISIBL
(16,22),(16,29),(16,34),-0.0951196 # DEPENDENCYPART_TRISIBL
(16,22),(16,29),(16,35),-0.0472947 # DEPENDENCYPART_TRISIBL
(16,22),(16,29),(16,36),-0.176659 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,30),(16,34),-0.0988887 # DEPENDENCYPART_TRISIBL
(16,22),(16,30),(16,35),-0.0807029 # DEPENDENCYPART_TRISIBL
(16,22),(16,30),(16,36),-0.120458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,34),(16,35),-0.0993609 # DEPENDENCYPART_TRISIBL
(16,22),(16,34),(16,36),-0.189882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,35),(16,36),-0.0254567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,25),(16,26),-0.0577524 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,27),-0.0633998 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,28),-0.0465441 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,29),-0.0154253 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,30),-0.0972911 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,34),-0.192914 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,35),-0.063345 # DEPENDENCYPART_TRISIBL
(16,24),(16,25),(16,36),-0.0706702 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,26),(16,27),-0.0765431 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,28),-0.0596875 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,29),0.0403663 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,30),-0.0926074 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,34),-0.209301 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,35),-0.063623 # DEPENDENCYPART_TRISIBL
(16,24),(16,26),(16,36),-0.12383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,27),(16,28),-0.0597234 # DEPENDENCYPART_TRISIBL
(16,24),(16,27),(16,29),0.0454558 # DEPENDENCYPART_TRISIBL
(16,24),(16,27),(16,30),-0.0926051 # DEPENDENCYPART_TRISIBL
(16,24),(16,27),(16,34),-0.209301 # DEPENDENCYPART_TRISIBL
(16,24),(16,27),(16,35),-0.0708672 # DEPENDENCYPART_TRISIBL
(16,24),(16,27),(16,36),-0.129959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,28),(16,29),0.0404655 # DEPENDENCYPART_TRISIBL
(16,24),(16,28),(16,30),-0.092605 # DEPENDENCYPART_TRISIBL
(16,24),(16,28),(16,34),-0.209301 # DEPENDENCYPART_TRISIBL
(16,24),(16,28),(16,35),-0.0642647 # DEPENDENCYPART_TRISIBL
(16,24),(16,28),(16,36),-0.127395 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,29),(16,30),-0.0299781 # DEPENDENCYPART_TRISIBL
(16,24),(16,29),(16,34),-0.27717 # DEPENDENCYPART_TRISIBL
(16,24),(16,29),(16,35),-0.0655434 # DEPENDENCYPART_TRISIBL
(16,24),(16,29),(16,36),-0.153709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,30),(16,34),-0.192332 # DEPENDENCYPART_TRISIBL
(16,24),(16,30),(16,35),-0.0545383 # DEPENDENCYPART_TRISIBL
(16,24),(16,30),(16,36),-0.117738 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,34),(16,35),-0.0908132 # DEPENDENCYPART_TRISIBL
(16,24),(16,34),(16,36),-0.0959931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,24),(16,35),(16,36),-0.0466752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,26),(16,27),-0.0912114 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,28),-0.0875169 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,29),-0.0998404 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,30),-0.0415219 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,34),-0.0969227 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,35),-0.048615 # DEPENDENCYPART_TRISIBL
(16,25),(16,26),(16,36),-0.184506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,27),(16,28),-0.0875148 # DEPENDENCYPART_TRISIBL
(16,25),(16,27),(16,29),-0.0998404 # DEPENDENCYPART_TRISIBL
(16,25),(16,27),(16,30),-0.0415214 # DEPENDENCYPART_TRISIBL
(16,25),(16,27),(16,34),-0.0969075 # DEPENDENCYPART_TRISIBL
(16,25),(16,27),(16,35),-0.0485752 # DEPENDENCYPART_TRISIBL
(16,25),(16,27),(16,36),-0.18399 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,28),(16,29),-0.0998404 # DEPENDENCYPART_TRISIBL
(16,25),(16,28),(16,30),-0.0415214 # DEPENDENCYPART_TRISIBL
(16,25),(16,28),(16,34),-0.0969051 # DEPENDENCYPART_TRISIBL
(16,25),(16,28),(16,35),-0.0489224 # DEPENDENCYPART_TRISIBL
(16,25),(16,28),(16,36),-0.179238 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,29),(16,30),0.00355136 # DEPENDENCYPART_TRISIBL
(16,25),(16,29),(16,34),-0.113016 # DEPENDENCYPART_TRISIBL
(16,25),(16,29),(16,35),-0.0723113 # DEPENDENCYPART_TRISIBL
(16,25),(16,29),(16,36),-0.210935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,30),(16,34),-0.096879 # DEPENDENCYPART_TRISIBL
(16,25),(16,30),(16,35),-0.0600477 # DEPENDENCYPART_TRISIBL
(16,25),(16,30),(16,36),-0.167045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,34),(16,35),-0.0563346 # DEPENDENCYPART_TRISIBL
(16,25),(16,34),(16,36),-0.178679 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,25),(16,35),(16,36),-0.147211 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,27),(16,28),-0.133529 # DEPENDENCYPART_TRISIBL
(16,26),(16,27),(16,29),-0.0334006 # DEPENDENCYPART_TRISIBL
(16,26),(16,27),(16,30),-0.1073 # DEPENDENCYPART_TRISIBL
(16,26),(16,27),(16,34),-0.0956373 # DEPENDENCYPART_TRISIBL
(16,26),(16,27),(16,35),-0.158174 # DEPENDENCYPART_TRISIBL
(16,26),(16,27),(16,36),-0.0723777 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,28),(16,29),-0.032805 # DEPENDENCYPART_TRISIBL
(16,26),(16,28),(16,30),-0.107299 # DEPENDENCYPART_TRISIBL
(16,26),(16,28),(16,34),-0.0958239 # DEPENDENCYPART_TRISIBL
(16,26),(16,28),(16,35),-0.157438 # DEPENDENCYPART_TRISIBL
(16,26),(16,28),(16,36),-0.0796194 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,29),(16,30),-0.131022 # DEPENDENCYPART_TRISIBL
(16,26),(16,29),(16,34),-0.0679027 # DEPENDENCYPART_TRISIBL
(16,26),(16,29),(16,35),-0.0919983 # DEPENDENCYPART_TRISIBL
(16,26),(16,29),(16,36),-0.117439 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,30),(16,34),-0.0957642 # DEPENDENCYPART_TRISIBL
(16,26),(16,30),(16,35),-0.113791 # DEPENDENCYPART_TRISIBL
(16,26),(16,30),(16,36),-0.0955245 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,34),(16,35),-0.102092 # DEPENDENCYPART_TRISIBL
(16,26),(16,34),(16,36),-0.0403495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,26),(16,35),(16,36),-0.0884227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,27),(16,28),(16,29),-0.0577012 # DEPENDENCYPART_TRISIBL
(16,27),(16,28),(16,30),-0.110408 # DEPENDENCYPART_TRISIBL
(16,27),(16,28),(16,34),-0.0998733 # DEPENDENCYPART_TRISIBL
(16,27),(16,28),(16,35),-0.154062 # DEPENDENCYPART_TRISIBL
(16,27),(16,28),(16,36),-0.06345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,27),(16,29),(16,30),-0.137224 # DEPENDENCYPART_TRISIBL
(16,27),(16,29),(16,34),-0.06683 # DEPENDENCYPART_TRISIBL
(16,27),(16,29),(16,35),-0.0985159 # DEPENDENCYPART_TRISIBL
(16,27),(16,29),(16,36),-0.128728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,27),(16,30),(16,34),-0.0927943 # DEPENDENCYPART_TRISIBL
(16,27),(16,30),(16,35),-0.115847 # DEPENDENCYPART_TRISIBL
(16,27),(16,30),(16,36),-0.106931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,27),(16,34),(16,35),-0.113831 # DEPENDENCYPART_TRISIBL
(16,27),(16,34),(16,36),-0.0491602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,27),(16,35),(16,36),-0.07024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,28),(16,29),(16,30),-0.132225 # DEPENDENCYPART_TRISIBL
(16,28),(16,29),(16,34),-0.0640303 # DEPENDENCYPART_TRISIBL
(16,28),(16,29),(16,35),-0.0695894 # DEPENDENCYPART_TRISIBL
(16,28),(16,29),(16,36),-0.141594 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,28),(16,30),(16,34),-0.0918964 # DEPENDENCYPART_TRISIBL
(16,28),(16,30),(16,35),-0.0870881 # DEPENDENCYPART_TRISIBL
(16,28),(16,30),(16,36),-0.115419 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,28),(16,34),(16,35),-0.0829765 # DEPENDENCYPART_TRISIBL
(16,28),(16,34),(16,36),-0.0586619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,28),(16,35),(16,36),-0.0762784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,29),(16,30),(16,34),-0.0137634 # DEPENDENCYPART_TRISIBL
(16,29),(16,30),(16,35),-0.0724855 # DEPENDENCYPART_TRISIBL
(16,29),(16,30),(16,36),-0.187295 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,29),(16,34),(16,35),-0.0333515 # DEPENDENCYPART_TRISIBL
(16,29),(16,34),(16,36),-0.0259131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,29),(16,35),(16,36),-0.248398 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,30),(16,34),(16,35),-0.140862 # DEPENDENCYPART_TRISIBL
(16,30),(16,34),(16,36),-0.0587087 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,30),(16,35),(16,36),-0.141693 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,34),(16,35),(16,36),-0.0321083 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,13),(16,12),0.0223132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,7),-0.247225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,6),0.0169775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,4),-0.220657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,2),-0.215356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,1),-0.111043 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,-1),-0.261278 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,12),(16,7),-0.130216 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,6),-0.0557832 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,4),-0.0904333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,2),-0.099402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,1),-0.0796713 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,12),(16,-1),-0.152987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,7),(16,6),-0.0338631 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,7),(16,4),-0.162416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,7),(16,2),-0.157235 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,7),(16,1),-0.114977 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,7),(16,-1),-0.215908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,6),(16,4),-0.095187 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,6),(16,2),-0.104156 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,6),(16,1),-0.080521 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,6),(16,-1),-0.165062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,4),(16,2),-0.164849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,4),(16,1),-0.117374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,4),(16,-1),-0.199787 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,2),(16,1),-0.11514 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,2),(16,-1),-0.210064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,1),(16,-1),-0.2506 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,12),(16,7),-0.0715894 # DEPENDENCYPART_TRISIBL
(16,13),(16,12),(16,6),-0.0984943 # DEPENDENCYPART_TRISIBL
(16,13),(16,12),(16,4),-0.0662162 # DEPENDENCYPART_TRISIBL
(16,13),(16,12),(16,2),-0.0660133 # DEPENDENCYPART_TRISIBL
(16,13),(16,12),(16,1),-0.0947519 # DEPENDENCYPART_TRISIBL
(16,13),(16,12),(16,-1),-0.0853209 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,7),(16,6),-0.0962441 # DEPENDENCYPART_TRISIBL
(16,13),(16,7),(16,4),-0.0569523 # DEPENDENCYPART_TRISIBL
(16,13),(16,7),(16,2),-0.0586169 # DEPENDENCYPART_TRISIBL
(16,13),(16,7),(16,1),-0.0918928 # DEPENDENCYPART_TRISIBL
(16,13),(16,7),(16,-1),-0.110101 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,6),(16,4),-0.0662124 # DEPENDENCYPART_TRISIBL
(16,13),(16,6),(16,2),-0.0660095 # DEPENDENCYPART_TRISIBL
(16,13),(16,6),(16,1),-0.0947519 # DEPENDENCYPART_TRISIBL
(16,13),(16,6),(16,-1),-0.0843216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,4),(16,2),-0.057805 # DEPENDENCYPART_TRISIBL
(16,13),(16,4),(16,1),-0.0918928 # DEPENDENCYPART_TRISIBL
(16,13),(16,4),(16,-1),-0.110035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,2),(16,1),-0.0918928 # DEPENDENCYPART_TRISIBL
(16,13),(16,2),(16,-1),-0.110335 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,1),(16,-1),-0.127137 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,7),(16,6),-0.133808 # DEPENDENCYPART_TRISIBL
(16,12),(16,7),(16,4),-0.0701913 # DEPENDENCYPART_TRISIBL
(16,12),(16,7),(16,2),-0.0919255 # DEPENDENCYPART_TRISIBL
(16,12),(16,7),(16,1),-0.0600961 # DEPENDENCYPART_TRISIBL
(16,12),(16,7),(16,-1),-0.0784142 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,6),(16,4),-0.0688596 # DEPENDENCYPART_TRISIBL
(16,12),(16,6),(16,2),-0.09075 # DEPENDENCYPART_TRISIBL
(16,12),(16,6),(16,1),-0.0563528 # DEPENDENCYPART_TRISIBL
(16,12),(16,6),(16,-1),-0.0614535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,4),(16,2),-0.0911478 # DEPENDENCYPART_TRISIBL
(16,12),(16,4),(16,1),-0.0603849 # DEPENDENCYPART_TRISIBL
(16,12),(16,4),(16,-1),-0.0646036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,2),(16,1),-0.060174 # DEPENDENCYPART_TRISIBL
(16,12),(16,2),(16,-1),-0.0740681 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,12),(16,1),(16,-1),-0.0957584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,7),(16,6),(16,4),-0.111981 # DEPENDENCYPART_TRISIBL
(16,7),(16,6),(16,2),-0.105706 # DEPENDENCYPART_TRISIBL
(16,7),(16,6),(16,1),-0.0849827 # DEPENDENCYPART_TRISIBL
(16,7),(16,6),(16,-1),-0.109927 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,7),(16,4),(16,2),-0.109134 # DEPENDENCYPART_TRISIBL
(16,7),(16,4),(16,1),-0.0852786 # DEPENDENCYPART_TRISIBL
(16,7),(16,4),(16,-1),-0.131019 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,7),(16,2),(16,1),-0.0852787 # DEPENDENCYPART_TRISIBL
