# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(26,21),(26,8),(26,1),-0.102691 # DEPENDENCYPART_TRISIBL
(26,21),(26,8),(26,-1),-0.107129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,7),(26,6),-0.0477157 # DEPENDENCYPART_TRISIBL
(26,21),(26,7),(26,5),-0.0235257 # DEPENDENCYPART_TRISIBL
(26,21),(26,7),(26,4),0.0505442 # DEPENDENCYPART_TRISIBL
(26,21),(26,7),(26,3),-0.225921 # DEPENDENCYPART_TRISIBL
(26,21),(26,7),(26,1),-0.0997259 # DEPENDENCYPART_TRISIBL
(26,21),(26,7),(26,-1),-0.122957 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,6),(26,5),-0.05527 # DEPENDENCYPART_TRISIBL
(26,21),(26,6),(26,4),-0.0444717 # DEPENDENCYPART_TRISIBL
(26,21),(26,6),(26,3),-0.136099 # DEPENDENCYPART_TRISIBL
(26,21),(26,6),(26,1),-0.096921 # DEPENDENCYPART_TRISIBL
(26,21),(26,6),(26,-1),-0.0547744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,5),(26,4),-0.0450179 # DEPENDENCYPART_TRISIBL
(26,21),(26,5),(26,3),-0.138964 # DEPENDENCYPART_TRISIBL
(26,21),(26,5),(26,1),-0.0970795 # DEPENDENCYPART_TRISIBL
(26,21),(26,5),(26,-1),-0.02046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,4),(26,3),-0.137341 # DEPENDENCYPART_TRISIBL
(26,21),(26,4),(26,1),-0.102615 # DEPENDENCYPART_TRISIBL
(26,21),(26,4),(26,-1),-0.0303523 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,3),(26,1),-0.0723544 # DEPENDENCYPART_TRISIBL
(26,21),(26,3),(26,-1),-0.106393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,21),(26,1),(26,-1),-0.132027 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,19),(26,18),-0.0875674 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,17),-0.051818 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,16),-0.117829 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,15),-0.158116 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,14),-0.0615826 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,13),-0.0712201 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,12),-0.0772002 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,11),-0.120223 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,10),-0.0618919 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,9),-0.0300979 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,8),-0.0847923 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,7),-0.051818 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,6),-0.0782437 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,5),-0.056852 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,4),-0.0417683 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,3),-0.153312 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,1),-0.0908426 # DEPENDENCYPART_TRISIBL
(26,20),(26,19),(26,-1),-0.0221237 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,18),(26,17),-0.064245 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,16),-0.144859 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,15),-0.179432 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,14),-0.0567003 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,13),-0.0581653 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,12),-0.0025102 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,11),-0.147251 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,10),-0.0572728 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,9),-0.0357995 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,8),-0.0818339 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,7),-0.064245 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,6),-0.0769679 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,5),-0.0575596 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,4),-0.0461999 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,3),-0.174627 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,1),-0.104076 # DEPENDENCYPART_TRISIBL
(26,20),(26,18),(26,-1),0.0302435 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,17),(26,16),-0.141154 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,15),-0.233621 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,14),-0.102967 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,13),-0.120318 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,12),0.0593985 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,11),-0.146481 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,10),-0.104665 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,9),0.129843 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,8),-0.112421 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,7),-0.0907113 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,6),-0.0501759 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,5),-0.0235759 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,4),0.052696 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,3),-0.228808 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,1),-0.102944 # DEPENDENCYPART_TRISIBL
(26,20),(26,17),(26,-1),-0.0894596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,16),(26,15),-0.175133 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,14),-0.0616028 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,13),-0.0824195 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,12),-0.0958651 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,11),-0.126647 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,10),-0.0664109 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,9),-0.0378011 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,8),-0.0998816 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,7),-0.0994473 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,6),-0.0854065 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,5),-0.0549903 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,4),-0.0454883 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,3),-0.164366 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,1),-0.112484 # DEPENDENCYPART_TRISIBL
(26,20),(26,16),(26,-1),-0.0601924 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,15),(26,14),-0.0469102 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,13),-0.0755154 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,12),-0.0708903 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,11),-0.144475 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,10),-0.0455837 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,9),-0.0296718 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,8),-0.110213 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,7),-0.0495383 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,6),-0.0783385 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,5),-0.0527912 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,4),-0.0446743 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,3),-0.222954 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,1),-0.0755735 # DEPENDENCYPART_TRISIBL
(26,20),(26,15),(26,-1),-0.0738983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,14),(26,13),-0.0855667 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,12),-0.0676948 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,11),-0.11191 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,10),-0.0685665 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,9),-0.0301686 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,8),-0.0914078 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,7),-0.0449684 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,6),-0.0767672 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,5),-0.0543147 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,4),-0.0434082 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,3),-0.127458 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,1),-0.0959998 # DEPENDENCYPART_TRISIBL
(26,20),(26,14),(26,-1),-0.0294694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,13),(26,12),-0.0648696 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,11),-0.133818 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,10),-0.0606413 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,9),-0.0301642 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,8),-0.091375 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,7),-0.0437339 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,6),-0.0773325 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,5),-0.0558219 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,4),-0.0438585 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,3),-0.144133 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,1),-0.105424 # DEPENDENCYPART_TRISIBL
(26,20),(26,13),(26,-1),-0.0363982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,12),(26,11),-0.147484 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,10),-0.0575151 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,9),-0.0355524 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,8),-0.0827157 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,7),-0.0529495 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,6),-0.0769679 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,5),-0.0574411 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,4),-0.0461546 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,3),-0.177716 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,1),-0.104104 # DEPENDENCYPART_TRISIBL
(26,20),(26,12),(26,-1),0.0481243 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,11),(26,10),-0.066419 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,9),-0.0378011 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,8),-0.0998816 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,7),-0.0994718 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,6),-0.0854065 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,5),-0.0549901 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,4),-0.0454362 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,3),-0.162869 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,1),-0.112472 # DEPENDENCYPART_TRISIBL
(26,20),(26,11),(26,-1),-0.051014 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,10),(26,9),-0.0301808 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,8),-0.0914078 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,7),-0.0465421 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,6),-0.0767672 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,5),-0.0543147 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,4),-0.0434094 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,3),-0.127441 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,1),-0.0939219 # DEPENDENCYPART_TRISIBL
(26,20),(26,10),(26,-1),-0.0271079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,9),(26,8),-0.0913814 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,7),-0.0229006 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,6),-0.0767677 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,5),-0.0553428 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,4),-0.0434037 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,3),-0.140932 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,1),-0.110406 # DEPENDENCYPART_TRISIBL
(26,20),(26,9),(26,-1),0.0193596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,8),(26,7),0.186423 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,6),-0.0767674 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,5),-0.0484022 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,4),-0.0686772 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,3),-0.165535 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,1),-0.10591 # DEPENDENCYPART_TRISIBL
(26,20),(26,8),(26,-1),-0.0793528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,7),(26,6),-0.0501759 # DEPENDENCYPART_TRISIBL
(26,20),(26,7),(26,5),-0.0235759 # DEPENDENCYPART_TRISIBL
(26,20),(26,7),(26,4),0.052696 # DEPENDENCYPART_TRISIBL
(26,20),(26,7),(26,3),-0.228808 # DEPENDENCYPART_TRISIBL
(26,20),(26,7),(26,1),-0.102944 # DEPENDENCYPART_TRISIBL
(26,20),(26,7),(26,-1),-0.0894596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,6),(26,5),-0.0553282 # DEPENDENCYPART_TRISIBL
(26,20),(26,6),(26,4),-0.0433959 # DEPENDENCYPART_TRISIBL
(26,20),(26,6),(26,3),-0.138793 # DEPENDENCYPART_TRISIBL
(26,20),(26,6),(26,1),-0.100139 # DEPENDENCYPART_TRISIBL
(26,20),(26,6),(26,-1),-0.0272289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,5),(26,4),-0.0439422 # DEPENDENCYPART_TRISIBL
(26,20),(26,5),(26,3),-0.141437 # DEPENDENCYPART_TRISIBL
(26,20),(26,5),(26,1),-0.100298 # DEPENDENCYPART_TRISIBL
(26,20),(26,5),(26,-1),0.00981393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,4),(26,3),-0.140036 # DEPENDENCYPART_TRISIBL
(26,20),(26,4),(26,1),-0.105828 # DEPENDENCYPART_TRISIBL
(26,20),(26,4),(26,-1),-0.0030667 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,3),(26,1),-0.0755726 # DEPENDENCYPART_TRISIBL
(26,20),(26,3),(26,-1),-0.0767127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,20),(26,1),(26,-1),-0.105412 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,18),(26,17),-0.0354479 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,16),-0.0911507 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,15),-0.112565 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,14),-0.104303 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,13),-0.0675868 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,12),-0.0573574 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,11),-0.0910668 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,10),-0.106547 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,9),-0.0483644 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,8),-0.0691366 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,7),-0.0354479 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,6),-0.0728135 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,5),-0.0783013 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,4),-0.0713275 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,3),-0.112564 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,1),-0.0859639 # DEPENDENCYPART_TRISIBL
(26,19),(26,18),(26,-1),-0.123425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,17),(26,16),-0.15614 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,15),-0.121886 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,14),-0.106374 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,13),-0.0621136 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,12),-0.0310333 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,11),-0.156045 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,10),-0.10907 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,9),-0.0239515 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,8),-0.0690846 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,7),-0.0201732 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,6),-0.0715544 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,5),-0.0839192 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,4),-0.0717557 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,3),-0.121885 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,1),-0.0854762 # DEPENDENCYPART_TRISIBL
(26,19),(26,17),(26,-1),-0.100144 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,16),(26,15),-0.112553 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,14),-0.101172 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,13),-0.0720323 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,12),-0.0534722 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,11),-0.109379 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,10),-0.104487 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,9),-0.0479961 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,8),-0.0685357 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,7),-0.0199237 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,6),-0.0702709 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,5),-0.0788785 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,4),-0.0712658 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,3),-0.112552 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,1),-0.0868286 # DEPENDENCYPART_TRISIBL
(26,19),(26,16),(26,-1),-0.0988732 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,15),(26,14),-0.0984356 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,13),-0.0674302 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,12),-0.0538198 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,11),-0.0867595 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,10),-0.100531 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,9),-0.0479187 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,8),-0.068623 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,7),-0.0163877 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,6),-0.0705048 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,5),-0.0782662 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,4),-0.071217 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,3),-0.12594 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,1),-0.0883393 # DEPENDENCYPART_TRISIBL
(26,19),(26,15),(26,-1),-0.0756729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,14),(26,13),-0.0710546 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,12),-0.0530518 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,11),-0.102849 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,10),-0.100529 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,9),-0.047777 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,8),-0.0685158 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,7),-0.0166751 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,6),-0.070269 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,5),-0.0782582 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,4),-0.0712153 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,3),-0.112085 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,1),-0.0838359 # DEPENDENCYPART_TRISIBL
(26,19),(26,14),(26,-1),-0.129866 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,13),(26,12),-0.0440596 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,11),-0.105661 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,10),-0.102607 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,9),-0.0486836 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,8),-0.0686797 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,7),0.00900955 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,6),-0.0586924 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,5),-0.0783863 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,4),-0.0714876 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,3),-0.112194 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,1),-0.067272 # DEPENDENCYPART_TRISIBL
(26,19),(26,13),(26,-1),-0.0926778 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,12),(26,11),-0.0919018 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,10),-0.106549 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,9),-0.0483737 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,8),-0.0691367 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,7),-0.0354319 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,6),-0.0728135 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,5),-0.0783013 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,4),-0.0713277 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,3),-0.111789 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,1),-0.0858572 # DEPENDENCYPART_TRISIBL
(26,19),(26,12),(26,-1),-0.113052 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,11),(26,10),-0.104487 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,9),-0.0479961 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,8),-0.0685357 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,7),-0.0192326 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,6),-0.0702709 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,5),-0.0788785 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,4),-0.0712658 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,3),-0.112552 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,1),-0.0868286 # DEPENDENCYPART_TRISIBL
(26,19),(26,11),(26,-1),-0.0988037 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,10),(26,9),-0.047777 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,8),-0.0685158 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,7),-0.0166766 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,6),-0.070269 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,5),-0.0782585 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,4),-0.0712153 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,3),-0.112615 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,1),-0.0838368 # DEPENDENCYPART_TRISIBL
(26,19),(26,10),(26,-1),-0.136393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,9),(26,8),-0.0685235 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,7),-0.0167896 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,6),-0.070269 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,5),-0.0782373 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,4),-0.0712154 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,3),-0.110348 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,1),-0.0847458 # DEPENDENCYPART_TRISIBL
(26,19),(26,9),(26,-1),-0.110668 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,8),(26,7),0.0105553 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,6),-0.070269 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,5),-0.0809193 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,4),-0.0712165 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,3),-0.112014 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,1),-0.0843987 # DEPENDENCYPART_TRISIBL
(26,19),(26,8),(26,-1),-0.103353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,19),(26,7),(26,6),-0.0715544 # DEPENDENCYPART_TRISIBL
(26,19),(26,7),(26,5),-0.0839192 # DEPENDENCYPART_TRISIBL
(26,19),(26,7),(26,4),-0.0717557 # DEPENDENCYPART_TRISIBL
(26,19),(26,7),(26,3),-0.121885 # DEPENDENCYPART_TRISIBL
(26,19),(26,7),(26,1),-0.0854762 # DEPENDENCYPART_TRISIBL
