# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(8,10),(8,12),(8,21),-0.0538276 # DEPENDENCYPART_TRISIBL
(8,10),(8,12),(8,22),-0.120933 # DEPENDENCYPART_TRISIBL
(8,10),(8,12),(8,23),-0.0416127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,13),(8,14),0.0564425 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,15),-0.0709681 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,17),-0.0538756 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,18),-0.0823022 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,21),-0.0538276 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,22),-0.120933 # DEPENDENCYPART_TRISIBL
(8,10),(8,13),(8,23),-0.0416127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,14),(8,15),-0.0766471 # DEPENDENCYPART_TRISIBL
(8,10),(8,14),(8,17),-0.0420605 # DEPENDENCYPART_TRISIBL
(8,10),(8,14),(8,18),-0.0946469 # DEPENDENCYPART_TRISIBL
(8,10),(8,14),(8,21),-0.0419624 # DEPENDENCYPART_TRISIBL
(8,10),(8,14),(8,22),-0.115017 # DEPENDENCYPART_TRISIBL
(8,10),(8,14),(8,23),-0.165844 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,15),(8,17),-0.0538756 # DEPENDENCYPART_TRISIBL
(8,10),(8,15),(8,18),-0.0823022 # DEPENDENCYPART_TRISIBL
(8,10),(8,15),(8,21),-0.0538276 # DEPENDENCYPART_TRISIBL
(8,10),(8,15),(8,22),-0.120933 # DEPENDENCYPART_TRISIBL
(8,10),(8,15),(8,23),-0.0416127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,17),(8,18),-0.0817143 # DEPENDENCYPART_TRISIBL
(8,10),(8,17),(8,21),-0.0490884 # DEPENDENCYPART_TRISIBL
(8,10),(8,17),(8,22),-0.140801 # DEPENDENCYPART_TRISIBL
(8,10),(8,17),(8,23),-0.0579227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,18),(8,21),-0.0606544 # DEPENDENCYPART_TRISIBL
(8,10),(8,18),(8,22),-0.0109729 # DEPENDENCYPART_TRISIBL
(8,10),(8,18),(8,23),-0.0719908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,21),(8,22),-0.140802 # DEPENDENCYPART_TRISIBL
(8,10),(8,21),(8,23),-0.057239 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,22),(8,23),-0.141642 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,12),(8,13),-0.0885522 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,14),-0.0938687 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,15),-0.0885522 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,17),-0.0796403 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,18),-0.0618286 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,21),-0.0796358 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,22),-0.0685658 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,23),-0.116367 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,13),(8,14),-0.0938687 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,15),-0.0885522 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,17),-0.0796403 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,18),-0.0618286 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,21),-0.0796358 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,22),-0.0685658 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,23),-0.116367 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,14),(8,15),-0.0939348 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,17),-0.0689546 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,18),0.0116246 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,21),-0.0689476 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,22),-0.092344 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,23),-0.0841517 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,15),(8,17),-0.0796403 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,18),-0.0618286 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,21),-0.0796358 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,22),-0.0685658 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,23),-0.116367 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,17),(8,18),-0.0635865 # DEPENDENCYPART_TRISIBL
(8,11),(8,17),(8,21),-0.080488 # DEPENDENCYPART_TRISIBL
(8,11),(8,17),(8,22),-0.0823556 # DEPENDENCYPART_TRISIBL
(8,11),(8,17),(8,23),-0.0937393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,18),(8,21),-0.0796293 # DEPENDENCYPART_TRISIBL
(8,11),(8,18),(8,22),-0.0455019 # DEPENDENCYPART_TRISIBL
(8,11),(8,18),(8,23),-0.0626055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,21),(8,22),-0.0823556 # DEPENDENCYPART_TRISIBL
(8,11),(8,21),(8,23),-0.0936456 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,22),(8,23),-0.066276 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,13),(8,14),-0.0605623 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,15),-0.120505 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,17),-0.131234 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,18),-0.0247997 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,21),-0.146617 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,22),-0.0630862 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,23),-0.119833 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,14),(8,15),-0.11714 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,17),-0.128593 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,18),0.014176 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,21),-0.159819 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,22),-0.0834364 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,23),-0.0833869 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,15),(8,17),-0.131234 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,18),-0.0247997 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,21),-0.146617 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,22),-0.0630862 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,23),-0.119833 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,17),(8,18),0.0085045 # DEPENDENCYPART_TRISIBL
(8,12),(8,17),(8,21),-0.151068 # DEPENDENCYPART_TRISIBL
(8,12),(8,17),(8,22),-0.0471344 # DEPENDENCYPART_TRISIBL
(8,12),(8,17),(8,23),-0.0442918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,18),(8,21),-0.152787 # DEPENDENCYPART_TRISIBL
(8,12),(8,18),(8,22),-0.0621889 # DEPENDENCYPART_TRISIBL
(8,12),(8,18),(8,23),-0.0494539 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,21),(8,22),-0.0487337 # DEPENDENCYPART_TRISIBL
(8,12),(8,21),(8,23),-0.0428784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,22),(8,23),-0.0883605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,14),(8,15),-0.11714 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,17),-0.128593 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,18),0.014176 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,21),-0.159819 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,22),-0.0834364 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,23),-0.0833862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,15),(8,17),-0.131234 # DEPENDENCYPART_TRISIBL
(8,13),(8,15),(8,18),-0.0247997 # DEPENDENCYPART_TRISIBL
(8,13),(8,15),(8,21),-0.146617 # DEPENDENCYPART_TRISIBL
(8,13),(8,15),(8,22),-0.0630862 # DEPENDENCYPART_TRISIBL
(8,13),(8,15),(8,23),-0.119832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,17),(8,18),0.0085045 # DEPENDENCYPART_TRISIBL
(8,13),(8,17),(8,21),-0.151068 # DEPENDENCYPART_TRISIBL
(8,13),(8,17),(8,22),-0.0471344 # DEPENDENCYPART_TRISIBL
(8,13),(8,17),(8,23),-0.0442911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,18),(8,21),-0.152787 # DEPENDENCYPART_TRISIBL
(8,13),(8,18),(8,22),-0.0621889 # DEPENDENCYPART_TRISIBL
(8,13),(8,18),(8,23),-0.0494531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,21),(8,22),-0.0487337 # DEPENDENCYPART_TRISIBL
(8,13),(8,21),(8,23),-0.0428776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,22),(8,23),-0.0883589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,14),(8,15),(8,17),-0.0620861 # DEPENDENCYPART_TRISIBL
(8,14),(8,15),(8,18),-0.135219 # DEPENDENCYPART_TRISIBL
(8,14),(8,15),(8,21),-0.057195 # DEPENDENCYPART_TRISIBL
(8,14),(8,15),(8,22),-0.0803961 # DEPENDENCYPART_TRISIBL
(8,14),(8,15),(8,23),-0.120785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,14),(8,17),(8,18),-0.12911 # DEPENDENCYPART_TRISIBL
(8,14),(8,17),(8,21),-0.114082 # DEPENDENCYPART_TRISIBL
(8,14),(8,17),(8,22),-0.0335223 # DEPENDENCYPART_TRISIBL
(8,14),(8,17),(8,23),-0.0113725 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,14),(8,18),(8,21),-0.097313 # DEPENDENCYPART_TRISIBL
(8,14),(8,18),(8,22),0.0698335 # DEPENDENCYPART_TRISIBL
(8,14),(8,18),(8,23),-0.0137883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,14),(8,21),(8,22),-0.0306412 # DEPENDENCYPART_TRISIBL
(8,14),(8,21),(8,23),-0.0211852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,14),(8,22),(8,23),-0.236896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,17),(8,18),0.0085045 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,21),-0.151068 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,22),-0.0471344 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,23),-0.0442911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,18),(8,21),-0.152787 # DEPENDENCYPART_TRISIBL
(8,15),(8,18),(8,22),-0.0621889 # DEPENDENCYPART_TRISIBL
(8,15),(8,18),(8,23),-0.0494531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,21),(8,22),-0.0487337 # DEPENDENCYPART_TRISIBL
(8,15),(8,21),(8,23),-0.0428776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,22),(8,23),-0.0883589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,18),(8,21),-0.213801 # DEPENDENCYPART_TRISIBL
(8,17),(8,18),(8,22),-0.0459855 # DEPENDENCYPART_TRISIBL
(8,17),(8,18),(8,23),-0.0832255 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,21),(8,22),-0.0978184 # DEPENDENCYPART_TRISIBL
(8,17),(8,21),(8,23),-0.0973904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,22),(8,23),-0.0333339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,18),(8,21),(8,22),-0.127638 # DEPENDENCYPART_TRISIBL
(8,18),(8,21),(8,23),-0.185474 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,18),(8,22),(8,23),-0.0304345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,21),(8,22),(8,23),-0.0280069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,7),(8,6),-0.0239595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,5),-0.179369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,4),-0.0171197 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,3),-0.0632601 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,2),-0.0824605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,1),-0.137447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,-1),-0.17812 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,6),(8,5),-0.136331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,4),-0.129087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,3),-0.0491689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,2),-0.0716777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,1),-0.0467897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,-1),-0.0967912 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,5),(8,4),0.000102685 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,3),-0.0679824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,2),-0.0683259 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,1),-0.167624 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,-1),-0.188862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,4),(8,3),-0.0491689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,4),(8,2),-0.0716777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,4),(8,1),-0.0468182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,4),(8,-1),-0.102865 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,3),(8,2),-0.101104 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,3),(8,1),-0.159137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,3),(8,-1),-0.126541 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,2),(8,1),-0.116276 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,2),(8,-1),-0.101982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,1),(8,-1),-0.208764 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,6),(8,5),-0.077719 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,4),-0.0782515 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,3),-0.0774673 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,2),-0.0745405 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,1),-0.0783046 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,-1),-0.0387288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,5),(8,4),-0.0782591 # DEPENDENCYPART_TRISIBL
(8,7),(8,5),(8,3),-0.077537 # DEPENDENCYPART_TRISIBL
(8,7),(8,5),(8,2),-0.0745405 # DEPENDENCYPART_TRISIBL
(8,7),(8,5),(8,1),-0.0779179 # DEPENDENCYPART_TRISIBL
(8,7),(8,5),(8,-1),-0.0993946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,4),(8,3),-0.0774673 # DEPENDENCYPART_TRISIBL
(8,7),(8,4),(8,2),-0.0745405 # DEPENDENCYPART_TRISIBL
(8,7),(8,4),(8,1),-0.0783046 # DEPENDENCYPART_TRISIBL
(8,7),(8,4),(8,-1),-0.0388265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,3),(8,2),-0.0745441 # DEPENDENCYPART_TRISIBL
(8,7),(8,3),(8,1),-0.0826194 # DEPENDENCYPART_TRISIBL
(8,7),(8,3),(8,-1),-0.091439 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,2),(8,1),-0.0827463 # DEPENDENCYPART_TRISIBL
(8,7),(8,2),(8,-1),-0.0930455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,1),(8,-1),-0.0753999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,5),(8,4),-0.158466 # DEPENDENCYPART_TRISIBL
(8,6),(8,5),(8,3),-0.0678313 # DEPENDENCYPART_TRISIBL
(8,6),(8,5),(8,2),-0.0834574 # DEPENDENCYPART_TRISIBL
(8,6),(8,5),(8,1),-0.0782224 # DEPENDENCYPART_TRISIBL
(8,6),(8,5),(8,-1),-0.0917041 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,4),(8,3),-0.0678801 # DEPENDENCYPART_TRISIBL
(8,6),(8,4),(8,2),-0.0828791 # DEPENDENCYPART_TRISIBL
(8,6),(8,4),(8,1),-0.0921899 # DEPENDENCYPART_TRISIBL
(8,6),(8,4),(8,-1),-0.143716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,3),(8,2),-0.0828379 # DEPENDENCYPART_TRISIBL
(8,6),(8,3),(8,1),-0.0950638 # DEPENDENCYPART_TRISIBL
(8,6),(8,3),(8,-1),-0.089345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,2),(8,1),-0.0911605 # DEPENDENCYPART_TRISIBL
(8,6),(8,2),(8,-1),-0.11361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,1),(8,-1),-0.10989 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,4),(8,3),-0.104552 # DEPENDENCYPART_TRISIBL
(8,5),(8,4),(8,2),-0.078289 # DEPENDENCYPART_TRISIBL
(8,5),(8,4),(8,1),-0.0474173 # DEPENDENCYPART_TRISIBL
(8,5),(8,4),(8,-1),-0.140827 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,3),(8,2),-0.0794835 # DEPENDENCYPART_TRISIBL
(8,5),(8,3),(8,1),-0.0665639 # DEPENDENCYPART_TRISIBL
(8,5),(8,3),(8,-1),-0.131529 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,2),(8,1),-0.0624639 # DEPENDENCYPART_TRISIBL
(8,5),(8,2),(8,-1),-0.117149 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,1),(8,-1),-0.106323 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,4),(8,3),(8,2),-0.0828379 # DEPENDENCYPART_TRISIBL
(8,4),(8,3),(8,1),-0.0950638 # DEPENDENCYPART_TRISIBL
(8,4),(8,3),(8,-1),-0.0874512 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,4),(8,2),(8,1),-0.0911605 # DEPENDENCYPART_TRISIBL
(8,4),(8,2),(8,-1),-0.111716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,4),(8,1),(8,-1),-0.108617 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,3),(8,2),(8,1),-0.0703139 # DEPENDENCYPART_TRISIBL
(8,3),(8,2),(8,-1),-0.0334145 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,3),(8,1),(8,-1),-0.00309536 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,2),(8,1),(8,-1),-0.140424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,8),(9,-1),-0.666062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,9),(10,7),-0.143724 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,5),-0.16511 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,-1),-0.536383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,7),(10,5),-0.152549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,7),(10,-1),-0.496116 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,5),(10,-1),-0.511601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,7),(10,5),-0.0446695 # DEPENDENCYPART_TRISIBL
(10,9),(10,7),(10,-1),-0.0322176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,5),(10,-1),-0.0298685 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,7),(10,5),(10,-1),-0.109011 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,12),(11,13),-0.21594 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,14),-0.0317121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,15),-0.21594 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,16),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,17),-0.098587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,18),-0.0717079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,19),0.00811331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,21),-0.083553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,22),0.063788 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,23),-0.0772342 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,13),(11,14),-0.0317121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,15),-0.215915 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,16),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,17),-0.098587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,18),-0.0717079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,19),0.00811331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,21),-0.083553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,22),0.0637888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,23),-0.0771245 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,14),(11,15),-0.176089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,16),-0.111298 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,17),-0.221976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,18),-0.464319 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,19),-0.172826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,21),-0.214253 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,22),-0.128923 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,23),-0.10431 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,15),(11,16),-0.0989087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,17),-0.098587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,18),-0.0717079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,19),0.00811331 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,21),-0.083553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,22),0.0637888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,23),-0.0771245 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,16),(11,17),-0.172683 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,18),-0.0660805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,19),-0.0377298 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,21),-0.158899 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,22),-0.0332051 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,23),0.0137052 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,17),(11,18),-0.0795307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,19),-0.0149048 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,21),-0.0820387 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,22),0.0903403 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,23),-0.0116644 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,18),(11,19),-0.0893503 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,21),0.0111295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,22),-0.534819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,23),-0.205657 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,19),(11,21),-0.133309 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,19),(11,22),-0.00143023 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,19),(11,23),-0.0710368 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,21),(11,22),0.0790379 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,21),(11,23),-0.0112652 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,22),(11,23),-0.153022 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,12),(11,13),(11,14),-0.0568889 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,15),-0.134624 # DEPENDENCYPART_TRISIBL
