# _root_ Mr. Jarrell , former top economist at the Securities and Exchange Commission , teaches at the University of Rochester 's Simon Business School .
#goldHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,17,23,17,18,17,23,23,15,14,
#predictedHeads=2,14,2,6,6,2,6,9,7,9,12,10,2,0,14,23,23,17,18,17,23,23,15,14,
(4,5),(4,15),(4,25),-0.0424372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,7),(4,9),-0.115108 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,10),-0.0379934 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,13),0.0341889 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,15),-0.0571611 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,25),-0.0861581 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,9),(4,10),-0.0566528 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,13),0.0227557 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,15),-0.0569715 # DEPENDENCYPART_TRISIBL
(4,6),(4,9),(4,25),-0.144542 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,10),(4,13),-0.0326813 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,15),-0.0413811 # DEPENDENCYPART_TRISIBL
(4,6),(4,10),(4,25),-0.0928959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,13),(4,15),-0.0383387 # DEPENDENCYPART_TRISIBL
(4,6),(4,13),(4,25),-0.111963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,15),(4,25),-0.0861581 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,9),(4,10),-0.0226068 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,13),-0.0504534 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,15),-0.0871237 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,25),-0.138355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,10),(4,13),-0.00824364 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,15),-0.166211 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,25),-0.0063944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,13),(4,15),-0.110385 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,25),-0.249634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,15),(4,25),-0.153944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,13),-0.0765678 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,15),-0.0699504 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,25),-0.144613 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,13),(4,15),-0.054339 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,25),-0.0906225 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,15),(4,25),-0.222845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,13),(4,15),-0.0592686 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,25),-0.163478 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,15),(4,25),-0.135658 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,15),(4,25),-0.172079 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,3),(4,2),0.0536494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,-1),-0.326548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,-1),-0.190838 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,2),(4,-1),-0.107261 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.0766602 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.0758053 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,10),-0.0267618 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,25),-0.125738 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,9),-0.152152 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,10),0.00736466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,25),-0.172897 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,10),-0.0415295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,25),-0.279186 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,10),(5,25),-0.0896897 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,9),-0.115108 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,10),-0.0379934 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,25),-0.0831192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,10),-0.0566528 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,25),-0.142598 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,10),(5,25),-0.0909518 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,9),(5,10),-0.0231366 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,25),-0.1478 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,10),(5,25),-0.0187084 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,10),(5,25),-0.143245 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,3),-0.120397 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,2),-0.11097 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,-1),-0.162016 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,3),(5,2),0.0618681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,-1),-0.330044 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,2),(5,-1),-0.193983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,3),(5,2),-0.103387 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,-1),-0.267323 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,2),(5,-1),-0.144288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,2),(5,-1),-0.100887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,8),-0.188595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,9),-0.207665 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,10),-0.0252895 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,12),-0.197391 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,13),-0.0423355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,14),-0.15262 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,15),-0.100515 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,24),-0.175595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,25),-0.156074 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,8),(6,9),-0.19912 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,10),-0.164252 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,12),-0.190096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,13),-0.1517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,14),-0.165598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,15),-0.186814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,24),-0.228226 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,25),-0.259442 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,9),(6,10),-0.116366 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,12),-0.195805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,13),-0.234858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,14),-0.197713 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,15),-0.055322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,24),-0.178086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,25),-0.226372 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,10),(6,12),-0.102427 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,13),-0.142119 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,14),-0.0985816 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,15),-0.163754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,24),-0.564775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,25),-0.182647 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,12),(6,13),-0.236768 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,14),-0.198158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,15),-0.0592952 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,24),-0.178816 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,25),-0.210449 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,13),(6,14),-0.208551 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,13),(6,15),-0.505242 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,13),(6,24),-0.236359 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,13),(6,25),-0.769424 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,14),(6,15),-0.0688066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,14),(6,24),-0.131847 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,14),(6,25),-0.126999 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,15),(6,24),-0.175595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,15),(6,25),-0.156074 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,24),(6,25),-0.296495 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,9),-0.0692409 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,10),0.00259254 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,12),-0.0728824 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,13),-0.0566278 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,14),-0.121611 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,15),-0.0848909 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,24),-0.0967388 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,25),-0.204729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,9),(6,10),0.0340913 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,12),-0.0792393 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,13),-0.0662561 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,14),-0.124525 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,15),-0.0641171 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,24),-0.105237 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,25),-0.155057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,10),(6,12),-0.0667996 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,13),0.0390899 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,14),-0.121069 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,15),-0.209077 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,24),-0.0437348 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,25),-0.0494998 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,12),(6,13),-0.0662468 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,14),-0.124521 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,15),-0.0640504 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,24),-0.109477 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,25),-0.151754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,13),(6,14),-0.161733 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,15),-0.0281083 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,24),-0.0938617 # DEPENDENCYPART_TRISIBL
(6,7),(6,13),(6,25),-0.374921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,14),(6,15),-0.0843824 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,24),-0.160038 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,25),-0.145857 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,15),(6,24),-0.0686146 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,25),-0.138977 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,24),(6,25),-0.110515 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,9),(6,10),-0.108602 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,12),-0.101845 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,13),-0.090943 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,14),-0.103378 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,15),-0.101049 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,24),-0.0840147 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,25),-0.230822 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,10),(6,12),-0.0995461 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,13),-0.089241 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,14),-0.102757 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,15),-0.104717 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,24),-0.0901415 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,25),-0.218951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,12),(6,13),-0.0909433 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,14),-0.103378 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,15),-0.101048 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,24),-0.0840154 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,25),-0.23081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,13),(6,14),-0.11239 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,15),-0.0912481 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,24),-0.0882115 # DEPENDENCYPART_TRISIBL
(6,8),(6,13),(6,25),-0.18493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,14),(6,15),-0.101747 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,24),-0.0698494 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,25),-0.206231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,15),(6,24),-0.0627257 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,25),-0.220125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,24),(6,25),-0.203501 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,10),(6,12),-0.137624 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,13),-0.0818397 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,14),-0.0897753 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,15),-0.0794453 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,24),-0.101591 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,25),-0.149633 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,12),(6,13),-0.0751961 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,14),-0.0736898 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,15),-0.0977961 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,24),-0.0878468 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,25),-0.209866 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,13),(6,14),-0.0223324 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,15),-0.0953764 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,24),-0.106508 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,25),-0.0595893 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,14),(6,15),-0.0931865 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,24),-0.0841182 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,25),-0.155515 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,15),(6,24),-0.0995118 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,25),-0.195075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,24),(6,25),-0.138171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,12),(6,13),-0.178661 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,14),-0.0879531 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,15),-0.0930899 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,24),-0.154704 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,25),-0.10832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,13),(6,14),-0.114581 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,15),-0.136183 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,24),-0.108289 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,25),-0.267153 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,14),(6,15),-0.104293 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,24),-0.1206 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,25),-0.151795 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,15),(6,24),-0.124239 # DEPENDENCYPART_TRISIBL
(6,10),(6,15),(6,25),-0.123968 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,24),(6,25),-0.101868 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,13),(6,14),-0.0202436 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,15),-0.0895172 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,24),-0.111161 # DEPENDENCYPART_TRISIBL
(6,12),(6,13),(6,25),-0.0524108 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,14),(6,15),-0.0880194 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,24),-0.0887697 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,25),-0.148201 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,15),(6,24),-0.105687 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,25),-0.188227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,24),(6,25),-0.134428 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,14),(6,15),-0.0921674 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,24),-0.0973507 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,25),-0.116517 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,15),(6,24),-0.073684 # DEPENDENCYPART_TRISIBL
(6,13),(6,15),(6,25),-0.139998 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,24),(6,25),-0.331644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,15),(6,24),-0.0602186 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,25),-0.0729599 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,24),(6,25),-0.116705 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,24),(6,25),-0.110515 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),-0.163374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,3),-0.16656 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,2),-0.0986905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,1),-0.143078 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),-0.103908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,3),-0.167429 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,2),-0.0975003 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,1),-0.141888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,-1),-0.127289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,3),(6,2),-0.182386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,1),-0.226769 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,-1),-0.374047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,2),(6,1),-0.250257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,2),(6,-1),-0.135556 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,1),(6,-1),-0.0600547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,3),-0.0426421 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,2),-0.0394254 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,1),-0.0416713 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,-1),-0.0709548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,3),(6,2),-0.150017 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,1),-0.152262 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,-1),-0.301002 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,2),(6,1),-0.00693905 # DEPENDENCYPART_TRISIBL
(6,5),(6,2),(6,-1),-0.0397654 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,1),(6,-1),-0.0400083 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,3),(6,2),-0.154783 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,1),-0.157028 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,-1),-0.325334 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,2),(6,1),-0.0135909 # DEPENDENCYPART_TRISIBL
(6,4),(6,2),(6,-1),-0.0685315 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,1),(6,-1),-0.0687744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,3),(6,2),(6,1),-0.155075 # DEPENDENCYPART_TRISIBL
(6,3),(6,2),(6,-1),-0.197134 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,3),(6,1),(6,-1),-0.197666 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,2),(6,1),(6,-1),-0.143577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.100777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.0912724 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.0912102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,12),-0.0957048 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,13),-0.00409438 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,14),-0.124719 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,15),-0.222553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,17),-0.0906852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,22),-0.0782949 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,23),-0.100294 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,24),-0.182906 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,25),-0.138125 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,10),0.0741265 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,11),-0.171171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,12),-0.175056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,13),0.0246789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,14),-0.117771 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,15),-0.0815152 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,17),-0.16236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,22),-0.160578 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,23),-0.17954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,24),-0.117652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,25),0.2901 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,10),(7,11),0.123522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,12),0.116507 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,13),-0.135277 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,14),-0.0862859 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,15),-0.275764 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,17),0.121629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
