# _root_ Among rail and highway accounts , the agreement provides $ 615 million for Amtrak , including $ 85 million for capital improvements .
#goldHeads=9,1,2,5,3,9,8,9,0,9,10,10,10,13,10,10,16,17,17,16,22,20,9,
#predictedHeads=9,1,2,5,3,9,8,9,0,9,10,10,10,13,10,10,16,17,17,17,22,20,9,
(16,15),(16,2),(16,-1),-0.0758967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,1),(16,-1),-0.117579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,13),(16,10),-0.064787 # DEPENDENCYPART_TRISIBL
(16,14),(16,13),(16,8),-0.0931192 # DEPENDENCYPART_TRISIBL
(16,14),(16,13),(16,2),-0.0929849 # DEPENDENCYPART_TRISIBL
(16,14),(16,13),(16,1),-0.0623164 # DEPENDENCYPART_TRISIBL
(16,14),(16,13),(16,-1),-0.133 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,10),(16,8),-0.0837646 # DEPENDENCYPART_TRISIBL
(16,14),(16,10),(16,2),-0.0836304 # DEPENDENCYPART_TRISIBL
(16,14),(16,10),(16,1),-0.0688206 # DEPENDENCYPART_TRISIBL
(16,14),(16,10),(16,-1),-0.146481 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,8),(16,2),-0.0665476 # DEPENDENCYPART_TRISIBL
(16,14),(16,8),(16,1),-0.0827283 # DEPENDENCYPART_TRISIBL
(16,14),(16,8),(16,-1),-0.178639 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,2),(16,1),-0.0827105 # DEPENDENCYPART_TRISIBL
(16,14),(16,2),(16,-1),-0.178624 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,1),(16,-1),-0.138845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,10),(16,8),-0.0843089 # DEPENDENCYPART_TRISIBL
(16,13),(16,10),(16,2),-0.0842889 # DEPENDENCYPART_TRISIBL
(16,13),(16,10),(16,1),-0.104871 # DEPENDENCYPART_TRISIBL
(16,13),(16,10),(16,-1),-0.111446 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,8),(16,2),-0.0885594 # DEPENDENCYPART_TRISIBL
(16,13),(16,8),(16,1),-0.106855 # DEPENDENCYPART_TRISIBL
(16,13),(16,8),(16,-1),-0.090201 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,2),(16,1),-0.106855 # DEPENDENCYPART_TRISIBL
(16,13),(16,2),(16,-1),-0.0899323 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,1),(16,-1),-0.1345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,10),(16,8),(16,2),-0.0784053 # DEPENDENCYPART_TRISIBL
(16,10),(16,8),(16,1),-0.102672 # DEPENDENCYPART_TRISIBL
(16,10),(16,8),(16,-1),-0.0900351 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,10),(16,2),(16,1),-0.102672 # DEPENDENCYPART_TRISIBL
(16,10),(16,2),(16,-1),-0.0900351 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,10),(16,1),(16,-1),-0.0768997 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,8),(16,2),(16,1),-0.0834886 # DEPENDENCYPART_TRISIBL
(16,8),(16,2),(16,-1),-0.112237 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,8),(16,1),(16,-1),-0.117682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,2),(16,1),(16,-1),-0.108041 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,18),(17,19),0.0469357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,20),0.0273292 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,21),-0.0397695 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,22),-0.151493 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,23),-0.173874 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,24),0.00810045 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,19),(17,20),0.0311094 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,21),-0.0443338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,22),-0.153045 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,23),-0.17548 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,24),-0.00721759 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,20),(17,21),-0.0965999 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,22),-0.150408 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,23),-0.216333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,20),(17,24),-0.200821 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,21),(17,22),-0.130738 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,21),(17,23),-0.127539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,21),(17,24),-0.194908 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,22),(17,23),-0.129795 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,22),(17,24),-0.187438 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,23),(17,24),-0.301475 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,18),(17,19),(17,20),-0.060688 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,21),-0.136567 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,22),-0.104909 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,23),-0.127864 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,24),0.0237136 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,20),(17,21),-0.112713 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,22),-0.0778957 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,23),-0.0895992 # DEPENDENCYPART_TRISIBL
(17,18),(17,20),(17,24),-0.11491 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,21),(17,22),-0.112784 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,23),-0.123441 # DEPENDENCYPART_TRISIBL
(17,18),(17,21),(17,24),-0.0609185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,22),(17,23),-0.119033 # DEPENDENCYPART_TRISIBL
(17,18),(17,22),(17,24),-0.096258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,23),(17,24),-0.131301 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,20),(17,21),-0.104202 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,22),-0.075624 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,23),-0.0961195 # DEPENDENCYPART_TRISIBL
(17,19),(17,20),(17,24),-0.0916255 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,21),(17,22),-0.114073 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,23),-0.12712 # DEPENDENCYPART_TRISIBL
(17,19),(17,21),(17,24),-0.0498856 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,22),(17,23),-0.122866 # DEPENDENCYPART_TRISIBL
(17,19),(17,22),(17,24),-0.0858804 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,23),(17,24),-0.130767 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,21),(17,22),-0.0833715 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,23),-0.0814275 # DEPENDENCYPART_TRISIBL
(17,20),(17,21),(17,24),-0.0777791 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,22),(17,23),-0.0538215 # DEPENDENCYPART_TRISIBL
(17,20),(17,22),(17,24),-0.0970978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,20),(17,23),(17,24),-0.127274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,22),(17,23),-0.0493843 # DEPENDENCYPART_TRISIBL
(17,21),(17,22),(17,24),-0.169014 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,21),(17,23),(17,24),-0.153537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,22),(17,23),(17,24),-0.0930211 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,16),(17,15),-0.162358 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,14),-0.10849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,13),-0.136793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,12),-0.159772 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,10),-0.120942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,2),-0.0534126 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,1),-0.17874 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,-1),-0.374708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,14),-0.149105 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,13),-0.154997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,12),-0.236725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,10),-0.11151 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,2),-0.155161 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,1),-0.223339 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,-1),-0.357035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,14),(17,13),-0.10099 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,12),-0.178064 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,10),-0.131117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,2),-0.0916782 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,1),-0.149446 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,-1),-0.294789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,13),(17,12),-0.15677 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,10),-0.127867 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,2),0.0105076 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,1),-0.23891 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,13),(17,-1),-0.275173 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,12),(17,10),-0.152649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,12),(17,2),-0.0863661 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,12),(17,1),-0.176962 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,12),(17,-1),-0.327784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,10),(17,2),-0.081724 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,10),(17,1),-0.17417 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,10),(17,-1),-0.252689 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,2),(17,1),-0.150053 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,2),(17,-1),-0.263233 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,1),(17,-1),-0.195888 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,15),(17,14),0.0285861 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,13),-0.0219986 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,12),-0.0758025 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,10),-0.0774127 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,2),-0.0413261 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,1),-0.041931 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,-1),-0.200545 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,14),(17,13),-0.0664334 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,12),-0.0730187 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,10),-0.077401 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,2),-0.0577174 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,1),-0.0758469 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,-1),-0.0936391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,13),(17,12),-0.0727118 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,10),-0.0774032 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,2),-0.0592031 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,1),-0.0751577 # DEPENDENCYPART_TRISIBL
(17,16),(17,13),(17,-1),-0.144345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,12),(17,10),-0.0774097 # DEPENDENCYPART_TRISIBL
(17,16),(17,12),(17,2),-0.0584513 # DEPENDENCYPART_TRISIBL
(17,16),(17,12),(17,1),-0.0739105 # DEPENDENCYPART_TRISIBL
(17,16),(17,12),(17,-1),-0.119265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,10),(17,2),-0.0574848 # DEPENDENCYPART_TRISIBL
(17,16),(17,10),(17,1),-0.0738892 # DEPENDENCYPART_TRISIBL
(17,16),(17,10),(17,-1),-0.120005 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,2),(17,1),-0.0765303 # DEPENDENCYPART_TRISIBL
(17,16),(17,2),(17,-1),-0.156789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,1),(17,-1),-0.142736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,14),(17,13),0.00605731 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,12),-0.0970609 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,10),-0.0472524 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,2),-0.0944168 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,1),-0.00211109 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,-1),-0.122329 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,13),(17,12),-0.0977618 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,10),-0.0464006 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,2),-0.111247 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,1),-0.0186324 # DEPENDENCYPART_TRISIBL
(17,15),(17,13),(17,-1),-0.13391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,12),(17,10),-0.0462236 # DEPENDENCYPART_TRISIBL
(17,15),(17,12),(17,2),-0.104713 # DEPENDENCYPART_TRISIBL
(17,15),(17,12),(17,1),-0.0535414 # DEPENDENCYPART_TRISIBL
(17,15),(17,12),(17,-1),-0.116467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,10),(17,2),-0.102453 # DEPENDENCYPART_TRISIBL
(17,15),(17,10),(17,1),-0.0478272 # DEPENDENCYPART_TRISIBL
(17,15),(17,10),(17,-1),-0.145655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,2),(17,1),-0.03121 # DEPENDENCYPART_TRISIBL
(17,15),(17,2),(17,-1),-0.0976128 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,1),(17,-1),-0.121029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,13),(17,12),-0.0467209 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,10),-0.064787 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,2),-0.0928266 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,1),-0.0621873 # DEPENDENCYPART_TRISIBL
(17,14),(17,13),(17,-1),-0.122637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,12),(17,10),-0.0693251 # DEPENDENCYPART_TRISIBL
(17,14),(17,12),(17,2),-0.0786521 # DEPENDENCYPART_TRISIBL
(17,14),(17,12),(17,1),-0.0662916 # DEPENDENCYPART_TRISIBL
(17,14),(17,12),(17,-1),-0.118016 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,10),(17,2),-0.0834721 # DEPENDENCYPART_TRISIBL
(17,14),(17,10),(17,1),-0.0687058 # DEPENDENCYPART_TRISIBL
(17,14),(17,10),(17,-1),-0.139032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,2),(17,1),-0.0824104 # DEPENDENCYPART_TRISIBL
(17,14),(17,2),(17,-1),-0.168674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,1),(17,-1),-0.128558 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,12),(17,10),-0.0740404 # DEPENDENCYPART_TRISIBL
(17,13),(17,12),(17,2),-0.0852755 # DEPENDENCYPART_TRISIBL
(17,13),(17,12),(17,1),-0.0925215 # DEPENDENCYPART_TRISIBL
(17,13),(17,12),(17,-1),-0.161914 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,10),(17,2),-0.0853845 # DEPENDENCYPART_TRISIBL
(17,13),(17,10),(17,1),-0.102553 # DEPENDENCYPART_TRISIBL
(17,13),(17,10),(17,-1),-0.140871 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,2),(17,1),-0.0880617 # DEPENDENCYPART_TRISIBL
(17,13),(17,2),(17,-1),-0.159168 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,1),(17,-1),-0.196645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,10),(17,2),-0.0973571 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,1),-0.067852 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,-1),-0.103594 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,2),(17,1),-0.0690662 # DEPENDENCYPART_TRISIBL
(17,12),(17,2),(17,-1),-0.117649 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,1),(17,-1),-0.107036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,2),(17,1),-0.102608 # DEPENDENCYPART_TRISIBL
(17,10),(17,2),(17,-1),-0.0942466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,1),(17,-1),-0.0820788 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,2),(17,1),(17,-1),-0.0421299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,20),-0.126691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,24),-0.244446 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,24),-0.220988 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,24),-0.221892 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,21),-0.121585 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,22),-0.170519 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,24),-0.241959 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,21),(19,22),-0.146295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,24),-0.236061 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,22),(19,24),-0.274486 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,20),(19,21),(19,22),-0.0762044 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,24),-0.130319 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,22),(19,24),-0.1353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,22),(19,24),-0.095251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,18),(19,14),-0.17843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,13),-0.104149 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,1),-0.13854 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.184066 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,14),(19,13),-0.0672173 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,14),(19,1),-0.110648 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,14),(19,-1),-0.231905 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,13),(19,1),-0.148089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,13),(19,-1),-0.318752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,1),(19,-1),-0.23442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,14),(19,13),-0.0470908 # DEPENDENCYPART_TRISIBL
(19,18),(19,14),(19,1),-0.0477106 # DEPENDENCYPART_TRISIBL
(19,18),(19,14),(19,-1),-0.177386 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,13),(19,1),-0.0501719 # DEPENDENCYPART_TRISIBL
(19,18),(19,13),(19,-1),-0.154975 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,1),(19,-1),-0.147368 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,14),(19,13),(19,1),-0.0629036 # DEPENDENCYPART_TRISIBL
(19,14),(19,13),(19,-1),-0.173967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,14),(19,1),(19,-1),-0.179694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,13),(19,1),(19,-1),-0.164592 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.147967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,21),(20,24),0.303051 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,22),(20,24),0.349614 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,21),(20,22),(20,24),-0.141797 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,19),(20,17),-0.150125 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,-1),-0.29776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,17),(20,-1),-0.119797 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,17),(20,-1),-0.108089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,23),(22,24),-0.305996 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,21),(22,20),-0.124302 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,19),-0.157721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,18),-0.112225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,17),-0.0646955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,16),-0.101908 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,14),-0.0311217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,10),-0.0646955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,-1),-0.04993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,20),(22,19),-0.140193 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,18),-0.102978 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,17),-0.11323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,16),-0.143891 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,14),-0.0973954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,10),-0.11323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,-1),-0.310604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,19),(22,18),-0.173981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,17),-0.138449 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,16),-0.153901 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,14),-0.108396 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,10),-0.138449 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,19),(22,-1),-0.0827625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,18),(22,17),-0.134436 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,16),-0.153344 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,14),-0.113901 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,10),-0.134436 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,18),(22,-1),-0.0713224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,17),(22,16),-0.137569 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,14),-0.111311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,10),-0.138276 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,-1),-0.0938334 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,16),(22,14),-0.0956025 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,10),-0.106365 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,-1),-0.20885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,14),(22,10),-0.118593 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,-1),-0.0886432 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,10),(22,-1),-0.0938334 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,20),(22,19),-0.0666075 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,18),-0.060306 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,17),-0.0816837 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,16),-0.0732594 # DEPENDENCYPART_TRISIBL
