# _root_ Here are price trends on the world 's major stock markets , as calculated by Morgan Stanley Capital International Perspective , Geneva .
#goldHeads=2,0,4,2,4,7,11,7,11,11,5,4,4,13,14,20,20,20,20,15,20,20,2,
#predictedHeads=2,0,4,2,4,7,11,7,11,11,5,4,4,13,14,20,20,20,20,15,20,20,2,
(5,9),(5,23),(5,24),-0.112827 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,11),(5,12),-0.00694624 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,13),-0.00791655 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,14),-0.0770181 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,15),-0.0167305 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,20),-0.132731 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,23),-0.0756859 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,24),-0.173447 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,12),(5,13),0.140502 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,14),-0.0414309 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,15),0.0900139 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,20),-0.171318 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,23),-0.113568 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,24),-0.131845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,13),(5,14),-0.0803904 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,15),0.0127819 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,20),-0.133956 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,23),-0.0802324 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,24),-0.162561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,14),(5,15),0.00150917 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,20),-0.132809 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,23),-0.115923 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,24),-0.10852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,15),(5,20),-0.13402 # DEPENDENCYPART_TRISIBL
(5,10),(5,15),(5,23),-0.102174 # DEPENDENCYPART_TRISIBL
(5,10),(5,15),(5,24),-0.151925 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,20),(5,23),-0.088674 # DEPENDENCYPART_TRISIBL
(5,10),(5,20),(5,24),-0.166107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,23),(5,24),-0.100997 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,12),(5,13),0.0206656 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,14),-0.051844 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,15),0.0687445 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,20),-0.123773 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,23),-0.123843 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,24),-0.10264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,13),(5,14),-0.0882896 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,15),0.0154161 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,20),-0.107526 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,23),-0.0859883 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,24),-0.0210847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,14),(5,15),0.0402979 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,20),-0.108903 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,23),-0.0845093 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,24),-0.0870891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,15),(5,20),-0.107881 # DEPENDENCYPART_TRISIBL
(5,11),(5,15),(5,23),-0.0891717 # DEPENDENCYPART_TRISIBL
(5,11),(5,15),(5,24),-0.00912031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,20),(5,23),-0.0799077 # DEPENDENCYPART_TRISIBL
(5,11),(5,20),(5,24),-0.0576786 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,23),(5,24),-0.101823 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,13),(5,14),-0.0794384 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,15),-0.048629 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,20),-0.0561621 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,23),-0.000927618 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,24),-0.00101729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,14),(5,15),-0.00524392 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,20),-0.059401 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,23),0.0261429 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,24),-0.0374155 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,15),(5,20),-0.0546379 # DEPENDENCYPART_TRISIBL
(5,12),(5,15),(5,23),-0.0188231 # DEPENDENCYPART_TRISIBL
(5,12),(5,15),(5,24),-0.0413872 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,20),(5,23),-0.0824814 # DEPENDENCYPART_TRISIBL
(5,12),(5,20),(5,24),-0.110572 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,23),(5,24),-0.326269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,14),(5,15),-0.122987 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,20),-0.0818489 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,23),-0.0992291 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,24),-0.122935 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,15),(5,20),-0.0829891 # DEPENDENCYPART_TRISIBL
(5,13),(5,15),(5,23),-0.120821 # DEPENDENCYPART_TRISIBL
(5,13),(5,15),(5,24),-0.175132 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,20),(5,23),-0.136464 # DEPENDENCYPART_TRISIBL
(5,13),(5,20),(5,24),-0.0522529 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,23),(5,24),-0.12901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,15),(5,20),-0.0969282 # DEPENDENCYPART_TRISIBL
(5,14),(5,15),(5,23),-0.0877322 # DEPENDENCYPART_TRISIBL
(5,14),(5,15),(5,24),-0.0350427 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,20),(5,23),-0.101365 # DEPENDENCYPART_TRISIBL
(5,14),(5,20),(5,24),-0.0944493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,23),(5,24),-0.0567694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,15),(5,20),(5,23),-0.140911 # DEPENDENCYPART_TRISIBL
(5,15),(5,20),(5,24),-0.113313 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,15),(5,23),(5,24),-0.183178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,20),(5,23),(5,24),-0.0846582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,1),-0.0722906 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,-1),-0.101293 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,1),(5,-1),-0.208169 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,1),(5,-1),-0.105529 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,-1),-0.440363 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.0355763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.179079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,12),-0.177893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,13),-0.136536 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,14),-0.0723965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,15),-0.132816 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,21),-0.177893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,23),-0.220754 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,24),0.033826 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,11),-0.168338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,12),-0.109555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,13),-0.158509 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,14),-0.113241 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,15),-0.138409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,21),-0.109555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,23),-0.149389 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,24),-0.137908 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,11),(7,12),-0.101333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,13),-0.0566696 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,14),-0.146322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,15),-0.0375645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,21),-0.101333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,23),-0.129549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,24),-0.137582 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,12),(7,13),-0.451565 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,14),-0.217034 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,15),-0.475944 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,21),-0.161733 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,23),-0.236316 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,24),-0.783047 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,13),(7,14),-0.114043 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,13),(7,15),-0.0970458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,13),(7,21),-0.0932412 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,13),(7,23),-0.178314 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,13),(7,24),-0.172141 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,14),(7,15),-0.172665 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,14),(7,21),-0.118558 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,14),(7,23),-0.227247 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,14),(7,24),-0.130979 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,15),(7,21),-0.0863424 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,15),(7,23),-0.157029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,15),(7,24),-0.235472 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,21),(7,23),-0.236316 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,21),(7,24),-0.783047 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,23),(7,24),-0.31027 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,8),(7,9),(7,11),-0.0933901 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,12),-0.146786 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,13),0.027677 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,14),-0.0995592 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,15),0.0300322 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,21),-0.146786 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,23),-0.122287 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,24),-0.205584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,11),(7,12),-0.13228 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,13),0.0239784 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,14),-0.0976153 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,15),0.0263758 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,21),-0.13228 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,23),-0.124742 # DEPENDENCYPART_TRISIBL
(7,8),(7,11),(7,24),-0.231503 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,12),(7,13),0.015869 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,14),-0.108124 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,15),0.0182713 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,21),-0.124879 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,23),-0.118049 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,24),-0.306232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,13),(7,14),-0.0976128 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,15),0.0304808 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,21),-0.115208 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,23),-0.1209 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,24),-0.237694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,14),(7,15),0.0249563 # DEPENDENCYPART_TRISIBL
(7,8),(7,14),(7,21),-0.129204 # DEPENDENCYPART_TRISIBL
(7,8),(7,14),(7,23),-0.119098 # DEPENDENCYPART_TRISIBL
(7,8),(7,14),(7,24),-0.248449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,15),(7,21),-0.115208 # DEPENDENCYPART_TRISIBL
(7,8),(7,15),(7,23),-0.120845 # DEPENDENCYPART_TRISIBL
(7,8),(7,15),(7,24),-0.242408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,21),(7,23),-0.118049 # DEPENDENCYPART_TRISIBL
(7,8),(7,21),(7,24),-0.306232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,23),(7,24),-0.220854 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,11),(7,12),-0.0854166 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,13),-0.0524112 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,14),-0.0725714 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,15),-0.0748805 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,21),-0.0854166 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,23),-0.0936365 # DEPENDENCYPART_TRISIBL
(7,9),(7,11),(7,24),-0.125246 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,12),(7,13),0.0524518 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,14),-0.0195752 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,15),-0.000889146 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,21),-0.0825712 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,23),-0.0975944 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,24),-0.134114 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,13),(7,14),-0.0758208 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,15),-0.0814515 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,21),-0.064554 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,23),-0.0490224 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,24),-0.0958558 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,14),(7,15),-0.0642206 # DEPENDENCYPART_TRISIBL
(7,9),(7,14),(7,21),-0.0547198 # DEPENDENCYPART_TRISIBL
(7,9),(7,14),(7,23),-0.0666507 # DEPENDENCYPART_TRISIBL
(7,9),(7,14),(7,24),-0.152722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,15),(7,21),-0.0667118 # DEPENDENCYPART_TRISIBL
(7,9),(7,15),(7,23),-0.0710801 # DEPENDENCYPART_TRISIBL
(7,9),(7,15),(7,24),-0.0893463 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,21),(7,23),-0.0975944 # DEPENDENCYPART_TRISIBL
(7,9),(7,21),(7,24),-0.134114 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,23),(7,24),-0.136097 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,12),(7,13),-0.0446893 # DEPENDENCYPART_TRISIBL
(7,11),(7,12),(7,14),-0.0874977 # DEPENDENCYPART_TRISIBL
(7,11),(7,12),(7,15),-0.019413 # DEPENDENCYPART_TRISIBL
(7,11),(7,12),(7,21),-0.0507905 # DEPENDENCYPART_TRISIBL
(7,11),(7,12),(7,23),-0.110609 # DEPENDENCYPART_TRISIBL
(7,11),(7,12),(7,24),-0.12057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,13),(7,14),-0.0938652 # DEPENDENCYPART_TRISIBL
(7,11),(7,13),(7,15),-0.00783299 # DEPENDENCYPART_TRISIBL
(7,11),(7,13),(7,21),0.00651346 # DEPENDENCYPART_TRISIBL
(7,11),(7,13),(7,23),-0.0889539 # DEPENDENCYPART_TRISIBL
(7,11),(7,13),(7,24),-0.0800257 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,14),(7,15),-0.0132134 # DEPENDENCYPART_TRISIBL
(7,11),(7,14),(7,21),-0.00835172 # DEPENDENCYPART_TRISIBL
(7,11),(7,14),(7,23),-0.0864957 # DEPENDENCYPART_TRISIBL
(7,11),(7,14),(7,24),-0.118842 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,15),(7,21),0.0106558 # DEPENDENCYPART_TRISIBL
(7,11),(7,15),(7,23),-0.0921317 # DEPENDENCYPART_TRISIBL
(7,11),(7,15),(7,24),-0.0671289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,21),(7,23),-0.110609 # DEPENDENCYPART_TRISIBL
(7,11),(7,21),(7,24),-0.12057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,11),(7,23),(7,24),-0.0628043 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,13),(7,14),-0.0412153 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,15),-0.129955 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,21),0.482482 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,23),-0.04205 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,24),-0.0961488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,14),(7,15),-0.0965738 # DEPENDENCYPART_TRISIBL
(7,12),(7,14),(7,21),0.615538 # DEPENDENCYPART_TRISIBL
(7,12),(7,14),(7,23),-0.0588253 # DEPENDENCYPART_TRISIBL
(7,12),(7,14),(7,24),-0.159486 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,15),(7,21),0.459302 # DEPENDENCYPART_TRISIBL
(7,12),(7,15),(7,23),-0.0606714 # DEPENDENCYPART_TRISIBL
(7,12),(7,15),(7,24),-0.141162 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,21),(7,23),-0.132112 # DEPENDENCYPART_TRISIBL
(7,12),(7,21),(7,24),-0.396574 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,23),(7,24),-0.334208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,14),(7,15),-0.101517 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,21),-0.140548 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,23),-0.0535552 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,24),-0.101371 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,15),(7,21),-0.0308462 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,23),-0.088775 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,24),-0.0844886 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,21),(7,23),-0.115254 # DEPENDENCYPART_TRISIBL
(7,13),(7,21),(7,24),-0.289227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,23),(7,24),-0.0414549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,15),(7,21),-0.127738 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,23),-0.103782 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,24),-0.124847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,21),(7,23),-0.103726 # DEPENDENCYPART_TRISIBL
(7,14),(7,21),(7,24),-0.19918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,23),(7,24),-0.161412 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,21),(7,23),-0.114824 # DEPENDENCYPART_TRISIBL
(7,15),(7,21),(7,24),-0.332647 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,23),(7,24),-0.0620279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,21),(7,23),(7,24),-0.334208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,5),-0.0470386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,4),-0.0956324 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,1),-0.195756 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.125407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,5),(7,4),0.019341 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,1),-0.139414 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,-1),-0.136705 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,4),(7,1),-0.102897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,4),(7,-1),-0.0886603 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,1),(7,-1),-0.165429 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,5),(7,4),-0.105168 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,1),-0.0405755 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,-1),-0.107814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,4),(7,1),-0.0627036 # DEPENDENCYPART_TRISIBL
(7,6),(7,4),(7,-1),-0.181243 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,1),(7,-1),-0.0722209 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,4),(7,1),0.0278231 # DEPENDENCYPART_TRISIBL
(7,5),(7,4),(7,-1),-0.175799 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,1),(7,-1),-0.0760237 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,4),(7,1),(7,-1),-0.142184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,9),(8,24),-0.37721 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,5),(8,4),-0.00345438 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,1),-0.124311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,5),(8,-1),-0.239581 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,4),(8,1),-0.0521086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,4),(8,-1),-0.158779 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,1),(8,-1),-0.249983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,4),(8,1),-0.0282701 # DEPENDENCYPART_TRISIBL
(8,5),(8,4),(8,-1),-0.109635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,5),(8,1),(8,-1),-0.0761088 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,4),(8,1),(8,-1),-0.0856321 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,10),(9,12),-0.101892 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,13),-0.0769997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,14),-0.073589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,24),-0.172403 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,12),(9,13),-0.367223 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,14),-0.143759 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,24),-0.573373 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,13),(9,14),-0.0540554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,24),-0.176912 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,14),(9,24),-0.181128 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,10),(9,12),(9,13),0.0391267 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,14),-0.0527355 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,24),-0.124072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,13),(9,14),-0.0840819 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,24),-0.116814 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,14),(9,24),-0.0924082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,13),(9,14),-0.0751407 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,24),-0.126956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,14),(9,24),-0.110482 # DEPENDENCYPART_TRISIBL_LAST_SIBS
