# _root_ On the screens , only two forlorn blue figures remained , but the index had recovered a few points and was off about 140 .
#goldHeads=10,3,1,10,9,9,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
#predictedHeads=10,3,1,10,9,5,9,9,10,0,10,10,14,15,12,15,19,19,16,15,20,21,22,23,10,
(3,9),(3,12),(3,15),-0.0910832 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,16),-0.0925856 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,19),-0.174886 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,23),-0.0738205 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,25),-0.0423895 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,26),-0.131826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,14),(3,15),-0.0953261 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,16),-0.09286 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,19),-0.164073 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,23),-0.08716 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,25),-0.0640114 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,26),-0.0962478 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,15),(3,16),-0.092784 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,19),-0.162078 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,23),-0.0797642 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,25),-0.0543329 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,26),-0.0897926 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,16),(3,19),-0.162818 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,23),-0.0796969 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,25),-0.0669368 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,26),-0.0502284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,19),(3,23),-0.082377 # DEPENDENCYPART_TRISIBL
(3,9),(3,19),(3,25),-0.0680942 # DEPENDENCYPART_TRISIBL
(3,9),(3,19),(3,26),-0.15768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,23),(3,25),-0.0320141 # DEPENDENCYPART_TRISIBL
(3,9),(3,23),(3,26),-0.121337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,25),(3,26),-0.0515617 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,11),(3,12),0.0427103 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,14),-0.11555 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,15),-0.130537 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,16),-0.0782948 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,19),-0.0778183 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,23),-0.072884 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,25),-0.0877183 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,26),-0.147422 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,12),(3,14),-0.0923351 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,15),-0.116699 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,16),-0.0858988 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,19),-0.0840271 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,23),-0.0856739 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,25),-0.044317 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,26),-0.127209 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,14),(3,15),-0.116367 # DEPENDENCYPART_TRISIBL
(3,10),(3,14),(3,16),-0.0860089 # DEPENDENCYPART_TRISIBL
(3,10),(3,14),(3,19),-0.0840296 # DEPENDENCYPART_TRISIBL
(3,10),(3,14),(3,23),-0.0858181 # DEPENDENCYPART_TRISIBL
(3,10),(3,14),(3,25),-0.0698234 # DEPENDENCYPART_TRISIBL
(3,10),(3,14),(3,26),-0.157015 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,15),(3,16),-0.0858188 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,19),-0.0841738 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,23),-0.0854927 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,25),-0.0875072 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,26),-0.197826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,16),(3,19),-0.0841663 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,23),-0.0853967 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,25),-0.0773449 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,26),-0.15555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,19),(3,23),-0.0854681 # DEPENDENCYPART_TRISIBL
(3,10),(3,19),(3,25),-0.0712132 # DEPENDENCYPART_TRISIBL
(3,10),(3,19),(3,26),-0.156361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,23),(3,25),-0.062701 # DEPENDENCYPART_TRISIBL
(3,10),(3,23),(3,26),-0.156582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,25),(3,26),-0.103648 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,12),(3,14),-0.0223968 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,15),-0.0509081 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,16),-0.0577299 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,19),-0.00937606 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,23),0.00193574 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,25),0.0309033 # DEPENDENCYPART_TRISIBL
(3,11),(3,12),(3,26),-0.0263162 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,14),(3,15),-0.047573 # DEPENDENCYPART_TRISIBL
(3,11),(3,14),(3,16),-0.0197367 # DEPENDENCYPART_TRISIBL
(3,11),(3,14),(3,19),-0.00232795 # DEPENDENCYPART_TRISIBL
(3,11),(3,14),(3,23),-0.0278083 # DEPENDENCYPART_TRISIBL
(3,11),(3,14),(3,25),-0.119679 # DEPENDENCYPART_TRISIBL
(3,11),(3,14),(3,26),-0.0284481 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,15),(3,16),-0.0558472 # DEPENDENCYPART_TRISIBL
(3,11),(3,15),(3,19),-0.00112341 # DEPENDENCYPART_TRISIBL
(3,11),(3,15),(3,23),-0.0130911 # DEPENDENCYPART_TRISIBL
(3,11),(3,15),(3,25),-0.105049 # DEPENDENCYPART_TRISIBL
(3,11),(3,15),(3,26),-0.111481 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,16),(3,19),0.000173021 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,23),-0.0284129 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,25),-0.0459135 # DEPENDENCYPART_TRISIBL
(3,11),(3,16),(3,26),-0.161036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,19),(3,23),-0.0146165 # DEPENDENCYPART_TRISIBL
(3,11),(3,19),(3,25),-0.137952 # DEPENDENCYPART_TRISIBL
(3,11),(3,19),(3,26),-0.0130229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,23),(3,25),-0.088271 # DEPENDENCYPART_TRISIBL
(3,11),(3,23),(3,26),-0.2658 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,25),(3,26),-0.346901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,14),(3,15),-0.0973506 # DEPENDENCYPART_TRISIBL
(3,12),(3,14),(3,16),-0.0830968 # DEPENDENCYPART_TRISIBL
(3,12),(3,14),(3,19),-0.060822 # DEPENDENCYPART_TRISIBL
(3,12),(3,14),(3,23),-0.103205 # DEPENDENCYPART_TRISIBL
(3,12),(3,14),(3,25),-0.108336 # DEPENDENCYPART_TRISIBL
(3,12),(3,14),(3,26),-0.149716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,15),(3,16),-0.0883102 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,19),-0.0603813 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,23),-0.108693 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,25),-0.104453 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,26),-0.109796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,16),(3,19),-0.0604296 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,23),-0.108715 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,25),-0.0971461 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,26),-0.120889 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,19),(3,23),-0.111323 # DEPENDENCYPART_TRISIBL
(3,12),(3,19),(3,25),-0.0921803 # DEPENDENCYPART_TRISIBL
(3,12),(3,19),(3,26),-0.182359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,23),(3,25),-0.0143137 # DEPENDENCYPART_TRISIBL
(3,12),(3,23),(3,26),-0.103177 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,25),(3,26),-0.0574555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,15),(3,16),-0.0810093 # DEPENDENCYPART_TRISIBL
(3,14),(3,15),(3,19),-0.143875 # DEPENDENCYPART_TRISIBL
(3,14),(3,15),(3,23),-0.0772411 # DEPENDENCYPART_TRISIBL
(3,14),(3,15),(3,25),-0.0760376 # DEPENDENCYPART_TRISIBL
(3,14),(3,15),(3,26),-0.10725 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,16),(3,19),-0.143886 # DEPENDENCYPART_TRISIBL
(3,14),(3,16),(3,23),-0.0763618 # DEPENDENCYPART_TRISIBL
(3,14),(3,16),(3,25),-0.0888389 # DEPENDENCYPART_TRISIBL
(3,14),(3,16),(3,26),-0.105384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,19),(3,23),-0.0793712 # DEPENDENCYPART_TRISIBL
(3,14),(3,19),(3,25),-0.0290391 # DEPENDENCYPART_TRISIBL
(3,14),(3,19),(3,26),-0.134457 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,23),(3,25),-0.0778897 # DEPENDENCYPART_TRISIBL
(3,14),(3,23),(3,26),-0.155362 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,25),(3,26),-0.0794145 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,16),(3,19),-0.0805936 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,23),-0.0874873 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,25),-0.0863377 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,26),-0.175373 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,19),(3,23),-0.0875671 # DEPENDENCYPART_TRISIBL
(3,15),(3,19),(3,25),-0.07997 # DEPENDENCYPART_TRISIBL
(3,15),(3,19),(3,26),-0.17645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,23),(3,25),-0.0717262 # DEPENDENCYPART_TRISIBL
(3,15),(3,23),(3,26),-0.175904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,25),(3,26),-0.120532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,19),(3,23),-0.0840652 # DEPENDENCYPART_TRISIBL
(3,16),(3,19),(3,25),-0.0886049 # DEPENDENCYPART_TRISIBL
(3,16),(3,19),(3,26),-0.156339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,23),(3,25),-0.102746 # DEPENDENCYPART_TRISIBL
(3,16),(3,23),(3,26),-0.165913 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,25),(3,26),-0.209091 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,19),(3,23),(3,25),-0.0403306 # DEPENDENCYPART_TRISIBL
(3,19),(3,23),(3,26),-0.126492 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,19),(3,25),(3,26),-0.0574157 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,23),(3,25),(3,26),-0.136795 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.0763981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.110486 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.282976 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.14526 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,6),(5,7),-0.108777 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,8),-0.109544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,9),-0.24508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,10),-0.123419 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,11),-0.247029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,12),-0.179005 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,14),-0.165283 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,15),-0.114323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,16),-0.0603456 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,20),-0.211517 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,24),-0.078725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,25),-0.1946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,26),-0.0937963 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,7),(5,8),-0.127793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,9),-0.188943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,10),-0.11778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,11),-0.171387 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,12),-0.21735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,14),-0.129721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,15),-0.110747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,16),-0.0356345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,20),-0.217799 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,24),-0.170956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,25),-0.16946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,7),(5,26),-0.188481 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,8),(5,9),-0.188974 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,10),-0.11778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,11),-0.171766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,12),-0.21735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,14),-0.129721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,15),-0.110747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,16),-0.0356345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,20),-0.217799 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,24),-0.170956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,25),-0.16946 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,8),(5,26),-0.190298 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,10),-0.11527 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,11),-0.107984 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,12),-0.146155 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,14),-0.130194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,15),-0.114509 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,16),-0.0445779 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,20),-0.157735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,24),-0.142194 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,25),-0.163231 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,26),-0.219747 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,10),(5,11),-0.0589733 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,12),-0.0715954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,14),-0.148225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,15),-0.135399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,16),-0.0553768 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,20),-0.0866466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,24),-0.153978 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,25),-0.1731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,10),(5,26),-0.118332 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,11),(5,12),-0.239994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,14),-0.286061 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,15),-0.0593118 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,16),-0.0929871 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,20),-0.385311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,24),-0.230745 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,25),-0.250691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,11),(5,26),-0.343498 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,12),(5,14),-0.092838 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,15),-0.111031 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,16),0.0645481 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,20),-0.290521 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,24),-0.16231 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,25),-0.4678 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,12),(5,26),-0.204276 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,14),(5,15),-0.0878268 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,14),(5,16),-0.0348442 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,14),(5,20),-0.127703 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,14),(5,24),-0.153095 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,14),(5,25),-0.187608 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,14),(5,26),-0.176869 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,15),(5,16),-0.0561304 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,20),-0.0912752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,24),-0.153979 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,25),-0.182585 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,15),(5,26),-0.145202 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,16),(5,20),-0.076924 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,16),(5,24),-0.165742 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,16),(5,25),-0.143745 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,16),(5,26),-0.23951 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,20),(5,24),-0.171673 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,20),(5,25),-0.532137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,20),(5,26),-0.200295 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,24),(5,25),-0.191717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,24),(5,26),-0.0972433 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,25),(5,26),-0.322351 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,7),(5,8),-0.0897934 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,9),-0.111626 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,10),-0.0940942 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,11),-0.0795878 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,12),-0.107704 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,14),-0.107638 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,15),-0.0970834 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,16),-0.0998759 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,20),-0.0952795 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,24),-0.0488523 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,25),-0.0920841 # DEPENDENCYPART_TRISIBL
(5,6),(5,7),(5,26),-0.174987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,8),(5,9),-0.111626 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,10),-0.0940942 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,11),-0.0795878 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,12),-0.107704 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,14),-0.107638 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,15),-0.0970834 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,16),-0.0998759 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,20),-0.0952795 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,24),-0.0488523 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,25),-0.0920841 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,26),-0.174987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,10),-0.0942623 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,11),-0.0845345 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,12),-0.107033 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,14),-0.109336 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,15),-0.0972243 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,16),-0.0982503 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,20),-0.0941145 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,24),-0.0478428 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,25),-0.109796 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,26),-0.208476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,10),(5,11),-0.0739151 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,12),-0.104953 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,14),-0.106579 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,15),-0.0973259 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,16),-0.0979119 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,20),-0.0914831 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,24),-0.0476932 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,25),-0.106479 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,26),-0.156076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,11),(5,12),-0.120794 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,14),-0.113223 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,15),-0.0888966 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,16),-0.12748 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,20),-0.13803 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,24),-0.00278976 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,25),-0.105063 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,26),-0.284171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,12),(5,14),-0.100195 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,15),-0.0974167 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,16),-0.0979802 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,20),-0.0945528 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,24),-0.0560982 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,25),-0.0816037 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,26),-0.163608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,14),(5,15),-0.0936523 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,16),-0.0981945 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,20),-0.0768397 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,24),-0.0510104 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,25),-0.112152 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,26),-0.115336 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,15),(5,16),-0.0979119 # DEPENDENCYPART_TRISIBL
(5,6),(5,15),(5,20),-0.0914892 # DEPENDENCYPART_TRISIBL
