# _root_ The carnage on the Chicago Board Options Exchange , the nation 's major options market , was heavy after the trading in S&P 100 stock-index options was halted Friday .
#goldHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
#predictedHeads=2,17,2,8,8,8,8,3,8,11,15,11,15,15,8,8,0,17,17,21,27,21,26,26,26,22,19,27,28,17,
(2,15),(2,17),(2,18),-0.105798 # DEPENDENCYPART_TRISIBL
(2,15),(2,17),(2,19),-0.0419097 # DEPENDENCYPART_TRISIBL
(2,15),(2,17),(2,22),-0.0488292 # DEPENDENCYPART_TRISIBL
(2,15),(2,17),(2,30),-0.0718413 # DEPENDENCYPART_TRISIBL
(2,15),(2,17),(2,31),-0.0995577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,15),(2,18),(2,19),-0.0434686 # DEPENDENCYPART_TRISIBL
(2,15),(2,18),(2,22),-0.0574554 # DEPENDENCYPART_TRISIBL
(2,15),(2,18),(2,30),-0.0508277 # DEPENDENCYPART_TRISIBL
(2,15),(2,18),(2,31),-0.143277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,15),(2,19),(2,22),0.0045718 # DEPENDENCYPART_TRISIBL
(2,15),(2,19),(2,30),-0.0515411 # DEPENDENCYPART_TRISIBL
(2,15),(2,19),(2,31),-0.121551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,15),(2,22),(2,30),-0.0434016 # DEPENDENCYPART_TRISIBL
(2,15),(2,22),(2,31),-0.117437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,15),(2,30),(2,31),-0.0206984 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,16),(2,17),(2,18),-0.064145 # DEPENDENCYPART_TRISIBL
(2,16),(2,17),(2,19),-0.0425596 # DEPENDENCYPART_TRISIBL
(2,16),(2,17),(2,22),-0.111892 # DEPENDENCYPART_TRISIBL
(2,16),(2,17),(2,30),-0.112372 # DEPENDENCYPART_TRISIBL
(2,16),(2,17),(2,31),-0.168907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,16),(2,18),(2,19),-0.065947 # DEPENDENCYPART_TRISIBL
(2,16),(2,18),(2,22),-0.130111 # DEPENDENCYPART_TRISIBL
(2,16),(2,18),(2,30),-0.0804204 # DEPENDENCYPART_TRISIBL
(2,16),(2,18),(2,31),-0.136446 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,16),(2,19),(2,22),-0.161588 # DEPENDENCYPART_TRISIBL
(2,16),(2,19),(2,30),-0.0680353 # DEPENDENCYPART_TRISIBL
(2,16),(2,19),(2,31),-0.10499 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,16),(2,22),(2,30),-0.0638866 # DEPENDENCYPART_TRISIBL
(2,16),(2,22),(2,31),-0.129131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,16),(2,30),(2,31),-0.33214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,17),(2,18),(2,19),-0.0526318 # DEPENDENCYPART_TRISIBL
(2,17),(2,18),(2,22),-0.0510908 # DEPENDENCYPART_TRISIBL
(2,17),(2,18),(2,30),-0.0554198 # DEPENDENCYPART_TRISIBL
(2,17),(2,18),(2,31),-0.16355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,17),(2,19),(2,22),-0.0590804 # DEPENDENCYPART_TRISIBL
(2,17),(2,19),(2,30),-0.0378001 # DEPENDENCYPART_TRISIBL
(2,17),(2,19),(2,31),-0.120436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,17),(2,22),(2,30),-0.0410681 # DEPENDENCYPART_TRISIBL
(2,17),(2,22),(2,31),-0.0985946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,17),(2,30),(2,31),-0.0838032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,18),(2,19),(2,22),-0.0605023 # DEPENDENCYPART_TRISIBL
(2,18),(2,19),(2,30),-0.0512128 # DEPENDENCYPART_TRISIBL
(2,18),(2,19),(2,31),-0.0892879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,18),(2,22),(2,30),-0.0310968 # DEPENDENCYPART_TRISIBL
(2,18),(2,22),(2,31),-0.0968026 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,18),(2,30),(2,31),-0.146189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,19),(2,22),(2,30),-0.0842558 # DEPENDENCYPART_TRISIBL
(2,19),(2,22),(2,31),-0.167614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,19),(2,30),(2,31),-0.0771843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,22),(2,30),(2,31),-0.0914135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,1),(2,-1),-0.140671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,4),(3,5),-0.0892999 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,6),-0.0854732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,7),-0.0725732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,8),-0.0749096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,9),-6.97159e-05 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,14),-0.0434994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,15),-0.199484 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,30),-0.186862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,31),-0.123361 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,5),(3,6),-0.158942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,7),-0.14554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,8),-0.148451 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,9),0.018238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,14),-0.058233 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,15),-0.206196 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,30),-0.123294 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,31),0.339621 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,6),(3,7),-0.145532 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,8),-0.148443 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,9),0.0197302 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,14),-0.0581929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,15),-0.202404 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,30),-0.125022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,31),0.329198 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,7),(3,8),-0.148377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,9),0.03029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,14),-0.058236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,15),-0.205739 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,30),-0.120854 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,31),0.319915 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,8),(3,9),0.0148819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,14),-0.0585358 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,15),-0.209147 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,30),-0.127156 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,31),0.375212 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,9),(3,14),-0.144295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,15),-0.234272 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,30),-0.19564 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,31),-0.491341 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,14),(3,15),-0.16106 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,14),(3,30),-0.114385 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,14),(3,31),0.277259 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,15),(3,30),-0.0331997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,15),(3,31),0.243887 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,30),(3,31),-0.268396 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,5),(3,6),-0.101061 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,7),-0.101059 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,8),-0.101068 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,9),-0.0877561 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,14),-0.113658 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,15),-0.107222 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,30),-0.0865641 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,31),-0.17533 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,6),(3,7),-0.101057 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,8),-0.101066 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,9),-0.0877625 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,14),-0.113658 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,15),-0.107228 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,30),-0.0865641 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,31),-0.17533 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,7),(3,8),-0.101066 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,9),-0.0877561 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,14),-0.113658 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,15),-0.107222 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,30),-0.0865642 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,31),-0.175331 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,8),(3,9),-0.087757 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,14),-0.113658 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,15),-0.107226 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,30),-0.0865641 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,31),-0.175331 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,9),(3,14),-0.115174 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,15),-0.1154 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,30),-0.0908136 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,31),-0.0432379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,14),(3,15),-0.107073 # DEPENDENCYPART_TRISIBL
(3,4),(3,14),(3,30),-0.0914664 # DEPENDENCYPART_TRISIBL
(3,4),(3,14),(3,31),-0.12568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,15),(3,30),-0.0902604 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,31),-0.155222 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,30),(3,31),-0.171108 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,7),-0.15686 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,8),-0.16018 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,9),-0.0844336 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,14),-0.118069 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,15),-0.166417 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,30),-0.0820341 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,31),-0.168528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,7),(3,8),-0.160497 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,9),-0.0843809 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,14),-0.11807 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,15),-0.166417 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,30),-0.0820341 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,31),-0.168101 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,8),(3,9),-0.0843831 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,14),-0.118069 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,15),-0.166419 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,30),-0.0820341 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,31),-0.16811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,9),(3,14),-0.159787 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,15),-0.173832 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,30),-0.101725 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,31),-0.054627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,14),(3,15),-0.160004 # DEPENDENCYPART_TRISIBL
(3,5),(3,14),(3,30),-0.0798744 # DEPENDENCYPART_TRISIBL
(3,5),(3,14),(3,31),-0.0933697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,15),(3,30),-0.0693946 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,31),-0.143776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,30),(3,31),-0.0837577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,8),-0.158281 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,9),-0.087502 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,14),-0.118208 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,15),-0.168428 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,30),-0.0846891 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,31),-0.166307 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,9),-0.0875042 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,14),-0.118207 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,15),-0.168431 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,30),-0.0846891 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,31),-0.166316 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,14),-0.159926 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,15),-0.178537 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,30),-0.104377 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,31),-0.0567151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,14),(3,15),-0.161984 # DEPENDENCYPART_TRISIBL
(3,6),(3,14),(3,30),-0.0825321 # DEPENDENCYPART_TRISIBL
(3,6),(3,14),(3,31),-0.0915493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,15),(3,30),-0.0720856 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,31),-0.137082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,30),(3,31),-0.083269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,8),(3,9),-0.0862139 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,14),-0.118319 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,15),-0.169777 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,30),-0.0872505 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,31),-0.178908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,9),(3,14),-0.160207 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,15),-0.180541 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,30),-0.106941 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,31),-0.0686857 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,14),(3,15),-0.163317 # DEPENDENCYPART_TRISIBL
(3,7),(3,14),(3,30),-0.0850908 # DEPENDENCYPART_TRISIBL
(3,7),(3,14),(3,31),-0.103877 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,15),(3,30),-0.0746126 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,31),-0.153562 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,30),(3,31),-0.0927664 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,14),-0.160281 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,15),-0.180794 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,30),-0.10436 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,31),-0.0642567 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,14),(3,15),-0.16376 # DEPENDENCYPART_TRISIBL
(3,8),(3,14),(3,30),-0.0825528 # DEPENDENCYPART_TRISIBL
(3,8),(3,14),(3,31),-0.097929 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,15),(3,30),-0.0737494 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,31),-0.14933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,30),(3,31),-0.0924339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,14),(3,15),-0.0642883 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,30),-0.0464891 # DEPENDENCYPART_TRISIBL
(3,9),(3,14),(3,31),-0.138901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,15),(3,30),-0.0644624 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,31),-0.136236 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,30),(3,31),-0.326269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,15),(3,30),-0.0892833 # DEPENDENCYPART_TRISIBL
(3,14),(3,15),(3,31),-0.133486 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,14),(3,30),(3,31),-0.124601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,30),(3,31),-0.106002 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,-1),-0.106371 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,31),-0.270732 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,6),(5,9),-0.146121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,15),-0.28783 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,6),(5,31),-0.236258 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,9),(5,15),-0.105732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,9),(5,31),-0.704101 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,5),(5,15),(5,31),-0.203335 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(5,6),(5,9),(5,15),0.0313015 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,31),-0.167412 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,15),(5,31),-0.230707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,15),(5,31),-0.107619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,-1),-0.178182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,8),-0.175495 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,9),-0.142462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,15),-0.289444 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,16),-0.142462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,31),-0.251414 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,8),(6,9),-0.149705 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,15),-0.291883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,16),-0.149705 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,31),-0.24598 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,9),(6,15),-0.101434 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,16),-0.0539342 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,31),-0.727524 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,15),(6,16),-0.199837 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,15),(6,31),-0.227699 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,16),(6,31),-0.727524 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,9),-0.12237 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,15),-0.121817 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,16),-0.12237 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,31),-0.219558 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,9),(6,15),0.0290992 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,16),-0.100547 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,31),-0.181531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,15),(6,16),-0.0804578 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,31),-0.249375 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,16),(6,31),-0.181531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,9),(6,15),0.0292522 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,16),-0.0991753 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,31),-0.181248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,15),(6,16),-0.0774174 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,31),-0.247936 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,16),(6,31),-0.181248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,15),(6,16),0.434169 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,31),-0.0842469 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,16),(6,31),-0.482599 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,16),(6,31),-0.104617 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),-0.0703905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),-0.195601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,-1),-0.156799 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,-1),-0.0273705 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.146054 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.273104 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,12),-0.0756567 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,14),-0.18426 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,15),-0.284739 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,16),-0.146054 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,17),-0.135538 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,30),-0.213094 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,31),-0.235437 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,11),-0.0693182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,12),-0.092761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,14),-0.160378 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,15),-0.0883568 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,16),-0.0503355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,17),-0.0968478 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,30),-0.319268 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,31),-0.713438 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,11),(7,12),-0.0213743 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,14),-0.181242 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,15),-0.234271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,16),-0.199938 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,17),-0.103967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,30),-0.202002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,11),(7,31),-0.204853 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,12),(7,14),-0.20042 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,15),-0.318079 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,16),-0.133966 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,17),-0.0610151 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,30),-0.272682 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,12),(7,31),0.0126156 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,14),(7,15),-0.179388 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,14),(7,16),-0.0610461 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
