# _root_ `` We have no plans to adjust our asset allocation in foreign equities , '' said Masato Murakami , chief portfolio manager in the pension fund management department at Yasuda Trust & Banking Co .
#goldHeads=16,3,16,5,3,5,6,10,10,7,10,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,28,31,29,31,32,33,16,
#predictedHeads=16,3,16,5,3,5,6,10,10,7,10,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,22,31,29,31,32,33,16,
(11,13),(16,12),0.167214 # DEPENDENCYPART_HEADBIGRAM
(11,13),(18,12),0.171155 # DEPENDENCYPART_HEADBIGRAM
(11,13),(22,12),0.1656 # DEPENDENCYPART_HEADBIGRAM
(11,13),(28,12),0.165601 # DEPENDENCYPART_HEADBIGRAM
(11,14),(3,13),-0.0727588 # DEPENDENCYPART_HEADBIGRAM
(11,14),(5,13),-0.0836421 # DEPENDENCYPART_HEADBIGRAM
(11,14),(6,13),-0.0899661 # DEPENDENCYPART_HEADBIGRAM
(11,14),(7,13),-0.0821401 # DEPENDENCYPART_HEADBIGRAM
(11,14),(10,13),-0.0625962 # DEPENDENCYPART_HEADBIGRAM
(11,14),(11,13),0.0648462 # DEPENDENCYPART_HEADBIGRAM
(11,14),(16,13),0.152823 # DEPENDENCYPART_HEADBIGRAM
(11,14),(18,13),0.163372 # DEPENDENCYPART_HEADBIGRAM
(11,14),(22,13),0.16658 # DEPENDENCYPART_HEADBIGRAM
(11,15),(3,14),-0.0655164 # DEPENDENCYPART_HEADBIGRAM
(11,15),(5,14),-0.0692774 # DEPENDENCYPART_HEADBIGRAM
(11,15),(6,14),-0.0635931 # DEPENDENCYPART_HEADBIGRAM
(11,15),(7,14),-0.0651 # DEPENDENCYPART_HEADBIGRAM
(11,15),(9,14),-0.0776256 # DEPENDENCYPART_HEADBIGRAM
(11,15),(10,14),-0.0763538 # DEPENDENCYPART_HEADBIGRAM
(11,15),(11,14),-0.0187661 # DEPENDENCYPART_HEADBIGRAM
(11,15),(13,14),0.0561518 # DEPENDENCYPART_HEADBIGRAM
(11,15),(16,14),0.167762 # DEPENDENCYPART_HEADBIGRAM
(11,15),(18,14),0.160833 # DEPENDENCYPART_HEADBIGRAM
(11,16),(3,15),-0.0630274 # DEPENDENCYPART_HEADBIGRAM
(11,16),(5,15),-0.0732767 # DEPENDENCYPART_HEADBIGRAM
(11,16),(7,15),-0.0621879 # DEPENDENCYPART_HEADBIGRAM
(11,16),(9,15),-0.04933 # DEPENDENCYPART_HEADBIGRAM
(11,16),(10,15),-0.0515337 # DEPENDENCYPART_HEADBIGRAM
(11,16),(11,15),0.0591832 # DEPENDENCYPART_HEADBIGRAM
(11,16),(13,15),0.0425478 # DEPENDENCYPART_HEADBIGRAM
(11,16),(16,15),0.144101 # DEPENDENCYPART_HEADBIGRAM
(11,16),(18,15),0.167849 # DEPENDENCYPART_HEADBIGRAM
(11,16),(22,15),0.186367 # DEPENDENCYPART_HEADBIGRAM
(11,18),(13,17),0.0662518 # DEPENDENCYPART_HEADBIGRAM
(11,18),(16,17),0.0339104 # DEPENDENCYPART_HEADBIGRAM
(11,18),(18,17),0.288653 # DEPENDENCYPART_HEADBIGRAM
(11,18),(21,17),0.168748 # DEPENDENCYPART_HEADBIGRAM
(11,18),(22,17),0.168748 # DEPENDENCYPART_HEADBIGRAM
(13,4),(0,3),-0.111029 # DEPENDENCYPART_HEADBIGRAM
(13,4),(1,3),-0.202782 # DEPENDENCYPART_HEADBIGRAM
(13,4),(5,3),-0.0928687 # DEPENDENCYPART_HEADBIGRAM
(13,4),(6,3),-0.0872953 # DEPENDENCYPART_HEADBIGRAM
(13,4),(10,3),-0.0915999 # DEPENDENCYPART_HEADBIGRAM
(13,4),(16,3),0.0863294 # DEPENDENCYPART_HEADBIGRAM
(13,4),(18,3),0.0920155 # DEPENDENCYPART_HEADBIGRAM
(13,4),(22,3),0.0945507 # DEPENDENCYPART_HEADBIGRAM
(13,4),(28,3),0.0934016 # DEPENDENCYPART_HEADBIGRAM
(13,4),(31,3),0.0908664 # DEPENDENCYPART_HEADBIGRAM
(13,5),(3,4),-0.201044 # DEPENDENCYPART_HEADBIGRAM
(13,5),(5,4),-0.091134 # DEPENDENCYPART_HEADBIGRAM
(13,5),(6,4),-0.0861207 # DEPENDENCYPART_HEADBIGRAM
(13,5),(7,4),-0.0864039 # DEPENDENCYPART_HEADBIGRAM
(13,5),(10,4),-0.0900003 # DEPENDENCYPART_HEADBIGRAM
(13,5),(13,4),0.111281 # DEPENDENCYPART_HEADBIGRAM
(13,5),(16,4),0.0989731 # DEPENDENCYPART_HEADBIGRAM
(13,5),(22,4),0.093275 # DEPENDENCYPART_HEADBIGRAM
(13,8),(3,7),-0.202428 # DEPENDENCYPART_HEADBIGRAM
(13,8),(5,7),-0.217411 # DEPENDENCYPART_HEADBIGRAM
(13,8),(6,7),-0.177131 # DEPENDENCYPART_HEADBIGRAM
(13,8),(16,7),0.103614 # DEPENDENCYPART_HEADBIGRAM
(13,9),(3,8),-0.199292 # DEPENDENCYPART_HEADBIGRAM
(13,9),(5,8),-0.199117 # DEPENDENCYPART_HEADBIGRAM
(13,9),(7,8),-0.199941 # DEPENDENCYPART_HEADBIGRAM
(13,9),(9,8),-0.0523247 # DEPENDENCYPART_HEADBIGRAM
(13,9),(10,8),-0.0896678 # DEPENDENCYPART_HEADBIGRAM
(13,9),(13,8),0.0862138 # DEPENDENCYPART_HEADBIGRAM
(13,9),(16,8),0.0980883 # DEPENDENCYPART_HEADBIGRAM
(13,9),(18,8),0.0980915 # DEPENDENCYPART_HEADBIGRAM
(13,9),(22,8),0.0951322 # DEPENDENCYPART_HEADBIGRAM
(13,9),(28,8),0.0951322 # DEPENDENCYPART_HEADBIGRAM
(13,10),(3,9),-0.195936 # DEPENDENCYPART_HEADBIGRAM
(13,10),(5,9),-0.211107 # DEPENDENCYPART_HEADBIGRAM
(13,10),(6,9),-0.243234 # DEPENDENCYPART_HEADBIGRAM
(13,10),(7,9),-0.238935 # DEPENDENCYPART_HEADBIGRAM
(13,10),(8,9),-0.226716 # DEPENDENCYPART_HEADBIGRAM
(13,10),(10,9),-0.122969 # DEPENDENCYPART_HEADBIGRAM
(13,10),(13,9),0.187679 # DEPENDENCYPART_HEADBIGRAM
(13,10),(16,9),0.0904043 # DEPENDENCYPART_HEADBIGRAM
(13,11),(3,10),-0.214151 # DEPENDENCYPART_HEADBIGRAM
(13,11),(4,10),-0.224453 # DEPENDENCYPART_HEADBIGRAM
(13,11),(5,10),-0.226519 # DEPENDENCYPART_HEADBIGRAM
(13,11),(6,10),-0.208963 # DEPENDENCYPART_HEADBIGRAM
(13,11),(7,10),-0.227976 # DEPENDENCYPART_HEADBIGRAM
(13,11),(9,10),-0.221419 # DEPENDENCYPART_HEADBIGRAM
(13,11),(11,10),-0.0946337 # DEPENDENCYPART_HEADBIGRAM
(13,11),(13,10),0.0686083 # DEPENDENCYPART_HEADBIGRAM
(13,11),(16,10),0.0931362 # DEPENDENCYPART_HEADBIGRAM
(13,11),(18,10),0.0899998 # DEPENDENCYPART_HEADBIGRAM
(13,12),(3,11),-0.195867 # DEPENDENCYPART_HEADBIGRAM
(13,12),(4,11),-0.166963 # DEPENDENCYPART_HEADBIGRAM
(13,12),(5,11),-0.247892 # DEPENDENCYPART_HEADBIGRAM
(13,12),(6,11),-0.195958 # DEPENDENCYPART_HEADBIGRAM
(13,12),(7,11),-0.192988 # DEPENDENCYPART_HEADBIGRAM
(13,12),(8,11),-0.171877 # DEPENDENCYPART_HEADBIGRAM
(13,12),(9,11),-0.136326 # DEPENDENCYPART_HEADBIGRAM
(13,12),(10,11),-0.130393 # DEPENDENCYPART_HEADBIGRAM
(13,12),(13,11),0.0604835 # DEPENDENCYPART_HEADBIGRAM
(13,12),(16,11),0.0741865 # DEPENDENCYPART_HEADBIGRAM
(13,14),(3,13),-0.0678663 # DEPENDENCYPART_HEADBIGRAM
(13,14),(5,13),0.0513374 # DEPENDENCYPART_HEADBIGRAM
(13,14),(6,13),-0.08986 # DEPENDENCYPART_HEADBIGRAM
(13,14),(7,13),-0.0665525 # DEPENDENCYPART_HEADBIGRAM
(13,14),(10,13),0.0625516 # DEPENDENCYPART_HEADBIGRAM
(13,14),(11,13),-0.0585267 # DEPENDENCYPART_HEADBIGRAM
(13,14),(16,13),0.0787014 # DEPENDENCYPART_HEADBIGRAM
(13,14),(18,13),0.0727184 # DEPENDENCYPART_HEADBIGRAM
(13,14),(22,13),0.265949 # DEPENDENCYPART_HEADBIGRAM
(13,15),(3,14),-0.0672004 # DEPENDENCYPART_HEADBIGRAM
(13,15),(5,14),-0.0687165 # DEPENDENCYPART_HEADBIGRAM
(13,15),(6,14),-0.0639084 # DEPENDENCYPART_HEADBIGRAM
(13,15),(7,14),-0.065625 # DEPENDENCYPART_HEADBIGRAM
(13,15),(9,14),-0.0660962 # DEPENDENCYPART_HEADBIGRAM
(13,15),(10,14),-0.0660798 # DEPENDENCYPART_HEADBIGRAM
(13,15),(11,14),-0.0634213 # DEPENDENCYPART_HEADBIGRAM
(13,15),(13,14),0.0534782 # DEPENDENCYPART_HEADBIGRAM
(13,15),(16,14),0.168056 # DEPENDENCYPART_HEADBIGRAM
(13,15),(18,14),0.172336 # DEPENDENCYPART_HEADBIGRAM
(13,16),(3,15),-0.0631157 # DEPENDENCYPART_HEADBIGRAM
(13,16),(5,15),-0.0625131 # DEPENDENCYPART_HEADBIGRAM
(13,16),(7,15),-0.0619672 # DEPENDENCYPART_HEADBIGRAM
(13,16),(9,15),-0.0624385 # DEPENDENCYPART_HEADBIGRAM
(13,16),(10,15),-0.0624862 # DEPENDENCYPART_HEADBIGRAM
(13,16),(11,15),-0.0625482 # DEPENDENCYPART_HEADBIGRAM
(13,16),(13,15),0.0633001 # DEPENDENCYPART_HEADBIGRAM
(13,16),(16,15),0.147539 # DEPENDENCYPART_HEADBIGRAM
(13,16),(18,15),0.173662 # DEPENDENCYPART_HEADBIGRAM
(13,16),(22,15),0.173159 # DEPENDENCYPART_HEADBIGRAM
(13,17),(0,16),-0.0493701 # DEPENDENCYPART_HEADBIGRAM
(13,17),(3,16),-0.0612243 # DEPENDENCYPART_HEADBIGRAM
(13,17),(5,16),-0.0684648 # DEPENDENCYPART_HEADBIGRAM
(13,17),(7,16),-0.0623112 # DEPENDENCYPART_HEADBIGRAM
(13,17),(10,16),-0.0647673 # DEPENDENCYPART_HEADBIGRAM
(13,17),(11,16),-0.0596879 # DEPENDENCYPART_HEADBIGRAM
(13,17),(13,16),0.0663884 # DEPENDENCYPART_HEADBIGRAM
(13,18),(13,17),0.134682 # DEPENDENCYPART_HEADBIGRAM
(13,18),(16,17),0.0877544 # DEPENDENCYPART_HEADBIGRAM
(13,18),(18,17),0.292583 # DEPENDENCYPART_HEADBIGRAM
(13,18),(21,17),0.16827 # DEPENDENCYPART_HEADBIGRAM
(13,18),(22,17),0.16827 # DEPENDENCYPART_HEADBIGRAM
(13,19),(3,18),-0.0668912 # DEPENDENCYPART_HEADBIGRAM
(13,19),(5,18),-0.0645532 # DEPENDENCYPART_HEADBIGRAM
(13,19),(7,18),-0.0641095 # DEPENDENCYPART_HEADBIGRAM
(13,19),(10,18),-0.0758217 # DEPENDENCYPART_HEADBIGRAM
(13,19),(11,18),-0.0969269 # DEPENDENCYPART_HEADBIGRAM
(13,19),(13,18),0.0457337 # DEPENDENCYPART_HEADBIGRAM
(13,19),(16,18),0.146097 # DEPENDENCYPART_HEADBIGRAM
(13,19),(17,18),0.14427 # DEPENDENCYPART_HEADBIGRAM
(13,19),(20,18),0.137255 # DEPENDENCYPART_HEADBIGRAM
(13,19),(22,18),0.142522 # DEPENDENCYPART_HEADBIGRAM
(13,22),(16,21),0.0726675 # DEPENDENCYPART_HEADBIGRAM
(13,22),(17,21),0.0766664 # DEPENDENCYPART_HEADBIGRAM
(13,22),(18,21),0.0766664 # DEPENDENCYPART_HEADBIGRAM
(13,22),(20,21),0.012766 # DEPENDENCYPART_HEADBIGRAM
(13,22),(22,21),0.146529 # DEPENDENCYPART_HEADBIGRAM
(13,22),(28,21),0.168205 # DEPENDENCYPART_HEADBIGRAM
(13,22),(31,21),0.170551 # DEPENDENCYPART_HEADBIGRAM
(13,23),(3,22),-0.0480357 # DEPENDENCYPART_HEADBIGRAM
(13,23),(7,22),-0.0669135 # DEPENDENCYPART_HEADBIGRAM
(13,23),(10,22),-0.0635423 # DEPENDENCYPART_HEADBIGRAM
(13,23),(13,22),-0.00514389 # DEPENDENCYPART_HEADBIGRAM
(13,23),(16,22),0.0815417 # DEPENDENCYPART_HEADBIGRAM
(13,23),(17,22),0.0607985 # DEPENDENCYPART_HEADBIGRAM
(13,23),(18,22),0.0607985 # DEPENDENCYPART_HEADBIGRAM
(13,23),(23,22),0.143571 # DEPENDENCYPART_HEADBIGRAM
(13,23),(28,22),0.172267 # DEPENDENCYPART_HEADBIGRAM
(13,23),(31,22),0.168439 # DEPENDENCYPART_HEADBIGRAM
(16,2),(2,1),-0.0863564 # DEPENDENCYPART_HEADBIGRAM
(16,2),(3,1),-0.096143 # DEPENDENCYPART_HEADBIGRAM
(16,2),(5,1),-0.0854859 # DEPENDENCYPART_HEADBIGRAM
(16,2),(6,1),-0.086479 # DEPENDENCYPART_HEADBIGRAM
(16,2),(7,1),-0.0884851 # DEPENDENCYPART_HEADBIGRAM
(16,2),(10,1),-0.0800814 # DEPENDENCYPART_HEADBIGRAM
(16,2),(16,1),0.0632654 # DEPENDENCYPART_HEADBIGRAM
(16,2),(18,1),0.0923726 # DEPENDENCYPART_HEADBIGRAM
(16,2),(22,1),0.103169 # DEPENDENCYPART_HEADBIGRAM
(16,2),(28,1),0.10317 # DEPENDENCYPART_HEADBIGRAM
(16,3),(1,2),-0.202113 # DEPENDENCYPART_HEADBIGRAM
(16,3),(3,2),-0.0218484 # DEPENDENCYPART_HEADBIGRAM
(16,3),(5,2),-0.0868798 # DEPENDENCYPART_HEADBIGRAM
(16,3),(6,2),-0.0866639 # DEPENDENCYPART_HEADBIGRAM
(16,3),(16,2),0.0867752 # DEPENDENCYPART_HEADBIGRAM
(16,4),(0,3),-0.218319 # DEPENDENCYPART_HEADBIGRAM
(16,4),(1,3),-0.199098 # DEPENDENCYPART_HEADBIGRAM
(16,4),(5,3),-0.0785175 # DEPENDENCYPART_HEADBIGRAM
(16,4),(6,3),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(16,4),(10,3),-0.0909491 # DEPENDENCYPART_HEADBIGRAM
(16,4),(16,3),0.0971418 # DEPENDENCYPART_HEADBIGRAM
(16,4),(18,3),0.0990147 # DEPENDENCYPART_HEADBIGRAM
(16,4),(22,3),0.094084 # DEPENDENCYPART_HEADBIGRAM
(16,4),(28,3),0.0940791 # DEPENDENCYPART_HEADBIGRAM
(16,4),(31,3),0.0966466 # DEPENDENCYPART_HEADBIGRAM
(16,5),(3,4),-0.200444 # DEPENDENCYPART_HEADBIGRAM
(16,5),(5,4),-0.0615855 # DEPENDENCYPART_HEADBIGRAM
(16,5),(6,4),-0.0861491 # DEPENDENCYPART_HEADBIGRAM
(16,5),(7,4),-0.0861252 # DEPENDENCYPART_HEADBIGRAM
(16,5),(10,4),-0.0886368 # DEPENDENCYPART_HEADBIGRAM
(16,5),(13,4),-0.0890401 # DEPENDENCYPART_HEADBIGRAM
(16,5),(16,4),0.0944073 # DEPENDENCYPART_HEADBIGRAM
(16,5),(22,4),0.0951469 # DEPENDENCYPART_HEADBIGRAM
(16,6),(2,5),-0.201706 # DEPENDENCYPART_HEADBIGRAM
(16,6),(3,5),-0.200213 # DEPENDENCYPART_HEADBIGRAM
(16,6),(4,5),-0.199912 # DEPENDENCYPART_HEADBIGRAM
(16,6),(6,5),-0.106156 # DEPENDENCYPART_HEADBIGRAM
(16,6),(7,5),-0.090801 # DEPENDENCYPART_HEADBIGRAM
(16,6),(8,5),-0.0864504 # DEPENDENCYPART_HEADBIGRAM
(16,6),(10,5),-0.0908229 # DEPENDENCYPART_HEADBIGRAM
(16,6),(13,5),-0.0836957 # DEPENDENCYPART_HEADBIGRAM
(16,6),(16,5),0.0683027 # DEPENDENCYPART_HEADBIGRAM
(16,6),(22,5),0.0946376 # DEPENDENCYPART_HEADBIGRAM
(16,7),(1,6),-0.1991 # DEPENDENCYPART_HEADBIGRAM
(16,7),(2,6),-0.199783 # DEPENDENCYPART_HEADBIGRAM
(16,7),(3,6),-0.199188 # DEPENDENCYPART_HEADBIGRAM
(16,7),(4,6),-0.199136 # DEPENDENCYPART_HEADBIGRAM
(16,7),(5,6),-0.199566 # DEPENDENCYPART_HEADBIGRAM
(16,7),(7,6),-0.0605717 # DEPENDENCYPART_HEADBIGRAM
(16,7),(8,6),-0.0871426 # DEPENDENCYPART_HEADBIGRAM
(16,7),(10,6),-0.0872439 # DEPENDENCYPART_HEADBIGRAM
(16,7),(16,6),0.0813364 # DEPENDENCYPART_HEADBIGRAM
(16,8),(3,7),-0.19953 # DEPENDENCYPART_HEADBIGRAM
(16,8),(5,7),-0.190488 # DEPENDENCYPART_HEADBIGRAM
(16,8),(6,7),-0.192945 # DEPENDENCYPART_HEADBIGRAM
(16,8),(16,7),0.0989897 # DEPENDENCYPART_HEADBIGRAM
(16,9),(3,8),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(16,9),(5,8),-0.202168 # DEPENDENCYPART_HEADBIGRAM
(16,9),(7,8),-0.200093 # DEPENDENCYPART_HEADBIGRAM
(16,9),(9,8),-0.0878175 # DEPENDENCYPART_HEADBIGRAM
(16,9),(10,8),-0.0905685 # DEPENDENCYPART_HEADBIGRAM
(16,9),(13,8),-0.0893944 # DEPENDENCYPART_HEADBIGRAM
(16,9),(16,8),0.101819 # DEPENDENCYPART_HEADBIGRAM
(16,9),(18,8),0.098993 # DEPENDENCYPART_HEADBIGRAM
(16,9),(22,8),0.0930306 # DEPENDENCYPART_HEADBIGRAM
(16,9),(28,8),0.0930306 # DEPENDENCYPART_HEADBIGRAM
(16,10),(3,9),-0.195075 # DEPENDENCYPART_HEADBIGRAM
(16,10),(5,9),-0.206136 # DEPENDENCYPART_HEADBIGRAM
(16,10),(6,9),-0.215814 # DEPENDENCYPART_HEADBIGRAM
(16,10),(7,9),-0.241734 # DEPENDENCYPART_HEADBIGRAM
(16,10),(8,9),-0.220941 # DEPENDENCYPART_HEADBIGRAM
(16,10),(10,9),-0.0283057 # DEPENDENCYPART_HEADBIGRAM
(16,10),(13,9),-0.0870681 # DEPENDENCYPART_HEADBIGRAM
(16,10),(16,9),0.0577937 # DEPENDENCYPART_HEADBIGRAM
(16,11),(3,10),-0.193209 # DEPENDENCYPART_HEADBIGRAM
(16,11),(4,10),-0.184233 # DEPENDENCYPART_HEADBIGRAM
(16,11),(5,10),-0.177696 # DEPENDENCYPART_HEADBIGRAM
(16,11),(6,10),-0.173804 # DEPENDENCYPART_HEADBIGRAM
(16,11),(7,10),-0.171472 # DEPENDENCYPART_HEADBIGRAM
(16,11),(9,10),-0.180607 # DEPENDENCYPART_HEADBIGRAM
(16,11),(11,10),-0.121132 # DEPENDENCYPART_HEADBIGRAM
(16,11),(13,10),-0.109097 # DEPENDENCYPART_HEADBIGRAM
(16,11),(16,10),0.107486 # DEPENDENCYPART_HEADBIGRAM
(16,11),(18,10),0.0835516 # DEPENDENCYPART_HEADBIGRAM
(16,12),(3,11),-0.224358 # DEPENDENCYPART_HEADBIGRAM
(16,12),(4,11),-0.224082 # DEPENDENCYPART_HEADBIGRAM
(16,12),(5,11),-0.222058 # DEPENDENCYPART_HEADBIGRAM
(16,12),(6,11),-0.189904 # DEPENDENCYPART_HEADBIGRAM
(16,12),(7,11),-0.191293 # DEPENDENCYPART_HEADBIGRAM
(16,12),(8,11),-0.189606 # DEPENDENCYPART_HEADBIGRAM
(16,12),(9,11),-0.169667 # DEPENDENCYPART_HEADBIGRAM
(16,12),(10,11),-0.169667 # DEPENDENCYPART_HEADBIGRAM
(16,12),(13,11),-0.0863926 # DEPENDENCYPART_HEADBIGRAM
(16,12),(16,11),0.0791807 # DEPENDENCYPART_HEADBIGRAM
(16,13),(3,12),-0.20221 # DEPENDENCYPART_HEADBIGRAM
(16,13),(7,12),-0.200568 # DEPENDENCYPART_HEADBIGRAM
(16,13),(10,12),-0.189973 # DEPENDENCYPART_HEADBIGRAM
(16,13),(11,12),-0.212864 # DEPENDENCYPART_HEADBIGRAM
(16,13),(13,12),-0.0696927 # DEPENDENCYPART_HEADBIGRAM
(16,13),(16,12),0.0208053 # DEPENDENCYPART_HEADBIGRAM
(16,13),(18,12),0.0960277 # DEPENDENCYPART_HEADBIGRAM
(16,13),(22,12),0.0971046 # DEPENDENCYPART_HEADBIGRAM
(16,13),(28,12),0.0973881 # DEPENDENCYPART_HEADBIGRAM
(16,14),(3,13),-0.159477 # DEPENDENCYPART_HEADBIGRAM
(16,14),(5,13),-0.215253 # DEPENDENCYPART_HEADBIGRAM
(16,14),(6,13),-0.123241 # DEPENDENCYPART_HEADBIGRAM
(16,14),(7,13),-0.149624 # DEPENDENCYPART_HEADBIGRAM
(16,14),(10,13),-0.186472 # DEPENDENCYPART_HEADBIGRAM
(16,14),(11,13),-0.0592266 # DEPENDENCYPART_HEADBIGRAM
(16,14),(16,13),-0.0664319 # DEPENDENCYPART_HEADBIGRAM
(16,14),(18,13),0.102429 # DEPENDENCYPART_HEADBIGRAM
(16,14),(22,13),0.102353 # DEPENDENCYPART_HEADBIGRAM
(16,15),(3,14),-0.217234 # DEPENDENCYPART_HEADBIGRAM
(16,15),(5,14),-0.21289 # DEPENDENCYPART_HEADBIGRAM
(16,15),(6,14),-0.202665 # DEPENDENCYPART_HEADBIGRAM
(16,15),(7,14),-0.209493 # DEPENDENCYPART_HEADBIGRAM
(16,15),(9,14),-0.205762 # DEPENDENCYPART_HEADBIGRAM
(16,15),(10,14),-0.205587 # DEPENDENCYPART_HEADBIGRAM
(16,15),(11,14),-0.174612 # DEPENDENCYPART_HEADBIGRAM
(16,15),(13,14),-0.21899 # DEPENDENCYPART_HEADBIGRAM
(16,15),(16,14),0.294626 # DEPENDENCYPART_HEADBIGRAM
(16,15),(18,14),0.0814611 # DEPENDENCYPART_HEADBIGRAM
(16,17),(0,16),-0.107682 # DEPENDENCYPART_HEADBIGRAM
(16,17),(3,16),-0.0698324 # DEPENDENCYPART_HEADBIGRAM
(16,17),(5,16),-0.0636665 # DEPENDENCYPART_HEADBIGRAM
(16,17),(7,16),-0.0529565 # DEPENDENCYPART_HEADBIGRAM
(16,17),(10,16),-0.0402257 # DEPENDENCYPART_HEADBIGRAM
(16,17),(11,16),-0.0967375 # DEPENDENCYPART_HEADBIGRAM
(16,17),(13,16),-0.0924027 # DEPENDENCYPART_HEADBIGRAM
(16,18),(13,17),-0.0647707 # DEPENDENCYPART_HEADBIGRAM
(16,18),(16,17),-0.0192906 # DEPENDENCYPART_HEADBIGRAM
(16,18),(18,17),0.311499 # DEPENDENCYPART_HEADBIGRAM
(16,18),(21,17),0.169399 # DEPENDENCYPART_HEADBIGRAM
(16,18),(22,17),0.169399 # DEPENDENCYPART_HEADBIGRAM
(16,19),(3,18),-0.058092 # DEPENDENCYPART_HEADBIGRAM
(16,19),(5,18),-0.0744101 # DEPENDENCYPART_HEADBIGRAM
(16,19),(7,18),-0.0517142 # DEPENDENCYPART_HEADBIGRAM
(16,19),(10,18),-0.0551884 # DEPENDENCYPART_HEADBIGRAM
(16,19),(11,18),0.00373537 # DEPENDENCYPART_HEADBIGRAM
(16,19),(13,18),-0.0776103 # DEPENDENCYPART_HEADBIGRAM
(16,19),(16,18),-0.00250918 # DEPENDENCYPART_HEADBIGRAM
(16,19),(17,18),0.0191606 # DEPENDENCYPART_HEADBIGRAM
(16,19),(20,18),0.132067 # DEPENDENCYPART_HEADBIGRAM
(16,19),(22,18),0.146816 # DEPENDENCYPART_HEADBIGRAM
(16,20),(3,19),-0.0650202 # DEPENDENCYPART_HEADBIGRAM
(16,20),(5,19),-0.0647511 # DEPENDENCYPART_HEADBIGRAM
(16,20),(7,19),-0.0650417 # DEPENDENCYPART_HEADBIGRAM
(16,20),(10,19),-0.0654191 # DEPENDENCYPART_HEADBIGRAM
(16,20),(13,19),-0.0638301 # DEPENDENCYPART_HEADBIGRAM
(16,20),(16,19),0.0973329 # DEPENDENCYPART_HEADBIGRAM
(16,20),(17,19),0.0824751 # DEPENDENCYPART_HEADBIGRAM
(16,20),(18,19),0.0824751 # DEPENDENCYPART_HEADBIGRAM
(16,20),(20,19),0.148864 # DEPENDENCYPART_HEADBIGRAM
(16,20),(22,19),0.17296 # DEPENDENCYPART_HEADBIGRAM
(16,21),(7,20),-0.0644236 # DEPENDENCYPART_HEADBIGRAM
(16,21),(16,20),0.0653162 # DEPENDENCYPART_HEADBIGRAM
(16,21),(17,20),0.0644217 # DEPENDENCYPART_HEADBIGRAM
(16,21),(18,20),0.0961149 # DEPENDENCYPART_HEADBIGRAM
(16,21),(21,20),0.252088 # DEPENDENCYPART_HEADBIGRAM
(16,21),(22,20),0.159517 # DEPENDENCYPART_HEADBIGRAM
(16,21),(28,20),0.162774 # DEPENDENCYPART_HEADBIGRAM
(16,21),(31,20),0.169433 # DEPENDENCYPART_HEADBIGRAM
(16,21),(34,20),0.169433 # DEPENDENCYPART_HEADBIGRAM
(16,22),(16,21),0.10088 # DEPENDENCYPART_HEADBIGRAM
(16,22),(17,21),0.0762095 # DEPENDENCYPART_HEADBIGRAM
(16,22),(18,21),0.0762095 # DEPENDENCYPART_HEADBIGRAM
(16,22),(20,21),0.0145667 # DEPENDENCYPART_HEADBIGRAM
(16,22),(22,21),0.158961 # DEPENDENCYPART_HEADBIGRAM
(16,22),(28,21),0.180609 # DEPENDENCYPART_HEADBIGRAM
(16,22),(31,21),0.170758 # DEPENDENCYPART_HEADBIGRAM
(16,23),(3,22),-0.0729766 # DEPENDENCYPART_HEADBIGRAM
(16,23),(7,22),-0.0712149 # DEPENDENCYPART_HEADBIGRAM
(16,23),(10,22),-0.0858262 # DEPENDENCYPART_HEADBIGRAM
(16,23),(13,22),-0.0867935 # DEPENDENCYPART_HEADBIGRAM
(16,23),(16,22),0.0551533 # DEPENDENCYPART_HEADBIGRAM
(16,23),(17,22),0.0224391 # DEPENDENCYPART_HEADBIGRAM
(16,23),(18,22),0.0224391 # DEPENDENCYPART_HEADBIGRAM
(16,23),(23,22),0.164939 # DEPENDENCYPART_HEADBIGRAM
(16,23),(28,22),0.145378 # DEPENDENCYPART_HEADBIGRAM
(16,23),(31,22),0.142724 # DEPENDENCYPART_HEADBIGRAM
(16,29),(3,28),-0.0613308 # DEPENDENCYPART_HEADBIGRAM
(16,29),(7,28),-0.0664847 # DEPENDENCYPART_HEADBIGRAM
(16,29),(10,28),-0.0776622 # DEPENDENCYPART_HEADBIGRAM
(16,29),(18,28),0.00747135 # DEPENDENCYPART_HEADBIGRAM
(16,29),(22,28),0.0277062 # DEPENDENCYPART_HEADBIGRAM
(16,29),(23,28),0.14981 # DEPENDENCYPART_HEADBIGRAM
(16,29),(26,28),-0.00774331 # DEPENDENCYPART_HEADBIGRAM
(16,29),(29,28),0.187077 # DEPENDENCYPART_HEADBIGRAM
(16,29),(31,28),0.140827 # DEPENDENCYPART_HEADBIGRAM
(16,29),(34,28),0.143164 # DEPENDENCYPART_HEADBIGRAM
(16,31),(29,30),0.0769773 # DEPENDENCYPART_HEADBIGRAM
(16,31),(31,30),0.175925 # DEPENDENCYPART_HEADBIGRAM
(16,31),(33,30),0.163556 # DEPENDENCYPART_HEADBIGRAM
(16,31),(34,30),0.163556 # DEPENDENCYPART_HEADBIGRAM
(16,32),(16,31),-0.00335785 # DEPENDENCYPART_HEADBIGRAM
