# _root_ By 10 a.m. Tokyo time , the index was up 435.11 points , to 34903.80 as investors hailed New York 's overnight rally .
#goldHeads=9,1,2,5,2,9,8,9,0,9,12,10,10,10,14,9,18,16,20,23,20,23,18,9,
#predictedHeads=9,5,5,5,1,9,8,9,0,9,12,10,9,10,14,9,18,16,20,23,20,23,18,9,
(20,17),(17,17),(17,25),-0.0808032 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,17),(17,18),(17,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,17),(17,18),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,17),(17,18),(17,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,17),(17,18),(17,25),-0.0539415 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,17),(17,20),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,17),(17,20),(17,23),-0.0641656 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,17),(17,20),(17,25),-0.092603 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,17),(17,21),(17,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,17),(17,21),(17,25),-0.0304486 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,17),(17,23),(17,25),-0.0797228 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,17),(17,17),(17,16),-0.0358986 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,17),(17,17),(17,15),-0.0531593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,17),(17,17),(17,-1),-0.0679022 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,17),(17,16),(17,15),-0.0420161 # DEPENDENCYPART_GRANDSIBL
(20,17),(17,16),(17,-1),-0.0539645 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,17),(17,15),(17,-1),-0.0633194 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,19),(19,19),(19,20),-0.0791487 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,19),(19,21),-0.0654802 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,19),(19,25),0.165758 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,20),(19,21),-0.0642375 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,20),(19,25),-0.0064814 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,21),(19,25),0.00532293 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,19),(19,19),(19,17),-0.0478166 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,19),(19,-1),0.153329 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,17),(19,-1),-0.0386697 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,21),(21,21),(21,25),0.206722 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,21),(21,-1),0.154249 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,22),(22,25),0.0422512 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,22),(22,21),0.113124 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,22),(22,22),(22,20),0.0985009 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,22),(22,-1),0.0522051 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,22),(22,21),(22,20),0.102643 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,21),(22,-1),-0.0532537 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,22),(22,20),(22,-1),-0.0718951 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,23),(23,23),(23,24),-0.0321513 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,25),-0.0406993 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,23),(23,24),(23,25),-0.0432042 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,23),(23,22),0.128998 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,21),0.155836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,20),0.135149 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,23),(23,23),(23,19),-0.0660912 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,17),-0.0642889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,15),-0.0649812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,14),-0.0663923 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,23),(23,-1),-0.0100508 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,23),(23,22),(23,21),0.100334 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,22),(23,20),0.115394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,22),(23,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,22),(23,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,22),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,22),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,22),(23,-1),-0.0516964 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,21),(23,20),0.0988579 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,21),(23,19),-0.064238 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,21),(23,17),-0.0642067 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,21),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,21),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,21),(23,-1),-0.0120109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,20),(23,19),-0.0641593 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,20),(23,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,20),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,20),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,23),(23,20),(23,-1),-0.0502001 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,23),(23,19),(23,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,19),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,19),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,19),(23,-1),-0.0451351 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,17),(23,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,17),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,17),(23,-1),-0.0701161 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,15),(23,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,23),(23,15),(23,-1),-0.055592 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,23),(23,14),(23,-1),-0.0696907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,20),(20,21),0.0879544 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,20),(20,22),-0.0645396 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(22,20),(20,20),(20,23),-0.0649016 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,20),(20,25),0.01869 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(22,20),(20,21),(20,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,21),(20,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,21),(20,25),-0.0762414 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,22),(20,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,22),(20,25),-0.0551855 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(22,20),(20,23),(20,25),-0.0609658 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,20),(20,19),-0.07638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,20),(20,17),-0.0420251 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,20),(20,15),0.00798213 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(22,20),(20,20),(20,-1),0.0316036 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(22,20),(20,19),(20,17),-0.0420136 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,19),(20,15),-0.0434595 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,19),(20,-1),-0.0521144 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,17),(20,15),-0.0420122 # DEPENDENCYPART_GRANDSIBL
(22,20),(20,17),(20,-1),-0.0423842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,20),(20,15),(20,-1),0.00470613 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(22,21),(21,21),(21,25),-0.0868403 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(22,21),(21,21),(21,-1),-0.0581382 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,14),(14,14),(14,15),0.0553186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,16),0.0869235 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,17),0.0745936 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,18),0.103068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,20),0.0932352 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,23),-0.0731023 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,14),(14,14),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,25),-0.0016352 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,14),(14,15),(14,16),0.103003 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,15),(14,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,15),(14,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,15),(14,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,15),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,15),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,15),(14,25),-0.111869 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,16),(14,17),0.103046 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,16),(14,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,16),(14,20),0.10245 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,16),(14,23),-0.0641499 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,16),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,16),(14,25),-0.0814491 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,17),(14,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,17),(14,20),0.103009 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,17),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,17),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,17),(14,25),-0.0990686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,18),(14,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,18),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,18),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,18),(14,25),-0.0641648 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,20),(14,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,20),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,20),(14,25),-0.0855033 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,23),(14,24),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,23),(14,25),-0.0965418 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,14),(14,24),(14,25),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,14),(14,13),-0.0535359 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,12),-0.0332386 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,10),-0.0227349 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,14),(14,14),(14,-1),-0.152346 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,14),(14,13),(14,12),-0.0436405 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,13),(14,10),-0.0668652 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,13),(14,-1),-0.020212 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,12),(14,10),-0.0429387 # DEPENDENCYPART_GRANDSIBL
(23,14),(14,12),(14,-1),-0.0284236 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,14),(14,10),(14,-1),-0.0527016 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,15),(15,16),0.072219 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,17),0.0966969 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,18),0.102331 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,20),0.0974471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,23),-0.0663473 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,15),(15,15),(15,25),-0.01256 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,15),(15,16),(15,17),0.102988 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,16),(15,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,16),(15,20),0.103065 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,16),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,16),(15,25),-0.0953969 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,17),(15,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,17),(15,20),0.103069 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,17),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,17),(15,25),-0.0703423 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,18),(15,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,18),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,18),(15,25),-0.0652702 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,20),(15,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,20),(15,25),-0.0768553 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,23),(15,25),-0.0090058 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,15),(15,15),(15,14),0.0294565 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,13),-0.0436057 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,12),-0.0453828 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,11),-0.00340843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,10),-0.0974144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,15),(15,15),(15,-1),0.0728268 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,15),(15,14),(15,13),-0.043242 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,14),(15,12),-0.0420181 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,14),(15,11),-0.0733306 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,14),(15,10),-0.0192646 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,14),(15,-1),-0.0191793 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,13),(15,12),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,13),(15,11),-0.0483775 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,13),(15,10),-0.0333635 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,13),(15,-1),-0.0324721 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,12),(15,11),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,12),(15,10),-0.0420115 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,12),(15,-1),-0.0463646 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,11),(15,10),-0.0429065 # DEPENDENCYPART_GRANDSIBL
(23,15),(15,11),(15,-1),-0.0502726 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,15),(15,10),(15,-1),-0.0709225 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,17),(17,18),0.0984856 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,17),(17,17),(17,20),0.0913259 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,17),(17,17),(17,21),0.207759 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,17),(17,17),(17,23),-0.0678538 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,17),(17,17),(17,25),-0.0490172 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,17),(17,18),(17,20),0.103064 # DEPENDENCYPART_GRANDSIBL
(23,17),(17,18),(17,21),0.103068 # DEPENDENCYPART_GRANDSIBL
(23,17),(17,18),(17,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,18),(17,25),-0.0726136 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,20),(17,21),0.102646 # DEPENDENCYPART_GRANDSIBL
(23,17),(17,20),(17,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,20),(17,25),-0.0864043 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,21),(17,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,21),(17,25),0.022239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,23),(17,25),-0.0763027 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,17),(17,17),(17,16),-0.0455313 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,17),(17,17),(17,15),-0.0299153 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,17),(17,17),(17,-1),0.0314743 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,17),(17,16),(17,15),-0.0423058 # DEPENDENCYPART_GRANDSIBL
(23,17),(17,16),(17,-1),-0.112997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,17),(17,15),(17,-1),-0.0697104 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,19),(19,19),(19,20),0.0961397 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,19),(19,19),(19,21),0.187836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,19),(19,19),(19,25),-0.00544384 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,19),(19,20),(19,21),0.0932932 # DEPENDENCYPART_GRANDSIBL
(23,19),(19,20),(19,25),-0.0494275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,19),(19,21),(19,25),0.0417377 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,19),(19,19),(19,17),-0.0474437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,19),(19,19),(19,-1),0.125139 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,19),(19,17),(19,-1),-0.0559317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,20),(20,21),0.189334 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,20),(20,20),(20,22),0.101128 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,20),(20,20),(20,23),-0.0666327 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,20),(20,20),(20,25),-0.0257041 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,20),(20,21),(20,22),0.0955497 # DEPENDENCYPART_GRANDSIBL
(23,20),(20,21),(20,23),-0.0641576 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,21),(20,25),0.0431924 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,22),(20,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,22),(20,25),-0.0713883 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,23),(20,25),-0.106868 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,20),(20,20),(20,19),-0.197739 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,20),(20,20),(20,17),-0.0474437 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,20),(20,20),(20,15),-0.0290414 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,20),(20,20),(20,-1),0.104346 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,20),(20,19),(20,17),-0.0420845 # DEPENDENCYPART_GRANDSIBL
(23,20),(20,19),(20,15),-0.042759 # DEPENDENCYPART_GRANDSIBL
(23,20),(20,19),(20,-1),0.00249071 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,17),(20,15),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(23,20),(20,17),(20,-1),-0.0559317 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,20),(20,15),(20,-1),-0.0424769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,21),(21,21),(21,25),0.163382 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,21),(21,21),(21,-1),0.0287479 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,22),(22,25),0.094232 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,22),(22,21),-0.0576231 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,22),(22,22),(22,20),-0.0354964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(23,22),(22,22),(22,-1),0.0704976 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,22),(22,21),(22,20),-0.0420725 # DEPENDENCYPART_GRANDSIBL
(23,22),(22,21),(22,-1),-0.0558196 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,22),(22,20),(22,-1),0.00552382 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(23,24),(24,24),(24,25),-0.0282579 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(23,24),(24,24),(24,-1),-0.0462871 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,0),(0,1),(0,2),-0.173124 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,3),-0.143593 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,5),-0.118667 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,9),-0.192285 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,18),-0.189073 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,25),0.195267 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,2),(0,3),-0.10419 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,5),-0.154368 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,9),-0.189612 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,18),-0.195366 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,25),0.23992 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,3),(0,5),-0.0990805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,9),-0.165701 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,18),-0.171973 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,25),0.34379 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,5),(0,9),-0.189735 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,18),-0.189934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,25),0.378622 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,9),(0,18),-0.281246 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,9),(0,25),1.01943 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,18),(0,25),0.991533 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,1),(0,2),(0,3),-0.0980434 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,5),-0.0805937 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,9),-0.123047 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,18),-0.113891 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,25),-0.148377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,3),(0,5),-0.0953118 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,9),-0.121542 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,18),-0.115459 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,25),-0.161986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,5),(0,9),-0.115293 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,18),-0.105516 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,25),-0.132577 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,9),(0,18),-0.118674 # DEPENDENCYPART_TRISIBL
(0,1),(0,9),(0,25),-0.187975 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,18),(0,25),-0.184211 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,3),(0,5),-0.0991665 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,9),-0.101018 # DEPENDENCYPART_TRISIBL
