# _root_ Gatoil Suisse owns an oil refinery in Switzerland with a capacity of 70,000 barrels a day , along with a network of gasoline retailing outlets .
#goldHeads=2,3,0,6,6,3,6,7,6,11,9,11,14,12,16,14,3,3,18,21,19,21,25,25,22,3,
#predictedHeads=2,3,0,6,6,3,6,7,3,11,9,11,14,12,16,14,14,14,18,21,19,21,25,25,22,3,
(14,21),(14,22),(14,25),-0.154359 # DEPENDENCYPART_TRISIBL
(14,21),(14,22),(14,26),-0.0522819 # DEPENDENCYPART_TRISIBL
(14,21),(14,22),(14,27),-0.145349 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,23),(14,24),-0.0680189 # DEPENDENCYPART_TRISIBL
(14,21),(14,23),(14,25),-0.147593 # DEPENDENCYPART_TRISIBL
(14,21),(14,23),(14,26),-0.0493081 # DEPENDENCYPART_TRISIBL
(14,21),(14,23),(14,27),-0.207048 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,24),(14,25),-0.14281 # DEPENDENCYPART_TRISIBL
(14,21),(14,24),(14,26),-0.0667972 # DEPENDENCYPART_TRISIBL
(14,21),(14,24),(14,27),-0.170894 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,25),(14,26),-0.0186352 # DEPENDENCYPART_TRISIBL
(14,21),(14,25),(14,27),-0.148895 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,21),(14,26),(14,27),-0.0883465 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,23),(14,24),-0.09652 # DEPENDENCYPART_TRISIBL
(14,22),(14,23),(14,25),-0.0958324 # DEPENDENCYPART_TRISIBL
(14,22),(14,23),(14,26),-0.0906868 # DEPENDENCYPART_TRISIBL
(14,22),(14,23),(14,27),-0.0605614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,24),(14,25),-0.0943946 # DEPENDENCYPART_TRISIBL
(14,22),(14,24),(14,26),-0.105596 # DEPENDENCYPART_TRISIBL
(14,22),(14,24),(14,27),-0.070105 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,25),(14,26),-0.0995393 # DEPENDENCYPART_TRISIBL
(14,22),(14,25),(14,27),-0.112407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,22),(14,26),(14,27),-0.116897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,23),(14,24),(14,25),-0.146013 # DEPENDENCYPART_TRISIBL
(14,23),(14,24),(14,26),-0.0736414 # DEPENDENCYPART_TRISIBL
(14,23),(14,24),(14,27),-0.160313 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,23),(14,25),(14,26),-0.025503 # DEPENDENCYPART_TRISIBL
(14,23),(14,25),(14,27),-0.138265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,23),(14,26),(14,27),-0.076024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,24),(14,25),(14,26),-0.0932707 # DEPENDENCYPART_TRISIBL
(14,24),(14,25),(14,27),-0.170643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,24),(14,26),(14,27),-0.143256 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,25),(14,26),(14,27),-0.0537743 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,13),(14,12),-0.0319488 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,11),-0.146246 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,10),-0.163499 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,9),-0.0403811 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,8),-0.113866 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,7),-0.0435539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,13),(14,-1),-0.035977 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,12),(14,11),-0.0194212 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,10),-0.170064 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,9),-0.161634 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,8),-0.10346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,7),-0.170629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,12),(14,-1),-0.272457 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,11),(14,10),-0.104336 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,9),-0.136633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,8),-0.0405519 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,7),-0.12032 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,11),(14,-1),-0.0232955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,10),(14,9),-0.129367 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,8),-0.107021 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,7),-0.115698 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,10),(14,-1),-0.144337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,9),(14,8),-0.0937153 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,9),(14,7),-0.179069 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,9),(14,-1),-0.290063 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,8),(14,7),-0.12881 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,8),(14,-1),-0.0739134 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,7),(14,-1),-0.284361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,12),(14,11),-0.116275 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,10),0.0157551 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,9),-0.0593475 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,8),-0.0750503 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,7),-0.063582 # DEPENDENCYPART_TRISIBL
(14,13),(14,12),(14,-1),-0.0648178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,11),(14,10),0.0818558 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,9),-0.0577039 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,8),-0.0693553 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,7),-0.0625128 # DEPENDENCYPART_TRISIBL
(14,13),(14,11),(14,-1),-0.136553 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,10),(14,9),-0.0546109 # DEPENDENCYPART_TRISIBL
(14,13),(14,10),(14,8),-0.0724873 # DEPENDENCYPART_TRISIBL
(14,13),(14,10),(14,7),-0.0586181 # DEPENDENCYPART_TRISIBL
(14,13),(14,10),(14,-1),-0.0826592 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,9),(14,8),-0.0750974 # DEPENDENCYPART_TRISIBL
(14,13),(14,9),(14,7),-0.0634305 # DEPENDENCYPART_TRISIBL
(14,13),(14,9),(14,-1),-0.0899383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,8),(14,7),-0.0635685 # DEPENDENCYPART_TRISIBL
(14,13),(14,8),(14,-1),-0.0980157 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,13),(14,7),(14,-1),-0.0977737 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,11),(14,10),-0.00340934 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,9),-0.112533 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,8),-0.094523 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,7),-0.108894 # DEPENDENCYPART_TRISIBL
(14,12),(14,11),(14,-1),-0.117859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,10),(14,9),-0.114141 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,8),-0.0866673 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,7),-0.110566 # DEPENDENCYPART_TRISIBL
(14,12),(14,10),(14,-1),-0.112645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,9),(14,8),-0.0909536 # DEPENDENCYPART_TRISIBL
(14,12),(14,9),(14,7),-0.110053 # DEPENDENCYPART_TRISIBL
(14,12),(14,9),(14,-1),-0.141143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,8),(14,7),-0.111605 # DEPENDENCYPART_TRISIBL
(14,12),(14,8),(14,-1),-0.152981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,12),(14,7),(14,-1),-0.139832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,10),(14,9),-0.0660389 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,8),-0.0644791 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,7),-0.0845286 # DEPENDENCYPART_TRISIBL
(14,11),(14,10),(14,-1),0.00763068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,9),(14,8),-0.0586983 # DEPENDENCYPART_TRISIBL
(14,11),(14,9),(14,7),-0.0974957 # DEPENDENCYPART_TRISIBL
(14,11),(14,9),(14,-1),-0.0805057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,8),(14,7),-0.0918057 # DEPENDENCYPART_TRISIBL
(14,11),(14,8),(14,-1),-0.0985472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,7),(14,-1),-0.0728257 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,9),(14,8),-0.0694567 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,7),-0.0369821 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,-1),-0.197275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,8),(14,7),-0.0328354 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,-1),-0.217794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,7),(14,-1),-0.188907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,8),(14,7),-0.115842 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,-1),-0.172902 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,7),(14,-1),-0.159679 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,7),(14,-1),-0.133611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,18),(15,27),-0.263599 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,17),(16,18),-0.487269 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,19),-0.455421 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,21),-0.0828253 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,22),-0.421361 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,23),-0.0740809 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,25),-0.0427808 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,27),-0.77274 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,18),(16,19),-0.0990516 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,21),-0.230511 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,22),-0.108088 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,23),-0.222696 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,25),-0.23191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,18),(16,27),-0.176521 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,19),(16,21),-0.217285 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,22),-0.0719843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,23),-0.20947 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,25),-0.240033 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,19),(16,27),-0.117623 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,21),(16,22),-0.0891156 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,21),(16,23),-0.239449 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,21),(16,25),-0.17623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,21),(16,27),-0.180991 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,22),(16,23),-0.175346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,22),(16,25),-0.208717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,22),(16,27),-0.0823244 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,23),(16,25),-0.176185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,23),(16,27),-0.179259 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,25),(16,27),-0.155562 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,17),(16,18),(16,19),-0.106252 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,21),0.00736936 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,22),-0.067762 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,23),0.00589041 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,25),-0.013753 # DEPENDENCYPART_TRISIBL
(16,17),(16,18),(16,27),-0.124656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,19),(16,21),0.00425656 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,22),-0.071102 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,23),0.0027776 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,25),-0.0143779 # DEPENDENCYPART_TRISIBL
(16,17),(16,19),(16,27),-0.121944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,21),(16,22),0.100873 # DEPENDENCYPART_TRISIBL
(16,17),(16,21),(16,23),-0.0480838 # DEPENDENCYPART_TRISIBL
(16,17),(16,21),(16,25),0.0238019 # DEPENDENCYPART_TRISIBL
(16,17),(16,21),(16,27),-0.0460243 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,22),(16,23),0.00594494 # DEPENDENCYPART_TRISIBL
(16,17),(16,22),(16,25),-0.0143096 # DEPENDENCYPART_TRISIBL
(16,17),(16,22),(16,27),-0.15568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,23),(16,25),0.0238019 # DEPENDENCYPART_TRISIBL
(16,17),(16,23),(16,27),-0.0441199 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,17),(16,25),(16,27),-0.0213659 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,19),(16,21),-0.0521148 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,22),-0.183501 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,23),-0.0517612 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,25),-0.0638247 # DEPENDENCYPART_TRISIBL
(16,18),(16,19),(16,27),-0.153106 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,21),(16,22),-0.228613 # DEPENDENCYPART_TRISIBL
(16,18),(16,21),(16,23),-0.0985552 # DEPENDENCYPART_TRISIBL
(16,18),(16,21),(16,25),-0.072615 # DEPENDENCYPART_TRISIBL
(16,18),(16,21),(16,27),-0.125776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,22),(16,23),-0.0574312 # DEPENDENCYPART_TRISIBL
(16,18),(16,22),(16,25),-0.0646249 # DEPENDENCYPART_TRISIBL
(16,18),(16,22),(16,27),-0.175377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,23),(16,25),-0.072605 # DEPENDENCYPART_TRISIBL
(16,18),(16,23),(16,27),-0.125225 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,18),(16,25),(16,27),-0.106509 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,21),(16,22),-0.211313 # DEPENDENCYPART_TRISIBL
(16,19),(16,21),(16,23),-0.0934575 # DEPENDENCYPART_TRISIBL
(16,19),(16,21),(16,25),-0.0711442 # DEPENDENCYPART_TRISIBL
(16,19),(16,21),(16,27),-0.0902341 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,22),(16,23),-0.0345407 # DEPENDENCYPART_TRISIBL
(16,19),(16,22),(16,25),-0.0630617 # DEPENDENCYPART_TRISIBL
(16,19),(16,22),(16,27),-0.141693 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,23),(16,25),-0.0711343 # DEPENDENCYPART_TRISIBL
(16,19),(16,23),(16,27),-0.0896836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,19),(16,25),(16,27),-0.0743455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,22),(16,23),-0.14955 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,25),-0.158403 # DEPENDENCYPART_TRISIBL
(16,21),(16,22),(16,27),-0.0986836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,23),(16,25),-0.152085 # DEPENDENCYPART_TRISIBL
(16,21),(16,23),(16,27),-0.191029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,21),(16,25),(16,27),-0.100325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,23),(16,25),-0.0855861 # DEPENDENCYPART_TRISIBL
(16,22),(16,23),(16,27),-0.0715216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,22),(16,25),(16,27),-0.0458428 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,23),(16,25),(16,27),-0.0875706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,15),(16,14),-0.153056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,13),-0.253723 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,10),-0.0808778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,-1),-0.144887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,14),(16,13),-0.0613661 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,14),(16,10),-0.0799222 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,14),(16,-1),-0.0505936 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,13),(16,10),-0.0710853 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,13),(16,-1),-0.109637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,10),(16,-1),-0.144887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,14),(16,13),-0.122802 # DEPENDENCYPART_TRISIBL
(16,15),(16,14),(16,10),-0.248302 # DEPENDENCYPART_TRISIBL
(16,15),(16,14),(16,-1),-0.243413 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,13),(16,10),-0.247963 # DEPENDENCYPART_TRISIBL
(16,15),(16,13),(16,-1),-0.292699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,10),(16,-1),-0.275071 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,13),(16,10),-0.0256617 # DEPENDENCYPART_TRISIBL
(16,14),(16,13),(16,-1),-0.0963778 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,10),(16,-1),-0.0508729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,13),(16,10),(16,-1),-0.0236066 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,20),-0.13151 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,21),-0.0194448 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,22),-0.26299 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,23),-0.0122927 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,24),-0.156683 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,25),-0.0198083 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,26),-0.262925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,27),-0.1572 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,21),-0.170861 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,22),-0.246357 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,23),-0.162769 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,24),-0.142507 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,25),-0.055141 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,26),-0.176338 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,20),(18,27),-0.0839138 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,21),(18,22),-0.0830174 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,23),-0.185278 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,24),-0.114772 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,25),-0.151282 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,26),-0.0104487 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,21),(18,27),0.128309 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,22),(18,23),0.0879389 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,24),-0.162518 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,25),0.0924784 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,26),-0.263452 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,22),(18,27),-0.150754 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,23),(18,24),-0.114748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,25),-0.151238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,26),-0.010168 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,23),(18,27),0.123057 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,24),(18,25),-0.140165 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,26),-0.102009 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,24),(18,27),0.0953294 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,25),(18,26),-0.107468 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,25),(18,27),0.158374 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,26),(18,27),-0.318794 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,21),-0.0686704 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,22),-0.153548 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,23),-0.0684291 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,24),-0.0633188 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,25),-0.0884003 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,26),-0.112732 # DEPENDENCYPART_TRISIBL
(18,19),(18,20),(18,27),-0.108524 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,21),(18,22),-0.178978 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,23),-0.0828234 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,24),-0.0673403 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,25),-0.0891001 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,26),-0.110374 # DEPENDENCYPART_TRISIBL
(18,19),(18,21),(18,27),0.013139 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,22),(18,23),-0.0452337 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,24),-0.0585666 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,25),-0.0881138 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,26),-0.109267 # DEPENDENCYPART_TRISIBL
(18,19),(18,22),(18,27),-0.211525 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,23),(18,24),-0.0673403 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,25),-0.0890952 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,26),-0.110374 # DEPENDENCYPART_TRISIBL
(18,19),(18,23),(18,27),0.013496 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,24),(18,25),-0.0891982 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,26),-0.119195 # DEPENDENCYPART_TRISIBL
(18,19),(18,24),(18,27),-0.103316 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,25),(18,26),-0.101962 # DEPENDENCYPART_TRISIBL
(18,19),(18,25),(18,27),-0.0232655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,19),(18,26),(18,27),-0.125277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,21),(18,22),-0.103512 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,23),-0.101288 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,24),-0.0923234 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,25),-0.113617 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,26),-0.0805439 # DEPENDENCYPART_TRISIBL
(18,20),(18,21),(18,27),-0.135316 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,22),(18,23),-0.104736 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,24),-0.0893149 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,25),-0.117444 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,26),-0.0706576 # DEPENDENCYPART_TRISIBL
(18,20),(18,22),(18,27),-0.165773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,20),(18,23),(18,24),-0.0923234 # DEPENDENCYPART_TRISIBL
(18,20),(18,23),(18,25),-0.113617 # DEPENDENCYPART_TRISIBL
