# _root_ In 1987 , despite a barrage of ads from most of the major investment firms , individuals ran from the market en masse .
#goldHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,18,22,18,
#predictedHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,21,21,18,
(8,11),(8,18),(8,24),-0.135292 # DEPENDENCYPART_TRISIBL
(8,11),(8,18),(8,25),-0.129417 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,19),(8,21),-0.0767232 # DEPENDENCYPART_TRISIBL
(8,11),(8,19),(8,24),-0.109228 # DEPENDENCYPART_TRISIBL
(8,11),(8,19),(8,25),-0.00523879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,21),(8,24),-0.0932946 # DEPENDENCYPART_TRISIBL
(8,11),(8,21),(8,25),-0.060921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,24),(8,25),-0.121994 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,16),(8,17),-0.207628 # DEPENDENCYPART_TRISIBL
(8,15),(8,16),(8,18),-0.0748245 # DEPENDENCYPART_TRISIBL
(8,15),(8,16),(8,19),-0.038213 # DEPENDENCYPART_TRISIBL
(8,15),(8,16),(8,21),-0.167493 # DEPENDENCYPART_TRISIBL
(8,15),(8,16),(8,24),-0.0985541 # DEPENDENCYPART_TRISIBL
(8,15),(8,16),(8,25),-0.0594362 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,17),(8,18),-0.0986206 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,19),-0.0221952 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,21),-0.124761 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,24),-0.0727004 # DEPENDENCYPART_TRISIBL
(8,15),(8,17),(8,25),-0.147144 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,18),(8,19),-0.00946308 # DEPENDENCYPART_TRISIBL
(8,15),(8,18),(8,21),-0.12634 # DEPENDENCYPART_TRISIBL
(8,15),(8,18),(8,24),-0.0616281 # DEPENDENCYPART_TRISIBL
(8,15),(8,18),(8,25),-0.0808876 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,19),(8,21),-0.143177 # DEPENDENCYPART_TRISIBL
(8,15),(8,19),(8,24),-0.0542883 # DEPENDENCYPART_TRISIBL
(8,15),(8,19),(8,25),-0.0498859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,21),(8,24),-0.069543 # DEPENDENCYPART_TRISIBL
(8,15),(8,21),(8,25),-0.088252 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,15),(8,24),(8,25),-0.0351728 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,16),(8,17),(8,18),-0.000529447 # DEPENDENCYPART_TRISIBL
(8,16),(8,17),(8,19),0.0267791 # DEPENDENCYPART_TRISIBL
(8,16),(8,17),(8,21),0.000810876 # DEPENDENCYPART_TRISIBL
(8,16),(8,17),(8,24),-0.137844 # DEPENDENCYPART_TRISIBL
(8,16),(8,17),(8,25),-0.00939407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,16),(8,18),(8,19),-0.0516552 # DEPENDENCYPART_TRISIBL
(8,16),(8,18),(8,21),0.0178115 # DEPENDENCYPART_TRISIBL
(8,16),(8,18),(8,24),-0.101322 # DEPENDENCYPART_TRISIBL
(8,16),(8,18),(8,25),-0.106595 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,16),(8,19),(8,21),0.036003 # DEPENDENCYPART_TRISIBL
(8,16),(8,19),(8,24),-0.0403167 # DEPENDENCYPART_TRISIBL
(8,16),(8,19),(8,25),-0.166847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,16),(8,21),(8,24),-0.119658 # DEPENDENCYPART_TRISIBL
(8,16),(8,21),(8,25),-0.0242049 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,16),(8,24),(8,25),-0.343408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,18),(8,19),-0.00690723 # DEPENDENCYPART_TRISIBL
(8,17),(8,18),(8,21),-0.125964 # DEPENDENCYPART_TRISIBL
(8,17),(8,18),(8,24),-0.061913 # DEPENDENCYPART_TRISIBL
(8,17),(8,18),(8,25),-0.0861176 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,19),(8,21),-0.1428 # DEPENDENCYPART_TRISIBL
(8,17),(8,19),(8,24),-0.0533495 # DEPENDENCYPART_TRISIBL
(8,17),(8,19),(8,25),-0.0535072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,21),(8,24),-0.0698299 # DEPENDENCYPART_TRISIBL
(8,17),(8,21),(8,25),-0.0935855 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,17),(8,24),(8,25),-0.0452973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,18),(8,19),(8,21),-0.0930731 # DEPENDENCYPART_TRISIBL
(8,18),(8,19),(8,24),-0.0553008 # DEPENDENCYPART_TRISIBL
(8,18),(8,19),(8,25),-0.154542 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,18),(8,21),(8,24),-0.0696828 # DEPENDENCYPART_TRISIBL
(8,18),(8,21),(8,25),-0.153954 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,18),(8,24),(8,25),-0.0994089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,19),(8,21),(8,24),-0.094019 # DEPENDENCYPART_TRISIBL
(8,19),(8,21),(8,25),-0.170999 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,19),(8,24),(8,25),-0.139691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,21),(8,24),(8,25),-0.0862162 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,6),(8,3),0.014679 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,-1),-0.0368041 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,3),(8,-1),-0.260357 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,3),(8,-1),-0.199884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,10),(9,11),-0.149891 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,13),-0.00977035 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,14),-0.152042 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,15),-0.129117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,16),-0.048582 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,17),-0.122897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,18),-0.0926976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,19),-0.124951 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,22),-0.109753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,24),-0.122539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,25),-0.140533 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,11),(9,13),-0.0749216 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,14),0.058283 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,15),0.073862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,16),-0.144752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,17),0.0817171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,18),-0.0562336 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,19),-0.256545 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,22),-0.104867 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,24),-0.265536 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,25),-0.194645 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,13),(9,14),-0.0964493 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,15),-0.0840801 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,16),-0.0192577 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,17),-0.0778549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,18),-0.0843234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,19),-0.162382 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,22),-0.114043 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,24),-0.110089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,25),0.026685 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,14),(9,15),-0.165538 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,16),0.135482 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,17),-0.159272 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,18),-0.0530707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,19),0.0718112 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,22),-0.115911 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,24),-0.0115052 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,25),0.124443 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,15),(9,16),0.127662 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,17),-0.117132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,18),-0.0907276 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,19),0.0630903 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,22),-0.111346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,24),-0.100033 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,25),0.149918 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,16),(9,17),-0.157961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,18),0.0184154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,19),-0.333843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,22),-0.0912595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,24),-0.190141 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,25),-0.583187 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,17),(9,18),-0.0903021 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,19),0.0683028 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,22),-0.111346 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,24),-0.108695 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,25),0.153275 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,18),(9,19),-0.0976719 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,22),-0.109753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,24),-0.0386833 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,25),0.0637333 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,19),(9,22),-0.106607 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,19),(9,24),-0.215271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,19),(9,25),-0.205275 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,22),(9,24),-0.135879 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,22),(9,25),-0.029945 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,24),(9,25),-0.354557 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,10),(9,11),(9,13),-0.0909344 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,14),-0.0971051 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,15),-0.101985 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,16),-0.0798697 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,17),-0.10072 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,18),-0.0930772 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,19),-0.071751 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,24),-0.0862876 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,25),-0.143112 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,13),(9,14),-0.0968752 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,15),-0.0953549 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,16),-0.0828886 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,17),-0.0945979 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,18),-0.0928028 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,19),-0.0478761 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,24),-0.106516 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,25),-0.0582896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,14),(9,15),-0.0953089 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,16),-0.0844647 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,17),-0.0945519 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,18),-0.0928918 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,19),-0.0769827 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,24),-0.111668 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,25),-0.13274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,15),(9,16),-0.0788043 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,17),-0.0945062 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,18),-0.0928219 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,19),-0.0766161 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,24),-0.109459 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,25),-0.135897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,16),(9,17),-0.0968821 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,18),-0.0969207 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,19),-0.0872652 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,24),-0.113231 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,25),-0.104327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,17),(9,18),-0.0928219 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,19),-0.0766161 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,24),-0.109458 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,25),-0.135897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,18),(9,19),-0.0756922 # DEPENDENCYPART_TRISIBL
(9,10),(9,18),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,18),(9,24),-0.114308 # DEPENDENCYPART_TRISIBL
(9,10),(9,18),(9,25),-0.11745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,19),(9,22),-0.0895012 # DEPENDENCYPART_TRISIBL
(9,10),(9,19),(9,24),-0.0859571 # DEPENDENCYPART_TRISIBL
(9,10),(9,19),(9,25),-0.143686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,22),(9,24),-0.105361 # DEPENDENCYPART_TRISIBL
(9,10),(9,22),(9,25),-0.110345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,24),(9,25),-0.11159 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,13),(9,14),-0.0746076 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,15),-0.0919838 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,16),-0.0211593 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,17),-0.0956749 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,18),-0.112289 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,19),-0.159431 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,22),-0.0878214 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,24),-0.129469 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,25),-0.0479051 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,14),(9,15),-0.0911897 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,16),-0.0168093 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,17),-0.0948839 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,18),-0.0933692 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,19),-0.201137 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,22),-0.087821 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,24),-0.124885 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,25),0.108402 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,15),(9,16),-0.0234695 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,17),-0.0991294 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,18),-0.120393 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,19),-0.187626 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,22),-0.087821 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,24),-0.11262 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,25),0.0924599 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,16),(9,17),-0.0340618 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,18),-0.0688547 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,19),-0.214518 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,22),-0.0886808 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,24),-0.120206 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,25),-0.174879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,17),(9,18),-0.120393 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,19),-0.186224 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,22),-0.087821 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,24),-0.112561 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,25),0.0952942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,18),(9,19),-0.155106 # DEPENDENCYPART_TRISIBL
(9,11),(9,18),(9,22),-0.087821 # DEPENDENCYPART_TRISIBL
(9,11),(9,18),(9,24),-0.147905 # DEPENDENCYPART_TRISIBL
(9,11),(9,18),(9,25),-0.0812852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,19),(9,22),-0.085683 # DEPENDENCYPART_TRISIBL
(9,11),(9,19),(9,24),-0.118003 # DEPENDENCYPART_TRISIBL
(9,11),(9,19),(9,25),-0.157748 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,22),(9,24),-0.115294 # DEPENDENCYPART_TRISIBL
(9,11),(9,22),(9,25),-0.0628362 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,24),(9,25),-0.133011 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,14),(9,15),-0.124896 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,16),-0.0843325 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,17),-0.124681 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,18),-0.121977 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,19),-0.0889741 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,22),-0.0901197 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,24),-0.0698163 # DEPENDENCYPART_TRISIBL
(9,13),(9,14),(9,25),-0.0744349 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,15),(9,16),-0.0756822 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,17),-0.122645 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,18),-0.115594 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,19),-0.0852373 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,22),-0.0901212 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,24),-0.0995629 # DEPENDENCYPART_TRISIBL
(9,13),(9,15),(9,25),-0.0687365 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,16),(9,17),-0.125138 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,18),-0.1339 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,19),-0.0580325 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,22),-0.0901473 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,24),-0.0999208 # DEPENDENCYPART_TRISIBL
(9,13),(9,16),(9,25),-0.0915169 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,17),(9,18),-0.115594 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,19),-0.0852373 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,22),-0.0901212 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,24),-0.0995629 # DEPENDENCYPART_TRISIBL
(9,13),(9,17),(9,25),-0.0692763 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,18),(9,19),-0.0729685 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,22),-0.0901197 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,24),-0.0793403 # DEPENDENCYPART_TRISIBL
(9,13),(9,18),(9,25),-0.105452 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,19),(9,22),-0.0901198 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,24),-0.0504963 # DEPENDENCYPART_TRISIBL
(9,13),(9,19),(9,25),-0.100751 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,22),(9,24),-0.078159 # DEPENDENCYPART_TRISIBL
(9,13),(9,22),(9,25),-0.108532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,24),(9,25),-0.110858 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,15),(9,16),-0.0146902 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,17),-0.162456 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,18),-0.0902865 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,19),-0.0707033 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,22),-0.0973288 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,24),-0.0747281 # DEPENDENCYPART_TRISIBL
(9,14),(9,15),(9,25),-0.121978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,16),(9,17),-0.224256 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,18),0.00220446 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,19),0.000247388 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,22),-0.111511 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,24),-0.112395 # DEPENDENCYPART_TRISIBL
(9,14),(9,16),(9,25),-0.0923655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,17),(9,18),-0.0902865 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,19),-0.0707016 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,22),-0.0973288 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,24),-0.0746967 # DEPENDENCYPART_TRISIBL
(9,14),(9,17),(9,25),-0.121796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,18),(9,19),-0.0539338 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,22),-0.0973288 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,24),-0.0955772 # DEPENDENCYPART_TRISIBL
(9,14),(9,18),(9,25),-0.0578185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,19),(9,22),-0.097913 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,24),-0.101816 # DEPENDENCYPART_TRISIBL
(9,14),(9,19),(9,25),-0.0901652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,22),(9,24),-0.0943765 # DEPENDENCYPART_TRISIBL
(9,14),(9,22),(9,25),-0.084289 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,14),(9,24),(9,25),-0.0515849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,16),(9,17),-0.232026 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,18),-0.0424894 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,19),0.0184464 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,22),-0.0874741 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,24),-0.12389 # DEPENDENCYPART_TRISIBL
(9,15),(9,16),(9,25),-0.0646365 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,17),(9,18),-0.0971871 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,19),0.00325726 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,22),-0.0866935 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,24),-0.0886307 # DEPENDENCYPART_TRISIBL
(9,15),(9,17),(9,25),-0.0778793 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,15),(9,18),(9,19),0.0161795 # DEPENDENCYPART_TRISIBL
(9,15),(9,18),(9,22),-0.0866935 # DEPENDENCYPART_TRISIBL
