# _root_ Hughes Aircraft Co. , a unit of General Motors Corp. , said it agreed to purchase the Electro-Optics Technology division of Perkin-Elmer Corp .
#goldHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
#predictedHeads=2,12,2,2,6,2,6,9,7,9,2,0,14,12,14,15,20,20,20,16,20,21,22,12,
(2,23),(16,22),0.0751163 # DEPENDENCYPART_HEADBIGRAM
(2,23),(18,22),0.0806707 # DEPENDENCYPART_HEADBIGRAM
(2,23),(19,22),0.0805952 # DEPENDENCYPART_HEADBIGRAM
(2,23),(20,22),0.0572555 # DEPENDENCYPART_HEADBIGRAM
(2,23),(21,22),0.110971 # DEPENDENCYPART_HEADBIGRAM
(2,23),(23,22),0.266731 # DEPENDENCYPART_HEADBIGRAM
(2,24),(2,23),0.00921429 # DEPENDENCYPART_HEADBIGRAM
(2,24),(9,23),0.104157 # DEPENDENCYPART_HEADBIGRAM
(2,24),(14,23),0.0389488 # DEPENDENCYPART_HEADBIGRAM
(2,24),(15,23),0.0376543 # DEPENDENCYPART_HEADBIGRAM
(2,24),(16,23),0.053413 # DEPENDENCYPART_HEADBIGRAM
(2,24),(18,23),0.106925 # DEPENDENCYPART_HEADBIGRAM
(2,24),(19,23),0.106914 # DEPENDENCYPART_HEADBIGRAM
(2,24),(20,23),0.0631405 # DEPENDENCYPART_HEADBIGRAM
(2,24),(21,23),0.0375031 # DEPENDENCYPART_HEADBIGRAM
(2,24),(22,23),0.104477 # DEPENDENCYPART_HEADBIGRAM
(3,2),(2,1),-0.144501 # DEPENDENCYPART_HEADBIGRAM
(3,2),(3,1),0.140535 # DEPENDENCYPART_HEADBIGRAM
(3,2),(6,1),0.0717705 # DEPENDENCYPART_HEADBIGRAM
(3,2),(9,1),0.0930569 # DEPENDENCYPART_HEADBIGRAM
(3,2),(10,1),0.0900128 # DEPENDENCYPART_HEADBIGRAM
(3,2),(12,1),0.0365522 # DEPENDENCYPART_HEADBIGRAM
(3,2),(14,1),0.0434619 # DEPENDENCYPART_HEADBIGRAM
(3,4),(1,3),-0.108121 # DEPENDENCYPART_HEADBIGRAM
(3,4),(2,3),-0.115284 # DEPENDENCYPART_HEADBIGRAM
(3,4),(6,3),0.0942353 # DEPENDENCYPART_HEADBIGRAM
(3,4),(12,3),0.335584 # DEPENDENCYPART_HEADBIGRAM
(3,4),(14,3),0.284505 # DEPENDENCYPART_HEADBIGRAM
(3,6),(2,5),-0.0648912 # DEPENDENCYPART_HEADBIGRAM
(3,6),(6,5),0.152386 # DEPENDENCYPART_HEADBIGRAM
(3,6),(9,5),0.142329 # DEPENDENCYPART_HEADBIGRAM
(3,6),(10,5),0.142311 # DEPENDENCYPART_HEADBIGRAM
(3,7),(1,6),-0.0517908 # DEPENDENCYPART_HEADBIGRAM
(3,7),(2,6),-0.0538651 # DEPENDENCYPART_HEADBIGRAM
(3,7),(3,6),0.0889164 # DEPENDENCYPART_HEADBIGRAM
(3,7),(4,6),0.177666 # DEPENDENCYPART_HEADBIGRAM
(3,7),(7,6),0.223529 # DEPENDENCYPART_HEADBIGRAM
(3,7),(9,6),0.144864 # DEPENDENCYPART_HEADBIGRAM
(3,7),(10,6),0.144264 # DEPENDENCYPART_HEADBIGRAM
(3,7),(12,6),0.165916 # DEPENDENCYPART_HEADBIGRAM
(3,7),(14,6),0.167679 # DEPENDENCYPART_HEADBIGRAM
(3,7),(16,6),0.179889 # DEPENDENCYPART_HEADBIGRAM
(3,9),(2,8),-0.0441263 # DEPENDENCYPART_HEADBIGRAM
(3,9),(6,8),0.029313 # DEPENDENCYPART_HEADBIGRAM
(3,9),(7,8),0.0809566 # DEPENDENCYPART_HEADBIGRAM
(3,9),(9,8),0.307768 # DEPENDENCYPART_HEADBIGRAM
(3,9),(10,8),0.184616 # DEPENDENCYPART_HEADBIGRAM
(3,9),(12,8),0.131581 # DEPENDENCYPART_HEADBIGRAM
(3,9),(14,8),0.138235 # DEPENDENCYPART_HEADBIGRAM
(3,10),(2,9),-0.0438004 # DEPENDENCYPART_HEADBIGRAM
(3,10),(3,9),-0.0241007 # DEPENDENCYPART_HEADBIGRAM
(3,10),(6,9),0.050885 # DEPENDENCYPART_HEADBIGRAM
(3,10),(7,9),0.078659 # DEPENDENCYPART_HEADBIGRAM
(3,10),(8,9),0.0490805 # DEPENDENCYPART_HEADBIGRAM
(3,10),(10,9),0.232646 # DEPENDENCYPART_HEADBIGRAM
(3,10),(12,9),0.132117 # DEPENDENCYPART_HEADBIGRAM
(3,10),(14,9),0.137119 # DEPENDENCYPART_HEADBIGRAM
(3,10),(16,9),0.176164 # DEPENDENCYPART_HEADBIGRAM
(3,10),(20,9),0.159284 # DEPENDENCYPART_HEADBIGRAM
(3,11),(2,10),-0.057753 # DEPENDENCYPART_HEADBIGRAM
(3,11),(3,10),0.254003 # DEPENDENCYPART_HEADBIGRAM
(3,11),(6,10),0.0411621 # DEPENDENCYPART_HEADBIGRAM
(3,11),(7,10),0.152578 # DEPENDENCYPART_HEADBIGRAM
(3,11),(8,10),0.19076 # DEPENDENCYPART_HEADBIGRAM
(3,11),(9,10),0.189838 # DEPENDENCYPART_HEADBIGRAM
(3,11),(12,10),0.100894 # DEPENDENCYPART_HEADBIGRAM
(3,11),(14,10),0.133802 # DEPENDENCYPART_HEADBIGRAM
(3,14),(2,13),-0.0610938 # DEPENDENCYPART_HEADBIGRAM
(3,14),(6,13),0.0718196 # DEPENDENCYPART_HEADBIGRAM
(3,14),(7,13),0.0644157 # DEPENDENCYPART_HEADBIGRAM
(3,14),(9,13),0.0715101 # DEPENDENCYPART_HEADBIGRAM
(3,14),(10,13),0.0715101 # DEPENDENCYPART_HEADBIGRAM
(3,14),(12,13),0.0436706 # DEPENDENCYPART_HEADBIGRAM
(3,14),(14,13),0.187142 # DEPENDENCYPART_HEADBIGRAM
(3,14),(15,13),0.171176 # DEPENDENCYPART_HEADBIGRAM
(3,14),(16,13),0.170927 # DEPENDENCYPART_HEADBIGRAM
(3,14),(20,13),0.17342 # DEPENDENCYPART_HEADBIGRAM
(4,6),(2,5),-0.0611552 # DEPENDENCYPART_HEADBIGRAM
(4,6),(6,5),0.308234 # DEPENDENCYPART_HEADBIGRAM
(4,6),(9,5),0.166169 # DEPENDENCYPART_HEADBIGRAM
(4,6),(10,5),0.166169 # DEPENDENCYPART_HEADBIGRAM
(5,4),(1,3),-0.145771 # DEPENDENCYPART_HEADBIGRAM
(5,4),(2,3),-0.146932 # DEPENDENCYPART_HEADBIGRAM
(5,4),(6,3),0.092062 # DEPENDENCYPART_HEADBIGRAM
(5,4),(12,3),0.135986 # DEPENDENCYPART_HEADBIGRAM
(5,4),(14,3),0.103118 # DEPENDENCYPART_HEADBIGRAM
(5,7),(1,6),-0.0781675 # DEPENDENCYPART_HEADBIGRAM
(5,7),(2,6),-0.0820949 # DEPENDENCYPART_HEADBIGRAM
(5,7),(3,6),-0.0781675 # DEPENDENCYPART_HEADBIGRAM
(5,7),(4,6),-0.0586696 # DEPENDENCYPART_HEADBIGRAM
(5,7),(7,6),0.180862 # DEPENDENCYPART_HEADBIGRAM
(5,7),(9,6),0.168322 # DEPENDENCYPART_HEADBIGRAM
(5,7),(10,6),0.168322 # DEPENDENCYPART_HEADBIGRAM
(5,7),(12,6),0.170553 # DEPENDENCYPART_HEADBIGRAM
(5,7),(14,6),0.170624 # DEPENDENCYPART_HEADBIGRAM
(5,7),(16,6),0.169184 # DEPENDENCYPART_HEADBIGRAM
(6,2),(2,1),-0.109619 # DEPENDENCYPART_HEADBIGRAM
(6,2),(3,1),-0.100729 # DEPENDENCYPART_HEADBIGRAM
(6,2),(6,1),0.18882 # DEPENDENCYPART_HEADBIGRAM
(6,2),(9,1),0.0685181 # DEPENDENCYPART_HEADBIGRAM
(6,2),(10,1),0.0685153 # DEPENDENCYPART_HEADBIGRAM
(6,2),(12,1),0.0661579 # DEPENDENCYPART_HEADBIGRAM
(6,2),(14,1),0.0727445 # DEPENDENCYPART_HEADBIGRAM
(6,3),(0,2),-0.242593 # DEPENDENCYPART_HEADBIGRAM
(6,3),(1,2),-0.257065 # DEPENDENCYPART_HEADBIGRAM
(6,3),(3,2),-0.0361747 # DEPENDENCYPART_HEADBIGRAM
(6,3),(6,2),0.181168 # DEPENDENCYPART_HEADBIGRAM
(6,3),(9,2),0.0685181 # DEPENDENCYPART_HEADBIGRAM
(6,3),(10,2),0.0685153 # DEPENDENCYPART_HEADBIGRAM
(6,3),(12,2),0.0652464 # DEPENDENCYPART_HEADBIGRAM
(6,3),(14,2),0.0727445 # DEPENDENCYPART_HEADBIGRAM
(6,3),(16,2),0.0837847 # DEPENDENCYPART_HEADBIGRAM
(6,3),(20,2),0.0832376 # DEPENDENCYPART_HEADBIGRAM
(6,4),(1,3),-0.137505 # DEPENDENCYPART_HEADBIGRAM
(6,4),(2,3),-0.131184 # DEPENDENCYPART_HEADBIGRAM
(6,4),(6,3),0.0203605 # DEPENDENCYPART_HEADBIGRAM
(6,4),(12,3),0.138854 # DEPENDENCYPART_HEADBIGRAM
(6,4),(14,3),0.11645 # DEPENDENCYPART_HEADBIGRAM
(6,5),(1,4),-0.0304579 # DEPENDENCYPART_HEADBIGRAM
(6,5),(2,4),0.0127625 # DEPENDENCYPART_HEADBIGRAM
(6,5),(3,4),-0.0237197 # DEPENDENCYPART_HEADBIGRAM
(6,5),(5,4),-0.103603 # DEPENDENCYPART_HEADBIGRAM
(6,5),(6,4),0.168723 # DEPENDENCYPART_HEADBIGRAM
(6,5),(7,4),0.279778 # DEPENDENCYPART_HEADBIGRAM
(6,5),(9,4),0.332687 # DEPENDENCYPART_HEADBIGRAM
(6,5),(12,4),0.0710605 # DEPENDENCYPART_HEADBIGRAM
(6,5),(14,4),0.0666644 # DEPENDENCYPART_HEADBIGRAM
(6,7),(1,6),0.0664711 # DEPENDENCYPART_HEADBIGRAM
(6,7),(2,6),0.129419 # DEPENDENCYPART_HEADBIGRAM
(6,7),(3,6),0.0418562 # DEPENDENCYPART_HEADBIGRAM
(6,7),(4,6),-0.0683366 # DEPENDENCYPART_HEADBIGRAM
(6,7),(7,6),-0.0159378 # DEPENDENCYPART_HEADBIGRAM
(6,7),(9,6),0.299507 # DEPENDENCYPART_HEADBIGRAM
(6,7),(10,6),0.306248 # DEPENDENCYPART_HEADBIGRAM
(6,7),(12,6),0.233609 # DEPENDENCYPART_HEADBIGRAM
(6,7),(14,6),0.281183 # DEPENDENCYPART_HEADBIGRAM
(6,7),(16,6),0.179301 # DEPENDENCYPART_HEADBIGRAM
(6,8),(1,7),-0.118049 # DEPENDENCYPART_HEADBIGRAM
(6,8),(2,7),-0.120162 # DEPENDENCYPART_HEADBIGRAM
(6,8),(3,7),-0.120152 # DEPENDENCYPART_HEADBIGRAM
(6,8),(5,7),-0.0662767 # DEPENDENCYPART_HEADBIGRAM
(6,8),(6,7),0.00135209 # DEPENDENCYPART_HEADBIGRAM
(6,8),(9,7),0.118979 # DEPENDENCYPART_HEADBIGRAM
(6,8),(12,7),0.152839 # DEPENDENCYPART_HEADBIGRAM
(6,8),(14,7),0.160687 # DEPENDENCYPART_HEADBIGRAM
(6,8),(16,7),0.149188 # DEPENDENCYPART_HEADBIGRAM
(6,9),(2,8),-0.0749921 # DEPENDENCYPART_HEADBIGRAM
(6,9),(6,8),0.102316 # DEPENDENCYPART_HEADBIGRAM
(6,9),(7,8),0.0872225 # DEPENDENCYPART_HEADBIGRAM
(6,9),(9,8),0.297805 # DEPENDENCYPART_HEADBIGRAM
(6,9),(10,8),0.158807 # DEPENDENCYPART_HEADBIGRAM
(6,9),(12,8),0.157465 # DEPENDENCYPART_HEADBIGRAM
(6,9),(14,8),0.164751 # DEPENDENCYPART_HEADBIGRAM
(6,10),(2,9),-0.0750633 # DEPENDENCYPART_HEADBIGRAM
(6,10),(3,9),-0.075085 # DEPENDENCYPART_HEADBIGRAM
(6,10),(6,9),0.124915 # DEPENDENCYPART_HEADBIGRAM
(6,10),(7,9),0.0872135 # DEPENDENCYPART_HEADBIGRAM
(6,10),(8,9),0.0778125 # DEPENDENCYPART_HEADBIGRAM
(6,10),(10,9),0.345741 # DEPENDENCYPART_HEADBIGRAM
(6,10),(12,9),0.155452 # DEPENDENCYPART_HEADBIGRAM
(6,10),(14,9),0.159739 # DEPENDENCYPART_HEADBIGRAM
(6,10),(16,9),0.168634 # DEPENDENCYPART_HEADBIGRAM
(6,10),(20,9),0.170177 # DEPENDENCYPART_HEADBIGRAM
(6,11),(2,10),-0.0386207 # DEPENDENCYPART_HEADBIGRAM
(6,11),(3,10),-0.0455137 # DEPENDENCYPART_HEADBIGRAM
(6,11),(6,10),0.139787 # DEPENDENCYPART_HEADBIGRAM
(6,11),(7,10),0.03419 # DEPENDENCYPART_HEADBIGRAM
(6,11),(8,10),0.16684 # DEPENDENCYPART_HEADBIGRAM
(6,11),(9,10),0.167175 # DEPENDENCYPART_HEADBIGRAM
(6,11),(12,10),0.132951 # DEPENDENCYPART_HEADBIGRAM
(6,11),(14,10),0.148718 # DEPENDENCYPART_HEADBIGRAM
(6,12),(1,11),-0.0682966 # DEPENDENCYPART_HEADBIGRAM
(6,12),(2,11),-0.0683033 # DEPENDENCYPART_HEADBIGRAM
(6,12),(3,11),-0.0682966 # DEPENDENCYPART_HEADBIGRAM
(6,12),(6,11),0.110831 # DEPENDENCYPART_HEADBIGRAM
(6,12),(7,11),0.10962 # DEPENDENCYPART_HEADBIGRAM
(6,12),(8,11),0.0860971 # DEPENDENCYPART_HEADBIGRAM
(6,12),(9,11),0.00646762 # DEPENDENCYPART_HEADBIGRAM
(6,12),(10,11),0.00646592 # DEPENDENCYPART_HEADBIGRAM
(6,12),(12,11),0.159164 # DEPENDENCYPART_HEADBIGRAM
(6,12),(14,11),0.164549 # DEPENDENCYPART_HEADBIGRAM
(6,13),(0,12),-0.0382146 # DEPENDENCYPART_HEADBIGRAM
(6,13),(2,12),-0.0612669 # DEPENDENCYPART_HEADBIGRAM
(6,13),(6,12),0.0685819 # DEPENDENCYPART_HEADBIGRAM
(6,13),(9,12),0.071868 # DEPENDENCYPART_HEADBIGRAM
(6,13),(14,12),0.175239 # DEPENDENCYPART_HEADBIGRAM
(6,14),(2,13),-0.0612617 # DEPENDENCYPART_HEADBIGRAM
(6,14),(6,13),0.0657494 # DEPENDENCYPART_HEADBIGRAM
(6,14),(7,13),0.0673352 # DEPENDENCYPART_HEADBIGRAM
(6,14),(9,13),0.0693204 # DEPENDENCYPART_HEADBIGRAM
(6,14),(10,13),0.0693204 # DEPENDENCYPART_HEADBIGRAM
(6,14),(12,13),0.0315299 # DEPENDENCYPART_HEADBIGRAM
(6,14),(14,13),0.182475 # DEPENDENCYPART_HEADBIGRAM
(6,14),(15,13),0.170802 # DEPENDENCYPART_HEADBIGRAM
(6,14),(16,13),0.167319 # DEPENDENCYPART_HEADBIGRAM
(6,14),(20,13),0.168705 # DEPENDENCYPART_HEADBIGRAM
(6,15),(0,14),-0.0797099 # DEPENDENCYPART_HEADBIGRAM
(6,15),(2,14),-0.0627822 # DEPENDENCYPART_HEADBIGRAM
(6,15),(3,14),-0.0622911 # DEPENDENCYPART_HEADBIGRAM
(6,15),(6,14),0.0710342 # DEPENDENCYPART_HEADBIGRAM
(6,15),(7,14),0.069527 # DEPENDENCYPART_HEADBIGRAM
(6,15),(8,14),0.0718004 # DEPENDENCYPART_HEADBIGRAM
(6,15),(9,14),0.0789516 # DEPENDENCYPART_HEADBIGRAM
(6,15),(10,14),0.0789678 # DEPENDENCYPART_HEADBIGRAM
(6,15),(12,14),0.0686618 # DEPENDENCYPART_HEADBIGRAM
(6,20),(9,19),0.0581375 # DEPENDENCYPART_HEADBIGRAM
(6,20),(12,19),0.0737358 # DEPENDENCYPART_HEADBIGRAM
(6,20),(14,19),0.0761119 # DEPENDENCYPART_HEADBIGRAM
(6,20),(15,19),0.0686661 # DEPENDENCYPART_HEADBIGRAM
(6,20),(16,19),0.0752315 # DEPENDENCYPART_HEADBIGRAM
(6,20),(18,19),0.0481342 # DEPENDENCYPART_HEADBIGRAM
(6,20),(20,19),0.164837 # DEPENDENCYPART_HEADBIGRAM
(6,20),(22,19),0.160839 # DEPENDENCYPART_HEADBIGRAM
(6,20),(23,19),0.160839 # DEPENDENCYPART_HEADBIGRAM
(6,24),(2,23),-0.0409332 # DEPENDENCYPART_HEADBIGRAM
(6,24),(9,23),0.0987727 # DEPENDENCYPART_HEADBIGRAM
(6,24),(14,23),0.14169 # DEPENDENCYPART_HEADBIGRAM
(6,24),(15,23),0.131265 # DEPENDENCYPART_HEADBIGRAM
(6,24),(16,23),0.142771 # DEPENDENCYPART_HEADBIGRAM
(6,24),(18,23),0.0976892 # DEPENDENCYPART_HEADBIGRAM
(6,24),(19,23),0.097695 # DEPENDENCYPART_HEADBIGRAM
(6,24),(20,23),0.060518 # DEPENDENCYPART_HEADBIGRAM
(6,24),(21,23),0.0700839 # DEPENDENCYPART_HEADBIGRAM
(6,24),(22,23),0.1112 # DEPENDENCYPART_HEADBIGRAM
(7,4),(1,3),-0.194955 # DEPENDENCYPART_HEADBIGRAM
(7,4),(2,3),-0.215493 # DEPENDENCYPART_HEADBIGRAM
(7,4),(6,3),-0.120471 # DEPENDENCYPART_HEADBIGRAM
(7,4),(12,3),0.0935424 # DEPENDENCYPART_HEADBIGRAM
(7,4),(14,3),0.077224 # DEPENDENCYPART_HEADBIGRAM
(7,6),(2,5),-0.190251 # DEPENDENCYPART_HEADBIGRAM
(7,6),(6,5),0.0121986 # DEPENDENCYPART_HEADBIGRAM
(7,6),(9,5),0.0592786 # DEPENDENCYPART_HEADBIGRAM
(7,6),(10,5),0.0592786 # DEPENDENCYPART_HEADBIGRAM
(7,8),(1,7),0.329582 # DEPENDENCYPART_HEADBIGRAM
(7,8),(2,7),0.340484 # DEPENDENCYPART_HEADBIGRAM
(7,8),(3,7),0.305712 # DEPENDENCYPART_HEADBIGRAM
(7,8),(5,7),0.034117 # DEPENDENCYPART_HEADBIGRAM
(7,8),(6,7),0.209185 # DEPENDENCYPART_HEADBIGRAM
(7,8),(9,7),0.396913 # DEPENDENCYPART_HEADBIGRAM
(7,8),(12,7),0.149382 # DEPENDENCYPART_HEADBIGRAM
(7,8),(14,7),0.217607 # DEPENDENCYPART_HEADBIGRAM
(7,8),(16,7),0.135567 # DEPENDENCYPART_HEADBIGRAM
(7,9),(2,8),-0.0700452 # DEPENDENCYPART_HEADBIGRAM
(7,9),(6,8),-0.0649413 # DEPENDENCYPART_HEADBIGRAM
(7,9),(7,8),-0.0801609 # DEPENDENCYPART_HEADBIGRAM
(7,9),(9,8),0.341281 # DEPENDENCYPART_HEADBIGRAM
(7,9),(10,8),0.162263 # DEPENDENCYPART_HEADBIGRAM
(7,9),(12,8),0.157532 # DEPENDENCYPART_HEADBIGRAM
(7,9),(14,8),0.164654 # DEPENDENCYPART_HEADBIGRAM
(7,10),(2,9),-0.0700863 # DEPENDENCYPART_HEADBIGRAM
(7,10),(3,9),-0.0701145 # DEPENDENCYPART_HEADBIGRAM
(7,10),(6,9),-0.0638614 # DEPENDENCYPART_HEADBIGRAM
(7,10),(7,9),-0.0466667 # DEPENDENCYPART_HEADBIGRAM
(7,10),(8,9),0.0777493 # DEPENDENCYPART_HEADBIGRAM
(7,10),(10,9),0.0683568 # DEPENDENCYPART_HEADBIGRAM
(7,10),(12,9),0.157509 # DEPENDENCYPART_HEADBIGRAM
(7,10),(14,9),0.161188 # DEPENDENCYPART_HEADBIGRAM
(7,10),(16,9),0.170445 # DEPENDENCYPART_HEADBIGRAM
(7,10),(20,9),0.1699 # DEPENDENCYPART_HEADBIGRAM
(7,11),(2,10),-0.0916227 # DEPENDENCYPART_HEADBIGRAM
(7,11),(3,10),-0.0812411 # DEPENDENCYPART_HEADBIGRAM
(7,11),(6,10),-0.0586061 # DEPENDENCYPART_HEADBIGRAM
(7,11),(7,10),0.0701152 # DEPENDENCYPART_HEADBIGRAM
(7,11),(8,10),0.0773185 # DEPENDENCYPART_HEADBIGRAM
(7,11),(9,10),0.0732696 # DEPENDENCYPART_HEADBIGRAM
(7,11),(12,10),0.120684 # DEPENDENCYPART_HEADBIGRAM
(7,11),(14,10),0.13306 # DEPENDENCYPART_HEADBIGRAM
(7,13),(0,12),-0.0574098 # DEPENDENCYPART_HEADBIGRAM
(7,13),(2,12),-0.0612108 # DEPENDENCYPART_HEADBIGRAM
(7,13),(6,12),-0.0637603 # DEPENDENCYPART_HEADBIGRAM
(7,13),(9,12),0.0718954 # DEPENDENCYPART_HEADBIGRAM
(7,13),(14,12),0.174198 # DEPENDENCYPART_HEADBIGRAM
(7,14),(2,13),-0.0609682 # DEPENDENCYPART_HEADBIGRAM
(7,14),(6,13),-0.0614139 # DEPENDENCYPART_HEADBIGRAM
(7,14),(7,13),0.060722 # DEPENDENCYPART_HEADBIGRAM
(7,14),(9,13),0.0699076 # DEPENDENCYPART_HEADBIGRAM
(7,14),(10,13),0.0699076 # DEPENDENCYPART_HEADBIGRAM
(7,14),(12,13),0.0220956 # DEPENDENCYPART_HEADBIGRAM
(7,14),(14,13),0.221628 # DEPENDENCYPART_HEADBIGRAM
(7,14),(15,13),0.169683 # DEPENDENCYPART_HEADBIGRAM
(7,14),(16,13),0.166547 # DEPENDENCYPART_HEADBIGRAM
(7,14),(20,13),0.169906 # DEPENDENCYPART_HEADBIGRAM
(8,9),(2,8),-0.100214 # DEPENDENCYPART_HEADBIGRAM
(8,9),(6,8),-0.0494829 # DEPENDENCYPART_HEADBIGRAM
(8,9),(7,8),0.0116486 # DEPENDENCYPART_HEADBIGRAM
(8,9),(9,8),-0.0949595 # DEPENDENCYPART_HEADBIGRAM
(8,9),(10,8),0.259968 # DEPENDENCYPART_HEADBIGRAM
(8,9),(12,8),0.252663 # DEPENDENCYPART_HEADBIGRAM
(8,9),(14,8),0.264287 # DEPENDENCYPART_HEADBIGRAM
(8,10),(2,9),-0.0407377 # DEPENDENCYPART_HEADBIGRAM
(8,10),(3,9),-0.0431799 # DEPENDENCYPART_HEADBIGRAM
(8,10),(6,9),-0.0779421 # DEPENDENCYPART_HEADBIGRAM
(8,10),(7,9),-0.0472182 # DEPENDENCYPART_HEADBIGRAM
(8,10),(8,9),-0.0281659 # DEPENDENCYPART_HEADBIGRAM
(8,10),(10,9),0.358652 # DEPENDENCYPART_HEADBIGRAM
(8,10),(12,9),0.133893 # DEPENDENCYPART_HEADBIGRAM
(8,10),(14,9),0.138895 # DEPENDENCYPART_HEADBIGRAM
(8,10),(16,9),0.176673 # DEPENDENCYPART_HEADBIGRAM
(8,10),(20,9),0.15944 # DEPENDENCYPART_HEADBIGRAM
(8,11),(2,10),-0.0578173 # DEPENDENCYPART_HEADBIGRAM
(8,11),(3,10),-0.0672867 # DEPENDENCYPART_HEADBIGRAM
(8,11),(6,10),-0.090249 # DEPENDENCYPART_HEADBIGRAM
(8,11),(7,10),-0.0569027 # DEPENDENCYPART_HEADBIGRAM
(8,11),(8,10),0.246327 # DEPENDENCYPART_HEADBIGRAM
(8,11),(9,10),0.13853 # DEPENDENCYPART_HEADBIGRAM
(8,11),(12,10),0.104351 # DEPENDENCYPART_HEADBIGRAM
(8,11),(14,10),0.124582 # DEPENDENCYPART_HEADBIGRAM
(8,14),(2,13),-0.0610955 # DEPENDENCYPART_HEADBIGRAM
(8,14),(6,13),-0.062165 # DEPENDENCYPART_HEADBIGRAM
(8,14),(7,13),-0.0660024 # DEPENDENCYPART_HEADBIGRAM
(8,14),(9,13),0.069655 # DEPENDENCYPART_HEADBIGRAM
(8,14),(10,13),0.069655 # DEPENDENCYPART_HEADBIGRAM
(8,14),(12,13),0.0340831 # DEPENDENCYPART_HEADBIGRAM
(8,14),(14,13),0.161554 # DEPENDENCYPART_HEADBIGRAM
(8,14),(15,13),0.170833 # DEPENDENCYPART_HEADBIGRAM
(8,14),(16,13),0.167544 # DEPENDENCYPART_HEADBIGRAM
(8,14),(20,13),0.169424 # DEPENDENCYPART_HEADBIGRAM
(9,2),(2,1),0.0500914 # DEPENDENCYPART_HEADBIGRAM
(9,2),(3,1),-0.066976 # DEPENDENCYPART_HEADBIGRAM
(9,2),(6,1),-0.102922 # DEPENDENCYPART_HEADBIGRAM
(9,2),(9,1),0.0435192 # DEPENDENCYPART_HEADBIGRAM
(9,2),(10,1),0.105389 # DEPENDENCYPART_HEADBIGRAM
(9,2),(12,1),0.0469342 # DEPENDENCYPART_HEADBIGRAM
(9,2),(14,1),0.0538439 # DEPENDENCYPART_HEADBIGRAM
(9,4),(1,3),-0.157579 # DEPENDENCYPART_HEADBIGRAM
(9,4),(2,3),-0.171061 # DEPENDENCYPART_HEADBIGRAM
(9,4),(6,3),-0.149424 # DEPENDENCYPART_HEADBIGRAM
(9,4),(12,3),0.108319 # DEPENDENCYPART_HEADBIGRAM
(9,4),(14,3),0.0864627 # DEPENDENCYPART_HEADBIGRAM
(9,5),(1,4),-0.186164 # DEPENDENCYPART_HEADBIGRAM
(9,5),(2,4),-0.147793 # DEPENDENCYPART_HEADBIGRAM
(9,5),(3,4),-0.148412 # DEPENDENCYPART_HEADBIGRAM
(9,5),(5,4),-0.0876848 # DEPENDENCYPART_HEADBIGRAM
(9,5),(6,4),-0.078551 # DEPENDENCYPART_HEADBIGRAM
(9,5),(7,4),-0.0846161 # DEPENDENCYPART_HEADBIGRAM
(9,5),(9,4),0.117833 # DEPENDENCYPART_HEADBIGRAM
(9,5),(12,4),0.102093 # DEPENDENCYPART_HEADBIGRAM
(9,5),(14,4),0.115055 # DEPENDENCYPART_HEADBIGRAM
(9,6),(2,5),-0.192547 # DEPENDENCYPART_HEADBIGRAM
(9,6),(6,5),-0.0589352 # DEPENDENCYPART_HEADBIGRAM
(9,6),(9,5),-0.0668511 # DEPENDENCYPART_HEADBIGRAM
(9,6),(10,5),0.0891267 # DEPENDENCYPART_HEADBIGRAM
(9,7),(1,6),-0.230091 # DEPENDENCYPART_HEADBIGRAM
(9,7),(2,6),-0.232071 # DEPENDENCYPART_HEADBIGRAM
(9,7),(3,6),-0.230678 # DEPENDENCYPART_HEADBIGRAM
(9,7),(4,6),-0.227462 # DEPENDENCYPART_HEADBIGRAM
(9,7),(7,6),-0.0803575 # DEPENDENCYPART_HEADBIGRAM
(9,7),(9,6),0.0961481 # DEPENDENCYPART_HEADBIGRAM
(9,7),(10,6),0.0770875 # DEPENDENCYPART_HEADBIGRAM
(9,7),(12,6),0.091733 # DEPENDENCYPART_HEADBIGRAM
(9,7),(14,6),0.0927726 # DEPENDENCYPART_HEADBIGRAM
(9,7),(16,6),0.104502 # DEPENDENCYPART_HEADBIGRAM
(9,8),(1,7),-0.142109 # DEPENDENCYPART_HEADBIGRAM
(9,8),(2,7),-0.133099 # DEPENDENCYPART_HEADBIGRAM
(9,8),(3,7),-0.144634 # DEPENDENCYPART_HEADBIGRAM
(9,8),(5,7),-0.0465634 # DEPENDENCYPART_HEADBIGRAM
(9,8),(6,7),-0.0976994 # DEPENDENCYPART_HEADBIGRAM
(9,8),(9,7),0.0243472 # DEPENDENCYPART_HEADBIGRAM
(9,8),(12,7),0.0481356 # DEPENDENCYPART_HEADBIGRAM
(9,8),(14,7),0.0827921 # DEPENDENCYPART_HEADBIGRAM
(9,8),(16,7),0.108404 # DEPENDENCYPART_HEADBIGRAM
(9,10),(2,9),-0.105295 # DEPENDENCYPART_HEADBIGRAM
(9,10),(3,9),-0.0972871 # DEPENDENCYPART_HEADBIGRAM
(9,10),(6,9),0.0851181 # DEPENDENCYPART_HEADBIGRAM
(9,10),(7,9),0.0668291 # DEPENDENCYPART_HEADBIGRAM
(9,10),(8,9),-0.132931 # DEPENDENCYPART_HEADBIGRAM
