# _root_ The average discount rate on new three-month Treasury bills was 7.37 % , the lowest since the average of 7.36 % at the auction on Oct. 17 , 1988 .
#goldHeads=4,4,4,10,4,9,9,9,5,0,12,10,12,15,12,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
#predictedHeads=4,4,4,10,4,9,9,9,5,0,12,10,10,15,10,15,18,16,18,21,19,18,24,22,24,25,26,26,26,10,
(21,19),(21,17),(21,14),-0.0896008 # DEPENDENCYPART_TRISIBL
(21,19),(21,17),(21,11),-0.0682018 # DEPENDENCYPART_TRISIBL
(21,19),(21,17),(21,-1),-0.17135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,15),(21,14),-0.112341 # DEPENDENCYPART_TRISIBL
(21,19),(21,15),(21,11),-0.0682074 # DEPENDENCYPART_TRISIBL
(21,19),(21,15),(21,-1),-0.111475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,14),(21,11),-0.0682018 # DEPENDENCYPART_TRISIBL
(21,19),(21,14),(21,-1),-0.17135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,19),(21,11),(21,-1),-0.149612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,17),(21,15),-0.0769089 # DEPENDENCYPART_TRISIBL
(21,18),(21,17),(21,14),0.0187277 # DEPENDENCYPART_TRISIBL
(21,18),(21,17),(21,11),-0.0237995 # DEPENDENCYPART_TRISIBL
(21,18),(21,17),(21,-1),-0.0357396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,15),(21,14),0.0972047 # DEPENDENCYPART_TRISIBL
(21,18),(21,15),(21,11),-0.027112 # DEPENDENCYPART_TRISIBL
(21,18),(21,15),(21,-1),-0.16221 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,14),(21,11),-0.0237995 # DEPENDENCYPART_TRISIBL
(21,18),(21,14),(21,-1),-0.0357396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,11),(21,-1),-0.15182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,15),(21,14),-0.355589 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,11),-0.109341 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,-1),-0.153056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,14),(21,11),-0.109353 # DEPENDENCYPART_TRISIBL
(21,17),(21,14),(21,-1),-0.2383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,11),(21,-1),-0.236442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,14),(21,11),-0.0756463 # DEPENDENCYPART_TRISIBL
(21,15),(21,14),(21,-1),0.00281592 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,11),(21,-1),-0.0385284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,14),(21,11),(21,-1),-0.236442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,23),(22,24),-0.198074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,25),-0.260022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,26),-0.0794048 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,27),-0.208386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,28),-0.00409438 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,29),-0.222127 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,31),-0.138125 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,24),(22,25),-0.0446575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,26),-0.0160547 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,27),-0.203395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,28),0.154117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,29),-0.217299 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,24),(22,31),0.230863 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,25),(22,26),-0.0145309 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,25),(22,27),-0.21813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,25),(22,28),-0.146495 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,25),(22,29),-0.243399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,25),(22,31),-0.177074 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,26),(22,27),-0.221906 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,26),(22,28),0.0170697 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,26),(22,29),-0.236026 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,26),(22,31),0.305342 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,27),(22,28),-0.0555689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,27),(22,29),-0.233476 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,27),(22,31),0.0905585 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,28),(22,29),-0.248641 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,28),(22,31),-0.518471 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,29),(22,31),0.122725 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,23),(22,24),(22,25),-0.0906827 # DEPENDENCYPART_TRISIBL
(22,23),(22,24),(22,26),-0.0999496 # DEPENDENCYPART_TRISIBL
(22,23),(22,24),(22,27),-0.093285 # DEPENDENCYPART_TRISIBL
(22,23),(22,24),(22,28),-0.100048 # DEPENDENCYPART_TRISIBL
(22,23),(22,24),(22,29),-0.0932849 # DEPENDENCYPART_TRISIBL
(22,23),(22,24),(22,31),-0.150278 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,23),(22,25),(22,26),-0.10056 # DEPENDENCYPART_TRISIBL
(22,23),(22,25),(22,27),-0.0942746 # DEPENDENCYPART_TRISIBL
(22,23),(22,25),(22,28),-0.0717355 # DEPENDENCYPART_TRISIBL
(22,23),(22,25),(22,29),-0.0942746 # DEPENDENCYPART_TRISIBL
(22,23),(22,25),(22,31),-0.179644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,23),(22,26),(22,27),-0.0932565 # DEPENDENCYPART_TRISIBL
(22,23),(22,26),(22,28),-0.0872959 # DEPENDENCYPART_TRISIBL
(22,23),(22,26),(22,29),-0.0932564 # DEPENDENCYPART_TRISIBL
(22,23),(22,26),(22,31),-0.170241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,23),(22,27),(22,28),-0.0859936 # DEPENDENCYPART_TRISIBL
(22,23),(22,27),(22,29),-0.0932399 # DEPENDENCYPART_TRISIBL
(22,23),(22,27),(22,31),-0.119199 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,23),(22,28),(22,29),-0.0934493 # DEPENDENCYPART_TRISIBL
(22,23),(22,28),(22,31),-0.0405806 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,23),(22,29),(22,31),-0.119199 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,24),(22,25),(22,26),-0.129729 # DEPENDENCYPART_TRISIBL
(22,24),(22,25),(22,27),-0.113213 # DEPENDENCYPART_TRISIBL
(22,24),(22,25),(22,28),0.067743 # DEPENDENCYPART_TRISIBL
(22,24),(22,25),(22,29),-0.110728 # DEPENDENCYPART_TRISIBL
(22,24),(22,25),(22,31),-0.139658 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,24),(22,26),(22,27),-0.109252 # DEPENDENCYPART_TRISIBL
(22,24),(22,26),(22,28),0.0480365 # DEPENDENCYPART_TRISIBL
(22,24),(22,26),(22,29),-0.108088 # DEPENDENCYPART_TRISIBL
(22,24),(22,26),(22,31),-0.155766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,24),(22,27),(22,28),0.0115708 # DEPENDENCYPART_TRISIBL
(22,24),(22,27),(22,29),-0.105556 # DEPENDENCYPART_TRISIBL
(22,24),(22,27),(22,31),-0.14665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,24),(22,28),(22,29),-0.110474 # DEPENDENCYPART_TRISIBL
(22,24),(22,28),(22,31),-0.132588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,24),(22,29),(22,31),-0.146652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,25),(22,26),(22,27),-0.0730111 # DEPENDENCYPART_TRISIBL
(22,25),(22,26),(22,28),-0.051087 # DEPENDENCYPART_TRISIBL
(22,25),(22,26),(22,29),-0.073107 # DEPENDENCYPART_TRISIBL
(22,25),(22,26),(22,31),-0.0918209 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,25),(22,27),(22,28),-0.0504202 # DEPENDENCYPART_TRISIBL
(22,25),(22,27),(22,29),-0.0496204 # DEPENDENCYPART_TRISIBL
(22,25),(22,27),(22,31),-0.138932 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,25),(22,28),(22,29),-0.0893992 # DEPENDENCYPART_TRISIBL
(22,25),(22,28),(22,31),-0.215475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,25),(22,29),(22,31),-0.137706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,26),(22,27),(22,28),-0.0806833 # DEPENDENCYPART_TRISIBL
(22,26),(22,27),(22,29),-0.104338 # DEPENDENCYPART_TRISIBL
(22,26),(22,27),(22,31),-0.0964345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,26),(22,28),(22,29),-0.125318 # DEPENDENCYPART_TRISIBL
(22,26),(22,28),(22,31),-0.0280612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,26),(22,29),(22,31),-0.0962681 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,27),(22,28),(22,29),-0.0232885 # DEPENDENCYPART_TRISIBL
(22,27),(22,28),(22,31),-0.198952 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,27),(22,29),(22,31),-0.110178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,28),(22,29),(22,31),-0.13326 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,21),(22,20),-0.18755 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,19),-0.13459 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,21),(22,-1),-0.113038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,20),(22,19),-0.160931 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,-1),-0.290875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,19),(22,-1),-0.181189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,20),(22,19),-0.0454366 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,-1),-0.211465 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,19),(22,-1),-0.154379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,19),(22,-1),-0.105354 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,25),(24,26),-0.138363 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,25),(24,27),-0.168606 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,25),(24,28),-0.0613624 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,25),(24,29),-0.193252 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,25),(24,30),-0.164084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,25),(24,31),-0.176128 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,26),(24,27),-0.191985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,26),(24,28),-0.247132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,26),(24,29),-0.205483 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,26),(24,30),-0.181585 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,26),(24,31),-0.195878 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,27),(24,28),-0.108458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,27),(24,29),-0.162096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,27),(24,30),-0.192589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,27),(24,31),-0.190127 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,28),(24,29),-0.196337 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,28),(24,30),-0.236363 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,28),(24,31),-0.786299 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,29),(24,30),-0.193105 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,29),(24,31),-0.178039 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,30),(24,31),-0.313369 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,25),(24,26),(24,27),-0.0722989 # DEPENDENCYPART_TRISIBL
(24,25),(24,26),(24,28),-0.0759133 # DEPENDENCYPART_TRISIBL
(24,25),(24,26),(24,29),-0.072401 # DEPENDENCYPART_TRISIBL
(24,25),(24,26),(24,30),-0.103006 # DEPENDENCYPART_TRISIBL
(24,25),(24,26),(24,31),-0.080323 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,25),(24,27),(24,28),-0.0607838 # DEPENDENCYPART_TRISIBL
(24,25),(24,27),(24,29),-0.0504083 # DEPENDENCYPART_TRISIBL
(24,25),(24,27),(24,30),-0.0858227 # DEPENDENCYPART_TRISIBL
(24,25),(24,27),(24,31),-0.0911937 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,25),(24,28),(24,29),-0.108068 # DEPENDENCYPART_TRISIBL
(24,25),(24,28),(24,30),-0.0839105 # DEPENDENCYPART_TRISIBL
(24,25),(24,28),(24,31),-0.378482 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,25),(24,29),(24,30),-0.0858943 # DEPENDENCYPART_TRISIBL
(24,25),(24,29),(24,31),-0.0894228 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,25),(24,30),(24,31),-0.0601599 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,26),(24,27),(24,28),-0.075332 # DEPENDENCYPART_TRISIBL
(24,26),(24,27),(24,29),-0.0983425 # DEPENDENCYPART_TRISIBL
(24,26),(24,27),(24,30),-0.089923 # DEPENDENCYPART_TRISIBL
(24,26),(24,27),(24,31),-0.184752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,26),(24,28),(24,29),-0.0902435 # DEPENDENCYPART_TRISIBL
(24,26),(24,28),(24,30),-0.112214 # DEPENDENCYPART_TRISIBL
(24,26),(24,28),(24,31),-0.0493514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,26),(24,29),(24,30),-0.089923 # DEPENDENCYPART_TRISIBL
(24,26),(24,29),(24,31),-0.184197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,26),(24,30),(24,31),-0.140396 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,27),(24,28),(24,29),-0.0121851 # DEPENDENCYPART_TRISIBL
(24,27),(24,28),(24,30),-0.108305 # DEPENDENCYPART_TRISIBL
(24,27),(24,28),(24,31),-0.252627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,27),(24,29),(24,30),-0.110753 # DEPENDENCYPART_TRISIBL
(24,27),(24,29),(24,31),-0.149498 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,27),(24,30),(24,31),-0.156112 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,28),(24,29),(24,30),-0.142897 # DEPENDENCYPART_TRISIBL
(24,28),(24,29),(24,31),-0.149776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,28),(24,30),(24,31),-0.33191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,29),(24,30),(24,31),-0.168945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,23),(24,22),-0.0754494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,21),-0.178927 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,20),-0.22747 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,19),-0.0935568 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,-1),-0.152501 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,22),(24,21),-0.085611 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,22),(24,20),-0.113678 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,22),(24,19),-0.186243 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,22),(24,-1),-0.0899748 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,21),(24,20),-0.14901 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,21),(24,19),-0.142818 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,21),(24,-1),-0.124538 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,20),(24,19),-0.169527 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,20),(24,-1),-0.181433 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,19),(24,-1),-0.136377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,22),(24,21),-0.101761 # DEPENDENCYPART_TRISIBL
(24,23),(24,22),(24,20),-0.118356 # DEPENDENCYPART_TRISIBL
(24,23),(24,22),(24,19),-0.0558248 # DEPENDENCYPART_TRISIBL
(24,23),(24,22),(24,-1),-0.0985038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,21),(24,20),-0.115576 # DEPENDENCYPART_TRISIBL
(24,23),(24,21),(24,19),-0.0502934 # DEPENDENCYPART_TRISIBL
(24,23),(24,21),(24,-1),-0.146612 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,20),(24,19),-0.0619878 # DEPENDENCYPART_TRISIBL
(24,23),(24,20),(24,-1),-0.229666 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,19),(24,-1),-0.109256 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,22),(24,21),(24,20),-0.0890667 # DEPENDENCYPART_TRISIBL
(24,22),(24,21),(24,19),-0.112997 # DEPENDENCYPART_TRISIBL
(24,22),(24,21),(24,-1),-0.164086 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,22),(24,20),(24,19),-0.101232 # DEPENDENCYPART_TRISIBL
(24,22),(24,20),(24,-1),-0.190897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,22),(24,19),(24,-1),-0.195722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,21),(24,20),(24,19),0.00392178 # DEPENDENCYPART_TRISIBL
(24,21),(24,20),(24,-1),-0.213753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,21),(24,19),(24,-1),-0.141846 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,20),(24,19),(24,-1),-0.090348 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,25),(25,26),(25,27),-0.223084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,26),(25,28),0.0125031 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,26),(25,29),-0.237205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,26),(25,31),0.332239 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(25,25),(25,27),(25,28),-0.0481945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,27),(25,29),-0.233913 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,27),(25,31),0.0883785 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(25,25),(25,28),(25,29),-0.25065 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(25,25),(25,28),(25,31),-0.491341 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(25,25),(25,29),(25,31),0.120545 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(25,26),(25,27),(25,28),-0.0805542 # DEPENDENCYPART_TRISIBL
(25,26),(25,27),(25,29),-0.104323 # DEPENDENCYPART_TRISIBL
(25,26),(25,27),(25,31),-0.10468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,26),(25,28),(25,29),-0.125297 # DEPENDENCYPART_TRISIBL
(25,26),(25,28),(25,31),-0.0416883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,26),(25,29),(25,31),-0.104514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,27),(25,28),(25,29),-0.024386 # DEPENDENCYPART_TRISIBL
(25,27),(25,28),(25,31),-0.19309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,27),(25,29),(25,31),-0.103818 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,28),(25,29),(25,31),-0.112708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(25,25),(25,24),(25,-1),-0.111255 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,26),(26,27),(26,28),-0.0845469 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,27),(26,29),-0.257674 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,27),(26,30),-0.234143 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,27),(26,31),-0.144376 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(26,26),(26,28),(26,29),-0.339789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,28),(26,30),-0.31934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,28),(26,31),-0.695138 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(26,26),(26,29),(26,30),-0.234659 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(26,26),(26,29),(26,31),-0.125673 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(26,26),(26,30),(26,31),-0.218789 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(26,27),(26,28),(26,29),0.304141 # DEPENDENCYPART_TRISIBL
(26,27),(26,28),(26,30),-0.110702 # DEPENDENCYPART_TRISIBL
(26,27),(26,28),(26,31),-0.335053 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,27),(26,29),(26,30),-0.112337 # DEPENDENCYPART_TRISIBL
(26,27),(26,29),(26,31),-0.206326 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,27),(26,30),(26,31),-0.180295 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,28),(26,29),(26,30),-0.121511 # DEPENDENCYPART_TRISIBL
(26,28),(26,29),(26,31),-0.106656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,28),(26,30),(26,31),-0.408491 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(26,29),(26,30),(26,31),-0.191681 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,27),(27,28),(27,29),-0.0784981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(27,27),(27,28),(27,31),-0.650121 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(27,27),(27,29),(27,31),-0.238419 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(27,28),(27,29),(27,31),-0.0130108 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,27),(27,26),(27,25),-0.0824299 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(27,27),(27,26),(27,20),-0.135042 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(27,27),(27,26),(27,-1),-0.216408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,27),(27,25),(27,20),-0.0498323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(27,27),(27,25),(27,-1),-0.279295 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,27),(27,20),(27,-1),-0.148891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,26),(27,25),(27,20),-0.0255197 # DEPENDENCYPART_TRISIBL
(27,26),(27,25),(27,-1),-0.17597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,26),(27,20),(27,-1),-0.146334 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(27,25),(27,20),(27,-1),-0.0575927 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(28,28),(28,29),(28,31),-0.636501 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(29,29),(29,30),(29,31),-0.354152 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(29,29),(29,28),(29,27),-0.241036 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(29,29),(29,28),(29,-1),-0.338796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(29,29),(29,27),(29,-1),-0.141908 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(29,28),(29,27),(29,-1),-0.00966539 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(30,30),(30,29),(30,-1),-0.547095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,4),(2,3),0.0914634 # DEPENDENCYPART_HEADBIGRAM
(0,4),(4,3),0.345585 # DEPENDENCYPART_HEADBIGRAM
(0,4),(9,3),0.172799 # DEPENDENCYPART_HEADBIGRAM
(0,4),(10,3),0.17291 # DEPENDENCYPART_HEADBIGRAM
(0,9),(4,8),0.068076 # DEPENDENCYPART_HEADBIGRAM
(0,9),(5,8),0.0649166 # DEPENDENCYPART_HEADBIGRAM
(0,9),(6,8),0.0587028 # DEPENDENCYPART_HEADBIGRAM
(0,9),(7,8),0.0587028 # DEPENDENCYPART_HEADBIGRAM
(0,9),(9,8),0.248278 # DEPENDENCYPART_HEADBIGRAM
(0,9),(10,8),0.1742 # DEPENDENCYPART_HEADBIGRAM
(0,9),(12,8),0.173402 # DEPENDENCYPART_HEADBIGRAM
(0,10),(0,9),0.0618228 # DEPENDENCYPART_HEADBIGRAM
(0,10),(3,9),0.0494229 # DEPENDENCYPART_HEADBIGRAM
(0,10),(4,9),0.0689985 # DEPENDENCYPART_HEADBIGRAM
(0,10),(5,9),0.174188 # DEPENDENCYPART_HEADBIGRAM
(0,10),(7,9),0.109943 # DEPENDENCYPART_HEADBIGRAM
(0,10),(8,9),0.102119 # DEPENDENCYPART_HEADBIGRAM
(0,10),(10,9),0.211817 # DEPENDENCYPART_HEADBIGRAM
(0,10),(11,9),0.172143 # DEPENDENCYPART_HEADBIGRAM
(0,10),(12,9),0.155544 # DEPENDENCYPART_HEADBIGRAM
(0,10),(15,9),0.168681 # DEPENDENCYPART_HEADBIGRAM
(2,3),(3,2),0.0355142 # DEPENDENCYPART_HEADBIGRAM
(2,3),(4,2),0.175483 # DEPENDENCYPART_HEADBIGRAM
