# _root_ Excluding the $ 2 billion provision and allowing for the taxes Morgan paid , earnings were about 65 cents a share , Mr. Salem said .
#goldHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
#predictedHeads=16,6,6,3,3,1,1,7,8,11,9,13,11,16,16,25,19,17,16,21,19,25,24,25,0,25,
(16,9),(7,8),-0.195071 # DEPENDENCYPART_HEADBIGRAM
(16,9),(9,8),-0.0883365 # DEPENDENCYPART_HEADBIGRAM
(16,9),(11,8),-0.0911476 # DEPENDENCYPART_HEADBIGRAM
(16,9),(12,8),-0.0808523 # DEPENDENCYPART_HEADBIGRAM
(16,9),(13,8),-0.0891501 # DEPENDENCYPART_HEADBIGRAM
(16,9),(16,8),0.0635172 # DEPENDENCYPART_HEADBIGRAM
(16,9),(25,8),0.0935836 # DEPENDENCYPART_HEADBIGRAM
(16,10),(1,9),-0.212245 # DEPENDENCYPART_HEADBIGRAM
(16,10),(3,9),-0.232719 # DEPENDENCYPART_HEADBIGRAM
(16,10),(6,9),-0.205235 # DEPENDENCYPART_HEADBIGRAM
(16,10),(7,9),-0.214059 # DEPENDENCYPART_HEADBIGRAM
(16,10),(8,9),-0.180433 # DEPENDENCYPART_HEADBIGRAM
(16,10),(12,9),-0.0912069 # DEPENDENCYPART_HEADBIGRAM
(16,10),(13,9),-0.0903103 # DEPENDENCYPART_HEADBIGRAM
(16,10),(16,9),0.0777096 # DEPENDENCYPART_HEADBIGRAM
(16,10),(18,9),0.0812806 # DEPENDENCYPART_HEADBIGRAM
(16,10),(25,9),0.0932416 # DEPENDENCYPART_HEADBIGRAM
(16,11),(3,10),-0.199083 # DEPENDENCYPART_HEADBIGRAM
(16,11),(6,10),-0.203883 # DEPENDENCYPART_HEADBIGRAM
(16,11),(8,10),-0.18648 # DEPENDENCYPART_HEADBIGRAM
(16,11),(9,10),-0.169834 # DEPENDENCYPART_HEADBIGRAM
(16,11),(11,10),-0.00466547 # DEPENDENCYPART_HEADBIGRAM
(16,11),(12,10),-0.0869186 # DEPENDENCYPART_HEADBIGRAM
(16,11),(13,10),-0.0898633 # DEPENDENCYPART_HEADBIGRAM
(16,11),(15,10),-0.09004 # DEPENDENCYPART_HEADBIGRAM
(16,11),(16,10),0.0920543 # DEPENDENCYPART_HEADBIGRAM
(16,11),(19,10),0.093799 # DEPENDENCYPART_HEADBIGRAM
(16,12),(1,11),-0.199138 # DEPENDENCYPART_HEADBIGRAM
(16,12),(6,11),-0.200607 # DEPENDENCYPART_HEADBIGRAM
(16,12),(7,11),-0.201539 # DEPENDENCYPART_HEADBIGRAM
(16,12),(8,11),-0.200404 # DEPENDENCYPART_HEADBIGRAM
(16,12),(9,11),-0.195589 # DEPENDENCYPART_HEADBIGRAM
(16,12),(12,11),-0.0521432 # DEPENDENCYPART_HEADBIGRAM
(16,12),(13,11),-0.087642 # DEPENDENCYPART_HEADBIGRAM
(16,12),(15,11),-0.0861394 # DEPENDENCYPART_HEADBIGRAM
(16,12),(16,11),0.111215 # DEPENDENCYPART_HEADBIGRAM
(16,12),(25,11),0.0968709 # DEPENDENCYPART_HEADBIGRAM
(16,13),(3,12),-0.199187 # DEPENDENCYPART_HEADBIGRAM
(16,13),(6,12),-0.204375 # DEPENDENCYPART_HEADBIGRAM
(16,13),(7,12),-0.201638 # DEPENDENCYPART_HEADBIGRAM
(16,13),(8,12),-0.200981 # DEPENDENCYPART_HEADBIGRAM
(16,13),(9,12),-0.179784 # DEPENDENCYPART_HEADBIGRAM
(16,13),(11,12),-0.201979 # DEPENDENCYPART_HEADBIGRAM
(16,13),(13,12),-0.0853496 # DEPENDENCYPART_HEADBIGRAM
(16,13),(15,12),-0.087565 # DEPENDENCYPART_HEADBIGRAM
(16,13),(16,12),0.0618628 # DEPENDENCYPART_HEADBIGRAM
(16,13),(25,12),0.0937003 # DEPENDENCYPART_HEADBIGRAM
(16,14),(1,13),-0.210618 # DEPENDENCYPART_HEADBIGRAM
(16,14),(3,13),-0.198384 # DEPENDENCYPART_HEADBIGRAM
(16,14),(6,13),-0.210456 # DEPENDENCYPART_HEADBIGRAM
(16,14),(7,13),-0.215081 # DEPENDENCYPART_HEADBIGRAM
(16,14),(8,13),-0.212045 # DEPENDENCYPART_HEADBIGRAM
(16,14),(9,13),-0.173283 # DEPENDENCYPART_HEADBIGRAM
(16,14),(11,13),-0.192576 # DEPENDENCYPART_HEADBIGRAM
(16,14),(15,13),-0.0893317 # DEPENDENCYPART_HEADBIGRAM
(16,14),(16,13),0.0696518 # DEPENDENCYPART_HEADBIGRAM
(16,14),(25,13),0.118775 # DEPENDENCYPART_HEADBIGRAM
(16,15),(1,14),-0.189202 # DEPENDENCYPART_HEADBIGRAM
(16,15),(3,14),-0.189751 # DEPENDENCYPART_HEADBIGRAM
(16,15),(6,14),-0.162578 # DEPENDENCYPART_HEADBIGRAM
(16,15),(8,14),-0.188735 # DEPENDENCYPART_HEADBIGRAM
(16,15),(9,14),-0.199512 # DEPENDENCYPART_HEADBIGRAM
(16,15),(11,14),-0.196639 # DEPENDENCYPART_HEADBIGRAM
(16,15),(13,14),-0.135358 # DEPENDENCYPART_HEADBIGRAM
(16,15),(15,14),-0.0960371 # DEPENDENCYPART_HEADBIGRAM
(16,15),(16,14),0.122418 # DEPENDENCYPART_HEADBIGRAM
(16,15),(25,14),0.130357 # DEPENDENCYPART_HEADBIGRAM
(16,17),(0,16),-0.0231371 # DEPENDENCYPART_HEADBIGRAM
(16,17),(6,16),-0.0910634 # DEPENDENCYPART_HEADBIGRAM
(16,17),(7,16),-0.00538553 # DEPENDENCYPART_HEADBIGRAM
(16,17),(8,16),-0.0542304 # DEPENDENCYPART_HEADBIGRAM
(16,17),(9,16),-0.134154 # DEPENDENCYPART_HEADBIGRAM
(16,17),(11,16),-0.0686221 # DEPENDENCYPART_HEADBIGRAM
(16,17),(13,16),-0.0952971 # DEPENDENCYPART_HEADBIGRAM
(16,17),(15,16),-0.0359067 # DEPENDENCYPART_HEADBIGRAM
(16,17),(18,16),0.175176 # DEPENDENCYPART_HEADBIGRAM
(16,17),(25,16),0.156753 # DEPENDENCYPART_HEADBIGRAM
(16,18),(1,17),-0.0612037 # DEPENDENCYPART_HEADBIGRAM
(16,18),(8,17),-0.061087 # DEPENDENCYPART_HEADBIGRAM
(16,18),(11,17),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(16,18),(13,17),-0.0616027 # DEPENDENCYPART_HEADBIGRAM
(16,18),(15,17),-0.0612138 # DEPENDENCYPART_HEADBIGRAM
(16,18),(16,17),0.0387845 # DEPENDENCYPART_HEADBIGRAM
(16,18),(18,17),0.244765 # DEPENDENCYPART_HEADBIGRAM
(16,18),(19,17),0.174268 # DEPENDENCYPART_HEADBIGRAM
(16,18),(21,17),0.174 # DEPENDENCYPART_HEADBIGRAM
(16,18),(25,17),0.173889 # DEPENDENCYPART_HEADBIGRAM
(16,19),(3,18),-0.0682722 # DEPENDENCYPART_HEADBIGRAM
(16,19),(13,18),-0.0637824 # DEPENDENCYPART_HEADBIGRAM
(16,19),(15,18),-0.0655137 # DEPENDENCYPART_HEADBIGRAM
(16,19),(16,18),0.0580209 # DEPENDENCYPART_HEADBIGRAM
(16,19),(17,18),0.0949257 # DEPENDENCYPART_HEADBIGRAM
(16,19),(19,18),0.245334 # DEPENDENCYPART_HEADBIGRAM
(16,19),(21,18),0.169964 # DEPENDENCYPART_HEADBIGRAM
(16,19),(25,18),0.17083 # DEPENDENCYPART_HEADBIGRAM
(16,21),(19,20),0.0331286 # DEPENDENCYPART_HEADBIGRAM
(16,21),(21,20),0.0309139 # DEPENDENCYPART_HEADBIGRAM
(16,21),(24,20),0.145943 # DEPENDENCYPART_HEADBIGRAM
(16,22),(3,21),-0.17499 # DEPENDENCYPART_HEADBIGRAM
(16,22),(11,21),-0.109831 # DEPENDENCYPART_HEADBIGRAM
(16,22),(13,21),-0.0504181 # DEPENDENCYPART_HEADBIGRAM
(16,22),(15,21),-0.111173 # DEPENDENCYPART_HEADBIGRAM
(16,22),(16,21),0.134073 # DEPENDENCYPART_HEADBIGRAM
(16,22),(17,21),0.144632 # DEPENDENCYPART_HEADBIGRAM
(16,22),(18,21),0.110358 # DEPENDENCYPART_HEADBIGRAM
(16,22),(19,21),0.0579877 # DEPENDENCYPART_HEADBIGRAM
(16,22),(24,21),0.11957 # DEPENDENCYPART_HEADBIGRAM
(16,22),(25,21),0.154059 # DEPENDENCYPART_HEADBIGRAM
(16,24),(19,23),0.0647775 # DEPENDENCYPART_HEADBIGRAM
(16,24),(21,23),0.0438468 # DEPENDENCYPART_HEADBIGRAM
(16,24),(24,23),0.214435 # DEPENDENCYPART_HEADBIGRAM
(16,24),(25,23),0.165496 # DEPENDENCYPART_HEADBIGRAM
(16,25),(6,24),-0.0663695 # DEPENDENCYPART_HEADBIGRAM
(16,25),(11,24),-0.0620887 # DEPENDENCYPART_HEADBIGRAM
(16,25),(13,24),-0.065591 # DEPENDENCYPART_HEADBIGRAM
(16,25),(15,24),-0.0626232 # DEPENDENCYPART_HEADBIGRAM
(16,25),(16,24),0.049953 # DEPENDENCYPART_HEADBIGRAM
(16,25),(17,24),0.0696562 # DEPENDENCYPART_HEADBIGRAM
(16,25),(19,24),0.0642584 # DEPENDENCYPART_HEADBIGRAM
(16,25),(21,24),0.0556166 # DEPENDENCYPART_HEADBIGRAM
(16,25),(23,24),0.128859 # DEPENDENCYPART_HEADBIGRAM
(16,25),(25,24),0.205879 # DEPENDENCYPART_HEADBIGRAM
(16,26),(0,25),-0.168977 # DEPENDENCYPART_HEADBIGRAM
(16,26),(3,25),-0.0628248 # DEPENDENCYPART_HEADBIGRAM
(16,26),(7,25),-0.0909312 # DEPENDENCYPART_HEADBIGRAM
(16,26),(11,25),-0.0548609 # DEPENDENCYPART_HEADBIGRAM
(16,26),(13,25),-0.0595755 # DEPENDENCYPART_HEADBIGRAM
(16,26),(15,25),-0.0605613 # DEPENDENCYPART_HEADBIGRAM
(16,26),(16,25),0.038383 # DEPENDENCYPART_HEADBIGRAM
(16,26),(17,25),0.0610522 # DEPENDENCYPART_HEADBIGRAM
(16,26),(19,25),0.071111 # DEPENDENCYPART_HEADBIGRAM
(16,26),(21,25),0.103764 # DEPENDENCYPART_HEADBIGRAM
(17,18),(1,17),-0.0554331 # DEPENDENCYPART_HEADBIGRAM
(17,18),(8,17),-0.056552 # DEPENDENCYPART_HEADBIGRAM
(17,18),(11,17),0.119759 # DEPENDENCYPART_HEADBIGRAM
(17,18),(13,17),-0.0966682 # DEPENDENCYPART_HEADBIGRAM
(17,18),(15,17),0.0911244 # DEPENDENCYPART_HEADBIGRAM
(17,18),(16,17),-0.116324 # DEPENDENCYPART_HEADBIGRAM
(17,18),(18,17),0.0790043 # DEPENDENCYPART_HEADBIGRAM
(17,18),(19,17),0.662664 # DEPENDENCYPART_HEADBIGRAM
(17,18),(21,17),0.526641 # DEPENDENCYPART_HEADBIGRAM
(17,18),(25,17),0.136889 # DEPENDENCYPART_HEADBIGRAM
(17,19),(3,18),-0.0624727 # DEPENDENCYPART_HEADBIGRAM
(17,19),(13,18),-0.0634927 # DEPENDENCYPART_HEADBIGRAM
(17,19),(15,18),-0.0635082 # DEPENDENCYPART_HEADBIGRAM
(17,19),(16,18),-0.0645617 # DEPENDENCYPART_HEADBIGRAM
(17,19),(17,18),0.0240802 # DEPENDENCYPART_HEADBIGRAM
(17,19),(19,18),0.173078 # DEPENDENCYPART_HEADBIGRAM
(17,19),(21,18),0.171436 # DEPENDENCYPART_HEADBIGRAM
(17,19),(25,18),0.174255 # DEPENDENCYPART_HEADBIGRAM
(17,21),(19,20),0.0385629 # DEPENDENCYPART_HEADBIGRAM
(17,21),(21,20),0.122718 # DEPENDENCYPART_HEADBIGRAM
(17,21),(24,20),0.146491 # DEPENDENCYPART_HEADBIGRAM
(17,22),(3,21),-0.0766663 # DEPENDENCYPART_HEADBIGRAM
(17,22),(11,21),-0.0823333 # DEPENDENCYPART_HEADBIGRAM
(17,22),(13,21),-0.081369 # DEPENDENCYPART_HEADBIGRAM
(17,22),(15,21),-0.0765399 # DEPENDENCYPART_HEADBIGRAM
(17,22),(16,21),-0.076732 # DEPENDENCYPART_HEADBIGRAM
(17,22),(17,21),0.127571 # DEPENDENCYPART_HEADBIGRAM
(17,22),(18,21),0.127184 # DEPENDENCYPART_HEADBIGRAM
(17,22),(19,21),0.135738 # DEPENDENCYPART_HEADBIGRAM
(17,22),(24,21),0.141587 # DEPENDENCYPART_HEADBIGRAM
(17,22),(25,21),0.135401 # DEPENDENCYPART_HEADBIGRAM
(17,24),(19,23),0.0659095 # DEPENDENCYPART_HEADBIGRAM
(17,24),(21,23),0.0451161 # DEPENDENCYPART_HEADBIGRAM
(17,24),(24,23),0.206418 # DEPENDENCYPART_HEADBIGRAM
(17,24),(25,23),0.172838 # DEPENDENCYPART_HEADBIGRAM
(17,25),(6,24),-0.0612695 # DEPENDENCYPART_HEADBIGRAM
(17,25),(11,24),-0.0612445 # DEPENDENCYPART_HEADBIGRAM
(17,25),(13,24),-0.061287 # DEPENDENCYPART_HEADBIGRAM
(17,25),(15,24),-0.0617544 # DEPENDENCYPART_HEADBIGRAM
(17,25),(16,24),-0.061797 # DEPENDENCYPART_HEADBIGRAM
(17,25),(17,24),0.069247 # DEPENDENCYPART_HEADBIGRAM
(17,25),(19,24),0.0621018 # DEPENDENCYPART_HEADBIGRAM
(17,25),(21,24),0.0620553 # DEPENDENCYPART_HEADBIGRAM
(17,25),(23,24),0.142616 # DEPENDENCYPART_HEADBIGRAM
(17,25),(25,24),0.203838 # DEPENDENCYPART_HEADBIGRAM
(18,9),(1,8),-0.199808 # DEPENDENCYPART_HEADBIGRAM
(18,9),(3,8),-0.20225 # DEPENDENCYPART_HEADBIGRAM
(18,9),(6,8),-0.19672 # DEPENDENCYPART_HEADBIGRAM
(18,9),(7,8),-0.197587 # DEPENDENCYPART_HEADBIGRAM
(18,9),(9,8),-0.0860216 # DEPENDENCYPART_HEADBIGRAM
(18,9),(11,8),-0.0866382 # DEPENDENCYPART_HEADBIGRAM
(18,9),(12,8),-0.0865575 # DEPENDENCYPART_HEADBIGRAM
(18,9),(13,8),-0.0797282 # DEPENDENCYPART_HEADBIGRAM
(18,9),(16,8),-0.0785747 # DEPENDENCYPART_HEADBIGRAM
(18,9),(25,8),0.100436 # DEPENDENCYPART_HEADBIGRAM
(18,15),(1,14),-0.202777 # DEPENDENCYPART_HEADBIGRAM
(18,15),(3,14),-0.202777 # DEPENDENCYPART_HEADBIGRAM
(18,15),(6,14),-0.20837 # DEPENDENCYPART_HEADBIGRAM
(18,15),(8,14),-0.201377 # DEPENDENCYPART_HEADBIGRAM
(18,15),(9,14),-0.203996 # DEPENDENCYPART_HEADBIGRAM
(18,15),(11,14),-0.205417 # DEPENDENCYPART_HEADBIGRAM
(18,15),(13,14),-0.187808 # DEPENDENCYPART_HEADBIGRAM
(18,15),(15,14),-0.0882617 # DEPENDENCYPART_HEADBIGRAM
(18,15),(16,14),-0.0860947 # DEPENDENCYPART_HEADBIGRAM
(18,15),(25,14),0.0979279 # DEPENDENCYPART_HEADBIGRAM
(18,16),(6,15),-0.199967 # DEPENDENCYPART_HEADBIGRAM
(18,16),(8,15),-0.199619 # DEPENDENCYPART_HEADBIGRAM
(18,16),(9,15),-0.195279 # DEPENDENCYPART_HEADBIGRAM
(18,16),(11,15),-0.199889 # DEPENDENCYPART_HEADBIGRAM
(18,16),(12,15),-0.199887 # DEPENDENCYPART_HEADBIGRAM
(18,16),(13,15),-0.202944 # DEPENDENCYPART_HEADBIGRAM
(18,16),(16,15),-0.0881975 # DEPENDENCYPART_HEADBIGRAM
(18,16),(18,15),0.0975202 # DEPENDENCYPART_HEADBIGRAM
(18,16),(19,15),0.097946 # DEPENDENCYPART_HEADBIGRAM
(18,16),(25,15),0.0977412 # DEPENDENCYPART_HEADBIGRAM
(18,17),(0,16),-0.241595 # DEPENDENCYPART_HEADBIGRAM
(18,17),(6,16),-0.199765 # DEPENDENCYPART_HEADBIGRAM
(18,17),(7,16),-0.20745 # DEPENDENCYPART_HEADBIGRAM
(18,17),(8,16),-0.198578 # DEPENDENCYPART_HEADBIGRAM
(18,17),(9,16),-0.198721 # DEPENDENCYPART_HEADBIGRAM
(18,17),(11,16),-0.18541 # DEPENDENCYPART_HEADBIGRAM
(18,17),(13,16),-0.189485 # DEPENDENCYPART_HEADBIGRAM
(18,17),(15,16),-0.169695 # DEPENDENCYPART_HEADBIGRAM
(18,17),(18,16),0.0944264 # DEPENDENCYPART_HEADBIGRAM
(18,17),(25,16),0.100013 # DEPENDENCYPART_HEADBIGRAM
(18,19),(3,18),-0.0669682 # DEPENDENCYPART_HEADBIGRAM
(18,19),(13,18),-0.03742 # DEPENDENCYPART_HEADBIGRAM
(18,19),(15,18),-0.0521584 # DEPENDENCYPART_HEADBIGRAM
(18,19),(16,18),-0.0592989 # DEPENDENCYPART_HEADBIGRAM
(18,19),(17,18),-0.0752571 # DEPENDENCYPART_HEADBIGRAM
(18,19),(19,18),0.11852 # DEPENDENCYPART_HEADBIGRAM
(18,19),(21,18),0.174075 # DEPENDENCYPART_HEADBIGRAM
(18,19),(25,18),0.181647 # DEPENDENCYPART_HEADBIGRAM
(18,21),(19,20),0.0225523 # DEPENDENCYPART_HEADBIGRAM
(18,21),(21,20),0.135605 # DEPENDENCYPART_HEADBIGRAM
(18,21),(24,20),0.14657 # DEPENDENCYPART_HEADBIGRAM
(19,3),(1,2),-0.199126 # DEPENDENCYPART_HEADBIGRAM
(19,3),(3,2),-0.0848061 # DEPENDENCYPART_HEADBIGRAM
(19,3),(4,2),-0.0860742 # DEPENDENCYPART_HEADBIGRAM
(19,3),(5,2),-0.0860696 # DEPENDENCYPART_HEADBIGRAM
(19,3),(6,2),-0.0866682 # DEPENDENCYPART_HEADBIGRAM
(19,3),(12,2),-0.0862596 # DEPENDENCYPART_HEADBIGRAM
(19,3),(13,2),-0.0861141 # DEPENDENCYPART_HEADBIGRAM
(19,3),(16,2),-0.0861141 # DEPENDENCYPART_HEADBIGRAM
(19,10),(1,9),-0.202785 # DEPENDENCYPART_HEADBIGRAM
(19,10),(3,9),-0.240797 # DEPENDENCYPART_HEADBIGRAM
(19,10),(6,9),-0.241258 # DEPENDENCYPART_HEADBIGRAM
(19,10),(7,9),-0.207738 # DEPENDENCYPART_HEADBIGRAM
(19,10),(8,9),-0.163436 # DEPENDENCYPART_HEADBIGRAM
(19,10),(12,9),-0.101831 # DEPENDENCYPART_HEADBIGRAM
(19,10),(13,9),-0.0532392 # DEPENDENCYPART_HEADBIGRAM
(19,10),(16,9),-0.0440347 # DEPENDENCYPART_HEADBIGRAM
(19,10),(18,9),-0.0754527 # DEPENDENCYPART_HEADBIGRAM
(19,10),(25,9),0.126218 # DEPENDENCYPART_HEADBIGRAM
(19,15),(1,14),-0.204465 # DEPENDENCYPART_HEADBIGRAM
(19,15),(3,14),-0.202798 # DEPENDENCYPART_HEADBIGRAM
(19,15),(6,14),-0.206263 # DEPENDENCYPART_HEADBIGRAM
(19,15),(8,14),-0.203066 # DEPENDENCYPART_HEADBIGRAM
(19,15),(9,14),-0.205634 # DEPENDENCYPART_HEADBIGRAM
(19,15),(11,14),-0.203528 # DEPENDENCYPART_HEADBIGRAM
(19,15),(13,14),-0.168038 # DEPENDENCYPART_HEADBIGRAM
(19,15),(15,14),-0.0961138 # DEPENDENCYPART_HEADBIGRAM
(19,15),(16,14),-0.0682952 # DEPENDENCYPART_HEADBIGRAM
(19,15),(25,14),0.139717 # DEPENDENCYPART_HEADBIGRAM
(19,17),(0,16),-0.201594 # DEPENDENCYPART_HEADBIGRAM
(19,17),(6,16),-0.19153 # DEPENDENCYPART_HEADBIGRAM
(19,17),(7,16),-0.195692 # DEPENDENCYPART_HEADBIGRAM
(19,17),(8,16),-0.198864 # DEPENDENCYPART_HEADBIGRAM
(19,17),(9,16),-0.21718 # DEPENDENCYPART_HEADBIGRAM
(19,17),(11,16),-0.183297 # DEPENDENCYPART_HEADBIGRAM
(19,17),(13,16),-0.179688 # DEPENDENCYPART_HEADBIGRAM
(19,17),(15,16),-0.167582 # DEPENDENCYPART_HEADBIGRAM
(19,17),(18,16),-0.0860206 # DEPENDENCYPART_HEADBIGRAM
(19,17),(25,16),0.128687 # DEPENDENCYPART_HEADBIGRAM
(19,18),(1,17),-0.218055 # DEPENDENCYPART_HEADBIGRAM
(19,18),(8,17),-0.203386 # DEPENDENCYPART_HEADBIGRAM
(19,18),(11,17),-0.160382 # DEPENDENCYPART_HEADBIGRAM
(19,18),(13,17),-0.186263 # DEPENDENCYPART_HEADBIGRAM
(19,18),(15,17),-0.257632 # DEPENDENCYPART_HEADBIGRAM
(19,18),(16,17),-0.272384 # DEPENDENCYPART_HEADBIGRAM
(19,18),(18,17),-0.152038 # DEPENDENCYPART_HEADBIGRAM
(19,18),(19,17),0.192317 # DEPENDENCYPART_HEADBIGRAM
(19,18),(21,17),0.052442 # DEPENDENCYPART_HEADBIGRAM
(19,18),(25,17),0.0714468 # DEPENDENCYPART_HEADBIGRAM
(19,20),(1,19),-0.057133 # DEPENDENCYPART_HEADBIGRAM
(19,20),(11,19),-0.0741417 # DEPENDENCYPART_HEADBIGRAM
(19,20),(13,19),-0.063623 # DEPENDENCYPART_HEADBIGRAM
(19,20),(15,19),-0.0793965 # DEPENDENCYPART_HEADBIGRAM
(19,20),(16,19),-0.067061 # DEPENDENCYPART_HEADBIGRAM
(19,20),(17,19),-0.0634087 # DEPENDENCYPART_HEADBIGRAM
(19,20),(18,19),-0.06343 # DEPENDENCYPART_HEADBIGRAM
(19,20),(21,19),0.166007 # DEPENDENCYPART_HEADBIGRAM
(19,20),(24,19),0.169948 # DEPENDENCYPART_HEADBIGRAM
(19,20),(25,19),0.17251 # DEPENDENCYPART_HEADBIGRAM
(19,21),(19,20),0.0765043 # DEPENDENCYPART_HEADBIGRAM
(19,21),(21,20),0.56076 # DEPENDENCYPART_HEADBIGRAM
(19,21),(24,20),0.165741 # DEPENDENCYPART_HEADBIGRAM
(19,22),(3,21),-0.0329009 # DEPENDENCYPART_HEADBIGRAM
(19,22),(11,21),-0.0846413 # DEPENDENCYPART_HEADBIGRAM
(19,22),(13,21),-0.0686007 # DEPENDENCYPART_HEADBIGRAM
(19,22),(15,21),-0.0866225 # DEPENDENCYPART_HEADBIGRAM
(19,22),(16,21),-0.0660803 # DEPENDENCYPART_HEADBIGRAM
(19,22),(17,21),-0.0759267 # DEPENDENCYPART_HEADBIGRAM
(19,22),(18,21),-0.0777965 # DEPENDENCYPART_HEADBIGRAM
(19,22),(19,21),0.0610814 # DEPENDENCYPART_HEADBIGRAM
(19,22),(24,21),0.137316 # DEPENDENCYPART_HEADBIGRAM
(19,22),(25,21),0.148852 # DEPENDENCYPART_HEADBIGRAM
(19,23),(3,22),-0.0823847 # DEPENDENCYPART_HEADBIGRAM
(19,23),(6,22),-0.100856 # DEPENDENCYPART_HEADBIGRAM
(19,23),(8,22),-0.0800999 # DEPENDENCYPART_HEADBIGRAM
(19,23),(13,22),-0.0555623 # DEPENDENCYPART_HEADBIGRAM
(19,23),(16,22),-0.0515052 # DEPENDENCYPART_HEADBIGRAM
(19,23),(17,22),-0.0741601 # DEPENDENCYPART_HEADBIGRAM
(19,23),(19,22),-0.0710884 # DEPENDENCYPART_HEADBIGRAM
(19,23),(21,22),0.041271 # DEPENDENCYPART_HEADBIGRAM
(19,23),(24,22),0.177362 # DEPENDENCYPART_HEADBIGRAM
(19,23),(25,22),0.19668 # DEPENDENCYPART_HEADBIGRAM
(19,24),(19,23),0.114065 # DEPENDENCYPART_HEADBIGRAM
(19,24),(21,23),0.0900426 # DEPENDENCYPART_HEADBIGRAM
(19,24),(24,23),0.298675 # DEPENDENCYPART_HEADBIGRAM
(19,24),(25,23),0.167297 # DEPENDENCYPART_HEADBIGRAM
(19,25),(6,24),-0.061895 # DEPENDENCYPART_HEADBIGRAM
(19,25),(11,24),-0.061793 # DEPENDENCYPART_HEADBIGRAM
(19,25),(13,24),-0.0623819 # DEPENDENCYPART_HEADBIGRAM
(19,25),(15,24),-0.0623073 # DEPENDENCYPART_HEADBIGRAM
(19,25),(16,24),-0.0633296 # DEPENDENCYPART_HEADBIGRAM
(19,25),(17,24),-0.0634491 # DEPENDENCYPART_HEADBIGRAM
(19,25),(19,24),0.0605592 # DEPENDENCYPART_HEADBIGRAM
(19,25),(21,24),0.0608258 # DEPENDENCYPART_HEADBIGRAM
(19,25),(23,24),0.141843 # DEPENDENCYPART_HEADBIGRAM
(19,25),(25,24),0.231644 # DEPENDENCYPART_HEADBIGRAM
(21,17),(0,16),-0.242544 # DEPENDENCYPART_HEADBIGRAM
(21,17),(6,16),-0.201916 # DEPENDENCYPART_HEADBIGRAM
(21,17),(7,16),-0.22019 # DEPENDENCYPART_HEADBIGRAM
(21,17),(8,16),-0.195302 # DEPENDENCYPART_HEADBIGRAM
(21,17),(9,16),-0.232972 # DEPENDENCYPART_HEADBIGRAM
(21,17),(11,16),-0.206226 # DEPENDENCYPART_HEADBIGRAM
(21,17),(13,16),-0.211146 # DEPENDENCYPART_HEADBIGRAM
(21,17),(15,16),-0.20879 # DEPENDENCYPART_HEADBIGRAM
(21,17),(18,16),-0.0864226 # DEPENDENCYPART_HEADBIGRAM
(21,17),(25,16),0.118442 # DEPENDENCYPART_HEADBIGRAM
(21,18),(1,17),-0.200186 # DEPENDENCYPART_HEADBIGRAM
(21,18),(8,17),-0.201213 # DEPENDENCYPART_HEADBIGRAM
(21,18),(11,17),-0.187519 # DEPENDENCYPART_HEADBIGRAM
(21,18),(13,17),-0.207761 # DEPENDENCYPART_HEADBIGRAM
(21,18),(15,17),-0.201158 # DEPENDENCYPART_HEADBIGRAM
(21,18),(16,17),-0.213307 # DEPENDENCYPART_HEADBIGRAM
(21,18),(18,17),-0.0663678 # DEPENDENCYPART_HEADBIGRAM
(21,18),(19,17),-0.0803439 # DEPENDENCYPART_HEADBIGRAM
(21,18),(21,17),0.156877 # DEPENDENCYPART_HEADBIGRAM
(21,18),(25,17),0.08796 # DEPENDENCYPART_HEADBIGRAM
(21,19),(3,18),-0.219703 # DEPENDENCYPART_HEADBIGRAM
(21,19),(13,18),-0.197456 # DEPENDENCYPART_HEADBIGRAM
(21,19),(15,18),-0.196538 # DEPENDENCYPART_HEADBIGRAM
(21,19),(16,18),-0.216249 # DEPENDENCYPART_HEADBIGRAM
(21,19),(17,18),-0.233986 # DEPENDENCYPART_HEADBIGRAM
(21,19),(19,18),-0.0163403 # DEPENDENCYPART_HEADBIGRAM
(21,19),(21,18),0.059314 # DEPENDENCYPART_HEADBIGRAM
(21,19),(25,18),0.0972431 # DEPENDENCYPART_HEADBIGRAM
(21,20),(1,19),-0.14277 # DEPENDENCYPART_HEADBIGRAM
(21,20),(11,19),-0.205263 # DEPENDENCYPART_HEADBIGRAM
(21,20),(13,19),-0.223861 # DEPENDENCYPART_HEADBIGRAM
(21,20),(15,19),-0.163427 # DEPENDENCYPART_HEADBIGRAM
(21,20),(16,19),-0.213716 # DEPENDENCYPART_HEADBIGRAM
(21,20),(17,19),-0.209269 # DEPENDENCYPART_HEADBIGRAM
(21,20),(18,19),-0.211581 # DEPENDENCYPART_HEADBIGRAM
(21,20),(21,19),0.125624 # DEPENDENCYPART_HEADBIGRAM
(21,20),(24,19),0.0913417 # DEPENDENCYPART_HEADBIGRAM
(21,20),(25,19),0.0677671 # DEPENDENCYPART_HEADBIGRAM
(21,22),(3,21),-0.161918 # DEPENDENCYPART_HEADBIGRAM
(21,22),(11,21),-0.00855513 # DEPENDENCYPART_HEADBIGRAM
