# _root_ Consider Gap Inc. , whose latest ad campaign features black-and-white shots of Hollywood stars , artists and other well-known personalities modeling the retailer 's jeans and T-shirts .
#goldHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,19,20,17,14,23,25,23,21,25,26,1,
#predictedHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,20,20,17,20,23,25,23,21,25,26,1,
(9,10),(7,9),-0.0651587 # DEPENDENCYPART_HEADBIGRAM
(9,10),(8,9),-0.0651558 # DEPENDENCYPART_HEADBIGRAM
(9,10),(10,9),0.161272 # DEPENDENCYPART_HEADBIGRAM
(9,10),(11,9),0.172437 # DEPENDENCYPART_HEADBIGRAM
(9,11),(1,10),-0.0617714 # DEPENDENCYPART_HEADBIGRAM
(9,11),(2,10),-0.0611124 # DEPENDENCYPART_HEADBIGRAM
(9,11),(8,10),-0.0621938 # DEPENDENCYPART_HEADBIGRAM
(9,11),(9,10),0.0710896 # DEPENDENCYPART_HEADBIGRAM
(9,11),(11,10),0.273267 # DEPENDENCYPART_HEADBIGRAM
(9,11),(14,10),0.172625 # DEPENDENCYPART_HEADBIGRAM
(9,11),(20,10),0.17361 # DEPENDENCYPART_HEADBIGRAM
(9,12),(1,11),-0.0639145 # DEPENDENCYPART_HEADBIGRAM
(9,12),(2,11),-0.0730771 # DEPENDENCYPART_HEADBIGRAM
(9,12),(3,11),-0.0730617 # DEPENDENCYPART_HEADBIGRAM
(9,12),(5,11),-0.0722086 # DEPENDENCYPART_HEADBIGRAM
(9,12),(6,11),-0.0794265 # DEPENDENCYPART_HEADBIGRAM
(9,12),(7,11),-0.0826397 # DEPENDENCYPART_HEADBIGRAM
(9,12),(8,11),-0.082638 # DEPENDENCYPART_HEADBIGRAM
(9,12),(9,11),0.134949 # DEPENDENCYPART_HEADBIGRAM
(9,12),(10,11),0.121129 # DEPENDENCYPART_HEADBIGRAM
(9,12),(14,11),0.17227 # DEPENDENCYPART_HEADBIGRAM
(9,13),(1,12),-0.0539755 # DEPENDENCYPART_HEADBIGRAM
(9,13),(2,12),-0.0709771 # DEPENDENCYPART_HEADBIGRAM
(9,13),(5,12),-0.0659163 # DEPENDENCYPART_HEADBIGRAM
(9,13),(6,12),-0.0659178 # DEPENDENCYPART_HEADBIGRAM
(9,13),(7,12),-0.0888024 # DEPENDENCYPART_HEADBIGRAM
(9,13),(8,12),-0.0888024 # DEPENDENCYPART_HEADBIGRAM
(9,13),(9,12),0.0397523 # DEPENDENCYPART_HEADBIGRAM
(9,13),(10,12),0.0494881 # DEPENDENCYPART_HEADBIGRAM
(9,13),(11,12),0.0412857 # DEPENDENCYPART_HEADBIGRAM
(9,13),(14,12),0.165299 # DEPENDENCYPART_HEADBIGRAM
(9,14),(9,13),0.0650011 # DEPENDENCYPART_HEADBIGRAM
(9,14),(11,13),0.0805519 # DEPENDENCYPART_HEADBIGRAM
(9,14),(12,13),0.0734997 # DEPENDENCYPART_HEADBIGRAM
(9,14),(14,13),0.236971 # DEPENDENCYPART_HEADBIGRAM
(9,14),(16,13),0.174292 # DEPENDENCYPART_HEADBIGRAM
(9,14),(20,13),0.174292 # DEPENDENCYPART_HEADBIGRAM
(9,15),(1,14),-0.0283476 # DEPENDENCYPART_HEADBIGRAM
(9,15),(2,14),-0.0643667 # DEPENDENCYPART_HEADBIGRAM
(9,15),(9,14),0.0878282 # DEPENDENCYPART_HEADBIGRAM
(9,15),(11,14),0.0922593 # DEPENDENCYPART_HEADBIGRAM
(9,15),(12,14),0.0119796 # DEPENDENCYPART_HEADBIGRAM
(9,15),(13,14),0.115612 # DEPENDENCYPART_HEADBIGRAM
(9,15),(16,14),0.14223 # DEPENDENCYPART_HEADBIGRAM
(9,15),(21,14),0.169315 # DEPENDENCYPART_HEADBIGRAM
(9,16),(1,15),-0.0626208 # DEPENDENCYPART_HEADBIGRAM
(9,16),(2,15),-0.0530818 # DEPENDENCYPART_HEADBIGRAM
(9,16),(3,15),-0.0530799 # DEPENDENCYPART_HEADBIGRAM
(9,16),(8,15),-0.0654255 # DEPENDENCYPART_HEADBIGRAM
(9,16),(9,15),0.0345009 # DEPENDENCYPART_HEADBIGRAM
(9,16),(11,15),0.0681418 # DEPENDENCYPART_HEADBIGRAM
(9,16),(12,15),0.0702278 # DEPENDENCYPART_HEADBIGRAM
(9,16),(13,15),0.141205 # DEPENDENCYPART_HEADBIGRAM
(9,16),(14,15),0.111498 # DEPENDENCYPART_HEADBIGRAM
(9,16),(16,15),0.173506 # DEPENDENCYPART_HEADBIGRAM
(9,17),(1,16),-0.0644486 # DEPENDENCYPART_HEADBIGRAM
(9,17),(2,16),-0.0630128 # DEPENDENCYPART_HEADBIGRAM
(9,17),(9,16),0.0987587 # DEPENDENCYPART_HEADBIGRAM
(9,17),(11,16),0.0826955 # DEPENDENCYPART_HEADBIGRAM
(9,17),(12,16),0.142143 # DEPENDENCYPART_HEADBIGRAM
(9,17),(13,16),0.0880715 # DEPENDENCYPART_HEADBIGRAM
(9,17),(14,16),0.112426 # DEPENDENCYPART_HEADBIGRAM
(9,17),(15,16),0.117828 # DEPENDENCYPART_HEADBIGRAM
(9,17),(20,16),0.168587 # DEPENDENCYPART_HEADBIGRAM
(9,17),(21,16),0.171308 # DEPENDENCYPART_HEADBIGRAM
(9,20),(1,19),-0.0617714 # DEPENDENCYPART_HEADBIGRAM
(9,20),(11,19),0.0713935 # DEPENDENCYPART_HEADBIGRAM
(9,20),(14,19),0.0692571 # DEPENDENCYPART_HEADBIGRAM
(9,20),(16,19),0.0692571 # DEPENDENCYPART_HEADBIGRAM
(9,20),(17,19),0.107738 # DEPENDENCYPART_HEADBIGRAM
(9,20),(18,19),0.0512012 # DEPENDENCYPART_HEADBIGRAM
(9,20),(20,19),0.171503 # DEPENDENCYPART_HEADBIGRAM
(9,20),(21,19),0.173478 # DEPENDENCYPART_HEADBIGRAM
(9,20),(23,19),0.173485 # DEPENDENCYPART_HEADBIGRAM
(9,20),(25,19),0.173172 # DEPENDENCYPART_HEADBIGRAM
(9,21),(2,20),-0.0610928 # DEPENDENCYPART_HEADBIGRAM
(9,21),(9,20),0.0755471 # DEPENDENCYPART_HEADBIGRAM
(9,21),(11,20),0.0712873 # DEPENDENCYPART_HEADBIGRAM
(9,21),(12,20),0.0504644 # DEPENDENCYPART_HEADBIGRAM
(9,21),(14,20),0.0712873 # DEPENDENCYPART_HEADBIGRAM
(9,21),(16,20),0.06634 # DEPENDENCYPART_HEADBIGRAM
(9,21),(17,20),0.0600032 # DEPENDENCYPART_HEADBIGRAM
(9,21),(18,20),0.0646997 # DEPENDENCYPART_HEADBIGRAM
(9,21),(21,20),0.168797 # DEPENDENCYPART_HEADBIGRAM
(9,21),(25,20),0.174294 # DEPENDENCYPART_HEADBIGRAM
(9,25),(11,24),0.0663176 # DEPENDENCYPART_HEADBIGRAM
(9,25),(14,24),0.0659285 # DEPENDENCYPART_HEADBIGRAM
(9,25),(16,24),0.0688352 # DEPENDENCYPART_HEADBIGRAM
(9,25),(20,24),0.0654775 # DEPENDENCYPART_HEADBIGRAM
(9,25),(21,24),0.0716294 # DEPENDENCYPART_HEADBIGRAM
(9,25),(23,24),0.0601094 # DEPENDENCYPART_HEADBIGRAM
(9,25),(25,24),0.170263 # DEPENDENCYPART_HEADBIGRAM
(9,26),(9,25),0.0965601 # DEPENDENCYPART_HEADBIGRAM
(9,26),(11,25),0.0664036 # DEPENDENCYPART_HEADBIGRAM
(9,26),(14,25),0.0688706 # DEPENDENCYPART_HEADBIGRAM
(9,26),(16,25),0.0562778 # DEPENDENCYPART_HEADBIGRAM
(9,26),(17,25),0.0827142 # DEPENDENCYPART_HEADBIGRAM
(9,26),(20,25),0.0385901 # DEPENDENCYPART_HEADBIGRAM
(9,26),(21,25),0.0375298 # DEPENDENCYPART_HEADBIGRAM
(9,26),(23,25),0.00424151 # DEPENDENCYPART_HEADBIGRAM
(9,26),(24,25),0.0142701 # DEPENDENCYPART_HEADBIGRAM
(9,26),(27,25),0.165434 # DEPENDENCYPART_HEADBIGRAM
(9,28),(17,27),-0.070939 # DEPENDENCYPART_HEADBIGRAM
(9,28),(20,27),0.0648147 # DEPENDENCYPART_HEADBIGRAM
(9,28),(21,27),0.171397 # DEPENDENCYPART_HEADBIGRAM
(9,28),(23,27),0.0470502 # DEPENDENCYPART_HEADBIGRAM
(9,28),(25,27),0.101988 # DEPENDENCYPART_HEADBIGRAM
(9,28),(26,27),-0.0801703 # DEPENDENCYPART_HEADBIGRAM
(10,8),(1,7),-0.182954 # DEPENDENCYPART_HEADBIGRAM
(10,8),(2,7),-0.272342 # DEPENDENCYPART_HEADBIGRAM
(10,8),(3,7),-0.272342 # DEPENDENCYPART_HEADBIGRAM
(10,8),(5,7),-0.270928 # DEPENDENCYPART_HEADBIGRAM
(10,8),(6,7),-0.270929 # DEPENDENCYPART_HEADBIGRAM
(10,8),(8,7),-0.134013 # DEPENDENCYPART_HEADBIGRAM
(10,8),(9,7),-0.0874074 # DEPENDENCYPART_HEADBIGRAM
(10,8),(11,7),0.0946365 # DEPENDENCYPART_HEADBIGRAM
(10,8),(14,7),0.0944305 # DEPENDENCYPART_HEADBIGRAM
(10,9),(1,8),-0.199184 # DEPENDENCYPART_HEADBIGRAM
(10,9),(2,8),-0.19917 # DEPENDENCYPART_HEADBIGRAM
(10,9),(3,8),-0.20053 # DEPENDENCYPART_HEADBIGRAM
(10,9),(5,8),-0.200508 # DEPENDENCYPART_HEADBIGRAM
(10,9),(6,8),-0.197191 # DEPENDENCYPART_HEADBIGRAM
(10,9),(7,8),-0.197305 # DEPENDENCYPART_HEADBIGRAM
(10,9),(9,8),-0.0986434 # DEPENDENCYPART_HEADBIGRAM
(10,9),(10,8),0.117004 # DEPENDENCYPART_HEADBIGRAM
(10,9),(11,8),0.0977596 # DEPENDENCYPART_HEADBIGRAM
(10,9),(14,8),0.0967057 # DEPENDENCYPART_HEADBIGRAM
(10,11),(1,10),-0.0513388 # DEPENDENCYPART_HEADBIGRAM
(10,11),(2,10),-0.0453857 # DEPENDENCYPART_HEADBIGRAM
(10,11),(8,10),-0.0720767 # DEPENDENCYPART_HEADBIGRAM
(10,11),(9,10),-0.0925369 # DEPENDENCYPART_HEADBIGRAM
(10,11),(11,10),0.0655055 # DEPENDENCYPART_HEADBIGRAM
(10,11),(14,10),0.17031 # DEPENDENCYPART_HEADBIGRAM
(10,11),(20,10),0.168374 # DEPENDENCYPART_HEADBIGRAM
(10,12),(1,11),-0.0792476 # DEPENDENCYPART_HEADBIGRAM
(10,12),(2,11),-0.0697907 # DEPENDENCYPART_HEADBIGRAM
(10,12),(3,11),-0.0700167 # DEPENDENCYPART_HEADBIGRAM
(10,12),(5,11),-0.0689422 # DEPENDENCYPART_HEADBIGRAM
(10,12),(6,11),-0.103913 # DEPENDENCYPART_HEADBIGRAM
(10,12),(7,11),-0.104471 # DEPENDENCYPART_HEADBIGRAM
(10,12),(8,11),-0.104471 # DEPENDENCYPART_HEADBIGRAM
(10,12),(9,11),-0.0978017 # DEPENDENCYPART_HEADBIGRAM
(10,12),(10,11),-0.0466551 # DEPENDENCYPART_HEADBIGRAM
(10,12),(14,11),0.169694 # DEPENDENCYPART_HEADBIGRAM
(11,2),(0,1),-0.191103 # DEPENDENCYPART_HEADBIGRAM
(11,2),(2,1),-0.085121 # DEPENDENCYPART_HEADBIGRAM
(11,2),(3,1),-0.0862081 # DEPENDENCYPART_HEADBIGRAM
(11,2),(5,1),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,2),(6,1),-0.0860181 # DEPENDENCYPART_HEADBIGRAM
(11,2),(8,1),-0.0860412 # DEPENDENCYPART_HEADBIGRAM
(11,2),(9,1),-0.0860103 # DEPENDENCYPART_HEADBIGRAM
(11,2),(11,1),0.0952688 # DEPENDENCYPART_HEADBIGRAM
(11,2),(14,1),0.0989367 # DEPENDENCYPART_HEADBIGRAM
(11,2),(21,1),0.0989394 # DEPENDENCYPART_HEADBIGRAM
(11,3),(0,2),-0.219757 # DEPENDENCYPART_HEADBIGRAM
(11,3),(1,2),-0.227181 # DEPENDENCYPART_HEADBIGRAM
(11,3),(3,2),0.0698843 # DEPENDENCYPART_HEADBIGRAM
(11,3),(5,2),-0.0882901 # DEPENDENCYPART_HEADBIGRAM
(11,3),(6,2),-0.0882966 # DEPENDENCYPART_HEADBIGRAM
(11,3),(7,2),-0.090869 # DEPENDENCYPART_HEADBIGRAM
(11,3),(8,2),-0.0886138 # DEPENDENCYPART_HEADBIGRAM
(11,3),(9,2),-0.0891723 # DEPENDENCYPART_HEADBIGRAM
(11,3),(11,2),0.141005 # DEPENDENCYPART_HEADBIGRAM
(11,3),(14,2),0.0970718 # DEPENDENCYPART_HEADBIGRAM
(11,4),(0,3),-0.221974 # DEPENDENCYPART_HEADBIGRAM
(11,4),(1,3),-0.196204 # DEPENDENCYPART_HEADBIGRAM
(11,4),(2,3),-0.194122 # DEPENDENCYPART_HEADBIGRAM
(11,4),(5,3),-0.0943764 # DEPENDENCYPART_HEADBIGRAM
(11,4),(6,3),-0.0939357 # DEPENDENCYPART_HEADBIGRAM
(11,4),(7,3),-0.110945 # DEPENDENCYPART_HEADBIGRAM
(11,4),(8,3),-0.11185 # DEPENDENCYPART_HEADBIGRAM
(11,4),(9,3),-0.0890413 # DEPENDENCYPART_HEADBIGRAM
(11,4),(11,3),0.0952538 # DEPENDENCYPART_HEADBIGRAM
(11,5),(1,4),-0.199323 # DEPENDENCYPART_HEADBIGRAM
(11,5),(2,4),-0.0983909 # DEPENDENCYPART_HEADBIGRAM
(11,5),(3,4),-0.100881 # DEPENDENCYPART_HEADBIGRAM
(11,5),(5,4),-0.0864919 # DEPENDENCYPART_HEADBIGRAM
(11,5),(6,4),-0.0870299 # DEPENDENCYPART_HEADBIGRAM
(11,5),(7,4),-0.0608924 # DEPENDENCYPART_HEADBIGRAM
(11,5),(8,4),-0.0621079 # DEPENDENCYPART_HEADBIGRAM
(11,5),(9,4),-0.0896236 # DEPENDENCYPART_HEADBIGRAM
(11,5),(11,4),0.0977549 # DEPENDENCYPART_HEADBIGRAM
(11,5),(14,4),0.0951931 # DEPENDENCYPART_HEADBIGRAM
(11,6),(1,5),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(11,6),(2,5),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(11,6),(3,5),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(11,6),(4,5),-0.199071 # DEPENDENCYPART_HEADBIGRAM
(11,6),(6,5),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,6),(7,5),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,6),(8,5),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,6),(9,5),-0.0860179 # DEPENDENCYPART_HEADBIGRAM
(11,6),(11,5),0.0990168 # DEPENDENCYPART_HEADBIGRAM
(11,6),(14,5),0.0990168 # DEPENDENCYPART_HEADBIGRAM
(11,7),(1,6),-0.199493 # DEPENDENCYPART_HEADBIGRAM
(11,7),(2,6),-0.199497 # DEPENDENCYPART_HEADBIGRAM
(11,7),(3,6),-0.199497 # DEPENDENCYPART_HEADBIGRAM
(11,7),(5,6),-0.199572 # DEPENDENCYPART_HEADBIGRAM
(11,7),(7,6),-0.0979396 # DEPENDENCYPART_HEADBIGRAM
(11,7),(8,6),-0.0861236 # DEPENDENCYPART_HEADBIGRAM
(11,7),(9,6),-0.0860319 # DEPENDENCYPART_HEADBIGRAM
(11,7),(11,6),0.0974096 # DEPENDENCYPART_HEADBIGRAM
(11,7),(14,6),0.0935014 # DEPENDENCYPART_HEADBIGRAM
(11,7),(20,6),0.0937034 # DEPENDENCYPART_HEADBIGRAM
(11,8),(1,7),-0.206178 # DEPENDENCYPART_HEADBIGRAM
(11,8),(2,7),-0.216308 # DEPENDENCYPART_HEADBIGRAM
(11,8),(3,7),-0.216316 # DEPENDENCYPART_HEADBIGRAM
(11,8),(5,7),-0.226718 # DEPENDENCYPART_HEADBIGRAM
(11,8),(6,7),-0.226741 # DEPENDENCYPART_HEADBIGRAM
(11,8),(8,7),-0.120606 # DEPENDENCYPART_HEADBIGRAM
(11,8),(9,7),-0.0910139 # DEPENDENCYPART_HEADBIGRAM
(11,8),(11,7),0.192195 # DEPENDENCYPART_HEADBIGRAM
(11,8),(14,7),0.0951824 # DEPENDENCYPART_HEADBIGRAM
(11,9),(1,8),-0.200294 # DEPENDENCYPART_HEADBIGRAM
(11,9),(2,8),-0.199188 # DEPENDENCYPART_HEADBIGRAM
(11,9),(3,8),-0.200549 # DEPENDENCYPART_HEADBIGRAM
(11,9),(5,8),-0.200514 # DEPENDENCYPART_HEADBIGRAM
(11,9),(6,8),-0.197191 # DEPENDENCYPART_HEADBIGRAM
(11,9),(7,8),-0.197714 # DEPENDENCYPART_HEADBIGRAM
(11,9),(9,8),-0.0871797 # DEPENDENCYPART_HEADBIGRAM
(11,9),(10,8),-0.0862098 # DEPENDENCYPART_HEADBIGRAM
(11,9),(11,8),0.104405 # DEPENDENCYPART_HEADBIGRAM
(11,9),(14,8),0.0969607 # DEPENDENCYPART_HEADBIGRAM
(11,10),(0,9),-0.17697 # DEPENDENCYPART_HEADBIGRAM
(11,10),(1,9),-0.216159 # DEPENDENCYPART_HEADBIGRAM
(11,10),(2,9),-0.214365 # DEPENDENCYPART_HEADBIGRAM
(11,10),(3,9),-0.214365 # DEPENDENCYPART_HEADBIGRAM
(11,10),(5,9),-0.177762 # DEPENDENCYPART_HEADBIGRAM
(11,10),(6,9),-0.177762 # DEPENDENCYPART_HEADBIGRAM
(11,10),(7,9),-0.160738 # DEPENDENCYPART_HEADBIGRAM
(11,10),(8,9),-0.160745 # DEPENDENCYPART_HEADBIGRAM
(11,10),(10,9),-0.0873983 # DEPENDENCYPART_HEADBIGRAM
(11,10),(11,9),0.0803406 # DEPENDENCYPART_HEADBIGRAM
(11,12),(1,11),-0.0404673 # DEPENDENCYPART_HEADBIGRAM
(11,12),(2,11),-0.0181405 # DEPENDENCYPART_HEADBIGRAM
(11,12),(3,11),-0.0381272 # DEPENDENCYPART_HEADBIGRAM
(11,12),(5,11),-0.0272969 # DEPENDENCYPART_HEADBIGRAM
(11,12),(6,11),-0.0436317 # DEPENDENCYPART_HEADBIGRAM
(11,12),(7,11),-0.0470438 # DEPENDENCYPART_HEADBIGRAM
(11,12),(8,11),-0.0655088 # DEPENDENCYPART_HEADBIGRAM
(11,12),(9,11),-0.0387665 # DEPENDENCYPART_HEADBIGRAM
(11,12),(10,11),-0.0647203 # DEPENDENCYPART_HEADBIGRAM
(11,12),(14,11),0.234277 # DEPENDENCYPART_HEADBIGRAM
(11,13),(1,12),-0.07674 # DEPENDENCYPART_HEADBIGRAM
(11,13),(2,12),-0.0714582 # DEPENDENCYPART_HEADBIGRAM
(11,13),(5,12),-0.0640021 # DEPENDENCYPART_HEADBIGRAM
(11,13),(6,12),-0.0657802 # DEPENDENCYPART_HEADBIGRAM
(11,13),(7,12),-0.051451 # DEPENDENCYPART_HEADBIGRAM
(11,13),(8,12),-0.0514511 # DEPENDENCYPART_HEADBIGRAM
(11,13),(9,12),-0.0599646 # DEPENDENCYPART_HEADBIGRAM
(11,13),(10,12),-0.0719617 # DEPENDENCYPART_HEADBIGRAM
(11,13),(11,12),0.00782725 # DEPENDENCYPART_HEADBIGRAM
(11,13),(14,12),0.186502 # DEPENDENCYPART_HEADBIGRAM
(11,14),(9,13),-0.0614274 # DEPENDENCYPART_HEADBIGRAM
(11,14),(11,13),0.082201 # DEPENDENCYPART_HEADBIGRAM
(11,14),(12,13),0.076951 # DEPENDENCYPART_HEADBIGRAM
(11,14),(14,13),0.219485 # DEPENDENCYPART_HEADBIGRAM
(11,14),(16,13),0.174293 # DEPENDENCYPART_HEADBIGRAM
(11,14),(20,13),0.174293 # DEPENDENCYPART_HEADBIGRAM
(11,15),(1,14),-0.074971 # DEPENDENCYPART_HEADBIGRAM
(11,15),(2,14),-0.0647101 # DEPENDENCYPART_HEADBIGRAM
(11,15),(9,14),-0.0647446 # DEPENDENCYPART_HEADBIGRAM
(11,15),(11,14),0.109463 # DEPENDENCYPART_HEADBIGRAM
(11,15),(12,14),0.188494 # DEPENDENCYPART_HEADBIGRAM
(11,15),(13,14),0.12146 # DEPENDENCYPART_HEADBIGRAM
(11,15),(16,14),0.145373 # DEPENDENCYPART_HEADBIGRAM
(11,15),(21,14),0.162759 # DEPENDENCYPART_HEADBIGRAM
(11,16),(1,15),-0.067134 # DEPENDENCYPART_HEADBIGRAM
(11,16),(2,15),-0.0776557 # DEPENDENCYPART_HEADBIGRAM
(11,16),(3,15),-0.0776557 # DEPENDENCYPART_HEADBIGRAM
(11,16),(8,15),-0.0743938 # DEPENDENCYPART_HEADBIGRAM
(11,16),(9,15),-0.0714014 # DEPENDENCYPART_HEADBIGRAM
(11,16),(11,15),0.105715 # DEPENDENCYPART_HEADBIGRAM
(11,16),(12,15),0.0708343 # DEPENDENCYPART_HEADBIGRAM
(11,16),(13,15),0.0463227 # DEPENDENCYPART_HEADBIGRAM
(11,16),(14,15),0.0508757 # DEPENDENCYPART_HEADBIGRAM
(11,16),(16,15),0.139361 # DEPENDENCYPART_HEADBIGRAM
(11,17),(1,16),-0.0643239 # DEPENDENCYPART_HEADBIGRAM
(11,17),(2,16),-0.0617712 # DEPENDENCYPART_HEADBIGRAM
(11,17),(9,16),-0.0645158 # DEPENDENCYPART_HEADBIGRAM
(11,17),(11,16),0.0419614 # DEPENDENCYPART_HEADBIGRAM
(11,17),(12,16),0.109358 # DEPENDENCYPART_HEADBIGRAM
(11,17),(13,16),0.0905165 # DEPENDENCYPART_HEADBIGRAM
(11,17),(14,16),0.115073 # DEPENDENCYPART_HEADBIGRAM
(11,17),(15,16),0.115945 # DEPENDENCYPART_HEADBIGRAM
(11,17),(20,16),0.165434 # DEPENDENCYPART_HEADBIGRAM
(11,17),(21,16),0.17345 # DEPENDENCYPART_HEADBIGRAM
(11,18),(1,17),-0.0592405 # DEPENDENCYPART_HEADBIGRAM
(11,18),(2,17),-0.0541558 # DEPENDENCYPART_HEADBIGRAM
(11,18),(5,17),-0.0611273 # DEPENDENCYPART_HEADBIGRAM
(11,18),(8,17),-0.0504941 # DEPENDENCYPART_HEADBIGRAM
(11,18),(9,17),-0.065679 # DEPENDENCYPART_HEADBIGRAM
(11,18),(11,17),0.0490056 # DEPENDENCYPART_HEADBIGRAM
(11,18),(12,17),0.0351049 # DEPENDENCYPART_HEADBIGRAM
(11,18),(13,17),0.078003 # DEPENDENCYPART_HEADBIGRAM
(11,18),(14,17),0.0890669 # DEPENDENCYPART_HEADBIGRAM
(11,18),(16,17),0.0932443 # DEPENDENCYPART_HEADBIGRAM
(11,19),(1,18),-0.0578244 # DEPENDENCYPART_HEADBIGRAM
(11,19),(11,18),0.112547 # DEPENDENCYPART_HEADBIGRAM
(11,19),(14,18),0.0749213 # DEPENDENCYPART_HEADBIGRAM
(11,19),(16,18),0.0723615 # DEPENDENCYPART_HEADBIGRAM
(11,19),(17,18),0.0646113 # DEPENDENCYPART_HEADBIGRAM
(11,19),(19,18),0.185732 # DEPENDENCYPART_HEADBIGRAM
(11,19),(20,18),0.176793 # DEPENDENCYPART_HEADBIGRAM
(11,19),(21,18),0.174353 # DEPENDENCYPART_HEADBIGRAM
(11,19),(23,18),0.176257 # DEPENDENCYPART_HEADBIGRAM
(11,19),(25,18),0.176793 # DEPENDENCYPART_HEADBIGRAM
(11,20),(1,19),-0.0630359 # DEPENDENCYPART_HEADBIGRAM
(11,20),(11,19),0.100233 # DEPENDENCYPART_HEADBIGRAM
(11,20),(14,19),0.0919887 # DEPENDENCYPART_HEADBIGRAM
(11,20),(16,19),0.0919887 # DEPENDENCYPART_HEADBIGRAM
(11,20),(17,19),0.0801156 # DEPENDENCYPART_HEADBIGRAM
(11,20),(18,19),0.105934 # DEPENDENCYPART_HEADBIGRAM
(11,20),(20,19),0.157594 # DEPENDENCYPART_HEADBIGRAM
(11,20),(21,19),0.172985 # DEPENDENCYPART_HEADBIGRAM
(11,20),(23,19),0.162592 # DEPENDENCYPART_HEADBIGRAM
(11,20),(25,19),0.170946 # DEPENDENCYPART_HEADBIGRAM
(11,21),(2,20),-0.0610853 # DEPENDENCYPART_HEADBIGRAM
(11,21),(9,20),-0.0626303 # DEPENDENCYPART_HEADBIGRAM
(11,21),(11,20),0.0624775 # DEPENDENCYPART_HEADBIGRAM
(11,21),(12,20),0.0972072 # DEPENDENCYPART_HEADBIGRAM
(11,21),(14,20),0.0705964 # DEPENDENCYPART_HEADBIGRAM
(11,21),(16,20),0.0916387 # DEPENDENCYPART_HEADBIGRAM
(11,21),(17,20),0.130589 # DEPENDENCYPART_HEADBIGRAM
(11,21),(18,20),0.0543462 # DEPENDENCYPART_HEADBIGRAM
(11,21),(21,20),0.183498 # DEPENDENCYPART_HEADBIGRAM
(11,21),(25,20),0.174192 # DEPENDENCYPART_HEADBIGRAM
(11,23),(21,22),0.0676659 # DEPENDENCYPART_HEADBIGRAM
(11,23),(23,22),0.217131 # DEPENDENCYPART_HEADBIGRAM
(11,23),(25,22),0.171843 # DEPENDENCYPART_HEADBIGRAM
(11,23),(27,22),0.171843 # DEPENDENCYPART_HEADBIGRAM
(11,24),(11,23),0.0723537 # DEPENDENCYPART_HEADBIGRAM
(11,24),(14,23),0.0724117 # DEPENDENCYPART_HEADBIGRAM
(11,24),(16,23),0.0724131 # DEPENDENCYPART_HEADBIGRAM
(11,24),(17,23),0.0695838 # DEPENDENCYPART_HEADBIGRAM
(11,24),(20,23),0.0709809 # DEPENDENCYPART_HEADBIGRAM
(11,24),(21,23),0.0711188 # DEPENDENCYPART_HEADBIGRAM
(11,24),(25,23),0.174251 # DEPENDENCYPART_HEADBIGRAM
(11,24),(27,23),0.174249 # DEPENDENCYPART_HEADBIGRAM
(11,25),(11,24),0.0609502 # DEPENDENCYPART_HEADBIGRAM
(11,25),(14,24),0.0911472 # DEPENDENCYPART_HEADBIGRAM
(11,25),(16,24),0.0911472 # DEPENDENCYPART_HEADBIGRAM
(11,25),(20,24),0.0906961 # DEPENDENCYPART_HEADBIGRAM
(11,25),(21,24),0.0716281 # DEPENDENCYPART_HEADBIGRAM
(11,25),(23,24),0.056704 # DEPENDENCYPART_HEADBIGRAM
(11,25),(25,24),0.160023 # DEPENDENCYPART_HEADBIGRAM
(11,26),(9,25),-0.0622393 # DEPENDENCYPART_HEADBIGRAM
(11,26),(11,25),0.0525555 # DEPENDENCYPART_HEADBIGRAM
(11,26),(14,25),0.0715174 # DEPENDENCYPART_HEADBIGRAM
(11,26),(16,25),0.0584922 # DEPENDENCYPART_HEADBIGRAM
(11,26),(17,25),0.049121 # DEPENDENCYPART_HEADBIGRAM
(11,26),(20,25),0.0270736 # DEPENDENCYPART_HEADBIGRAM
(11,26),(21,25),0.0443238 # DEPENDENCYPART_HEADBIGRAM
(11,26),(23,25),0.0148045 # DEPENDENCYPART_HEADBIGRAM
(11,26),(24,25),0.0154642 # DEPENDENCYPART_HEADBIGRAM
(11,26),(27,25),0.1684 # DEPENDENCYPART_HEADBIGRAM
(11,28),(17,27),0.165928 # DEPENDENCYPART_HEADBIGRAM
(11,28),(20,27),0.131093 # DEPENDENCYPART_HEADBIGRAM
(11,28),(21,27),0.0904599 # DEPENDENCYPART_HEADBIGRAM
(11,28),(23,27),0.0624438 # DEPENDENCYPART_HEADBIGRAM
(11,28),(25,27),0.100889 # DEPENDENCYPART_HEADBIGRAM
(11,28),(26,27),0.156697 # DEPENDENCYPART_HEADBIGRAM
(12,13),(1,12),-0.11332 # DEPENDENCYPART_HEADBIGRAM
