# _root_ The cold guys in the set were Will Clark , Kevin Mitchell and Matt Williams , the Giants ' 3-4-5 hitters .
#goldHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,9,18,21,18,21,9,7,
#predictedHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,12,18,21,18,21,12,7,
(3,7),(3,21),(3,23),-0.182167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,22),(3,23),-0.137605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,10),-0.0701881 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,12),-0.12336 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,13),-0.048732 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,15),-0.123034 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,16),-0.0701881 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,18),-0.123037 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,21),-0.107992 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,22),-0.0858772 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,23),-0.20674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,10),(3,12),-0.148284 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,13),-0.0304481 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,15),-0.148121 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,16),-0.065864 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,18),-0.148123 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,21),-0.141269 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,22),-0.101948 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,23),-0.083675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,12),(3,13),-0.0487319 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,15),-0.123034 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,16),-0.0701905 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,18),-0.123037 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,21),-0.107992 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,22),-0.0858772 # DEPENDENCYPART_TRISIBL
(3,8),(3,12),(3,23),-0.20674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,13),(3,15),-0.130406 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,16),-0.073194 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,18),-0.130408 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,19),-0.088268 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,21),-0.108499 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,22),-0.0866193 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,23),-0.159971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,15),(3,16),-0.0701881 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,18),-0.123037 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,21),-0.107992 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,22),-0.0858772 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,23),-0.20674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,16),(3,18),-0.148123 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,21),-0.141269 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,22),-0.101948 # DEPENDENCYPART_TRISIBL
(3,8),(3,16),(3,23),-0.083675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,18),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,8),(3,18),(3,21),-0.107992 # DEPENDENCYPART_TRISIBL
(3,8),(3,18),(3,22),-0.0858772 # DEPENDENCYPART_TRISIBL
(3,8),(3,18),(3,23),-0.207082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,19),(3,21),-0.105659 # DEPENDENCYPART_TRISIBL
(3,8),(3,19),(3,22),-0.0845453 # DEPENDENCYPART_TRISIBL
(3,8),(3,19),(3,23),-0.161888 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,21),(3,22),-0.0783668 # DEPENDENCYPART_TRISIBL
(3,8),(3,21),(3,23),-0.158656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,22),(3,23),-0.135753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,10),(3,12),-0.146459 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,13),-0.0436742 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,15),-0.146295 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,16),-0.0687296 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,18),-0.146297 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,21),-0.138906 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,22),-0.104948 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,23),-0.0594589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,12),(3,13),-0.0537782 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,15),-0.12209 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,16),-0.0732673 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,18),-0.122093 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,22),-0.090185 # DEPENDENCYPART_TRISIBL
(3,9),(3,12),(3,23),-0.183189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,13),(3,15),-0.129462 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,16),-0.0811323 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,18),-0.129464 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,19),-0.088268 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,21),-0.10683 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,22),-0.100192 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,23),-0.132403 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,15),(3,16),-0.0732649 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,18),-0.122093 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,22),-0.090185 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,23),-0.183189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,16),(3,18),-0.146297 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,21),-0.138906 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,22),-0.104948 # DEPENDENCYPART_TRISIBL
(3,9),(3,16),(3,23),-0.0594589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,18),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,9),(3,18),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,9),(3,18),(3,22),-0.090185 # DEPENDENCYPART_TRISIBL
(3,9),(3,18),(3,23),-0.18353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,19),(3,21),-0.103979 # DEPENDENCYPART_TRISIBL
(3,9),(3,19),(3,22),-0.0887616 # DEPENDENCYPART_TRISIBL
(3,9),(3,19),(3,23),-0.138452 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,21),(3,22),-0.0824177 # DEPENDENCYPART_TRISIBL
(3,9),(3,21),(3,23),-0.134042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,22),(3,23),-0.107608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,12),(3,13),-0.115675 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,15),-0.0373666 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,16),0.385846 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,18),-0.0376965 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,19),-0.0961736 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,21),-0.00914324 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,22),-0.154971 # DEPENDENCYPART_TRISIBL
(3,10),(3,12),(3,23),-0.128325 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,13),(3,15),-0.0219354 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,16),0.385709 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,18),-0.0222653 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,19),-0.0962356 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,21),-0.00995744 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,22),-0.0279093 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,23),0.0161629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,15),(3,16),0.385846 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,18),-0.0376965 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,19),-0.0961736 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,21),-0.00914324 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,22),-0.154267 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,23),-0.128042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,16),(3,18),-0.0333063 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,19),-0.0961208 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,21),-0.0194029 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,22),-0.125207 # DEPENDENCYPART_TRISIBL
(3,10),(3,16),(3,23),-0.35294 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,18),(3,19),-0.0961736 # DEPENDENCYPART_TRISIBL
(3,10),(3,18),(3,21),-0.00914324 # DEPENDENCYPART_TRISIBL
(3,10),(3,18),(3,22),-0.154267 # DEPENDENCYPART_TRISIBL
(3,10),(3,18),(3,23),-0.128232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,19),(3,21),0.00318857 # DEPENDENCYPART_TRISIBL
(3,10),(3,19),(3,22),-0.104803 # DEPENDENCYPART_TRISIBL
(3,10),(3,19),(3,23),-0.184288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,21),(3,22),-0.137843 # DEPENDENCYPART_TRISIBL
(3,10),(3,21),(3,23),-0.0135185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,22),(3,23),-0.348029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,13),(3,15),-0.129462 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,16),-0.0811015 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,18),-0.129464 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,19),-0.088268 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,21),-0.10683 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,22),-0.100587 # DEPENDENCYPART_TRISIBL
(3,12),(3,13),(3,23),-0.134303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,15),(3,16),-0.073234 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,18),-0.122093 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,22),-0.090486 # DEPENDENCYPART_TRISIBL
(3,12),(3,15),(3,23),-0.185109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,16),(3,18),-0.146297 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,21),-0.138906 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,22),-0.105343 # DEPENDENCYPART_TRISIBL
(3,12),(3,16),(3,23),-0.0616277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,18),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,12),(3,18),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,12),(3,18),(3,22),-0.090486 # DEPENDENCYPART_TRISIBL
(3,12),(3,18),(3,23),-0.18545 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,19),(3,21),-0.103979 # DEPENDENCYPART_TRISIBL
(3,12),(3,19),(3,22),-0.0891564 # DEPENDENCYPART_TRISIBL
(3,12),(3,19),(3,23),-0.140356 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,21),(3,22),-0.0828125 # DEPENDENCYPART_TRISIBL
(3,12),(3,21),(3,23),-0.135945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,12),(3,22),(3,23),-0.110165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,15),(3,16),-0.224396 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,18),-0.0533638 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,19),-0.0902677 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,21),-0.0416991 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,22),-0.131519 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,23),-0.0713907 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,16),(3,18),0.0357674 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,19),-0.0887728 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,21),0.0216866 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,22),-0.0791573 # DEPENDENCYPART_TRISIBL
(3,13),(3,16),(3,23),-0.241343 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,18),(3,19),-0.0902677 # DEPENDENCYPART_TRISIBL
(3,13),(3,18),(3,21),-0.0416991 # DEPENDENCYPART_TRISIBL
(3,13),(3,18),(3,22),-0.131519 # DEPENDENCYPART_TRISIBL
(3,13),(3,18),(3,23),-0.0714242 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,19),(3,21),-0.0418507 # DEPENDENCYPART_TRISIBL
(3,13),(3,19),(3,22),-0.118342 # DEPENDENCYPART_TRISIBL
(3,13),(3,19),(3,23),-0.145156 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,21),(3,22),-0.123509 # DEPENDENCYPART_TRISIBL
(3,13),(3,21),(3,23),-0.181788 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,22),(3,23),-0.0566477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,16),(3,18),-0.146297 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,19),-0.0858907 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,21),-0.138906 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,22),-0.104854 # DEPENDENCYPART_TRISIBL
(3,15),(3,16),(3,23),-0.0584191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,18),(3,19),-0.0883644 # DEPENDENCYPART_TRISIBL
(3,15),(3,18),(3,21),-0.106322 # DEPENDENCYPART_TRISIBL
(3,15),(3,18),(3,22),-0.0899974 # DEPENDENCYPART_TRISIBL
(3,15),(3,18),(3,23),-0.182569 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,19),(3,21),-0.103979 # DEPENDENCYPART_TRISIBL
(3,15),(3,19),(3,22),-0.0886678 # DEPENDENCYPART_TRISIBL
(3,15),(3,19),(3,23),-0.13749 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,21),(3,22),-0.0823239 # DEPENDENCYPART_TRISIBL
(3,15),(3,21),(3,23),-0.13308 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,22),(3,23),-0.104632 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,18),(3,19),-0.0961736 # DEPENDENCYPART_TRISIBL
(3,16),(3,18),(3,21),-0.00914324 # DEPENDENCYPART_TRISIBL
(3,16),(3,18),(3,22),-0.154267 # DEPENDENCYPART_TRISIBL
(3,16),(3,18),(3,23),-0.128232 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,19),(3,21),0.00318857 # DEPENDENCYPART_TRISIBL
(3,16),(3,19),(3,22),-0.104803 # DEPENDENCYPART_TRISIBL
(3,16),(3,19),(3,23),-0.184288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,21),(3,22),-0.137843 # DEPENDENCYPART_TRISIBL
(3,16),(3,21),(3,23),-0.0135185 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,16),(3,22),(3,23),-0.348029 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,18),(3,19),(3,21),-0.103979 # DEPENDENCYPART_TRISIBL
(3,18),(3,19),(3,22),-0.0891465 # DEPENDENCYPART_TRISIBL
(3,18),(3,19),(3,23),-0.139131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,18),(3,21),(3,22),-0.0828026 # DEPENDENCYPART_TRISIBL
(3,18),(3,21),(3,23),-0.13472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,18),(3,22),(3,23),-0.110652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,19),(3,21),(3,22),-0.111279 # DEPENDENCYPART_TRISIBL
(3,19),(3,21),(3,23),-0.176652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,19),(3,22),(3,23),-0.177984 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,21),(3,22),(3,23),-0.0474735 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.0585823 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.0292006 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.113865 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),0.00648627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,6),-0.203748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,7),-0.0465715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,8),-0.0676447 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,9),-0.0826791 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,10),0.00900479 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,12),-0.0849445 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,13),-0.0697819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,22),-0.190455 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,23),-0.150891 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,6),(4,7),0.0152171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,8),-0.0173403 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,9),-0.0284225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,10),0.183915 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,12),-0.0300271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,13),0.127074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,22),-0.031659 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,23),0.24582 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,8),-0.0238914 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,9),-0.0379536 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,10),0.17741 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,12),-0.040219 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,13),0.168878 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,22),-0.0478941 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,23),0.0957781 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,8),(4,9),-0.157997 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,10),0.0520372 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,12),-0.160265 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,13),0.118022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,22),-0.105756 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,23),0.343401 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,9),(4,10),0.038631 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,12),-0.160182 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,13),0.105196 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,22),-0.124072 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,23),0.337712 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,10),(4,12),0.00155561 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,13),-0.34419 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,22),-0.19753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,23),-0.524613 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,12),(4,13),0.105199 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,22),-0.121148 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,23),0.33653 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,13),(4,22),-0.482877 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,23),-0.412561 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,22),(4,23),-0.291089 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,5),(4,6),(4,7),-0.107294 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,8),-0.101808 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,9),-0.100281 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,10),-0.10018 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,12),-0.100281 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,13),-0.121758 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,22),-0.091267 # DEPENDENCYPART_TRISIBL
(4,5),(4,6),(4,23),-0.159313 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,7),(4,8),-0.100999 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,9),-0.099496 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,10),-0.0865004 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,12),-0.099496 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,13),-0.116639 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,22),-0.0854656 # DEPENDENCYPART_TRISIBL
(4,5),(4,7),(4,23),-0.158389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,8),(4,9),-0.10138 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,10),-0.0874007 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,12),-0.10138 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,13),-0.118025 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,22),-0.0868757 # DEPENDENCYPART_TRISIBL
(4,5),(4,8),(4,23),-0.17986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,9),(4,10),-0.0874 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,12),-0.10138 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,13),-0.118006 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,22),-0.0866639 # DEPENDENCYPART_TRISIBL
(4,5),(4,9),(4,23),-0.178887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,10),(4,12),-0.101769 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,13),-0.154538 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,22),-0.0909123 # DEPENDENCYPART_TRISIBL
(4,5),(4,10),(4,23),-0.0482852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,12),(4,13),-0.118006 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,22),-0.0866639 # DEPENDENCYPART_TRISIBL
(4,5),(4,12),(4,23),-0.178887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,13),(4,22),-0.0928931 # DEPENDENCYPART_TRISIBL
(4,5),(4,13),(4,23),-0.202623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,5),(4,22),(4,23),-0.17615 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,7),(4,8),-0.143262 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,9),-0.134171 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,10),0.00997521 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,12),-0.134171 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,13),-0.0467043 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,22),-0.0937993 # DEPENDENCYPART_TRISIBL
(4,6),(4,7),(4,23),-0.0232808 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,8),(4,9),-0.14487 # DEPENDENCYPART_TRISIBL
(4,6),(4,8),(4,10),0.0466485 # DEPENDENCYPART_TRISIBL
