# _root_ Bear Stearns 's chief economist , Lawrence Kudlow , in the Sept. 29 issue of the firm 's Global Spectator :
#goldHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
#predictedHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
(20,14),(20,12),(20,4),0.0209734 # DEPENDENCYPART_TRISIBL
(20,14),(20,12),(20,2),0.0303655 # DEPENDENCYPART_TRISIBL
(20,14),(20,12),(20,-1),-0.12768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,11),(20,7),-0.0360575 # DEPENDENCYPART_TRISIBL
(20,14),(20,11),(20,5),-0.102621 # DEPENDENCYPART_TRISIBL
(20,14),(20,11),(20,4),0.0274703 # DEPENDENCYPART_TRISIBL
(20,14),(20,11),(20,2),-0.0365925 # DEPENDENCYPART_TRISIBL
(20,14),(20,11),(20,-1),-0.105897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,7),(20,5),-0.0979612 # DEPENDENCYPART_TRISIBL
(20,14),(20,7),(20,4),0.0209793 # DEPENDENCYPART_TRISIBL
(20,14),(20,7),(20,2),0.0306227 # DEPENDENCYPART_TRISIBL
(20,14),(20,7),(20,-1),-0.126639 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,5),(20,4),0.0680263 # DEPENDENCYPART_TRISIBL
(20,14),(20,5),(20,2),0.0323359 # DEPENDENCYPART_TRISIBL
(20,14),(20,5),(20,-1),-0.0762027 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,4),(20,2),0.0348471 # DEPENDENCYPART_TRISIBL
(20,14),(20,4),(20,-1),-0.153715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,2),(20,-1),-0.126659 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,12),(20,11),0.0219689 # DEPENDENCYPART_TRISIBL
(20,13),(20,12),(20,7),-0.028669 # DEPENDENCYPART_TRISIBL
(20,13),(20,12),(20,5),-0.0977944 # DEPENDENCYPART_TRISIBL
(20,13),(20,12),(20,4),-0.0816904 # DEPENDENCYPART_TRISIBL
(20,13),(20,12),(20,2),-0.028669 # DEPENDENCYPART_TRISIBL
(20,13),(20,12),(20,-1),-0.131636 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,11),(20,7),-0.0675323 # DEPENDENCYPART_TRISIBL
(20,13),(20,11),(20,5),-0.0926848 # DEPENDENCYPART_TRISIBL
(20,13),(20,11),(20,4),-0.0822648 # DEPENDENCYPART_TRISIBL
(20,13),(20,11),(20,2),-0.0675323 # DEPENDENCYPART_TRISIBL
(20,13),(20,11),(20,-1),-0.0148015 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,7),(20,5),-0.0972179 # DEPENDENCYPART_TRISIBL
(20,13),(20,7),(20,4),-0.0816898 # DEPENDENCYPART_TRISIBL
(20,13),(20,7),(20,2),-0.0323333 # DEPENDENCYPART_TRISIBL
(20,13),(20,7),(20,-1),-0.130879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,5),(20,4),-0.0863899 # DEPENDENCYPART_TRISIBL
(20,13),(20,5),(20,2),-0.06103 # DEPENDENCYPART_TRISIBL
(20,13),(20,5),(20,-1),-0.100743 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,4),(20,2),-0.0702903 # DEPENDENCYPART_TRISIBL
(20,13),(20,4),(20,-1),-0.14686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,13),(20,2),(20,-1),-0.130835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,12),(20,11),(20,7),-0.0714875 # DEPENDENCYPART_TRISIBL
(20,12),(20,11),(20,5),-0.0583782 # DEPENDENCYPART_TRISIBL
(20,12),(20,11),(20,4),-0.0280607 # DEPENDENCYPART_TRISIBL
(20,12),(20,11),(20,2),-0.0813403 # DEPENDENCYPART_TRISIBL
(20,12),(20,11),(20,-1),-0.0670601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,12),(20,7),(20,5),0.0178116 # DEPENDENCYPART_TRISIBL
(20,12),(20,7),(20,4),0.0168247 # DEPENDENCYPART_TRISIBL
(20,12),(20,7),(20,2),-0.0769663 # DEPENDENCYPART_TRISIBL
(20,12),(20,7),(20,-1),-0.104033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,12),(20,5),(20,4),0.0436866 # DEPENDENCYPART_TRISIBL
(20,12),(20,5),(20,2),-0.041158 # DEPENDENCYPART_TRISIBL
(20,12),(20,5),(20,-1),-0.206604 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,12),(20,4),(20,2),-0.0914892 # DEPENDENCYPART_TRISIBL
(20,12),(20,4),(20,-1),-0.144416 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,12),(20,2),(20,-1),-0.0981662 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,11),(20,7),(20,5),-0.103857 # DEPENDENCYPART_TRISIBL
(20,11),(20,7),(20,4),-0.133025 # DEPENDENCYPART_TRISIBL
(20,11),(20,7),(20,2),-0.13838 # DEPENDENCYPART_TRISIBL
(20,11),(20,7),(20,-1),-0.172502 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,11),(20,5),(20,4),-0.134468 # DEPENDENCYPART_TRISIBL
(20,11),(20,5),(20,2),-0.132193 # DEPENDENCYPART_TRISIBL
(20,11),(20,5),(20,-1),-0.154913 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,11),(20,4),(20,2),-0.12789 # DEPENDENCYPART_TRISIBL
(20,11),(20,4),(20,-1),-0.130321 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,11),(20,2),(20,-1),-0.172502 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,7),(20,5),(20,4),0.0437324 # DEPENDENCYPART_TRISIBL
(20,7),(20,5),(20,2),-0.0422498 # DEPENDENCYPART_TRISIBL
(20,7),(20,5),(20,-1),-0.190391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,7),(20,4),(20,2),-0.0925808 # DEPENDENCYPART_TRISIBL
(20,7),(20,4),(20,-1),-0.128852 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,7),(20,2),(20,-1),-0.0730955 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,5),(20,4),(20,2),0.0364473 # DEPENDENCYPART_TRISIBL
(20,5),(20,4),(20,-1),-0.155856 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,5),(20,2),(20,-1),-0.125683 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,4),(20,2),(20,-1),-0.136649 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,20),(21,-1),-0.491151 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,1),0.0114496 # DEPENDENCYPART_HEADBIGRAM
(0,2),(2,1),0.558269 # DEPENDENCYPART_HEADBIGRAM
(0,2),(5,1),0.168544 # DEPENDENCYPART_HEADBIGRAM
(0,2),(8,1),0.161448 # DEPENDENCYPART_HEADBIGRAM
(0,4),(1,3),0.0589897 # DEPENDENCYPART_HEADBIGRAM
(0,4),(2,3),0.0589897 # DEPENDENCYPART_HEADBIGRAM
(0,4),(4,3),0.170077 # DEPENDENCYPART_HEADBIGRAM
(0,4),(5,3),0.174284 # DEPENDENCYPART_HEADBIGRAM
(0,5),(0,4),0.0647565 # DEPENDENCYPART_HEADBIGRAM
(0,5),(2,4),0.102764 # DEPENDENCYPART_HEADBIGRAM
(0,5),(5,4),0.240526 # DEPENDENCYPART_HEADBIGRAM
(0,5),(7,4),0.169132 # DEPENDENCYPART_HEADBIGRAM
(0,5),(8,4),0.169132 # DEPENDENCYPART_HEADBIGRAM
(0,5),(14,4),0.167886 # DEPENDENCYPART_HEADBIGRAM
(0,5),(20,4),0.174074 # DEPENDENCYPART_HEADBIGRAM
(0,6),(0,5),0.0877325 # DEPENDENCYPART_HEADBIGRAM
(0,6),(1,5),0.123393 # DEPENDENCYPART_HEADBIGRAM
(0,6),(2,5),0.123393 # DEPENDENCYPART_HEADBIGRAM
(0,6),(3,5),0.106775 # DEPENDENCYPART_HEADBIGRAM
(0,6),(4,5),0.106394 # DEPENDENCYPART_HEADBIGRAM
(0,6),(6,5),0.16647 # DEPENDENCYPART_HEADBIGRAM
(0,6),(7,5),0.137107 # DEPENDENCYPART_HEADBIGRAM
(0,6),(8,5),0.15447 # DEPENDENCYPART_HEADBIGRAM
(0,6),(10,5),0.154432 # DEPENDENCYPART_HEADBIGRAM
(0,6),(20,5),0.17367 # DEPENDENCYPART_HEADBIGRAM
(0,7),(0,6),0.00480265 # DEPENDENCYPART_HEADBIGRAM
(0,7),(1,6),0.0583699 # DEPENDENCYPART_HEADBIGRAM
(0,7),(2,6),0.0583699 # DEPENDENCYPART_HEADBIGRAM
(0,7),(3,6),0.0779215 # DEPENDENCYPART_HEADBIGRAM
(0,7),(4,6),0.0792385 # DEPENDENCYPART_HEADBIGRAM
(0,7),(5,6),0.079039 # DEPENDENCYPART_HEADBIGRAM
(0,7),(7,6),-0.0714046 # DEPENDENCYPART_HEADBIGRAM
(0,7),(8,6),0.164248 # DEPENDENCYPART_HEADBIGRAM
(0,7),(10,6),0.172547 # DEPENDENCYPART_HEADBIGRAM
(0,7),(14,6),0.170499 # DEPENDENCYPART_HEADBIGRAM
(0,8),(0,7),0.0604785 # DEPENDENCYPART_HEADBIGRAM
(0,8),(2,7),0.052827 # DEPENDENCYPART_HEADBIGRAM
(0,8),(5,7),0.0434739 # DEPENDENCYPART_HEADBIGRAM
(0,8),(8,7),0.429617 # DEPENDENCYPART_HEADBIGRAM
(0,8),(12,7),0.159677 # DEPENDENCYPART_HEADBIGRAM
(0,8),(14,7),0.171859 # DEPENDENCYPART_HEADBIGRAM
(0,8),(20,7),0.161703 # DEPENDENCYPART_HEADBIGRAM
(0,9),(0,8),0.0693936 # DEPENDENCYPART_HEADBIGRAM
(0,9),(1,8),0.0600945 # DEPENDENCYPART_HEADBIGRAM
(0,9),(2,8),0.0600945 # DEPENDENCYPART_HEADBIGRAM
(0,9),(4,8),0.0817078 # DEPENDENCYPART_HEADBIGRAM
(0,9),(5,8),0.0817078 # DEPENDENCYPART_HEADBIGRAM
(0,9),(7,8),0.14645 # DEPENDENCYPART_HEADBIGRAM
(0,9),(9,8),0.172776 # DEPENDENCYPART_HEADBIGRAM
(0,9),(10,8),0.138732 # DEPENDENCYPART_HEADBIGRAM
(0,9),(12,8),0.15544 # DEPENDENCYPART_HEADBIGRAM
(0,9),(14,8),0.169819 # DEPENDENCYPART_HEADBIGRAM
(0,10),(0,9),0.165932 # DEPENDENCYPART_HEADBIGRAM
(0,10),(1,9),0.105693 # DEPENDENCYPART_HEADBIGRAM
(0,10),(2,9),0.105693 # DEPENDENCYPART_HEADBIGRAM
(0,10),(4,9),0.130003 # DEPENDENCYPART_HEADBIGRAM
(0,10),(5,9),0.121693 # DEPENDENCYPART_HEADBIGRAM
(0,10),(7,9),0.0581891 # DEPENDENCYPART_HEADBIGRAM
(0,10),(8,9),0.0581891 # DEPENDENCYPART_HEADBIGRAM
(0,10),(10,9),0.213711 # DEPENDENCYPART_HEADBIGRAM
(0,10),(12,9),0.163995 # DEPENDENCYPART_HEADBIGRAM
(0,10),(14,9),0.1616 # DEPENDENCYPART_HEADBIGRAM
(0,14),(5,13),0.0586467 # DEPENDENCYPART_HEADBIGRAM
(0,14),(7,13),0.0666932 # DEPENDENCYPART_HEADBIGRAM
(0,14),(8,13),0.0638514 # DEPENDENCYPART_HEADBIGRAM
(0,14),(10,13),0.0634939 # DEPENDENCYPART_HEADBIGRAM
(0,14),(11,13),0.0657203 # DEPENDENCYPART_HEADBIGRAM
(0,14),(12,13),0.0615847 # DEPENDENCYPART_HEADBIGRAM
(0,14),(14,13),0.177277 # DEPENDENCYPART_HEADBIGRAM
(0,14),(15,13),0.170588 # DEPENDENCYPART_HEADBIGRAM
(0,14),(17,13),0.166726 # DEPENDENCYPART_HEADBIGRAM
(0,14),(20,13),0.172332 # DEPENDENCYPART_HEADBIGRAM
(1,2),(0,1),-0.256594 # DEPENDENCYPART_HEADBIGRAM
(1,2),(2,1),-0.093482 # DEPENDENCYPART_HEADBIGRAM
(1,2),(5,1),0.122363 # DEPENDENCYPART_HEADBIGRAM
(1,2),(8,1),0.130453 # DEPENDENCYPART_HEADBIGRAM
(1,3),(0,2),-0.0752226 # DEPENDENCYPART_HEADBIGRAM
(1,3),(1,2),-0.13885 # DEPENDENCYPART_HEADBIGRAM
(1,3),(4,2),0.171464 # DEPENDENCYPART_HEADBIGRAM
(1,3),(5,2),0.163989 # DEPENDENCYPART_HEADBIGRAM
(1,3),(7,2),0.156945 # DEPENDENCYPART_HEADBIGRAM
(1,3),(8,2),0.15326 # DEPENDENCYPART_HEADBIGRAM
(1,3),(14,2),0.166 # DEPENDENCYPART_HEADBIGRAM
(1,3),(20,2),0.159018 # DEPENDENCYPART_HEADBIGRAM
(1,5),(0,4),-0.0634943 # DEPENDENCYPART_HEADBIGRAM
(1,5),(2,4),0.0989523 # DEPENDENCYPART_HEADBIGRAM
(1,5),(5,4),0.300518 # DEPENDENCYPART_HEADBIGRAM
(1,5),(7,4),0.166776 # DEPENDENCYPART_HEADBIGRAM
(1,5),(8,4),0.166776 # DEPENDENCYPART_HEADBIGRAM
(1,5),(14,4),0.168421 # DEPENDENCYPART_HEADBIGRAM
(1,5),(20,4),0.171719 # DEPENDENCYPART_HEADBIGRAM
(1,6),(0,5),-0.0779651 # DEPENDENCYPART_HEADBIGRAM
(1,6),(1,5),0.193437 # DEPENDENCYPART_HEADBIGRAM
(1,6),(2,5),0.119357 # DEPENDENCYPART_HEADBIGRAM
(1,6),(3,5),0.141756 # DEPENDENCYPART_HEADBIGRAM
(1,6),(4,5),0.140111 # DEPENDENCYPART_HEADBIGRAM
(1,6),(6,5),0.201296 # DEPENDENCYPART_HEADBIGRAM
(1,6),(7,5),0.122701 # DEPENDENCYPART_HEADBIGRAM
(1,6),(8,5),0.136557 # DEPENDENCYPART_HEADBIGRAM
(1,6),(10,5),0.145344 # DEPENDENCYPART_HEADBIGRAM
(1,6),(20,5),0.167064 # DEPENDENCYPART_HEADBIGRAM
(1,8),(0,7),-0.0269456 # DEPENDENCYPART_HEADBIGRAM
(1,8),(2,7),0.0747809 # DEPENDENCYPART_HEADBIGRAM
(1,8),(5,7),0.0309844 # DEPENDENCYPART_HEADBIGRAM
(1,8),(8,7),0.295013 # DEPENDENCYPART_HEADBIGRAM
(1,8),(12,7),0.189728 # DEPENDENCYPART_HEADBIGRAM
(1,8),(14,7),0.159691 # DEPENDENCYPART_HEADBIGRAM
(1,8),(20,7),0.191755 # DEPENDENCYPART_HEADBIGRAM
(1,9),(0,8),-0.12508 # DEPENDENCYPART_HEADBIGRAM
(1,9),(1,8),0.106162 # DEPENDENCYPART_HEADBIGRAM
(1,9),(2,8),0.0983978 # DEPENDENCYPART_HEADBIGRAM
(1,9),(4,8),0.0764389 # DEPENDENCYPART_HEADBIGRAM
(1,9),(5,8),0.0523491 # DEPENDENCYPART_HEADBIGRAM
(1,9),(7,8),0.189703 # DEPENDENCYPART_HEADBIGRAM
(1,9),(9,8),0.1727 # DEPENDENCYPART_HEADBIGRAM
(1,9),(10,8),0.139074 # DEPENDENCYPART_HEADBIGRAM
(1,9),(12,8),0.126133 # DEPENDENCYPART_HEADBIGRAM
(1,9),(14,8),0.120749 # DEPENDENCYPART_HEADBIGRAM
(1,10),(0,9),-0.0584602 # DEPENDENCYPART_HEADBIGRAM
(1,10),(1,9),0.199064 # DEPENDENCYPART_HEADBIGRAM
(1,10),(2,9),0.0665811 # DEPENDENCYPART_HEADBIGRAM
(1,10),(4,9),0.127951 # DEPENDENCYPART_HEADBIGRAM
(1,10),(5,9),0.0964277 # DEPENDENCYPART_HEADBIGRAM
(1,10),(7,9),0.0190743 # DEPENDENCYPART_HEADBIGRAM
(1,10),(8,9),0.0190772 # DEPENDENCYPART_HEADBIGRAM
(1,10),(10,9),0.162343 # DEPENDENCYPART_HEADBIGRAM
(1,10),(12,9),0.13418 # DEPENDENCYPART_HEADBIGRAM
(1,10),(14,9),0.136311 # DEPENDENCYPART_HEADBIGRAM
(1,14),(5,13),0.0666546 # DEPENDENCYPART_HEADBIGRAM
(1,14),(7,13),0.0626339 # DEPENDENCYPART_HEADBIGRAM
(1,14),(8,13),0.0597922 # DEPENDENCYPART_HEADBIGRAM
(1,14),(10,13),0.0643691 # DEPENDENCYPART_HEADBIGRAM
(1,14),(11,13),0.0645098 # DEPENDENCYPART_HEADBIGRAM
(1,14),(12,13),0.0575094 # DEPENDENCYPART_HEADBIGRAM
(1,14),(14,13),0.18314 # DEPENDENCYPART_HEADBIGRAM
(1,14),(15,13),0.170982 # DEPENDENCYPART_HEADBIGRAM
(1,14),(17,13),0.170206 # DEPENDENCYPART_HEADBIGRAM
(1,14),(20,13),0.167792 # DEPENDENCYPART_HEADBIGRAM
(2,3),(0,2),-0.0778593 # DEPENDENCYPART_HEADBIGRAM
(2,3),(1,2),-0.0366587 # DEPENDENCYPART_HEADBIGRAM
(2,3),(4,2),0.284141 # DEPENDENCYPART_HEADBIGRAM
(2,3),(5,2),0.563275 # DEPENDENCYPART_HEADBIGRAM
(2,3),(7,2),0.350241 # DEPENDENCYPART_HEADBIGRAM
(2,3),(8,2),0.247439 # DEPENDENCYPART_HEADBIGRAM
(2,3),(14,2),0.423951 # DEPENDENCYPART_HEADBIGRAM
(2,3),(20,2),0.232441 # DEPENDENCYPART_HEADBIGRAM
(2,4),(1,3),-0.0540106 # DEPENDENCYPART_HEADBIGRAM
(2,4),(2,3),0.0847938 # DEPENDENCYPART_HEADBIGRAM
(2,4),(4,3),0.172168 # DEPENDENCYPART_HEADBIGRAM
(2,4),(5,3),0.172447 # DEPENDENCYPART_HEADBIGRAM
(2,5),(0,4),-0.0634943 # DEPENDENCYPART_HEADBIGRAM
(2,5),(2,4),0.0830095 # DEPENDENCYPART_HEADBIGRAM
(2,5),(5,4),0.301167 # DEPENDENCYPART_HEADBIGRAM
(2,5),(7,4),0.166776 # DEPENDENCYPART_HEADBIGRAM
(2,5),(8,4),0.166776 # DEPENDENCYPART_HEADBIGRAM
(2,5),(14,4),0.168421 # DEPENDENCYPART_HEADBIGRAM
(2,5),(20,4),0.171719 # DEPENDENCYPART_HEADBIGRAM
(2,6),(0,5),-0.0779651 # DEPENDENCYPART_HEADBIGRAM
(2,6),(1,5),-0.0703628 # DEPENDENCYPART_HEADBIGRAM
(2,6),(2,5),0.194509 # DEPENDENCYPART_HEADBIGRAM
(2,6),(3,5),0.141756 # DEPENDENCYPART_HEADBIGRAM
(2,6),(4,5),0.140111 # DEPENDENCYPART_HEADBIGRAM
(2,6),(6,5),0.201296 # DEPENDENCYPART_HEADBIGRAM
(2,6),(7,5),0.122701 # DEPENDENCYPART_HEADBIGRAM
(2,6),(8,5),0.136557 # DEPENDENCYPART_HEADBIGRAM
(2,6),(10,5),0.145755 # DEPENDENCYPART_HEADBIGRAM
(2,6),(20,5),0.167064 # DEPENDENCYPART_HEADBIGRAM
(2,7),(0,6),-0.0806528 # DEPENDENCYPART_HEADBIGRAM
(2,7),(1,6),-0.0434082 # DEPENDENCYPART_HEADBIGRAM
(2,7),(2,6),0.158592 # DEPENDENCYPART_HEADBIGRAM
(2,7),(3,6),0.076053 # DEPENDENCYPART_HEADBIGRAM
(2,7),(4,6),0.0689293 # DEPENDENCYPART_HEADBIGRAM
(2,7),(5,6),0.139168 # DEPENDENCYPART_HEADBIGRAM
(2,7),(7,6),0.167572 # DEPENDENCYPART_HEADBIGRAM
(2,7),(8,6),0.208282 # DEPENDENCYPART_HEADBIGRAM
(2,7),(10,6),0.156964 # DEPENDENCYPART_HEADBIGRAM
(2,7),(14,6),0.249262 # DEPENDENCYPART_HEADBIGRAM
(2,8),(0,7),-0.0269456 # DEPENDENCYPART_HEADBIGRAM
(2,8),(2,7),0.0203077 # DEPENDENCYPART_HEADBIGRAM
(2,8),(5,7),0.0309844 # DEPENDENCYPART_HEADBIGRAM
(2,8),(8,7),0.300152 # DEPENDENCYPART_HEADBIGRAM
(2,8),(12,7),0.189711 # DEPENDENCYPART_HEADBIGRAM
(2,8),(14,7),0.159691 # DEPENDENCYPART_HEADBIGRAM
(2,8),(20,7),0.191738 # DEPENDENCYPART_HEADBIGRAM
(2,9),(0,8),-0.125081 # DEPENDENCYPART_HEADBIGRAM
(2,9),(1,8),-0.0437529 # DEPENDENCYPART_HEADBIGRAM
(2,9),(2,8),0.164798 # DEPENDENCYPART_HEADBIGRAM
(2,9),(4,8),0.0764389 # DEPENDENCYPART_HEADBIGRAM
(2,9),(5,8),0.0523491 # DEPENDENCYPART_HEADBIGRAM
(2,9),(7,8),0.190522 # DEPENDENCYPART_HEADBIGRAM
(2,9),(9,8),0.1727 # DEPENDENCYPART_HEADBIGRAM
(2,9),(10,8),0.139076 # DEPENDENCYPART_HEADBIGRAM
(2,9),(12,8),0.12641 # DEPENDENCYPART_HEADBIGRAM
(2,9),(14,8),0.120749 # DEPENDENCYPART_HEADBIGRAM
(2,10),(0,9),-0.0584602 # DEPENDENCYPART_HEADBIGRAM
(2,10),(1,9),-0.107074 # DEPENDENCYPART_HEADBIGRAM
(2,10),(2,9),0.199051 # DEPENDENCYPART_HEADBIGRAM
(2,10),(4,9),0.127952 # DEPENDENCYPART_HEADBIGRAM
(2,10),(5,9),0.0964284 # DEPENDENCYPART_HEADBIGRAM
(2,10),(7,9),0.0190672 # DEPENDENCYPART_HEADBIGRAM
(2,10),(8,9),0.0190701 # DEPENDENCYPART_HEADBIGRAM
(2,10),(10,9),0.162339 # DEPENDENCYPART_HEADBIGRAM
(2,10),(12,9),0.134173 # DEPENDENCYPART_HEADBIGRAM
(2,10),(14,9),0.136311 # DEPENDENCYPART_HEADBIGRAM
(2,12),(8,11),0.109234 # DEPENDENCYPART_HEADBIGRAM
(2,12),(10,11),0.0663054 # DEPENDENCYPART_HEADBIGRAM
(2,12),(12,11),0.230548 # DEPENDENCYPART_HEADBIGRAM
(2,12),(13,11),0.174154 # DEPENDENCYPART_HEADBIGRAM
(2,12),(14,11),0.166518 # DEPENDENCYPART_HEADBIGRAM
(2,12),(17,11),0.164996 # DEPENDENCYPART_HEADBIGRAM
(2,12),(20,11),0.209348 # DEPENDENCYPART_HEADBIGRAM
(2,14),(5,13),0.0666546 # DEPENDENCYPART_HEADBIGRAM
(2,14),(7,13),0.0626339 # DEPENDENCYPART_HEADBIGRAM
(2,14),(8,13),0.0597922 # DEPENDENCYPART_HEADBIGRAM
(2,14),(10,13),0.0643694 # DEPENDENCYPART_HEADBIGRAM
(2,14),(11,13),0.0645098 # DEPENDENCYPART_HEADBIGRAM
(2,14),(12,13),0.0575094 # DEPENDENCYPART_HEADBIGRAM
(2,14),(14,13),0.18313 # DEPENDENCYPART_HEADBIGRAM
(2,14),(15,13),0.170983 # DEPENDENCYPART_HEADBIGRAM
(2,14),(17,13),0.170206 # DEPENDENCYPART_HEADBIGRAM
(2,14),(20,13),0.167792 # DEPENDENCYPART_HEADBIGRAM
(2,15),(0,14),-0.0584378 # DEPENDENCYPART_HEADBIGRAM
(2,15),(1,14),-0.0643639 # DEPENDENCYPART_HEADBIGRAM
(2,15),(2,14),0.0425088 # DEPENDENCYPART_HEADBIGRAM
(2,15),(5,14),0.0477359 # DEPENDENCYPART_HEADBIGRAM
(2,15),(7,14),0.0394108 # DEPENDENCYPART_HEADBIGRAM
(2,15),(8,14),0.0392823 # DEPENDENCYPART_HEADBIGRAM
(2,15),(10,14),0.0208496 # DEPENDENCYPART_HEADBIGRAM
(2,15),(12,14),-0.00319452 # DEPENDENCYPART_HEADBIGRAM
(2,15),(13,14),0.0060552 # DEPENDENCYPART_HEADBIGRAM
(2,15),(20,14),0.165824 # DEPENDENCYPART_HEADBIGRAM
(2,17),(17,16),0.177174 # DEPENDENCYPART_HEADBIGRAM
(2,17),(19,16),0.168524 # DEPENDENCYPART_HEADBIGRAM
(2,17),(20,16),0.168524 # DEPENDENCYPART_HEADBIGRAM
(2,18),(2,17),0.0683219 # DEPENDENCYPART_HEADBIGRAM
(2,18),(5,17),0.0715429 # DEPENDENCYPART_HEADBIGRAM
(2,18),(7,17),0.0704111 # DEPENDENCYPART_HEADBIGRAM
(2,18),(8,17),0.0704071 # DEPENDENCYPART_HEADBIGRAM
(2,18),(12,17),0.0703756 # DEPENDENCYPART_HEADBIGRAM
(2,18),(13,17),0.0724192 # DEPENDENCYPART_HEADBIGRAM
(2,18),(14,17),0.0714892 # DEPENDENCYPART_HEADBIGRAM
(2,18),(15,17),0.0262314 # DEPENDENCYPART_HEADBIGRAM
(2,18),(19,17),0.172975 # DEPENDENCYPART_HEADBIGRAM
(2,18),(20,17),0.172976 # DEPENDENCYPART_HEADBIGRAM
(2,21),(5,20),0.0670692 # DEPENDENCYPART_HEADBIGRAM
(2,21),(8,20),0.0583543 # DEPENDENCYPART_HEADBIGRAM
(2,21),(10,20),0.125194 # DEPENDENCYPART_HEADBIGRAM
(2,21),(12,20),0.0553309 # DEPENDENCYPART_HEADBIGRAM
(2,21),(14,20),0.0640459 # DEPENDENCYPART_HEADBIGRAM
(2,21),(15,20),0.236019 # DEPENDENCYPART_HEADBIGRAM
(2,21),(17,20),0.0621801 # DEPENDENCYPART_HEADBIGRAM
(2,21),(18,20),0.102017 # DEPENDENCYPART_HEADBIGRAM
(2,21),(19,20),0.0881416 # DEPENDENCYPART_HEADBIGRAM
(2,21),(21,20),0.169573 # DEPENDENCYPART_HEADBIGRAM
(3,5),(0,4),-0.0617788 # DEPENDENCYPART_HEADBIGRAM
(3,5),(2,4),-0.0612408 # DEPENDENCYPART_HEADBIGRAM
(3,5),(5,4),0.24962 # DEPENDENCYPART_HEADBIGRAM
(3,5),(7,4),0.173065 # DEPENDENCYPART_HEADBIGRAM
(3,5),(8,4),0.173065 # DEPENDENCYPART_HEADBIGRAM
(3,5),(14,4),0.171407 # DEPENDENCYPART_HEADBIGRAM
(3,5),(20,4),0.1742 # DEPENDENCYPART_HEADBIGRAM
(3,6),(0,5),-0.0755746 # DEPENDENCYPART_HEADBIGRAM
(3,6),(1,5),-0.0757607 # DEPENDENCYPART_HEADBIGRAM
(3,6),(2,5),-0.0757607 # DEPENDENCYPART_HEADBIGRAM
(3,6),(3,5),0.00190309 # DEPENDENCYPART_HEADBIGRAM
(3,6),(4,5),0.132108 # DEPENDENCYPART_HEADBIGRAM
(3,6),(6,5),0.170406 # DEPENDENCYPART_HEADBIGRAM
(3,6),(7,5),0.130248 # DEPENDENCYPART_HEADBIGRAM
(3,6),(8,5),0.143413 # DEPENDENCYPART_HEADBIGRAM
(3,6),(10,5),0.143369 # DEPENDENCYPART_HEADBIGRAM
(3,6),(20,5),0.170789 # DEPENDENCYPART_HEADBIGRAM
(4,2),(0,1),-0.339987 # DEPENDENCYPART_HEADBIGRAM
(4,2),(2,1),-0.19078 # DEPENDENCYPART_HEADBIGRAM
(4,2),(5,1),0.0943538 # DEPENDENCYPART_HEADBIGRAM
(4,2),(8,1),0.0856677 # DEPENDENCYPART_HEADBIGRAM
(4,3),(0,2),-0.218479 # DEPENDENCYPART_HEADBIGRAM
(4,3),(1,2),-0.218773 # DEPENDENCYPART_HEADBIGRAM
(4,3),(4,2),0.0963964 # DEPENDENCYPART_HEADBIGRAM
(4,3),(5,2),0.0919325 # DEPENDENCYPART_HEADBIGRAM
(4,3),(7,2),0.0940833 # DEPENDENCYPART_HEADBIGRAM
