# _root_ `` It was simply overbought , '' he said , and selling by funds that are computer guided helped depress prices .
#goldHeads=3,3,9,3,3,3,3,9,0,9,3,19,12,13,16,14,16,17,11,19,20,3,
#predictedHeads=9,3,9,3,3,9,9,9,0,9,3,19,12,13,16,14,16,16,11,19,20,3,
(5,6),(5,8),(5,17),-0.0758445 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,22),-0.0152817 # DEPENDENCYPART_TRISIBL
(5,6),(5,8),(5,23),-0.122115 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,9),(5,10),0.114096 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,11),-0.102894 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,12),-0.0288663 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,13),-0.0479243 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,14),-0.0514893 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,16),-0.0387923 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,17),-0.07007 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,22),0.00976636 # DEPENDENCYPART_TRISIBL
(5,6),(5,9),(5,23),-0.0957381 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,10),(5,11),0.0123982 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,12),-0.0320618 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,13),-0.0950756 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,14),-0.0654857 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,16),-0.046838 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,17),-0.108939 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,22),-0.0352984 # DEPENDENCYPART_TRISIBL
(5,6),(5,10),(5,23),-0.165209 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,11),(5,12),-0.0391612 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,13),-0.0387256 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,14),-0.0592958 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,16),-0.0533482 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,17),-0.099955 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,22),0.0687079 # DEPENDENCYPART_TRISIBL
(5,6),(5,11),(5,23),-0.0137883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,12),(5,13),-0.112955 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,14),-0.0362276 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,16),-0.0431143 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,17),-0.0784786 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,22),0.126646 # DEPENDENCYPART_TRISIBL
(5,6),(5,12),(5,23),0.12399 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,13),(5,14),-0.06025 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,16),-0.0133482 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,17),-0.0877114 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,22),0.0418995 # DEPENDENCYPART_TRISIBL
(5,6),(5,13),(5,23),-0.0239409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,14),(5,16),-0.00517959 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,17),-0.0873171 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,22),-0.0382539 # DEPENDENCYPART_TRISIBL
(5,6),(5,14),(5,23),-0.100428 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,16),(5,17),-0.0678144 # DEPENDENCYPART_TRISIBL
(5,6),(5,16),(5,22),-0.016956 # DEPENDENCYPART_TRISIBL
(5,6),(5,16),(5,23),-0.0781971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,17),(5,22),-0.033547 # DEPENDENCYPART_TRISIBL
(5,6),(5,17),(5,23),-0.0116018 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,6),(5,22),(5,23),-0.236896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,8),(5,9),-0.0925686 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,10),0.0497264 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,11),-0.0822378 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,12),-0.0895355 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,13),-0.0539859 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,14),-0.0802685 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,16),-0.0881129 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,17),-0.0534614 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,22),-0.112376 # DEPENDENCYPART_TRISIBL
(5,7),(5,8),(5,23),-0.0562132 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,9),(5,10),0.0681501 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,11),-0.072963 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,12),-0.0895871 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,13),-0.0573594 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,14),-0.0754818 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,16),-0.0881107 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,17),-0.0535707 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,22),-0.120069 # DEPENDENCYPART_TRISIBL
(5,7),(5,9),(5,23),-0.0926275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,10),(5,11),-0.0946469 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,12),-0.0829927 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,13),-0.0701665 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,14),-0.0797743 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,16),-0.0905943 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,17),-0.0419497 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,22),-0.115017 # DEPENDENCYPART_TRISIBL
(5,7),(5,10),(5,23),-0.167768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,11),(5,12),-0.0896943 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,13),-0.0558 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,14),-0.0828469 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,16),-0.088617 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,17),-0.0606461 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,22),-0.0109729 # DEPENDENCYPART_TRISIBL
(5,7),(5,11),(5,23),-0.0739154 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,12),(5,13),-0.0544772 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,14),-0.0756517 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,16),-0.0881294 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,17),-0.0534888 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,22),-0.0511151 # DEPENDENCYPART_TRISIBL
(5,7),(5,12),(5,23),0.000981977 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,13),(5,14),-0.0771081 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,16),-0.0929324 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,17),-0.0613936 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,22),-0.129257 # DEPENDENCYPART_TRISIBL
(5,7),(5,13),(5,23),-0.033136 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,14),(5,16),-0.0885386 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,17),-0.0553612 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,22),-0.111171 # DEPENDENCYPART_TRISIBL
(5,7),(5,14),(5,23),-0.063568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,16),(5,17),-0.0534667 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,22),-0.132961 # DEPENDENCYPART_TRISIBL
(5,7),(5,16),(5,23),-0.0385685 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,17),(5,22),-0.140801 # DEPENDENCYPART_TRISIBL
(5,7),(5,17),(5,23),-0.059257 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,7),(5,22),(5,23),-0.143566 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,9),(5,10),-0.0648188 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,11),-0.0855351 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,12),-0.0843234 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,13),-0.0577257 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,14),-0.103073 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,16),-0.0937904 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,17),-0.107776 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,22),-0.0803606 # DEPENDENCYPART_TRISIBL
(5,8),(5,9),(5,23),-0.0815773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,10),(5,11),-0.111461 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,12),-0.0779306 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,13),-0.0392666 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,14),-0.112296 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,16),-0.0828272 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,17),-0.109275 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,22),-0.0739766 # DEPENDENCYPART_TRISIBL
(5,8),(5,10),(5,23),-0.124688 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,11),(5,12),-0.0849848 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,13),-0.0605448 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,14),-0.103399 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,16),-0.0948745 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,17),-0.10871 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,22),-0.0954858 # DEPENDENCYPART_TRISIBL
(5,8),(5,11),(5,23),-0.119644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,12),(5,13),-0.0584123 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,14),-0.103387 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,16),-0.093572 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,17),-0.107249 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,22),-0.0665098 # DEPENDENCYPART_TRISIBL
(5,8),(5,12),(5,23),-0.0719674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,13),(5,14),-0.106216 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,16),-0.0936684 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,17),-0.106583 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,22),-0.104212 # DEPENDENCYPART_TRISIBL
(5,8),(5,13),(5,23),-0.0748007 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,14),(5,16),-0.0937551 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,17),-0.107758 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,22),-0.0860897 # DEPENDENCYPART_TRISIBL
(5,8),(5,14),(5,23),-0.0716878 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,16),(5,17),-0.107232 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,22),-0.0655556 # DEPENDENCYPART_TRISIBL
(5,8),(5,16),(5,23),-0.0965712 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,17),(5,22),-0.0515163 # DEPENDENCYPART_TRISIBL
(5,8),(5,17),(5,23),-0.0327025 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,8),(5,22),(5,23),-0.0879418 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,10),(5,11),0.0562511 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,12),-0.0638583 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,13),-0.0438308 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,14),-0.0827242 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,16),-0.104138 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,17),-0.111124 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,22),-0.0778018 # DEPENDENCYPART_TRISIBL
(5,9),(5,10),(5,23),-0.101799 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,11),(5,12),-0.0771893 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,13),-0.0718778 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,14),-0.0868442 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,16),-0.0972082 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,17),-0.0956594 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,22),-0.0299914 # DEPENDENCYPART_TRISIBL
(5,9),(5,11),(5,23),-0.0965851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,12),(5,13),-0.0715903 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,14),-0.0870518 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,16),-0.0972161 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,17),-0.0956742 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,22),-0.0705012 # DEPENDENCYPART_TRISIBL
(5,9),(5,12),(5,23),-0.118547 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,13),(5,14),-0.0868908 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,16),-0.0975786 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,17),-0.0962453 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,22),-0.0379003 # DEPENDENCYPART_TRISIBL
(5,9),(5,13),(5,23),-0.123848 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,14),(5,16),-0.0972305 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,17),-0.0957055 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,22),-0.0624092 # DEPENDENCYPART_TRISIBL
(5,9),(5,14),(5,23),-0.121602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,16),(5,17),-0.095653 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,22),-0.0683903 # DEPENDENCYPART_TRISIBL
(5,9),(5,16),(5,23),-0.134018 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,17),(5,22),-0.0608602 # DEPENDENCYPART_TRISIBL
(5,9),(5,17),(5,23),-0.120241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,9),(5,22),(5,23),-0.062602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,11),(5,12),-0.0391612 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,13),-0.0387256 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,14),-0.0592958 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,16),-0.0533482 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,17),-0.099955 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,22),0.0687079 # DEPENDENCYPART_TRISIBL
(5,10),(5,11),(5,23),-0.0137883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,12),(5,13),-0.112955 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,14),-0.0362276 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,16),-0.0431143 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,17),-0.0784786 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,22),0.126646 # DEPENDENCYPART_TRISIBL
(5,10),(5,12),(5,23),0.12399 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,13),(5,14),-0.06025 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,16),-0.0133482 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,17),-0.0877114 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,22),0.0418995 # DEPENDENCYPART_TRISIBL
(5,10),(5,13),(5,23),-0.0239409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,14),(5,16),-0.00517959 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,17),-0.0873171 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,22),-0.0382539 # DEPENDENCYPART_TRISIBL
(5,10),(5,14),(5,23),-0.100428 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,16),(5,17),-0.0678144 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,22),-0.016956 # DEPENDENCYPART_TRISIBL
(5,10),(5,16),(5,23),-0.0781971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,17),(5,22),-0.033547 # DEPENDENCYPART_TRISIBL
(5,10),(5,17),(5,23),-0.0116018 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,10),(5,22),(5,23),-0.236896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,12),(5,13),-0.0859979 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,14),-0.0345103 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,16),-0.0627638 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,17),-0.112575 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,22),-0.12741 # DEPENDENCYPART_TRISIBL
(5,11),(5,12),(5,23),-0.090142 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,13),(5,14),-0.0221698 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,16),-0.0730498 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,17),-0.0913722 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,22),-0.0579341 # DEPENDENCYPART_TRISIBL
(5,11),(5,13),(5,23),-0.117973 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,14),(5,16),-0.0673563 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,17),-0.115839 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,22),-0.099304 # DEPENDENCYPART_TRISIBL
(5,11),(5,14),(5,23),-0.176977 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,16),(5,17),-0.111212 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,22),-0.143261 # DEPENDENCYPART_TRISIBL
(5,11),(5,16),(5,23),-0.180933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,17),(5,22),-0.128731 # DEPENDENCYPART_TRISIBL
(5,11),(5,17),(5,23),-0.184733 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,11),(5,22),(5,23),-0.03043 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,13),(5,14),-0.0922879 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,16),-0.075105 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,17),-0.0984894 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,22),-0.0940279 # DEPENDENCYPART_TRISIBL
(5,12),(5,13),(5,23),-0.122206 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,14),(5,16),-0.0741371 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,17),-0.102084 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,22),-0.0854145 # DEPENDENCYPART_TRISIBL
(5,12),(5,14),(5,23),-0.176414 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,16),(5,17),-0.101162 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,22),-0.0996585 # DEPENDENCYPART_TRISIBL
(5,12),(5,16),(5,23),-0.157499 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,17),(5,22),-0.102917 # DEPENDENCYPART_TRISIBL
(5,12),(5,17),(5,23),-0.146987 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,12),(5,22),(5,23),-0.0785551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,14),(5,16),-0.143025 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,17),-0.074497 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,22),-0.105136 # DEPENDENCYPART_TRISIBL
(5,13),(5,14),(5,23),-0.122163 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,16),(5,17),-0.0688509 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,22),-0.125033 # DEPENDENCYPART_TRISIBL
(5,13),(5,16),(5,23),-0.119081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,17),(5,22),-0.115657 # DEPENDENCYPART_TRISIBL
(5,13),(5,17),(5,23),-0.0761437 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,13),(5,22),(5,23),-0.085159 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,16),(5,17),-0.121012 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,22),-0.0681684 # DEPENDENCYPART_TRISIBL
(5,14),(5,16),(5,23),-0.0645635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,17),(5,22),-0.0482209 # DEPENDENCYPART_TRISIBL
(5,14),(5,17),(5,23),-0.110839 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,14),(5,22),(5,23),-0.02786 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,17),(5,22),-0.0809363 # DEPENDENCYPART_TRISIBL
(5,16),(5,17),(5,23),-0.153179 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,16),(5,22),(5,23),-0.0447521 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,17),(5,22),(5,23),-0.0605922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,3),-0.160498 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,2),-0.024247 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,1),-0.115089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,-1),-0.051244 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,3),(5,2),-0.0926217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,1),-0.133045 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,-1),-0.168353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,2),(5,1),-0.116276 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,2),(5,-1),-0.101877 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,1),(5,-1),-0.208659 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,3),(5,2),-0.0547225 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,1),-0.0602384 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,-1),-0.111205 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,2),(5,1),-0.043324 # DEPENDENCYPART_TRISIBL
(5,4),(5,2),(5,-1),-0.0319454 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,1),(5,-1),-0.103215 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,2),(5,1),-0.046033 # DEPENDENCYPART_TRISIBL
(5,3),(5,2),(5,-1),-0.139757 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,1),(5,-1),-0.0561553 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,2),(5,1),(5,-1),-0.140424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,23),-0.720523 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,5),(6,4),-0.12332 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),-0.666062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,-1),-0.698879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,-1),-0.125488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.162688 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.152135 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.152595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,23),-0.446508 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,10),0.0349101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,11),-0.0231436 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,23),-0.301184 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,10),(7,11),-0.313127 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,23),-0.750053 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,11),(7,23),-0.485103 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,8),(7,9),(7,10),-0.0737319 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,11),-0.0886886 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,23),-0.12007 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,10),(7,11),-0.11461 # DEPENDENCYPART_TRISIBL
(7,8),(7,10),(7,23),-0.159229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,11),(7,23),-0.147533 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,10),(7,11),0.0534151 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,23),-0.0495383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,11),(7,23),-0.0454395 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,11),(7,23),-0.0158912 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,5),-0.0878863 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,4),-0.196189 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,3),-0.245168 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.536383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
