# _root_ That debt would be paid off as the assets are sold , leaving the total spending for the bailout at $ 50 billion , or $ 166 billion including interest over 10 years .
#goldHeads=2,3,0,3,4,5,5,9,10,7,10,5,5,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,26,29,30,33,31,3,
#predictedHeads=2,3,0,3,4,5,5,9,10,7,10,11,11,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,16,29,30,33,31,3,
(20,24),(20,28),(20,33),-0.0722925 # DEPENDENCYPART_TRISIBL
(20,24),(20,28),(20,35),-0.136535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,24),(20,30),(20,33),-0.0657501 # DEPENDENCYPART_TRISIBL
(20,24),(20,30),(20,35),-0.147076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,24),(20,33),(20,35),-0.166253 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,25),(20,26),(20,28),-0.0989662 # DEPENDENCYPART_TRISIBL
(20,25),(20,26),(20,30),-0.0812892 # DEPENDENCYPART_TRISIBL
(20,25),(20,26),(20,33),-0.0703191 # DEPENDENCYPART_TRISIBL
(20,25),(20,26),(20,35),-0.12851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,25),(20,28),(20,30),-0.0819783 # DEPENDENCYPART_TRISIBL
(20,25),(20,28),(20,33),-0.0697502 # DEPENDENCYPART_TRISIBL
(20,25),(20,28),(20,35),-0.121104 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,25),(20,30),(20,33),-0.0708245 # DEPENDENCYPART_TRISIBL
(20,25),(20,30),(20,35),-0.00973358 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,25),(20,33),(20,35),-0.0663258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,26),(20,28),(20,30),-0.0556282 # DEPENDENCYPART_TRISIBL
(20,26),(20,28),(20,33),-0.11003 # DEPENDENCYPART_TRISIBL
(20,26),(20,28),(20,35),-0.181847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,26),(20,30),(20,33),-0.110696 # DEPENDENCYPART_TRISIBL
(20,26),(20,30),(20,35),-0.141128 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,26),(20,33),(20,35),-0.189922 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,28),(20,30),(20,33),-0.120482 # DEPENDENCYPART_TRISIBL
(20,28),(20,30),(20,35),-0.100917 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,28),(20,33),(20,35),-0.137568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,30),(20,33),(20,35),-0.155589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,19),(20,17),-0.112307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,-1),-0.117544 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,17),(20,-1),-0.200429 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,17),(20,-1),-0.127464 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,21),(21,22),(21,23),0.0840645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,24),-0.20776 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,25),-0.205191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,26),-0.174838 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,27),-0.0273995 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,28),0.0840645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,29),-0.0833086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,30),-0.0513636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,31),-0.0698143 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,32),-0.0229395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,34),-0.176745 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,22),(21,35),0.017164 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,23),(21,24),-0.212543 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,25),-0.205593 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,26),-0.175663 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,27),-0.0132529 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,28),0.0982112 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,29),-0.0833086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,30),-0.0475214 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,31),-0.0700022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,32),-0.00879288 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,34),-0.177104 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,23),(21,35),0.0115926 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,24),(21,25),-0.0723871 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,26),-0.173491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,27),-0.167976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,28),-0.0973297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,29),-0.112399 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,30),-0.153854 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,31),-0.344811 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,32),-0.16113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,34),-0.217708 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,24),(21,35),-0.485982 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,25),(21,26),-0.140018 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,27),-0.139756 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,28),-0.069858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,29),-0.0462806 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,30),-0.0448412 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,31),-0.178056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,32),-0.133166 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,34),-0.427421 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,25),(21,35),-0.220989 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,26),(21,27),-0.126474 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,28),-0.0579044 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,29),-0.0260999 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,30),-0.0975515 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,31),-0.107945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,32),-0.119531 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,34),-0.158762 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,26),(21,35),-0.167764 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,27),(21,28),0.0991562 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,29),-0.0833086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,30),-0.0447482 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,31),-0.0691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,32),-0.00784783 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,34),-0.176498 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,27),(21,35),0.00942472 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,28),(21,29),-0.0833086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,30),-0.0475214 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,31),-0.0700022 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,32),-0.00879288 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,34),-0.177104 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,28),(21,35),0.0115926 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,29),(21,30),-0.107334 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,29),(21,31),-0.123265 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,29),(21,32),-0.119716 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,29),(21,34),-0.146147 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,29),(21,35),-0.123251 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,30),(21,31),-0.103241 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,30),(21,32),-0.116311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,30),(21,34),-0.128145 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,30),(21,35),-0.188968 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,31),(21,32),-0.104602 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,31),(21,34),-0.231814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,31),(21,35),-0.249904 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,32),(21,34),-0.179063 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(21,21),(21,32),(21,35),-0.0136874 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,21),(21,34),(21,35),-0.301475 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(21,22),(21,23),(21,24),-0.137093 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,25),0.00888015 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,26),-0.10467 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,27),-0.252205 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,28),-0.256087 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,29),-0.0354691 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,30),-0.12643 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,31),-0.0348728 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,32),-0.252398 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,34),-0.124186 # DEPENDENCYPART_TRISIBL
(21,22),(21,23),(21,35),-0.0506709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,24),(21,25),0.15957 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,26),-0.0700042 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,27),-0.171189 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,28),-0.174377 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,29),0.0294401 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,30),-0.161363 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,31),-0.0814549 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,32),-0.173017 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,34),-0.114526 # DEPENDENCYPART_TRISIBL
(21,22),(21,24),(21,35),-0.448826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,25),(21,26),-0.116196 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,27),-0.178906 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,28),-0.181947 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,29),-0.0584382 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,30),-0.072865 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,31),-0.129479 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,32),-0.179098 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,34),-0.0989749 # DEPENDENCYPART_TRISIBL
(21,22),(21,25),(21,35),-0.163953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,26),(21,27),-0.217095 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,28),-0.220531 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,29),-0.0556829 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,30),-0.111722 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,31),-0.0698684 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,32),-0.217287 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,34),-0.112698 # DEPENDENCYPART_TRISIBL
(21,22),(21,26),(21,35),-0.173274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,27),(21,28),-0.251056 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,29),-0.0370344 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,30),-0.134736 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,31),-0.0336035 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,32),-0.247366 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,34),-0.124106 # DEPENDENCYPART_TRISIBL
(21,22),(21,27),(21,35),-0.081628 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,28),(21,29),-0.0354691 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,30),-0.12643 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,31),-0.0348728 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,32),-0.252398 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,34),-0.124186 # DEPENDENCYPART_TRISIBL
(21,22),(21,28),(21,35),-0.0506709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,29),(21,30),-0.120251 # DEPENDENCYPART_TRISIBL
(21,22),(21,29),(21,31),-0.0733792 # DEPENDENCYPART_TRISIBL
(21,22),(21,29),(21,32),-0.173745 # DEPENDENCYPART_TRISIBL
(21,22),(21,29),(21,34),-0.113741 # DEPENDENCYPART_TRISIBL
(21,22),(21,29),(21,35),-0.128287 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,30),(21,31),-0.0109776 # DEPENDENCYPART_TRISIBL
(21,22),(21,30),(21,32),-0.174335 # DEPENDENCYPART_TRISIBL
(21,22),(21,30),(21,34),-0.12355 # DEPENDENCYPART_TRISIBL
(21,22),(21,30),(21,35),-0.0943537 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,31),(21,32),-0.229431 # DEPENDENCYPART_TRISIBL
(21,22),(21,31),(21,34),-0.0963824 # DEPENDENCYPART_TRISIBL
(21,22),(21,31),(21,35),-0.140336 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,32),(21,34),-0.124183 # DEPENDENCYPART_TRISIBL
(21,22),(21,32),(21,35),-0.0839819 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,22),(21,34),(21,35),-0.156027 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,24),(21,25),0.17605 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,26),-0.052718 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,27),-0.184574 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,28),-0.187762 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,29),0.0338969 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,30),-0.133462 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,31),-0.115682 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,32),-0.186402 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,34),-0.113847 # DEPENDENCYPART_TRISIBL
(21,23),(21,24),(21,35),-0.44131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,25),(21,26),-0.108671 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,27),-0.192223 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,28),-0.195265 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,29),-0.0547136 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,30),-0.0411949 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,31),-0.161249 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,32),-0.192416 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,34),-0.0983056 # DEPENDENCYPART_TRISIBL
(21,23),(21,25),(21,35),-0.1504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,26),(21,27),-0.234871 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,28),-0.238307 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,29),-0.0515955 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,30),-0.0914639 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,31),-0.0973033 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,32),-0.235063 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,34),-0.112018 # DEPENDENCYPART_TRISIBL
(21,23),(21,26),(21,35),-0.155811 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,27),(21,28),-0.264373 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,29),-0.0329711 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,30),-0.107985 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,31),-0.0728944 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,32),-0.260683 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,34),-0.123425 # DEPENDENCYPART_TRISIBL
(21,23),(21,27),(21,35),-0.0551708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,28),(21,29),-0.0314058 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,30),-0.0996791 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,31),-0.0741637 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,32),-0.265715 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,34),-0.123506 # DEPENDENCYPART_TRISIBL
(21,23),(21,28),(21,35),-0.0242137 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,29),(21,30),-0.0989438 # DEPENDENCYPART_TRISIBL
(21,23),(21,29),(21,31),-0.100394 # DEPENDENCYPART_TRISIBL
(21,23),(21,29),(21,32),-0.187063 # DEPENDENCYPART_TRISIBL
(21,23),(21,29),(21,34),-0.11306 # DEPENDENCYPART_TRISIBL
(21,23),(21,29),(21,35),-0.108303 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,30),(21,31),-0.0322131 # DEPENDENCYPART_TRISIBL
(21,23),(21,30),(21,32),-0.187652 # DEPENDENCYPART_TRISIBL
(21,23),(21,30),(21,34),-0.12287 # DEPENDENCYPART_TRISIBL
(21,23),(21,30),(21,35),-0.0717069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,31),(21,32),-0.247498 # DEPENDENCYPART_TRISIBL
(21,23),(21,31),(21,34),-0.0949631 # DEPENDENCYPART_TRISIBL
(21,23),(21,31),(21,35),-0.129672 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,32),(21,34),-0.123502 # DEPENDENCYPART_TRISIBL
(21,23),(21,32),(21,35),-0.0575247 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,23),(21,34),(21,35),-0.138974 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,25),(21,26),-0.0946386 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,27),-0.0910431 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,28),-0.091402 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,29),-0.0643244 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,30),-0.163883 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,31),0.0479673 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,32),-0.0925183 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,34),-0.0423016 # DEPENDENCYPART_TRISIBL
(21,24),(21,25),(21,35),0.0791061 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,26),(21,27),-0.130273 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,28),-0.130632 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,29),-0.0614095 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,30),-0.0736505 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,31),-0.057091 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,32),-0.132167 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,34),-0.0807531 # DEPENDENCYPART_TRISIBL
(21,24),(21,26),(21,35),0.0475364 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,27),(21,28),-0.0960772 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,29),-0.0619089 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,30),-0.0660466 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,31),-0.0702573 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,32),-0.0970115 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,34),-0.0990163 # DEPENDENCYPART_TRISIBL
(21,24),(21,27),(21,35),-0.107224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,28),(21,29),-0.0619089 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,30),-0.0660778 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,31),-0.0702981 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,32),-0.0970334 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,34),-0.0990163 # DEPENDENCYPART_TRISIBL
(21,24),(21,28),(21,35),-0.106075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,29),(21,30),-0.0757631 # DEPENDENCYPART_TRISIBL
(21,24),(21,29),(21,31),-0.0641259 # DEPENDENCYPART_TRISIBL
(21,24),(21,29),(21,32),-0.0928358 # DEPENDENCYPART_TRISIBL
(21,24),(21,29),(21,34),-0.00855597 # DEPENDENCYPART_TRISIBL
(21,24),(21,29),(21,35),0.0540126 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,30),(21,31),-0.0645023 # DEPENDENCYPART_TRISIBL
(21,24),(21,30),(21,32),-0.0959889 # DEPENDENCYPART_TRISIBL
(21,24),(21,30),(21,34),-0.0803831 # DEPENDENCYPART_TRISIBL
(21,24),(21,30),(21,35),-0.0195808 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,31),(21,32),-0.0923256 # DEPENDENCYPART_TRISIBL
(21,24),(21,31),(21,34),-0.00663677 # DEPENDENCYPART_TRISIBL
(21,24),(21,31),(21,35),-0.0236938 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,32),(21,34),-0.0990285 # DEPENDENCYPART_TRISIBL
(21,24),(21,32),(21,35),-0.106972 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,24),(21,34),(21,35),-0.234057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,26),(21,27),-0.137711 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,28),-0.137722 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,29),-0.109737 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,30),-0.0870174 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,31),-0.0725764 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,32),-0.137712 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,34),-0.120433 # DEPENDENCYPART_TRISIBL
(21,25),(21,26),(21,35),-0.108301 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,27),(21,28),-0.0999151 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,29),-0.109735 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,30),-0.0864249 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,31),-0.0798578 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,32),-0.0999019 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,34),-0.122982 # DEPENDENCYPART_TRISIBL
(21,25),(21,27),(21,35),-0.0802421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,28),(21,29),-0.109735 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,30),-0.0864249 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,31),-0.079858 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,32),-0.0999019 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,34),-0.122982 # DEPENDENCYPART_TRISIBL
(21,25),(21,28),(21,35),-0.0802438 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,29),(21,30),-0.0866315 # DEPENDENCYPART_TRISIBL
(21,25),(21,29),(21,31),-0.0813147 # DEPENDENCYPART_TRISIBL
(21,25),(21,29),(21,32),-0.0997854 # DEPENDENCYPART_TRISIBL
(21,25),(21,29),(21,34),-0.125838 # DEPENDENCYPART_TRISIBL
(21,25),(21,29),(21,35),-0.0907409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,30),(21,31),-0.0604157 # DEPENDENCYPART_TRISIBL
(21,25),(21,30),(21,32),-0.0998238 # DEPENDENCYPART_TRISIBL
(21,25),(21,30),(21,34),-0.133759 # DEPENDENCYPART_TRISIBL
(21,25),(21,30),(21,35),-0.10086 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,31),(21,32),-0.100168 # DEPENDENCYPART_TRISIBL
(21,25),(21,31),(21,34),-0.105048 # DEPENDENCYPART_TRISIBL
(21,25),(21,31),(21,35),-0.0412038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,32),(21,34),-0.122982 # DEPENDENCYPART_TRISIBL
(21,25),(21,32),(21,35),-0.0805041 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,25),(21,34),(21,35),-0.0835829 # DEPENDENCYPART_TRISIBL_LAST_SIBS
