# _root_ By 10:25 , the Dow had turned up for the day , prompting cheers on trading desks and exchange floors .
#goldHeads=6,1,6,5,6,0,6,7,7,11,9,7,7,13,13,17,15,17,20,18,6,
#predictedHeads=6,1,6,5,6,0,6,7,7,11,9,7,7,13,14,17,15,17,20,18,6,
(7,12),(7,20),(7,22),-0.102522 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,21),(7,22),-0.232317 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,14),(7,15),-0.110661 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,16),-0.095186 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,17),-0.0901695 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,18),-0.0907586 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,20),-0.0901695 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,21),-0.0886642 # DEPENDENCYPART_TRISIBL
(7,13),(7,14),(7,22),-0.16449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,15),(7,16),-0.0956937 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,17),-0.0918618 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,18),-0.10181 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,20),-0.0918618 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,21),-0.10237 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,22),-0.113512 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,16),(7,17),-0.0890005 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,18),-0.0886322 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,20),-0.0890005 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,21),-0.110642 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,22),-0.153096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,17),(7,18),-0.0907586 # DEPENDENCYPART_TRISIBL
(7,13),(7,17),(7,20),-0.0901695 # DEPENDENCYPART_TRISIBL
(7,13),(7,17),(7,21),-0.0886642 # DEPENDENCYPART_TRISIBL
(7,13),(7,17),(7,22),-0.16449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,18),(7,20),-0.0954569 # DEPENDENCYPART_TRISIBL
(7,13),(7,18),(7,21),-0.0983137 # DEPENDENCYPART_TRISIBL
(7,13),(7,18),(7,22),-0.109435 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,20),(7,21),-0.0886642 # DEPENDENCYPART_TRISIBL
(7,13),(7,20),(7,22),-0.16449 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,21),(7,22),-0.0595234 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,15),(7,16),-0.0604471 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,17),-0.175916 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,18),-0.000992917 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,20),-0.175916 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,21),-0.072844 # DEPENDENCYPART_TRISIBL
(7,14),(7,15),(7,22),-0.048598 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,16),(7,17),-0.163213 # DEPENDENCYPART_TRISIBL
(7,14),(7,16),(7,18),-0.0309807 # DEPENDENCYPART_TRISIBL
(7,14),(7,16),(7,20),-0.163213 # DEPENDENCYPART_TRISIBL
(7,14),(7,16),(7,21),-0.0321484 # DEPENDENCYPART_TRISIBL
(7,14),(7,16),(7,22),-0.126691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,17),(7,18),-0.0572288 # DEPENDENCYPART_TRISIBL
(7,14),(7,17),(7,20),-0.164035 # DEPENDENCYPART_TRISIBL
(7,14),(7,17),(7,21),-0.069964 # DEPENDENCYPART_TRISIBL
(7,14),(7,17),(7,22),-0.110468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,18),(7,20),-0.185339 # DEPENDENCYPART_TRISIBL
(7,14),(7,18),(7,21),-0.0382241 # DEPENDENCYPART_TRISIBL
(7,14),(7,18),(7,22),-0.0873237 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,20),(7,21),-0.069964 # DEPENDENCYPART_TRISIBL
(7,14),(7,20),(7,22),-0.110468 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,14),(7,21),(7,22),-0.0275416 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,16),(7,17),-0.0759351 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,18),-0.0609701 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,20),-0.0760972 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,21),-0.0925596 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,22),-0.164903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,17),(7,18),-0.0538649 # DEPENDENCYPART_TRISIBL
(7,15),(7,17),(7,20),-0.084321 # DEPENDENCYPART_TRISIBL
(7,15),(7,17),(7,21),-0.0689679 # DEPENDENCYPART_TRISIBL
(7,15),(7,17),(7,22),-0.114246 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,18),(7,20),-0.0836858 # DEPENDENCYPART_TRISIBL
(7,15),(7,18),(7,21),-0.0725729 # DEPENDENCYPART_TRISIBL
(7,15),(7,18),(7,22),-0.0621709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,20),(7,21),-0.0689679 # DEPENDENCYPART_TRISIBL
(7,15),(7,20),(7,22),-0.114548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,21),(7,22),-0.048407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,17),(7,18),-0.0860375 # DEPENDENCYPART_TRISIBL
(7,16),(7,17),(7,20),-0.0911462 # DEPENDENCYPART_TRISIBL
(7,16),(7,17),(7,21),-0.0789904 # DEPENDENCYPART_TRISIBL
(7,16),(7,17),(7,22),-0.166283 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,18),(7,20),-0.0968896 # DEPENDENCYPART_TRISIBL
(7,16),(7,18),(7,21),-0.0886424 # DEPENDENCYPART_TRISIBL
(7,16),(7,18),(7,22),-0.115208 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,20),(7,21),-0.0789904 # DEPENDENCYPART_TRISIBL
(7,16),(7,20),(7,22),-0.166283 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,21),(7,22),-0.0747602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,17),(7,18),(7,20),-0.185339 # DEPENDENCYPART_TRISIBL
(7,17),(7,18),(7,21),-0.0382258 # DEPENDENCYPART_TRISIBL
(7,17),(7,18),(7,22),-0.0886008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,17),(7,20),(7,21),-0.0699656 # DEPENDENCYPART_TRISIBL
(7,17),(7,20),(7,22),-0.113738 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,17),(7,21),(7,22),-0.0306117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,18),(7,20),(7,21),-0.0996 # DEPENDENCYPART_TRISIBL
(7,18),(7,20),(7,22),-0.180207 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,18),(7,21),(7,22),-0.03561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,20),(7,21),(7,22),-0.0299039 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,5),-0.118647 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,4),-0.207876 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,3),-0.115587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,2),-0.117511 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,1),-0.150333 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.187974 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,5),(7,4),-0.208605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,3),0.0215284 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,2),-0.146036 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,1),-0.114383 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,-1),-0.152169 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,4),(7,3),-0.0575287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,4),(7,2),-0.163822 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,4),(7,1),-0.13396 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,4),(7,-1),-0.11676 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,3),(7,2),-0.212013 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,3),(7,1),-0.216137 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,3),(7,-1),-0.240696 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,2),(7,1),-0.150925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,2),(7,-1),-0.228829 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,1),(7,-1),-0.137872 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,5),(7,4),-0.0591153 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,3),-0.0870034 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,2),-0.0707219 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,1),-0.0804036 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,-1),-0.13813 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,4),(7,3),-0.0806417 # DEPENDENCYPART_TRISIBL
(7,6),(7,4),(7,2),-0.0707062 # DEPENDENCYPART_TRISIBL
(7,6),(7,4),(7,1),-0.0793429 # DEPENDENCYPART_TRISIBL
(7,6),(7,4),(7,-1),-0.157597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,3),(7,2),-0.0712689 # DEPENDENCYPART_TRISIBL
(7,6),(7,3),(7,1),-0.0731935 # DEPENDENCYPART_TRISIBL
(7,6),(7,3),(7,-1),-0.143727 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,2),(7,1),-0.0793364 # DEPENDENCYPART_TRISIBL
(7,6),(7,2),(7,-1),-0.119056 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,1),(7,-1),-0.134192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,4),(7,3),-0.0712594 # DEPENDENCYPART_TRISIBL
(7,5),(7,4),(7,2),-0.0565879 # DEPENDENCYPART_TRISIBL
(7,5),(7,4),(7,1),-0.0809589 # DEPENDENCYPART_TRISIBL
(7,5),(7,4),(7,-1),-0.098077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,3),(7,2),-0.0736036 # DEPENDENCYPART_TRISIBL
(7,5),(7,3),(7,1),0.0218568 # DEPENDENCYPART_TRISIBL
(7,5),(7,3),(7,-1),-0.165605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,2),(7,1),-0.075342 # DEPENDENCYPART_TRISIBL
(7,5),(7,2),(7,-1),-0.110904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,1),(7,-1),-0.10382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,4),(7,3),(7,2),-0.106325 # DEPENDENCYPART_TRISIBL
(7,4),(7,3),(7,1),-0.0387016 # DEPENDENCYPART_TRISIBL
(7,4),(7,3),(7,-1),-0.128619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,4),(7,2),(7,1),-0.0562165 # DEPENDENCYPART_TRISIBL
(7,4),(7,2),(7,-1),-0.16563 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,4),(7,1),(7,-1),-0.129828 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,3),(7,2),(7,1),-0.0409551 # DEPENDENCYPART_TRISIBL
(7,3),(7,2),(7,-1),-0.105074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,3),(7,1),(7,-1),-0.0746239 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,2),(7,1),(7,-1),-0.117636 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,9),(8,11),-0.0374596 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,12),-0.126188 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,13),-0.166413 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,14),-0.000579059 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,15),-0.233117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,16),-0.172121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,17),-0.000305843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,18),-0.161609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,21),-0.235257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,22),-0.165433 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,11),(8,12),0.156016 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,13),-0.115649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,14),-0.154645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,15),-0.00930649 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,16),-0.119499 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,17),-0.154371 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,18),0.0737727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,21),-0.0123764 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,11),(8,22),0.112459 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,12),(8,13),-0.266873 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,14),-0.152729 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,15),-0.469237 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,16),-0.273629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,17),-0.152054 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,18),-0.377598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,21),-0.190102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,12),(8,22),-0.554539 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,13),(8,14),-0.143131 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,15),-0.160749 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,16),-0.1552 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,17),-0.142857 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,18),0.0833201 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,21),-0.102593 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,13),(8,22),0.0874009 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,14),(8,15),-0.0446234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,14),(8,16),-0.150874 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,14),(8,17),-0.112702 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,14),(8,18),0.0912659 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,14),(8,21),-0.110267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,14),(8,22),0.164528 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,15),(8,16),-0.171199 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,15),(8,17),-0.00725017 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,15),(8,18),-0.172052 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,15),(8,21),-0.2374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,15),(8,22),-0.168743 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,16),(8,17),-0.144847 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,16),(8,18),0.0743632 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,16),(8,21),-0.113955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,16),(8,22),0.117849 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,17),(8,18),0.0932587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,17),(8,21),-0.110056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,17),(8,22),0.173495 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,18),(8,21),-0.475525 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,18),(8,22),-0.412496 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,21),(8,22),-0.322677 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,9),(8,11),(8,12),-0.0302901 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,13),-0.0919222 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,14),-0.0831185 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,15),-0.139978 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,16),-0.0959949 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,17),-0.0830436 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,18),-0.0756698 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,21),-0.119806 # DEPENDENCYPART_TRISIBL
(8,9),(8,11),(8,22),-0.0398461 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,12),(8,13),-0.070822 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,14),-0.0228209 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,15),-0.161064 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,16),-0.0789878 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,17),-0.0227459 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,18),-0.0919874 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,21),-0.100166 # DEPENDENCYPART_TRISIBL
(8,9),(8,12),(8,22),-0.207715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,13),(8,14),-0.0830564 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,15),-0.126577 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,16),-0.0957627 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,17),-0.0829814 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,18),-0.0890086 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,21),-0.112741 # DEPENDENCYPART_TRISIBL
(8,9),(8,13),(8,22),-0.155158 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,14),(8,15),-0.137958 # DEPENDENCYPART_TRISIBL
(8,9),(8,14),(8,16),-0.0988036 # DEPENDENCYPART_TRISIBL
(8,9),(8,14),(8,17),-0.0875199 # DEPENDENCYPART_TRISIBL
(8,9),(8,14),(8,18),-0.0665839 # DEPENDENCYPART_TRISIBL
(8,9),(8,14),(8,21),-0.0919367 # DEPENDENCYPART_TRISIBL
(8,9),(8,14),(8,22),-0.0422914 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,15),(8,16),-0.0916633 # DEPENDENCYPART_TRISIBL
(8,9),(8,15),(8,17),-0.0826986 # DEPENDENCYPART_TRISIBL
(8,9),(8,15),(8,18),-0.0956726 # DEPENDENCYPART_TRISIBL
(8,9),(8,15),(8,21),-0.089919 # DEPENDENCYPART_TRISIBL
(8,9),(8,15),(8,22),-0.168158 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,16),(8,17),-0.0829828 # DEPENDENCYPART_TRISIBL
(8,9),(8,16),(8,18),-0.089074 # DEPENDENCYPART_TRISIBL
(8,9),(8,16),(8,21),-0.113044 # DEPENDENCYPART_TRISIBL
(8,9),(8,16),(8,22),-0.153423 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,17),(8,18),-0.0665839 # DEPENDENCYPART_TRISIBL
(8,9),(8,17),(8,21),-0.0919367 # DEPENDENCYPART_TRISIBL
(8,9),(8,17),(8,22),-0.0422915 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,18),(8,21),-0.0712931 # DEPENDENCYPART_TRISIBL
(8,9),(8,18),(8,22),-0.155684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,21),(8,22),-0.166575 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,12),(8,13),-0.0681552 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,14),-0.216634 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,15),0.0701301 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,16),-0.0727034 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,17),-0.216634 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,18),0.0704098 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,21),-0.104453 # DEPENDENCYPART_TRISIBL
(8,11),(8,12),(8,22),-0.0765233 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,13),(8,14),-0.157513 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,15),-0.0270551 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,16),-0.0839711 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,17),-0.157513 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,18),-0.0174631 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,21),-0.104634 # DEPENDENCYPART_TRISIBL
(8,11),(8,13),(8,22),-0.105849 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,14),(8,15),-0.0471763 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,16),-0.0816727 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,17),-0.157811 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,18),-0.0157546 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,21),-0.0731519 # DEPENDENCYPART_TRISIBL
(8,11),(8,14),(8,22),-0.108306 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,15),(8,16),-0.0934683 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,17),-0.171428 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,18),0.0171519 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,21),-0.0885697 # DEPENDENCYPART_TRISIBL
(8,11),(8,15),(8,22),-0.0659476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,16),(8,17),-0.157716 # DEPENDENCYPART_TRISIBL
(8,11),(8,16),(8,18),-0.0174692 # DEPENDENCYPART_TRISIBL
(8,11),(8,16),(8,21),-0.105716 # DEPENDENCYPART_TRISIBL
(8,11),(8,16),(8,22),-0.105308 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,17),(8,18),-0.0157546 # DEPENDENCYPART_TRISIBL
(8,11),(8,17),(8,21),-0.0731519 # DEPENDENCYPART_TRISIBL
(8,11),(8,17),(8,22),-0.108306 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,18),(8,21),-0.0869386 # DEPENDENCYPART_TRISIBL
(8,11),(8,18),(8,22),0.00914544 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,11),(8,21),(8,22),-0.0317643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,13),(8,14),-0.0458764 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,15),-0.03498 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,16),-0.0630735 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,17),-0.0493767 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,18),-0.0859963 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,21),0.0322365 # DEPENDENCYPART_TRISIBL
(8,12),(8,13),(8,22),-0.0803192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,14),(8,15),-0.0228137 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,16),-0.0527714 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,17),-0.0835989 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,18),-0.108144 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,21),-0.0444297 # DEPENDENCYPART_TRISIBL
(8,12),(8,14),(8,22),-0.148503 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,15),(8,16),-0.0791511 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,17),-0.0761064 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,18),-0.120121 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,21),-0.00974849 # DEPENDENCYPART_TRISIBL
(8,12),(8,15),(8,22),-0.0172268 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,16),(8,17),-0.0493773 # DEPENDENCYPART_TRISIBL
(8,12),(8,16),(8,18),-0.0859963 # DEPENDENCYPART_TRISIBL
(8,12),(8,16),(8,21),0.030711 # DEPENDENCYPART_TRISIBL
(8,12),(8,16),(8,22),-0.0896874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,17),(8,18),-0.108144 # DEPENDENCYPART_TRISIBL
(8,12),(8,17),(8,21),-0.0444297 # DEPENDENCYPART_TRISIBL
(8,12),(8,17),(8,22),-0.14851 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,18),(8,21),-0.0166612 # DEPENDENCYPART_TRISIBL
(8,12),(8,18),(8,22),-0.021409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,12),(8,21),(8,22),-0.336462 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,13),(8,14),(8,15),-0.100016 # DEPENDENCYPART_TRISIBL
(8,13),(8,14),(8,16),-0.0981539 # DEPENDENCYPART_TRISIBL
